ID;Leeftijdklassen;BaansituatieBijStartWWUitkering;BaansituatieOpPeilmoment;WWSituatieOpPeilmoment;InstroomEnPeilmoment;Perioden;AllePersonenIngestroomdInDeWW_1;PersonenMetEenBaanVoorInstroom_2;PersonenMetAOZWVoorInstroom_3
203;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;24 maanden na instroom in WW;2016;76430.0;65780.0;6390.0
204;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;24 maanden na instroom in WW;2017;57860.0;49910.0;5200.0
205;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;24 maanden na instroom in WW;2018;50730.0;44030.0;4770.0
206;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;24 maanden na instroom in WW;2019;34280.0;30080.0;3180.0
207;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;24 maanden na instroom in WW;2020;30050.0;26670.0;2560.0
208;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;24 maanden na instroom in WW;2021;25190.0;22200.0;2500.0
209;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;24 maanden na instroom in WW;2022;;;
210;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 6 maanden na instroom in WW;2009;;;
211;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 6 maanden na instroom in WW;2010;;;
212;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 6 maanden na instroom in WW;2011;;;
213;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 6 maanden na instroom in WW;2012;;;
214;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 6 maanden na instroom in WW;2013;;;
215;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 6 maanden na instroom in WW;2014;;;
216;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 6 maanden na instroom in WW;2015;;;
217;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 6 maanden na instroom in WW;2016;;;
218;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 6 maanden na instroom in WW;2017;;;
219;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 6 maanden na instroom in WW;2018;;;
220;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 6 maanden na instroom in WW;2019;;;
221;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 6 maanden na instroom in WW;2020;;;
222;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 6 maanden na instroom in WW;2021;;;
223;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 6 maanden na instroom in WW;2022;;;
224;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 12 maanden na instroom in WW;2009;;;
225;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 12 maanden na instroom in WW;2010;;;
226;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 12 maanden na instroom in WW;2011;;;
227;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 12 maanden na instroom in WW;2012;;;
228;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 12 maanden na instroom in WW;2013;;;
229;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 12 maanden na instroom in WW;2014;;;
230;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 12 maanden na instroom in WW;2015;;;
231;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 12 maanden na instroom in WW;2016;;;
232;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 12 maanden na instroom in WW;2017;;;
233;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 12 maanden na instroom in WW;2018;;;
234;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 12 maanden na instroom in WW;2019;;;
235;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 12 maanden na instroom in WW;2020;;;
236;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 12 maanden na instroom in WW;2021;;;
237;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 12 maanden na instroom in WW;2022;;;
238;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 24 maanden na instroom in WW;2009;;;
239;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 24 maanden na instroom in WW;2010;;;
240;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 24 maanden na instroom in WW;2011;;;
241;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 24 maanden na instroom in WW;2012;;;
242;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 24 maanden na instroom in WW;2013;;;
243;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 24 maanden na instroom in WW;2014;;;
244;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 24 maanden na instroom in WW;2015;;;
245;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 24 maanden na instroom in WW;2016;;;
246;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 24 maanden na instroom in WW;2017;;;
247;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 24 maanden na instroom in WW;2018;;;
248;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 24 maanden na instroom in WW;2019;;;
249;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 24 maanden na instroom in WW;2020;;;
250;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 24 maanden na instroom in WW;2021;;;
251;Totaal;Totaal bij start van de WW-uitkering;Totaal;WW-uitkering;Binnen 24 maanden na instroom in WW;2022;;;
252;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;Op instroommoment;2009;;;
253;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;Op instroommoment;2010;;;
254;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;Op instroommoment;2011;;;
255;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;Op instroommoment;2012;;;
256;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;Op instroommoment;2013;;;
257;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;Op instroommoment;2014;;;
258;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;Op instroommoment;2015;;;
259;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;Op instroommoment;2016;;;
260;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;Op instroommoment;2017;;;
261;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;Op instroommoment;2018;;;
262;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;Op instroommoment;2019;;;
263;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;Op instroommoment;2020;;;
264;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;Op instroommoment;2021;;;
265;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;Op instroommoment;2022;;;
266;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;1 maand na instroom in WW;2009;47950.0;41680.0;3250.0
267;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;1 maand na instroom in WW;2010;49040.0;42770.0;3720.0
268;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;1 maand na instroom in WW;2011;50340.0;43820.0;4300.0
269;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;1 maand na instroom in WW;2012;53820.0;47040.0;4110.0
270;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;1 maand na instroom in WW;2013;69390.0;60730.0;4790.0
271;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;1 maand na instroom in WW;2014;73590.0;64360.0;5600.0
272;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;1 maand na instroom in WW;2015;52510.0;45230.0;4910.0
273;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;1 maand na instroom in WW;2016;41930.0;35850.0;4520.0
274;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;1 maand na instroom in WW;2017;40420.0;34710.0;4320.0
275;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;1 maand na instroom in WW;2018;38680.0;32980.0;4070.0
276;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;1 maand na instroom in WW;2019;36630.0;31380.0;3940.0
277;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;1 maand na instroom in WW;2020;41800.0;36820.0;3660.0
278;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;1 maand na instroom in WW;2021;59060.0;52940.0;4850.0
279;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;1 maand na instroom in WW;2022;42810.0;37390.0;4450.0
280;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;2 maanden na instroom in WW;2009;76430.0;66390.0;5280.0
281;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;2 maanden na instroom in WW;2010;79360.0;69100.0;6190.0
282;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;2 maanden na instroom in WW;2011;80400.0;69630.0;7170.0
283;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;2 maanden na instroom in WW;2012;83060.0;72600.0;6440.0
284;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;2 maanden na instroom in WW;2013;107780.0;94530.0;7770.0
285;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;2 maanden na instroom in WW;2014;113940.0;99450.0;9170.0
286;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;2 maanden na instroom in WW;2015;84270.0;72840.0;7940.0
287;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;2 maanden na instroom in WW;2016;62300.0;53120.0;6890.0
288;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;2 maanden na instroom in WW;2017;59160.0;50650.0;6620.0
289;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;2 maanden na instroom in WW;2018;58430.0;49630.0;6450.0
290;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;2 maanden na instroom in WW;2019;56170.0;47920.0;6290.0
291;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;2 maanden na instroom in WW;2020;69050.0;61120.0;5980.0
292;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;2 maanden na instroom in WW;2021;78560.0;69690.0;7150.0
293;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;2 maanden na instroom in WW;2022;56170.0;48640.0;6280.0
294;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;3 maanden na instroom in WW;2009;152670.0;133540.0;10860.0
295;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;3 maanden na instroom in WW;2010;148300.0;130030.0;11790.0
296;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;3 maanden na instroom in WW;2011;143040.0;124950.0;12510.0
297;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;3 maanden na instroom in WW;2012;151320.0;133420.0;11600.0
298;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;3 maanden na instroom in WW;2013;191440.0;170520.0;13250.0
299;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;3 maanden na instroom in WW;2014;197630.0;174740.0;15400.0
300;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;3 maanden na instroom in WW;2015;157240.0;138410.0;13480.0
301;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;3 maanden na instroom in WW;2016;128210.0;112180.0;12160.0
302;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;3 maanden na instroom in WW;2017;120910.0;106120.0;11760.0
303;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;3 maanden na instroom in WW;2018;117270.0;101680.0;11880.0
304;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;3 maanden na instroom in WW;2019;115750.0;100630.0;11820.0
305;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;3 maanden na instroom in WW;2020;157050.0;141170.0;12320.0
306;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;3 maanden na instroom in WW;2021;124950.0;110530.0;12080.0
307;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;3 maanden na instroom in WW;2022;92440.0;80260.0;10260.0
308;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;4 maanden na instroom in WW;2009;176420.0;153930.0;13060.0
309;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;4 maanden na instroom in WW;2010;171830.0;150110.0;14180.0
310;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;4 maanden na instroom in WW;2011;166580.0;144880.0;15130.0
311;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;4 maanden na instroom in WW;2012;177790.0;156350.0;14170.0
312;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;4 maanden na instroom in WW;2013;222080.0;197260.0;15910.0
313;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;4 maanden na instroom in WW;2014;228610.0;201340.0;18630.0
314;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;4 maanden na instroom in WW;2015;183780.0;161160.0;16280.0
315;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;4 maanden na instroom in WW;2016;153300.0;133710.0;14700.0
316;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;4 maanden na instroom in WW;2017;145640.0;127450.0;14420.0
317;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;4 maanden na instroom in WW;2018;139110.0;120000.0;14570.0
318;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;4 maanden na instroom in WW;2019;136440.0;118320.0;14120.0
319;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;4 maanden na instroom in WW;2020;184820.0;165620.0;14770.0
320;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;4 maanden na instroom in WW;2021;147830.0;130320.0;14650.0
321;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;4 maanden na instroom in WW;2022;110260.0;95660.0;12330.0
322;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;5 maanden na instroom in WW;2009;193410.0;168140.0;14780.0
323;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;5 maanden na instroom in WW;2010;189370.0;164710.0;16210.0
324;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;5 maanden na instroom in WW;2011;183190.0;158440.0;17410.0
325;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;5 maanden na instroom in WW;2012;198380.0;173660.0;16560.0
326;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;5 maanden na instroom in WW;2013;245680.0;217380.0;18300.0
327;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;5 maanden na instroom in WW;2014;251330.0;220090.0;21610.0
328;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;5 maanden na instroom in WW;2015;213020.0;186460.0;19240.0
329;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;5 maanden na instroom in WW;2016;185750.0;161840.0;17940.0
330;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;5 maanden na instroom in WW;2017;173710.0;151630.0;17530.0
331;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;5 maanden na instroom in WW;2018;164620.0;141920.0;17420.0
332;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;5 maanden na instroom in WW;2019;161450.0;139810.0;16980.0
333;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;5 maanden na instroom in WW;2020;222710.0;199560.0;17830.0
334;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;5 maanden na instroom in WW;2021;170240.0;149590.0;17360.0
335;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;5 maanden na instroom in WW;2022;128160.0;110930.0;14550.0
336;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;6 maanden na instroom in WW;2009;208590.0;180770.0;16340.0
337;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;6 maanden na instroom in WW;2010;205450.0;178040.0;18060.0
338;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;6 maanden na instroom in WW;2011;199020.0;171440.0;19510.0
339;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;6 maanden na instroom in WW;2012;217640.0;190020.0;18660.0
340;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;6 maanden na instroom in WW;2013;267920.0;236150.0;20650.0
341;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;6 maanden na instroom in WW;2014;274980.0;239980.0;24360.0
342;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;6 maanden na instroom in WW;2015;239070.0;208780.0;22090.0
343;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;6 maanden na instroom in WW;2016;209820.0;182430.0;20620.0
344;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;6 maanden na instroom in WW;2017;194910.0;169740.0;20070.0
345;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;6 maanden na instroom in WW;2018;182890.0;157300.0;19750.0
346;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;6 maanden na instroom in WW;2019;179190.0;154690.0;19250.0
347;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;6 maanden na instroom in WW;2020;250330.0;223950.0;20340.0
348;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;6 maanden na instroom in WW;2021;184810.0;161750.0;19510.0
349;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;6 maanden na instroom in WW;2022;140010.0;120740.0;16320.0
350;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;7 maanden na instroom in WW;2009;220660.0;190680.0;17750.0
351;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;7 maanden na instroom in WW;2010;217060.0;187260.0;19690.0
352;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;7 maanden na instroom in WW;2011;209730.0;179910.0;21130.0
353;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;7 maanden na instroom in WW;2012;231570.0;201500.0;20420.0
354;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;7 maanden na instroom in WW;2013;283390.0;248910.0;22530.0
355;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;7 maanden na instroom in WW;2014;291230.0;253130.0;26560.0
356;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;7 maanden na instroom in WW;2015;258690.0;225390.0;24340.0
357;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;7 maanden na instroom in WW;2016;227620.0;197390.0;22750.0
358;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;7 maanden na instroom in WW;2017;210130.0;182360.0;22150.0
359;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;7 maanden na instroom in WW;2018;196330.0;168370.0;21650.0
360;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;7 maanden na instroom in WW;2019;191990.0;165310.0;21080.0
361;Totaal;Totaal bij start van de WW-uitkering;Totaal;Geen WW-uitkering;7 maanden na instroom in WW;2020;269480.0;240590.0;22290.0
