ID;Geslacht;Leeftijd;BurgerlijkeStaat;Regio;Bewoners_1
9664;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Gemeenten met 5001 - 10000 inwoners;
9665;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Gemeenten met 2001 - 5000 inwoners;
9666;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Gemeenten met 1001 - 2000 inwoners;
9667;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Gemeenten met 501 - 1000 inwoners;
9668;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Gemeenten met 500 of minder inwoners;
9669;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Amsterdam;
9670;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Rotterdam;
9671;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;'s-Gravenhage;
9672;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Utrecht;
9673;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Haarlem;
9674;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Groningen;
9675;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Eindhoven;
9676;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Nijmegen;
9677;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Tilburg;
9678;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Arnhem;
9679;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Leiden;
9680;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Maastricht;
9681;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Apeldoorn;
9682;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Hilversum;
9683;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Dordrecht;
9684;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Schiedam;
9685;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Enschede;
9686;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Delft;
9687;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Leeuwarden;
9688;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Heerlen;
9689;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Breda;
9690;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;'s-Hertogenbosch;
9691;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Velsen;
9692;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Emmen;
9693;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Zwolle;
9694;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Amersfoort;
9695;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Kerkrade;
9696;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Deventer;
9697;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Hengelo (O.);
9698;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Zaandam;
9699;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Almelo;
9700;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Lonneker;
9701;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Ede;
9702;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Helder (Den);
9703;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Gouda;
9704;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Alkmaar;
9705;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Vlaardingen;
9706;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Haarlemmermeer;
9707;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Helmond;
9708;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Bussum;
9709;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Zeist;
9710;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Rheden;
9711;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Venlo;
9712;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Roosendaal en Nispen;
9713;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Vlissingen;
9714;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Bergen op Zoom;
9715;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Nederland;
9716;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Groningen (provincie);
9717;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Friesland;
9718;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Drenthe;
9719;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Overijssel;
9720;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Gelderland;
9721;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Utrecht (provincie);
9722;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Noord-Holland;
9723;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Zuid-Holland;
9724;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Zeeland;
9725;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Noord-Brabant;
9726;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Limburg;
9727;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Gemeenten met meer dan 100000 inwoners;
9728;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Gemeenten met 50001 - 100000 inwoners;
9729;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Gemeenten met 20001 - 50000 inwoners;
9730;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Gemeenten met 10001 - 20000 inwoners;
9731;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Gemeenten met 5001 - 10000 inwoners;
9732;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Gemeenten met 2001 - 5000 inwoners;
9733;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Gemeenten met 1001 - 2000 inwoners;
9734;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Gemeenten met 501 - 1000 inwoners;
9735;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Gemeenten met 500 of minder inwoners;
9736;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Amsterdam;
9737;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Rotterdam;
9738;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;'s-Gravenhage;
9739;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Utrecht;
9740;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Haarlem;
9741;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Groningen;
9742;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Eindhoven;
9743;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Nijmegen;
9744;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Tilburg;
9745;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Arnhem;
9746;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Leiden;
9747;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Maastricht;
9748;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Apeldoorn;
9749;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Hilversum;
9750;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Dordrecht;
9751;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Schiedam;
9752;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Enschede;
9753;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Delft;
9754;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Leeuwarden;
9755;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Heerlen;
9756;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Breda;
9757;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;'s-Hertogenbosch;
9758;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Velsen;
9759;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Emmen;
9760;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Zwolle;
9761;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Amersfoort;
9762;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Kerkrade;
9763;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Deventer;
9764;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Hengelo (O.);
9765;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Zaandam;
9766;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Almelo;
9767;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Lonneker;
9768;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Ede;
9769;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Helder (Den);
9770;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Gouda;
9771;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Alkmaar;
9772;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Vlaardingen;
9773;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Haarlemmermeer;
9774;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Helmond;
9775;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Bussum;
9776;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Zeist;
9777;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Rheden;
9778;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Venlo;
9779;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Roosendaal en Nispen;
9780;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Vlissingen;
9781;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van echt;Bergen op Zoom;
9782;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Nederland;
9783;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Groningen (provincie);
9784;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Friesland;
9785;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Drenthe;
9786;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Overijssel;
9787;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Gelderland;
9788;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Utrecht (provincie);
9789;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Noord-Holland;
9790;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Zuid-Holland;
9791;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Zeeland;
9792;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Noord-Brabant;
9793;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Limburg;
9794;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Gemeenten met meer dan 100000 inwoners;
9795;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Gemeenten met 50001 - 100000 inwoners;
9796;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Gemeenten met 20001 - 50000 inwoners;
9797;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Gemeenten met 10001 - 20000 inwoners;
9798;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Gemeenten met 5001 - 10000 inwoners;
9799;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Gemeenten met 2001 - 5000 inwoners;
9800;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Gemeenten met 1001 - 2000 inwoners;
9801;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Gemeenten met 501 - 1000 inwoners;
9802;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Gemeenten met 500 of minder inwoners;
9803;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Amsterdam;
9804;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Rotterdam;
9805;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;'s-Gravenhage;
9806;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Utrecht;
9807;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Haarlem;
9808;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Groningen;
9809;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Eindhoven;
9810;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Nijmegen;
9811;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Tilburg;
9812;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Arnhem;
9813;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Leiden;
9814;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Maastricht;
9815;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Apeldoorn;
9816;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Hilversum;
9817;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Dordrecht;
9818;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Schiedam;
9819;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Enschede;
9820;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Delft;
9821;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Leeuwarden;
9822;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Heerlen;
9823;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Breda;
9824;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;'s-Hertogenbosch;
9825;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Velsen;
9826;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Emmen;
9827;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Zwolle;
9828;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Amersfoort;
9829;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Kerkrade;
9830;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Deventer;
9831;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Hengelo (O.);
9832;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Zaandam;
9833;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Almelo;
9834;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Lonneker;
9835;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Ede;
9836;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Helder (Den);
9837;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Gouda;
9838;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Alkmaar;
9839;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Vlaardingen;
9840;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Haarlemmermeer;
9841;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Helmond;
9842;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Bussum;
9843;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Zeist;
9844;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Rheden;
9845;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Venlo;
9846;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Roosendaal en Nispen;
9847;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Vlissingen;
9848;Totaal mannen en vrouwen;Totaal 5-9 jaar;Burgerlijke staat onbekend;Bergen op Zoom;
9849;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Nederland;164325.0
9850;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Groningen (provincie);7877.0
9851;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Friesland;8134.0
9852;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Drenthe;5284.0
9853;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Overijssel;11066.0
9854;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Gelderland;17594.0
9855;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Utrecht (provincie);8177.0
9856;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Noord-Holland;27905.0
9857;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Zuid-Holland;38197.0
9858;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Zeeland;4655.0
9859;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Noord-Brabant;21717.0
9860;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Limburg;13719.0
9861;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Gemeenten met meer dan 100000 inwoners;38220.0
9862;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Gemeenten met 50001 - 100000 inwoners;15921.0
9863;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Gemeenten met 20001 - 50000 inwoners;19130.0
9864;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Gemeenten met 10001 - 20000 inwoners;25964.0
9865;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Gemeenten met 5001 - 10000 inwoners;27458.0
9866;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Gemeenten met 2001 - 5000 inwoners;27385.0
9867;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Gemeenten met 1001 - 2000 inwoners;7728.0
9868;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Gemeenten met 501 - 1000 inwoners;2304.0
9869;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Gemeenten met 500 of minder inwoners;215.0
9870;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Amsterdam;12851.0
9871;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Rotterdam;11042.0
9872;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;'s-Gravenhage;7424.0
9873;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Utrecht;2862.0
9874;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Haarlem;2163.0
9875;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Groningen;1878.0
9876;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Eindhoven;2231.0
9877;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Nijmegen;1630.0
9878;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Tilburg;1759.0
9879;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Arnhem;1367.0
9880;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Leiden;1266.0
9881;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Maastricht;1253.0
9882;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Apeldoorn;1196.0
9883;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Hilversum;1072.0
9884;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Dordrecht;1003.0
9885;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Schiedam;1197.0
9886;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Enschede;935.0
9887;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Delft;1012.0
9888;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Leeuwarden;900.0
9889;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Heerlen;1250.0
9890;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Breda;934.0
9891;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;'s-Hertogenbosch;957.0
9892;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Velsen;895.0
9893;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Emmen;1164.0
9894;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Zwolle;818.0
9895;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Amersfoort;749.0
9896;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Kerkrade;941.0
9897;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Deventer;641.0
9898;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Hengelo (O.);655.0
9899;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Zaandam;628.0
9900;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Almelo;584.0
9901;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Lonneker;576.0
9902;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Ede;745.0
9903;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Helder (Den);520.0
9904;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Gouda;569.0
9905;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Alkmaar;503.0
9906;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Vlaardingen;613.0
9907;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Haarlemmermeer;677.0
9908;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Helmond;582.0
9909;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Bussum;498.0
9910;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Zeist;433.0
9911;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Rheden;446.0
9912;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Venlo;498.0
9913;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Roosendaal en Nispen;533.0
9914;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Vlissingen;361.0
9915;Totaal mannen en vrouwen;5 jaar;Totaal alle burgerlijke staten;Bergen op Zoom;460.0
9916;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Nederland;164325.0
9917;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Groningen (provincie);7877.0
9918;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Friesland;8134.0
9919;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Drenthe;5284.0
9920;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Overijssel;11066.0
9921;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Gelderland;17594.0
9922;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Utrecht (provincie);8177.0
9923;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Noord-Holland;27905.0
9924;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Zuid-Holland;38197.0
9925;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Zeeland;4655.0
9926;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Noord-Brabant;21717.0
9927;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Limburg;13719.0
9928;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Gemeenten met meer dan 100000 inwoners;38220.0
9929;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Gemeenten met 50001 - 100000 inwoners;15921.0
9930;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Gemeenten met 20001 - 50000 inwoners;19130.0
9931;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Gemeenten met 10001 - 20000 inwoners;25964.0
9932;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Gemeenten met 5001 - 10000 inwoners;27458.0
9933;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Gemeenten met 2001 - 5000 inwoners;27385.0
9934;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Gemeenten met 1001 - 2000 inwoners;7728.0
9935;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Gemeenten met 501 - 1000 inwoners;2304.0
9936;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Gemeenten met 500 of minder inwoners;215.0
9937;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Amsterdam;12851.0
9938;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Rotterdam;11042.0
9939;Totaal mannen en vrouwen;5 jaar;Ongehuwd;'s-Gravenhage;7424.0
9940;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Utrecht;2862.0
9941;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Haarlem;2163.0
