ID;AfzetInvoerEnVerbruik;ProductenPRODCOM;Perioden;ProducentenprijsindexPPI_1;MaandmutatiePPI_2;JaarmutatiePPI_3
4744;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2016;109.7;;9.7
4745;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2017 januari;114.4;-0.2;13.8
4746;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2017 februari;116.6;1.9;18.1
4747;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2017 maart;119.4;2.4;19.1
4748;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2017 april;124.7;4.5;24.5
4749;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2017 mei;127.3;2.0;19.7
4750;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2017 juni;127.6;0.3;15.1
4751;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2017 juli;127.1;-0.4;10.2
4752;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2017 augustus;125.7;-1.1;7.7
4753;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2017 september;125.4;-0.2;7.1
4754;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2017 oktober;117.2;-6.6;-2.0
4755;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2017 november;114.8;-2.0;-1.6
4756;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2017 december;112.8;-1.7;-1.7
4757;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2017;121.1;;10.3
4758;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2018 januari;106.9;-5.2;-6.6
4759;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2018 februari;107.4;0.5;-7.8
4760;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2018 maart;112.1;4.4;-6.1
4761;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2018 april;110.2;-1.7;-11.7
4762;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2018 mei;108.9;-1.2;-14.4
4763;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2018 juni;111.1;2.0;-13.0
4764;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2018 juli;106.7;-3.9;-16.1
4765;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2018 augustus;111.2;4.2;-11.5
4766;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2018 september;110.3;-0.8;-12.1
4767;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2018 oktober;108.3;-1.8;-7.6
4768;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2018 november;108.8;0.5;-5.2
4769;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2018 december;110.0;1.1;-2.5
4770;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2018;109.3;;-9.7
4771;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2019 januari;108.1;-1.7;1.1
4772;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2019 februari;107.9;-0.2;0.4
4773;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2019 maart;109.1;1.1;-2.7
4774;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2019 april;120.9;10.8;9.8
4775;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2019 mei;123.6;2.2;13.6
4776;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2019 juni;124.9;1.0;12.4
4777;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2019 juli;129.3;3.5;21.1
4778;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2019 augustus;133.8;3.5;20.3
4779;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2019 september;136.3;1.8;23.6
4780;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2019 oktober;138.2;1.4;27.6
4781;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2019 november;142.6;3.2;31.0
4782;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2019 december;148.7;4.3;35.2
4783;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2019;127.0;;16.1
4784;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2020 januari;143.7;-3.3;32.9
4785;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2020 februari;142.2;-1.1;31.8
4786;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2020 maart;144.9;1.9;32.8
4787;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2020 april;139.4;-3.8;15.3
4788;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2020 mei;128.6;-7.7;4.0
4789;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2020 juni;130.1;1.2;4.2
4790;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2020 juli;112.2;-13.8;-13.2
4791;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2020 augustus;112.2;0.0;-16.2
4792;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2020 september;112.3;0.1;-17.6
4793;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2020 oktober;111.7;-0.6;-19.2
4794;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2020 november;108.6;-2.8;-23.9
4795;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2020 december;102.6;-5.5;-31.0
4796;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2020;124.0;;-2.3
4797;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2021 januari;103.0;0.3;-28.4
4798;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2021 februari;103.3;0.3;-27.4
4799;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2021 maart;116.9;13.2;-19.3
4800;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2021 april;118.2;1.1;-15.3
4801;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2021 mei;119.0;0.7;-7.5
4802;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2021 juni;114.5;-3.8;-12.0
4803;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2021 juli;114.1;-0.4;1.6
4804;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2021 augustus;109.7;-3.9;-2.3
4805;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2021 september;107.3;-2.1;-4.4
4806;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2021 oktober;97.3;-9.3;-12.8
4807;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2021 november;99.1;1.8;-8.8
4808;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2021 december;99.0;-0.1;-3.5
4809;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2021;108.4;;-12.6
4810;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2022 januari;96.3;-2.8;-6.5
4811;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2022 februari;96.2;-0.1;-6.9
4812;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2022 maart;119.4;24.2;2.1
4813;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2022 april;141.3;18.3;19.6
4814;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2022 mei;135.5;-4.1;13.9
4815;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2022 juni;134.0;-1.1;17.0
4816;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2022 juli;139.6;4.2;22.4
4817;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2022 augustus;143.0;2.4;30.4
4818;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2022 september;146.3;2.3;36.3
4819;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2022 oktober;148.1;1.3;52.2
4820;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2022 november;148.9;0.6;50.3
4821;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2022 december ;151.8;1.9;53.3
4822;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2022;133.4;;23.0
4823;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2023 januari;147.2;-3.1;52.8
4824;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2023 februari;160.3;9.0;66.7
4825;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2023 maart;169.4;5.6;41.9
4826;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2023 april;176.8;4.4;25.2
4827;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2023 mei;183.7;3.9;35.5
4828;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2023 juni;184.5;0.4;37.6
4829;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2023 juli;192.5;4.4;37.9
4830;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2023 augustus;187.9;-2.4;31.4
4831;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2023 september;183.2;-2.5;25.3
4832;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2023 oktober;177.7;-3.0;20.0
4833;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2023 november;175.1;-1.5;17.5
4834;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2023 december;175.4;0.2;15.5
4835;Totaal afzetprijzen;"101112 Vlees van varkens; vers of g...";2023;176.1;;32.1
4836;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2012 januari;100.0;;
4837;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2012 februari;100.1;0.1;
4838;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2012 maart;101.1;1.0;
4839;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2012 april;103.1;2.0;
4840;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2012 mei;103.7;0.6;
4841;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2012 juni;104.5;0.7;
4842;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2012 juli;104.8;0.3;
4843;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2012 augustus;105.1;0.3;
4844;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2012 september;106.2;1.1;
4845;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2012 oktober;107.3;1.0;
4846;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2012 november;107.0;-0.3;
4847;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2012 december;105.8;-1.1;
4848;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2012;104.1;;
4849;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2013 januari;105.0;-0.7;5.0
4850;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2013 februari;105.3;0.2;5.1
4851;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2013 maart;105.5;0.2;4.3
4852;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2013 april;105.7;0.2;2.5
4853;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2013 mei;105.9;0.3;2.1
4854;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2013 juni;106.0;0.0;1.4
4855;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2013 juli;106.1;0.1;1.3
4856;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2013 augustus;105.5;-0.6;0.4
4857;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2013 september;105.5;0.0;-0.7
4858;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2013 oktober;103.1;-2.3;-3.9
4859;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2013 november;102.1;-1.0;-4.6
4860;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2013 december;101.1;-1.0;-4.4
4861;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2013;104.7;;0.6
4862;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2014 januari;101.0;-0.1;-3.8
4863;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2014 februari;101.5;0.5;-3.6
4864;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2014 maart;102.4;0.9;-2.9
4865;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2014 april;103.6;1.2;-1.9
4866;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2014 mei;103.7;0.1;-2.1
4867;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2014 juni;104.0;0.3;-1.8
4868;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2014 juli;104.2;0.2;-1.8
4869;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2014 augustus;102.9;-1.3;-2.4
4870;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2014 september;102.1;-0.8;-3.3
4871;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2014 oktober;101.2;-0.8;-1.8
4872;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2014 november;100.6;-0.6;-1.5
4873;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2014 december;99.1;-1.4;-1.9
4874;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2014;102.2;;-2.4
4875;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2015 januari;99.4;0.2;-1.6
4876;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2015 februari;99.4;0.0;-2.1
4877;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2015 maart;100.5;1.1;-1.8
4878;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2015 april;100.7;0.2;-2.8
4879;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2015 mei;100.9;0.2;-2.8
4880;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2015 juni;102.0;1.1;-2.0
4881;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2015 juli;101.8;-0.1;-2.3
4882;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2015 augustus;100.7;-1.1;-2.1
4883;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2015 september;100.1;-0.6;-1.9
4884;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2015 oktober;98.3;-1.8;-2.9
4885;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2015 november;98.2;-0.1;-2.4
4886;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2015 december;98.1;-0.1;-1.1
4887;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2015;100.0;;-2.2
4888;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2016 januari;96.4;-1.7;-3.0
4889;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2016 februari;95.9;-0.5;-3.5
4890;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2016 maart;95.9;-0.1;-4.6
4891;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2016 april;96.2;0.3;-4.5
4892;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2016 mei;96.8;0.7;-4.0
4893;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2016 juni;97.4;0.6;-4.5
4894;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2016 juli;96.8;-0.7;-5.0
4895;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2016 augustus;96.5;-0.3;-4.2
4896;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2016 september;96.1;-0.5;-4.0
4897;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2016 oktober;95.1;-1.0;-3.2
4898;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2016 november;95.5;0.4;-2.7
4899;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2016 december;94.7;-0.9;-3.4
4900;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2016;96.1;;-3.9
4901;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2017 januari;94.0;-0.8;-2.6
4902;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2017 februari;93.9;0.0;-2.1
4903;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2017 maart;94.1;0.2;-1.8
4904;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2017 april;95.5;1.4;-0.7
4905;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2017 mei;96.3;0.9;-0.5
4906;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2017 juni;96.3;0.0;-1.2
4907;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2017 juli;96.7;0.4;-0.1
4908;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2017 augustus;96.5;-0.1;0.0
4909;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2017 september;97.2;0.7;1.2
4910;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2017 oktober;97.0;-0.2;2.0
4911;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2017 november;97.4;0.4;2.0
4912;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2017 december;97.1;-0.3;2.5
4913;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2017;96.0;;-0.1
4914;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2018 januari;96.7;-0.4;2.9
4915;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2018 februari;96.2;-0.5;2.4
4916;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2018 maart;96.9;0.8;3.0
4917;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2018 april;97.5;0.6;2.2
4918;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2018 mei;98.9;1.4;2.7
4919;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2018 juni;100.2;1.3;4.0
4920;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2018 juli;100.9;0.8;4.4
4921;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2018 augustus;101.2;0.3;4.8
4922;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2018 september;100.8;-0.4;3.8
4923;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2018 oktober;101.3;0.5;4.5
4924;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2018 november;99.1;-2.2;1.7
4925;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2018 december;97.9;-1.2;0.8
4926;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2018;99.0;;3.1
4927;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2019 januari;95.9;-2.1;-0.8
4928;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2019 februari;95.8;0.0;-0.4
4929;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2019 maart;97.7;1.9;0.7
4930;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2019 april;99.3;1.7;1.9
4931;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2019 mei;100.5;1.1;1.6
4932;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2019 juni;101.7;1.3;1.6
4933;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2019 juli;103.7;1.9;2.7
4934;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2019 augustus;102.4;-1.2;1.2
4935;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2019 september;102.1;-0.3;1.3
4936;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2019 oktober;100.7;-1.4;-0.6
4937;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2019 november;100.3;-0.4;1.2
4938;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2019 december;100.9;0.6;3.1
4939;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2019;100.1;;1.1
4940;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2020 januari;103.3;2.3;7.7
4941;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2020 februari;103.2;-0.1;7.7
4942;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2020 maart;103.1;-0.1;5.5
4943;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2020 april;99.0;-3.9;-0.3
4944;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2020 mei;98.1;-0.9;-2.4
4945;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2020 juni;97.4;-0.7;-4.2
4946;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2020 juli;97.2;-0.3;-6.3
4947;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2020 augustus;97.4;0.2;-5.0
4948;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2020 september;97.6;0.2;-4.5
4949;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2020 oktober;96.2;-1.4;-4.5
4950;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2020 november;94.4;-1.9;-5.9
4951;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2020 december;94.8;0.4;-6.1
4952;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2020;98.5;;-1.6
4953;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2021 januari;95.0;0.3;-8.0
4954;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2021 februari;96.2;1.3;-6.8
4955;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2021 maart;98.4;2.3;-4.5
4956;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2021 april;101.5;3.2;2.5
4957;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2021 mei;104.3;2.8;6.3
4958;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2021 juni;106.6;2.2;9.4
4959;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2021 juli;107.6;0.9;10.7
4960;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2021 augustus;110.6;2.8;13.6
4961;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2021 september;107.7;-2.6;10.4
4962;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2021 oktober;108.2;0.4;12.4
4963;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2021 november;108.9;0.7;15.4
4964;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2021 december;110.7;1.6;16.8
4965;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2021;104.6;;6.3
4966;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2022 januari;115.4;4.2;21.4
4967;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2022 februari;117.4;1.8;22.0
4968;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2022 maart;130.9;11.5;33.0
4969;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2022 april;144.5;10.4;42.4
4970;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2022 mei;145.8;0.9;39.8
4971;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2022 juni;144.6;-0.8;35.6
4972;Totaal afzetprijzen;"1012 Vlees van gevogelte; verwerk...";2022 juli;144.7;0.1;34.5
