ID;Aardolieproducten;Perioden;TotaalAanbod_1;TotaleProductie_2;Raffinaderijen_3;PetrochemischeIndustrie_4;Groothandel_5;Invoer_6;Uitvoer_7;Bunkers_8;Voorraadmutatie_9;TotaalVerbruik_10;TotaalVoorOmzettingInOlieproducten_11;Raffinaderijen_12;PetrochemischeIndustrie_13;Groothandel_14;TotaalFinaalVerbruikAndereOmzetting_15;RaffinaderijenBrandstof_16;PetrochemischeIndustrieBrandstof_17;PetrochemischeIndustrieGrondstof_18;Visserij_19;VervoerEnOverig_20;Beginvoorraad_21;Eindvoorraad_22;Voorraadmutatie_23
5630;Smeermiddelen;2020 juli;17.0;86.0;81.0;;5.0;117.0;176.0;13.0;4.0;17.0;5.0;;0.0;5.0;12.0;;;0.0;;12.15;151.0;147.0;4.0
5631;Smeermiddelen;2020 augustus;72.0;69.0;66.0;;3.0;142.0;147.0;10.0;18.0;72.0;60.0;58.0;0.0;2.0;12.0;;;0.0;;11.89;147.0;129.0;18.0
5632;Smeermiddelen;2020 september;69.0;7.0;2.0;;4.0;173.0;98.0;12.0;0.0;69.0;56.0;52.0;0.0;4.0;12.0;;;0.0;;12.24;129.0;129.0;0.0
5633;Smeermiddelen;2020 3e kwartaal;158.0;161.0;149.0;;13.0;431.0;421.0;34.0;21.0;158.0;122.0;110.0;0.0;12.0;37.0;;;0.0;;36.28;151.0;129.0;21.0
5634;Smeermiddelen;2020 oktober;40.0;31.0;26.0;;5.0;127.0;123.0;13.0;18.0;40.0;27.0;25.0;0.0;2.0;13.0;;;0.0;;13.16;129.0;111.0;18.0
5635;Smeermiddelen;2020 november;64.0;72.0;61.0;;12.0;142.0;155.0;7.0;13.0;64.0;53.0;51.0;0.0;2.0;12.0;;;0.0;;11.63;111.0;99.0;13.0
5636;Smeermiddelen;2020 december;62.0;82.0;78.0;;5.0;175.0;177.0;9.0;-10.0;62.0;49.0;45.0;0.0;4.0;13.0;;;0.0;;12.45;99.0;109.0;-10.0
5637;Smeermiddelen;2020 4e kwartaal;167.0;186.0;165.0;;21.0;444.0;455.0;29.0;21.0;167.0;129.0;121.0;0.0;8.0;38.0;;;0.0;;37.24;129.0;109.0;21.0
5638;Smeermiddelen;2021 januari;21.0;103.0;98.0;;4.0;101.0;186.0;10.0;14.0;21.0;8.0;7.0;0.0;2.0;12.0;;;0.0;;12.34;109.0;95.0;14.0
5639;Smeermiddelen;2021 februari;16.0;95.0;90.0;;5.0;102.0;169.0;9.0;-2.0;16.0;3.0;;0.0;3.0;13.0;;;0.0;;12.57;95.0;97.0;-2.0
5640;Smeermiddelen;2021 maart;21.0;106.0;100.0;;6.0;141.0;225.0;11.0;9.0;21.0;7.0;4.0;0.0;3.0;14.0;;;0.0;;13.57;97.0;89.0;9.0
5641;Smeermiddelen;2021 1e kwartaal;57.0;304.0;289.0;;15.0;343.0;580.0;30.0;20.0;57.0;18.0;11.0;0.0;8.0;39.0;;;0.0;;38.48;109.0;89.0;20.0
5642;Smeermiddelen;2021 april;87.0;103.0;98.0;;5.0;204.0;200.0;8.0;-13.0;87.0;73.0;29.0;0.0;44.0;13.0;;;0.0;;13.24;89.0;101.0;-13.0
5643;Minerale wassen;1946;;;;;;;;;;;;;;;;;;;;;;;
5644;Minerale wassen;1947;;;;;;;;;;;;;;;;;;;;;;;
5645;Minerale wassen;1948;;;;;;;;;;;;;;;;;;;;;;;
5646;Minerale wassen;1949;;;;;;;;;;;;;;;;;;;;;;;
5647;Minerale wassen;1950;;;;;;;;;;;;;;;;;;;;;;;
5648;Minerale wassen;1951;;;;;;;;;;;;;;;;;;;;;;;
5649;Minerale wassen;1952;;;;;;;;;;;;;;;;;;;;;;;
5650;Minerale wassen;1953;;;;;;;;;;;;;;;;;;;;;;;
5651;Minerale wassen;1954;;;;;;;;;;;;;;;;;;;;;;;
5652;Minerale wassen;1955;;;;;;;;;;8.0;;;;;;;;;;8.0;;;
5653;Minerale wassen;1956;;;;;;;;;;10.0;;;;;;;;;;10.0;;;
5654;Minerale wassen;1957;;;;;;;;;;7.0;;;;;;;;;;7.0;;;
5655;Minerale wassen;1958;;;;;;;;;;7.0;;;;;;;;;;7.0;;;
5656;Minerale wassen;1959;;;;;;;;;;1.0;;;;;;;;;;0.5;;;
5657;Minerale wassen;1960;;;;;;10.0;2.0;;;7.0;;;;;;;;;;7.0;;;
5658;Minerale wassen;1961;;;;;;8.0;4.0;;;4.0;;;;;;;;;;4.0;;;
5659;Minerale wassen;1962;;;;;;10.0;6.0;;;4.0;;;;;;;;;;4.0;;;
5660;Minerale wassen;1963;;;;;;10.0;6.0;;;4.0;;;;;;;;;;4.0;;;
5661;Minerale wassen;1964;;;;;;21.0;11.0;;;7.0;;;;;;;;;;7.0;;;
5662;Minerale wassen;1965;;;;;;15.0;10.0;;;7.0;;;;;;;;;;7.0;;;
5663;Minerale wassen;1966;;;;;;19.0;9.0;;;10.0;;;;;;;;;;10.0;;;
5664;Minerale wassen;1967;;;4.0;;;15.0;8.0;;;11.0;;;;;;;;;;11.0;;;
5665;Minerale wassen;1968;;;4.0;;;12.0;8.0;;;10.0;;;;;;;;;;10.0;;;
5666;Minerale wassen;1969;;;7.0;;;19.0;19.0;;;7.0;;;;;;;;;;7.0;;;
5667;Minerale wassen;1970;;;11.0;;;20.0;22.0;;;10.0;;;;;;;;;;10.0;;;
5668;Minerale wassen;1971;;;20.0;;;22.0;24.0;;;15.0;;;;;;;;;;15.0;;;
5669;Minerale wassen;1972;;;19.0;;;20.0;24.0;;;15.0;;;;;;;;;;15.0;;;
5670;Minerale wassen;1973;;;15.0;;;22.0;19.0;;;18.0;;;;;;;;;;18.0;;;
5671;Minerale wassen;1974;;;7.0;;;32.0;23.0;;;17.0;;;;;;;;;;17.0;;;
5672;Minerale wassen;1975;;;19.0;;;34.0;31.0;;;16.0;;;;;;;;;;16.0;;;
5673;Minerale wassen;1976;;;54.0;;;54.0;72.0;;;36.0;;;;;;;;;;36.0;;;
5674;Minerale wassen;1977;;;124.0;;;43.0;118.0;;;38.0;;;;;;;;;;38.0;;;
5675;Minerale wassen;1978;;90.0;90.0;;;23.0;78.0;;;48.0;;;;;48.0;;;8.0;;40.0;;;
5676;Minerale wassen;1979;;87.0;87.0;;;22.0;68.0;;;43.0;5.0;;5.0;;38.0;;;11.0;;27.0;;;
5677;Minerale wassen;1980;54.0;95.0;95.0;;;54.0;80.0;;-15.0;54.0;12.0;;12.0;;42.0;;;15.0;;27.71;10.0;25.0;-15.0
5678;Minerale wassen;1981;58.0;96.0;96.0;;;52.0;90.0;;0.0;58.0;29.0;;29.0;;29.0;;;;;29.3;21.0;21.0;0.0
5679;Minerale wassen;1982;176.0;184.0;76.0;107.0;;59.0;68.0;;1.0;176.0;148.0;;148.0;;28.0;;;;;27.83;21.0;20.0;1.0
5680;Minerale wassen;1983;165.0;158.0;77.0;81.0;;70.0;55.0;;-9.0;165.0;133.0;;133.0;;31.0;;;;;31.2;20.0;28.0;-9.0
5681;Minerale wassen;1984;241.0;221.0;123.0;98.0;;75.0;61.0;;6.0;241.0;206.0;34.0;172.0;;35.0;;;;;35.3;28.0;22.0;6.0
5682;Minerale wassen;1985;134.0;115.0;110.0;5.0;;77.0;54.0;;-4.0;134.0;94.0;36.0;58.0;;39.0;;;;;39.46;22.0;27.0;-4.0
5683;Minerale wassen;1986;158.0;132.0;115.0;17.0;;87.0;68.0;;7.0;158.0;114.0;35.0;79.0;;44.0;;;;;43.88;27.0;20.0;7.0
5684;Minerale wassen;1987;99.0;119.0;112.0;6.0;;62.0;84.0;;2.0;99.0;65.0;30.0;34.0;;34.0;;;0.0;;34.16;20.0;19.0;2.0
5685;Minerale wassen;1988;75.0;122.0;122.0;;;51.0;102.0;;4.0;75.0;41.0;41.0;;;34.0;;;;;34.1;19.0;15.0;4.0
5686;Minerale wassen;1989;75.0;128.0;128.0;;;54.0;106.0;;-1.0;75.0;41.0;41.0;;;34.0;;;;;34.09;15.0;16.0;-1.0
5687;Minerale wassen;1990;35.0;75.0;75.0;;;62.0;100.0;;-2.0;35.0;0.0;0.0;;;35.0;;;;;34.94;16.0;18.0;-2.0
5688;Minerale wassen;1991;52.0;51.0;51.0;;;68.0;70.0;;3.0;52.0;;;;;52.0;;;;;52.06;18.0;15.0;3.0
5689;Minerale wassen;1992;50.0;73.0;73.0;0.0;;67.0;90.0;;0.0;50.0;8.0;8.0;0.0;;42.0;;;0.0;;42.12;15.0;15.0;0.0
5690;Minerale wassen;1993;44.0;63.0;63.0;;;58.0;74.0;;-3.0;44.0;1.0;0.0;;1.0;43.0;;;;;43.32;15.0;18.0;-3.0
5691;Minerale wassen;1994;58.0;84.0;84.0;0.0;;72.0;98.0;;0.0;58.0;1.0;;0.0;1.0;57.0;;;0.0;;56.82;18.0;17.0;0.0
5692;Minerale wassen;1995;45.0;85.0;85.0;;;69.0;113.0;;5.0;45.0;;;;;45.0;;;0.0;;45.43;17.0;12.0;5.0
5693;Minerale wassen;1996;51.0;89.0;89.0;;;79.0;113.0;;-3.0;51.0;3.0;;;3.0;48.0;;;0.0;;48.15;12.0;15.0;-3.0
5694;Minerale wassen;1997;50.0;92.0;92.0;;;73.0;116.0;;2.0;50.0;0.0;0.0;0.0;;50.0;;;0.0;;49.8;15.0;13.0;2.0
5695;Minerale wassen;1998;36.0;110.0;110.0;;;62.0;133.0;;-3.0;36.0;0.0;;0.0;;36.0;;;0.0;;36.0;13.0;16.0;-3.0
5696;Minerale wassen;1999;64.0;116.0;116.0;;;105.0;154.0;;-3.0;64.0;0.0;;0.0;;64.0;;;0.0;;64.2;16.0;19.0;-3.0
5697;Minerale wassen;2000;91.0;118.0;118.0;;;97.0;125.0;;2.0;91.0;;;;;91.0;;;0.0;;91.13;19.0;18.0;2.0
5698;Minerale wassen;2001;43.0;103.0;103.0;;0.0;103.0;158.0;;-6.0;43.0;;;;;43.0;;;;;42.97;18.0;24.0;-6.0
5699;Minerale wassen;2002;39.0;122.0;122.0;;0.0;98.0;181.0;;0.0;39.0;0.0;;;0.0;39.0;;;;;38.65;24.0;23.0;0.0
5700;Minerale wassen;2003;41.0;124.0;123.0;1.0;;110.0;190.0;;-3.0;41.0;1.0;;0.0;0.0;40.0;;;0.0;;39.9;23.0;26.0;-3.0
5701;Minerale wassen;2004;99.0;137.0;134.0;0.0;3.0;131.0;171.0;;1.0;99.0;7.0;0.0;7.0;0.0;92.0;;;23.0;;68.83;26.0;25.0;1.0
5702;Minerale wassen;2005;89.0;130.0;126.0;;4.0;112.0;153.0;;-1.0;89.0;2.0;;2.0;0.0;87.0;;;6.0;;80.9;25.0;26.0;-1.0
5703;Minerale wassen;2006;121.0;138.0;125.0;;13.0;121.0;141.0;;3.0;121.0;5.0;;5.0;0.0;116.0;;;13.0;;103.39;26.0;23.0;3.0
5704;Minerale wassen;2007;81.0;148.0;136.0;0.0;11.0;92.0;144.0;;-15.0;81.0;4.0;;4.0;0.0;76.0;;;11.0;;65.69;23.0;38.0;-15.0
5705;Minerale wassen;2008;85.0;140.0;116.0;11.0;13.0;110.0;144.0;;-21.0;85.0;3.0;;3.0;0.0;82.0;;;8.0;;74.74;38.0;59.0;-21.0
5706;Minerale wassen;2009;173.0;206.0;188.0;5.0;14.0;104.0;181.0;;43.0;173.0;22.0;;22.0;0.0;150.0;;;84.0;;66.57;59.0;15.0;43.0
5707;Minerale wassen;2010;558.0;446.0;433.0;;12.0;246.0;123.0;;-10.0;558.0;121.0;;121.0;0.0;437.0;;;354.0;;82.72;15.0;26.0;-10.0
5708;Minerale wassen;2011;387.0;357.0;345.0;;12.0;172.0;145.0;;4.0;387.0;86.0;6.0;79.0;1.0;301.0;;;210.0;;90.37;26.0;22.0;4.0
5709;Minerale wassen;2012;255.0;288.0;276.0;0.0;12.0;103.0;135.0;;-2.0;255.0;61.0;0.0;52.0;10.0;194.0;;;133.0;;60.8;22.0;24.0;-2.0
5710;Minerale wassen;2013;311.0;341.0;329.0;;11.0;115.0;144.0;;0.0;311.0;67.0;0.0;67.0;0.0;244.0;;;180.0;;64.57;24.0;24.0;0.0
5711;Minerale wassen;2014;388.0;434.0;422.0;;12.0;121.0;163.0;;-3.0;388.0;94.0;0.0;91.0;3.0;294.0;;;226.0;;68.75;24.0;27.0;-3.0
5712;Minerale wassen;2015;91.0;129.0;116.0;0.0;12.0;128.0;170.0;;4.0;91.0;4.0;;3.0;1.0;87.0;;;7.0;;79.73;27.0;23.0;4.0
5713;Minerale wassen;2016;73.0;15.0;3.0;;12.0;158.0;114.0;;14.0;73.0;14.0;3.0;9.0;2.0;59.0;;;24.0;;34.38;23.0;10.0;14.0
5714;Minerale wassen;2017;136.0;95.0;78.0;1.0;15.0;142.0;92.0;;-9.0;136.0;33.0;;26.0;7.0;103.0;;;70.0;;32.2;10.0;19.0;-9.0
5715;Minerale wassen;2018;222.0;186.0;174.0;;12.0;134.0;108.0;;10.0;222.0;52.0;;46.0;6.0;169.0;;;139.0;;30.52;19.0;9.0;10.0
5716;Minerale wassen;2019;93.0;73.0;55.0;0.0;18.0;137.0;104.0;;-12.0;93.0;22.0;;13.0;9.0;72.0;;;37.0;;34.27;9.0;21.0;-12.0
5717;Minerale wassen;2020;69.0;50.0;39.0;;11.0;151.0;129.0;;-3.0;69.0;13.0;;9.0;4.0;56.0;;;26.0;;29.61;21.0;24.0;-3.0
5718;Minerale wassen;2021;;;;;;;;;;;;;;;;;;;;;;;
5719;Minerale wassen;2013 januari;44.0;52.0;51.0;;1.0;9.0;10.0;;-7.0;44.0;10.0;;10.0;;34.0;;;27.0;;7.23;24.0;31.0;-7.0
5720;Minerale wassen;2013 februari;36.0;30.0;29.0;;1.0;5.0;13.0;;14.0;36.0;9.0;;9.0;;27.0;;;21.0;;5.65;31.0;17.0;14.0
5721;Minerale wassen;2013 maart;6.0;10.0;9.0;;1.0;10.0;10.0;;-4.0;6.0;;;;;6.0;;;;;6.25;17.0;20.0;-4.0
5722;Minerale wassen;2013 1e kwartaal;86.0;92.0;90.0;;3.0;24.0;34.0;;4.0;86.0;18.0;;18.0;;68.0;;;48.0;;19.14;24.0;20.0;4.0
5723;Minerale wassen;2013 april;7.0;19.0;18.0;;1.0;12.0;15.0;;-10.0;7.0;;;;;7.0;;;;;7.1;20.0;30.0;-10.0
5724;Minerale wassen;2013 mei;4.0;10.0;9.0;;1.0;5.0;7.0;;-4.0;4.0;;;;;4.0;;;;;4.15;30.0;34.0;-4.0
5725;Minerale wassen;2013 juni;38.0;31.0;30.0;;1.0;11.0;13.0;;9.0;38.0;8.0;;8.0;;30.0;;;23.0;;6.52;34.0;24.0;9.0
5726;Minerale wassen;2013 2e kwartaal;49.0;60.0;58.0;;3.0;27.0;35.0;;-4.0;49.0;8.0;;8.0;;41.0;;;23.0;;17.77;20.0;24.0;-4.0
5727;Minerale wassen;2013 juli;21.0;25.0;25.0;;0.0;14.0;17.0;;-1.0;21.0;4.0;;4.0;;17.0;;;11.0;;6.39;24.0;25.0;-1.0
5728;Minerale wassen;2013 augustus;21.0;19.0;18.0;;1.0;14.0;16.0;;3.0;21.0;4.0;;4.0;;16.0;;;13.0;;3.57;25.0;22.0;3.0
5729;Minerale wassen;2013 september;34.0;40.0;39.0;;1.0;7.0;11.0;;-3.0;34.0;8.0;;8.0;;26.0;;;21.0;;4.37;22.0;25.0;-3.0
5730;Minerale wassen;2013 3e kwartaal;75.0;85.0;82.0;;3.0;35.0;44.0;;-1.0;75.0;17.0;;17.0;;59.0;;;44.0;;14.32;24.0;25.0;-1.0
5731;Minerale wassen;2013 oktober;31.0;32.0;31.0;;1.0;15.0;16.0;;1.0;31.0;6.0;;6.0;0.0;24.0;;;18.0;;6.33;25.0;25.0;1.0
5732;Minerale wassen;2013 november;28.0;32.0;31.0;;1.0;6.0;7.0;;-2.0;28.0;7.0;;7.0;;21.0;;;18.0;;3.31;25.0;27.0;-2.0
5733;Minerale wassen;2013 december;42.0;40.0;39.0;;1.0;8.0;9.0;;3.0;42.0;10.0;0.0;10.0;;32.0;;;28.0;;3.71;27.0;24.0;3.0
5734;Minerale wassen;2013 4e kwartaal;101.0;104.0;100.0;;3.0;28.0;32.0;;2.0;101.0;24.0;0.0;24.0;0.0;77.0;;;64.0;;13.35;25.0;24.0;2.0
5735;Minerale wassen;2014 januari;37.0;45.0;44.0;;1.0;7.0;8.0;;-6.0;37.0;8.0;;8.0;0.0;29.0;;;24.0;;4.54;24.0;30.0;-6.0
5736;Minerale wassen;2014 februari;37.0;38.0;37.0;;1.0;7.0;11.0;;3.0;37.0;9.0;;9.0;;28.0;;;23.0;;4.5;30.0;28.0;3.0
5737;Minerale wassen;2014 maart;34.0;32.0;30.0;;2.0;8.0;14.0;;7.0;34.0;8.0;0.0;8.0;0.0;26.0;;;20.0;;5.53;28.0;20.0;7.0
5738;Minerale wassen;2014 1e kwartaal;108.0;115.0;112.0;;3.0;22.0;33.0;;3.0;108.0;25.0;0.0;25.0;0.0;82.0;;;68.0;;14.57;24.0;20.0;3.0
5739;Minerale wassen;2014 april;34.0;44.0;42.0;;2.0;7.0;14.0;;-3.0;34.0;8.0;;8.0;;26.0;;;22.0;;4.44;20.0;23.0;-3.0
5740;Minerale wassen;2014 mei;48.0;45.0;45.0;;1.0;8.0;8.0;;3.0;48.0;13.0;;13.0;;34.0;;;28.0;;6.31;23.0;20.0;3.0
5741;Minerale wassen;2014 juni;40.0;49.0;49.0;;1.0;10.0;12.0;;-8.0;40.0;9.0;;9.0;0.0;31.0;;;25.0;;6.06;20.0;28.0;-8.0
5742;Minerale wassen;2014 2e kwartaal;122.0;139.0;136.0;;3.0;24.0;34.0;;-8.0;122.0;30.0;;30.0;0.0;91.0;;;75.0;;16.81;20.0;28.0;-8.0
5743;Minerale wassen;2014 juli;39.0;42.0;41.0;;1.0;9.0;12.0;;0.0;39.0;10.0;;8.0;2.0;30.0;;;23.0;;6.57;28.0;28.0;0.0
5744;Minerale wassen;2014 augustus;38.0;34.0;33.0;;1.0;8.0;9.0;;6.0;38.0;9.0;;9.0;;29.0;;;23.0;;6.05;28.0;22.0;6.0
5745;Minerale wassen;2014 september;64.0;71.0;70.0;;1.0;16.0;19.0;;-4.0;64.0;18.0;;18.0;;46.0;;;37.0;;9.05;22.0;26.0;-4.0
5746;Minerale wassen;2014 3e kwartaal;142.0;147.0;145.0;;2.0;32.0;40.0;;2.0;142.0;37.0;;35.0;2.0;105.0;;;83.0;;21.66;28.0;26.0;2.0
5747;Minerale wassen;2014 oktober;6.0;10.0;9.0;;1.0;6.0;11.0;;1.0;6.0;0.0;;0.0;0.0;5.0;;;0.0;;5.25;26.0;25.0;1.0
5748;Minerale wassen;2014 november;5.0;11.0;11.0;;1.0;27.0;32.0;;-1.0;5.0;0.0;;;0.0;5.0;;;;;5.05;25.0;27.0;-1.0
5749;Minerale wassen;2014 december;6.0;11.0;10.0;;1.0;9.0;13.0;;0.0;6.0;1.0;;;1.0;5.0;;;;;5.4;27.0;27.0;0.0
5750;Minerale wassen;2014 4e kwartaal;17.0;32.0;29.0;;3.0;42.0;56.0;;-1.0;17.0;1.0;;0.0;1.0;16.0;;;0.0;;15.7;26.0;27.0;-1.0
5751;Minerale wassen;2015 januari;6.0;10.0;9.0;;1.0;6.0;9.0;;-2.0;6.0;0.0;;0.0;0.0;6.0;;;0.0;;5.72;27.0;29.0;-2.0
5752;Minerale wassen;2015 februari;5.0;9.0;9.0;;1.0;8.0;14.0;;2.0;5.0;0.0;;;0.0;5.0;;;;;4.97;29.0;27.0;2.0
5753;Minerale wassen;2015 maart;7.0;12.0;11.0;;1.0;14.0;18.0;;-1.0;7.0;0.0;;;0.0;7.0;;;;;6.83;27.0;28.0;-1.0
5754;Minerale wassen;2015 1e kwartaal;18.0;31.0;28.0;;3.0;28.0;41.0;;-1.0;18.0;0.0;;0.0;0.0;18.0;;;0.0;;17.52;27.0;28.0;-1.0
5755;Minerale wassen;2015 april;7.0;10.0;10.0;0.0;1.0;11.0;17.0;;3.0;7.0;0.0;;;0.0;7.0;;;;;7.3;28.0;25.0;3.0
5756;Minerale wassen;2015 mei;6.0;12.0;11.0;;1.0;7.0;12.0;;0.0;6.0;0.0;;;0.0;6.0;;;;;6.01;25.0;25.0;0.0
5757;Minerale wassen;2015 juni;7.0;11.0;11.0;;0.0;11.0;15.0;;0.0;7.0;0.0;;0.0;0.0;7.0;;;0.0;;6.82;25.0;25.0;0.0
5758;Minerale wassen;2015 2e kwartaal;20.0;33.0;32.0;0.0;2.0;29.0;44.0;;2.0;20.0;0.0;;0.0;0.0;20.0;;;0.0;;20.13;28.0;25.0;2.0
5759;Minerale wassen;2015 juli;8.0;14.0;12.0;;2.0;9.0;14.0;;-1.0;8.0;0.0;;0.0;0.0;7.0;;;0.0;;6.73;25.0;27.0;-1.0
5760;Minerale wassen;2015 augustus;7.0;11.0;10.0;;1.0;13.0;15.0;;-2.0;7.0;0.0;;0.0;0.0;7.0;;;1.0;;6.02;27.0;28.0;-2.0
5761;Minerale wassen;2015 september;10.0;10.0;10.0;;1.0;11.0;12.0;;1.0;10.0;1.0;;1.0;0.0;10.0;;;2.0;;8.24;28.0;27.0;1.0
5762;Minerale wassen;2015 3e kwartaal;25.0;36.0;32.0;;4.0;33.0;42.0;;-2.0;25.0;1.0;;1.0;0.0;24.0;;;3.0;;20.98;25.0;27.0;-2.0
5763;Minerale wassen;2015 oktober;8.0;10.0;9.0;;1.0;10.0;13.0;;2.0;8.0;1.0;;1.0;0.0;8.0;;;2.0;;6.26;27.0;25.0;2.0
5764;Minerale wassen;2015 november;9.0;11.0;10.0;;1.0;18.0;18.0;;-2.0;9.0;1.0;;1.0;0.0;9.0;;;1.0;;7.27;25.0;27.0;-2.0
5765;Minerale wassen;2015 december;10.0;6.0;5.0;;1.0;11.0;11.0;;4.0;10.0;1.0;;0.0;0.0;9.0;;;1.0;;7.57;27.0;23.0;4.0
5766;Minerale wassen;2015 4e kwartaal;27.0;28.0;25.0;;3.0;38.0;42.0;;4.0;27.0;2.0;;2.0;1.0;25.0;;;4.0;;21.11;27.0;23.0;4.0
5767;Minerale wassen;2016 januari;8.0;3.0;2.0;;1.0;8.0;6.0;;4.0;8.0;2.0;;1.0;1.0;7.0;;;2.0;;5.0;23.0;20.0;4.0
5768;Minerale wassen;2016 februari;6.0;3.0;1.0;;1.0;11.0;7.0;;-1.0;6.0;1.0;0.0;1.0;0.0;4.0;;;2.0;;2.7;20.0;21.0;-1.0
5769;Minerale wassen;2016 maart;16.0;1.0;0.0;;1.0;9.0;5.0;;11.0;16.0;5.0;2.0;3.0;0.0;11.0;;;8.0;;2.56;21.0;10.0;11.0
5770;Minerale wassen;2016 1e kwartaal;30.0;7.0;3.0;;3.0;28.0;17.0;;13.0;30.0;8.0;3.0;4.0;1.0;22.0;;;12.0;;10.25;23.0;10.0;13.0
5771;Minerale wassen;2016 april;6.0;1.0;;;1.0;20.0;15.0;;0.0;6.0;2.0;0.0;1.0;1.0;4.0;;;1.0;;2.82;10.0;10.0;0.0
5772;Minerale wassen;2016 mei;5.0;1.0;;;1.0;17.0;13.0;;0.0;5.0;1.0;;1.0;0.0;5.0;;;2.0;;2.69;10.0;10.0;0.0
5773;Minerale wassen;2016 juni;5.0;1.0;;;1.0;11.0;5.0;;-2.0;5.0;1.0;0.0;0.0;;4.0;;;1.0;;2.91;10.0;13.0;-2.0
5774;Minerale wassen;2016 2e kwartaal;16.0;3.0;;;3.0;48.0;33.0;;-2.0;16.0;3.0;0.0;2.0;1.0;13.0;;;4.0;;8.43;10.0;13.0;-2.0
5775;Minerale wassen;2016 juli;6.0;1.0;;;1.0;17.0;13.0;;1.0;6.0;1.0;;1.0;0.0;5.0;;;2.0;;3.0;13.0;12.0;1.0
5776;Minerale wassen;2016 augustus;5.0;0.0;;;0.0;15.0;12.0;;1.0;5.0;1.0;;1.0;;5.0;;;2.0;;2.63;12.0;11.0;1.0
5777;Minerale wassen;2016 september;5.0;1.0;;;1.0;15.0;11.0;;0.0;5.0;1.0;;1.0;;4.0;;;2.0;;2.6;11.0;11.0;0.0
5778;Minerale wassen;2016 3e kwartaal;16.0;3.0;;;3.0;48.0;37.0;;2.0;16.0;2.0;;2.0;0.0;14.0;;;5.0;;8.23;13.0;11.0;2.0
5779;Minerale wassen;2016 oktober;5.0;1.0;;;1.0;12.0;9.0;;1.0;5.0;1.0;;1.0;0.0;4.0;;;2.0;;2.82;11.0;10.0;1.0
5780;Minerale wassen;2016 november;4.0;0.0;;;0.0;12.0;9.0;;0.0;4.0;0.0;;0.0;;4.0;;;1.0;;2.59;10.0;10.0;0.0
5781;Minerale wassen;2016 december;2.0;2.0;;;2.0;11.0;10.0;;0.0;2.0;0.0;;0.0;;2.0;;;0.0;;2.06;10.0;10.0;0.0
5782;Minerale wassen;2016 4e kwartaal;11.0;3.0;;;3.0;35.0;28.0;;1.0;11.0;1.0;;1.0;0.0;10.0;;;3.0;;7.48;11.0;10.0;1.0
5783;Minerale wassen;2017 januari;14.0;20.0;19.0;0.0;1.0;8.0;4.0;;-9.0;14.0;3.0;;3.0;;11.0;;;8.0;;2.65;10.0;19.0;-9.0
5784;Minerale wassen;2017 februari;34.0;26.0;25.0;0.0;1.0;8.0;4.0;;5.0;34.0;9.0;;9.0;0.0;26.0;;;23.0;;2.66;19.0;14.0;5.0
5785;Minerale wassen;2017 maart;16.0;18.0;16.0;0.0;1.0;12.0;9.0;;-4.0;16.0;4.0;;4.0;;13.0;;;10.0;;2.98;14.0;19.0;-4.0
5786;Minerale wassen;2017 1e kwartaal;65.0;63.0;60.0;0.0;3.0;28.0;18.0;;-9.0;65.0;15.0;;15.0;0.0;49.0;;;41.0;;8.29;10.0;19.0;-9.0
5787;Minerale wassen;2017 april;6.0;1.0;;;1.0;12.0;7.0;;0.0;6.0;2.0;;0.0;1.0;4.0;;;1.0;;2.38;19.0;19.0;0.0
5788;Minerale wassen;2017 mei;7.0;1.0;;;1.0;8.0;5.0;;4.0;7.0;2.0;;1.0;1.0;5.0;;;2.0;;2.84;19.0;15.0;4.0
5789;Minerale wassen;2017 juni;7.0;1.0;;;1.0;12.0;6.0;;0.0;7.0;2.0;;1.0;1.0;5.0;;;2.0;;3.08;15.0;15.0;0.0
5790;Minerale wassen;2017 2e kwartaal;20.0;3.0;;;3.0;32.0;19.0;;3.0;20.0;6.0;;2.0;4.0;14.0;;;6.0;;8.29;19.0;15.0;3.0
5791;Minerale wassen;2017 juli;8.0;1.0;;;1.0;10.0;4.0;;1.0;8.0;1.0;;1.0;;7.0;;;4.0;;3.01;15.0;14.0;1.0
5792;Minerale wassen;2017 augustus;15.0;3.0;1.0;;1.0;21.0;5.0;;-4.0;15.0;4.0;;3.0;1.0;11.0;;;8.0;;2.65;14.0;18.0;-4.0
5793;Minerale wassen;2017 september;14.0;12.0;8.0;;3.0;13.0;11.0;;1.0;14.0;3.0;;3.0;0.0;11.0;;;9.0;;1.96;18.0;17.0;1.0
5794;Minerale wassen;2017 3e kwartaal;37.0;15.0;10.0;;6.0;44.0;20.0;;-2.0;37.0;8.0;;7.0;1.0;28.0;;;21.0;;7.62;15.0;17.0;-2.0
5795;Minerale wassen;2017 oktober;3.0;10.0;8.0;1.0;1.0;7.0;17.0;;3.0;3.0;1.0;;;1.0;3.0;;;;;2.85;17.0;15.0;3.0
5796;Minerale wassen;2017 november;6.0;1.0;;;1.0;15.0;9.0;;0.0;6.0;1.0;;1.0;0.0;5.0;;;2.0;;2.67;15.0;15.0;0.0
5797;Minerale wassen;2017 december;5.0;1.0;;;1.0;16.0;9.0;;-3.0;5.0;2.0;;0.0;1.0;3.0;;;1.0;;2.48;15.0;19.0;-3.0
