ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;TotaalReIntegratievoorzieningen_1;TijdelijkeLoonkostensubsidie_2;WIWIDBaan_3;Participatieplaats_4;LoonkostensubsidieParticipatiewet_5;ForfaitaireLoonkostensubsidie_6;BeschutWerk_7;BegeleidingOpWerkkringJobCoach_8;VervoersvoorzieningWoonWerk_9;AndereVoorzieningVoorArbeidsbeperkten_10;OverigeReIntegratievoorzieningen_11
2628;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 januari;10270;170;40;510;420;40.0;50;40;0;0;9420
2629;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 februari;10420;160;40;510;430;40.0;50;50;0;0;9550
2630;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 maart;10660;150;40;510;440;40.0;50;60;0;0;9790
2631;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 april;10800;140;40;520;470;50.0;50;60;0;0;9900
2632;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 mei;10850;140;30;510;500;50.0;50;60;0;0;9940
2633;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 juni;10650;140;30;490;510;50.0;60;60;0;10;9740
2634;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 juli;10640;130;30;500;530;50.0;60;60;0;10;9720
2635;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 augustus;10690;130;30;490;550;50.0;70;70;0;10;9790
2636;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 september;10680;140;30;490;560;40.0;70;70;0;10;9780
2637;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 oktober;10890;140;30;480;590;40.0;70;70;0;10;9970
2638;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 november;10850;140;30;450;600;50.0;80;70;0;10;9940
2639;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 december;10750;140;30;420;600;50.0;80;70;10;10;9880
2640;Mannen;55 jaar tot AOW-leeftijd;Totaal;2015 januari;13660;560;610;1240;20;;0;20;0;0;11580
2641;Mannen;55 jaar tot AOW-leeftijd;Totaal;2015 februari;13920;550;600;1230;30;;0;20;0;0;11850
2642;Mannen;55 jaar tot AOW-leeftijd;Totaal;2015 maart;14040;540;530;1200;30;;0;20;0;0;12090
2643;Mannen;55 jaar tot AOW-leeftijd;Totaal;2015 april;14120;500;520;1200;40;;0;10;0;0;12220
2644;Mannen;55 jaar tot AOW-leeftijd;Totaal;2015 mei;14160;480;520;1180;50;;0;10;0;0;12280
2645;Mannen;55 jaar tot AOW-leeftijd;Totaal;2015 juni;14250;470;510;1180;60;;0;10;0;0;12390
2646;Mannen;55 jaar tot AOW-leeftijd;Totaal;2015 juli;14420;440;480;1210;60;;0;10;0;0;12600
2647;Mannen;55 jaar tot AOW-leeftijd;Totaal;2015 augustus;14480;440;480;1160;60;;0;10;0;0;12710
2648;Mannen;55 jaar tot AOW-leeftijd;Totaal;2015 september;14660;440;450;1160;80;;0;10;0;0;12930
2649;Mannen;55 jaar tot AOW-leeftijd;Totaal;2015 oktober;14760;440;400;1090;90;;0;0;0;0;13100
2650;Mannen;55 jaar tot AOW-leeftijd;Totaal;2015 november;14840;440;390;1110;100;;0;10;0;10;13170
2651;Mannen;55 jaar tot AOW-leeftijd;Totaal;2015 december;14630;420;390;1120;120;;0;10;0;10;12960
2652;Mannen;55 jaar tot AOW-leeftijd;Totaal;2016 januari;14840;430;380;1120;120;;0;10;0;10;13160
2653;Mannen;55 jaar tot AOW-leeftijd;Totaal;2016 februari;15120;430;380;1130;120;;0;10;0;10;13420
2654;Mannen;55 jaar tot AOW-leeftijd;Totaal;2016 maart;15300;420;380;1170;160;;0;20;0;10;13540
2655;Mannen;55 jaar tot AOW-leeftijd;Totaal;2016 april;15290;410;380;1180;170;;0;20;0;0;13540
2656;Mannen;55 jaar tot AOW-leeftijd;Totaal;2016 mei;15460;430;380;1160;180;;0;20;0;0;13690
2657;Mannen;55 jaar tot AOW-leeftijd;Totaal;2016 juni;15620;440;370;1140;190;;10;20;0;10;13850
2658;Mannen;55 jaar tot AOW-leeftijd;Totaal;2016 juli;15800;460;370;1170;220;;10;20;0;10;13980
2659;Mannen;55 jaar tot AOW-leeftijd;Totaal;2016 augustus;15550;470;380;1180;240;;10;20;0;10;13670
2660;Mannen;55 jaar tot AOW-leeftijd;Totaal;2016 september;15790;470;350;1140;260;;10;20;0;10;13950
2661;Mannen;55 jaar tot AOW-leeftijd;Totaal;2016 oktober;16070;460;360;1210;280;;10;20;0;10;14160
2662;Mannen;55 jaar tot AOW-leeftijd;Totaal;2016 november;16280;460;360;1230;300;;10;30;0;0;14340
2663;Mannen;55 jaar tot AOW-leeftijd;Totaal;2016 december;16440;470;360;1220;320;;10;30;0;0;14500
2664;Mannen;55 jaar tot AOW-leeftijd;Totaal;2017 januari;16530;440;380;1200;340;10.0;10;40;0;0;14590
2665;Mannen;55 jaar tot AOW-leeftijd;Totaal;2017 februari;16840;430;380;1210;360;10.0;10;40;0;10;14880
2666;Mannen;55 jaar tot AOW-leeftijd;Totaal;2017 maart;17200;430;380;1220;380;10.0;10;40;0;10;15220
2667;Mannen;55 jaar tot AOW-leeftijd;Totaal;2017 april;17240;440;370;1240;420;10.0;10;50;0;10;15220
2668;Mannen;55 jaar tot AOW-leeftijd;Totaal;2017 mei;17500;430;360;1200;450;10.0;20;50;0;10;15500
2669;Mannen;55 jaar tot AOW-leeftijd;Totaal;2017 juni;17660;440;360;1170;490;30.0;20;60;0;10;15640
2670;Mannen;55 jaar tot AOW-leeftijd;Totaal;2017 juli;17850;430;350;1160;530;30.0;30;60;0;10;15800
2671;Mannen;55 jaar tot AOW-leeftijd;Totaal;2017 augustus;17820;420;350;1130;570;30.0;30;60;0;10;15780
2672;Mannen;55 jaar tot AOW-leeftijd;Totaal;2017 september;17980;400;330;1130;620;30.0;30;70;0;10;15930
2673;Mannen;55 jaar tot AOW-leeftijd;Totaal;2017 oktober;18150;410;330;1140;650;40.0;40;70;0;20;16030
2674;Mannen;55 jaar tot AOW-leeftijd;Totaal;2017 november;18450;420;320;1170;690;40.0;40;80;0;10;16290
2675;Mannen;55 jaar tot AOW-leeftijd;Totaal;2017 december;18370;400;320;1160;710;50.0;40;90;0;20;16230
2676;Mannen;55 jaar tot AOW-leeftijd;Totaal;2018 januari;18760;390;310;1130;760;50.0;50;90;0;10;16630
2677;Mannen;55 jaar tot AOW-leeftijd;Totaal;2018 februari;19110;380;320;1140;790;60.0;60;100;0;20;16950
2678;Mannen;55 jaar tot AOW-leeftijd;Totaal;2018 maart;19480;380;320;1120;840;50.0;70;110;0;20;17280
2679;Mannen;55 jaar tot AOW-leeftijd;Totaal;2018 april;19580;370;290;1140;900;60.0;90;120;0;20;17340
2680;Mannen;55 jaar tot AOW-leeftijd;Totaal;2018 mei;19800;360;280;1120;960;60.0;100;120;0;20;17530
2681;Mannen;55 jaar tot AOW-leeftijd;Totaal;2018 juni;19560;360;280;1110;1010;60.0;110;130;0;20;17250
2682;Mannen;55 jaar tot AOW-leeftijd;Totaal;2018 juli;19600;340;270;1120;1060;80.0;110;130;0;20;17270
2683;Mannen;55 jaar tot AOW-leeftijd;Totaal;2018 augustus;19750;330;270;1120;1100;80.0;110;140;0;20;17410
2684;Mannen;55 jaar tot AOW-leeftijd;Totaal;2018 september;19860;340;260;1120;1130;90.0;130;140;0;20;17480
2685;Mannen;55 jaar tot AOW-leeftijd;Totaal;2018 oktober;20090;340;260;1090;1180;80.0;130;150;0;20;17710
2686;Mannen;55 jaar tot AOW-leeftijd;Totaal;2018 november;20160;330;250;1050;1210;80.0;130;160;0;20;17820
2687;Mannen;55 jaar tot AOW-leeftijd;Totaal;2018 december;20020;330;250;970;1260;90.0;150;170;10;20;17710
2688;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 januari;8170;370;360;710;10;;0;10;0;0;6940
2689;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 februari;8330;360;360;710;10;;0;10;0;0;7110
2690;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 maart;8390;350;320;700;20;;0;10;0;0;7220
2691;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 april;8460;330;320;700;20;;0;10;0;0;7330
2692;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 mei;8500;330;310;680;30;;0;10;0;0;7370
2693;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 juni;8540;320;310;690;30;;0;10;0;0;7410
2694;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 juli;8600;310;290;720;30;;0;10;0;0;7490
2695;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 augustus;8640;300;290;680;30;;0;10;0;0;7570
2696;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 september;8730;300;280;680;40;;0;10;0;0;7690
2697;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 oktober;8840;300;250;640;50;;0;0;0;0;7830
2698;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 november;8890;290;240;660;50;;0;10;0;0;7880
2699;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 december;8810;290;240;660;60;;0;10;0;0;7780
2700;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 januari;8950;290;240;670;60;;0;10;0;0;7910
2701;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 februari;9130;290;240;680;60;;0;10;0;0;8070
2702;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 maart;9220;290;240;710;80;;0;10;0;0;8150
2703;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 april;9160;280;240;700;80;;0;10;0;0;8090
2704;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 mei;9240;300;240;680;90;;0;10;0;0;8170
2705;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 juni;9330;310;240;680;100;;0;10;0;0;8250
2706;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 juli;9390;320;230;700;110;;0;10;0;0;8260
2707;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 augustus;9210;320;240;720;130;;0;10;0;0;8050
2708;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 september;9350;330;230;690;140;;0;10;0;0;8200
2709;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 oktober;9530;320;240;740;150;;10;20;0;0;8320
2710;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 november;9600;310;240;760;170;;10;20;0;0;8390
2711;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 december;9680;310;240;750;180;;10;20;0;0;8470
2712;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 januari;9710;300;250;720;200;0.0;10;30;0;0;8510
2713;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 februari;9870;290;250;730;210;10.0;10;30;0;0;8670
2714;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 maart;10100;280;250;740;220;10.0;10;30;0;0;8870
2715;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 april;10100;290;240;730;240;10.0;10;30;0;0;8860
2716;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 mei;10210;290;240;700;270;10.0;10;30;0;0;8980
2717;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 juni;10280;290;240;690;290;20.0;10;40;0;0;9030
2718;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 juli;10310;290;230;680;310;30.0;10;40;0;0;9050
2719;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 augustus;10230;280;230;660;350;20.0;10;50;0;0;8990
2720;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 september;10240;270;220;660;380;20.0;20;50;0;10;8980
2721;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 oktober;10310;280;210;680;400;20.0;20;50;0;10;9000
2722;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 november;10470;280;210;690;430;20.0;20;50;0;10;9140
2723;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 december;10450;270;200;690;450;30.0;20;60;0;10;9130
2724;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 januari;10620;270;200;670;470;30.0;30;60;0;10;9290
2725;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 februari;10760;260;200;670;500;40.0;30;60;0;10;9410
2726;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 maart;10960;270;200;660;520;30.0;40;80;0;10;9580
2727;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 april;10960;260;190;670;560;30.0;50;80;0;10;9570
2728;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 mei;11080;260;180;660;610;30.0;50;80;0;10;9650
2729;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 juni;10970;250;180;650;640;40.0;60;80;0;10;9520
2730;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 juli;10940;240;170;650;670;50.0;60;80;0;10;9480
2731;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 augustus;10950;230;170;640;700;50.0;70;90;0;10;9480
2732;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 september;10960;240;160;640;710;50.0;70;90;0;10;9470
2733;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 oktober;11040;240;160;620;750;60.0;80;90;0;10;9540
2734;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 november;11030;240;160;590;760;50.0;80;100;0;10;9550
2735;Mannen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 december;10960;230;160;570;790;60.0;80;100;10;10;9470
2736;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 januari;5500;180;250;530;10;;0;0;0;0;4640
2737;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 februari;5590;180;250;520;10;;0;10;0;0;4750
2738;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 maart;5660;180;210;500;20;;0;10;0;0;4870
2739;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 april;5660;160;210;490;20;;0;10;0;0;4890
2740;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 mei;5660;150;210;490;30;;0;0;0;0;4910
2741;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 juni;5720;150;200;490;30;;0;10;0;0;4980
2742;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 juli;5820;140;190;490;30;;0;0;0;0;5110
2743;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 augustus;5840;130;190;480;30;;0;0;0;0;5140
2744;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 september;5930;140;180;480;40;;0;0;0;0;5240
2745;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 oktober;5920;150;150;450;40;;0;0;0;0;5280
2746;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 november;5940;150;140;460;50;;0;0;0;0;5290
2747;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 december;5820;140;140;460;60;;0;0;0;0;5180
2748;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 januari;5890;140;140;450;60;;0;0;0;0;5240
2749;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 februari;5990;140;140;450;60;;0;0;0;0;5350
2750;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 maart;6080;140;140;470;80;;0;0;0;0;5400
2751;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 april;6130;130;140;480;80;;0;0;0;0;5450
2752;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 mei;6210;130;140;470;90;;0;10;0;0;5520
2753;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 juni;6290;140;140;460;90;;0;10;0;0;5600
2754;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 juli;6420;140;130;470;110;;0;10;0;0;5720
2755;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 augustus;6340;140;140;460;110;;0;10;0;0;5620
2756;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 september;6440;140;120;450;120;;0;10;0;0;5750
2757;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 oktober;6540;140;120;470;120;;10;10;0;0;5840
2758;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 november;6680;150;120;470;130;;10;10;0;0;5950
2759;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 december;6760;150;120;470;140;;10;10;0;0;6030
2760;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 januari;6830;140;130;480;150;0.0;10;10;0;0;6080
2761;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 februari;6970;150;130;480;150;0.0;10;10;0;10;6210
2762;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 maart;7110;150;130;490;160;0.0;10;10;0;0;6350
2763;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 april;7140;150;130;500;170;0.0;10;10;0;0;6360
2764;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 mei;7290;140;130;500;190;0.0;10;20;0;0;6520
2765;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 juni;7380;150;120;480;200;10.0;10;20;0;0;6610
2766;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 juli;7540;140;120;490;210;10.0;10;20;0;10;6750
2767;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 augustus;7590;150;120;470;220;10.0;10;20;0;10;6790
2768;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 september;7740;130;120;470;230;10.0;20;20;0;10;6950
2769;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 oktober;7840;130;120;460;240;20.0;20;30;0;10;7030
2770;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 november;7980;140;120;470;260;20.0;20;30;0;10;7150
2771;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 december;7920;130;120;470;270;20.0;20;30;0;10;7100
2772;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 januari;8140;120;120;470;280;20.0;20;30;0;10;7330
2773;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 februari;8350;120;120;470;300;20.0;30;30;0;10;7530
2774;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 maart;8520;110;120;460;320;20.0;30;40;0;10;7700
2775;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 april;8620;110;100;470;340;30.0;40;40;0;10;7780
2776;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 mei;8720;100;100;460;350;20.0;40;40;0;10;7880
2777;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 juni;8590;110;100;460;370;20.0;50;40;0;10;7740
2778;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 juli;8660;100;100;470;390;30.0;50;50;0;10;7790
2779;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 augustus;8800;100;100;480;400;30.0;50;50;0;10;7920
2780;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 september;8890;100;100;480;420;40.0;50;60;0;10;8000
2781;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 oktober;9050;100;100;470;440;30.0;60;70;0;10;8160
2782;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 november;9120;100;100;450;450;30.0;60;60;0;10;8260
2783;Mannen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 december;9050;90;100;400;460;30.0;60;70;0;10;8230
2784;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 januari;1660;60;50;160;0;;0;0;0;0;1430
2785;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 februari;1700;60;50;160;0;;0;0;0;0;1460
2786;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 maart;1720;60;50;160;0;;0;10;0;0;1490
2787;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 april;1720;60;50;160;0;;0;0;0;0;1500
2788;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 mei;1730;60;50;160;0;;0;0;0;0;1510
2789;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 juni;1740;50;50;160;0;;0;0;0;0;1530
2790;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 juli;1750;50;50;160;10;;0;0;0;0;1550
2791;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 augustus;1750;50;50;160;10;;0;0;0;0;1550
2792;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 september;1780;50;50;160;10;;0;0;0;0;1570
2793;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 oktober;1800;50;40;150;10;;0;0;0;0;1610
2794;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 november;1810;50;40;160;10;;0;0;0;0;1610
2795;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 december;1800;50;40;150;10;;0;0;0;0;1600
2796;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 januari;1820;50;40;150;10;;0;0;0;0;1620
2797;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 februari;1850;50;40;150;10;;0;0;0;0;1650
2798;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 maart;1860;50;40;150;20;;0;0;0;0;1650
2799;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 april;1880;50;40;150;20;;0;0;0;0;1670
2800;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 mei;1900;50;40;160;20;;0;0;0;0;1680
2801;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 juni;1920;50;40;150;20;;0;0;0;0;1700
2802;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 juli;1930;50;40;150;30;;0;0;0;0;1720
2803;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 augustus;1880;40;40;150;30;;0;0;0;0;1670
2804;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 september;1920;40;40;140;30;;0;0;0;0;1710
2805;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 oktober;1920;50;40;150;30;;0;0;0;0;1710
2806;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 november;1930;50;40;150;40;;0;0;0;0;1700
2807;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 december;1940;50;40;150;40;;0;0;0;0;1710
2808;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2017 januari;1950;50;40;150;40;0.0;0;0;0;0;1720
2809;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2017 februari;1970;50;40;150;50;0.0;0;0;0;0;1730
2810;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2017 maart;1990;50;40;150;50;0.0;0;0;0;0;1760
2811;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2017 april;1990;50;40;150;50;0.0;0;0;0;0;1750
2812;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2017 mei;2030;50;40;150;60;0.0;0;10;0;0;1790
2813;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2017 juni;2050;50;30;150;60;0.0;0;10;0;0;1810
2814;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2017 juli;2040;40;30;150;60;0.0;0;10;0;0;1800
2815;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2017 augustus;2020;50;30;140;60;0.0;10;10;0;0;1770
2816;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2017 september;2010;50;30;140;60;10.0;10;10;0;0;1780
2817;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2017 oktober;2020;50;30;130;70;10.0;10;10;0;0;1790
2818;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2017 november;2040;40;30;130;70;0.0;10;10;0;0;1810
2819;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2017 december;2040;40;30;130;80;0.0;10;10;0;0;1810
2820;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2018 januari;2060;30;30;130;80;0.0;10;10;0;0;1840
2821;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2018 februari;2100;40;30;130;80;0.0;10;10;0;0;1880
2822;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2018 maart;2150;40;30;130;90;0.0;10;10;0;0;1910
2823;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2018 april;2160;40;30;130;100;0.0;10;20;0;0;1910
2824;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2018 mei;2190;40;30;130;100;10.0;10;20;0;0;1940
2825;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2018 juni;2170;40;30;130;110;10.0;20;20;0;0;1920
2826;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2018 juli;2150;40;30;120;110;10.0;20;20;0;0;1900
2827;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2018 augustus;2170;40;30;130;110;10.0;20;20;0;0;1910
2828;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2018 september;2170;40;30;130;110;10.0;20;20;0;0;1920
2829;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2018 oktober;2190;30;30;130;120;10.0;20;20;0;0;1930
2830;Mannen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2018 november;2200;30;30;130;120;10.0;20;20;0;0;1950
