ID;Geslacht;Persoonskenmerken;Perioden;TotaalBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Beroepsprestige_4;SociaalEconomischeStatus_5;I_6;II_7;III_8;IV_9;V_10;VI_11;VII_12;WerklozeBeroepsbevolking_13;NietBeroepsbevolking_14;BrutoArbeidsparticipatie_15;NettoArbeidsparticipatie_16;GeregistreerdeWerklozen_17;Werkloosheidspercentage_18
3783;Mannen;53050;1928;;;;;;;;;;;;;;;;;;
3784;Mannen;53050;1929;;;;;;;;;;;;;;;;;;
3785;Mannen;53050;1930;;;;;;;;;;;;;;;;;;
3786;Mannen;53050;1931;;;;;;;;;;;;;;;;;;
3787;Mannen;53050;1932;;;;;;;;;;;;;;;;;;
3788;Mannen;53050;1933;;;;;;;;;;;;;;;;;;
3789;Mannen;53050;1934;;;;;;;;;;;;;;;;;;
3790;Mannen;53050;1935;;;;;;;;;;;;;;;;;;
3791;Mannen;53050;1936;;;;;;;;;;;;;;;;;;
3792;Mannen;53050;1937;;;;;;;;;;;;;;;;;;
3793;Mannen;53050;1938;;;;;;;;;;;;;;;;;;
3794;Mannen;53050;1939;;;;;;;;;;;;;;;;;;
3795;Mannen;53050;1940;;;;;;;;;;;;;;;;;;
3796;Mannen;53050;1941;;;;;;;;;;;;;;;;;;
3797;Mannen;53050;1942;;;;;;;;;;;;;;;;;;
3798;Mannen;53050;1943;;;;;;;;;;;;;;;;;;
3799;Mannen;53050;1944;;;;;;;;;;;;;;;;;;
3800;Mannen;53050;1945;;;;;;;;;;;;;;;;;;
3801;Mannen;53050;1946;;;;;;;;;;;;;;;;;;
3802;Mannen;53050;1947;;;;;;;;;;;;;;;;;;
3803;Mannen;53050;1948;;;;;;;;;;;;;;;;;;
3804;Mannen;53050;1949;;;;;;;;;;;;;;;;;;
3805;Mannen;53050;1950;;;;;;;;;;;;;;;;;;
3806;Mannen;53050;1951;;;;;;;;;;;;;;;;;;
3807;Mannen;53050;1952;;;;;;;;;;;;;;;;;;
3808;Mannen;53050;1953;;;;;;;;;;;;;;;;;;
3809;Mannen;53050;1954;;;;;;;;;;;;;;;;;;
3810;Mannen;53050;1955;;;;;;;;;;;;;;;;;;
3811;Mannen;53050;1956;;;;;;;;;;;;;;;;;;
3812;Mannen;53050;1957;;;;;;;;;;;;;;;;;;
3813;Mannen;53050;1958;;;;;;;;;;;;;;;;;;
3814;Mannen;53050;1959;;;;;;;;;;;;;;;;;;
3815;Mannen;53050;1960;;;;;;;;;;;;;;;;;;
3816;Mannen;53050;1961;;;;;;;;;;;;;;;;;;
3817;Mannen;53050;1962;;;;;;;;;;;;;;;;;;
3818;Mannen;53050;1963;;;;;;;;;;;;;;;;;;
3819;Mannen;53050;1964;;;;;;;;;;;;;;;;;;
3820;Mannen;53050;1965;;;;;;;;;;;;;;;;;;
3821;Mannen;53050;1966;;;;;;;;;;;;;;;;;;
3822;Mannen;53050;1967;;;;;;;;;;;;;;;;;;
3823;Mannen;53050;1968;;;;;;;;;;;;;;;;;;
3824;Mannen;53050;1969;1146.0;738.0;715.0;;;;;;;;;;23.0;408.0;64.4;62.4;;3.1
3825;Mannen;53050;1970;1158.0;715.0;697.0;;;;;;;;;;18.0;443.0;61.7;60.2;9.0;2.5
3826;Mannen;53050;1971;1178.0;698.0;673.0;;;;;;;;;;25.0;480.0;59.2;57.1;15.0;3.6
3827;Mannen;53050;1972;1156.0;672.0;627.0;;;;;;;;;;45.0;484.0;58.1;54.2;28.0;6.7
3828;Mannen;53050;1973;1141.0;637.0;596.0;;;;;;;;;;41.0;504.0;55.8;52.3;25.0;6.4
3829;Mannen;53050;1974;1136.0;615.0;568.0;;;;;;;;;;47.0;521.0;54.1;50.0;34.0;7.7
3830;Mannen;53050;1975;1141.0;598.0;542.0;;;;;;;;;;56.0;543.0;52.4;47.5;53.0;9.4
3831;Mannen;53050;1976;1151.0;609.0;544.0;;;;;;;;;;65.0;542.0;52.9;47.3;55.0;10.6
3832;Mannen;53050;1977;1165.0;595.0;544.0;;;;;;;;;;52.0;570.0;51.1;46.7;49.0;8.7
3833;Mannen;53050;1978;1176.0;584.0;536.0;;;;;;;;;;48.0;593.0;49.6;45.6;45.0;8.2
3834;Mannen;53050;1979;1191.0;599.0;546.0;;;;;;;;;;53.0;592.0;50.3;45.9;41.0;8.8
3835;Mannen;53050;1980;1207.0;594.0;546.0;;;;;;;;;;48.0;613.0;49.2;45.2;49.0;8.1
3836;Mannen;53050;1981;1241.0;616.0;547.0;;;;;;;;;;69.0;625.0;49.7;44.1;79.0;11.1
3837;Mannen;53050;1982;1249.0;601.0;500.0;;;;;;;;;;101.0;647.0;48.2;40.1;120.0;16.8
3838;Mannen;53050;1983;1250.0;592.0;472.0;;;;;;;;;;120.0;658.0;47.3;37.7;149.0;20.3
3839;Mannen;53050;1984;1247.0;577.0;466.0;;;;;;;;;;111.0;670.0;46.3;37.3;133.0;19.3
3840;Mannen;53050;1985;1257.0;565.0;470.0;;;;;;;;;;95.0;692.0;45.0;37.4;106.0;16.9
3841;Mannen;53050;1986;1249.0;585.0;503.0;;;;;;;;;;82.0;664.0;46.8;40.3;81.0;14.0
3842;Mannen;53050;1987;1243.0;607.0;536.0;;;;;;;;;;71.0;636.0;48.8;43.1;63.0;11.7
3843;Mannen;53050;1988;1227.0;595.0;519.0;;;;;;;;;;76.0;632.0;48.5;42.3;69.0;12.8
3844;Mannen;53050;1989;1202.0;579.0;520.0;;;;;;;;;;59.0;623.0;48.1;43.3;53.0;10.2
3845;Mannen;53050;1990;1174.0;556.0;502.0;;;;;;;;;;54.0;618.0;47.4;42.8;42.0;9.7
3846;Mannen;53050;1991;1146.0;543.0;488.0;;;;;;;;;;55.0;602.0;47.4;42.6;36.0;10.1
3847;Mannen;53050;1992;1124.0;528.0;478.0;;;;;;;;;;50.0;595.0;47.0;42.5;40.0;9.5
3848;Mannen;53050;1993;1099.0;516.0;456.0;;;;;;;;;;60.0;583.0;46.9;41.5;54.0;11.6
3849;Mannen;53050;1994;1069.0;490.0;422.0;;;;;;;;;;68.0;579.0;45.8;39.5;59.0;13.8
3850;Mannen;53050;1995;1022.0;468.0;408.0;;;;;;;;;;60.0;554.0;45.8;40.0;46.0;12.8
3851;Mannen;53050;1996;990.0;462.0;408.0;;;;;;;;;;55.0;528.0;46.7;41.2;40.0;11.8
3852;Mannen;53050;1997;973.0;465.0;420.0;;;;;;;;;;45.0;508.0;47.8;43.2;27.0;9.7
3853;Mannen;53050;1998;944.0;442.0;406.0;;;;;;;;;;36.0;502.0;46.8;42.9;23.0;8.2
3854;Mannen;53050;1999;945.0;468.0;437.0;;;;;;;;;;31.0;478.0;49.5;46.2;13.0;6.6
3855;Mannen;53050;2000;952.0;470.0;444.0;;;;;;;;;;26.0;482.0;49.3;46.6;11.0;5.6
3856;Mannen;53050;2001 voor revisie;959.0;486.0;452.0;;;;;;;;;;34.0;473.0;50.7;47.1;7.0;7.0
3857;Mannen;53050;2001 na revisie;959.0;487.0;452.0;;;;;;;;;;34.0;473.0;50.7;47.2;11.0;7.0
3858;Mannen;53050;2002;969.0;492.0;448.0;;;;;;;;;;44.0;477.0;50.8;46.2;12.0;9.0
3859;Mannen;53050;2003;976.0;484.0;432.0;;;;;;;;;;51.0;493.0;49.5;44.3;18.0;10.6
3860;Mannen;53050;2004;979.0;471.0;409.0;;;;;;;;;;61.0;509.0;48.1;41.8;23.0;13.1
3861;Mannen;53050;2005;983.0;457.0;403.0;;;;;;;;;;54.0;526.0;46.5;41.0;18.0;11.9
3862;Mannen;53050;2006;987.0;450.0;409.0;;;;;;;;;;41.0;537.0;45.6;41.5;11.0;9.1
3863;Mannen;53050;2007;994.0;471.0;432.0;;;;;;;;;;40.0;522.0;47.4;43.4;6.0;8.4
3864;Mannen;53050;2008;1005.0;487.0;447.0;;;;;;;;;;40.0;518.0;48.5;44.5;5.0;8.3
3865;Mannen;53050;2009;1013.0;477.0;422.0;;;;;;;;;;55.0;536.0;47.1;41.6;10.0;11.6
3866;Mannen;53050;2010;1017.0;451.0;398.0;;;;;;;;;;53.0;566.0;44.3;39.1;10.0;11.7
3867;Mannen;53050;2011;1020.0;443.0;401.0;;;;;;;;;;42.0;576.0;43.5;39.3;6.0;9.5
3868;Mannen;53050;2012;1027.0;443.0;391.0;;;;;;;;;;52.0;584.0;43.2;38.1;7.0;11.8
3869;Mannen;53050;2013;1036.0;440.0;374.0;;;;;;;;;;66.0;596.0;42.5;36.1;9.0;15.0
3870;Mannen;12;1800;;;;;;;;;;;;;;;;;;
3871;Mannen;12;1801;;;;;;;;;;;;;;;;;;
3872;Mannen;12;1802;;;;;;;;;;;;;;;;;;
3873;Mannen;12;1803;;;;;;;;;;;;;;;;;;
3874;Mannen;12;1804;;;;;;;;;;;;;;;;;;
3875;Mannen;12;1805;;;;;;;;;;;;;;;;;;
3876;Mannen;12;1806;;;;;;;;;;;;;;;;;;
3877;Mannen;12;1807;;;;;;;;;;;;;;;;;;
3878;Mannen;12;1808;;;;;;;;;;;;;;;;;;
3879;Mannen;12;1809;;;;;;;;;;;;;;;;;;
3880;Mannen;12;1810;;;;;;;;;;;;;;;;;;
3881;Mannen;12;1811;;;;;;;;;;;;;;;;;;
3882;Mannen;12;1812;;;;;;;;;;;;;;;;;;
3883;Mannen;12;1813;;;;;;;;;;;;;;;;;;
3884;Mannen;12;1814;;;;;;;;;;;;;;;;;;
3885;Mannen;12;1815;;;;;;;;;;;;;;;;;;
3886;Mannen;12;1816;;;;;;;;;;;;;;;;;;
3887;Mannen;12;1817;;;;;;;;;;;;;;;;;;
3888;Mannen;12;1818;;;;;;;;;;;;;;;;;;
3889;Mannen;12;1819;;;;;;;;;;;;;;;;;;
3890;Mannen;12;1820;;;;;;;;;;;;;;;;;;
3891;Mannen;12;1821;;;;;;;;;;;;;;;;;;
3892;Mannen;12;1822;;;;;;;;;;;;;;;;;;
3893;Mannen;12;1823;;;;;;;;;;;;;;;;;;
3894;Mannen;12;1824;;;;;;;;;;;;;;;;;;
3895;Mannen;12;1825;;;;;;;;;;;;;;;;;;
3896;Mannen;12;1826;;;;;;;;;;;;;;;;;;
3897;Mannen;12;1827;;;;;;;;;;;;;;;;;;
3898;Mannen;12;1828;;;;;;;;;;;;;;;;;;
3899;Mannen;12;1829;;;;;;;;;;;;;;;;;;
3900;Mannen;12;1830;;;;;;;;;;;;;;;;;;
3901;Mannen;12;1831;;;;;;;;;;;;;;;;;;
3902;Mannen;12;1832;;;;;;;;;;;;;;;;;;
3903;Mannen;12;1833;;;;;;;;;;;;;;;;;;
3904;Mannen;12;1834;;;;;;;;;;;;;;;;;;
3905;Mannen;12;1835;;;;;;;;;;;;;;;;;;
3906;Mannen;12;1836;;;;;;;;;;;;;;;;;;
3907;Mannen;12;1837;;;;;;;;;;;;;;;;;;
3908;Mannen;12;1838;;;;;;;;;;;;;;;;;;
3909;Mannen;12;1839;;;;;;;;;;;;;;;;;;
3910;Mannen;12;1840;;;;;;;;;;;;;;;;;;
3911;Mannen;12;1841;;;;;;;;;;;;;;;;;;
3912;Mannen;12;1842;;;;;;;;;;;;;;;;;;
3913;Mannen;12;1843;;;;;;;;;;;;;;;;;;
3914;Mannen;12;1844;;;;;;;;;;;;;;;;;;
3915;Mannen;12;1845;;;;;;;;;;;;;;;;;;
3916;Mannen;12;1846;;;;;;;;;;;;;;;;;;
3917;Mannen;12;1847;;;;;;;;;;;;;;;;;;
3918;Mannen;12;1848;;;;;;;;;;;;;;;;;;
3919;Mannen;12;1849;;;;;;;;;;;;;;;;;;
3920;Mannen;12;1850;;;;;;;;;;;;;;;;;;
3921;Mannen;12;1851;;;;;;;;;;;;;;;;;;
3922;Mannen;12;1852;;;;;;;;;;;;;;;;;;
3923;Mannen;12;1853;;;;;;;;;;;;;;;;;;
3924;Mannen;12;1854;;;;;;;;;;;;;;;;;;
3925;Mannen;12;1855;;;;;;;;;;;;;;;;;;
3926;Mannen;12;1856;;;;;;;;;;;;;;;;;;
3927;Mannen;12;1857;;;;;;;;;;;;;;;;;;
3928;Mannen;12;1858;;;;;;;;;;;;;;;;;;
3929;Mannen;12;1859;;;;;;;;;;;;;;;;;;
3930;Mannen;12;1860;;;;;;;;;;;;;;;;;;
3931;Mannen;12;1861;;;;;;;;;;;;;;;;;;
3932;Mannen;12;1862;;;;;;;;;;;;;;;;;;
3933;Mannen;12;1863;;;;;;;;;;;;;;;;;;
3934;Mannen;12;1864;;;;;;;;;;;;;;;;;;
3935;Mannen;12;1865;;;;;;;;;;;;;;;;;;
3936;Mannen;12;1866;;;;;;;;;;;;;;;;;;
3937;Mannen;12;1867;;;;;;;;;;;;;;;;;;
3938;Mannen;12;1868;;;;;;;;;;;;;;;;;;
3939;Mannen;12;1869;;;;;;;;;;;;;;;;;;
3940;Mannen;12;1870;;;;;;;;;;;;;;;;;;
3941;Mannen;12;1871;;;;;;;;;;;;;;;;;;
3942;Mannen;12;1872;;;;;;;;;;;;;;;;;;
3943;Mannen;12;1873;;;;;;;;;;;;;;;;;;
3944;Mannen;12;1874;;;;;;;;;;;;;;;;;;
3945;Mannen;12;1875;;;;;;;;;;;;;;;;;;
3946;Mannen;12;1876;;;;;;;;;;;;;;;;;;
3947;Mannen;12;1877;;;;;;;;;;;;;;;;;;
3948;Mannen;12;1878;;;;;;;;;;;;;;;;;;
3949;Mannen;12;1879;;;;;;;;;;;;;;;;;;
3950;Mannen;12;1880;;;;;;;;;;;;;;;;;;
3951;Mannen;12;1881;;;;;;;;;;;;;;;;;;
3952;Mannen;12;1882;;;;;;;;;;;;;;;;;;
3953;Mannen;12;1883;;;;;;;;;;;;;;;;;;
3954;Mannen;12;1884;;;;;;;;;;;;;;;;;;
3955;Mannen;12;1885;;;;;;;;;;;;;;;;;;
3956;Mannen;12;1886;;;;;;;;;;;;;;;;;;
3957;Mannen;12;1887;;;;;;;;;;;;;;;;;;
3958;Mannen;12;1888;;;;;;;;;;;;;;;;;;
3959;Mannen;12;1889;;;;;;;;;;;;;;;;;;
3960;Mannen;12;1890;;;;;;;;;;;;;;;;;;
3961;Mannen;12;1891;;;;;;;;;;;;;;;;;;
3962;Mannen;12;1892;;;;;;;;;;;;;;;;;;
3963;Mannen;12;1893;;;;;;;;;;;;;;;;;;
3964;Mannen;12;1894;;;;;;;;;;;;;;;;;;
3965;Mannen;12;1895;;;;;;;;;;;;;;;;;;
3966;Mannen;12;1896;;;;;;;;;;;;;;;;;;
3967;Mannen;12;1897;;;;;;;;;;;;;;;;;;
3968;Mannen;12;1898;;;;;;;;;;;;;;;;;;
3969;Mannen;12;1899;;;;;;;;;;;;;;;;;;
3970;Mannen;12;1900;;;;;;;;;;;;;;;;;;
3971;Mannen;12;1901;;;;;;;;;;;;;;;;;;
3972;Mannen;12;1902;;;;;;;;;;;;;;;;;;
3973;Mannen;12;1903;;;;;;;;;;;;;;;;;;
3974;Mannen;12;1904;;;;;;;;;;;;;;;;;;
3975;Mannen;12;1905;;;;;;;;;;;;;;;;;;
3976;Mannen;12;1906;;;;;;;;;;;;;;;;;;
3977;Mannen;12;1907;;;;;;;;;;;;;;;;;;
3978;Mannen;12;1908;;;;;;;;;;;;;;;;;;
3979;Mannen;12;1909;;;;;;;;;;;;;;;;;;
3980;Mannen;12;1910;;;;;;;;;;;;;;;;;;
3981;Mannen;12;1911;;;;;;;;;;;;;;;;;;
3982;Mannen;12;1912;;;;;;;;;;;;;;;;;;
3983;Mannen;12;1913;;;;;;;;;;;;;;;;;;
3984;Mannen;12;1914;;;;;;;;;;;;;;;;;;
3985;Mannen;12;1915;;;;;;;;;;;;;;;;;;
3986;Mannen;12;1916;;;;;;;;;;;;;;;;;;
3987;Mannen;12;1917;;;;;;;;;;;;;;;;;;
3988;Mannen;12;1918;;;;;;;;;;;;;;;;;;
3989;Mannen;12;1919;;;;;;;;;;;;;;;;;;
3990;Mannen;12;1920;;;;;;;;;;;;;;;;;;
3991;Mannen;12;1921;;;;;;;;;;;;;;;;;;
3992;Mannen;12;1922;;;;;;;;;;;;;;;;;;
3993;Mannen;12;1923;;;;;;;;;;;;;;;;;;
3994;Mannen;12;1924;;;;;;;;;;;;;;;;;;
3995;Mannen;12;1925;;;;;;;;;;;;;;;;;;
3996;Mannen;12;1926;;;;;;;;;;;;;;;;;;
3997;Mannen;12;1927;;;;;;;;;;;;;;;;;;
3998;Mannen;12;1928;;;;;;;;;;;;;;;;;;
3999;Mannen;12;1929;;;;;;;;;;;;;;;;;;
4000;Mannen;12;1930;;;;;;;;;;;;;;;;;;
4001;Mannen;12;1931;;;;;;;;;;;;;;;;;;
4002;Mannen;12;1932;;;;;;;;;;;;;;;;;;
4003;Mannen;12;1933;;;;;;;;;;;;;;;;;;
4004;Mannen;12;1934;;;;;;;;;;;;;;;;;;
4005;Mannen;12;1935;;;;;;;;;;;;;;;;;;
4006;Mannen;12;1936;;;;;;;;;;;;;;;;;;
4007;Mannen;12;1937;;;;;;;;;;;;;;;;;;
4008;Mannen;12;1938;;;;;;;;;;;;;;;;;;
4009;Mannen;12;1939;;;;;;;;;;;;;;;;;;
4010;Mannen;12;1940;;;;;;;;;;;;;;;;;;
4011;Mannen;12;1941;;;;;;;;;;;;;;;;;;
4012;Mannen;12;1942;;;;;;;;;;;;;;;;;;
4013;Mannen;12;1943;;;;;;;;;;;;;;;;;;
4014;Mannen;12;1944;;;;;;;;;;;;;;;;;;
4015;Mannen;12;1945;;;;;;;;;;;;;;;;;;
4016;Mannen;12;1946;;;;;;;;;;;;;;;;;;
4017;Mannen;12;1947;;;;;;;;;;;;;;;;;;
4018;Mannen;12;1948;;;;;;;;;;;;;;;;;;
4019;Mannen;12;1949;;;;;;;;;;;;;;;;;;
4020;Mannen;12;1950;;;;;;;;;;;;;;;;;;
4021;Mannen;12;1951;;;;;;;;;;;;;;;;;;
4022;Mannen;12;1952;;;;;;;;;;;;;;;;;;
4023;Mannen;12;1953;;;;;;;;;;;;;;;;;;
4024;Mannen;12;1954;;;;;;;;;;;;;;;;;;
4025;Mannen;12;1955;;;;;;;;;;;;;;;;;;
4026;Mannen;12;1956;;;;;;;;;;;;;;;;;;
4027;Mannen;12;1957;;;;;;;;;;;;;;;;;;
4028;Mannen;12;1958;;;;;;;;;;;;;;;;;;
4029;Mannen;12;1959;;;;;;;;;;;;;;;;;;
4030;Mannen;12;1960;;;;;;;;;;;;;;;;;;
4031;Mannen;12;1961;;;;;;;;;;;;;;;;;;
4032;Mannen;12;1962;;;;;;;;;;;;;;;;;;
4033;Mannen;12;1963;;;;;;;;;;;;;;;;;;
4034;Mannen;12;1964;;;;;;;;;;;;;;;;;;
4035;Mannen;12;1965;;;;;;;;;;;;;;;;;;
4036;Mannen;12;1966;;;;;;;;;;;;;;;;;;
4037;Mannen;12;1967;;;;;;;;;;;;;;;;;;
4038;Mannen;12;1968;;;;;;;;;;;;;;;;;;
4039;Mannen;12;1969;1242.0;1178.0;1159.0;;;;;;;;;;19.0;64.0;94.8;93.3;;1.6
4040;Mannen;12;1970;1276.0;1218.0;1200.0;;;;;;;;;;18.0;58.0;95.5;94.1;11.0;1.5
4041;Mannen;12;1971;1304.0;1237.0;1216.0;;;;;;;;;;22.0;67.0;94.8;93.2;17.0;1.7
4042;Mannen;12;1972;1371.0;1303.0;1272.0;;;;;;;;;;30.0;68.0;95.0;92.8;33.0;2.3
4043;Mannen;12;1973;1420.0;1355.0;1323.0;;;;;;;;;;32.0;65.0;95.4;93.2;33.0;2.3
4044;Mannen;12;1974;1465.0;1405.0;1368.0;;;;;;;;;;37.0;60.0;95.9;93.4;41.0;2.7
4045;Mannen;12;1975;1505.0;1442.0;1394.0;;;;;;;;;;48.0;63.0;95.8;92.6;59.0;3.3
4046;Mannen;12;1976;1551.0;1477.0;1424.0;;;;;;;;;;53.0;74.0;95.3;91.8;61.0;3.6
4047;Mannen;12;1977;1582.0;1502.0;1452.0;;;;;;;;;;50.0;80.0;94.9;91.8;56.0;3.3
4048;Mannen;12;1978;1616.0;1537.0;1486.0;;;;;;;;;;51.0;79.0;95.1;92.0;53.0;3.3
4049;Mannen;12;1979;1646.0;1572.0;1519.0;;;;;;;;;;53.0;74.0;95.5;92.3;50.0;3.3
4050;Mannen;12;1980;1680.0;1592.0;1539.0;;;;;;;;;;53.0;88.0;94.8;91.6;59.0;3.3
4051;Mannen;12;1981;1703.0;1608.0;1532.0;;;;;;;;;;76.0;95.0;94.4;89.9;93.0;4.8
4052;Mannen;12;1982;1726.0;1621.0;1501.0;;;;;;;;;;120.0;105.0;93.9;87.0;148.0;7.4
4053;Mannen;12;1983;1756.0;1648.0;1488.0;;;;;;;;;;160.0;109.0;93.8;84.7;201.0;9.7
4054;Mannen;12;1984;1779.0;1656.0;1500.0;;;;;;;;;;156.0;123.0;93.1;84.3;195.0;9.4
4055;Mannen;12;1985;1794.0;1669.0;1526.0;;;;;;;;;;142.0;126.0;93.0;85.1;171.0;8.5
4056;Mannen;12;1986;1834.0;1675.0;1558.0;;;;;;;;;;117.0;159.0;91.3;84.9;147.0;7.0
4057;Mannen;12;1987;1833.0;1690.0;1593.0;;;;;;;;;;98.0;143.0;92.2;86.9;127.0;5.8
4058;Mannen;12;1988;1833.0;1689.0;1591.0;;;;;;;;;;99.0;143.0;92.2;86.8;128.0;5.8
4059;Mannen;12;1989;1851.0;1708.0;1616.0;;;;;;;;;;92.0;143.0;92.3;87.3;117.0;5.4
4060;Mannen;12;1990;1874.0;1738.0;1662.0;;;;;;;;;;76.0;135.0;92.8;88.7;95.0;4.4
4061;Mannen;12;1991;1887.0;1760.0;1684.0;;;;;;;;;;76.0;127.0;93.3;89.3;91.0;4.3
4062;Mannen;12;1992;1900.0;1781.0;1699.0;;;;;;;;;;83.0;119.0;93.8;89.4;94.0;4.6
4063;Mannen;12;1993;1917.0;1795.0;1690.0;;;;;;;;;;104.0;122.0;93.6;88.2;115.0;5.8
4064;Mannen;12;1994;1940.0;1804.0;1677.0;;;;;;;;;;127.0;136.0;93.0;86.4;136.0;7.0
4065;Mannen;12;1995;1963.0;1833.0;1718.0;;;;;;;;;;116.0;130.0;93.4;87.5;126.0;6.3
4066;Mannen;12;1996;1957.0;1834.0;1736.0;;;;;;;;;;98.0;123.0;93.7;88.7;114.0;5.4
4067;Mannen;12;1997;1953.0;1827.0;1737.0;;;;;;;;;;90.0;126.0;93.5;88.9;96.0;4.9
4068;Mannen;12;1998;1951.0;1840.0;1778.0;;;;;;;;;;62.0;112.0;94.3;91.1;69.0;3.4
4069;Mannen;12;1999;1935.0;1816.0;1765.0;;;;;;;;;;51.0;119.0;93.9;91.2;50.0;2.8
4070;Mannen;12;2000;1910.0;1803.0;1762.0;;;;;;;;;;41.0;108.0;94.4;92.2;40.0;2.3
4071;Mannen;12;2001 voor revisie;1887.0;1760.0;1725.0;;;;;;;;;;36.0;127.0;93.3;91.4;18.0;2.0
4072;Mannen;12;2001 na revisie;1886.0;1778.0;1742.0;;;;;;;;;;37.0;108.0;94.3;92.4;24.0;2.1
4073;Mannen;12;2002;1855.0;1741.0;1687.0;;;;;;;;;;54.0;114.0;93.9;91.0;32.0;3.1
4074;Mannen;12;2003;1817.0;1697.0;1619.0;;;;;;;;;;79.0;119.0;93.4;89.1;54.0;4.6
4075;Mannen;12;2004;1773.0;1662.0;1572.0;;;;;;;;;;89.0;111.0;93.7;88.7;66.0;5.4
4076;Mannen;12;2005;1730.0;1618.0;1537.0;;;;;;;;;;81.0;112.0;93.5;88.9;56.0;5.0
4077;Mannen;12;2006;1690.0;1585.0;1526.0;;;;;;;;;;59.0;105.0;93.8;90.3;39.0;3.7
4078;Mannen;12;2007;1653.0;1554.0;1515.0;;;;;;;;;;39.0;100.0;94.0;91.6;23.0;2.5
4079;Mannen;12;2008;1623.0;1539.0;1503.0;;;;;;;;;;37.0;84.0;94.8;92.6;17.0;2.4
4080;Mannen;12;2009;1590.0;1502.0;1442.0;;;;;;;;;;60.0;88.0;94.4;90.7;32.0;4.0
4081;Mannen;12;2010;1554.0;1452.0;1384.0;;;;;;;;;;68.0;102.0;93.4;89.1;40.0;4.7
4082;Mannen;12;2011;1527.0;1418.0;1341.0;;;;;;;;;;78.0;109.0;92.9;87.8;36.0;5.5
4083;Mannen;12;2012;1524.0;1411.0;1317.0;;;;;;;;;;94.0;113.0;92.6;86.4;48.0;6.6
4084;Mannen;12;2013;1533.0;1402.0;1284.0;;;;;;;;;;118.0;131.0;91.4;83.8;65.0;8.4
4085;Mannen;13;1800;;;;;;;;;;;;;;;;;;
4086;Mannen;13;1801;;;;;;;;;;;;;;;;;;
4087;Mannen;13;1802;;;;;;;;;;;;;;;;;;
4088;Mannen;13;1803;;;;;;;;;;;;;;;;;;
4089;Mannen;13;1804;;;;;;;;;;;;;;;;;;
4090;Mannen;13;1805;;;;;;;;;;;;;;;;;;
4091;Mannen;13;1806;;;;;;;;;;;;;;;;;;
4092;Mannen;13;1807;;;;;;;;;;;;;;;;;;
4093;Mannen;13;1808;;;;;;;;;;;;;;;;;;
4094;Mannen;13;1809;;;;;;;;;;;;;;;;;;
4095;Mannen;13;1810;;;;;;;;;;;;;;;;;;
4096;Mannen;13;1811;;;;;;;;;;;;;;;;;;
4097;Mannen;13;1812;;;;;;;;;;;;;;;;;;
4098;Mannen;13;1813;;;;;;;;;;;;;;;;;;
4099;Mannen;13;1814;;;;;;;;;;;;;;;;;;
4100;Mannen;13;1815;;;;;;;;;;;;;;;;;;
4101;Mannen;13;1816;;;;;;;;;;;;;;;;;;
4102;Mannen;13;1817;;;;;;;;;;;;;;;;;;
4103;Mannen;13;1818;;;;;;;;;;;;;;;;;;
4104;Mannen;13;1819;;;;;;;;;;;;;;;;;;
4105;Mannen;13;1820;;;;;;;;;;;;;;;;;;
4106;Mannen;13;1821;;;;;;;;;;;;;;;;;;
4107;Mannen;13;1822;;;;;;;;;;;;;;;;;;
4108;Mannen;13;1823;;;;;;;;;;;;;;;;;;
4109;Mannen;13;1824;;;;;;;;;;;;;;;;;;
4110;Mannen;13;1825;;;;;;;;;;;;;;;;;;
4111;Mannen;13;1826;;;;;;;;;;;;;;;;;;
4112;Mannen;13;1827;;;;;;;;;;;;;;;;;;
4113;Mannen;13;1828;;;;;;;;;;;;;;;;;;
4114;Mannen;13;1829;;;;;;;;;;;;;;;;;;
4115;Mannen;13;1830;;;;;;;;;;;;;;;;;;
4116;Mannen;13;1831;;;;;;;;;;;;;;;;;;
4117;Mannen;13;1832;;;;;;;;;;;;;;;;;;
4118;Mannen;13;1833;;;;;;;;;;;;;;;;;;
4119;Mannen;13;1834;;;;;;;;;;;;;;;;;;
4120;Mannen;13;1835;;;;;;;;;;;;;;;;;;
4121;Mannen;13;1836;;;;;;;;;;;;;;;;;;
4122;Mannen;13;1837;;;;;;;;;;;;;;;;;;
4123;Mannen;13;1838;;;;;;;;;;;;;;;;;;
4124;Mannen;13;1839;;;;;;;;;;;;;;;;;;
4125;Mannen;13;1840;;;;;;;;;;;;;;;;;;
4126;Mannen;13;1841;;;;;;;;;;;;;;;;;;
4127;Mannen;13;1842;;;;;;;;;;;;;;;;;;
4128;Mannen;13;1843;;;;;;;;;;;;;;;;;;
4129;Mannen;13;1844;;;;;;;;;;;;;;;;;;
4130;Mannen;13;1845;;;;;;;;;;;;;;;;;;
4131;Mannen;13;1846;;;;;;;;;;;;;;;;;;
4132;Mannen;13;1847;;;;;;;;;;;;;;;;;;
4133;Mannen;13;1848;;;;;;;;;;;;;;;;;;
4134;Mannen;13;1849;;;;;;;;;;;;;;;;;;
4135;Mannen;13;1850;;;;;;;;;;;;;;;;;;
4136;Mannen;13;1851;;;;;;;;;;;;;;;;;;
4137;Mannen;13;1852;;;;;;;;;;;;;;;;;;
