ID;RegioS;Perioden;TotaalPersoneel_1;TotaalOperationeelPersoneel_2;TotaalBeroeps_3;Mannen_4;Vrouwen_5;HogerEnMiddelbaarRangniveau_6;HogerRangniveau_7;MiddelbaarRangniveau_8;LagerRangniveau_9;TotaalVrijwillig_10;Mannen_11;Vrouwen_12;HogerEnMiddelbaarRangniveau_13;HogerRangniveau_14;MiddelbaarRangniveau_15;LagerRangniveau_16;TotaalOverigPersoneel_17;HboWoOpleiding_18;MboOpleiding_19;LboOpleiding_20
790;Limburg-Noord (VR);2010;1037.0;952;136;125;11;81;37.0;44.0;55;816;777;39;183;10.0;173.0;633;85.0;24.0;46.0;15.0
791;Limburg-Noord (VR);2011;1037.0;956;135;123;12;82;41.0;41.0;53;821;781;40;195;5.0;190.0;626;81.0;17.0;45.0;19.0
792;Limburg-Noord (VR);2012;1009.0;931;134;120;14;84;;;50;797;760;37;197;;;600;78.0;17.0;42.0;19.0
793;Limburg-Noord (VR);2013;1007.0;918;123;117;6;68;;;55;795;762;33;194;;;601;89.0;29.0;48.0;12.0
794;Limburg-Noord (VR);2014;1007.0;918;123;117;6;68;;;55;795;762;33;194;;;601;89.0;29.0;48.0;12.0
795;Limburg-Noord (VR);2015;929.0;829;66;63;3;21;;;45;763;724;39;199;;;564;100.0;24.0;66.0;10.0
796;Limburg-Noord (VR);2016;929.0;829;66;63;3;21;;;45;763;724;39;199;;;564;100.0;24.0;66.0;10.0
797;Limburg-Noord (VR);2017;974.0;866;64;61;3;20;;;44;802;766;36;209;;;593;108.0;26.0;71.0;11.0
798;Limburg-Noord (VR);2018;977.0;869;64;61;3;22;;;42;805;765;40;216;;;589;108.0;26.0;71.0;11.0
799;Limburg-Noord (VR);2019;977.0;869;64;61;3;22;;;42;805;765;40;216;;;589;108.0;26.0;71.0;11.0
800;Limburg-Zuid (VR);2000;;759;191;181;10;67;30.0;37.0;124;568;545;23;115;16.0;99.0;453;;;;
801;Limburg-Zuid (VR);2001;;760;198;184;14;63;20.0;43.0;135;562;538;24;114;15.0;99.0;448;;;;
802;Limburg-Zuid (VR);2002;;774;201;189;12;67;25.0;42.0;134;573;547;26;104;15.0;89.0;469;;;;
803;Limburg-Zuid (VR);2003;;785;197;185;12;68;27.0;41.0;129;588;556;32;110;15.0;95.0;478;;;;
804;Limburg-Zuid (VR);2004;;780;198;185;13;65;25.0;40.0;133;582;551;31;130;14.0;116.0;452;;;;
805;Limburg-Zuid (VR);2005;938.0;814;205;190;15;70;32.0;38.0;135;609;576;33;170;15.0;155.0;439;124.0;41.0;68.0;15.0
806;Limburg-Zuid (VR);2006;905.0;805;218;203;15;81;31.0;50.0;137;587;556;31;230;23.0;207.0;357;100.0;36.0;56.0;8.0
807;Limburg-Zuid (VR);2007;879.0;764;209;195;14;74;34.0;40.0;135;555;524;31;112;8.0;104.0;443;115.0;52.0;53.0;10.0
808;Limburg-Zuid (VR);2008;881.0;769;220;204;16;79;34.0;45.0;141;549;510;39;109;10.0;99.0;440;112.0;46.0;53.0;13.0
809;Limburg-Zuid (VR);2009;820.0;724;196;183;13;69;30.0;39.0;127;528;498;30;104;7.0;97.0;424;96.0;38.0;45.0;13.0
810;Limburg-Zuid (VR);2010;887.0;715;195;189;6;50;17.0;33.0;145;520;498;22;108;3.0;105.0;412;172.0;72.0;65.0;35.0
811;Limburg-Zuid (VR);2011;869.0;700;183;165;18;48;18.0;30.0;135;517;499;18;104;3.0;101.0;413;169.0;70.0;66.0;33.0
812;Limburg-Zuid (VR);2012;825.0;645;154;147;7;48;;;106;491;473;18;103;;;388;180.0;70.0;60.0;50.0
813;Limburg-Zuid (VR);2013;823.0;681;161;153;8;50;;;111;520;503;17;106;;;414;142.0;55.0;47.0;40.0
814;Limburg-Zuid (VR);2014;833.0;671;161;153;8;50;;;111;510;492;18;17;;;493;162.0;56.0;44.0;62.0
815;Limburg-Zuid (VR);2015;762.0;673;220;203;17;89;;;131;453;436;17;7;;;446;89.0;32.0;31.0;26.0
816;Limburg-Zuid (VR);2016;767.0;678;225;208;17;100;;;125;453;436;17;7;;;446;89.0;32.0;31.0;26.0
817;Limburg-Zuid (VR);2017;762.0;668;229;214;15;105;;;124;439;423;16;5;;;434;94.0;43.0;21.0;30.0
818;Limburg-Zuid (VR);2018;753.0;667;233;216;17;101;;;132;434;419;15;5;;;429;86.0;36.0;29.0;21.0
819;Limburg-Zuid (VR);2019;743.0;651;234;217;17;102;;;132;417;405;12;0;;;417;92.0;42.0;29.0;21.0
820;Flevoland (VR);2000;;460;77;72;5;40;20.0;20.0;37;383;353;30;76;13.0;63.0;307;;;;
821;Flevoland (VR);2001;;432;70;68;2;43;22.0;21.0;27;362;335;27;80;10.0;70.0;282;;;;
822;Flevoland (VR);2002;;459;83;78;5;49;22.0;27.0;34;376;343;33;80;9.0;71.0;296;;;;
823;Flevoland (VR);2003;;468;98;91;7;64;27.0;37.0;34;370;337;33;84;14.0;70.0;286;;;;
824;Flevoland (VR);2004;;474;100;93;7;61;32.0;29.0;39;374;343;31;74;8.0;66.0;300;;;;
825;Flevoland (VR);2005;542.0;483;80;76;4;61;22.0;39.0;19;403;363;40;85;11.0;74.0;318;59.0;26.0;27.0;6.0
826;Flevoland (VR);2006;522.0;480;92;84;8;67;29.0;38.0;25;388;350;38;72;8.0;64.0;316;42.0;18.0;19.0;5.0
827;Flevoland (VR);2007;524.0;485;119;106;13;66;31.0;35.0;53;366;336;30;63;12.0;51.0;303;39.0;13.0;17.0;9.0
828;Flevoland (VR);2008;505.0;473;112;99;13;64;27.0;37.0;48;361;327;34;84;10.0;74.0;277;32.0;9.0;17.0;6.0
829;Flevoland (VR);2009;502.0;472;113;100;13;64;26.0;38.0;49;359;328;31;78;7.0;71.0;281;30.0;9.0;16.0;5.0
830;Flevoland (VR);2010;582.0;520;95;89;6;35;20.0;15.0;60;425;380;45;106;13.0;93.0;319;62.0;20.0;35.0;7.0
831;Flevoland (VR);2011;551.0;480;108;101;7;39;23.0;16.0;69;372;332;40;87;13.0;74.0;285;71.0;23.0;42.0;6.0
832;Flevoland (VR);2012;579.0;493;95;90;5;62;;;33;398;363;35;78;;;320;86.0;32.0;48.0;6.0
833;Flevoland (VR);2013;584.0;502;98;92;6;66;;;32;404;370;34;82;;;322;82.0;35.0;41.0;6.0
834;Flevoland (VR);2014;589.0;511;99;95;4;98;;;1;412;377;35;75;;;337;78.0;45.0;31.0;2.0
835;Flevoland (VR);2015;477.0;398;103;99;4;100;;;3;295;276;19;49;;;246;79.0;45.0;32.0;2.0
836;Flevoland (VR);2016;484.0;401;106;101;5;105;;;1;295;276;19;49;;;246;83.0;40.0;32.0;11.0
837;Flevoland (VR);2017;481.0;396;101;96;5;57;;;44;295;279;16;45;;;250;85.0;43.0;28.0;14.0
838;Flevoland (VR);2018;486.0;407;97;92;5;56;;;41;310;294;16;54;;;256;79.0;36.0;22.0;21.0
839;Flevoland (VR);2019;489.0;422;104;100;4;59;;;45;318;303;15;51;;;267;67.0;28.0;26.0;13.0
