ID;Geslacht;Leeftijd;Gemeenten;Perioden;TotaleBevolking100_1;NederlandseAchtergrond_2;NederlandseAchtergrondRelatief_3;TotaalMetMigratieachtergrond_4;TotaalMetMigratieachtergrondRelatief_5;TotaalWesterseMigratieachtergrond_6;WesterseMigratieachtergrondRelatief_7;EuropeseUnieExclNederlandseAcht_8;EUExclNedAchtergrondRelatief_9;Belgie_10;BelgieRelatief_11;Duitsland_12;DuitslandRelatief_13;Indonesie_14;IndonesieRelatief_15;TotaalNietWesterseMigratieachtergrond_16;NietWesterseMigratieachtergrondRel_17;Marokko_18;MarokkoRelatief_19;VoormaligeNederlandseAntillenAruba_20;VoormNedAntillenArubaRelatief_21;Suriname_22;SurinameRelatief_23;Turkije_24;TurkijeRelatief_25;GrenswijzigingenPer1Januari_26;TotaalHuishoudens_27;Eenpersoonshuishoudens_28;TotaalMeerpersoonshuishoudens_29;MeerpersoonshuishoudensZonderKinderen_30;MeerpersoonshuishoudensMetKinderen_31;TotaalNietGehuwdeParen_32;NietGehuwdPaarZonderKinderen_33;NietGehuwdPaarMetKinderen_34;TotaalGehuwdeParen_35;GehuwdPaarZonderKinderen_36;GehuwdPaarMetKinderen_37;Eenouderhuishoudens_38;OverigeHuishoudens_39;GemiddeldAantalPersonenPerHuishouden_40;TotaalLevendGeborenKinderen100_41;NederlandseAchtergrond_42;NederlandseAchtergrondRelatief_43;TotaalMetMigratieachtergrond_44;TotaalMetMigratieachtergrondRelatief_45;TotaalWesterseMigratieachtergrond_46;WesterseMigratieachtergrondRelatief_47;EuropeseUnie_48;EuropeseUnieRelatief_49;Belgie_50;BelgieRelatief_51;Duitsland_52;DuitslandRelatief_53;Indonesie_54;IndonesieRelatief_55;TotaalNietWesterseMigratieachtergrond_56;NietWesterseMigAchtergrondRelatief_57;Marokko_58;MarokkoRelatief_59;VoormaligeNederlandseAntillenAruba_60;VoormNedAntillenArubaRelatief_61;Suriname_62;SurinameRelatief_63;Turkije_64;TurkijeRelatief_65;Overledenen_66;Geboorteoverschot_67;BinnenGemeentenVerhuisdePersonen_68;TotaalGevestigdePersonen_69;Immigratie_70;UitAndereGemeente_71;TotaalVertrokkenPersonenInclusief_72;TotaalVertrokkenPersonenExclusie_73;EmigratieInclusiefAdministratieveC_74;EmigratieExclusiefAdministratieveC_75;NaarAndereGemeente_76;MigratiesaldoInclusiefAdministratie_77;MigratiesaldoExclusiefAdministratie_78;SaldoAdministratieveCorrecties_79;AdministratieveOpnemingen_80;AdministratieveAfvoeringen_81;TotaleBevolkingsgroei_82;TotaleBevolkingsgroeiRelatief_83;TotaleBevolkingOp31December_84
1181;Totaal mannen en vrouwen;0 jaar;Haarlemmermeer;2015;1266.0;882.0;69.7;384.0;30.3;131.0;10.3;88.0;7.0;3.0;0.2;9.0;0.7;12.0;0.9;253.0;20.0;47.0;3.7;12.0;0.9;19.0;1.5;27.0;2.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;45.0;79.0;24.0;55.0;53.0;53.0;7.0;7.0;46.0;26.0;26.0;0.0;0.0;0.0;5.0;3.9;1271.0
1182;Totaal mannen en vrouwen;0 jaar;Haarlemmermeer;2016;1271.0;851.0;67.0;420.0;33.0;155.0;12.2;97.0;7.6;7.0;0.6;7.0;0.6;16.0;1.3;265.0;20.8;59.0;4.6;8.0;0.6;30.0;2.4;21.0;1.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;38.0;68.0;15.0;53.0;40.0;38.0;9.0;7.0;31.0;28.0;30.0;-2.0;0.0;2.0;72.0;56.6;1343.0
1183;Totaal mannen en vrouwen;0 jaar;Haarlemmermeer;2017;1343.0;886.0;66.0;457.0;34.0;164.0;12.2;108.0;8.0;4.0;0.3;12.0;0.9;6.0;0.4;293.0;21.8;71.0;5.3;7.0;0.5;34.0;2.5;16.0;1.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;44.0;76.0;13.0;63.0;40.0;40.0;11.0;11.0;29.0;36.0;36.0;0.0;1.0;1.0;15.0;11.2;1358.0
1184;Totaal mannen en vrouwen;0 jaar;Haarlemmermeer;2018;1358.0;914.0;67.3;444.0;32.7;152.0;11.2;107.0;7.9;7.0;0.5;7.0;0.5;9.0;0.7;292.0;21.5;54.0;4.0;13.0;1.0;36.0;2.7;26.0;1.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;37.0;77.0;18.0;59.0;48.0;48.0;3.0;3.0;45.0;29.0;29.0;0.0;0.0;0.0;-65.0;-47.9;1293.0
1185;Totaal mannen en vrouwen;0 jaar;Haarlemmermeer;2019;1359.0;904.0;66.5;455.0;33.5;161.0;11.8;116.0;8.5;8.0;0.6;7.0;0.5;4.0;0.3;294.0;21.6;49.0;3.6;12.0;0.9;20.0;1.5;24.0;1.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;30.0;71.0;22.0;49.0;59.0;58.0;5.0;4.0;54.0;12.0;13.0;-1.0;0.0;1.0;44.0;32.4;1403.0
1186;Totaal mannen en vrouwen;0 jaar;Haarlemmermeer;2020;1403.0;876.0;62.4;527.0;37.6;169.0;12.0;118.0;8.4;6.0;0.4;10.0;0.7;5.0;0.4;358.0;25.5;46.0;3.3;6.0;0.4;25.0;1.8;31.0;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;66.0;79.0;11.0;68.0;38.0;37.0;6.0;5.0;32.0;41.0;42.0;-1.0;0.0;1.0;148.0;105.5;1551.0
1187;Totaal mannen en vrouwen;0 jaar;Haarlemmermeer;2021;1551.0;1004.0;64.7;547.0;35.3;187.0;12.1;118.0;7.6;8.0;0.5;15.0;1.0;10.0;0.6;360.0;23.2;57.0;3.7;10.0;0.6;20.0;1.3;34.0;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1188;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2000;1652.0;1311.0;79.4;341.0;20.6;80.0;4.8;39.0;2.4;5.0;0.3;10.0;0.6;5.0;0.3;261.0;15.8;71.0;4.3;22.0;1.3;27.0;1.6;52.0;3.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;;75.0;49.0;17.0;32.0;40.0;41.0;5.0;6.0;35.0;9.0;8.0;1.0;2.0;1.0;65.0;39.3;1717.0
1189;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2001;1717.0;1308.0;76.2;409.0;23.8;118.0;6.9;63.0;3.7;12.0;0.7;20.0;1.2;8.0;0.5;291.0;16.9;96.0;5.6;12.0;0.7;33.0;1.9;49.0;2.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;75.0;45.0;8.0;37.0;37.0;44.0;-3.0;4.0;40.0;8.0;1.0;7.0;8.0;1.0;46.0;26.8;1763.0
1190;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2002;1763.0;1364.0;77.4;399.0;22.6;99.0;5.6;53.0;3.0;15.0;0.9;13.0;0.7;6.0;0.3;300.0;17.0;94.0;5.3;18.0;1.0;39.0;2.2;54.0;3.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.0;;67.0;31.0;10.0;21.0;46.0;47.0;2.0;3.0;44.0;-15.0;-16.0;1.0;1.0;0.0;-62.0;-35.2;1701.0
1191;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2003;1701.0;1319.0;77.5;382.0;22.5;97.0;5.7;50.0;2.9;13.0;0.8;13.0;0.8;7.0;0.4;285.0;16.8;96.0;5.6;12.0;0.7;26.0;1.5;43.0;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;78.0;51.0;18.0;33.0;49.0;49.0;4.0;4.0;45.0;2.0;2.0;0.0;0.0;0.0;-24.0;-14.1;1677.0
1192;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2004;1677.0;1309.0;78.1;368.0;21.9;103.0;6.1;56.0;3.3;7.0;0.4;17.0;1.0;8.0;0.5;265.0;15.8;99.0;5.9;10.0;0.6;14.0;0.8;58.0;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;61.0;32.0;7.0;25.0;52.0;51.0;5.0;4.0;47.0;-20.0;-19.0;-1.0;0.0;1.0;-24.0;-14.3;1653.0
1193;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2005;1653.0;1314.0;79.5;339.0;20.5;97.0;5.9;67.0;4.1;15.0;0.9;17.0;1.0;8.0;0.5;242.0;14.6;90.0;5.4;11.0;0.7;21.0;1.3;41.0;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;77.0;40.0;4.0;36.0;37.0;37.0;7.0;7.0;30.0;3.0;3.0;0.0;1.0;1.0;-8.0;-4.8;1645.0
1194;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2006;1645.0;1271.0;77.3;374.0;22.7;105.0;6.4;61.0;3.7;7.0;0.4;16.0;1.0;3.0;0.2;269.0;16.4;108.0;6.6;10.0;0.6;27.0;1.6;40.0;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;87.0;35.0;7.0;28.0;47.0;44.0;6.0;3.0;41.0;-12.0;-9.0;-3.0;0.0;3.0;-10.0;-6.1;1635.0
1195;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2007;1635.0;1253.0;76.6;382.0;23.4;120.0;7.3;76.0;4.6;16.0;1.0;21.0;1.3;8.0;0.5;262.0;16.0;82.0;5.0;11.0;0.7;13.0;0.8;55.0;3.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;55.0;26.0;4.0;22.0;45.0;43.0;5.0;3.0;40.0;-19.0;-17.0;-2.0;0.0;2.0;-43.0;-26.3;1592.0
1196;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2008;1592.0;1229.0;77.2;363.0;22.8;99.0;6.2;71.0;4.5;8.0;0.5;15.0;0.9;7.0;0.4;264.0;16.6;98.0;6.2;15.0;0.9;17.0;1.1;38.0;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;59.0;27.0;5.0;22.0;40.0;38.0;6.0;4.0;34.0;-13.0;-11.0;-2.0;0.0;2.0;43.0;27.0;1635.0
1197;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2009;1635.0;1280.0;78.3;355.0;21.7;109.0;6.7;68.0;4.2;11.0;0.7;18.0;1.1;6.0;0.4;246.0;15.0;97.0;5.9;10.0;0.6;15.0;0.9;39.0;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;71.0;32.0;6.0;26.0;39.0;39.0;2.0;2.0;37.0;-7.0;-7.0;0.0;1.0;1.0;120.0;73.4;1755.0
1198;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2010;1755.0;1351.0;77.0;404.0;23.0;138.0;7.9;97.0;5.5;19.0;1.1;21.0;1.2;4.0;0.2;266.0;15.2;87.0;5.0;11.0;0.6;17.0;1.0;41.0;2.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;56.0;30.0;6.0;24.0;46.0;46.0;6.0;6.0;40.0;-16.0;-16.0;0.0;0.0;0.0;-42.0;-23.9;1713.0
1199;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2011;1713.0;1338.0;78.1;375.0;21.9;123.0;7.2;72.0;4.2;13.0;0.8;18.0;1.1;11.0;0.6;252.0;14.7;80.0;4.7;17.0;1.0;15.0;0.9;37.0;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;61.0;38.0;8.0;30.0;40.0;39.0;6.0;5.0;34.0;-2.0;-1.0;-1.0;0.0;1.0;54.0;31.5;1767.0
1200;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2012;1767.0;1371.0;77.6;396.0;22.4;132.0;7.5;95.0;5.4;14.0;0.8;20.0;1.1;9.0;0.5;264.0;14.9;83.0;4.7;17.0;1.0;15.0;0.8;35.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;56.0;37.0;7.0;30.0;44.0;42.0;8.0;6.0;36.0;-7.0;-5.0;-2.0;0.0;2.0;-94.0;-53.2;1673.0
1201;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2013;1673.0;1314.0;78.5;359.0;21.5;120.0;7.2;77.0;4.6;12.0;0.7;15.0;0.9;7.0;0.4;239.0;14.3;78.0;4.7;16.0;1.0;11.0;0.7;34.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;66.0;31.0;9.0;22.0;40.0;40.0;2.0;2.0;38.0;-9.0;-9.0;0.0;0.0;0.0;7.0;4.2;1680.0
1202;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2014;1680.0;1338.0;79.6;342.0;20.4;118.0;7.0;80.0;4.8;10.0;0.6;29.0;1.7;5.0;0.3;224.0;13.3;69.0;4.1;7.0;0.4;9.0;0.5;38.0;2.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;74.0;42.0;5.0;37.0;57.0;55.0;6.0;4.0;51.0;-15.0;-13.0;-2.0;0.0;2.0;53.0;31.5;1733.0
1203;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2015;1787.0;1433.0;80.2;354.0;19.8;116.0;6.5;79.0;4.4;8.0;0.4;17.0;1.0;6.0;0.3;238.0;13.3;88.0;4.9;13.0;0.7;15.0;0.8;25.0;1.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;91.0;29.0;4.0;25.0;61.0;61.0;2.0;2.0;59.0;-32.0;-32.0;0.0;0.0;0.0;-166.0;-92.9;1621.0
1204;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2016;1621.0;1260.0;77.7;361.0;22.3;121.0;7.5;73.0;4.5;4.0;0.2;12.0;0.7;5.0;0.3;240.0;14.8;76.0;4.7;11.0;0.7;12.0;0.7;19.0;1.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;94.0;44.0;6.0;38.0;59.0;59.0;5.0;5.0;54.0;-15.0;-15.0;0.0;0.0;0.0;73.0;45.0;1694.0
1205;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2017;1694.0;1324.0;78.2;370.0;21.8;127.0;7.5;84.0;5.0;9.0;0.5;21.0;1.2;7.0;0.4;243.0;14.3;61.0;3.6;15.0;0.9;11.0;0.6;22.0;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;49.0;44.0;6.0;38.0;68.0;65.0;6.0;3.0;62.0;-24.0;-21.0;-3.0;0.0;3.0;-133.0;-78.5;1561.0
1206;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2018;1561.0;1220.0;78.2;341.0;21.8;117.0;7.5;74.0;4.7;11.0;0.7;10.0;0.6;11.0;0.7;224.0;14.3;64.0;4.1;6.0;0.4;3.0;0.2;16.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;66.0;43.0;9.0;34.0;40.0;39.0;3.0;2.0;37.0;3.0;4.0;-1.0;0.0;1.0;-70.0;-44.8;1491.0
1207;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2019;1491.0;1134.0;76.1;357.0;23.9;108.0;7.2;65.0;4.4;8.0;0.5;8.0;0.5;5.0;0.3;249.0;16.7;53.0;3.6;10.0;0.7;11.0;0.7;25.0;1.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.0;;55.0;41.0;4.0;37.0;56.0;56.0;4.0;4.0;52.0;-15.0;-15.0;0.0;1.0;1.0;20.0;13.4;1511.0
1208;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2020;1511.0;1188.0;78.6;323.0;21.4;121.0;8.0;66.0;4.4;10.0;0.7;12.0;0.8;6.0;0.4;202.0;13.4;47.0;3.1;7.0;0.5;1.0;0.1;20.0;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;61.0;25.0;5.0;20.0;53.0;53.0;2.0;2.0;51.0;-28.0;-28.0;0.0;0.0;0.0;-25.0;-16.5;1486.0
1209;Totaal mannen en vrouwen;0 jaar;'s-Hertogenbosch;2021;1486.0;1149.0;77.3;337.0;22.7;117.0;7.9;74.0;5.0;6.0;0.4;10.0;0.7;6.0;0.4;220.0;14.8;61.0;4.1;10.0;0.7;11.0;0.7;8.0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1210;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1211;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1212;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1213;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1214;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1215;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1216;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1217;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1218;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1219;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1220;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1221;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1222;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1223;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1224;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2014;1133.0;902.0;79.6;231.0;20.4;73.0;6.4;47.0;4.1;3.0;0.3;12.0;1.1;12.0;1.1;158.0;13.9;19.0;1.7;29.0;2.6;9.0;0.8;9.0;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;;68.0;35.0;5.0;30.0;37.0;37.0;4.0;4.0;33.0;-2.0;-2.0;0.0;0.0;0.0;43.0;38.0;1176.0
1225;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2015;1176.0;947.0;80.5;229.0;19.5;71.0;6.0;44.0;3.7;2.0;0.2;15.0;1.3;5.0;0.4;158.0;13.4;9.0;0.8;28.0;2.4;6.0;0.5;9.0;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;58.0;24.0;5.0;19.0;44.0;44.0;4.0;4.0;40.0;-20.0;-20.0;0.0;0.0;0.0;-101.0;-85.9;1075.0
1226;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2016;1075.0;853.0;79.3;222.0;20.7;68.0;6.3;40.0;3.7;1.0;0.1;12.0;1.1;10.0;0.9;154.0;14.3;18.0;1.7;25.0;2.3;9.0;0.8;3.0;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;84.0;24.0;3.0;21.0;39.0;39.0;2.0;2.0;37.0;-15.0;-15.0;0.0;0.0;0.0;32.0;29.8;1107.0
1227;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2017;1107.0;888.0;80.2;219.0;19.8;54.0;4.9;34.0;3.1;3.0;0.3;11.0;1.0;7.0;0.6;165.0;14.9;15.0;1.4;31.0;2.8;5.0;0.5;5.0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;68.0;24.0;3.0;21.0;41.0;41.0;5.0;5.0;36.0;-17.0;-17.0;0.0;0.0;0.0;22.0;19.9;1129.0
1228;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2018;1243.0;957.0;77.0;286.0;23.0;82.0;6.6;56.0;4.5;0.0;0.0;14.0;1.1;6.0;0.5;204.0;16.4;23.0;1.9;35.0;2.8;10.0;0.8;4.0;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;80.0;47.0;12.0;35.0;37.0;37.0;4.0;4.0;33.0;10.0;10.0;0.0;0.0;0.0;-65.0;-52.3;1178.0
1229;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2019;1178.0;886.0;75.2;292.0;24.8;79.0;6.7;51.0;4.3;3.0;0.3;11.0;0.9;8.0;0.7;213.0;18.1;13.0;1.1;38.0;3.2;9.0;0.8;4.0;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;63.0;31.0;8.0;23.0;33.0;33.0;2.0;2.0;31.0;-2.0;-2.0;0.0;0.0;0.0;-2.0;-1.7;1176.0
1230;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2020;1176.0;891.0;75.8;285.0;24.2;78.0;6.6;56.0;4.8;2.0;0.2;12.0;1.0;6.0;0.5;207.0;17.6;14.0;1.2;31.0;2.6;8.0;0.7;8.0;0.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;61.0;31.0;7.0;24.0;33.0;33.0;2.0;2.0;31.0;-2.0;-2.0;0.0;0.0;0.0;-45.0;-38.3;1131.0
1231;Totaal mannen en vrouwen;0 jaar;Leeuwarden;2021;1131.0;864.0;76.4;267.0;23.6;71.0;6.3;39.0;3.4;2.0;0.2;7.0;0.6;6.0;0.5;196.0;17.3;12.0;1.1;33.0;2.9;6.0;0.5;3.0;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1232;Totaal mannen en vrouwen;0 jaar;Leiden;2000;1482.0;1044.0;70.4;438.0;29.6;119.0;8.0;79.0;5.3;8.0;0.5;18.0;1.2;9.0;0.6;319.0;21.5;126.0;8.5;18.0;1.2;29.0;2.0;33.0;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;71.0;34.0;10.0;24.0;64.0;67.0;3.0;6.0;61.0;-30.0;-33.0;3.0;3.0;0.0;13.0;8.8;1495.0
1233;Totaal mannen en vrouwen;0 jaar;Leiden;2001;1495.0;1073.0;71.8;422.0;28.2;127.0;8.5;82.0;5.5;15.0;1.0;12.0;0.8;8.0;0.5;295.0;19.7;118.0;7.9;16.0;1.1;22.0;1.5;36.0;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;47.0;30.0;7.0;23.0;51.0;59.0;-4.0;4.0;55.0;-21.0;-29.0;8.0;8.0;0.0;-93.0;-62.2;1402.0
1234;Totaal mannen en vrouwen;0 jaar;Leiden;2002;1402.0;971.0;69.3;431.0;30.7;126.0;9.0;69.0;4.9;9.0;0.6;18.0;1.3;9.0;0.6;305.0;21.8;123.0;8.8;21.0;1.5;33.0;2.4;33.0;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;62.0;33.0;11.0;22.0;49.0;57.0;-4.0;4.0;53.0;-16.0;-24.0;8.0;9.0;1.0;91.0;64.9;1493.0
1235;Totaal mannen en vrouwen;0 jaar;Leiden;2003;1493.0;1012.0;67.8;481.0;32.2;151.0;10.1;90.0;6.0;13.0;0.9;19.0;1.3;7.0;0.5;330.0;22.1;114.0;7.6;25.0;1.7;25.0;1.7;30.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;64.0;36.0;12.0;24.0;56.0;59.0;4.0;7.0;52.0;-20.0;-23.0;3.0;3.0;0.0;-44.0;-29.5;1449.0
1236;Totaal mannen en vrouwen;0 jaar;Leiden;2004;1449.0;973.0;67.1;476.0;32.9;139.0;9.6;89.0;6.1;10.0;0.7;16.0;1.1;8.0;0.6;337.0;23.3;126.0;8.7;18.0;1.2;36.0;2.5;38.0;2.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;61.0;34.0;8.0;26.0;59.0;63.0;-1.0;3.0;60.0;-25.0;-29.0;4.0;4.0;0.0;-45.0;-31.1;1404.0
1237;Totaal mannen en vrouwen;0 jaar;Leiden;2005;1404.0;919.0;65.5;485.0;34.5;145.0;10.3;85.0;6.1;11.0;0.8;15.0;1.1;7.0;0.5;340.0;24.2;134.0;9.5;11.0;0.8;30.0;2.1;34.0;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;64.0;37.0;7.0;30.0;55.0;56.0;2.0;3.0;53.0;-18.0;-19.0;1.0;2.0;1.0;-24.0;-17.1;1380.0
1238;Totaal mannen en vrouwen;0 jaar;Leiden;2006;1380.0;906.0;65.7;474.0;34.3;150.0;10.9;99.0;7.2;12.0;0.9;16.0;1.2;8.0;0.6;324.0;23.5;126.0;9.1;13.0;0.9;21.0;1.5;34.0;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;61.0;42.0;6.0;36.0;80.0;85.0;9.0;14.0;71.0;-38.0;-43.0;5.0;5.0;0.0;-6.0;-4.3;1374.0
