ID;SBI93;Perioden;Bedrijven_1;WerkzamePersonenEindSeptember_2;WerkzamePersonenFTEEindSeptember_3;WerknemersOpDeEigenLoonlijst_4;WerknemersFTEOpDeEigenLoonlijst_5;TotaleBedrijfsopbrengsten_6;NettoOmzet_7;OverigeBedrijfsopbrengsten_8;TotaleBedrijfslasten_9;InkoopwaardeOmzet_10;Arbeidskosten_11;AfschrijvingenOpVasteActiva_12;TotaalOverigeBedrijfslasten_13;Verkoopkosten_14;KostenEnergieverbruik_15;KostenVanDienstverleningDoorDerden_16;NietEerderGenoemdeBedrijfslasten_17;Bedrijfsresultaat_18;FinancieelResultaat_19;SaldoVoorzieningen_20;BuitengewoonResultaat_21;ResultaatVoorBelastingen_22
784;55 Horeca;2004;36320.0;;205.9;;153.8;14222.0;14006.0;216.0;12885.0;3969.0;3815.0;888.0;4213.0;432.0;379.0;297.0;3105.0;1337.0;;;;1157.0
785;55 Horeca;2005;36635.0;;214.6;;160.7;14826.0;14538.0;289.0;13225.0;4058.0;3881.0;863.0;4423.0;456.0;402.0;301.0;3264.0;1602.0;;;;1437.0
786;551 Hotels, pensions,conferentie-oorden;2000;2620.0;;;;;2782.0;;;2368.0;468.0;783.0;204.0;912.0;;72.0;;;414.0;;;;327.0
787;551 Hotels, pensions,conferentie-oorden;2001;2480.0;;35.0;;31.4;2788.0;2770.0;18.0;2403.0;482.0;812.0;197.0;911.0;110.0;74.0;61.0;666.0;385.0;;;;321.0
788;551 Hotels, pensions,conferentie-oorden;2002;2430.0;;34.6;;30.3;2901.0;2887.0;14.0;2572.0;458.0;860.0;226.0;1028.0;112.0;75.0;77.0;764.0;329.0;;;;294.0
789;551 Hotels, pensions,conferentie-oorden;2003;2400.0;;34.8;;30.3;2807.0;2794.0;13.0;2575.0;457.0;880.0;223.0;1015.0;104.0;79.0;83.0;749.0;232.0;;;;172.0
790;551 Hotels, pensions,conferentie-oorden;2004;2400.0;;35.4;;30.7;2856.0;2840.0;16.0;2610.0;436.0;890.0;210.0;1074.0;104.0;84.0;80.0;806.0;247.0;;;;167.0
791;551 Hotels, pensions,conferentie-oorden;2005;2385.0;;35.1;;30.9;3026.0;3010.0;16.0;2710.0;464.0;917.0;210.0;1119.0;111.0;87.0;81.0;840.0;316.0;;;;266.0
792;552 Campings,jeugdherb.,bungalowparken;2000;2575.0;;11.1;;8.9;1023.0;;;858.0;154.0;215.0;;;;46.0;;;165.0;;;;117.0
793;552 Campings,jeugdherb.,bungalowparken;2001;2430.0;;11.8;;8.8;1121.0;1104.0;16.0;961.0;165.0;230.0;121.0;446.0;58.0;57.0;27.0;304.0;160.0;;;;173.0
794;552 Campings,jeugdherb.,bungalowparken;2002;2540.0;;13.3;;9.6;1278.0;1245.0;33.0;1074.0;184.0;275.0;135.0;480.0;60.0;61.0;35.0;324.0;204.0;;;;159.0
795;552 Campings,jeugdherb.,bungalowparken;2003;2435.0;;12.7;;10.0;1313.0;1287.0;26.0;1165.0;266.0;287.0;132.0;480.0;64.0;60.0;31.0;325.0;148.0;;;;133.0
796;552 Campings,jeugdherb.,bungalowparken;2004;2440.0;;11.4;;8.3;1298.0;1260.0;39.0;1149.0;304.0;271.0;119.0;455.0;64.0;52.0;30.0;309.0;149.0;;;;148.0
797;552 Campings,jeugdherb.,bungalowparken;2005;2380.0;;11.5;;9.4;1290.0;1254.0;35.0;1156.0;297.0;287.0;110.0;462.0;62.0;53.0;34.0;313.0;134.0;;;;106.0
798;553 Restaurants, cafetaria's e.d.;2000;19880.0;;;;;5462.0;;;4738.0;1788.0;1212.0;305.0;1427.0;;142.0;;;724.0;;;;658.0
799;553 Restaurants, cafetaria's e.d.;2001;19495.0;;90.4;;68.0;5687.0;5598.0;89.0;4910.0;1864.0;1275.0;331.0;1438.0;178.0;155.0;97.0;1008.0;777.0;;;;716.0
800;553 Restaurants, cafetaria's e.d.;2002;18505.0;;98.5;;72.2;5896.0;5800.0;96.0;5133.0;1889.0;1337.0;348.0;1559.0;167.0;154.0;106.0;1132.0;764.0;;;;681.0
801;553 Restaurants, cafetaria's e.d.;2003;19140.0;;91.9;;68.3;5713.0;5613.0;100.0;5068.0;1819.0;1394.0;309.0;1546.0;167.0;164.0;112.0;1103.0;645.0;;;;593.0
802;553 Restaurants, cafetaria's e.d.;2004;18215.0;;96.5;;71.5;5704.0;5562.0;142.0;5210.0;1716.0;1438.0;361.0;1695.0;169.0;171.0;118.0;1237.0;493.0;;;;419.0
803;553 Restaurants, cafetaria's e.d.;2005;18735.0;;100.6;;74.9;5985.0;5837.0;148.0;5337.0;1748.0;1454.0;366.0;1769.0;180.0;177.0;115.0;1297.0;649.0;;;;601.0
804;55301 Restaurants;2000;9970.0;;51.4;;42.5;3401.0;;;3004.0;1087.0;850.0;187.0;875.0;;88.0;;;396.0;;;;357.0
805;55301 Restaurants;2001;10075.0;;57.5;;45.7;3558.0;3542.0;16.0;3136.0;1138.0;914.0;198.0;;105.0;96.0;64.0;;422.0;;;;386.0
806;55301 Restaurants;2002;9460.0;;61.6;;46.2;3678.0;3667.0;11.0;3261.0;1171.0;935.0;204.0;951.0;91.0;97.0;66.0;697.0;418.0;;;;365.0
807;55301 Restaurants;2003;10085.0;;57.3;;44.7;3593.0;3566.0;26.0;3232.0;1124.0;986.0;186.0;936.0;92.0;97.0;76.0;671.0;361.0;;;;319.0
808;55301 Restaurants;2004;9585.0;;58.8;;46.3;3606.0;3559.0;48.0;3335.0;1054.0;1020.0;232.0;1029.0;91.0;95.0;78.0;765.0;271.0;;;;224.0
809;55301 Restaurants;2005;10060.0;;63.8;;50.0;3837.0;3782.0;55.0;3462.0;1127.0;1040.0;224.0;1071.0;99.0;94.0;78.0;800.0;375.0;;;;360.0
810;5530b Cafetaria's e.d., ijssalons;2000;9910.0;;;;;2061.0;;;1734.0;701.0;361.0;118.0;551.0;;54.0;;;328.0;;;;301.0
811;5530b Cafetaria's e.d., ijssalons;2001;9420.0;;33.0;;22.3;2129.0;2056.0;73.0;1774.0;725.0;361.0;133.0;554.0;72.0;59.0;33.0;390.0;355.0;;;;330.0
812;5530b Cafetaria's e.d., ijssalons;2002;9045.0;;36.9;;26.0;2218.0;2133.0;85.0;1872.0;718.0;402.0;144.0;608.0;76.0;57.0;40.0;435.0;346.0;;;;316.0
813;5530b Cafetaria's e.d., ijssalons;2003;9055.0;;34.5;;23.6;2120.0;2047.0;74.0;1836.0;695.0;408.0;124.0;609.0;74.0;67.0;36.0;432.0;284.0;;;;274.0
814;5530b Cafetaria's e.d., ijssalons;2004;8625.0;;37.7;;25.2;2098.0;2003.0;94.0;1876.0;662.0;418.0;129.0;667.0;78.0;77.0;40.0;472.0;222.0;;;;194.0
815;5530b Cafetaria's e.d., ijssalons;2005;8675.0;;36.9;;24.9;2148.0;2055.0;94.0;1875.0;620.0;414.0;142.0;699.0;81.0;84.0;37.0;497.0;274.0;;;;241.0
816;554 Cafés e.d.;2000;12060.0;;34.8;;25.8;2463.0;;;2067.0;768.0;480.0;161.0;657.0;;64.0;;;396.0;;;;374.0
817;554 Cafés e.d.;2001;11510.0;;38.2;;25.8;2525.0;2507.0;18.0;2075.0;793.0;474.0;149.0;660.0;82.0;65.0;47.0;466.0;450.0;;;;424.0
818;554 Cafés e.d.;2002;11055.0;;42.8;;27.3;2640.0;2626.0;14.0;2192.0;795.0;510.0;167.0;720.0;96.0;67.0;45.0;512.0;448.0;;;;399.0
819;554 Cafés e.d.;2003;10980.0;;39.3;;26.6;2496.0;2486.0;10.0;2129.0;771.0;524.0;150.0;684.0;81.0;67.0;52.0;484.0;367.0;;;;341.0
820;554 Cafés e.d.;2004;10480.0;;36.1;;23.0;2437.0;2423.0;14.0;2107.0;765.0;513.0;148.0;681.0;68.0;63.0;44.0;506.0;329.0;;;;301.0
821;554 Cafés e.d.;2005;10345.0;;;;;2505.0;2497.0;7.0;2135.0;779.0;519.0;120.0;717.0;75.0;70.0;45.0;527.0;369.0;;;;344.0
822;555 Kantines en catering;2000;2610.0;;22.8;;20.1;1808.0;;;1692.0;737.0;638.0;47.0;271.0;;12.0;;;115.0;;;;110.0
823;555 Kantines en catering;2001;2470.0;;26.4;;22.9;2000.0;1980.0;19.0;1851.0;812.0;712.0;55.0;271.0;21.0;11.0;22.0;217.0;149.0;;;;140.0
824;555 Kantines en catering;2002;2610.0;;27.7;;23.1;2135.0;2093.0;43.0;2031.0;831.0;751.0;54.0;395.0;31.0;13.0;28.0;323.0;104.0;;;;89.0
825;555 Kantines en catering;2003;2595.0;;27.4;;22.0;2188.0;2140.0;49.0;2065.0;832.0;780.0;65.0;388.0;26.0;12.0;25.0;325.0;124.0;;;;117.0
826;555 Kantines en catering;2004;2795.0;;;;;;;;;;;;;;;;;;;;;
827;555 Kantines en catering;2005;2790.0;;28.1;;21.2;2021.0;1939.0;82.0;1887.0;771.0;704.0;57.0;355.0;27.0;14.0;27.0;287.0;134.0;;;;121.0
828;I Vervoer, opslag en communicatie;2000;27585.0;528.9;442.3;456.8;382.0;66145.0;62968.0;3177.0;62732.0;13143.0;15098.0;6215.0;28276.0;2223.0;334.0;4399.0;21320.0;3423.0;-3032.0;156.0;2305.0;2852.0
829;I Vervoer, opslag en communicatie;2001;28140.0;550.4;468.9;478.0;400.3;71715.0;67873.0;3841.0;68329.0;15421.0;16449.0;7370.0;29089.0;2349.0;334.0;4923.0;21483.0;3387.0;-9935.0;-1045.0;-1395.0;-8989.0
830;I Vervoer, opslag en communicatie;2002;27855.0;535.1;452.4;467.7;389.0;74142.0;70695.0;3447.0;71209.0;16827.0;16873.0;9022.0;28488.0;2231.0;341.0;5955.0;19961.0;2932.0;-11736.0;-318.0;142.0;-8979.0
831;I Vervoer, opslag en communicatie;2003;26850.0;526.9;442.2;460.2;381.4;76315.0;72566.0;3750.0;68799.0;17578.0;16724.0;7088.0;27410.0;2212.0;299.0;6547.0;18352.0;7517.0;-1634.0;-135.0;-738.0;5010.0
832;I Vervoer, opslag en communicatie;2004;27130.0;510.3;426.2;447.7;369.8;79767.0;76605.0;3162.0;72048.0;19652.0;16796.0;6693.0;28908.0;2320.0;334.0;7333.0;18921.0;7719.0;-384.0;-153.0;93.0;7274.0
833;I Vervoer, opslag en communicatie;2005;27245.0;513.9;430.9;443.2;369.8;84439.0;81098.0;3342.0;75828.0;21219.0;16797.0;6828.0;30982.0;2538.0;372.0;7491.0;20581.0;8612.0;64.0;-362.0;155.0;8469.0
834;60 Vervoer over land;2000;13995.0;221.1;185.6;201.4;167.9;18544.0;17057.0;1487.0;17492.0;3139.0;5854.0;1329.0;7170.0;158.0;105.0;390.0;6517.0;1062.0;-250.0;-50.0;43.0;804.0
835;60 Vervoer over land;2001;14165.0;231.0;196.1;207.0;173.8;19398.0;17966.0;1432.0;18214.0;3267.0;6286.0;1411.0;7250.0;164.0;103.0;390.0;6593.0;1184.0;-267.0;-8.0;32.0;941.0
836;60 Vervoer over land;2002;14315.0;224.3;190.4;202.3;169.7;19358.0;17891.0;1467.0;18364.0;3319.0;6438.0;1364.0;7243.0;145.0;109.0;433.0;6556.0;994.0;-261.0;26.0;62.0;822.0
837;60 Vervoer over land;2003;14040.0;218.8;188.0;196.6;167.7;19868.0;18353.0;1515.0;18842.0;3642.0;6633.0;1368.0;7199.0;174.0;60.0;487.0;6478.0;1026.0;-250.0;-30.0;-5.0;741.0
838;60 Vervoer over land;2004;13725.0;215.3;184.1;194.7;165.2;21160.0;19659.0;1501.0;20095.0;4272.0;6714.0;1410.0;7700.0;165.0;71.0;483.0;6981.0;1065.0;-263.0;-43.0;8.0;767.0
839;60 Vervoer over land;2005;13585.0;217.1;185.7;194.4;164.8;22032.0;20552.0;1480.0;20847.0;4366.0;6810.0;1367.0;8304.0;171.0;75.0;589.0;7469.0;1185.0;123.0;-47.0;22.0;1282.0
840;601 Spoorwegen;2000;10.0;;;;;;;;;;;;;;;;;;;;;
841;601 Spoorwegen;2001;10.0;;;;;;;;;;;;;;;;;;;;;
842;601 Spoorwegen;2002;10.0;;;;;;;;;;;;;;;;;;;;;
843;601 Spoorwegen;2003;15.0;;;;;;;;;;;;;;;;;;;;;
844;601 Spoorwegen;2004;15.0;;;;;;;;;;;;;;;;;;;;;
845;601 Spoorwegen;2005;15.0;;;;;;;;;;;;;;;;;;;;;
846;602 Vervoer over de weg;2000;13970.0;208.0;173.3;188.8;156.0;16530.0;15213.0;1317.0;15490.0;3059.0;5376.0;1145.0;5909.0;132.0;53.0;241.0;5483.0;1051.0;-246.0;-48.0;38.0;794.0
847;602 Vervoer over de weg;2001;14140.0;217.9;183.7;194.4;161.7;17495.0;16180.0;1315.0;16475.0;3245.0;5827.0;1225.0;6179.0;144.0;53.0;252.0;5730.0;1020.0;-256.0;-11.0;33.0;785.0
848;602 Vervoer over de weg;2002;14295.0;210.9;177.5;189.0;157.0;17477.0;16124.0;1353.0;16533.0;3284.0;5936.0;1190.0;6123.0;133.0;54.0;281.0;5655.0;945.0;-237.0;24.0;54.0;785.0
849;602 Vervoer over de weg;2003;14010.0;205.7;175.5;183.5;155.2;18013.0;16597.0;1416.0;17022.0;3625.0;6118.0;1179.0;6100.0;142.0;57.0;324.0;5577.0;991.0;-237.0;-37.0;15.0;731.0
850;602 Vervoer over de weg;2004;13700.0;202.4;172.0;181.9;153.1;19110.0;17713.0;1397.0;18129.0;4176.0;6178.0;1199.0;6575.0;138.0;68.0;316.0;6053.0;981.0;-237.0;-35.0;6.0;715.0
851;602 Vervoer over de weg;2005;13560.0;204.3;173.4;181.7;152.7;19865.0;18494.0;1371.0;18770.0;4268.0;6241.0;1162.0;7099.0;136.0;72.0;379.0;6512.0;1094.0;-211.0;-55.0;22.0;850.0
852;6021a Tram- en autobusvervoer;2000;365.0;33.8;30.1;32.0;28.7;2336.0;1156.0;1180.0;2176.0;138.0;1047.0;209.0;781.0;40.0;8.0;28.0;705.0;160.0;-63.0;-49.0;5.0;53.0
853;6021a Tram- en autobusvervoer;2001;365.0;33.7;30.5;32.2;29.2;2367.0;1184.0;1184.0;2278.0;159.0;1090.0;215.0;815.0;45.0;9.0;35.0;726.0;89.0;-58.0;1.0;4.0;36.0
854;6021a Tram- en autobusvervoer;2002;360.0;33.5;30.0;32.0;28.6;2447.0;1232.0;1215.0;2335.0;157.0;1144.0;210.0;825.0;39.0;9.0;35.0;742.0;112.0;-64.0;-5.0;12.0;53.0
855;6021a Tram- en autobusvervoer;2003;365.0;33.4;29.7;31.5;27.9;2540.0;1254.0;1286.0;2384.0;150.0;1154.0;200.0;881.0;44.0;11.0;57.0;769.0;156.0;-70.0;-21.0;5.0;70.0
856;6021a Tram- en autobusvervoer;2004;360.0;34.2;29.1;32.7;27.7;2601.0;1354.0;1248.0;2417.0;164.0;1149.0;219.0;886.0;35.0;10.0;51.0;790.0;184.0;-71.0;-26.0;2.0;89.0
857;6021a Tram- en autobusvervoer;2005;370.0;33.0;27.6;31.5;26.3;2573.0;1342.0;1231.0;2410.0;152.0;1129.0;250.0;879.0;29.0;10.0;51.0;789.0;163.0;-62.0;-48.0;4.0;56.0
858;6022 Taxibedrijven;2000;3320.0;43.9;27.6;38.3;23.1;1136.0;1110.0;26.0;1016.0;109.0;454.0;104.0;349.0;11.0;4.0;25.0;309.0;120.0;-15.0;-2.0;2.0;104.0
859;6022 Taxibedrijven;2001;3635.0;47.0;30.9;39.6;24.2;1211.0;1191.0;20.0;1076.0;120.0;503.0;103.0;351.0;11.0;5.0;21.0;314.0;135.0;-16.0;-7.0;2.0;113.0
860;6022 Taxibedrijven;2002;4545.0;45.6;30.5;39.3;24.4;1323.0;1298.0;25.0;1187.0;163.0;545.0;105.0;374.0;11.0;4.0;25.0;334.0;136.0;-16.0;-1.0;3.0;123.0
861;6022 Taxibedrijven;2003;4490.0;45.1;30.3;39.3;25.1;1410.0;1384.0;26.0;1273.0;187.0;600.0;100.0;386.0;10.0;4.0;29.0;343.0;137.0;-11.0;-2.0;1.0;125.0
862;6022 Taxibedrijven;2004;4200.0;41.9;27.5;36.7;22.7;1294.0;1275.0;19.0;1190.0;136.0;564.0;92.0;399.0;12.0;3.0;25.0;359.0;105.0;-12.0;1.0;2.0;95.0
863;6022 Taxibedrijven;2005;4045.0;41.3;27.5;35.7;22.2;1338.0;1324.0;13.0;1208.0;166.0;569.0;88.0;384.0;11.0;4.0;23.0;346.0;130.0;-10.0;-2.0;4.0;121.0
864;6024 Goederenwegvervoerbedrijven, totaal;2000;10290.0;130.4;115.6;118.6;104.2;13058.0;12947.0;111.0;12298.0;2812.0;3875.0;832.0;4779.0;81.0;41.0;188.0;4469.0;770.0;-169.0;3.0;31.0;636.0
865;6024 Goederenwegvervoerbedrijven, totaal;2001;10140.0;137.2;122.3;122.6;108.4;13916.0;13806.0;110.0;13120.0;2967.0;4234.0;907.0;5013.0;88.0;40.0;195.0;4690.0;796.0;-182.0;-5.0;27.0;635.0
866;6024 Goederenwegvervoerbedrijven, totaal;2002;9385.0;131.8;117.0;117.8;104.0;13707.0;13594.0;114.0;13011.0;2964.0;4246.0;875.0;4925.0;83.0;41.0;220.0;4581.0;696.0;-158.0;30.0;40.0;609.0
867;6024 Goederenwegvervoerbedrijven, totaal;2003;9160.0;127.2;115.6;112.7;102.2;14063.0;13959.0;104.0;13365.0;3289.0;4364.0;879.0;4833.0;88.0;43.0;239.0;4463.0;698.0;-157.0;-15.0;9.0;536.0
868;6024 Goederenwegvervoerbedrijven, totaal;2004;9140.0;126.4;115.4;112.5;102.8;15214.0;15083.0;131.0;14522.0;3877.0;4466.0;888.0;5291.0;91.0;54.0;240.0;4906.0;692.0;-154.0;-11.0;2.0;530.0
869;6024 Goederenwegvervoerbedrijven, totaal;2005;9140.0;129.9;118.4;114.6;104.2;15954.0;15828.0;126.0;15152.0;3950.0;4543.0;824.0;5835.0;96.0;57.0;304.0;5378.0;802.0;-139.0;-5.0;14.0;673.0
870;6030 Pijpleidingbedrijven;2000;15.0;;;;;;;;;;;;;;;;;;;;;
871;6030 Pijpleidingbedrijven;2001;15.0;;;;;;;;;;;;;;;;;;;;;
872;6030 Pijpleidingbedrijven;2002;15.0;;;;;;;;;;;;;;;;;;;;;
873;6030 Pijpleidingbedrijven;2003;15.0;;;;;;;;;;;;;;;;;;;;;
874;6030 Pijpleidingbedrijven;2004;10.0;;;;;;;;;;;;;;;;;;;;;
875;6030 Pijpleidingbedrijven;2005;10.0;;;;;;;;;;;;;;;;;;;;;
876;61 Vervoer over water;2000;4355.0;27.3;26.1;15.3;14.5;5078.0;4984.0;94.0;4543.0;221.0;537.0;511.0;3273.0;129.0;14.0;764.0;2366.0;535.0;-229.0;-21.0;-15.0;270.0
877;61 Vervoer over water;2001;4255.0;29.1;27.7;15.5;14.5;5822.0;5730.0;92.0;5258.0;457.0;585.0;647.0;3569.0;154.0;13.0;890.0;2512.0;564.0;-244.0;-8.0;-15.0;297.0
878;61 Vervoer over water;2002;4155.0;27.7;26.2;15.1;13.9;5588.0;5501.0;87.0;5275.0;537.0;597.0;617.0;3523.0;157.0;11.0;971.0;2384.0;313.0;-179.0;-18.0;-19.0;98.0
879;61 Vervoer over water;2003;3790.0;28.1;26.3;14.4;13.2;6681.0;6628.0;54.0;6250.0;772.0;571.0;712.0;4195.0;168.0;7.0;1124.0;2896.0;432.0;-187.0;-9.0;-3.0;233.0
880;61 Vervoer over water;2004;4075.0;27.3;25.6;14.4;13.2;6925.0;6833.0;92.0;6156.0;789.0;563.0;691.0;4113.0;145.0;5.0;1154.0;2809.0;769.0;-195.0;-1.0;59.0;632.0
881;61 Vervoer over water;2005;3890.0;;;;;;;;;;;;;;;;;;;;;
882;611 Zeevaartbedrijven;2000;670.0;13.9;13.3;8.4;8.1;3705.0;3661.0;44.0;3457.0;146.0;300.0;331.0;2681.0;115.0;2.0;734.0;1830.0;248.0;-157.0;-14.0;-14.0;62.0
883;611 Zeevaartbedrijven;2001;700.0;15.2;14.7;8.1;7.7;4367.0;4317.0;49.0;4130.0;354.0;330.0;455.0;2991.0;138.0;1.0;857.0;1995.0;236.0;-187.0;-4.0;-21.0;24.0
884;611 Zeevaartbedrijven;2002;640.0;14.3;13.7;7.6;7.1;4277.0;4226.0;52.0;4219.0;432.0;335.0;468.0;2984.0;137.0;1.0;921.0;1925.0;59.0;-127.0;-13.0;-26.0;-107.0
885;611 Zeevaartbedrijven;2003;550.0;14.4;13.7;7.0;6.6;5135.0;5102.0;33.0;5000.0;572.0;301.0;536.0;3591.0;152.0;1.0;1069.0;2369.0;135.0;-113.0;-8.0;3.0;18.0
886;611 Zeevaartbedrijven;2004;535.0;13.8;13.4;6.8;6.6;5505.0;5433.0;72.0;4987.0;629.0;304.0;504.0;3550.0;132.0;1.0;1100.0;2317.0;518.0;-130.0;-3.0;68.0;453.0
887;611 Zeevaartbedrijven;2005;505.0;14.0;13.6;6.7;6.4;6219.0;6144.0;75.0;5319.0;773.0;314.0;499.0;3732.0;140.0;1.0;1166.0;2425.0;901.0;-82.0;-168.0;208.0;858.0
888;612 Binnenvaartbedrijven;2000;3690.0;13.4;12.7;6.9;6.4;1372.0;1323.0;50.0;1085.0;75.0;237.0;181.0;592.0;14.0;13.0;29.0;536.0;287.0;-72.0;-7.0;-1.0;208.0
889;612 Binnenvaartbedrijven;2001;3555.0;13.9;13.0;7.5;6.8;1455.0;1412.0;43.0;1127.0;102.0;255.0;192.0;578.0;16.0;12.0;33.0;517.0;328.0;-58.0;-4.0;6.0;273.0
890;612 Binnenvaartbedrijven;2002;3510.0;13.4;12.5;7.4;6.8;1311.0;1275.0;35.0;1056.0;105.0;262.0;150.0;540.0;20.0;9.0;50.0;461.0;254.0;-52.0;-5.0;7.0;204.0
891;612 Binnenvaartbedrijven;2003;3240.0;13.7;12.6;7.4;6.6;1547.0;1526.0;21.0;1250.0;200.0;269.0;176.0;604.0;15.0;6.0;55.0;528.0;296.0;-74.0;-1.0;-6.0;215.0
892;612 Binnenvaartbedrijven;2004;3545.0;13.5;12.1;7.6;6.6;1420.0;1400.0;20.0;1169.0;160.0;259.0;187.0;563.0;13.0;4.0;54.0;492.0;251.0;-65.0;3.0;-9.0;179.0
893;612 Binnenvaartbedrijven;2005;3380.0;;;;;;;;;;;;;;;;;;;;;
894;62 Vervoer door de lucht;2000;170.0;37.2;31.5;34.9;29.3;7493.0;7487.0;6.0;7257.0;70.0;1636.0;473.0;5077.0;689.0;15.0;1118.0;3255.0;236.0;-145.0;-2.0;12.0;101.0
895;62 Vervoer door de lucht;2001;165.0;37.6;34.0;36.4;32.7;7383.0;7339.0;44.0;7542.0;70.0;1804.0;539.0;5129.0;590.0;16.0;1127.0;3396.0;-159.0;-172.0;20.0;0.0;-311.0
896;62 Vervoer door de lucht;2002;195.0;37.8;33.9;36.5;32.7;7615.0;7593.0;22.0;7761.0;117.0;1988.0;595.0;5062.0;583.0;14.0;1378.0;3087.0;-146.0;-138.0;-75.0;-193.0;-552.0
897;62 Vervoer door de lucht;2003;195.0;34.9;31.9;33.9;30.9;7111.0;7078.0;34.0;6967.0;131.0;2032.0;485.0;4319.0;495.0;13.0;1564.0;2247.0;145.0;-102.0;-12.0;13.0;44.0
898;62 Vervoer door de lucht;2004;230.0;34.1;30.3;32.6;28.8;7671.0;7648.0;23.0;7376.0;116.0;2057.0;478.0;4724.0;559.0;16.0;1706.0;2443.0;296.0;-107.0;-14.0;-4.0;170.0
899;62 Vervoer door de lucht;2005;205.0;35.4;32.6;33.6;30.8;8612.0;8583.0;29.0;8096.0;110.0;1937.0;510.0;5539.0;638.0;18.0;1811.0;3072.0;516.0;-156.0;5.0;5.0;370.0
900;63 Dienstverlening voor het vervoer;2000;6060.0;90.4;81.2;78.4;71.0;15404.0;14417.0;987.0;14194.0;6662.0;2786.0;784.0;3962.0;390.0;127.0;416.0;3029.0;1210.0;-257.0;-31.0;-16.0;906.0
901;63 Dienstverlening voor het vervoer;2001;6195.0;96.1;86.9;83.5;75.4;17192.0;15926.0;1266.0;15774.0;7773.0;3009.0;806.0;4186.0;414.0;125.0;430.0;3217.0;1418.0;-288.0;-144.0;-93.0;893.0
902;63 Dienstverlening voor het vervoer;2002;6230.0;96.0;87.3;83.3;75.3;17985.0;16729.0;1256.0;16650.0;8183.0;3156.0;831.0;4480.0;448.0;122.0;479.0;3431.0;1335.0;-257.0;-50.0;3.0;1032.0
903;63 Dienstverlening voor het vervoer;2003;5560.0;98.9;88.2;85.9;76.0;18841.0;17507.0;1334.0;17416.0;8543.0;3285.0;942.0;4646.0;449.0;130.0;576.0;3491.0;1425.0;-252.0;-18.0;-22.0;1133.0
904;63 Dienstverlening voor het vervoer;2004;5505.0;100.7;89.8;86.9;77.1;21032.0;19761.0;1271.0;19444.0;9985.0;3452.0;1017.0;4990.0;535.0;150.0;604.0;3701.0;1588.0;-275.0;-72.0;45.0;1286.0
905;63 Dienstverlening voor het vervoer;2005;5920.0;103.2;90.4;87.6;77.0;22743.0;21370.0;1373.0;20915.0;11175.0;3516.0;1032.0;5192.0;516.0;172.0;618.0;3886.0;1828.0;-258.0;-57.0;-5.0;1508.0
906;631 Laad-, los-, over- en opslagbedr.;2000;930.0;23.3;21.1;19.7;18.5;3070.0;3012.0;58.0;2827.0;530.0;788.0;278.0;1230.0;28.0;86.0;67.0;1049.0;243.0;-75.0;23.0;25.0;217.0
907;631 Laad-, los-, over- en opslagbedr.;2001;970.0;24.0;22.6;20.4;19.3;3215.0;3116.0;99.0;2908.0;551.0;849.0;280.0;1228.0;30.0;82.0;74.0;1042.0;307.0;-54.0;-2.0;-51.0;200.0
908;631 Laad-, los-, over- en opslagbedr.;2002;955.0;23.4;22.2;19.9;18.8;3397.0;3275.0;121.0;3088.0;660.0;906.0;290.0;1233.0;28.0;75.0;86.0;1044.0;308.0;-20.0;-21.0;20.0;287.0
909;631 Laad-, los-, over- en opslagbedr.;2003;855.0;23.3;21.6;20.0;18.6;3719.0;3595.0;124.0;3392.0;774.0;945.0;309.0;1363.0;26.0;80.0;109.0;1148.0;328.0;-43.0;-7.0;38.0;315.0
910;631 Laad-, los-, over- en opslagbedr.;2004;835.0;25.3;23.2;21.5;19.8;4134.0;4054.0;80.0;3840.0;1125.0;1020.0;304.0;1390.0;35.0;91.0;113.0;1151.0;294.0;-43.0;11.0;13.0;274.0
911;631 Laad-, los-, over- en opslagbedr.;2005;875.0;25.8;22.7;21.2;19.4;4397.0;4328.0;69.0;3970.0;1111.0;1053.0;304.0;1502.0;41.0;109.0;118.0;1234.0;427.0;-48.0;-10.0;-12.0;356.0
912;6311 Laad-, los- en overslagbedrijven;2000;340.0;10.6;9.8;9.3;8.7;1385.0;1364.0;21.0;1319.0;217.0;414.0;139.0;548.0;10.0;32.0;25.0;481.0;67.0;-31.0;26.0;-10.0;51.0
913;6311 Laad-, los- en overslagbedrijven;2001;370.0;10.8;10.3;9.7;9.3;1391.0;1354.0;37.0;1305.0;197.0;439.0;123.0;547.0;10.0;25.0;29.0;483.0;86.0;-20.0;-5.0;0.0;61.0
914;6311 Laad-, los- en overslagbedrijven;2002;355.0;9.9;9.4;8.7;8.3;1383.0;1322.0;61.0;1291.0;229.0;433.0;115.0;513.0;9.0;23.0;31.0;450.0;92.0;-8.0;-16.0;2.0;70.0
915;6311 Laad-, los- en overslagbedrijven;2003;310.0;9.8;9.3;8.6;8.2;1703.0;1637.0;66.0;1520.0;447.0;443.0;118.0;513.0;10.0;26.0;33.0;444.0;183.0;-31.0;-3.0;17.0;166.0
916;6311 Laad-, los- en overslagbedrijven;2004;305.0;9.6;9.1;8.6;8.2;1727.0;1704.0;23.0;1574.0;522.0;445.0;96.0;511.0;10.0;26.0;40.0;435.0;153.0;-32.0;-7.0;11.0;125.0
