ID;Bedrijfstak;Landen;Perioden;Investeringsquote_1
2792;Textielindustrie;Polen;1994;
2793;Textielindustrie;Polen;1995;
2794;Textielindustrie;Polen;1996;
2795;Textielindustrie;Polen;1997;
2796;Textielindustrie;Polen;1998;
2797;Textielindustrie;Polen;1999;
2798;Textielindustrie;Polen;2000;
2799;Textielindustrie;Polen;2001;
2800;Textielindustrie;Polen;2002;
2801;Textielindustrie;Polen;2003;14.9
2802;Textielindustrie;Polen;2004;14.5
2803;Textielindustrie;Polen;2005;12.5
2804;Textielindustrie;Polen;2006;
2805;Textielindustrie;Spanje;1990;
2806;Textielindustrie;Spanje;1991;
2807;Textielindustrie;Spanje;1992;
2808;Textielindustrie;Spanje;1993;
2809;Textielindustrie;Spanje;1994;
2810;Textielindustrie;Spanje;1995;
2811;Textielindustrie;Spanje;1996;
2812;Textielindustrie;Spanje;1997;
2813;Textielindustrie;Spanje;1998;
2814;Textielindustrie;Spanje;1999;
2815;Textielindustrie;Spanje;2000;12.7
2816;Textielindustrie;Spanje;2001;12.6
2817;Textielindustrie;Spanje;2002;12.9
2818;Textielindustrie;Spanje;2003;12.2
2819;Textielindustrie;Spanje;2004;
2820;Textielindustrie;Spanje;2005;
2821;Textielindustrie;Spanje;2006;
2822;Textielindustrie;Tsjechië;1990;
2823;Textielindustrie;Tsjechië;1991;
2824;Textielindustrie;Tsjechië;1992;
2825;Textielindustrie;Tsjechië;1993;
2826;Textielindustrie;Tsjechië;1994;
2827;Textielindustrie;Tsjechië;1995;28.3
2828;Textielindustrie;Tsjechië;1996;28.2
2829;Textielindustrie;Tsjechië;1997;17.9
2830;Textielindustrie;Tsjechië;1998;23.9
2831;Textielindustrie;Tsjechië;1999;22.2
2832;Textielindustrie;Tsjechië;2000;22.3
2833;Textielindustrie;Tsjechië;2001;23.6
2834;Textielindustrie;Tsjechië;2002;16.0
2835;Textielindustrie;Tsjechië;2003;22.0
2836;Textielindustrie;Tsjechië;2004;26.2
2837;Textielindustrie;Tsjechië;2005;17.4
2838;Textielindustrie;Tsjechië;2006;24.3
2839;Textielindustrie;Verenigd Koninkrijk;1990;7.9
2840;Textielindustrie;Verenigd Koninkrijk;1991;10.6
2841;Textielindustrie;Verenigd Koninkrijk;1992;14.5
2842;Textielindustrie;Verenigd Koninkrijk;1993;7.2
2843;Textielindustrie;Verenigd Koninkrijk;1994;8.3
2844;Textielindustrie;Verenigd Koninkrijk;1995;7.8
2845;Textielindustrie;Verenigd Koninkrijk;1996;9.4
2846;Textielindustrie;Verenigd Koninkrijk;1997;7.7
2847;Textielindustrie;Verenigd Koninkrijk;1998;7.0
2848;Textielindustrie;Verenigd Koninkrijk;1999;6.3
2849;Textielindustrie;Verenigd Koninkrijk;2000;
2850;Textielindustrie;Verenigd Koninkrijk;2001;
2851;Textielindustrie;Verenigd Koninkrijk;2002;
2852;Textielindustrie;Verenigd Koninkrijk;2003;
2853;Textielindustrie;Verenigd Koninkrijk;2004;
2854;Textielindustrie;Verenigd Koninkrijk;2005;
2855;Textielindustrie;Verenigd Koninkrijk;2006;
2856;Textielindustrie;Verenigde Staten;1990;7.6
2857;Textielindustrie;Verenigde Staten;1991;7.1
2858;Textielindustrie;Verenigde Staten;1992;6.7
2859;Textielindustrie;Verenigde Staten;1993;7.8
2860;Textielindustrie;Verenigde Staten;1994;9.2
2861;Textielindustrie;Verenigde Staten;1995;9.5
2862;Textielindustrie;Verenigde Staten;1996;8.6
2863;Textielindustrie;Verenigde Staten;1997;9.5
2864;Textielindustrie;Verenigde Staten;1998;8.8
2865;Textielindustrie;Verenigde Staten;1999;8.5
2866;Textielindustrie;Verenigde Staten;2000;7.4
2867;Textielindustrie;Verenigde Staten;2001;7.4
2868;Textielindustrie;Verenigde Staten;2002;6.2
2869;Textielindustrie;Verenigde Staten;2003;4.9
2870;Textielindustrie;Verenigde Staten;2004;4.9
2871;Textielindustrie;Verenigde Staten;2005;5.2
2872;Textielindustrie;Verenigde Staten;2006;
2873;Textielindustrie;Zuid-Korea;1990;
2874;Textielindustrie;Zuid-Korea;1991;
2875;Textielindustrie;Zuid-Korea;1992;
2876;Textielindustrie;Zuid-Korea;1993;
2877;Textielindustrie;Zuid-Korea;1994;
2878;Textielindustrie;Zuid-Korea;1995;
2879;Textielindustrie;Zuid-Korea;1996;
2880;Textielindustrie;Zuid-Korea;1997;
2881;Textielindustrie;Zuid-Korea;1998;
2882;Textielindustrie;Zuid-Korea;1999;
2883;Textielindustrie;Zuid-Korea;2000;
2884;Textielindustrie;Zuid-Korea;2001;
2885;Textielindustrie;Zuid-Korea;2002;
2886;Textielindustrie;Zuid-Korea;2003;
2887;Textielindustrie;Zuid-Korea;2004;22.1
2888;Textielindustrie;Zuid-Korea;2005;
2889;Textielindustrie;Zuid-Korea;2006;
2890;Textielindustrie;Zweden;1990;
2891;Textielindustrie;Zweden;1991;
2892;Textielindustrie;Zweden;1992;
2893;Textielindustrie;Zweden;1993;
2894;Textielindustrie;Zweden;1994;
2895;Textielindustrie;Zweden;1995;
2896;Textielindustrie;Zweden;1996;
2897;Textielindustrie;Zweden;1997;
2898;Textielindustrie;Zweden;1998;
2899;Textielindustrie;Zweden;1999;
2900;Textielindustrie;Zweden;2000;
2901;Textielindustrie;Zweden;2001;
2902;Textielindustrie;Zweden;2002;
2903;Textielindustrie;Zweden;2003;
2904;Textielindustrie;Zweden;2004;
2905;Textielindustrie;Zweden;2005;
2906;Textielindustrie;Zweden;2006;
2907;Leer- en lederwaren, schoenindustrie;Australië;1990;
2908;Leer- en lederwaren, schoenindustrie;Australië;1991;
2909;Leer- en lederwaren, schoenindustrie;Australië;1992;
2910;Leer- en lederwaren, schoenindustrie;Australië;1993;
2911;Leer- en lederwaren, schoenindustrie;Australië;1994;
2912;Leer- en lederwaren, schoenindustrie;Australië;1995;
2913;Leer- en lederwaren, schoenindustrie;Australië;1996;
2914;Leer- en lederwaren, schoenindustrie;Australië;1997;
2915;Leer- en lederwaren, schoenindustrie;Australië;1998;
2916;Leer- en lederwaren, schoenindustrie;Australië;1999;
2917;Leer- en lederwaren, schoenindustrie;Australië;2000;
2918;Leer- en lederwaren, schoenindustrie;Australië;2001;
2919;Leer- en lederwaren, schoenindustrie;Australië;2002;
2920;Leer- en lederwaren, schoenindustrie;Australië;2003;
2921;Leer- en lederwaren, schoenindustrie;Australië;2004;
2922;Leer- en lederwaren, schoenindustrie;Australië;2005;
2923;Leer- en lederwaren, schoenindustrie;Australië;2006;
2924;Leer- en lederwaren, schoenindustrie;België;1990;
2925;Leer- en lederwaren, schoenindustrie;België;1991;
2926;Leer- en lederwaren, schoenindustrie;België;1992;
2927;Leer- en lederwaren, schoenindustrie;België;1993;
2928;Leer- en lederwaren, schoenindustrie;België;1994;
2929;Leer- en lederwaren, schoenindustrie;België;1995;12.0
2930;Leer- en lederwaren, schoenindustrie;België;1996;17.0
2931;Leer- en lederwaren, schoenindustrie;België;1997;19.2
2932;Leer- en lederwaren, schoenindustrie;België;1998;17.8
2933;Leer- en lederwaren, schoenindustrie;België;1999;15.9
2934;Leer- en lederwaren, schoenindustrie;België;2000;20.2
2935;Leer- en lederwaren, schoenindustrie;België;2001;20.5
2936;Leer- en lederwaren, schoenindustrie;België;2002;11.4
2937;Leer- en lederwaren, schoenindustrie;België;2003;12.2
2938;Leer- en lederwaren, schoenindustrie;België;2004;11.3
2939;Leer- en lederwaren, schoenindustrie;België;2005;13.3
2940;Leer- en lederwaren, schoenindustrie;België;2006;11.0
2941;Leer- en lederwaren, schoenindustrie;Canada;1990;5.3
2942;Leer- en lederwaren, schoenindustrie;Canada;1991;7.7
2943;Leer- en lederwaren, schoenindustrie;Canada;1992;4.6
2944;Leer- en lederwaren, schoenindustrie;Canada;1993;6.1
2945;Leer- en lederwaren, schoenindustrie;Canada;1994;7.5
2946;Leer- en lederwaren, schoenindustrie;Canada;1995;8.0
2947;Leer- en lederwaren, schoenindustrie;Canada;1996;6.6
2948;Leer- en lederwaren, schoenindustrie;Canada;1997;8.8
2949;Leer- en lederwaren, schoenindustrie;Canada;1998;10.1
2950;Leer- en lederwaren, schoenindustrie;Canada;1999;11.0
2951;Leer- en lederwaren, schoenindustrie;Canada;2000;8.4
2952;Leer- en lederwaren, schoenindustrie;Canada;2001;9.8
2953;Leer- en lederwaren, schoenindustrie;Canada;2002;
2954;Leer- en lederwaren, schoenindustrie;Canada;2003;
2955;Leer- en lederwaren, schoenindustrie;Canada;2004;
2956;Leer- en lederwaren, schoenindustrie;Canada;2005;
2957;Leer- en lederwaren, schoenindustrie;Canada;2006;
2958;Leer- en lederwaren, schoenindustrie;Denemarken;1990;
2959;Leer- en lederwaren, schoenindustrie;Denemarken;1991;
2960;Leer- en lederwaren, schoenindustrie;Denemarken;1992;
2961;Leer- en lederwaren, schoenindustrie;Denemarken;1993;12.5
2962;Leer- en lederwaren, schoenindustrie;Denemarken;1994;11.2
2963;Leer- en lederwaren, schoenindustrie;Denemarken;1995;13.0
2964;Leer- en lederwaren, schoenindustrie;Denemarken;1996;14.3
2965;Leer- en lederwaren, schoenindustrie;Denemarken;1997;12.4
2966;Leer- en lederwaren, schoenindustrie;Denemarken;1998;20.6
2967;Leer- en lederwaren, schoenindustrie;Denemarken;1999;43.5
2968;Leer- en lederwaren, schoenindustrie;Denemarken;2000;23.1
2969;Leer- en lederwaren, schoenindustrie;Denemarken;2001;35.4
2970;Leer- en lederwaren, schoenindustrie;Denemarken;2002;14.3
2971;Leer- en lederwaren, schoenindustrie;Denemarken;2003;12.2
2972;Leer- en lederwaren, schoenindustrie;Denemarken;2004;
2973;Leer- en lederwaren, schoenindustrie;Denemarken;2005;
2974;Leer- en lederwaren, schoenindustrie;Denemarken;2006;
2975;Leer- en lederwaren, schoenindustrie;Duitsland;1990;
2976;Leer- en lederwaren, schoenindustrie;Duitsland;1991;8.9
2977;Leer- en lederwaren, schoenindustrie;Duitsland;1992;7.7
2978;Leer- en lederwaren, schoenindustrie;Duitsland;1993;6.7
2979;Leer- en lederwaren, schoenindustrie;Duitsland;1994;9.8
2980;Leer- en lederwaren, schoenindustrie;Duitsland;1995;8.2
2981;Leer- en lederwaren, schoenindustrie;Duitsland;1996;7.8
2982;Leer- en lederwaren, schoenindustrie;Duitsland;1997;7.8
2983;Leer- en lederwaren, schoenindustrie;Duitsland;1998;9.9
2984;Leer- en lederwaren, schoenindustrie;Duitsland;1999;10.1
2985;Leer- en lederwaren, schoenindustrie;Duitsland;2000;9.5
2986;Leer- en lederwaren, schoenindustrie;Duitsland;2001;8.4
2987;Leer- en lederwaren, schoenindustrie;Duitsland;2002;7.8
2988;Leer- en lederwaren, schoenindustrie;Duitsland;2003;8.8
2989;Leer- en lederwaren, schoenindustrie;Duitsland;2004;6.8
2990;Leer- en lederwaren, schoenindustrie;Duitsland;2005;7.4
2991;Leer- en lederwaren, schoenindustrie;Duitsland;2006;
2992;Leer- en lederwaren, schoenindustrie;Finland;1990;9.9
2993;Leer- en lederwaren, schoenindustrie;Finland;1991;5.4
2994;Leer- en lederwaren, schoenindustrie;Finland;1992;5.6
2995;Leer- en lederwaren, schoenindustrie;Finland;1993;4.9
2996;Leer- en lederwaren, schoenindustrie;Finland;1994;5.6
2997;Leer- en lederwaren, schoenindustrie;Finland;1995;8.9
2998;Leer- en lederwaren, schoenindustrie;Finland;1996;9.2
2999;Leer- en lederwaren, schoenindustrie;Finland;1997;10.0
3000;Leer- en lederwaren, schoenindustrie;Finland;1998;8.6
3001;Leer- en lederwaren, schoenindustrie;Finland;1999;7.9
3002;Leer- en lederwaren, schoenindustrie;Finland;2000;6.5
3003;Leer- en lederwaren, schoenindustrie;Finland;2001;7.7
3004;Leer- en lederwaren, schoenindustrie;Finland;2002;6.9
3005;Leer- en lederwaren, schoenindustrie;Finland;2003;3.7
3006;Leer- en lederwaren, schoenindustrie;Finland;2004;3.5
3007;Leer- en lederwaren, schoenindustrie;Finland;2005;5.0
3008;Leer- en lederwaren, schoenindustrie;Finland;2006;8.2
3009;Leer- en lederwaren, schoenindustrie;Frankrijk;1990;
3010;Leer- en lederwaren, schoenindustrie;Frankrijk;1991;
3011;Leer- en lederwaren, schoenindustrie;Frankrijk;1992;
3012;Leer- en lederwaren, schoenindustrie;Frankrijk;1993;
3013;Leer- en lederwaren, schoenindustrie;Frankrijk;1994;
3014;Leer- en lederwaren, schoenindustrie;Frankrijk;1995;
3015;Leer- en lederwaren, schoenindustrie;Frankrijk;1996;
3016;Leer- en lederwaren, schoenindustrie;Frankrijk;1997;
3017;Leer- en lederwaren, schoenindustrie;Frankrijk;1998;
3018;Leer- en lederwaren, schoenindustrie;Frankrijk;1999;6.9
3019;Leer- en lederwaren, schoenindustrie;Frankrijk;2000;7.6
3020;Leer- en lederwaren, schoenindustrie;Frankrijk;2001;8.7
3021;Leer- en lederwaren, schoenindustrie;Frankrijk;2002;8.1
3022;Leer- en lederwaren, schoenindustrie;Frankrijk;2003;8.0
3023;Leer- en lederwaren, schoenindustrie;Frankrijk;2004;8.8
3024;Leer- en lederwaren, schoenindustrie;Frankrijk;2005;11.9
3025;Leer- en lederwaren, schoenindustrie;Frankrijk;2006;12.1
3026;Leer- en lederwaren, schoenindustrie;Hongarije;1990;
3027;Leer- en lederwaren, schoenindustrie;Hongarije;1991;
3028;Leer- en lederwaren, schoenindustrie;Hongarije;1992;
3029;Leer- en lederwaren, schoenindustrie;Hongarije;1993;
3030;Leer- en lederwaren, schoenindustrie;Hongarije;1994;
3031;Leer- en lederwaren, schoenindustrie;Hongarije;1995;
3032;Leer- en lederwaren, schoenindustrie;Hongarije;1996;
3033;Leer- en lederwaren, schoenindustrie;Hongarije;1997;
3034;Leer- en lederwaren, schoenindustrie;Hongarije;1998;
3035;Leer- en lederwaren, schoenindustrie;Hongarije;1999;
3036;Leer- en lederwaren, schoenindustrie;Hongarije;2000;9.9
3037;Leer- en lederwaren, schoenindustrie;Hongarije;2001;10.5
3038;Leer- en lederwaren, schoenindustrie;Hongarije;2002;8.9
3039;Leer- en lederwaren, schoenindustrie;Hongarije;2003;6.1
3040;Leer- en lederwaren, schoenindustrie;Hongarije;2004;32.7
3041;Leer- en lederwaren, schoenindustrie;Hongarije;2005;11.4
3042;Leer- en lederwaren, schoenindustrie;Hongarije;2006;
3043;Leer- en lederwaren, schoenindustrie;Ierland;1990;
3044;Leer- en lederwaren, schoenindustrie;Ierland;1991;
3045;Leer- en lederwaren, schoenindustrie;Ierland;1992;
3046;Leer- en lederwaren, schoenindustrie;Ierland;1993;
3047;Leer- en lederwaren, schoenindustrie;Ierland;1994;
3048;Leer- en lederwaren, schoenindustrie;Ierland;1995;6.9
3049;Leer- en lederwaren, schoenindustrie;Ierland;1996;5.7
3050;Leer- en lederwaren, schoenindustrie;Ierland;1997;5.7
3051;Leer- en lederwaren, schoenindustrie;Ierland;1998;4.8
3052;Leer- en lederwaren, schoenindustrie;Ierland;1999;4.4
3053;Leer- en lederwaren, schoenindustrie;Ierland;2000;5.2
3054;Leer- en lederwaren, schoenindustrie;Ierland;2001;16.1
3055;Leer- en lederwaren, schoenindustrie;Ierland;2002;5.6
3056;Leer- en lederwaren, schoenindustrie;Ierland;2003;8.1
3057;Leer- en lederwaren, schoenindustrie;Ierland;2004;1.9
3058;Leer- en lederwaren, schoenindustrie;Ierland;2005;0.6
3059;Leer- en lederwaren, schoenindustrie;Ierland;2006;0.7
3060;Leer- en lederwaren, schoenindustrie;Italië;1990;9.6
3061;Leer- en lederwaren, schoenindustrie;Italië;1991;9.0
3062;Leer- en lederwaren, schoenindustrie;Italië;1992;8.9
3063;Leer- en lederwaren, schoenindustrie;Italië;1993;7.6
3064;Leer- en lederwaren, schoenindustrie;Italië;1994;9.3
3065;Leer- en lederwaren, schoenindustrie;Italië;1995;11.8
3066;Leer- en lederwaren, schoenindustrie;Italië;1996;11.3
3067;Leer- en lederwaren, schoenindustrie;Italië;1997;9.9
3068;Leer- en lederwaren, schoenindustrie;Italië;1998;12.3
3069;Leer- en lederwaren, schoenindustrie;Italië;1999;13.3
3070;Leer- en lederwaren, schoenindustrie;Italië;2000;14.2
3071;Leer- en lederwaren, schoenindustrie;Italië;2001;12.6
3072;Leer- en lederwaren, schoenindustrie;Italië;2002;16.2
3073;Leer- en lederwaren, schoenindustrie;Italië;2003;12.3
3074;Leer- en lederwaren, schoenindustrie;Italië;2004;13.4
3075;Leer- en lederwaren, schoenindustrie;Italië;2005;12.5
3076;Leer- en lederwaren, schoenindustrie;Italië;2006;13.9
3077;Leer- en lederwaren, schoenindustrie;Nederland;1990;
3078;Leer- en lederwaren, schoenindustrie;Nederland;1991;
3079;Leer- en lederwaren, schoenindustrie;Nederland;1992;
3080;Leer- en lederwaren, schoenindustrie;Nederland;1993;
3081;Leer- en lederwaren, schoenindustrie;Nederland;1994;
3082;Leer- en lederwaren, schoenindustrie;Nederland;1995;
3083;Leer- en lederwaren, schoenindustrie;Nederland;1996;
3084;Leer- en lederwaren, schoenindustrie;Nederland;1997;
3085;Leer- en lederwaren, schoenindustrie;Nederland;1998;
3086;Leer- en lederwaren, schoenindustrie;Nederland;1999;
3087;Leer- en lederwaren, schoenindustrie;Nederland;2000;
3088;Leer- en lederwaren, schoenindustrie;Nederland;2001;
3089;Leer- en lederwaren, schoenindustrie;Nederland;2002;
3090;Leer- en lederwaren, schoenindustrie;Nederland;2003;
3091;Leer- en lederwaren, schoenindustrie;Nederland;2004;
3092;Leer- en lederwaren, schoenindustrie;Nederland;2005;
3093;Leer- en lederwaren, schoenindustrie;Nederland;2006;
3094;Leer- en lederwaren, schoenindustrie;Oostenrijk;1990;10.2
3095;Leer- en lederwaren, schoenindustrie;Oostenrijk;1991;10.3
3096;Leer- en lederwaren, schoenindustrie;Oostenrijk;1992;9.2
3097;Leer- en lederwaren, schoenindustrie;Oostenrijk;1993;10.6
3098;Leer- en lederwaren, schoenindustrie;Oostenrijk;1994;8.9
3099;Leer- en lederwaren, schoenindustrie;Oostenrijk;1995;7.8
3100;Leer- en lederwaren, schoenindustrie;Oostenrijk;1996;7.5
3101;Leer- en lederwaren, schoenindustrie;Oostenrijk;1997;11.5
3102;Leer- en lederwaren, schoenindustrie;Oostenrijk;1998;12.9
3103;Leer- en lederwaren, schoenindustrie;Oostenrijk;1999;6.8
3104;Leer- en lederwaren, schoenindustrie;Oostenrijk;2000;11.6
3105;Leer- en lederwaren, schoenindustrie;Oostenrijk;2001;9.9
3106;Leer- en lederwaren, schoenindustrie;Oostenrijk;2002;12.3
3107;Leer- en lederwaren, schoenindustrie;Oostenrijk;2003;6.3
3108;Leer- en lederwaren, schoenindustrie;Oostenrijk;2004;7.2
3109;Leer- en lederwaren, schoenindustrie;Oostenrijk;2005;7.5
3110;Leer- en lederwaren, schoenindustrie;Oostenrijk;2006;7.9
3111;Leer- en lederwaren, schoenindustrie;Polen;1990;
3112;Leer- en lederwaren, schoenindustrie;Polen;1991;
3113;Leer- en lederwaren, schoenindustrie;Polen;1992;
3114;Leer- en lederwaren, schoenindustrie;Polen;1993;
3115;Leer- en lederwaren, schoenindustrie;Polen;1994;
3116;Leer- en lederwaren, schoenindustrie;Polen;1995;
3117;Leer- en lederwaren, schoenindustrie;Polen;1996;
3118;Leer- en lederwaren, schoenindustrie;Polen;1997;
3119;Leer- en lederwaren, schoenindustrie;Polen;1998;
3120;Leer- en lederwaren, schoenindustrie;Polen;1999;
3121;Leer- en lederwaren, schoenindustrie;Polen;2000;
3122;Leer- en lederwaren, schoenindustrie;Polen;2001;
3123;Leer- en lederwaren, schoenindustrie;Polen;2002;
3124;Leer- en lederwaren, schoenindustrie;Polen;2003;10.4
3125;Leer- en lederwaren, schoenindustrie;Polen;2004;9.6
3126;Leer- en lederwaren, schoenindustrie;Polen;2005;11.8
3127;Leer- en lederwaren, schoenindustrie;Polen;2006;
3128;Leer- en lederwaren, schoenindustrie;Spanje;1990;
3129;Leer- en lederwaren, schoenindustrie;Spanje;1991;
3130;Leer- en lederwaren, schoenindustrie;Spanje;1992;
3131;Leer- en lederwaren, schoenindustrie;Spanje;1993;
3132;Leer- en lederwaren, schoenindustrie;Spanje;1994;
3133;Leer- en lederwaren, schoenindustrie;Spanje;1995;
3134;Leer- en lederwaren, schoenindustrie;Spanje;1996;
3135;Leer- en lederwaren, schoenindustrie;Spanje;1997;
3136;Leer- en lederwaren, schoenindustrie;Spanje;1998;
3137;Leer- en lederwaren, schoenindustrie;Spanje;1999;
3138;Leer- en lederwaren, schoenindustrie;Spanje;2000;9.1
3139;Leer- en lederwaren, schoenindustrie;Spanje;2001;9.3
3140;Leer- en lederwaren, schoenindustrie;Spanje;2002;9.2
3141;Leer- en lederwaren, schoenindustrie;Spanje;2003;8.8
3142;Leer- en lederwaren, schoenindustrie;Spanje;2004;
3143;Leer- en lederwaren, schoenindustrie;Spanje;2005;
3144;Leer- en lederwaren, schoenindustrie;Spanje;2006;
3145;Leer- en lederwaren, schoenindustrie;Tsjechië;1990;
3146;Leer- en lederwaren, schoenindustrie;Tsjechië;1991;
3147;Leer- en lederwaren, schoenindustrie;Tsjechië;1992;
3148;Leer- en lederwaren, schoenindustrie;Tsjechië;1993;
3149;Leer- en lederwaren, schoenindustrie;Tsjechië;1994;
3150;Leer- en lederwaren, schoenindustrie;Tsjechië;1995;17.8
3151;Leer- en lederwaren, schoenindustrie;Tsjechië;1996;14.9
3152;Leer- en lederwaren, schoenindustrie;Tsjechië;1997;-0.6
3153;Leer- en lederwaren, schoenindustrie;Tsjechië;1998;-5.3
3154;Leer- en lederwaren, schoenindustrie;Tsjechië;1999;15.2
3155;Leer- en lederwaren, schoenindustrie;Tsjechië;2000;10.8
3156;Leer- en lederwaren, schoenindustrie;Tsjechië;2001;10.0
3157;Leer- en lederwaren, schoenindustrie;Tsjechië;2002;3.2
3158;Leer- en lederwaren, schoenindustrie;Tsjechië;2003;-11.5
3159;Leer- en lederwaren, schoenindustrie;Tsjechië;2004;3.4
3160;Leer- en lederwaren, schoenindustrie;Tsjechië;2005;5.7
3161;Leer- en lederwaren, schoenindustrie;Tsjechië;2006;8.9
3162;Leer- en lederwaren, schoenindustrie;Verenigd Koninkrijk;1990;4.7
3163;Leer- en lederwaren, schoenindustrie;Verenigd Koninkrijk;1991;4.4
3164;Leer- en lederwaren, schoenindustrie;Verenigd Koninkrijk;1992;4.6
3165;Leer- en lederwaren, schoenindustrie;Verenigd Koninkrijk;1993;5.8
