ID;JeugdhulpInNatura;Jeugdbescherming;Jeugdreclassering;RegioS;Perioden;TotaalJongerenMetJeugdzorg_1
6331;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overig Groningen (CR);31 december 2018;195.0
6332;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overig Groningen (CR);30 juni 2019;215.0
6333;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overig Groningen (CR);31 december 2019;195.0
6334;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overig Groningen (CR);30 juni 2020;205.0
6335;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overig Groningen (CR);31 december 2020;190.0
6336;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Friesland (CR);30 juni 2015;145.0
6337;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Friesland (CR);31 december 2015;140.0
6338;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Friesland (CR);30 juni 2016;140.0
6339;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Friesland (CR);31 december 2016;130.0
6340;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Friesland (CR);30 juni 2017;120.0
6341;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Friesland (CR);31 december 2017;110.0
6342;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Friesland (CR);30 juni 2018;115.0
6343;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Friesland (CR);31 december 2018;105.0
6344;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Friesland (CR);30 juni 2019;100.0
6345;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Friesland (CR);31 december 2019;85.0
6346;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Friesland (CR);30 juni 2020;90.0
6347;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Friesland (CR);31 december 2020;70.0
6348;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Friesland (CR);30 juni 2015;20.0
6349;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Friesland (CR);31 december 2015;30.0
6350;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Friesland (CR);30 juni 2016;30.0
6351;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Friesland (CR);31 december 2016;35.0
6352;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Friesland (CR);30 juni 2017;25.0
6353;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Friesland (CR);31 december 2017;30.0
6354;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Friesland (CR);30 juni 2018;25.0
6355;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Friesland (CR);31 december 2018;25.0
6356;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Friesland (CR);30 juni 2019;30.0
6357;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Friesland (CR);31 december 2019;25.0
6358;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Friesland (CR);30 juni 2020;30.0
6359;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Friesland (CR);31 december 2020;35.0
6360;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Friesland (CR);30 juni 2015;70.0
6361;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Friesland (CR);31 december 2015;70.0
6362;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Friesland (CR);30 juni 2016;70.0
6363;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Friesland (CR);31 december 2016;65.0
6364;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Friesland (CR);30 juni 2017;55.0
6365;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Friesland (CR);31 december 2017;50.0
6366;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Friesland (CR);30 juni 2018;60.0
6367;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Friesland (CR);31 december 2018;65.0
6368;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Friesland (CR);30 juni 2019;60.0
6369;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Friesland (CR);31 december 2019;65.0
6370;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Friesland (CR);30 juni 2020;55.0
6371;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Friesland (CR);31 december 2020;50.0
6372;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Drenthe (CR);30 juni 2015;80.0
6373;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Drenthe (CR);31 december 2015;80.0
6374;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Drenthe (CR);30 juni 2016;100.0
6375;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Drenthe (CR);31 december 2016;90.0
6376;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Drenthe (CR);30 juni 2017;90.0
6377;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Drenthe (CR);31 december 2017;95.0
6378;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Drenthe (CR);30 juni 2018;85.0
6379;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Drenthe (CR);31 december 2018;80.0
6380;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Drenthe (CR);30 juni 2019;70.0
6381;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Drenthe (CR);31 december 2019;70.0
6382;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Drenthe (CR);30 juni 2020;80.0
6383;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Drenthe (CR);31 december 2020;75.0
6384;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Drenthe (CR);30 juni 2015;70.0
6385;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Drenthe (CR);31 december 2015;60.0
6386;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Drenthe (CR);30 juni 2016;65.0
6387;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Drenthe (CR);31 december 2016;75.0
6388;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Drenthe (CR);30 juni 2017;80.0
6389;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Drenthe (CR);31 december 2017;85.0
6390;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Drenthe (CR);30 juni 2018;80.0
6391;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Drenthe (CR);31 december 2018;70.0
6392;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Drenthe (CR);30 juni 2019;70.0
6393;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Drenthe (CR);31 december 2019;65.0
6394;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Drenthe (CR);30 juni 2020;55.0
6395;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidoost-Drenthe (CR);31 december 2020;55.0
6396;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Drenthe (CR);30 juni 2015;55.0
6397;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Drenthe (CR);31 december 2015;40.0
6398;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Drenthe (CR);30 juni 2016;45.0
6399;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Drenthe (CR);31 december 2016;50.0
6400;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Drenthe (CR);30 juni 2017;50.0
6401;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Drenthe (CR);31 december 2017;40.0
6402;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Drenthe (CR);30 juni 2018;30.0
6403;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Drenthe (CR);31 december 2018;35.0
6404;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Drenthe (CR);30 juni 2019;40.0
6405;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Drenthe (CR);31 december 2019;40.0
6406;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Drenthe (CR);30 juni 2020;40.0
6407;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Drenthe (CR);31 december 2020;45.0
6408;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Overijssel (CR);30 juni 2015;140.0
6409;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Overijssel (CR);31 december 2015;140.0
6410;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Overijssel (CR);30 juni 2016;125.0
6411;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Overijssel (CR);31 december 2016;100.0
6412;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Overijssel (CR);30 juni 2017;105.0
6413;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Overijssel (CR);31 december 2017;110.0
6414;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Overijssel (CR);30 juni 2018;120.0
6415;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Overijssel (CR);31 december 2018;120.0
6416;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Overijssel (CR);30 juni 2019;110.0
6417;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Overijssel (CR);31 december 2019;125.0
6418;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Overijssel (CR);30 juni 2020;140.0
6419;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Overijssel (CR);31 december 2020;115.0
6420;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Overijssel (CR);30 juni 2015;60.0
6421;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Overijssel (CR);31 december 2015;60.0
6422;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Overijssel (CR);30 juni 2016;45.0
6423;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Overijssel (CR);31 december 2016;50.0
6424;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Overijssel (CR);30 juni 2017;50.0
6425;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Overijssel (CR);31 december 2017;50.0
6426;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Overijssel (CR);30 juni 2018;45.0
6427;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Overijssel (CR);31 december 2018;35.0
6428;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Overijssel (CR);30 juni 2019;40.0
6429;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Overijssel (CR);31 december 2019;40.0
6430;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Overijssel (CR);30 juni 2020;50.0
6431;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Overijssel (CR);31 december 2020;40.0
6432;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Twente (CR);30 juni 2015;300.0
6433;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Twente (CR);31 december 2015;295.0
6434;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Twente (CR);30 juni 2016;285.0
6435;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Twente (CR);31 december 2016;275.0
6436;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Twente (CR);30 juni 2017;300.0
6437;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Twente (CR);31 december 2017;280.0
6438;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Twente (CR);30 juni 2018;295.0
6439;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Twente (CR);31 december 2018;280.0
6440;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Twente (CR);30 juni 2019;245.0
6441;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Twente (CR);31 december 2019;250.0
6442;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Twente (CR);30 juni 2020;235.0
6443;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Twente (CR);31 december 2020;220.0
6444;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Veluwe (CR);30 juni 2015;235.0
6445;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Veluwe (CR);31 december 2015;225.0
6446;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Veluwe (CR);30 juni 2016;215.0
6447;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Veluwe (CR);31 december 2016;220.0
6448;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Veluwe (CR);30 juni 2017;205.0
6449;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Veluwe (CR);31 december 2017;210.0
6450;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Veluwe (CR);30 juni 2018;190.0
6451;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Veluwe (CR);31 december 2018;180.0
6452;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Veluwe (CR);30 juni 2019;165.0
6453;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Veluwe (CR);31 december 2019;155.0
6454;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Veluwe (CR);30 juni 2020;160.0
6455;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Veluwe (CR);31 december 2020;150.0
6456;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Achterhoek (CR);30 juni 2015;145.0
6457;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Achterhoek (CR);31 december 2015;145.0
6458;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Achterhoek (CR);30 juni 2016;130.0
6459;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Achterhoek (CR);31 december 2016;110.0
6460;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Achterhoek (CR);30 juni 2017;115.0
6461;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Achterhoek (CR);31 december 2017;120.0
6462;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Achterhoek (CR);30 juni 2018;115.0
6463;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Achterhoek (CR);31 december 2018;110.0
6464;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Achterhoek (CR);30 juni 2019;115.0
6465;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Achterhoek (CR);31 december 2019;110.0
6466;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Achterhoek (CR);30 juni 2020;110.0
6467;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Achterhoek (CR);31 december 2020;105.0
6468;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Arnhem/Nijmegen (CR);30 juni 2015;345.0
6469;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Arnhem/Nijmegen (CR);31 december 2015;360.0
6470;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Arnhem/Nijmegen (CR);30 juni 2016;350.0
6471;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Arnhem/Nijmegen (CR);31 december 2016;335.0
6472;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Arnhem/Nijmegen (CR);30 juni 2017;345.0
6473;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Arnhem/Nijmegen (CR);31 december 2017;330.0
6474;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Arnhem/Nijmegen (CR);30 juni 2018;300.0
6475;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Arnhem/Nijmegen (CR);31 december 2018;290.0
6476;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Arnhem/Nijmegen (CR);30 juni 2019;275.0
6477;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Arnhem/Nijmegen (CR);31 december 2019;285.0
6478;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Arnhem/Nijmegen (CR);30 juni 2020;285.0
6479;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Arnhem/Nijmegen (CR);31 december 2020;275.0
6480;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Gelderland (CR);30 juni 2015;80.0
6481;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Gelderland (CR);31 december 2015;80.0
6482;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Gelderland (CR);30 juni 2016;85.0
6483;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuidwest-Gelderland (CR);31 december 2016;85.0
