ID;WijkenEnBuurten;Woningkenmerken;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldeElektriciteitslevering_5;GemiddeldeNettoElektriciteitslevering_6;Stadsverwarming_7;IndelingswijzigingWijkenEnBuurten_8
9693;Haarlemmerbuurt Oost;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630501;;;;;1.0
9694;Haarlemmerbuurt Oost;Eigen woning;Amsterdam                               ;Buurt     ;BU03630501;1090.0;2390.0;2370.0;;1.0
9695;Haarlemmerbuurt Oost;Huurwoning;Amsterdam                               ;Buurt     ;BU03630501;820.0;1670.0;1670.0;;1.0
9696;Haarlemmerbuurt West;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630502;800.0;1860.0;1850.0;;1.0
9697;Haarlemmerbuurt West;Appartement;Amsterdam                               ;Buurt     ;BU03630502;790.0;1830.0;1820.0;;1.0
9698;Haarlemmerbuurt West;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630502;1180.0;2890.0;2890.0;;1.0
9699;Haarlemmerbuurt West;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630502;;;;;1.0
9700;Haarlemmerbuurt West;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630502;;;;;1.0
9701;Haarlemmerbuurt West;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630502;;;;;1.0
9702;Haarlemmerbuurt West;Eigen woning;Amsterdam                               ;Buurt     ;BU03630502;910.0;2270.0;2270.0;;1.0
9703;Haarlemmerbuurt West;Huurwoning;Amsterdam                               ;Buurt     ;BU03630502;760.0;1720.0;1710.0;;1.0
9704;Westelijke eilanden;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630503;810.0;1930.0;1920.0;;1.0
9705;Westelijke eilanden;Appartement;Amsterdam                               ;Buurt     ;BU03630503;780.0;1870.0;1870.0;;1.0
9706;Westelijke eilanden;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630503;1560.0;3730.0;3710.0;;1.0
9707;Westelijke eilanden;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630503;1910.0;4400.0;4400.0;;1.0
9708;Westelijke eilanden;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630503;2000.0;3140.0;2190.0;;1.0
9709;Westelijke eilanden;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630503;2060.0;3300.0;2940.0;;1.0
9710;Westelijke eilanden;Eigen woning;Amsterdam                               ;Buurt     ;BU03630503;930.0;2500.0;2490.0;;1.0
9711;Westelijke eilanden;Huurwoning;Amsterdam                               ;Buurt     ;BU03630503;740.0;1630.0;1630.0;;1.0
9712;Planciusbuurt Noord;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630505;710.0;1400.0;1400.0;;1.0
9713;Planciusbuurt Noord;Appartement;Amsterdam                               ;Buurt     ;BU03630505;700.0;1390.0;1390.0;;1.0
9714;Planciusbuurt Noord;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630505;;;;;1.0
9715;Planciusbuurt Noord;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630505;;;;;1.0
9716;Planciusbuurt Noord;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630505;;;;;1.0
9717;Planciusbuurt Noord;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630505;;;;;1.0
9718;Planciusbuurt Noord;Eigen woning;Amsterdam                               ;Buurt     ;BU03630505;940.0;1890.0;1890.0;;1.0
9719;Planciusbuurt Noord;Huurwoning;Amsterdam                               ;Buurt     ;BU03630505;690.0;1370.0;1370.0;;1.0
9720;Planciusbuurt Zuid;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630506;610.0;1530.0;1530.0;;1.0
9721;Planciusbuurt Zuid;Appartement;Amsterdam                               ;Buurt     ;BU03630506;610.0;1530.0;1530.0;;1.0
9722;Planciusbuurt Zuid;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630506;;;;;1.0
9723;Planciusbuurt Zuid;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630506;;;;;1.0
9724;Planciusbuurt Zuid;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630506;;;;;1.0
9725;Planciusbuurt Zuid;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630506;;;;;1.0
9726;Planciusbuurt Zuid;Eigen woning;Amsterdam                               ;Buurt     ;BU03630506;;;;;1.0
9727;Planciusbuurt Zuid;Huurwoning;Amsterdam                               ;Buurt     ;BU03630506;610.0;1530.0;1530.0;;1.0
9728;Jordaan;Totaal woningen;Amsterdam                               ;Wijk      ;WK036306  ;770.0;1740.0;1730.0;;1.0
9729;Jordaan;Appartement;Amsterdam                               ;Wijk      ;WK036306  ;740.0;1690.0;1690.0;;1.0
9730;Jordaan;Tussenwoning;Amsterdam                               ;Wijk      ;WK036306  ;1450.0;3020.0;3020.0;;1.0
9731;Jordaan;Hoekwoning;Amsterdam                               ;Wijk      ;WK036306  ;1530.0;2660.0;2660.0;;1.0
9732;Jordaan;Twee-onder-één-kap woning;Amsterdam                               ;Wijk      ;WK036306  ;;;;;1.0
9733;Jordaan;Vrijstaande woning;Amsterdam                               ;Wijk      ;WK036306  ;;;;;1.0
9734;Jordaan;Eigen woning;Amsterdam                               ;Wijk      ;WK036306  ;930.0;2230.0;2210.0;;1.0
9735;Jordaan;Huurwoning;Amsterdam                               ;Wijk      ;WK036306  ;720.0;1580.0;1570.0;;1.0
9736;Driehoekbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630600;740.0;1580.0;1570.0;;1.0
9737;Driehoekbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03630600;730.0;1550.0;1550.0;;1.0
9738;Driehoekbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630600;1190.0;2230.0;2230.0;;1.0
9739;Driehoekbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630600;1400.0;2400.0;2400.0;;1.0
9740;Driehoekbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630600;;;;;1.0
9741;Driehoekbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630600;;;;;1.0
9742;Driehoekbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03630600;850.0;1890.0;1870.0;;1.0
9743;Driehoekbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03630600;710.0;1470.0;1470.0;;1.0
9744;Bloemgrachtbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630602;890.0;1890.0;1880.0;;1.0
9745;Bloemgrachtbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03630602;840.0;1780.0;1780.0;;1.0
9746;Bloemgrachtbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630602;1550.0;3260.0;3260.0;;1.0
9747;Bloemgrachtbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630602;1540.0;2260.0;2260.0;;1.0
9748;Bloemgrachtbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630602;;;;;1.0
9749;Bloemgrachtbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630602;;;;;1.0
9750;Bloemgrachtbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03630602;1070.0;2430.0;2420.0;;1.0
9751;Bloemgrachtbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03630602;810.0;1630.0;1630.0;;1.0
9752;Marnixbuurt Noord;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630603;630.0;1690.0;1680.0;;1.0
9753;Marnixbuurt Noord;Appartement;Amsterdam                               ;Buurt     ;BU03630603;630.0;1690.0;1680.0;;1.0
9754;Marnixbuurt Noord;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630603;;;;;1.0
9755;Marnixbuurt Noord;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630603;;;;;1.0
9756;Marnixbuurt Noord;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630603;;;;;1.0
9757;Marnixbuurt Noord;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630603;;;;;1.0
9758;Marnixbuurt Noord;Eigen woning;Amsterdam                               ;Buurt     ;BU03630603;730.0;2120.0;2120.0;;1.0
9759;Marnixbuurt Noord;Huurwoning;Amsterdam                               ;Buurt     ;BU03630603;610.0;1600.0;1590.0;;1.0
9760;Zaagpoortbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630604;540.0;1410.0;1410.0;;1.0
9761;Zaagpoortbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03630604;540.0;1400.0;1400.0;;1.0
9762;Zaagpoortbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630604;;;;;1.0
9763;Zaagpoortbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630604;;;;;1.0
9764;Zaagpoortbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630604;;;;;1.0
9765;Zaagpoortbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630604;;;;;1.0
9766;Zaagpoortbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03630604;540.0;1550.0;1550.0;;1.0
9767;Zaagpoortbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03630604;540.0;1390.0;1390.0;;1.0
9768;Marnixbuurt Midden;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630605;810.0;2120.0;2120.0;;1.0
9769;Marnixbuurt Midden;Appartement;Amsterdam                               ;Buurt     ;BU03630605;800.0;2110.0;2100.0;;1.0
9770;Marnixbuurt Midden;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630605;;;;;1.0
9771;Marnixbuurt Midden;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630605;;;;;1.0
9772;Marnixbuurt Midden;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630605;;;;;1.0
9773;Marnixbuurt Midden;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630605;;;;;1.0
9774;Marnixbuurt Midden;Eigen woning;Amsterdam                               ;Buurt     ;BU03630605;820.0;2280.0;2270.0;;1.0
9775;Marnixbuurt Midden;Huurwoning;Amsterdam                               ;Buurt     ;BU03630605;810.0;2000.0;2000.0;;1.0
9776;Elandsgrachtbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630606;800.0;1790.0;1770.0;;1.0
9777;Elandsgrachtbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03630606;780.0;1740.0;1720.0;;1.0
9778;Elandsgrachtbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630606;1460.0;3190.0;3170.0;;1.0
9779;Elandsgrachtbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630606;;;;;1.0
9780;Elandsgrachtbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630606;;;;;1.0
9781;Elandsgrachtbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630606;;;;;1.0
9782;Elandsgrachtbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03630606;950.0;2290.0;2270.0;;1.0
9783;Elandsgrachtbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03630606;750.0;1620.0;1600.0;;1.0
9784;Passeerdersgrachtbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630607;800.0;1830.0;1830.0;;1.0
9785;Passeerdersgrachtbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03630607;790.0;1800.0;1800.0;;1.0
9786;Passeerdersgrachtbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630607;1470.0;2990.0;2990.0;;1.0
9787;Passeerdersgrachtbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630607;;;;;1.0
9788;Passeerdersgrachtbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630607;;;;;1.0
9789;Passeerdersgrachtbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630607;;;;;1.0
9790;Passeerdersgrachtbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03630607;870.0;2260.0;2250.0;;1.0
9791;Passeerdersgrachtbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03630607;770.0;1600.0;1600.0;;1.0
9792;Groenmarktkadebuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630608;730.0;1800.0;1800.0;;1.0
9793;Groenmarktkadebuurt;Appartement;Amsterdam                               ;Buurt     ;BU03630608;730.0;1800.0;1800.0;;1.0
9794;Groenmarktkadebuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630608;;;;;1.0
9795;Groenmarktkadebuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630608;;;;;1.0
9796;Groenmarktkadebuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630608;;;;;1.0
9797;Groenmarktkadebuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630608;;;;;1.0
9798;Groenmarktkadebuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03630608;710.0;1890.0;1890.0;;1.0
9799;Groenmarktkadebuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03630608;740.0;1760.0;1760.0;;1.0
9800;Marnixbuurt Zuid;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630609;540.0;1690.0;1690.0;;1.0
9801;Marnixbuurt Zuid;Appartement;Amsterdam                               ;Buurt     ;BU03630609;530.0;1670.0;1670.0;;1.0
9802;Marnixbuurt Zuid;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630609;;;;;1.0
9803;Marnixbuurt Zuid;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630609;;;;;1.0
9804;Marnixbuurt Zuid;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630609;;;;;1.0
9805;Marnixbuurt Zuid;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630609;;;;;1.0
9806;Marnixbuurt Zuid;Eigen woning;Amsterdam                               ;Buurt     ;BU03630609;850.0;2210.0;2210.0;;1.0
9807;Marnixbuurt Zuid;Huurwoning;Amsterdam                               ;Buurt     ;BU03630609;490.0;1600.0;1600.0;;1.0
9808;Anjeliersbuurt Noord;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630610;870.0;1920.0;1920.0;;1.0
9809;Anjeliersbuurt Noord;Appartement;Amsterdam                               ;Buurt     ;BU03630610;810.0;1850.0;1840.0;;1.0
9810;Anjeliersbuurt Noord;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630610;1520.0;2890.0;2870.0;;1.0
9811;Anjeliersbuurt Noord;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630610;1500.0;1880.0;1880.0;;1.0
9812;Anjeliersbuurt Noord;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630610;;;;;1.0
9813;Anjeliersbuurt Noord;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630610;;;;;1.0
9814;Anjeliersbuurt Noord;Eigen woning;Amsterdam                               ;Buurt     ;BU03630610;1100.0;2590.0;2570.0;;1.0
9815;Anjeliersbuurt Noord;Huurwoning;Amsterdam                               ;Buurt     ;BU03630610;770.0;1660.0;1650.0;;1.0
9816;Anjeliersbuurt Zuid;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630611;780.0;1690.0;1680.0;;1.0
9817;Anjeliersbuurt Zuid;Appartement;Amsterdam                               ;Buurt     ;BU03630611;760.0;1620.0;1620.0;;1.0
9818;Anjeliersbuurt Zuid;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630611;1360.0;3130.0;3130.0;;1.0
9819;Anjeliersbuurt Zuid;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630611;1230.0;2880.0;2880.0;;1.0
9820;Anjeliersbuurt Zuid;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630611;;;;;1.0
9821;Anjeliersbuurt Zuid;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630611;;;;;1.0
9822;Anjeliersbuurt Zuid;Eigen woning;Amsterdam                               ;Buurt     ;BU03630611;900.0;2140.0;2120.0;;1.0
9823;Anjeliersbuurt Zuid;Huurwoning;Amsterdam                               ;Buurt     ;BU03630611;740.0;1530.0;1530.0;;1.0
9824;De Weteringschans;Totaal woningen;Amsterdam                               ;Wijk      ;WK036307  ;910.0;2100.0;2090.0;;1.0
9825;De Weteringschans;Appartement;Amsterdam                               ;Wijk      ;WK036307  ;860.0;2000.0;1990.0;;1.0
9826;De Weteringschans;Tussenwoning;Amsterdam                               ;Wijk      ;WK036307  ;1680.0;3400.0;3390.0;;1.0
9827;De Weteringschans;Hoekwoning;Amsterdam                               ;Wijk      ;WK036307  ;1590.0;3560.0;3560.0;;1.0
9828;De Weteringschans;Twee-onder-één-kap woning;Amsterdam                               ;Wijk      ;WK036307  ;;;;;1.0
9829;De Weteringschans;Vrijstaande woning;Amsterdam                               ;Wijk      ;WK036307  ;;;;;1.0
9830;De Weteringschans;Eigen woning;Amsterdam                               ;Wijk      ;WK036307  ;1060.0;2540.0;2530.0;;1.0
9831;De Weteringschans;Huurwoning;Amsterdam                               ;Wijk      ;WK036307  ;830.0;1840.0;1840.0;;1.0
9832;Leidsebuurt Noordwest;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630700;820.0;1890.0;1890.0;;1.0
9833;Leidsebuurt Noordwest;Appartement;Amsterdam                               ;Buurt     ;BU03630700;730.0;1740.0;1740.0;;1.0
9834;Leidsebuurt Noordwest;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630700;1690.0;3420.0;3420.0;;1.0
9835;Leidsebuurt Noordwest;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630700;;;;;1.0
9836;Leidsebuurt Noordwest;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630700;;;;;1.0
9837;Leidsebuurt Noordwest;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630700;;;;;1.0
9838;Leidsebuurt Noordwest;Eigen woning;Amsterdam                               ;Buurt     ;BU03630700;750.0;2020.0;2020.0;;1.0
9839;Leidsebuurt Noordwest;Huurwoning;Amsterdam                               ;Buurt     ;BU03630700;860.0;1830.0;1830.0;;1.0
9840;Leidsebuurt Zuidwest;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630701;890.0;2140.0;2140.0;;1.0
9841;Leidsebuurt Zuidwest;Appartement;Amsterdam                               ;Buurt     ;BU03630701;890.0;2140.0;2140.0;;1.0
