ID;SamenstellingVanHetHuishouden;SoortWoonruimte;RegioS;Perioden;ParticuliereHuishoudens_1
5671;Totaal particulier huishouden;Woningen in voorraad: totaal;Kaag en Braassem;2022;12140.0
5672;Totaal particulier huishouden;Woningen in voorraad: totaal;Kampen;2015;20660.0
5673;Totaal particulier huishouden;Woningen in voorraad: totaal;Kampen;2016;20975.0
5674;Totaal particulier huishouden;Woningen in voorraad: totaal;Kampen;2017;21260.0
5675;Totaal particulier huishouden;Woningen in voorraad: totaal;Kampen;2018;21445.0
5676;Totaal particulier huishouden;Woningen in voorraad: totaal;Kampen;2019;21865.0
5677;Totaal particulier huishouden;Woningen in voorraad: totaal;Kampen;2020;22005.0
5678;Totaal particulier huishouden;Woningen in voorraad: totaal;Kampen;2021;22160.0
5679;Totaal particulier huishouden;Woningen in voorraad: totaal;Kampen;2022;22585.0
5680;Totaal particulier huishouden;Woningen in voorraad: totaal;Kapelle;2015;5060.0
5681;Totaal particulier huishouden;Woningen in voorraad: totaal;Kapelle;2016;5085.0
5682;Totaal particulier huishouden;Woningen in voorraad: totaal;Kapelle;2017;5140.0
5683;Totaal particulier huishouden;Woningen in voorraad: totaal;Kapelle;2018;5175.0
5684;Totaal particulier huishouden;Woningen in voorraad: totaal;Kapelle;2019;5200.0
5685;Totaal particulier huishouden;Woningen in voorraad: totaal;Kapelle;2020;5270.0
5686;Totaal particulier huishouden;Woningen in voorraad: totaal;Kapelle;2021;5335.0
5687;Totaal particulier huishouden;Woningen in voorraad: totaal;Kapelle;2022;5425.0
5688;Totaal particulier huishouden;Woningen in voorraad: totaal;Katwijk;2015;25205.0
5689;Totaal particulier huishouden;Woningen in voorraad: totaal;Katwijk;2016;25550.0
5690;Totaal particulier huishouden;Woningen in voorraad: totaal;Katwijk;2017;25850.0
5691;Totaal particulier huishouden;Woningen in voorraad: totaal;Katwijk;2018;26060.0
5692;Totaal particulier huishouden;Woningen in voorraad: totaal;Katwijk;2019;26330.0
5693;Totaal particulier huishouden;Woningen in voorraad: totaal;Katwijk;2020;26620.0
5694;Totaal particulier huishouden;Woningen in voorraad: totaal;Katwijk;2021;26700.0
5695;Totaal particulier huishouden;Woningen in voorraad: totaal;Katwijk;2022;26890.0
5696;Totaal particulier huishouden;Woningen in voorraad: totaal;Kerkrade;2015;22345.0
5697;Totaal particulier huishouden;Woningen in voorraad: totaal;Kerkrade;2016;22390.0
5698;Totaal particulier huishouden;Woningen in voorraad: totaal;Kerkrade;2017;22455.0
5699;Totaal particulier huishouden;Woningen in voorraad: totaal;Kerkrade;2018;22535.0
5700;Totaal particulier huishouden;Woningen in voorraad: totaal;Kerkrade;2019;22765.0
5701;Totaal particulier huishouden;Woningen in voorraad: totaal;Kerkrade;2020;22775.0
5702;Totaal particulier huishouden;Woningen in voorraad: totaal;Kerkrade;2021;22925.0
5703;Totaal particulier huishouden;Woningen in voorraad: totaal;Kerkrade;2022;22975.0
5704;Totaal particulier huishouden;Woningen in voorraad: totaal;Koggenland;2015;8975.0
5705;Totaal particulier huishouden;Woningen in voorraad: totaal;Koggenland;2016;8995.0
5706;Totaal particulier huishouden;Woningen in voorraad: totaal;Koggenland;2017;9035.0
5707;Totaal particulier huishouden;Woningen in voorraad: totaal;Koggenland;2018;9115.0
5708;Totaal particulier huishouden;Woningen in voorraad: totaal;Koggenland;2019;9190.0
5709;Totaal particulier huishouden;Woningen in voorraad: totaal;Koggenland;2020;9295.0
5710;Totaal particulier huishouden;Woningen in voorraad: totaal;Koggenland;2021;9340.0
5711;Totaal particulier huishouden;Woningen in voorraad: totaal;Koggenland;2022;9515.0
5712;Totaal particulier huishouden;Woningen in voorraad: totaal;Kollumerland en Nieuwkruisland;2015;5290.0
5713;Totaal particulier huishouden;Woningen in voorraad: totaal;Kollumerland en Nieuwkruisland;2016;5295.0
5714;Totaal particulier huishouden;Woningen in voorraad: totaal;Kollumerland en Nieuwkruisland;2017;5325.0
5715;Totaal particulier huishouden;Woningen in voorraad: totaal;Kollumerland en Nieuwkruisland;2018;5335.0
5716;Totaal particulier huishouden;Woningen in voorraad: totaal;Kollumerland en Nieuwkruisland;2019;
5717;Totaal particulier huishouden;Woningen in voorraad: totaal;Kollumerland en Nieuwkruisland;2020;
5718;Totaal particulier huishouden;Woningen in voorraad: totaal;Kollumerland en Nieuwkruisland;2021;
5719;Totaal particulier huishouden;Woningen in voorraad: totaal;Kollumerland en Nieuwkruisland;2022;
5720;Totaal particulier huishouden;Woningen in voorraad: totaal;Korendijk;2015;4315.0
5721;Totaal particulier huishouden;Woningen in voorraad: totaal;Korendijk;2016;4390.0
5722;Totaal particulier huishouden;Woningen in voorraad: totaal;Korendijk;2017;4490.0
5723;Totaal particulier huishouden;Woningen in voorraad: totaal;Korendijk;2018;4570.0
5724;Totaal particulier huishouden;Woningen in voorraad: totaal;Korendijk;2019;
5725;Totaal particulier huishouden;Woningen in voorraad: totaal;Korendijk;2020;
5726;Totaal particulier huishouden;Woningen in voorraad: totaal;Korendijk;2021;
5727;Totaal particulier huishouden;Woningen in voorraad: totaal;Korendijk;2022;
5728;Totaal particulier huishouden;Woningen in voorraad: totaal;Krimpen aan den IJssel;2015;12145.0
5729;Totaal particulier huishouden;Woningen in voorraad: totaal;Krimpen aan den IJssel;2016;12135.0
5730;Totaal particulier huishouden;Woningen in voorraad: totaal;Krimpen aan den IJssel;2017;12250.0
5731;Totaal particulier huishouden;Woningen in voorraad: totaal;Krimpen aan den IJssel;2018;12325.0
5732;Totaal particulier huishouden;Woningen in voorraad: totaal;Krimpen aan den IJssel;2019;12395.0
5733;Totaal particulier huishouden;Woningen in voorraad: totaal;Krimpen aan den IJssel;2020;12395.0
5734;Totaal particulier huishouden;Woningen in voorraad: totaal;Krimpen aan den IJssel;2021;12365.0
5735;Totaal particulier huishouden;Woningen in voorraad: totaal;Krimpen aan den IJssel;2022;12385.0
5736;Totaal particulier huishouden;Woningen in voorraad: totaal;Krimpenerwaard;2015;22575.0
5737;Totaal particulier huishouden;Woningen in voorraad: totaal;Krimpenerwaard;2016;22900.0
5738;Totaal particulier huishouden;Woningen in voorraad: totaal;Krimpenerwaard;2017;23110.0
5739;Totaal particulier huishouden;Woningen in voorraad: totaal;Krimpenerwaard;2018;23325.0
5740;Totaal particulier huishouden;Woningen in voorraad: totaal;Krimpenerwaard;2019;23470.0
5741;Totaal particulier huishouden;Woningen in voorraad: totaal;Krimpenerwaard;2020;23530.0
5742;Totaal particulier huishouden;Woningen in voorraad: totaal;Krimpenerwaard;2021;23755.0
5743;Totaal particulier huishouden;Woningen in voorraad: totaal;Krimpenerwaard;2022;24110.0
5744;Totaal particulier huishouden;Woningen in voorraad: totaal;Laarbeek;2015;8915.0
5745;Totaal particulier huishouden;Woningen in voorraad: totaal;Laarbeek;2016;9000.0
5746;Totaal particulier huishouden;Woningen in voorraad: totaal;Laarbeek;2017;9070.0
5747;Totaal particulier huishouden;Woningen in voorraad: totaal;Laarbeek;2018;9220.0
5748;Totaal particulier huishouden;Woningen in voorraad: totaal;Laarbeek;2019;9300.0
5749;Totaal particulier huishouden;Woningen in voorraad: totaal;Laarbeek;2020;9570.0
5750;Totaal particulier huishouden;Woningen in voorraad: totaal;Laarbeek;2021;9595.0
5751;Totaal particulier huishouden;Woningen in voorraad: totaal;Laarbeek;2022;9730.0
5752;Totaal particulier huishouden;Woningen in voorraad: totaal;Land van Cuijk;2015;
5753;Totaal particulier huishouden;Woningen in voorraad: totaal;Land van Cuijk;2016;
5754;Totaal particulier huishouden;Woningen in voorraad: totaal;Land van Cuijk;2017;
5755;Totaal particulier huishouden;Woningen in voorraad: totaal;Land van Cuijk;2018;
5756;Totaal particulier huishouden;Woningen in voorraad: totaal;Land van Cuijk;2019;
5757;Totaal particulier huishouden;Woningen in voorraad: totaal;Land van Cuijk;2020;
5758;Totaal particulier huishouden;Woningen in voorraad: totaal;Land van Cuijk;2021;
5759;Totaal particulier huishouden;Woningen in voorraad: totaal;Land van Cuijk;2022;38975.0
5760;Totaal particulier huishouden;Woningen in voorraad: totaal;Landerd;2015;5915.0
5761;Totaal particulier huishouden;Woningen in voorraad: totaal;Landerd;2016;6005.0
5762;Totaal particulier huishouden;Woningen in voorraad: totaal;Landerd;2017;6065.0
5763;Totaal particulier huishouden;Woningen in voorraad: totaal;Landerd;2018;6180.0
5764;Totaal particulier huishouden;Woningen in voorraad: totaal;Landerd;2019;6330.0
5765;Totaal particulier huishouden;Woningen in voorraad: totaal;Landerd;2020;6410.0
5766;Totaal particulier huishouden;Woningen in voorraad: totaal;Landerd;2021;6445.0
5767;Totaal particulier huishouden;Woningen in voorraad: totaal;Landerd;2022;
5768;Totaal particulier huishouden;Woningen in voorraad: totaal;Landgraaf;2015;17350.0
5769;Totaal particulier huishouden;Woningen in voorraad: totaal;Landgraaf;2016;17445.0
5770;Totaal particulier huishouden;Woningen in voorraad: totaal;Landgraaf;2017;17520.0
5771;Totaal particulier huishouden;Woningen in voorraad: totaal;Landgraaf;2018;17610.0
5772;Totaal particulier huishouden;Woningen in voorraad: totaal;Landgraaf;2019;17630.0
5773;Totaal particulier huishouden;Woningen in voorraad: totaal;Landgraaf;2020;17610.0
5774;Totaal particulier huishouden;Woningen in voorraad: totaal;Landgraaf;2021;17570.0
5775;Totaal particulier huishouden;Woningen in voorraad: totaal;Landgraaf;2022;17620.0
5776;Totaal particulier huishouden;Woningen in voorraad: totaal;Landsmeer;2015;4620.0
5777;Totaal particulier huishouden;Woningen in voorraad: totaal;Landsmeer;2016;4705.0
5778;Totaal particulier huishouden;Woningen in voorraad: totaal;Landsmeer;2017;4780.0
5779;Totaal particulier huishouden;Woningen in voorraad: totaal;Landsmeer;2018;4780.0
5780;Totaal particulier huishouden;Woningen in voorraad: totaal;Landsmeer;2019;4790.0
5781;Totaal particulier huishouden;Woningen in voorraad: totaal;Landsmeer;2020;4845.0
5782;Totaal particulier huishouden;Woningen in voorraad: totaal;Landsmeer;2021;4840.0
5783;Totaal particulier huishouden;Woningen in voorraad: totaal;Landsmeer;2022;4895.0
5784;Totaal particulier huishouden;Woningen in voorraad: totaal;Langedijk;2015;11040.0
5785;Totaal particulier huishouden;Woningen in voorraad: totaal;Langedijk;2016;11095.0
5786;Totaal particulier huishouden;Woningen in voorraad: totaal;Langedijk;2017;11260.0
5787;Totaal particulier huishouden;Woningen in voorraad: totaal;Langedijk;2018;11375.0
5788;Totaal particulier huishouden;Woningen in voorraad: totaal;Langedijk;2019;11405.0
5789;Totaal particulier huishouden;Woningen in voorraad: totaal;Langedijk;2020;11510.0
5790;Totaal particulier huishouden;Woningen in voorraad: totaal;Langedijk;2021;11670.0
5791;Totaal particulier huishouden;Woningen in voorraad: totaal;Langedijk;2022;
5792;Totaal particulier huishouden;Woningen in voorraad: totaal;Lansingerland;2015;22480.0
5793;Totaal particulier huishouden;Woningen in voorraad: totaal;Lansingerland;2016;22840.0
5794;Totaal particulier huishouden;Woningen in voorraad: totaal;Lansingerland;2017;23240.0
5795;Totaal particulier huishouden;Woningen in voorraad: totaal;Lansingerland;2018;23440.0
5796;Totaal particulier huishouden;Woningen in voorraad: totaal;Lansingerland;2019;23725.0
5797;Totaal particulier huishouden;Woningen in voorraad: totaal;Lansingerland;2020;24110.0
5798;Totaal particulier huishouden;Woningen in voorraad: totaal;Lansingerland;2021;24440.0
5799;Totaal particulier huishouden;Woningen in voorraad: totaal;Lansingerland;2022;24590.0
5800;Totaal particulier huishouden;Woningen in voorraad: totaal;Laren (NH.);2015;4855.0
5801;Totaal particulier huishouden;Woningen in voorraad: totaal;Laren (NH.);2016;4855.0
5802;Totaal particulier huishouden;Woningen in voorraad: totaal;Laren (NH.);2017;4885.0
5803;Totaal particulier huishouden;Woningen in voorraad: totaal;Laren (NH.);2018;4910.0
5804;Totaal particulier huishouden;Woningen in voorraad: totaal;Laren (NH.);2019;4955.0
5805;Totaal particulier huishouden;Woningen in voorraad: totaal;Laren (NH.);2020;5045.0
5806;Totaal particulier huishouden;Woningen in voorraad: totaal;Laren (NH.);2021;5110.0
5807;Totaal particulier huishouden;Woningen in voorraad: totaal;Laren (NH.);2022;5205.0
5808;Totaal particulier huishouden;Woningen in voorraad: totaal;Leek;2015;8170.0
5809;Totaal particulier huishouden;Woningen in voorraad: totaal;Leek;2016;8280.0
5810;Totaal particulier huishouden;Woningen in voorraad: totaal;Leek;2017;8365.0
5811;Totaal particulier huishouden;Woningen in voorraad: totaal;Leek;2018;8480.0
5812;Totaal particulier huishouden;Woningen in voorraad: totaal;Leek;2019;
5813;Totaal particulier huishouden;Woningen in voorraad: totaal;Leek;2020;
5814;Totaal particulier huishouden;Woningen in voorraad: totaal;Leek;2021;
5815;Totaal particulier huishouden;Woningen in voorraad: totaal;Leek;2022;
5816;Totaal particulier huishouden;Woningen in voorraad: totaal;Leerdam;2015;8470.0
5817;Totaal particulier huishouden;Woningen in voorraad: totaal;Leerdam;2016;8550.0
5818;Totaal particulier huishouden;Woningen in voorraad: totaal;Leerdam;2017;8625.0
5819;Totaal particulier huishouden;Woningen in voorraad: totaal;Leerdam;2018;8775.0
5820;Totaal particulier huishouden;Woningen in voorraad: totaal;Leerdam;2019;
5821;Totaal particulier huishouden;Woningen in voorraad: totaal;Leerdam;2020;
5822;Totaal particulier huishouden;Woningen in voorraad: totaal;Leerdam;2021;
5823;Totaal particulier huishouden;Woningen in voorraad: totaal;Leerdam;2022;
5824;Totaal particulier huishouden;Woningen in voorraad: totaal;Leeuwarden;2015;54300.0
5825;Totaal particulier huishouden;Woningen in voorraad: totaal;Leeuwarden;2016;54890.0
5826;Totaal particulier huishouden;Woningen in voorraad: totaal;Leeuwarden;2017;55095.0
5827;Totaal particulier huishouden;Woningen in voorraad: totaal;Leeuwarden;2018;61490.0
5828;Totaal particulier huishouden;Woningen in voorraad: totaal;Leeuwarden;2019;62385.0
5829;Totaal particulier huishouden;Woningen in voorraad: totaal;Leeuwarden;2020;62495.0
5830;Totaal particulier huishouden;Woningen in voorraad: totaal;Leeuwarden;2021;63655.0
5831;Totaal particulier huishouden;Woningen in voorraad: totaal;Leeuwarden;2022;64355.0
5832;Totaal particulier huishouden;Woningen in voorraad: totaal;Leeuwarderadeel;2015;4200.0
5833;Totaal particulier huishouden;Woningen in voorraad: totaal;Leeuwarderadeel;2016;4200.0
5834;Totaal particulier huishouden;Woningen in voorraad: totaal;Leeuwarderadeel;2017;4235.0
5835;Totaal particulier huishouden;Woningen in voorraad: totaal;Leeuwarderadeel;2018;
5836;Totaal particulier huishouden;Woningen in voorraad: totaal;Leeuwarderadeel;2019;
5837;Totaal particulier huishouden;Woningen in voorraad: totaal;Leeuwarderadeel;2020;
5838;Totaal particulier huishouden;Woningen in voorraad: totaal;Leeuwarderadeel;2021;
5839;Totaal particulier huishouden;Woningen in voorraad: totaal;Leeuwarderadeel;2022;
5840;Totaal particulier huishouden;Woningen in voorraad: totaal;Leiden;2015;65830.0
5841;Totaal particulier huishouden;Woningen in voorraad: totaal;Leiden;2016;66845.0
5842;Totaal particulier huishouden;Woningen in voorraad: totaal;Leiden;2017;67150.0
5843;Totaal particulier huishouden;Woningen in voorraad: totaal;Leiden;2018;67675.0
5844;Totaal particulier huishouden;Woningen in voorraad: totaal;Leiden;2019;67830.0
5845;Totaal particulier huishouden;Woningen in voorraad: totaal;Leiden;2020;67210.0
5846;Totaal particulier huishouden;Woningen in voorraad: totaal;Leiden;2021;68305.0
5847;Totaal particulier huishouden;Woningen in voorraad: totaal;Leiden;2022;69365.0
5848;Totaal particulier huishouden;Woningen in voorraad: totaal;Leiderdorp;2015;11965.0
5849;Totaal particulier huishouden;Woningen in voorraad: totaal;Leiderdorp;2016;12065.0
5850;Totaal particulier huishouden;Woningen in voorraad: totaal;Leiderdorp;2017;12140.0
5851;Totaal particulier huishouden;Woningen in voorraad: totaal;Leiderdorp;2018;12095.0
5852;Totaal particulier huishouden;Woningen in voorraad: totaal;Leiderdorp;2019;12065.0
5853;Totaal particulier huishouden;Woningen in voorraad: totaal;Leiderdorp;2020;12305.0
5854;Totaal particulier huishouden;Woningen in voorraad: totaal;Leiderdorp;2021;12460.0
5855;Totaal particulier huishouden;Woningen in voorraad: totaal;Leiderdorp;2022;12530.0
5856;Totaal particulier huishouden;Woningen in voorraad: totaal;Leidschendam-Voorburg;2015;35700.0
5857;Totaal particulier huishouden;Woningen in voorraad: totaal;Leidschendam-Voorburg;2016;35865.0
5858;Totaal particulier huishouden;Woningen in voorraad: totaal;Leidschendam-Voorburg;2017;36025.0
5859;Totaal particulier huishouden;Woningen in voorraad: totaal;Leidschendam-Voorburg;2018;36260.0
5860;Totaal particulier huishouden;Woningen in voorraad: totaal;Leidschendam-Voorburg;2019;36585.0
5861;Totaal particulier huishouden;Woningen in voorraad: totaal;Leidschendam-Voorburg;2020;36545.0
5862;Totaal particulier huishouden;Woningen in voorraad: totaal;Leidschendam-Voorburg;2021;36770.0
5863;Totaal particulier huishouden;Woningen in voorraad: totaal;Leidschendam-Voorburg;2022;37415.0
5864;Totaal particulier huishouden;Woningen in voorraad: totaal;Lelystad;2015;33085.0
5865;Totaal particulier huishouden;Woningen in voorraad: totaal;Lelystad;2016;33205.0
5866;Totaal particulier huishouden;Woningen in voorraad: totaal;Lelystad;2017;33485.0
5867;Totaal particulier huishouden;Woningen in voorraad: totaal;Lelystad;2018;33745.0
5868;Totaal particulier huishouden;Woningen in voorraad: totaal;Lelystad;2019;34190.0
5869;Totaal particulier huishouden;Woningen in voorraad: totaal;Lelystad;2020;34610.0
5870;Totaal particulier huishouden;Woningen in voorraad: totaal;Lelystad;2021;35540.0
