ID;Brandstofsoort;LeeftijdVoertuig;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseBestelautoSInGebruik_10
1227;LPG/overige;5 jaar;2008;17.8;17.1;0.7;17.8;17.1;0.7;19573.0;18790.0;783.0;908.0
1228;LPG/overige;5 jaar;2009;14.0;13.4;0.6;14.0;13.4;0.6;18324.0;17591.0;733.0;762.0
1229;LPG/overige;5 jaar;2010;9.1;8.8;0.4;9.1;8.8;0.4;15356.0;14742.0;614.0;595.0
1230;LPG/overige;5 jaar;2011;9.0;8.6;0.4;9.0;8.6;0.4;15243.0;14634.0;610.0;588.0
1231;LPG/overige;5 jaar;2012;15.8;15.1;0.6;15.8;15.1;0.6;15397.0;14781.0;616.0;1025.0
1232;LPG/overige;5 jaar;2013;19.2;18.4;0.8;19.2;18.4;0.8;16785.0;16114.0;671.0;1145.0
1233;LPG/overige;5 jaar;2014;15.5;14.8;0.6;15.5;14.8;0.6;16221.0;15572.0;649.0;953.0
1234;LPG/overige;5 jaar;2015;14.8;14.2;0.6;14.8;14.2;0.6;17281.0;16590.0;691.0;855.0
1235;LPG/overige;5 jaar;2016;17.5;16.7;0.8;17.5;16.7;0.8;17666.0;16907.0;760.0;990.0
1236;LPG/overige;5 jaar;2017;21.9;21.0;0.9;21.9;21.0;0.9;15914.0;15229.0;684.0;1377.0
1237;LPG/overige;5 jaar;2018;18.2;17.4;0.7;18.2;17.4;0.7;17029.0;16331.0;698.0;1068.0
1238;LPG/overige;5 jaar;2019;29.5;28.2;1.2;29.5;28.2;1.2;17438.0;16705.0;732.0;1691.0
1239;LPG/overige;5 jaar;2020;21.7;20.8;0.9;21.7;20.8;0.9;17123.0;16421.0;702.0;1268.0
1240;LPG/overige;6 jaar;1990;35.0;34.0;1.0;36.0;34.0;1.0;;;;
1241;LPG/overige;6 jaar;1991;47.0;46.0;1.0;48.0;46.0;2.0;;;;
1242;LPG/overige;6 jaar;1992;59.0;57.0;2.0;60.0;57.0;2.0;;;;
1243;LPG/overige;6 jaar;1993;60.0;59.0;2.0;61.0;59.0;2.0;;;;
1244;LPG/overige;6 jaar;1994;56.0;54.0;2.0;56.0;54.0;2.0;;;;
1245;LPG/overige;6 jaar;1995;51.0;49.0;2.0;51.0;49.0;2.0;;;;
1246;LPG/overige;6 jaar;1996;48.0;46.0;2.0;48.0;46.0;2.0;;;;
1247;LPG/overige;6 jaar;1997;46.0;44.0;2.0;46.0;44.0;2.0;;;;
1248;LPG/overige;6 jaar;1998;44.0;43.0;2.0;44.0;43.0;2.0;;;;
1249;LPG/overige;6 jaar;1999;42.0;40.0;2.0;42.0;40.0;2.0;;;;
1250;LPG/overige;6 jaar;2000;39.0;37.0;2.0;39.0;37.0;2.0;;;;
1251;LPG/overige;6 jaar;2001;34.0;32.7;1.4;34.0;32.7;1.4;17175.0;16488.0;687.0;1980.0
1252;LPG/overige;6 jaar;2002;39.3;37.7;1.6;39.3;37.7;1.6;18426.0;17689.0;737.0;2133.0
1253;LPG/overige;6 jaar;2003;42.5;40.8;1.7;42.5;40.8;1.7;18386.0;17650.0;735.0;2314.0
1254;LPG/overige;6 jaar;2004;31.2;29.9;1.2;31.2;29.9;1.2;18531.0;17789.0;741.0;1683.0
1255;LPG/overige;6 jaar;2005;22.8;21.9;0.9;22.8;21.9;0.9;17964.0;17246.0;719.0;1272.0
1256;LPG/overige;6 jaar;2006;21.8;20.9;0.9;21.8;20.9;0.9;19150.0;18384.0;766.0;1138.0
1257;LPG/overige;6 jaar;2007;11.6;11.2;0.5;11.6;11.2;0.5;17348.0;16654.0;694.0;672.0
1258;LPG/overige;6 jaar;2008;13.8;13.2;0.6;13.8;13.2;0.6;16804.0;16132.0;672.0;819.0
1259;LPG/overige;6 jaar;2009;14.2;13.6;0.6;14.2;13.6;0.6;17160.0;16474.0;686.0;828.0
1260;LPG/overige;6 jaar;2010;15.3;14.7;0.6;15.3;14.7;0.6;17218.0;16530.0;689.0;887.0
1261;LPG/overige;6 jaar;2011;8.4;8.1;0.3;8.4;8.1;0.3;14787.0;14196.0;591.0;568.0
1262;LPG/overige;6 jaar;2012;8.5;8.1;0.3;8.5;8.1;0.3;15672.0;15045.0;627.0;539.0
1263;LPG/overige;6 jaar;2013;15.2;14.6;0.6;15.2;14.6;0.6;15349.0;14735.0;614.0;992.0
1264;LPG/overige;6 jaar;2014;16.6;16.0;0.7;16.6;16.0;0.7;16620.0;15956.0;665.0;1001.0
1265;LPG/overige;6 jaar;2015;12.5;12.0;0.5;12.5;12.0;0.5;16423.0;15766.0;657.0;759.0
1266;LPG/overige;6 jaar;2016;14.7;14.0;0.6;14.7;14.0;0.6;17680.0;16920.0;760.0;829.0
1267;LPG/overige;6 jaar;2017;16.5;15.8;0.7;16.5;15.8;0.7;17295.0;16552.0;744.0;954.0
1268;LPG/overige;6 jaar;2018;20.1;19.3;0.8;20.1;19.3;0.8;14327.0;13739.0;587.0;1404.0
1269;LPG/overige;6 jaar;2019;17.4;16.7;0.7;17.4;16.7;0.7;15885.0;15218.0;667.0;1094.0
1270;LPG/overige;6 jaar;2020;26.6;25.5;1.1;26.6;25.5;1.1;15399.0;14768.0;631.0;1728.0
1271;LPG/overige;7 jaar;1990;33.0;32.0;1.0;33.0;32.0;1.0;;;;
1272;LPG/overige;7 jaar;1991;29.0;28.0;1.0;29.0;28.0;1.0;;;;
1273;LPG/overige;7 jaar;1992;37.0;36.0;1.0;38.0;36.0;2.0;;;;
1274;LPG/overige;7 jaar;1993;38.0;37.0;1.0;39.0;37.0;2.0;;;;
1275;LPG/overige;7 jaar;1994;36.0;35.0;1.0;36.0;35.0;1.0;;;;
1276;LPG/overige;7 jaar;1995;34.0;33.0;1.0;34.0;33.0;1.0;;;;
1277;LPG/overige;7 jaar;1996;32.0;31.0;1.0;33.0;31.0;1.0;;;;
1278;LPG/overige;7 jaar;1997;32.0;31.0;1.0;32.0;31.0;1.0;;;;
1279;LPG/overige;7 jaar;1998;32.0;31.0;1.0;32.0;31.0;1.0;;;;
1280;LPG/overige;7 jaar;1999;32.0;31.0;1.0;32.0;31.0;1.0;;;;
1281;LPG/overige;7 jaar;2000;31.0;30.0;1.0;31.0;30.0;1.0;;;;
1282;LPG/overige;7 jaar;2001;29.8;28.6;1.2;29.8;28.6;1.2;16307.0;15655.0;652.0;1830.0
1283;LPG/overige;7 jaar;2002;31.0;29.7;1.2;31.0;29.7;1.2;15591.0;14967.0;624.0;1987.0
1284;LPG/overige;7 jaar;2003;35.1;33.7;1.4;35.1;33.7;1.4;16570.0;15907.0;663.0;2116.0
1285;LPG/overige;7 jaar;2004;37.2;35.7;1.5;37.2;35.7;1.5;17442.0;16744.0;698.0;2132.0
1286;LPG/overige;7 jaar;2005;25.6;24.6;1.0;25.6;24.6;1.0;16724.0;16055.0;669.0;1530.0
1287;LPG/overige;7 jaar;2006;18.8;18.1;0.8;18.8;18.1;0.8;15539.0;14917.0;622.0;1210.0
1288;LPG/overige;7 jaar;2007;20.0;19.2;0.8;20.0;19.2;0.8;18285.0;17554.0;731.0;1096.0
1289;LPG/overige;7 jaar;2008;11.8;11.3;0.5;11.8;11.3;0.5;16520.0;15859.0;661.0;713.0
1290;LPG/overige;7 jaar;2009;13.2;12.7;0.5;13.2;12.7;0.5;15996.0;15356.0;640.0;824.0
1291;LPG/overige;7 jaar;2010;16.3;15.7;0.7;16.3;15.7;0.7;17797.0;17085.0;712.0;917.0
1292;LPG/overige;7 jaar;2011;12.9;12.4;0.5;12.9;12.4;0.5;14832.0;14239.0;593.0;871.0
1293;LPG/overige;7 jaar;2012;8.2;7.8;0.3;8.2;7.8;0.3;13818.0;13266.0;553.0;590.0
1294;LPG/overige;7 jaar;2013;7.8;7.5;0.3;7.8;7.5;0.3;14615.0;14031.0;585.0;533.0
1295;LPG/overige;7 jaar;2014;13.2;12.7;0.5;13.2;12.7;0.5;14670.0;14083.0;587.0;900.0
1296;LPG/overige;7 jaar;2015;14.6;14.0;0.6;14.6;14.0;0.6;16841.0;16167.0;674.0;864.0
1297;LPG/overige;7 jaar;2016;12.0;11.4;0.5;12.0;11.4;0.5;16085.0;15394.0;692.0;743.0
1298;LPG/overige;7 jaar;2017;13.6;13.0;0.6;13.6;13.0;0.6;16767.0;16046.0;721.0;810.0
1299;LPG/overige;7 jaar;2018;15.6;15.0;0.6;15.6;15.0;0.6;16361.0;15690.0;671.0;956.0
1300;LPG/overige;7 jaar;2019;19.8;18.9;0.8;19.8;18.9;0.8;13854.0;13272.0;582.0;1426.0
1301;LPG/overige;7 jaar;2020;15.5;14.9;0.6;15.5;14.9;0.6;14261.0;13676.0;585.0;1090.0
1302;LPG/overige;8 jaar;1990;23.0;22.0;1.0;23.0;22.0;1.0;;;;
1303;LPG/overige;8 jaar;1991;26.0;25.0;1.0;26.0;25.0;1.0;;;;
1304;LPG/overige;8 jaar;1992;25.0;24.0;1.0;25.0;24.0;1.0;;;;
1305;LPG/overige;8 jaar;1993;26.0;25.0;1.0;26.0;25.0;1.0;;;;
1306;LPG/overige;8 jaar;1994;25.0;24.0;1.0;25.0;24.0;1.0;;;;
1307;LPG/overige;8 jaar;1995;24.0;23.0;1.0;24.0;23.0;1.0;;;;
1308;LPG/overige;8 jaar;1996;24.0;23.0;1.0;24.0;23.0;1.0;;;;
1309;LPG/overige;8 jaar;1997;25.0;24.0;1.0;25.0;24.0;1.0;;;;
1310;LPG/overige;8 jaar;1998;26.0;25.0;1.0;26.0;25.0;1.0;;;;
1311;LPG/overige;8 jaar;1999;27.0;26.0;1.0;27.0;26.0;1.0;;;;
1312;LPG/overige;8 jaar;2000;29.0;28.0;1.0;29.0;28.0;1.0;;;;
1313;LPG/overige;8 jaar;2001;29.3;28.1;1.2;29.3;28.1;1.2;14900.0;14304.0;596.0;1965.0
1314;LPG/overige;8 jaar;2002;25.3;24.3;1.0;25.3;24.3;1.0;14512.0;13932.0;580.0;1746.0
1315;LPG/overige;8 jaar;2003;28.5;27.3;1.1;28.5;27.3;1.1;14752.0;14162.0;590.0;1931.0
1316;LPG/overige;8 jaar;2004;32.7;31.4;1.3;32.7;31.4;1.3;16634.0;15968.0;665.0;1968.0
1317;LPG/overige;8 jaar;2005;30.7;29.5;1.2;30.7;29.5;1.2;15887.0;15251.0;635.0;1935.0
1318;LPG/overige;8 jaar;2006;24.1;23.2;1.0;24.1;23.2;1.0;16524.0;15863.0;661.0;1461.0
1319;LPG/overige;8 jaar;2007;18.0;17.3;0.7;18.0;17.3;0.7;16105.0;15460.0;644.0;1120.0
1320;LPG/overige;8 jaar;2008;18.7;18.0;0.7;18.7;18.0;0.7;17001.0;16321.0;680.0;1101.0
1321;LPG/overige;8 jaar;2009;11.0;10.6;0.4;11.0;10.6;0.4;15606.0;14981.0;624.0;707.0
1322;LPG/overige;8 jaar;2010;13.5;12.9;0.5;13.5;12.9;0.5;14818.0;14225.0;593.0;908.0
1323;LPG/overige;8 jaar;2011;14.1;13.6;0.6;14.1;13.6;0.6;17509.0;16808.0;700.0;808.0
1324;LPG/overige;8 jaar;2012;11.7;11.2;0.5;11.7;11.2;0.5;14673.0;14086.0;587.0;798.0
1325;LPG/overige;8 jaar;2013;8.1;7.8;0.3;8.1;7.8;0.3;13226.0;12697.0;529.0;614.0
1326;LPG/overige;8 jaar;2014;6.7;6.4;0.3;6.7;6.4;0.3;14098.0;13534.0;564.0;474.0
1327;LPG/overige;8 jaar;2015;11.2;10.8;0.4;11.2;10.8;0.4;14293.0;13721.0;572.0;787.0
1328;LPG/overige;8 jaar;2016;13.6;13.1;0.6;13.6;13.1;0.6;15916.0;15232.0;684.0;857.0
1329;LPG/overige;8 jaar;2017;11.1;10.6;0.5;11.1;10.6;0.5;15180.0;14527.0;653.0;731.0
1330;LPG/overige;8 jaar;2018;12.5;12.0;0.5;12.5;12.0;0.5;15873.0;15222.0;651.0;785.0
1331;LPG/overige;8 jaar;2019;14.8;14.2;0.6;14.8;14.2;0.6;15614.0;14958.0;656.0;951.0
1332;LPG/overige;8 jaar;2020;16.2;15.5;0.7;16.2;15.5;0.7;12798.0;12273.0;525.0;1263.0
1333;LPG/overige;9 jaar of ouder;1990;109.0;106.0;3.0;111.0;106.0;5.0;;;;
1334;LPG/overige;9 jaar of ouder;1991;80.0;77.0;2.0;81.0;77.0;3.0;;;;
1335;LPG/overige;9 jaar of ouder;1992;81.0;78.0;2.0;82.0;78.0;3.0;;;;
1336;LPG/overige;9 jaar of ouder;1993;83.0;80.0;3.0;84.0;80.0;3.0;;;;
1337;LPG/overige;9 jaar of ouder;1994;82.0;79.0;3.0;82.0;79.0;3.0;;;;
1338;LPG/overige;9 jaar of ouder;1995;80.0;77.0;3.0;81.0;77.0;3.0;;;;
1339;LPG/overige;9 jaar of ouder;1996;81.0;78.0;3.0;82.0;78.0;3.0;;;;
1340;LPG/overige;9 jaar of ouder;1997;85.0;82.0;3.0;86.0;82.0;4.0;;;;
1341;LPG/overige;9 jaar of ouder;1998;91.0;87.0;3.0;91.0;87.0;4.0;;;;
1342;LPG/overige;9 jaar of ouder;1999;98.0;94.0;4.0;98.0;94.0;4.0;;;;
1343;LPG/overige;9 jaar of ouder;2000;104.0;100.0;4.0;105.0;100.0;4.0;;;;
1344;LPG/overige;9 jaar of ouder;2001;108.8;104.4;4.4;108.8;104.4;4.4;10342.0;9928.0;414.0;10520.0
1345;LPG/overige;9 jaar of ouder;2002;123.6;118.7;4.9;123.6;118.7;4.9;10221.0;9812.0;409.0;12094.0
1346;LPG/overige;9 jaar of ouder;2003;130.1;124.9;5.2;130.1;124.9;5.2;9982.0;9583.0;399.0;13033.0
1347;LPG/overige;9 jaar of ouder;2004;139.8;134.2;5.6;139.8;134.2;5.6;9844.0;9450.0;394.0;14205.0
1348;LPG/overige;9 jaar of ouder;2005;144.6;138.8;5.8;144.6;138.8;5.8;9883.0;9488.0;395.0;14631.0
1349;LPG/overige;9 jaar of ouder;2006;141.5;135.8;5.7;141.5;135.8;5.7;10299.0;9887.0;412.0;13736.0
1350;LPG/overige;9 jaar of ouder;2007;145.8;140.0;5.8;145.8;140.0;5.8;10545.0;10124.0;422.0;13830.0
1351;LPG/overige;9 jaar of ouder;2008;142.5;136.8;5.7;142.5;136.8;5.7;10502.0;10082.0;420.0;13573.0
1352;LPG/overige;9 jaar of ouder;2009;139.8;134.2;5.6;139.8;134.2;5.6;10036.0;9635.0;401.0;13929.0
1353;LPG/overige;9 jaar of ouder;2010;135.5;130.0;5.4;135.5;130.0;5.4;9819.0;9427.0;393.0;13794.0
1354;LPG/overige;9 jaar of ouder;2011;124.5;119.5;5.0;124.5;119.5;5.0;9529.0;9147.0;381.0;13062.0
1355;LPG/overige;9 jaar of ouder;2012;114.4;109.9;4.6;114.4;109.9;4.6;8937.0;8579.0;357.0;12804.0
1356;LPG/overige;9 jaar of ouder;2013;109.5;105.1;4.4;109.5;105.1;4.4;9054.0;8692.0;362.0;12090.0
1357;LPG/overige;9 jaar of ouder;2014;104.7;100.5;4.2;104.7;100.5;4.2;8744.0;8394.0;350.0;11971.0
1358;LPG/overige;9 jaar of ouder;2015;96.7;92.8;3.9;96.7;92.8;3.9;7946.0;7628.0;318.0;12172.0
1359;LPG/overige;9 jaar of ouder;2016;97.9;93.7;4.2;97.9;93.7;4.2;7931.0;7590.0;341.0;12342.0
1360;LPG/overige;9 jaar of ouder;2017;103.7;99.2;4.5;103.7;99.2;4.5;8130.0;7780.0;350.0;12753.0
1361;LPG/overige;9 jaar of ouder;2018;107.5;103.1;4.4;107.5;103.1;4.4;8172.0;7837.0;335.0;13154.0
1362;LPG/overige;9 jaar of ouder;2019;112.0;107.3;4.7;112.0;107.3;4.7;7977.0;7642.0;335.0;14041.0
1363;LPG/overige;9 jaar of ouder;2020;112.7;108.1;4.6;112.7;108.1;4.6;7537.0;7228.0;309.0;14956.0
