ID;Geslacht;Arbeidsmarktpositie;Peilmoment;Studiekenmerken;Persoonskenmerken;Perioden;UitstromersHoTotaal_1;UitstromersHoZonderDiploma_2;UitstromersHoMetDiploma_3
1712;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;6;2006/'07;1560.0;0.0;1560.0
1713;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;6;2007/'08;1540.0;0.0;1540.0
1714;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;6;2008/'09;1570.0;0.0;1570.0
1715;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;6;2009/'10;1620.0;0.0;1620.0
1716;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;6;2010/'11;1800.0;0.0;1800.0
1717;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;6;2011/'12;1940.0;0.0;1940.0
1718;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;6;2012/'13;1500.0;0.0;1500.0
1719;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;6;2013/'14;1500.0;0.0;1500.0
1720;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;7;2006/'07;27000.0;0.0;27000.0
1721;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;7;2007/'08;27170.0;0.0;27170.0
1722;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;7;2008/'09;27510.0;0.0;27510.0
1723;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;7;2009/'10;28730.0;0.0;28730.0
1724;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;7;2010/'11;31310.0;0.0;31310.0
1725;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;7;2011/'12;34960.0;0.0;34960.0
1726;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;7;2012/'13;31070.0;0.0;31070.0
1727;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;7;2013/'14;34270.0;0.0;34270.0
1728;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;8;2006/'07;3180.0;0.0;3180.0
1729;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;8;2007/'08;3310.0;0.0;3310.0
1730;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;8;2008/'09;3570.0;0.0;3570.0
1731;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;8;2009/'10;3680.0;0.0;3680.0
1732;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;8;2010/'11;3930.0;0.0;3930.0
1733;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;8;2011/'12;4630.0;0.0;4630.0
1734;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;8;2012/'13;4210.0;0.0;4210.0
1735;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;8;2013/'14;4790.0;0.0;4790.0
1736;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;9;2006/'07;2810.0;0.0;2810.0
1737;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;9;2007/'08;2760.0;0.0;2760.0
1738;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;9;2008/'09;2890.0;0.0;2890.0
1739;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;9;2009/'10;2960.0;0.0;2960.0
1740;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;9;2010/'11;3080.0;0.0;3080.0
1741;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;9;2011/'12;3720.0;0.0;3720.0
1742;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;9;2012/'13;3250.0;0.0;3250.0
1743;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;9;2013/'14;3440.0;0.0;3440.0
1744;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2006/'07;32170.0;0.0;32170.0
1745;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2007/'08;32320.0;0.0;32320.0
1746;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2008/'09;33060.0;0.0;33060.0
1747;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2009/'10;34520.0;0.0;34520.0
1748;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2010/'11;37470.0;0.0;37470.0
1749;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2011/'12;42290.0;0.0;42290.0
1750;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2012/'13;37550.0;0.0;37550.0
1751;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2013/'14;41390.0;0.0;41390.0
1752;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2006/'07;370.0;0.0;370.0
1753;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2007/'08;360.0;0.0;360.0
1754;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2008/'09;400.0;0.0;400.0
1755;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2009/'10;440.0;0.0;440.0
1756;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2010/'11;460.0;0.0;460.0
1757;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2011/'12;610.0;0.0;610.0
1758;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2012/'13;600.0;0.0;600.0
1759;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2013/'14;660.0;0.0;660.0
1760;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2006/'07;450.0;0.0;450.0
1761;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2007/'08;570.0;0.0;570.0
1762;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2008/'09;500.0;0.0;500.0
1763;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2009/'10;410.0;0.0;410.0
1764;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2010/'11;390.0;0.0;390.0
1765;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2011/'12;410.0;0.0;410.0
1766;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2012/'13;380.0;0.0;380.0
1767;Mannen en vrouwen;0;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2013/'14;450.0;0.0;450.0
1768;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;0;2006/'07;9670.0;0.0;9670.0
1769;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;0;2007/'08;9150.0;0.0;9150.0
1770;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;0;2008/'09;9650.0;0.0;9650.0
1771;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;0;2009/'10;10310.0;0.0;10310.0
1772;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;0;2010/'11;11170.0;0.0;11170.0
1773;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;0;2011/'12;12580.0;0.0;12580.0
1774;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;0;2012/'13;10070.0;0.0;10070.0
1775;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;0;2013/'14;10550.0;0.0;10550.0
1776;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;1;2006/'07;0.0;0.0;0.0
1777;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;1;2007/'08;0.0;0.0;0.0
1778;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;1;2008/'09;0.0;0.0;0.0
1779;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;1;2009/'10;0.0;0.0;0.0
1780;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;1;2010/'11;0.0;0.0;0.0
1781;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;1;2011/'12;0.0;0.0;0.0
1782;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;1;2012/'13;0.0;0.0;0.0
1783;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;1;2013/'14;0.0;0.0;0.0
1784;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;2;2006/'07;0.0;0.0;0.0
1785;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;2;2007/'08;0.0;0.0;0.0
1786;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;2;2008/'09;0.0;0.0;0.0
1787;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;2;2009/'10;0.0;0.0;0.0
1788;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;2;2010/'11;;0.0;
1789;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;2;2011/'12;0.0;0.0;0.0
1790;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;2;2012/'13;0.0;0.0;0.0
1791;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;2;2013/'14;0.0;0.0;0.0
1792;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;3;2006/'07;3690.0;0.0;3690.0
1793;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;3;2007/'08;3420.0;0.0;3420.0
1794;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;3;2008/'09;3700.0;0.0;3700.0
1795;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;3;2009/'10;3970.0;0.0;3970.0
1796;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;3;2010/'11;4470.0;0.0;4470.0
1797;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;3;2011/'12;4950.0;0.0;4950.0
1798;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;3;2012/'13;4120.0;0.0;4120.0
1799;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;3;2013/'14;4570.0;0.0;4570.0
1800;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;4;2006/'07;3060.0;0.0;3060.0
1801;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;4;2007/'08;2770.0;0.0;2770.0
1802;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;4;2008/'09;2970.0;0.0;2970.0
1803;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;4;2009/'10;3140.0;0.0;3140.0
1804;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;4;2010/'11;3190.0;0.0;3190.0
1805;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;4;2011/'12;3560.0;0.0;3560.0
1806;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;4;2012/'13;2880.0;0.0;2880.0
1807;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;4;2013/'14;3020.0;0.0;3020.0
1808;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;5;2006/'07;2180.0;0.0;2180.0
1809;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;5;2007/'08;2120.0;0.0;2120.0
1810;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;5;2008/'09;2090.0;0.0;2090.0
1811;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;5;2009/'10;2210.0;0.0;2210.0
1812;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;5;2010/'11;2360.0;0.0;2360.0
1813;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;5;2011/'12;2660.0;0.0;2660.0
1814;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;5;2012/'13;1960.0;0.0;1960.0
1815;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;5;2013/'14;1900.0;0.0;1900.0
1816;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;6;2006/'07;740.0;0.0;740.0
1817;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;6;2007/'08;840.0;0.0;840.0
1818;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;6;2008/'09;880.0;0.0;880.0
1819;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;6;2009/'10;980.0;0.0;980.0
1820;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;6;2010/'11;1150.0;0.0;1150.0
1821;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;6;2011/'12;1420.0;0.0;1420.0
1822;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;6;2012/'13;1120.0;0.0;1120.0
1823;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;6;2013/'14;1050.0;0.0;1050.0
1824;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;7;2006/'07;7830.0;0.0;7830.0
1825;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;7;2007/'08;7290.0;0.0;7290.0
1826;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;7;2008/'09;7700.0;0.0;7700.0
1827;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;7;2009/'10;8070.0;0.0;8070.0
1828;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;7;2010/'11;8880.0;0.0;8880.0
1829;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;7;2011/'12;9920.0;0.0;9920.0
1830;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;7;2012/'13;7910.0;0.0;7910.0
1831;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;7;2013/'14;8240.0;0.0;8240.0
1832;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;8;2006/'07;890.0;0.0;890.0
1833;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;8;2007/'08;990.0;0.0;990.0
1834;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;8;2008/'09;1030.0;0.0;1030.0
1835;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;8;2009/'10;1230.0;0.0;1230.0
1836;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;8;2010/'11;1230.0;0.0;1230.0
1837;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;8;2011/'12;1430.0;0.0;1430.0
1838;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;8;2012/'13;1230.0;0.0;1230.0
1839;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;8;2013/'14;1310.0;0.0;1310.0
1840;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;9;2006/'07;950.0;0.0;950.0
1841;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;9;2007/'08;880.0;0.0;880.0
1842;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;9;2008/'09;910.0;0.0;910.0
1843;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;9;2009/'10;1010.0;0.0;1010.0
1844;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;9;2010/'11;1060.0;0.0;1060.0
1845;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;9;2011/'12;1240.0;0.0;1240.0
1846;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;9;2012/'13;930.0;0.0;930.0
1847;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;9;2013/'14;1000.0;0.0;1000.0
1848;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: Nederlands;2006/'07;9530.0;0.0;9530.0
1849;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: Nederlands;2007/'08;9010.0;0.0;9010.0
1850;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: Nederlands;2008/'09;9510.0;0.0;9510.0
1851;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: Nederlands;2009/'10;10130.0;0.0;10130.0
1852;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: Nederlands;2010/'11;10980.0;0.0;10980.0
1853;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: Nederlands;2011/'12;12400.0;0.0;12400.0
1854;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: Nederlands;2012/'13;9940.0;0.0;9940.0
1855;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: Nederlands;2013/'14;10410.0;0.0;10410.0
1856;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: EER;2006/'07;100.0;0.0;100.0
1857;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: EER;2007/'08;80.0;0.0;80.0
1858;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: EER;2008/'09;80.0;0.0;80.0
1859;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: EER;2009/'10;90.0;0.0;90.0
1860;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: EER;2010/'11;110.0;0.0;110.0
1861;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: EER;2011/'12;110.0;0.0;110.0
1862;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: EER;2012/'13;90.0;0.0;90.0
1863;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: EER;2013/'14;90.0;0.0;90.0
1864;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: Overig;2006/'07;50.0;0.0;50.0
1865;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: Overig;2007/'08;60.0;0.0;60.0
1866;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: Overig;2008/'09;60.0;0.0;60.0
1867;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: Overig;2009/'10;90.0;0.0;90.0
1868;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: Overig;2010/'11;80.0;0.0;80.0
1869;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: Overig;2011/'12;80.0;0.0;80.0
1870;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: Overig;2012/'13;40.0;0.0;40.0
1871;Mannen en vrouwen;0;1;Studieduur: Meer dan 7 jaar;Nationaliteit: Overig;2013/'14;50.0;0.0;50.0
1872;Mannen en vrouwen;0;1;Studieduur: Onbekend;0;2006/'07;20.0;0.0;20.0
1873;Mannen en vrouwen;0;1;Studieduur: Onbekend;0;2007/'08;40.0;0.0;40.0
1874;Mannen en vrouwen;0;1;Studieduur: Onbekend;0;2008/'09;20.0;0.0;20.0
1875;Mannen en vrouwen;0;1;Studieduur: Onbekend;0;2009/'10;20.0;0.0;20.0
1876;Mannen en vrouwen;0;1;Studieduur: Onbekend;0;2010/'11;10.0;0.0;10.0
1877;Mannen en vrouwen;0;1;Studieduur: Onbekend;0;2011/'12;0.0;0.0;0.0
1878;Mannen en vrouwen;0;1;Studieduur: Onbekend;0;2012/'13;210.0;0.0;210.0
1879;Mannen en vrouwen;0;1;Studieduur: Onbekend;0;2013/'14;0.0;0.0;0.0
1880;Mannen en vrouwen;0;1;Studieduur: Onbekend;1;2006/'07;;0.0;
1881;Mannen en vrouwen;0;1;Studieduur: Onbekend;1;2007/'08;0.0;0.0;0.0
1882;Mannen en vrouwen;0;1;Studieduur: Onbekend;1;2008/'09;0.0;0.0;0.0
1883;Mannen en vrouwen;0;1;Studieduur: Onbekend;1;2009/'10;0.0;0.0;0.0
1884;Mannen en vrouwen;0;1;Studieduur: Onbekend;1;2010/'11;0.0;0.0;0.0
1885;Mannen en vrouwen;0;1;Studieduur: Onbekend;1;2011/'12;0.0;0.0;0.0
1886;Mannen en vrouwen;0;1;Studieduur: Onbekend;1;2012/'13;;0.0;
1887;Mannen en vrouwen;0;1;Studieduur: Onbekend;1;2013/'14;0.0;0.0;0.0
1888;Mannen en vrouwen;0;1;Studieduur: Onbekend;2;2006/'07;;0.0;
1889;Mannen en vrouwen;0;1;Studieduur: Onbekend;2;2007/'08;;0.0;
1890;Mannen en vrouwen;0;1;Studieduur: Onbekend;2;2008/'09;;0.0;
1891;Mannen en vrouwen;0;1;Studieduur: Onbekend;2;2009/'10;;0.0;
1892;Mannen en vrouwen;0;1;Studieduur: Onbekend;2;2010/'11;;0.0;
1893;Mannen en vrouwen;0;1;Studieduur: Onbekend;2;2011/'12;0.0;0.0;0.0
1894;Mannen en vrouwen;0;1;Studieduur: Onbekend;2;2012/'13;70.0;0.0;70.0
1895;Mannen en vrouwen;0;1;Studieduur: Onbekend;2;2013/'14;0.0;0.0;0.0
1896;Mannen en vrouwen;0;1;Studieduur: Onbekend;3;2006/'07;10.0;0.0;10.0
1897;Mannen en vrouwen;0;1;Studieduur: Onbekend;3;2007/'08;10.0;0.0;10.0
1898;Mannen en vrouwen;0;1;Studieduur: Onbekend;3;2008/'09;;0.0;
1899;Mannen en vrouwen;0;1;Studieduur: Onbekend;3;2009/'10;;0.0;
1900;Mannen en vrouwen;0;1;Studieduur: Onbekend;3;2010/'11;;0.0;
1901;Mannen en vrouwen;0;1;Studieduur: Onbekend;3;2011/'12;0.0;0.0;0.0
1902;Mannen en vrouwen;0;1;Studieduur: Onbekend;3;2012/'13;70.0;0.0;70.0
1903;Mannen en vrouwen;0;1;Studieduur: Onbekend;3;2013/'14;0.0;0.0;0.0
1904;Mannen en vrouwen;0;1;Studieduur: Onbekend;4;2006/'07;;0.0;
1905;Mannen en vrouwen;0;1;Studieduur: Onbekend;4;2007/'08;;0.0;
1906;Mannen en vrouwen;0;1;Studieduur: Onbekend;4;2008/'09;;0.0;
1907;Mannen en vrouwen;0;1;Studieduur: Onbekend;4;2009/'10;;0.0;
1908;Mannen en vrouwen;0;1;Studieduur: Onbekend;4;2010/'11;;0.0;
1909;Mannen en vrouwen;0;1;Studieduur: Onbekend;4;2011/'12;0.0;0.0;0.0
1910;Mannen en vrouwen;0;1;Studieduur: Onbekend;4;2012/'13;30.0;0.0;30.0
1911;Mannen en vrouwen;0;1;Studieduur: Onbekend;4;2013/'14;0.0;0.0;0.0
1912;Mannen en vrouwen;0;1;Studieduur: Onbekend;5;2006/'07;;0.0;
1913;Mannen en vrouwen;0;1;Studieduur: Onbekend;5;2007/'08;;0.0;
1914;Mannen en vrouwen;0;1;Studieduur: Onbekend;5;2008/'09;;0.0;
1915;Mannen en vrouwen;0;1;Studieduur: Onbekend;5;2009/'10;;0.0;
1916;Mannen en vrouwen;0;1;Studieduur: Onbekend;5;2010/'11;;0.0;
1917;Mannen en vrouwen;0;1;Studieduur: Onbekend;5;2011/'12;0.0;0.0;0.0
1918;Mannen en vrouwen;0;1;Studieduur: Onbekend;5;2012/'13;20.0;0.0;20.0
1919;Mannen en vrouwen;0;1;Studieduur: Onbekend;5;2013/'14;0.0;0.0;0.0
1920;Mannen en vrouwen;0;1;Studieduur: Onbekend;6;2006/'07;;0.0;
1921;Mannen en vrouwen;0;1;Studieduur: Onbekend;6;2007/'08;20.0;0.0;20.0
1922;Mannen en vrouwen;0;1;Studieduur: Onbekend;6;2008/'09;;0.0;
1923;Mannen en vrouwen;0;1;Studieduur: Onbekend;6;2009/'10;;0.0;
1924;Mannen en vrouwen;0;1;Studieduur: Onbekend;6;2010/'11;;0.0;
1925;Mannen en vrouwen;0;1;Studieduur: Onbekend;6;2011/'12;0.0;0.0;0.0
1926;Mannen en vrouwen;0;1;Studieduur: Onbekend;6;2012/'13;30.0;0.0;30.0
1927;Mannen en vrouwen;0;1;Studieduur: Onbekend;6;2013/'14;0.0;0.0;0.0
1928;Mannen en vrouwen;0;1;Studieduur: Onbekend;7;2006/'07;20.0;0.0;20.0
1929;Mannen en vrouwen;0;1;Studieduur: Onbekend;7;2007/'08;30.0;0.0;30.0
1930;Mannen en vrouwen;0;1;Studieduur: Onbekend;7;2008/'09;20.0;0.0;20.0
1931;Mannen en vrouwen;0;1;Studieduur: Onbekend;7;2009/'10;;0.0;
1932;Mannen en vrouwen;0;1;Studieduur: Onbekend;7;2010/'11;10.0;0.0;10.0
1933;Mannen en vrouwen;0;1;Studieduur: Onbekend;7;2011/'12;0.0;0.0;0.0
1934;Mannen en vrouwen;0;1;Studieduur: Onbekend;7;2012/'13;160.0;0.0;160.0
1935;Mannen en vrouwen;0;1;Studieduur: Onbekend;7;2013/'14;0.0;0.0;0.0
1936;Mannen en vrouwen;0;1;Studieduur: Onbekend;8;2006/'07;;0.0;
1937;Mannen en vrouwen;0;1;Studieduur: Onbekend;8;2007/'08;;0.0;
1938;Mannen en vrouwen;0;1;Studieduur: Onbekend;8;2008/'09;;0.0;
1939;Mannen en vrouwen;0;1;Studieduur: Onbekend;8;2009/'10;;0.0;
1940;Mannen en vrouwen;0;1;Studieduur: Onbekend;8;2010/'11;;0.0;
1941;Mannen en vrouwen;0;1;Studieduur: Onbekend;8;2011/'12;0.0;0.0;0.0
1942;Mannen en vrouwen;0;1;Studieduur: Onbekend;8;2012/'13;20.0;0.0;20.0
1943;Mannen en vrouwen;0;1;Studieduur: Onbekend;8;2013/'14;0.0;0.0;0.0
1944;Mannen en vrouwen;0;1;Studieduur: Onbekend;9;2006/'07;;0.0;
1945;Mannen en vrouwen;0;1;Studieduur: Onbekend;9;2007/'08;;0.0;
1946;Mannen en vrouwen;0;1;Studieduur: Onbekend;9;2008/'09;;0.0;
1947;Mannen en vrouwen;0;1;Studieduur: Onbekend;9;2009/'10;;0.0;
1948;Mannen en vrouwen;0;1;Studieduur: Onbekend;9;2010/'11;0.0;0.0;0.0
1949;Mannen en vrouwen;0;1;Studieduur: Onbekend;9;2011/'12;0.0;0.0;0.0
1950;Mannen en vrouwen;0;1;Studieduur: Onbekend;9;2012/'13;40.0;0.0;40.0
1951;Mannen en vrouwen;0;1;Studieduur: Onbekend;9;2013/'14;0.0;0.0;0.0
1952;Mannen en vrouwen;0;1;Studieduur: Onbekend;Nationaliteit: Nederlands;2006/'07;20.0;0.0;20.0
1953;Mannen en vrouwen;0;1;Studieduur: Onbekend;Nationaliteit: Nederlands;2007/'08;40.0;0.0;40.0
1954;Mannen en vrouwen;0;1;Studieduur: Onbekend;Nationaliteit: Nederlands;2008/'09;20.0;0.0;20.0
1955;Mannen en vrouwen;0;1;Studieduur: Onbekend;Nationaliteit: Nederlands;2009/'10;10.0;0.0;10.0
1956;Mannen en vrouwen;0;1;Studieduur: Onbekend;Nationaliteit: Nederlands;2010/'11;10.0;0.0;10.0
