ID;BalansstandenEnTransacties;VorderingenEnSchulden;Sectoren;Perioden;Totaal_1;MonetairGoudEnBijzTrekkingsrechten_2;TotaalChartaalGeldEnDepositoS_3;ChartaalGeld_4;GiraleDepositoS_5;TotaalSpaartegoedenEnOvgDepositoS_6;Spaartegoeden_7;OverigeDepositoS_8;TotaalEffectenMUVAandelen_9;KortlopendeWaardepapieren_10;Obligaties_11;FinancieleDerivaten_12;TotaalLeningen_13;KortlopendeLeningen_14;LanglopendeLeningen_15;AandelenEnOverigeDeelnemingen_16;TotaalVerzekeringstechVoorzieningen_17;VoorzieningPensioenEnLevensverz_18;OverigeVerzekeringstechVoorzieningen_19;HandelskredEnTransitPosten_20
131;Beginbalans;Vorderingen;Financiële instellingen;2004;;;;;;;;;;;;;;;;;;;;
132;Beginbalans;Vorderingen;Financiële instellingen;2005 1e kwartaal;3913320.0;8005.0;412692.0;2020.0;66946.0;343726.0;0.0;343726.0;608990.0;18967.0;594081.0;-4058.0;1612629.0;394738.0;1217891.0;1158079.0;5038.0;0.0;5038.0;107887.0
133;Beginbalans;Vorderingen;Financiële instellingen;2005 2e kwartaal;4070782.0;7642.0;465248.0;2029.0;86051.0;377168.0;0.0;377168.0;621684.0;21015.0;608833.0;-8164.0;1632875.0;410831.0;1222044.0;1215483.0;5018.0;0.0;5018.0;122832.0
134;Beginbalans;Vorderingen;Financiële instellingen;2005 3e kwartaal;4224058.0;8371.0;478509.0;2083.0;116120.0;360306.0;0.0;360306.0;647024.0;21967.0;631950.0;-6893.0;1659889.0;420067.0;1239822.0;1282965.0;4972.0;0.0;4972.0;142328.0
135;Beginbalans;Vorderingen;Financiële instellingen;2005 4e kwartaal;4353973.0;9108.0;523816.0;2015.0;115040.0;406761.0;0.0;406761.0;659232.0;19317.0;644399.0;-4484.0;1694476.0;425549.0;1268927.0;1330760.0;4866.0;0.0;4866.0;131715.0
136;Beginbalans;Vorderingen;Financiële instellingen;2005;3913320.0;8005.0;412692.0;2020.0;66946.0;343726.0;0.0;343726.0;608990.0;18967.0;594081.0;-4058.0;1612629.0;394738.0;1217891.0;1158079.0;5038.0;0.0;5038.0;107887.0
137;Beginbalans;Vorderingen;Financiële instellingen;2006 1e kwartaal;4483791.0;9680.0;507246.0;2268.0;94574.0;410404.0;0.0;410404.0;677573.0;19661.0;664559.0;-6647.0;1754910.0;424647.0;1330263.0;1392898.0;4824.0;0.0;4824.0;136660.0
138;Beginbalans;Vorderingen;Financiële instellingen;2006 2e kwartaal;4650208.0;10163.0;600193.0;2063.0;145627.0;452503.0;0.0;452503.0;687235.0;23107.0;667363.0;-3235.0;1787943.0;450991.0;1336952.0;1455118.0;5436.0;0.0;5436.0;104120.0
139;Beginbalans;Vorderingen;Financiële instellingen;2006 3e kwartaal;4765447.0;9925.0;569667.0;2081.0;127846.0;439740.0;0.0;439740.0;696918.0;19725.0;677346.0;-153.0;1833290.0;468487.0;1364803.0;1531925.0;5330.0;0.0;5330.0;118392.0
140;Beginbalans;Vorderingen;Financiële instellingen;2006 4e kwartaal;4933248.0;10050.0;601433.0;2100.0;137624.0;461709.0;0.0;461709.0;715710.0;24200.0;693996.0;-2486.0;1871645.0;499454.0;1372191.0;1599154.0;5201.0;0.0;5201.0;130055.0
141;Beginbalans;Vorderingen;Financiële instellingen;2006;4483791.0;9680.0;507246.0;2268.0;94574.0;410404.0;0.0;410404.0;677573.0;19661.0;664559.0;-6647.0;1754910.0;424647.0;1330263.0;1392898.0;4824.0;0.0;4824.0;136660.0
142;Beginbalans;Vorderingen;Financiële instellingen;2007 1e kwartaal;5054347.0;9937.0;622601.0;2452.0;165580.0;454569.0;0.0;454569.0;720975.0;20074.0;695063.0;5838.0;1935160.0;508108.0;1427052.0;1632177.0;4950.0;0.0;4950.0;128547.0
143;Beginbalans;Vorderingen;Financiële instellingen;2007 2e kwartaal;5268497.0;10280.0;701471.0;1911.0;209182.0;490378.0;0.0;490378.0;748514.0;21644.0;705398.0;21472.0;2011874.0;544865.0;1467009.0;1650980.0;4934.0;0.0;4934.0;140444.0
144;Beginbalans;Vorderingen;Financiële instellingen;2007 3e kwartaal;5404489.0;9923.0;712065.0;3623.0;191117.0;517325.0;0.0;517325.0;764657.0;24106.0;723743.0;16808.0;2037571.0;548874.0;1488697.0;1730607.0;5109.0;0.0;5109.0;144557.0
145;Beginbalans;Vorderingen;Financiële instellingen;2007 4e kwartaal;5565728.0;10752.0;748216.0;1900.0;207238.0;539078.0;0.0;539078.0;781338.0;25380.0;740621.0;15337.0;2173105.0;547808.0;1625297.0;1707997.0;5336.0;0.0;5336.0;138984.0
146;Beginbalans;Vorderingen;Financiële instellingen;2007;5054347.0;9937.0;622601.0;2452.0;165580.0;454569.0;0.0;454569.0;720975.0;20074.0;695063.0;5838.0;1935160.0;508108.0;1427052.0;1632177.0;4950.0;0.0;4950.0;128547.0
147;Beginbalans;Vorderingen;Financiële instellingen;2008 1e kwartaal;5878199.0;11451.0;762523.0;2212.0;193602.0;566709.0;0.0;566709.0;849685.0;20636.0;800557.0;28492.0;2300381.0;569540.0;1730841.0;1815371.0;5544.0;0.0;5544.0;133244.0
148;Beginbalans;Vorderingen;Financiële instellingen;2008 2e kwartaal;5894634.0;11830.0;787248.0;1787.0;200692.0;584769.0;0.0;584769.0;833393.0;18956.0;776479.0;37958.0;2339835.0;582662.0;1757173.0;1781259.0;4783.0;0.0;4783.0;136286.0
149;Beginbalans;Vorderingen;Financiële instellingen;2008 3e kwartaal;6018465.0;11808.0;769340.0;1744.0;262809.0;504787.0;0.0;504787.0;858115.0;20925.0;790192.0;46998.0;2428724.0;632166.0;1796558.0;1810483.0;6286.0;0.0;6286.0;133709.0
150;Beginbalans;Vorderingen;Financiële instellingen;2008 4e kwartaal;6064687.0;12668.0;766969.0;1822.0;229659.0;535488.0;0.0;535488.0;877428.0;21629.0;803286.0;52513.0;2455331.0;654075.0;1801256.0;1811859.0;7173.0;0.0;7173.0;133259.0
151;Beginbalans;Vorderingen;Financiële instellingen;2008;5878199.0;11451.0;762523.0;2212.0;193602.0;566709.0;0.0;566709.0;849685.0;20636.0;800557.0;28492.0;2300381.0;569540.0;1730841.0;1815371.0;5544.0;0.0;5544.0;133244.0
152;Beginbalans;Vorderingen;Financiële instellingen;2009 1e kwartaal;5751604.0;12385.0;700923.0;2659.0;170096.0;528168.0;0.0;528168.0;886349.0;19773.0;825674.0;40902.0;2362609.0;581283.0;1781326.0;1654732.0;7687.0;0.0;7687.0;126919.0
153;Beginbalans;Vorderingen;Financiële instellingen;2009 2e kwartaal;5812762.0;13768.0;679012.0;1754.0;172406.0;504852.0;0.0;504852.0;889572.0;24946.0;838947.0;25679.0;2403009.0;577590.0;1825419.0;1677068.0;8491.0;0.0;8491.0;141842.0
154;Beginbalans;Vorderingen;Financiële instellingen;2009 3e kwartaal;5945755.0;13181.0;652336.0;1813.0;182240.0;468283.0;0.0;468283.0;932861.0;29303.0;885506.0;18052.0;2348715.0;617347.0;1731368.0;1837388.0;8281.0;0.0;8281.0;152993.0
155;Beginbalans;Vorderingen;Financiële instellingen;2009 4e kwartaal;6079709.0;18782.0;632876.0;1826.0;169827.0;461223.0;0.0;461223.0;949681.0;31900.0;899486.0;18295.0;2342333.0;595161.0;1747172.0;1976268.0;7825.0;0.0;7825.0;151944.0
156;Beginbalans;Vorderingen;Financiële instellingen;2009;5751604.0;12385.0;700923.0;2659.0;170096.0;528168.0;0.0;528168.0;886349.0;19773.0;825674.0;40902.0;2362609.0;581283.0;1781326.0;1654732.0;7687.0;0.0;7687.0;126919.0
157;Beginbalans;Vorderingen;Financiële instellingen;2010 1e kwartaal;6218116.0;20409.0;636730.0;2163.0;172077.0;462490.0;0.0;462490.0;944467.0;21592.0;908179.0;14696.0;2345862.0;620164.0;1725698.0;2103880.0;7375.0;0.0;7375.0;159393.0
158;Beginbalans;Vorderingen;Financiële instellingen;2010 2e kwartaal;6358564.0;21612.0;677731.0;1980.0;199476.0;476275.0;0.0;476275.0;981145.0;27287.0;930309.0;23549.0;2339326.0;619556.0;1719770.0;2185866.0;8025.0;0.0;8025.0;144859.0
159;Beginbalans;Vorderingen;Financiële instellingen;2010 3e kwartaal;6474035.0;25399.0;673087.0;1868.0;186097.0;485122.0;0.0;485122.0;972779.0;19343.0;924535.0;28901.0;2409489.0;646196.0;1763293.0;2222934.0;8010.0;0.0;8010.0;162337.0
160;Beginbalans;Vorderingen;Financiële instellingen;2010 4e kwartaal;6551981.0;24489.0;672352.0;1933.0;188973.0;481446.0;0.0;481446.0;999899.0;21869.0;943521.0;34509.0;2414515.0;626029.0;1788486.0;2272904.0;8096.0;0.0;8096.0;159726.0
161;Beginbalans;Vorderingen;Financiële instellingen;2010;6218116.0;20409.0;636730.0;2163.0;172077.0;462490.0;0.0;462490.0;944467.0;21592.0;908179.0;14696.0;2345862.0;620164.0;1725698.0;2103880.0;7375.0;0.0;7375.0;159393.0
162;Beginbalans;Vorderingen;Financiële instellingen;2011 1e kwartaal;6545488.0;26419.0;620724.0;1979.0;178201.0;440544.0;0.0;440544.0;960472.0;21049.0;920960.0;18463.0;2510277.0;646518.0;1863759.0;2288163.0;7998.0;0.0;7998.0;131435.0
163;Beginbalans;Vorderingen;Financiële instellingen;2011 2e kwartaal;6584815.0;25468.0;629600.0;2088.0;178625.0;448887.0;0.0;448887.0;930415.0;21325.0;892634.0;16456.0;2550395.0;698261.0;1852134.0;2316428.0;9872.0;0.0;9872.0;122637.0
164;Beginbalans;Vorderingen;Financiële instellingen;2011 3e kwartaal;6637901.0;26107.0;642774.0;2035.0;182382.0;458357.0;0.0;458357.0;933993.0;22907.0;897318.0;13768.0;2578360.0;716556.0;1861804.0;2323387.0;10030.0;0.0;10030.0;123250.0
165;Beginbalans;Vorderingen;Financiële instellingen;2011 4e kwartaal;6829274.0;29237.0;714539.0;2110.0;179742.0;532687.0;0.0;532687.0;981709.0;20477.0;925807.0;35425.0;2678353.0;795600.0;1882753.0;2300247.0;10076.0;0.0;10076.0;115113.0
166;Beginbalans;Vorderingen;Financiële instellingen;2011;6545488.0;26419.0;620724.0;1979.0;178201.0;440544.0;0.0;440544.0;960472.0;21049.0;920960.0;18463.0;2510277.0;646518.0;1863759.0;2288163.0;7998.0;0.0;7998.0;131435.0
167;Beginbalans;Vorderingen;Financiële instellingen;2012 1e kwartaal;6909142.0;29585.0;700202.0;3107.0;178228.0;518867.0;0.0;518867.0;1011869.0;17933.0;943624.0;50312.0;2726985.0;854683.0;1872302.0;2326644.0;9998.0;0.0;9998.0;103859.0
168;Beginbalans;Vorderingen;Monetaire financiële instellingen;2001 1e kwartaal;;;;;;;;;;;;;;;;;;;;
169;Beginbalans;Vorderingen;Monetaire financiële instellingen;2001 2e kwartaal;;;;;;;;;;;;;;;;;;;;
170;Beginbalans;Vorderingen;Monetaire financiële instellingen;2001 3e kwartaal;;;;;;;;;;;;;;;;;;;;
171;Beginbalans;Vorderingen;Monetaire financiële instellingen;2001 4e kwartaal;;;;;;;;;;;;;;;;;;;;
172;Beginbalans;Vorderingen;Monetaire financiële instellingen;2001;;;;;;;;;;;;;;;;;;;;
173;Beginbalans;Vorderingen;Monetaire financiële instellingen;2002 1e kwartaal;;;;;;;;;;;;;;;;;;;;
174;Beginbalans;Vorderingen;Monetaire financiële instellingen;2002 2e kwartaal;;;;;;;;;;;;;;;;;;;;
175;Beginbalans;Vorderingen;Monetaire financiële instellingen;2002 3e kwartaal;;;;;;;;;;;;;;;;;;;;
176;Beginbalans;Vorderingen;Monetaire financiële instellingen;2002 4e kwartaal;;;;;;;;;;;;;;;;;;;;
177;Beginbalans;Vorderingen;Monetaire financiële instellingen;2002;;;;;;;;;;;;;;;;;;;;
178;Beginbalans;Vorderingen;Monetaire financiële instellingen;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;
179;Beginbalans;Vorderingen;Monetaire financiële instellingen;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;
180;Beginbalans;Vorderingen;Monetaire financiële instellingen;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;
181;Beginbalans;Vorderingen;Monetaire financiële instellingen;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;
182;Beginbalans;Vorderingen;Monetaire financiële instellingen;2003;;;;;;;;;;;;;;;;;;;;
183;Beginbalans;Vorderingen;Monetaire financiële instellingen;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;
184;Beginbalans;Vorderingen;Monetaire financiële instellingen;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;
185;Beginbalans;Vorderingen;Monetaire financiële instellingen;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;
186;Beginbalans;Vorderingen;Monetaire financiële instellingen;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;
187;Beginbalans;Vorderingen;Monetaire financiële instellingen;2004;;;;;;;;;;;;;;;;;;;;
188;Beginbalans;Vorderingen;Monetaire financiële instellingen;2005 1e kwartaal;1527708.0;8005.0;317316.0;2002.0;54041.0;261273.0;0.0;261273.0;177576.0;18271.0;177488.0;-18183.0;918088.0;222041.0;696047.0;53366.0;0.0;0.0;0.0;53357.0
189;Beginbalans;Vorderingen;Monetaire financiële instellingen;2005 2e kwartaal;1620326.0;7642.0;359558.0;2011.0;71196.0;286351.0;0.0;286351.0;184785.0;20480.0;181195.0;-16890.0;939710.0;238112.0;701598.0;61764.0;0.0;0.0;0.0;66867.0
190;Beginbalans;Vorderingen;Monetaire financiële instellingen;2005 3e kwartaal;1679699.0;8371.0;369951.0;2064.0;101503.0;266384.0;0.0;266384.0;186336.0;21590.0;182452.0;-17706.0;964413.0;248355.0;716058.0;65484.0;0.0;0.0;0.0;85144.0
191;Beginbalans;Vorderingen;Monetaire financiële instellingen;2005 4e kwartaal;1730417.0;9108.0;405160.0;1997.0;99009.0;304154.0;0.0;304154.0;184958.0;19079.0;184052.0;-18173.0;986253.0;255145.0;731108.0;69116.0;0.0;0.0;0.0;75822.0
192;Beginbalans;Vorderingen;Monetaire financiële instellingen;2005;1527708.0;8005.0;317316.0;2002.0;54041.0;261273.0;0.0;261273.0;177576.0;18271.0;177488.0;-18183.0;918088.0;222041.0;696047.0;53366.0;0.0;0.0;0.0;53357.0
193;Beginbalans;Vorderingen;Monetaire financiële instellingen;2006 1e kwartaal;1741068.0;9680.0;370595.0;2248.0;77749.0;290598.0;0.0;290598.0;196683.0;19536.0;192092.0;-14945.0;1013848.0;250479.0;763369.0;70646.0;0.0;0.0;0.0;79616.0
194;Beginbalans;Vorderingen;Monetaire financiële instellingen;2006 2e kwartaal;1824343.0;10163.0;447309.0;2045.0;127788.0;317476.0;0.0;317476.0;202767.0;18683.0;195369.0;-11285.0;1040210.0;274443.0;765767.0;77977.0;0.0;0.0;0.0;45917.0
195;Beginbalans;Vorderingen;Monetaire financiële instellingen;2006 3e kwartaal;1814648.0;9925.0;415534.0;2063.0;109606.0;303865.0;0.0;303865.0;206955.0;16206.0;202711.0;-11962.0;1051530.0;267630.0;783900.0;76431.0;0.0;0.0;0.0;54273.0
196;Beginbalans;Vorderingen;Monetaire financiële instellingen;2006 4e kwartaal;1861972.0;10050.0;442847.0;2082.0;119505.0;321260.0;0.0;321260.0;211146.0;19951.0;205361.0;-14166.0;1062057.0;277606.0;784451.0;79797.0;0.0;0.0;0.0;56075.0
197;Beginbalans;Vorderingen;Monetaire financiële instellingen;2006;1741068.0;9680.0;370595.0;2248.0;77749.0;290598.0;0.0;290598.0;196683.0;19536.0;192092.0;-14945.0;1013848.0;250479.0;763369.0;70646.0;0.0;0.0;0.0;79616.0
198;Beginbalans;Vorderingen;Monetaire financiële instellingen;2007 1e kwartaal;1906247.0;9937.0;464389.0;2428.0;148534.0;313427.0;0.0;313427.0;216285.0;16841.0;209524.0;-10080.0;1082812.0;275480.0;807332.0;81322.0;0.0;0.0;0.0;51502.0
199;Beginbalans;Vorderingen;Monetaire financiële instellingen;2007 2e kwartaal;2033335.0;10280.0;540940.0;1893.0;190596.0;348451.0;0.0;348451.0;234826.0;18671.0;209499.0;6656.0;1113351.0;310521.0;802830.0;75544.0;0.0;0.0;0.0;58394.0
200;Beginbalans;Vorderingen;Monetaire financiële instellingen;2007 3e kwartaal;2091957.0;9923.0;553505.0;3610.0;170620.0;379275.0;0.0;379275.0;258686.0;21365.0;237529.0;-208.0;1119663.0;316556.0;803107.0;90117.0;0.0;0.0;0.0;60063.0
201;Beginbalans;Vorderingen;Monetaire financiële instellingen;2007 4e kwartaal;2133161.0;10752.0;560571.0;1892.0;187433.0;371246.0;0.0;371246.0;272432.0;23375.0;251901.0;-2844.0;1127811.0;314600.0;813211.0;104822.0;0.0;0.0;0.0;56773.0
202;Beginbalans;Vorderingen;Monetaire financiële instellingen;2007;1906247.0;9937.0;464389.0;2428.0;148534.0;313427.0;0.0;313427.0;216285.0;16841.0;209524.0;-10080.0;1082812.0;275480.0;807332.0;81322.0;0.0;0.0;0.0;51502.0
203;Beginbalans;Vorderingen;Monetaire financiële instellingen;2008 1e kwartaal;2233382.0;11451.0;571219.0;2210.0;173966.0;395043.0;0.0;395043.0;323304.0;17390.0;308269.0;-2355.0;1151679.0;317643.0;834036.0;120943.0;0.0;0.0;0.0;54786.0
204;Beginbalans;Vorderingen;Monetaire financiële instellingen;2008 2e kwartaal;2223066.0;11830.0;573826.0;1785.0;177714.0;394327.0;0.0;394327.0;295038.0;15101.0;302117.0;-22180.0;1167506.0;315764.0;851742.0;118623.0;0.0;0.0;0.0;56243.0
205;Beginbalans;Vorderingen;Monetaire financiële instellingen;2008 3e kwartaal;2312974.0;11808.0;581552.0;1742.0;238683.0;341127.0;0.0;341127.0;338677.0;16143.0;324835.0;-2301.0;1216506.0;365321.0;851185.0;111138.0;0.0;0.0;0.0;53293.0
206;Beginbalans;Vorderingen;Monetaire financiële instellingen;2008 4e kwartaal;2387101.0;12668.0;607874.0;1820.0;208256.0;397798.0;0.0;397798.0;346365.0;16184.0;323507.0;6674.0;1261255.0;385494.0;875761.0;102819.0;0.0;0.0;0.0;56120.0
207;Beginbalans;Vorderingen;Monetaire financiële instellingen;2008;2233382.0;11451.0;571219.0;2210.0;173966.0;395043.0;0.0;395043.0;323304.0;17390.0;308269.0;-2355.0;1151679.0;317643.0;834036.0;120943.0;0.0;0.0;0.0;54786.0
208;Beginbalans;Vorderingen;Monetaire financiële instellingen;2009 1e kwartaal;2142856.0;12385.0;514017.0;2656.0;143101.0;368260.0;0.0;368260.0;344813.0;12553.0;371668.0;-39408.0;1147798.0;308340.0;839458.0;73527.0;0.0;0.0;0.0;50316.0
209;Beginbalans;Vorderingen;Monetaire financiële instellingen;2009 2e kwartaal;2164523.0;13768.0;485284.0;1748.0;142509.0;341027.0;0.0;341027.0;353316.0;9906.0;385811.0;-42401.0;1172842.0;313470.0;859372.0;74686.0;0.0;0.0;0.0;64627.0
210;Beginbalans;Vorderingen;Monetaire financiële instellingen;2009 3e kwartaal;2209130.0;13181.0;460930.0;1803.0;147638.0;311489.0;0.0;311489.0;404285.0;16156.0;423526.0;-35397.0;1187352.0;339636.0;847716.0;78509.0;0.0;0.0;0.0;64873.0
211;Beginbalans;Vorderingen;Monetaire financiële instellingen;2009 4e kwartaal;2175905.0;18782.0;452058.0;1811.0;133536.0;316711.0;0.0;316711.0;402565.0;21963.0;416959.0;-36357.0;1155213.0;307231.0;847982.0;80157.0;0.0;0.0;0.0;67130.0
212;Beginbalans;Vorderingen;Monetaire financiële instellingen;2009;2142856.0;12385.0;514017.0;2656.0;143101.0;368260.0;0.0;368260.0;344813.0;12553.0;371668.0;-39408.0;1147798.0;308340.0;839458.0;73527.0;0.0;0.0;0.0;50316.0
213;Beginbalans;Vorderingen;Monetaire financiële instellingen;2010 1e kwartaal;2210389.0;20409.0;449590.0;2146.0;131675.0;315769.0;0.0;315769.0;408072.0;13743.0;423215.0;-28886.0;1181139.0;329393.0;851746.0;78163.0;0.0;0.0;0.0;73016.0
214;Beginbalans;Vorderingen;Monetaire financiële instellingen;2010 2e kwartaal;2264630.0;21612.0;478407.0;1933.0;146527.0;329947.0;0.0;329947.0;428542.0;18572.0;436654.0;-26684.0;1199556.0;337562.0;861994.0;80094.0;0.0;0.0;0.0;56419.0
215;Beginbalans;Vorderingen;Monetaire financiële instellingen;2010 3e kwartaal;2315423.0;25399.0;480354.0;1792.0;135370.0;343192.0;0.0;343192.0;409752.0;9557.0;427425.0;-27230.0;1241038.0;359322.0;881716.0;81749.0;0.0;0.0;0.0;77131.0
216;Beginbalans;Vorderingen;Monetaire financiële instellingen;2010 4e kwartaal;2253534.0;24489.0;464539.0;1827.0;134520.0;328192.0;0.0;328192.0;384221.0;11211.0;431648.0;-58638.0;1217901.0;337532.0;880369.0;81518.0;0.0;0.0;0.0;80866.0
217;Beginbalans;Vorderingen;Monetaire financiële instellingen;2010;2210389.0;20409.0;449590.0;2146.0;131675.0;315769.0;0.0;315769.0;408072.0;13743.0;423215.0;-28886.0;1181139.0;329393.0;851746.0;78163.0;0.0;0.0;0.0;73016.0
218;Beginbalans;Vorderingen;Monetaire financiële instellingen;2011 1e kwartaal;2266821.0;26419.0;434811.0;1844.0;128192.0;304775.0;0.0;304775.0;413574.0;9786.0;428433.0;-24645.0;1250724.0;335021.0;915703.0;81891.0;0.0;0.0;0.0;59402.0
219;Beginbalans;Vorderingen;Monetaire financiële instellingen;2011 2e kwartaal;2280387.0;25468.0;449322.0;1953.0;129478.0;317891.0;0.0;317891.0;376864.0;10062.0;392928.0;-26126.0;1292725.0;344690.0;948035.0;82949.0;0.0;0.0;0.0;53059.0
220;Beginbalans;Vorderingen;Monetaire financiële instellingen;2011 3e kwartaal;2323854.0;26107.0;467046.0;1900.0;133539.0;331607.0;0.0;331607.0;377106.0;10960.0;389266.0;-23120.0;1310698.0;354707.0;955991.0;84989.0;0.0;0.0;0.0;57908.0
221;Beginbalans;Vorderingen;Monetaire financiële instellingen;2011 4e kwartaal;2457554.0;29237.0;515086.0;1975.0;126909.0;386202.0;0.0;386202.0;368583.0;8267.0;400709.0;-40393.0;1408902.0;435556.0;973346.0;86440.0;0.0;0.0;0.0;49306.0
222;Beginbalans;Vorderingen;Monetaire financiële instellingen;2011;2266821.0;26419.0;434811.0;1844.0;128192.0;304775.0;0.0;304775.0;413574.0;9786.0;428433.0;-24645.0;1250724.0;335021.0;915703.0;81891.0;0.0;0.0;0.0;59402.0
223;Beginbalans;Vorderingen;Monetaire financiële instellingen;2012 1e kwartaal;2491457.0;29585.0;513724.0;2972.0;126157.0;384595.0;0.0;384595.0;367592.0;5410.0;405456.0;-43274.0;1442721.0;494009.0;948712.0;87661.0;0.0;0.0;0.0;50174.0
224;Beginbalans;Vorderingen;Overige financiële instellingen;2001 1e kwartaal;;;;;;;;;;;;;;;;;;;;
225;Beginbalans;Vorderingen;Overige financiële instellingen;2001 2e kwartaal;;;;;;;;;;;;;;;;;;;;
226;Beginbalans;Vorderingen;Overige financiële instellingen;2001 3e kwartaal;;;;;;;;;;;;;;;;;;;;
227;Beginbalans;Vorderingen;Overige financiële instellingen;2001 4e kwartaal;;;;;;;;;;;;;;;;;;;;
228;Beginbalans;Vorderingen;Overige financiële instellingen;2001;;;;;;;;;;;;;;;;;;;;
229;Beginbalans;Vorderingen;Overige financiële instellingen;2002 1e kwartaal;;;;;;;;;;;;;;;;;;;;
230;Beginbalans;Vorderingen;Overige financiële instellingen;2002 2e kwartaal;;;;;;;;;;;;;;;;;;;;
231;Beginbalans;Vorderingen;Overige financiële instellingen;2002 3e kwartaal;;;;;;;;;;;;;;;;;;;;
232;Beginbalans;Vorderingen;Overige financiële instellingen;2002 4e kwartaal;;;;;;;;;;;;;;;;;;;;
233;Beginbalans;Vorderingen;Overige financiële instellingen;2002;;;;;;;;;;;;;;;;;;;;
234;Beginbalans;Vorderingen;Overige financiële instellingen;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;
235;Beginbalans;Vorderingen;Overige financiële instellingen;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;
236;Beginbalans;Vorderingen;Overige financiële instellingen;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;
237;Beginbalans;Vorderingen;Overige financiële instellingen;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;
238;Beginbalans;Vorderingen;Overige financiële instellingen;2003;;;;;;;;;;;;;;;;;;;;
239;Beginbalans;Vorderingen;Overige financiële instellingen;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;
240;Beginbalans;Vorderingen;Overige financiële instellingen;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;
241;Beginbalans;Vorderingen;Overige financiële instellingen;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;
242;Beginbalans;Vorderingen;Overige financiële instellingen;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;
243;Beginbalans;Vorderingen;Overige financiële instellingen;2004;;;;;;;;;;;;;;;;;;;;
244;Beginbalans;Vorderingen;Overige financiële instellingen;2005 1e kwartaal;1549459.0;0.0;65374.0;18.0;5266.0;60090.0;0.0;60090.0;76680.0;431.0;73150.0;3099.0;607600.0;166967.0;440633.0;766782.0;0.0;0.0;0.0;33023.0
245;Beginbalans;Vorderingen;Overige financiële instellingen;2005 2e kwartaal;1587671.0;0.0;72952.0;18.0;6614.0;66320.0;0.0;66320.0;77949.0;344.0;74136.0;3469.0;606996.0;165933.0;441063.0;795723.0;0.0;0.0;0.0;34051.0
246;Beginbalans;Vorderingen;Overige financiële instellingen;2005 3e kwartaal;1631941.0;0.0;76963.0;19.0;6991.0;69953.0;0.0;69953.0;78958.0;256.0;71216.0;7486.0;612150.0;164026.0;448124.0;828022.0;0.0;0.0;0.0;35848.0
247;Beginbalans;Vorderingen;Overige financiële instellingen;2005 4e kwartaal;1677289.0;0.0;86972.0;18.0;7823.0;79131.0;0.0;79131.0;83959.0;181.0;76453.0;7325.0;622741.0;161393.0;461348.0;848500.0;0.0;0.0;0.0;35117.0
248;Beginbalans;Vorderingen;Overige financiële instellingen;2005;1549459.0;0.0;65374.0;18.0;5266.0;60090.0;0.0;60090.0;76680.0;431.0;73150.0;3099.0;607600.0;166967.0;440633.0;766782.0;0.0;0.0;0.0;33023.0
249;Beginbalans;Vorderingen;Overige financiële instellingen;2006 1e kwartaal;1773137.0;0.0;102909.0;20.0;7468.0;95421.0;0.0;95421.0;86010.0;121.0;82161.0;3728.0;656403.0;165213.0;491190.0;893079.0;0.0;0.0;0.0;34736.0
250;Beginbalans;Vorderingen;Overige financiële instellingen;2006 2e kwartaal;1806264.0;0.0;105564.0;18.0;8259.0;97287.0;0.0;97287.0;86404.0;109.0;81433.0;4862.0;658811.0;164079.0;494732.0;921400.0;0.0;0.0;0.0;34085.0
251;Beginbalans;Vorderingen;Overige financiële instellingen;2006 3e kwartaal;1953272.0;0.0;102010.0;18.0;8309.0;93683.0;0.0;93683.0;90458.0;101.0;79622.0;10735.0;694723.0;188830.0;505893.0;1028955.0;0.0;0.0;0.0;37126.0
