ID;Geslacht;Leeftijd;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;PeriodeLevensverwachting_4
3660;Totaal mannen en vrouwen;81 jaar;2031;0.03766;72577;2733;9.6
3661;Totaal mannen en vrouwen;81 jaar;2032;0.03697;73102;2702;9.66
3662;Totaal mannen en vrouwen;81 jaar;2033;0.03624;73619;2668;9.73
3663;Totaal mannen en vrouwen;81 jaar;2034;0.03553;74126;2634;9.8
3664;Totaal mannen en vrouwen;81 jaar;2035;0.03484;74624;2600;9.87
3665;Totaal mannen en vrouwen;81 jaar;2036;0.03411;75111;2562;9.94
3666;Totaal mannen en vrouwen;81 jaar;2037;0.03347;75592;2530;10.01
3667;Totaal mannen en vrouwen;81 jaar;2038;0.0328;76064;2495;10.08
3668;Totaal mannen en vrouwen;81 jaar;2039;0.03217;76529;2462;10.15
3669;Totaal mannen en vrouwen;81 jaar;2040;0.03153;76984;2427;10.22
3670;Totaal mannen en vrouwen;81 jaar;2041;0.03091;77432;2394;10.29
3671;Totaal mannen en vrouwen;81 jaar;2042;0.0303;77871;2360;10.36
3672;Totaal mannen en vrouwen;81 jaar;2043;0.02971;78302;2327;10.42
3673;Totaal mannen en vrouwen;81 jaar;2044;0.02916;78727;2295;10.49
3674;Totaal mannen en vrouwen;81 jaar;2045;0.02859;79145;2262;10.56
3675;Totaal mannen en vrouwen;81 jaar;2046;0.02803;79555;2230;10.63
3676;Totaal mannen en vrouwen;81 jaar;2047;0.02746;79957;2196;10.7
3677;Totaal mannen en vrouwen;81 jaar;2048;0.02693;80352;2164;10.77
3678;Totaal mannen en vrouwen;81 jaar;2049;0.02638;80738;2130;10.84
3679;Totaal mannen en vrouwen;81 jaar;2050;0.02588;81117;2099;10.91
3680;Totaal mannen en vrouwen;81 jaar;2051;0.02535;81488;2066;10.97
3681;Totaal mannen en vrouwen;81 jaar;2052;0.02486;81852;2035;11.04
3682;Totaal mannen en vrouwen;81 jaar;2053;0.02434;82206;2001;11.11
3683;Totaal mannen en vrouwen;81 jaar;2054;0.02386;82553;1970;11.18
3684;Totaal mannen en vrouwen;81 jaar;2055;0.02341;82894;1940;11.25
3685;Totaal mannen en vrouwen;81 jaar;2056;0.02295;83228;1910;11.31
3686;Totaal mannen en vrouwen;81 jaar;2057;0.02252;83557;1882;11.38
3687;Totaal mannen en vrouwen;81 jaar;2058;0.02206;83877;1850;11.45
3688;Totaal mannen en vrouwen;81 jaar;2059;0.02164;84192;1822;11.52
3689;Totaal mannen en vrouwen;81 jaar;2060;0.02122;84501;1794;11.58
3690;Totaal mannen en vrouwen;82 jaar;2016;0.0557;60717;3382;8.05
3691;Totaal mannen en vrouwen;82 jaar;2017;0.05449;61457;3349;8.14
3692;Totaal mannen en vrouwen;82 jaar;2018;0.05336;62157;3316;8.22
3693;Totaal mannen en vrouwen;82 jaar;2019;0.05232;62824;3287;8.29
3694;Totaal mannen en vrouwen;82 jaar;2020;0.05141;63472;3263;8.36
3695;Totaal mannen en vrouwen;82 jaar;2021;0.05046;64105;3234;8.42
3696;Totaal mannen en vrouwen;82 jaar;2022;0.04964;64742;3214;8.49
3697;Totaal mannen en vrouwen;82 jaar;2023;0.04898;65289;3198;8.53
3698;Totaal mannen en vrouwen;82 jaar;2024;0.04827;65849;3179;8.58
3699;Totaal mannen en vrouwen;82 jaar;2025;0.04757;66418;3160;8.63
3700;Totaal mannen en vrouwen;82 jaar;2026;0.04682;66990;3137;8.68
3701;Totaal mannen en vrouwen;82 jaar;2027;0.0461;67564;3115;8.73
3702;Totaal mannen en vrouwen;82 jaar;2028;0.04541;68140;3094;8.79
3703;Totaal mannen en vrouwen;82 jaar;2029;0.04465;68711;3068;8.84
3704;Totaal mannen en vrouwen;82 jaar;2030;0.04395;69280;3045;8.9
3705;Totaal mannen en vrouwen;82 jaar;2031;0.04319;69844;3016;8.95
3706;Totaal mannen en vrouwen;82 jaar;2032;0.04242;70400;2986;9.01
3707;Totaal mannen en vrouwen;82 jaar;2033;0.04167;70950;2956;9.08
3708;Totaal mannen en vrouwen;82 jaar;2034;0.04088;71492;2922;9.14
3709;Totaal mannen en vrouwen;82 jaar;2035;0.0401;72025;2888;9.2
3710;Totaal mannen en vrouwen;82 jaar;2036;0.03933;72550;2854;9.27
3711;Totaal mannen en vrouwen;82 jaar;2037;0.03854;73062;2816;9.34
3712;Totaal mannen en vrouwen;82 jaar;2038;0.03785;73569;2784;9.4
3713;Totaal mannen en vrouwen;82 jaar;2039;0.03712;74067;2749;9.47
3714;Totaal mannen en vrouwen;82 jaar;2040;0.03643;74557;2716;9.53
3715;Totaal mannen en vrouwen;82 jaar;2041;0.03574;75038;2682;9.6
3716;Totaal mannen en vrouwen;82 jaar;2042;0.03507;75511;2648;9.66
3717;Totaal mannen en vrouwen;82 jaar;2043;0.03441;75976;2614;9.73
3718;Totaal mannen en vrouwen;82 jaar;2044;0.03376;76432;2580;9.79
3719;Totaal mannen en vrouwen;82 jaar;2045;0.03315;76883;2548;9.86
3720;Totaal mannen en vrouwen;82 jaar;2046;0.03252;77325;2515;9.92
3721;Totaal mannen en vrouwen;82 jaar;2047;0.03191;77761;2482;9.99
3722;Totaal mannen en vrouwen;82 jaar;2048;0.03129;78188;2447;10.05
3723;Totaal mannen en vrouwen;82 jaar;2049;0.03071;78608;2414;10.12
3724;Totaal mannen en vrouwen;82 jaar;2050;0.03011;79018;2379;10.18
3725;Totaal mannen en vrouwen;82 jaar;2051;0.02955;79422;2347;10.25
3726;Totaal mannen en vrouwen;82 jaar;2052;0.02897;79817;2313;10.31
3727;Totaal mannen en vrouwen;82 jaar;2053;0.02843;80205;2280;10.38
3728;Totaal mannen en vrouwen;82 jaar;2054;0.02785;80583;2244;10.44
3729;Totaal mannen en vrouwen;82 jaar;2055;0.02733;80954;2212;10.5
3730;Totaal mannen en vrouwen;82 jaar;2056;0.02682;81318;2181;10.57
3731;Totaal mannen en vrouwen;82 jaar;2057;0.02631;81675;2149;10.63
3732;Totaal mannen en vrouwen;82 jaar;2058;0.02585;82027;2120;10.7
3733;Totaal mannen en vrouwen;82 jaar;2059;0.02533;82370;2086;10.76
3734;Totaal mannen en vrouwen;82 jaar;2060;0.02487;82708;2057;10.82
3735;Totaal mannen en vrouwen;83 jaar;2016;0.06314;57335;3620;7.5
3736;Totaal mannen en vrouwen;83 jaar;2017;0.06174;58108;3588;7.58
3737;Totaal mannen en vrouwen;83 jaar;2018;0.06055;58840;3563;7.65
3738;Totaal mannen en vrouwen;83 jaar;2019;0.05942;59537;3538;7.72
3739;Totaal mannen en vrouwen;83 jaar;2020;0.05836;60209;3514;7.78
3740;Totaal mannen en vrouwen;83 jaar;2021;0.05741;60871;3494;7.84
3741;Totaal mannen en vrouwen;83 jaar;2022;0.05638;61529;3469;7.9
3742;Totaal mannen en vrouwen;83 jaar;2023;0.05568;62091;3457;7.95
3743;Totaal mannen en vrouwen;83 jaar;2024;0.05496;62670;3444;7.99
3744;Totaal mannen en vrouwen;83 jaar;2025;0.05419;63258;3428;8.04
3745;Totaal mannen en vrouwen;83 jaar;2026;0.05343;63853;3412;8.08
3746;Totaal mannen en vrouwen;83 jaar;2027;0.05263;64450;3392;8.13
3747;Totaal mannen en vrouwen;83 jaar;2028;0.05185;65046;3373;8.18
3748;Totaal mannen en vrouwen;83 jaar;2029;0.05111;65643;3355;8.23
3749;Totaal mannen en vrouwen;83 jaar;2030;0.05029;66235;3331;8.28
3750;Totaal mannen en vrouwen;83 jaar;2031;0.04953;66827;3310;8.34
3751;Totaal mannen en vrouwen;83 jaar;2032;0.0487;67414;3283;8.39
3752;Totaal mannen en vrouwen;83 jaar;2033;0.04785;67994;3254;8.45
3753;Totaal mannen en vrouwen;83 jaar;2034;0.04702;68570;3224;8.51
3754;Totaal mannen en vrouwen;83 jaar;2035;0.04615;69137;3191;8.57
3755;Totaal mannen en vrouwen;83 jaar;2036;0.0453;69696;3157;8.63
3756;Totaal mannen en vrouwen;83 jaar;2037;0.04448;70247;3124;8.69
3757;Totaal mannen en vrouwen;83 jaar;2038;0.04362;70785;3088;8.75
3758;Totaal mannen en vrouwen;83 jaar;2039;0.04288;71318;3058;8.81
3759;Totaal mannen en vrouwen;83 jaar;2040;0.04209;71841;3024;8.87
3760;Totaal mannen en vrouwen;83 jaar;2041;0.04135;72356;2992;8.94
3761;Totaal mannen en vrouwen;83 jaar;2042;0.0406;72863;2958;9.0
3762;Totaal mannen en vrouwen;83 jaar;2043;0.03987;73362;2925;9.06
3763;Totaal mannen en vrouwen;83 jaar;2044;0.03914;73852;2891;9.12
3764;Totaal mannen en vrouwen;83 jaar;2045;0.03843;74334;2857;9.18
3765;Totaal mannen en vrouwen;83 jaar;2046;0.03777;74811;2826;9.24
3766;Totaal mannen en vrouwen;83 jaar;2047;0.03709;75280;2792;9.3
3767;Totaal mannen en vrouwen;83 jaar;2048;0.03642;75741;2759;9.36
3768;Totaal mannen en vrouwen;83 jaar;2049;0.03574;76194;2723;9.42
3769;Totaal mannen en vrouwen;83 jaar;2050;0.03511;76639;2690;9.48
3770;Totaal mannen en vrouwen;83 jaar;2051;0.03445;77075;2655;9.54
3771;Totaal mannen en vrouwen;83 jaar;2052;0.03383;77504;2622;9.6
3772;Totaal mannen en vrouwen;83 jaar;2053;0.0332;77925;2587;9.66
3773;Totaal mannen en vrouwen;83 jaar;2054;0.0326;78338;2554;9.73
3774;Totaal mannen en vrouwen;83 jaar;2055;0.03197;78741;2517;9.79
3775;Totaal mannen en vrouwen;83 jaar;2056;0.0314;79137;2485;9.85
3776;Totaal mannen en vrouwen;83 jaar;2057;0.03084;79526;2452;9.91
3777;Totaal mannen en vrouwen;83 jaar;2058;0.03028;79907;2419;9.97
3778;Totaal mannen en vrouwen;83 jaar;2059;0.02976;80284;2389;10.03
3779;Totaal mannen en vrouwen;83 jaar;2060;0.02919;80651;2354;10.09
3780;Totaal mannen en vrouwen;84 jaar;2016;0.0714;53714;3835;6.97
3781;Totaal mannen en vrouwen;84 jaar;2017;0.06993;54521;3813;7.05
3782;Totaal mannen en vrouwen;84 jaar;2018;0.06856;55278;3790;7.11
3783;Totaal mannen en vrouwen;84 jaar;2019;0.06741;55999;3775;7.18
3784;Totaal mannen en vrouwen;84 jaar;2020;0.06629;56695;3758;7.23
3785;Totaal mannen en vrouwen;84 jaar;2021;0.0652;57376;3741;7.29
3786;Totaal mannen en vrouwen;84 jaar;2022;0.0642;58060;3728;7.35
3787;Totaal mannen en vrouwen;84 jaar;2023;0.06332;58634;3713;7.39
3788;Totaal mannen en vrouwen;84 jaar;2024;0.06256;59226;3705;7.43
3789;Totaal mannen en vrouwen;84 jaar;2025;0.06178;59830;3696;7.47
3790;Totaal mannen en vrouwen;84 jaar;2026;0.06095;60442;3684;7.51
3791;Totaal mannen en vrouwen;84 jaar;2027;0.06013;61058;3671;7.56
3792;Totaal mannen en vrouwen;84 jaar;2028;0.05926;61673;3655;7.6
3793;Totaal mannen en vrouwen;84 jaar;2029;0.05841;62288;3638;7.65
3794;Totaal mannen en vrouwen;84 jaar;2030;0.05761;62904;3624;7.69
3795;Totaal mannen en vrouwen;84 jaar;2031;0.0567;63517;3601;7.74
3796;Totaal mannen en vrouwen;84 jaar;2032;0.05586;64131;3582;7.79
3797;Totaal mannen en vrouwen;84 jaar;2033;0.05493;64740;3556;7.85
3798;Totaal mannen en vrouwen;84 jaar;2034;0.054;65345;3529;7.9
3799;Totaal mannen en vrouwen;84 jaar;2035;0.0531;65946;3502;7.96
3800;Totaal mannen en vrouwen;84 jaar;2036;0.05215;66538;3470;8.02
3801;Totaal mannen en vrouwen;84 jaar;2037;0.05124;67122;3439;8.07
3802;Totaal mannen en vrouwen;84 jaar;2038;0.05036;67698;3409;8.13
3803;Totaal mannen en vrouwen;84 jaar;2039;0.04944;68260;3375;8.19
3804;Totaal mannen en vrouwen;84 jaar;2040;0.04864;68817;3347;8.24
3805;Totaal mannen en vrouwen;84 jaar;2041;0.04779;69364;3315;8.3
3806;Totaal mannen en vrouwen;84 jaar;2042;0.04699;69905;3285;8.36
3807;Totaal mannen en vrouwen;84 jaar;2043;0.04618;70437;3252;8.41
3808;Totaal mannen en vrouwen;84 jaar;2044;0.04538;70961;3221;8.47
3809;Totaal mannen en vrouwen;84 jaar;2045;0.0446;71477;3188;8.53
3810;Totaal mannen en vrouwen;84 jaar;2046;0.04383;71985;3155;8.58
3811;Totaal mannen en vrouwen;84 jaar;2047;0.04311;72488;3125;8.64
3812;Totaal mannen en vrouwen;84 jaar;2048;0.04237;72983;3092;8.7
3813;Totaal mannen en vrouwen;84 jaar;2049;0.04164;73470;3060;8.75
3814;Totaal mannen en vrouwen;84 jaar;2050;0.0409;73949;3025;8.81
3815;Totaal mannen en vrouwen;84 jaar;2051;0.04021;74420;2992;8.87
3816;Totaal mannen en vrouwen;84 jaar;2052;0.03949;74882;2957;8.92
3817;Totaal mannen en vrouwen;84 jaar;2053;0.03882;75338;2925;8.98
3818;Totaal mannen en vrouwen;84 jaar;2054;0.03813;75784;2890;9.04
3819;Totaal mannen en vrouwen;84 jaar;2055;0.03748;76224;2857;9.09
3820;Totaal mannen en vrouwen;84 jaar;2056;0.03678;76652;2819;9.15
3821;Totaal mannen en vrouwen;84 jaar;2057;0.03615;77073;2786;9.21
3822;Totaal mannen en vrouwen;84 jaar;2058;0.03554;77488;2754;9.26
3823;Totaal mannen en vrouwen;84 jaar;2059;0.03492;77894;2720;9.32
3824;Totaal mannen en vrouwen;84 jaar;2060;0.03436;78297;2690;9.37
3825;Totaal mannen en vrouwen;85 jaar;2016;0.08077;49879;4029;6.47
3826;Totaal mannen en vrouwen;85 jaar;2017;0.07909;50708;4010;6.54
3827;Totaal mannen en vrouwen;85 jaar;2018;0.07766;51488;3999;6.6
3828;Totaal mannen en vrouwen;85 jaar;2019;0.07633;52224;3986;6.66
3829;Totaal mannen en vrouwen;85 jaar;2020;0.07519;52937;3980;6.71
3830;Totaal mannen en vrouwen;85 jaar;2021;0.07404;53635;3971;6.76
3831;Totaal mannen en vrouwen;85 jaar;2022;0.07291;54332;3961;6.82
3832;Totaal mannen en vrouwen;85 jaar;2023;0.07208;54921;3959;6.85
3833;Totaal mannen en vrouwen;85 jaar;2024;0.07113;55520;3949;6.89
3834;Totaal mannen en vrouwen;85 jaar;2025;0.07031;56134;3947;6.93
3835;Totaal mannen en vrouwen;85 jaar;2026;0.06946;56758;3943;6.97
3836;Totaal mannen en vrouwen;85 jaar;2027;0.06857;57387;3935;7.01
3837;Totaal mannen en vrouwen;85 jaar;2028;0.06768;58019;3927;7.05
3838;Totaal mannen en vrouwen;85 jaar;2029;0.06673;58649;3914;7.09
3839;Totaal mannen en vrouwen;85 jaar;2030;0.06581;59281;3901;7.13
3840;Totaal mannen en vrouwen;85 jaar;2031;0.06492;59916;3890;7.18
3841;Totaal mannen en vrouwen;85 jaar;2032;0.06392;60549;3870;7.23
3842;Totaal mannen en vrouwen;85 jaar;2033;0.06299;61184;3854;7.27
3843;Totaal mannen en vrouwen;85 jaar;2034;0.06197;61816;3831;7.32
3844;Totaal mannen en vrouwen;85 jaar;2035;0.06096;62444;3807;7.38
3845;Totaal mannen en vrouwen;85 jaar;2036;0.05998;63068;3783;7.43
3846;Totaal mannen en vrouwen;85 jaar;2037;0.05897;63683;3756;7.48
3847;Totaal mannen en vrouwen;85 jaar;2038;0.058;64289;3729;7.53
3848;Totaal mannen en vrouwen;85 jaar;2039;0.05706;64885;3702;7.59
3849;Totaal mannen en vrouwen;85 jaar;2040;0.05607;65470;3671;7.64
3850;Totaal mannen en vrouwen;85 jaar;2041;0.05521;66049;3647;7.69
3851;Totaal mannen en vrouwen;85 jaar;2042;0.0543;66620;3618;7.74
3852;Totaal mannen en vrouwen;85 jaar;2043;0.05343;67184;3590;7.8
3853;Totaal mannen en vrouwen;85 jaar;2044;0.05255;67741;3560;7.85
3854;Totaal mannen en vrouwen;85 jaar;2045;0.0517;68290;3530;7.9
3855;Totaal mannen en vrouwen;85 jaar;2046;0.05084;68830;3500;7.95
3856;Totaal mannen en vrouwen;85 jaar;2047;0.05001;69363;3469;8.01
3857;Totaal mannen en vrouwen;85 jaar;2048;0.04923;69891;3441;8.06
3858;Totaal mannen en vrouwen;85 jaar;2049;0.04843;70411;3410;8.11
3859;Totaal mannen en vrouwen;85 jaar;2050;0.04764;70924;3379;8.16
3860;Totaal mannen en vrouwen;85 jaar;2051;0.04684;71428;3346;8.22
3861;Totaal mannen en vrouwen;85 jaar;2052;0.04609;71925;3315;8.27
3862;Totaal mannen en vrouwen;85 jaar;2053;0.0453;72413;3280;8.32
3863;Totaal mannen en vrouwen;85 jaar;2054;0.04457;72895;3249;8.37
3864;Totaal mannen en vrouwen;85 jaar;2055;0.04382;73367;3215;8.43
3865;Totaal mannen en vrouwen;85 jaar;2056;0.0431;73833;3183;8.48
3866;Totaal mannen en vrouwen;85 jaar;2057;0.04235;74287;3146;8.53
3867;Totaal mannen en vrouwen;85 jaar;2058;0.04166;74734;3113;8.59
3868;Totaal mannen en vrouwen;85 jaar;2059;0.04099;75174;3081;8.64
3869;Totaal mannen en vrouwen;85 jaar;2060;0.04031;75606;3048;8.69
3870;Totaal mannen en vrouwen;86 jaar;2016;0.09106;45851;4175;5.99
3871;Totaal mannen en vrouwen;86 jaar;2017;0.08943;46698;4176;6.06
3872;Totaal mannen en vrouwen;86 jaar;2018;0.0878;47489;4169;6.11
3873;Totaal mannen en vrouwen;86 jaar;2019;0.08641;48238;4168;6.17
3874;Totaal mannen en vrouwen;86 jaar;2020;0.08509;48956;4166;6.22
3875;Totaal mannen en vrouwen;86 jaar;2021;0.08392;49664;4168;6.27
3876;Totaal mannen en vrouwen;86 jaar;2022;0.08272;50371;4167;6.31
3877;Totaal mannen en vrouwen;86 jaar;2023;0.08179;50963;4168;6.35
3878;Totaal mannen en vrouwen;86 jaar;2024;0.0809;51571;4172;6.38
3879;Totaal mannen en vrouwen;86 jaar;2025;0.07987;52187;4168;6.42
3880;Totaal mannen en vrouwen;86 jaar;2026;0.07898;52815;4171;6.45
3881;Totaal mannen en vrouwen;86 jaar;2027;0.07807;53452;4173;6.49
3882;Totaal mannen en vrouwen;86 jaar;2028;0.0771;54092;4170;6.52
3883;Totaal mannen en vrouwen;86 jaar;2029;0.07614;54736;4167;6.56
3884;Totaal mannen en vrouwen;86 jaar;2030;0.07511;55380;4159;6.6
3885;Totaal mannen en vrouwen;86 jaar;2031;0.07409;56026;4151;6.64
3886;Totaal mannen en vrouwen;86 jaar;2032;0.07312;56678;4144;6.69
3887;Totaal mannen en vrouwen;86 jaar;2033;0.07202;57330;4129;6.73
3888;Totaal mannen en vrouwen;86 jaar;2034;0.071;57985;4117;6.78
3889;Totaal mannen en vrouwen;86 jaar;2035;0.0699;58638;4099;6.82
3890;Totaal mannen en vrouwen;86 jaar;2036;0.06881;59285;4079;6.87
3891;Totaal mannen en vrouwen;86 jaar;2037;0.06777;59927;4061;6.92
3892;Totaal mannen en vrouwen;86 jaar;2038;0.06669;60560;4039;6.97
3893;Totaal mannen en vrouwen;86 jaar;2039;0.06566;61183;4017;7.01
3894;Totaal mannen en vrouwen;86 jaar;2040;0.06465;61799;3995;7.06
3895;Totaal mannen en vrouwen;86 jaar;2041;0.06359;62403;3968;7.11
3896;Totaal mannen en vrouwen;86 jaar;2042;0.06267;63003;3949;7.16
3897;Totaal mannen en vrouwen;86 jaar;2043;0.06169;63595;3923;7.21
3898;Totaal mannen en vrouwen;86 jaar;2044;0.06076;64181;3899;7.26
3899;Totaal mannen en vrouwen;86 jaar;2045;0.05981;64759;3873;7.31
3900;Totaal mannen en vrouwen;86 jaar;2046;0.05888;65331;3847;7.35
3901;Totaal mannen en vrouwen;86 jaar;2047;0.05796;65894;3819;7.4
3902;Totaal mannen en vrouwen;86 jaar;2048;0.05707;66450;3792;7.45
3903;Totaal mannen en vrouwen;86 jaar;2049;0.05622;67001;3767;7.5
3904;Totaal mannen en vrouwen;86 jaar;2050;0.05535;67545;3739;7.55
3905;Totaal mannen en vrouwen;86 jaar;2051;0.05451;68082;3711;7.6
3906;Totaal mannen en vrouwen;86 jaar;2052;0.05363;68610;3680;7.64
3907;Totaal mannen en vrouwen;86 jaar;2053;0.05282;69133;3651;7.69
3908;Totaal mannen en vrouwen;86 jaar;2054;0.05196;69646;3619;7.74
3909;Totaal mannen en vrouwen;86 jaar;2055;0.05117;70152;3590;7.79
3910;Totaal mannen en vrouwen;86 jaar;2056;0.05035;70650;3558;7.84
3911;Totaal mannen en vrouwen;86 jaar;2057;0.04958;71141;3527;7.89
3912;Totaal mannen en vrouwen;86 jaar;2058;0.04875;71620;3491;7.94
3913;Totaal mannen en vrouwen;86 jaar;2059;0.048;72093;3460;7.99
3914;Totaal mannen en vrouwen;86 jaar;2060;0.04727;72558;3430;8.03
3915;Totaal mannen en vrouwen;87 jaar;2016;0.10251;41675;4272;5.55
3916;Totaal mannen en vrouwen;87 jaar;2017;0.10074;42522;4283;5.6
3917;Totaal mannen en vrouwen;87 jaar;2018;0.09916;43319;4295;5.65
3918;Totaal mannen en vrouwen;87 jaar;2019;0.09756;44070;4300;5.7
3919;Totaal mannen en vrouwen;87 jaar;2020;0.09618;44791;4308;5.75
3920;Totaal mannen en vrouwen;87 jaar;2021;0.09483;45496;4315;5.79
3921;Totaal mannen en vrouwen;87 jaar;2022;0.09361;46204;4325;5.84
3922;Totaal mannen en vrouwen;87 jaar;2023;0.09265;46795;4335;5.87
3923;Totaal mannen en vrouwen;87 jaar;2024;0.09164;47399;4344;5.9
3924;Totaal mannen en vrouwen;87 jaar;2025;0.09068;48019;4354;5.93
3925;Totaal mannen en vrouwen;87 jaar;2026;0.08958;48644;4358;5.96
3926;Totaal mannen en vrouwen;87 jaar;2027;0.08862;49279;4367;5.99
3927;Totaal mannen en vrouwen;87 jaar;2028;0.08764;49922;4375;6.03
3928;Totaal mannen en vrouwen;87 jaar;2029;0.08659;50568;4379;6.06
3929;Totaal mannen en vrouwen;87 jaar;2030;0.08554;51220;4382;6.1
3930;Totaal mannen en vrouwen;87 jaar;2031;0.08442;51875;4379;6.13
3931;Totaal mannen en vrouwen;87 jaar;2032;0.08331;52534;4377;6.17
3932;Totaal mannen en vrouwen;87 jaar;2033;0.08224;53201;4375;6.21
3933;Totaal mannen en vrouwen;87 jaar;2034;0.08105;53868;4366;6.26
3934;Totaal mannen en vrouwen;87 jaar;2035;0.07995;54539;4360;6.3
3935;Totaal mannen en vrouwen;87 jaar;2036;0.07877;55206;4348;6.34
3936;Totaal mannen en vrouwen;87 jaar;2037;0.07761;55866;4336;6.39
3937;Totaal mannen en vrouwen;87 jaar;2038;0.07651;56521;4324;6.43
3938;Totaal mannen en vrouwen;87 jaar;2039;0.07537;57166;4309;6.47
3939;Totaal mannen en vrouwen;87 jaar;2040;0.07427;57804;4293;6.52
3940;Totaal mannen en vrouwen;87 jaar;2041;0.0732;58434;4277;6.56
3941;Totaal mannen en vrouwen;87 jaar;2042;0.07207;59054;4256;6.6
3942;Totaal mannen en vrouwen;87 jaar;2043;0.07108;59671;4242;6.65
3943;Totaal mannen en vrouwen;87 jaar;2044;0.07003;60281;4221;6.69
3944;Totaal mannen en vrouwen;87 jaar;2045;0.06903;60886;4203;6.74
3945;Totaal mannen en vrouwen;87 jaar;2046;0.06801;61484;4181;6.78
3946;Totaal mannen en vrouwen;87 jaar;2047;0.06702;62075;4160;6.83
3947;Totaal mannen en vrouwen;87 jaar;2048;0.06603;62658;4137;6.87
3948;Totaal mannen en vrouwen;87 jaar;2049;0.06506;63234;4114;6.92
3949;Totaal mannen en vrouwen;87 jaar;2050;0.06416;63806;4094;6.96
3950;Totaal mannen en vrouwen;87 jaar;2051;0.06322;64371;4070;7.01
3951;Totaal mannen en vrouwen;87 jaar;2052;0.06231;64931;4046;7.05
3952;Totaal mannen en vrouwen;87 jaar;2053;0.06137;65481;4018;7.09
3953;Totaal mannen en vrouwen;87 jaar;2054;0.06048;66027;3993;7.14
3954;Totaal mannen en vrouwen;87 jaar;2055;0.05956;66562;3964;7.18
3955;Totaal mannen en vrouwen;87 jaar;2056;0.0587;67093;3939;7.23
3956;Totaal mannen en vrouwen;87 jaar;2057;0.05782;67614;3909;7.27
3957;Totaal mannen en vrouwen;87 jaar;2058;0.05697;68129;3882;7.32
3958;Totaal mannen en vrouwen;87 jaar;2059;0.05608;68632;3849;7.36
3959;Totaal mannen en vrouwen;87 jaar;2060;0.05526;69129;3820;7.41
3960;Totaal mannen en vrouwen;88 jaar;2016;0.11546;37403;4319;5.12
3961;Totaal mannen en vrouwen;88 jaar;2017;0.11347;38238;4339;5.17
3962;Totaal mannen en vrouwen;88 jaar;2018;0.11176;39024;4361;5.22
3963;Totaal mannen en vrouwen;88 jaar;2019;0.11023;39770;4384;5.26
3964;Totaal mannen en vrouwen;88 jaar;2020;0.10864;40483;4398;5.31
3965;Totaal mannen en vrouwen;88 jaar;2021;0.10725;41181;4416;5.35
3966;Totaal mannen en vrouwen;88 jaar;2022;0.10584;41879;4432;5.39
3967;Totaal mannen en vrouwen;88 jaar;2023;0.10489;42459;4454;5.42
3968;Totaal mannen en vrouwen;88 jaar;2024;0.10386;43056;4472;5.44
3969;Totaal mannen en vrouwen;88 jaar;2025;0.10279;43664;4488;5.47
3970;Totaal mannen en vrouwen;88 jaar;2026;0.10176;44286;4507;5.5
3971;Totaal mannen en vrouwen;88 jaar;2027;0.1006;44912;4518;5.53
3972;Totaal mannen en vrouwen;88 jaar;2028;0.09957;45547;4535;5.56
3973;Totaal mannen en vrouwen;88 jaar;2029;0.09852;46190;4550;5.59
3974;Totaal mannen en vrouwen;88 jaar;2030;0.09739;46839;4562;5.62
3975;Totaal mannen en vrouwen;88 jaar;2031;0.09626;47495;4572;5.65
3976;Totaal mannen en vrouwen;88 jaar;2032;0.09504;48157;4577;5.69
3977;Totaal mannen en vrouwen;88 jaar;2033;0.09384;48826;4582;5.73
3978;Totaal mannen en vrouwen;88 jaar;2034;0.09267;49502;4588;5.76
3979;Totaal mannen en vrouwen;88 jaar;2035;0.09139;50179;4586;5.8
3980;Totaal mannen en vrouwen;88 jaar;2036;0.09022;50857;4588;5.84
3981;Totaal mannen en vrouwen;88 jaar;2037;0.08897;51531;4585;5.88
3982;Totaal mannen en vrouwen;88 jaar;2038;0.08775;52197;4580;5.92
3983;Totaal mannen en vrouwen;88 jaar;2039;0.08659;52858;4577;5.96
3984;Totaal mannen en vrouwen;88 jaar;2040;0.08539;53511;4569;6.0
3985;Totaal mannen en vrouwen;88 jaar;2041;0.08422;54157;4561;6.04
3986;Totaal mannen en vrouwen;88 jaar;2042;0.08308;54798;4553;6.08
3987;Totaal mannen en vrouwen;88 jaar;2043;0.08188;55430;4538;6.12
3988;Totaal mannen en vrouwen;88 jaar;2044;0.08082;56060;4531;6.16
3989;Totaal mannen en vrouwen;88 jaar;2045;0.0797;56684;4518;6.2
3990;Totaal mannen en vrouwen;88 jaar;2046;0.07863;57303;4506;6.24
3991;Totaal mannen en vrouwen;88 jaar;2047;0.07754;57915;4491;6.28
3992;Totaal mannen en vrouwen;88 jaar;2048;0.07648;58521;4476;6.32
3993;Totaal mannen en vrouwen;88 jaar;2049;0.07542;59120;4459;6.36
3994;Totaal mannen en vrouwen;88 jaar;2050;0.07439;59712;4442;6.4
3995;Totaal mannen en vrouwen;88 jaar;2051;0.07342;60302;4427;6.44
3996;Totaal mannen en vrouwen;88 jaar;2052;0.07241;60885;4409;6.49
3997;Totaal mannen en vrouwen;88 jaar;2053;0.07143;61463;4390;6.53
3998;Totaal mannen en vrouwen;88 jaar;2054;0.07042;62033;4368;6.57
