ID;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
2720;Totaal 1 of meer werkzame personen;422 Buizen- en kabelleggers;2024 1e kwartaal;118.3;3.7
2721;Totaal 1 of meer werkzame personen;422 Buizen- en kabelleggers;2024 april;143.6;22.7
2722;Totaal 1 of meer werkzame personen;422 Buizen- en kabelleggers;2024 mei;142.7;12.9
2723;Totaal 1 of meer werkzame personen;422 Buizen- en kabelleggers;2024 juni;140.9;-6.8
2724;Totaal 1 of meer werkzame personen;422 Buizen- en kabelleggers;2024 2e kwartaal;142.4;8.3
2725;Totaal 1 of meer werkzame personen;422 Buizen- en kabelleggers;2024 juli;152.5;14.4
2726;Totaal 1 of meer werkzame personen;422 Buizen- en kabelleggers;2024 augustus;95.8;14.0
2727;Totaal 1 of meer werkzame personen;422 Buizen- en kabelleggers;2024 september;139.1;10.1
2728;Totaal 1 of meer werkzame personen;422 Buizen- en kabelleggers;2024 3e kwartaal;129.1;12.7
2729;Totaal 1 of meer werkzame personen;422 Buizen- en kabelleggers;2024 oktober;169.5;14.7
2730;Totaal 1 of meer werkzame personen;422 Buizen- en kabelleggers;2024 november;161.5;3.7
2731;Totaal 1 of meer werkzame personen;422 Buizen- en kabelleggers;2024 december;177.9;18.3
2732;Totaal 1 of meer werkzame personen;422 Buizen- en kabelleggers;2024 4e kwartaal;169.6;12.1
2733;Totaal 1 of meer werkzame personen;422 Buizen- en kabelleggers;2024;139.9;9.4
2734;Totaal 1 of meer werkzame personen;422 Buizen- en kabelleggers;2025 januari;112.6;32.6
2735;Totaal 1 of meer werkzame personen;422 Buizen- en kabelleggers;2025 februari;132.4;3.8
2736;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2005 januari;23.9;9.6
2737;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2005 februari;40.6;3.3
2738;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2005 maart;70.5;-0.1
2739;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2005 1e kwartaal;45.0;2.5
2740;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2005 april;51.9;9.8
2741;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2005 mei;46.5;6.5
2742;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2005 juni;47.1;15.0
2743;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2005 2e kwartaal;48.5;10.3
2744;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2005 juli;46.9;17.0
2745;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2005 augustus;21.8;21.6
2746;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2005 september;56.6;7.8
2747;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2005 3e kwartaal;41.8;13.4
2748;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2005 oktober;57.3;4.9
2749;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2005 november;56.9;10.1
2750;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2005 december;53.2;-1.7
2751;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2005 4e kwartaal;55.8;4.4
2752;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2005;47.8;7.2
2753;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2006 januari;22.1;-7.8
2754;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2006 februari;43.2;6.5
2755;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2006 maart;81.9;16.2
2756;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2006 1e kwartaal;49.1;9.0
2757;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2006 april;51.8;-0.1
2758;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2006 mei;55.9;20.3
2759;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2006 juni;50.1;6.4
2760;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2006 2e kwartaal;52.6;8.5
2761;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2006 juli;49.3;5.2
2762;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2006 augustus;25.7;17.6
2763;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2006 september;64.2;13.4
2764;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2006 3e kwartaal;46.4;11.0
2765;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2006 oktober;64.3;12.2
2766;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2006 november;64.0;12.5
2767;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2006 december;60.4;13.6
2768;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2006 4e kwartaal;62.9;12.7
2769;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2006;52.7;10.4
2770;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2007 januari;27.4;24.1
2771;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2007 februari;50.4;16.5
2772;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2007 maart;90.4;10.3
2773;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2007 1e kwartaal;56.1;14.2
2774;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2007 april;55.0;6.0
2775;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2007 mei;59.0;5.6
2776;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2007 juni;52.3;4.3
2777;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2007 2e kwartaal;55.4;5.3
2778;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2007 juli;47.9;-2.9
2779;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2007 augustus;28.7;11.9
2780;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2007 september;61.7;-3.9
2781;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2007 3e kwartaal;46.1;-0.7
2782;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2007 oktober;67.7;5.4
2783;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2007 november;63.3;-1.0
2784;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2007 december;62.1;2.9
2785;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2007 4e kwartaal;64.4;2.4
2786;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2007;55.5;5.2
2787;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2008 januari;28.0;2.1
2788;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2008 februari;53.8;6.8
2789;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2008 maart;96.6;6.8
2790;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2008 1e kwartaal;59.4;6.0
2791;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2008 april;65.6;19.4
2792;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2008 mei;58.9;-0.2
2793;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2008 juni;57.0;9.0
2794;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2008 2e kwartaal;60.5;9.1
2795;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2008 juli;51.1;6.8
2796;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2008 augustus;30.3;5.6
2797;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2008 september;66.8;8.3
2798;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2008 3e kwartaal;49.4;7.2
2799;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2008 oktober;68.9;1.8
2800;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2008 november;61.5;-2.9
2801;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2008 december;61.4;-1.1
2802;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2008 4e kwartaal;63.9;-0.7
2803;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2008;58.3;5.1
2804;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2009 januari;42.7;52.7
2805;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2009 februari;36.7;-31.8
2806;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2009 maart;88.6;-8.2
2807;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2009 1e kwartaal;56.0;-5.8
2808;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2009 april;52.2;-20.4
2809;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2009 mei;57.9;-1.7
2810;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2009 juni;61.2;7.5
2811;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2009 2e kwartaal;57.1;-5.6
2812;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2009 juli;62.5;22.3
2813;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2009 augustus;49.4;62.8
2814;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2009 september;45.5;-31.8
2815;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2009 3e kwartaal;52.5;6.2
2816;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2009 oktober;62.8;-8.9
2817;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2009 november;61.9;0.7
2818;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2009 december;74.8;21.8
2819;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2009 4e kwartaal;66.5;4.0
2820;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2009;58.0;-0.5
2821;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2010 januari;39.0;-8.6
2822;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2010 februari;50.9;38.7
2823;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2010 maart;85.3;-3.8
2824;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2010 1e kwartaal;58.4;4.3
2825;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2010 april;75.0;43.6
2826;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2010 mei;70.2;21.4
2827;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2010 juni;79.0;29.1
2828;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2010 2e kwartaal;74.8;30.9
2829;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2010 juli;71.7;14.6
2830;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2010 augustus;52.0;5.3
2831;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2010 september;59.3;30.3
2832;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2010 3e kwartaal;61.0;16.2
2833;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2010 oktober;76.8;22.3
2834;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2010 november;76.8;24.0
2835;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2010 december;80.6;7.7
2836;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2010 4e kwartaal;78.0;17.4
2837;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2010;68.0;17.3
2838;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2011 januari;54.3;39.0
2839;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2011 februari;54.3;6.8
2840;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2011 maart;60.3;-29.3
2841;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2011 1e kwartaal;56.3;-3.6
2842;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2011 april;67.9;-9.4
2843;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2011 mei;69.1;-1.7
2844;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2011 juni;67.4;-14.7
2845;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2011 2e kwartaal;68.2;-8.8
2846;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2011 juli;63.9;-10.8
2847;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2011 augustus;53.9;3.6
2848;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2011 september;68.5;15.5
2849;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2011 3e kwartaal;62.1;1.8
2850;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2011 oktober;62.6;-18.5
2851;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2011 november;71.5;-6.9
2852;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2011 december;96.5;19.7
2853;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2011 4e kwartaal;76.8;-1.5
2854;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2011;65.8;-3.2
2855;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2012 januari;45.0;-17.1
2856;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2012 februari;50.8;-6.4
2857;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2012 maart;44.8;-25.7
2858;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2012 1e kwartaal;46.9;-16.7
2859;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2012 april;73.1;7.6
2860;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2012 mei;81.0;17.3
2861;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2012 juni;82.2;21.8
2862;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2012 2e kwartaal;78.7;15.6
2863;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2012 juli;71.5;11.8
2864;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2012 augustus;48.7;-9.7
2865;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2012 september;71.6;4.4
2866;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2012 3e kwartaal;63.9;2.9
2867;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2012 oktober;73.9;18.1
2868;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2012 november;80.0;11.9
2869;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2012 december;88.9;-7.8
2870;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2012 4e kwartaal;80.9;5.3
2871;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2012;67.6;2.7
2872;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2013 januari;46.9;4.1
2873;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2013 februari;48.6;-4.3
2874;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2013 maart;62.0;38.5
2875;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2013 1e kwartaal;52.5;12.0
2876;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2013 april;64.6;-11.7
2877;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2013 mei;71.6;-11.6
2878;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2013 juni;74.1;-9.8
2879;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2013 2e kwartaal;70.1;-11.0
2880;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2013 juli;71.8;0.4
2881;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2013 augustus;57.3;17.7
2882;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2013 september;74.8;4.5
2883;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2013 3e kwartaal;68.0;6.3
2884;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2013 oktober;83.0;12.3
2885;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2013 november;81.0;1.3
2886;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2013 december;92.7;4.2
2887;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2013 4e kwartaal;85.6;5.7
2888;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2013;69.0;2.1
2889;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2014 januari;50.2;7.2
2890;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2014 februari;58.4;20.0
2891;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2014 maart;63.6;2.6
2892;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2014 1e kwartaal;57.4;9.3
2893;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2014 april;88.0;36.3
2894;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2014 mei;84.0;17.3
2895;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2014 juni;92.8;25.2
2896;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2014 2e kwartaal;88.2;25.9
2897;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2014 juli;85.2;18.7
2898;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2014 augustus;74.7;30.5
2899;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2014 september;103.3;38.0
2900;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2014 3e kwartaal;87.7;29.1
2901;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2014 oktober;196.2;136.3
2902;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2014 november;154.5;90.8
2903;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2014 december;160.7;73.3
2904;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2014 4e kwartaal;170.5;99.2
2905;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2014;101.0;46.3
2906;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2015 januari;65.0;29.4
2907;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2015 februari;76.5;31.0
2908;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2015 maart;101.2;59.1
2909;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2015 1e kwartaal;80.9;40.9
2910;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2015 april;84.2;-4.3
2911;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2015 mei;131.1;56.0
2912;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2015 juni;107.7;16.1
2913;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2015 2e kwartaal;107.7;22.0
2914;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2015 juli;120.1;41.0
2915;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2015 augustus;86.4;15.7
2916;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2015 september;132.0;27.8
2917;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2015 3e kwartaal;112.8;28.6
2918;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2015 oktober;135.1;-31.1
2919;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2015 november;116.5;-24.6
2920;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2015 december;100.6;-37.4
2921;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2015 4e kwartaal;117.4;-31.1
2922;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2015;104.7;3.7
2923;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2016 januari;50.6;-22.1
2924;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2016 februari;58.1;-24.0
2925;Totaal 1 of meer werkzame personen;429 Overige civieltechnische bouw;2016 maart;48.2;-52.4
