ID;LandVanNationaliteit;Asielverzoeken;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3;AlleLeeftijden_4;JongerDan15Jaar_5;k_15Tot18Jaar_6;k_18JaarOfOuder_7
2737;Nepal;Eerste asielverzoeken;2009 3e kwartaal;20;10;10;20;10;0;10
2738;Nepal;Eerste asielverzoeken;2009 4e kwartaal;10;10;0;10;0;0;10
2739;Nepal;Eerste asielverzoeken;2009;70;50;20;70;20;0;50
2740;Nepal;Eerste asielverzoeken;2010 1e kwartaal;20;10;10;20;0;0;20
2741;Nepal;Eerste asielverzoeken;2010 2e kwartaal;20;20;0;20;0;0;20
2742;Nepal;Eerste asielverzoeken;2010 3e kwartaal;20;20;0;20;0;0;20
2743;Nepal;Eerste asielverzoeken;2010 4e kwartaal;30;30;10;30;0;0;30
2744;Nepal;Eerste asielverzoeken;2010;90;70;20;90;10;0;80
2745;Nepal;Eerste asielverzoeken;2011 1e kwartaal;40;30;10;40;0;0;40
2746;Nepal;Eerste asielverzoeken;2011 2e kwartaal;30;20;10;30;0;0;30
2747;Nepal;Eerste asielverzoeken;2011 3e kwartaal;30;20;10;30;10;0;20
2748;Nepal;Eerste asielverzoeken;2011 4e kwartaal;30;20;10;30;0;0;30
2749;Nepal;Eerste asielverzoeken;2011;130;90;50;130;20;0;110
2750;Nepal;Volgende asielverzoeken;2007 1e kwartaal;10;10;0;10;0;0;10
2751;Nepal;Volgende asielverzoeken;2007 2e kwartaal;10;10;0;10;0;0;10
2752;Nepal;Volgende asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
2753;Nepal;Volgende asielverzoeken;2007 4e kwartaal;10;10;0;10;0;0;10
2754;Nepal;Volgende asielverzoeken;2007;30;30;0;30;0;0;30
2755;Nepal;Volgende asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
2756;Nepal;Volgende asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
2757;Nepal;Volgende asielverzoeken;2008 3e kwartaal;10;10;0;10;0;0;10
2758;Nepal;Volgende asielverzoeken;2008 4e kwartaal;10;10;0;10;0;0;10
2759;Nepal;Volgende asielverzoeken;2008;20;20;0;20;0;0;20
2760;Nepal;Volgende asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
2761;Nepal;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
2762;Nepal;Volgende asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
2763;Nepal;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
2764;Nepal;Volgende asielverzoeken;2009;20;20;0;20;0;0;20
2765;Nepal;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
2766;Nepal;Volgende asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
2767;Nepal;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
2768;Nepal;Volgende asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
2769;Nepal;Volgende asielverzoeken;2010;10;10;0;10;0;0;10
2770;Nepal;Volgende asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
2771;Nepal;Volgende asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
2772;Nepal;Volgende asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
2773;Nepal;Volgende asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
2774;Nepal;Volgende asielverzoeken;2011;10;10;0;10;0;0;10
2775;Nigeria;Totaal asielverzoeken;2007 1e kwartaal;70;50;20;70;10;10;50
2776;Nigeria;Totaal asielverzoeken;2007 2e kwartaal;70;40;30;70;10;20;40
2777;Nigeria;Totaal asielverzoeken;2007 3e kwartaal;40;30;10;40;10;10;30
2778;Nigeria;Totaal asielverzoeken;2007 4e kwartaal;40;30;10;40;0;10;30
2779;Nigeria;Totaal asielverzoeken;2007;210;140;70;210;20;40;150
2780;Nigeria;Totaal asielverzoeken;2008 1e kwartaal;40;30;20;40;10;10;30
2781;Nigeria;Totaal asielverzoeken;2008 2e kwartaal;20;10;0;20;0;0;10
2782;Nigeria;Totaal asielverzoeken;2008 3e kwartaal;30;20;10;30;0;0;30
2783;Nigeria;Totaal asielverzoeken;2008 4e kwartaal;30;10;10;30;0;0;20
2784;Nigeria;Totaal asielverzoeken;2008;120;70;40;120;10;10;90
2785;Nigeria;Totaal asielverzoeken;2009 1e kwartaal;40;20;10;40;0;0;30
2786;Nigeria;Totaal asielverzoeken;2009 2e kwartaal;50;30;20;50;10;0;40
2787;Nigeria;Totaal asielverzoeken;2009 3e kwartaal;40;30;10;40;10;0;30
2788;Nigeria;Totaal asielverzoeken;2009 4e kwartaal;40;30;20;40;0;0;40
2789;Nigeria;Totaal asielverzoeken;2009;170;110;60;170;20;10;140
2790;Nigeria;Totaal asielverzoeken;2010 1e kwartaal;60;40;20;60;10;10;40
2791;Nigeria;Totaal asielverzoeken;2010 2e kwartaal;30;30;10;30;0;0;30
2792;Nigeria;Totaal asielverzoeken;2010 3e kwartaal;40;30;10;40;0;0;40
2793;Nigeria;Totaal asielverzoeken;2010 4e kwartaal;60;40;20;60;10;10;40
2794;Nigeria;Totaal asielverzoeken;2010;190;140;50;190;20;20;150
2795;Nigeria;Totaal asielverzoeken;2011 1e kwartaal;40;30;10;40;0;10;30
2796;Nigeria;Totaal asielverzoeken;2011 2e kwartaal;40;30;10;40;0;0;30
2797;Nigeria;Totaal asielverzoeken;2011 3e kwartaal;50;30;20;50;10;0;40
2798;Nigeria;Totaal asielverzoeken;2011 4e kwartaal;20;20;10;20;0;0;20
2799;Nigeria;Totaal asielverzoeken;2011;150;110;40;150;10;10;120
2800;Nigeria;Eerste asielverzoeken;2007 1e kwartaal;50;40;20;50;10;10;40
2801;Nigeria;Eerste asielverzoeken;2007 2e kwartaal;60;40;30;60;0;20;40
2802;Nigeria;Eerste asielverzoeken;2007 3e kwartaal;40;30;10;40;10;10;30
2803;Nigeria;Eerste asielverzoeken;2007 4e kwartaal;30;30;10;30;0;10;20
2804;Nigeria;Eerste asielverzoeken;2007;180;130;60;180;10;40;130
2805;Nigeria;Eerste asielverzoeken;2008 1e kwartaal;30;20;10;30;0;10;20
2806;Nigeria;Eerste asielverzoeken;2008 2e kwartaal;20;10;0;20;0;0;10
2807;Nigeria;Eerste asielverzoeken;2008 3e kwartaal;30;20;10;30;0;0;20
2808;Nigeria;Eerste asielverzoeken;2008 4e kwartaal;20;10;10;20;0;0;20
2809;Nigeria;Eerste asielverzoeken;2008;100;60;40;100;10;10;80
2810;Nigeria;Eerste asielverzoeken;2009 1e kwartaal;30;20;10;30;0;0;30
2811;Nigeria;Eerste asielverzoeken;2009 2e kwartaal;40;20;20;40;10;0;30
2812;Nigeria;Eerste asielverzoeken;2009 3e kwartaal;40;30;10;40;10;0;30
2813;Nigeria;Eerste asielverzoeken;2009 4e kwartaal;40;30;20;40;0;0;40
2814;Nigeria;Eerste asielverzoeken;2009;150;100;50;150;20;10;120
2815;Nigeria;Eerste asielverzoeken;2010 1e kwartaal;50;40;10;50;10;10;40
2816;Nigeria;Eerste asielverzoeken;2010 2e kwartaal;30;20;10;30;0;0;20
2817;Nigeria;Eerste asielverzoeken;2010 3e kwartaal;40;30;10;40;0;0;40
2818;Nigeria;Eerste asielverzoeken;2010 4e kwartaal;50;40;20;50;10;10;40
2819;Nigeria;Eerste asielverzoeken;2010;170;130;50;170;20;20;130
2820;Nigeria;Eerste asielverzoeken;2011 1e kwartaal;40;30;10;40;0;10;30
2821;Nigeria;Eerste asielverzoeken;2011 2e kwartaal;30;20;10;30;0;0;20
2822;Nigeria;Eerste asielverzoeken;2011 3e kwartaal;40;30;20;40;10;0;30
2823;Nigeria;Eerste asielverzoeken;2011 4e kwartaal;20;10;10;20;0;0;20
2824;Nigeria;Eerste asielverzoeken;2011;130;90;40;130;10;10;100
2825;Nigeria;Volgende asielverzoeken;2007 1e kwartaal;10;10;10;10;0;0;10
2826;Nigeria;Volgende asielverzoeken;2007 2e kwartaal;10;10;0;10;0;0;10
2827;Nigeria;Volgende asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
2828;Nigeria;Volgende asielverzoeken;2007 4e kwartaal;10;0;0;10;0;0;10
2829;Nigeria;Volgende asielverzoeken;2007;30;20;10;30;10;0;20
2830;Nigeria;Volgende asielverzoeken;2008 1e kwartaal;10;10;0;10;0;0;10
2831;Nigeria;Volgende asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
2832;Nigeria;Volgende asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
2833;Nigeria;Volgende asielverzoeken;2008 4e kwartaal;10;0;0;10;0;0;10
2834;Nigeria;Volgende asielverzoeken;2008;20;10;10;20;0;0;10
2835;Nigeria;Volgende asielverzoeken;2009 1e kwartaal;10;0;0;10;0;0;10
2836;Nigeria;Volgende asielverzoeken;2009 2e kwartaal;10;10;0;10;0;0;10
2837;Nigeria;Volgende asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
2838;Nigeria;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
2839;Nigeria;Volgende asielverzoeken;2009;20;10;10;20;0;0;20
2840;Nigeria;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
2841;Nigeria;Volgende asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
2842;Nigeria;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
2843;Nigeria;Volgende asielverzoeken;2010 4e kwartaal;10;0;0;10;0;0;10
2844;Nigeria;Volgende asielverzoeken;2010;20;10;10;20;0;0;20
2845;Nigeria;Volgende asielverzoeken;2011 1e kwartaal;10;10;0;10;0;0;10
2846;Nigeria;Volgende asielverzoeken;2011 2e kwartaal;10;10;0;10;0;0;10
2847;Nigeria;Volgende asielverzoeken;2011 3e kwartaal;10;10;0;10;0;0;10
2848;Nigeria;Volgende asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
2849;Nigeria;Volgende asielverzoeken;2011;20;20;0;20;0;0;20
2850;Oeganda;Totaal asielverzoeken;2007 1e kwartaal;10;0;0;10;0;0;0
2851;Oeganda;Totaal asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
2852;Oeganda;Totaal asielverzoeken;2007 3e kwartaal;10;10;10;10;0;0;10
2853;Oeganda;Totaal asielverzoeken;2007 4e kwartaal;10;10;10;10;0;0;10
2854;Oeganda;Totaal asielverzoeken;2007;30;20;20;30;0;10;20
2855;Oeganda;Totaal asielverzoeken;2008 1e kwartaal;10;0;10;10;0;0;10
2856;Oeganda;Totaal asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
2857;Oeganda;Totaal asielverzoeken;2008 3e kwartaal;10;0;10;10;0;0;10
2858;Oeganda;Totaal asielverzoeken;2008 4e kwartaal;10;0;0;10;0;0;10
2859;Oeganda;Totaal asielverzoeken;2008;30;10;20;30;10;0;20
2860;Oeganda;Totaal asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
2861;Oeganda;Totaal asielverzoeken;2009 2e kwartaal;20;10;0;20;0;0;20
2862;Oeganda;Totaal asielverzoeken;2009 3e kwartaal;20;10;10;20;0;0;10
2863;Oeganda;Totaal asielverzoeken;2009 4e kwartaal;20;20;10;20;0;0;20
2864;Oeganda;Totaal asielverzoeken;2009;70;40;20;70;0;0;60
2865;Oeganda;Totaal asielverzoeken;2010 1e kwartaal;20;10;10;20;0;0;20
2866;Oeganda;Totaal asielverzoeken;2010 2e kwartaal;10;10;10;10;0;0;10
2867;Oeganda;Totaal asielverzoeken;2010 3e kwartaal;20;10;10;20;0;0;20
2868;Oeganda;Totaal asielverzoeken;2010 4e kwartaal;30;20;10;30;0;0;30
2869;Oeganda;Totaal asielverzoeken;2010;90;40;50;90;0;0;80
2870;Oeganda;Totaal asielverzoeken;2011 1e kwartaal;30;10;20;30;0;0;20
2871;Oeganda;Totaal asielverzoeken;2011 2e kwartaal;20;10;10;20;0;0;20
2872;Oeganda;Totaal asielverzoeken;2011 3e kwartaal;30;20;10;30;0;0;30
2873;Oeganda;Totaal asielverzoeken;2011 4e kwartaal;30;10;20;30;0;0;30
2874;Oeganda;Totaal asielverzoeken;2011;110;50;60;110;0;10;100
2875;Oeganda;Eerste asielverzoeken;2007 1e kwartaal;10;0;0;10;0;0;0
2876;Oeganda;Eerste asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
2877;Oeganda;Eerste asielverzoeken;2007 3e kwartaal;10;10;10;10;0;0;10
2878;Oeganda;Eerste asielverzoeken;2007 4e kwartaal;10;10;10;10;0;0;10
2879;Oeganda;Eerste asielverzoeken;2007;30;10;20;30;0;10;20
2880;Oeganda;Eerste asielverzoeken;2008 1e kwartaal;10;0;10;10;0;0;10
2881;Oeganda;Eerste asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
2882;Oeganda;Eerste asielverzoeken;2008 3e kwartaal;10;0;10;10;0;0;10
2883;Oeganda;Eerste asielverzoeken;2008 4e kwartaal;10;0;0;10;0;0;0
2884;Oeganda;Eerste asielverzoeken;2008;30;10;20;30;10;0;20
2885;Oeganda;Eerste asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
2886;Oeganda;Eerste asielverzoeken;2009 2e kwartaal;10;10;0;10;0;0;10
2887;Oeganda;Eerste asielverzoeken;2009 3e kwartaal;10;10;10;10;0;0;10
2888;Oeganda;Eerste asielverzoeken;2009 4e kwartaal;20;20;10;20;0;0;20
2889;Oeganda;Eerste asielverzoeken;2009;60;40;20;60;0;0;50
2890;Oeganda;Eerste asielverzoeken;2010 1e kwartaal;20;10;10;20;0;0;20
2891;Oeganda;Eerste asielverzoeken;2010 2e kwartaal;10;10;10;10;0;0;10
2892;Oeganda;Eerste asielverzoeken;2010 3e kwartaal;20;10;10;20;0;0;20
2893;Oeganda;Eerste asielverzoeken;2010 4e kwartaal;30;20;10;30;0;0;30
2894;Oeganda;Eerste asielverzoeken;2010;80;30;50;80;0;0;70
2895;Oeganda;Eerste asielverzoeken;2011 1e kwartaal;30;10;20;30;0;0;20
2896;Oeganda;Eerste asielverzoeken;2011 2e kwartaal;10;10;10;10;0;0;10
2897;Oeganda;Eerste asielverzoeken;2011 3e kwartaal;20;10;10;20;0;0;20
2898;Oeganda;Eerste asielverzoeken;2011 4e kwartaal;30;10;20;30;0;0;30
2899;Oeganda;Eerste asielverzoeken;2011;90;40;50;90;0;0;90
2900;Oeganda;Volgende asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
2901;Oeganda;Volgende asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
2902;Oeganda;Volgende asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
2903;Oeganda;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
2904;Oeganda;Volgende asielverzoeken;2007;0;0;0;0;0;0;0
2905;Oeganda;Volgende asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
2906;Oeganda;Volgende asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
2907;Oeganda;Volgende asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
2908;Oeganda;Volgende asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
2909;Oeganda;Volgende asielverzoeken;2008;0;0;0;0;0;0;0
2910;Oeganda;Volgende asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
2911;Oeganda;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
2912;Oeganda;Volgende asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
2913;Oeganda;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
2914;Oeganda;Volgende asielverzoeken;2009;10;10;0;10;0;0;10
2915;Oeganda;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
2916;Oeganda;Volgende asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
2917;Oeganda;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
2918;Oeganda;Volgende asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
2919;Oeganda;Volgende asielverzoeken;2010;10;10;0;10;0;0;10
2920;Oeganda;Volgende asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
2921;Oeganda;Volgende asielverzoeken;2011 2e kwartaal;10;0;0;10;0;0;10
2922;Oeganda;Volgende asielverzoeken;2011 3e kwartaal;10;10;0;10;0;0;10
2923;Oeganda;Volgende asielverzoeken;2011 4e kwartaal;10;0;0;10;0;0;0
2924;Oeganda;Volgende asielverzoeken;2011;20;10;10;20;0;0;20
2925;Oezbekistan;Totaal asielverzoeken;2007 1e kwartaal;10;0;10;10;0;0;0
2926;Oezbekistan;Totaal asielverzoeken;2007 2e kwartaal;10;0;10;10;0;0;10
2927;Oezbekistan;Totaal asielverzoeken;2007 3e kwartaal;10;0;0;10;0;0;10
2928;Oezbekistan;Totaal asielverzoeken;2007 4e kwartaal;10;0;0;10;0;0;0
2929;Oezbekistan;Totaal asielverzoeken;2007;30;10;20;30;10;0;20
2930;Oezbekistan;Totaal asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
2931;Oezbekistan;Totaal asielverzoeken;2008 2e kwartaal;10;10;0;10;0;0;10
2932;Oezbekistan;Totaal asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
2933;Oezbekistan;Totaal asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
2934;Oezbekistan;Totaal asielverzoeken;2008;10;10;10;10;0;0;10
2935;Oezbekistan;Totaal asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
2936;Oezbekistan;Totaal asielverzoeken;2009 2e kwartaal;10;0;0;10;0;0;10
2937;Oezbekistan;Totaal asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
2938;Oezbekistan;Totaal asielverzoeken;2009 4e kwartaal;10;0;0;10;0;0;10
2939;Oezbekistan;Totaal asielverzoeken;2009;20;10;10;20;0;0;20
2940;Oezbekistan;Totaal asielverzoeken;2010 1e kwartaal;10;0;0;10;0;0;0
2941;Oezbekistan;Totaal asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
2942;Oezbekistan;Totaal asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
2943;Oezbekistan;Totaal asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
2944;Oezbekistan;Totaal asielverzoeken;2010;20;10;10;20;0;0;10
2945;Oezbekistan;Totaal asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
2946;Oezbekistan;Totaal asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
2947;Oezbekistan;Totaal asielverzoeken;2011 3e kwartaal;10;0;0;10;0;0;10
2948;Oezbekistan;Totaal asielverzoeken;2011 4e kwartaal;10;10;10;10;10;0;10
2949;Oezbekistan;Totaal asielverzoeken;2011;20;10;10;20;10;0;10
2950;Oezbekistan;Eerste asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
2951;Oezbekistan;Eerste asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
2952;Oezbekistan;Eerste asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
2953;Oezbekistan;Eerste asielverzoeken;2007 4e kwartaal;10;0;0;10;0;0;0
2954;Oezbekistan;Eerste asielverzoeken;2007;10;10;10;10;0;0;10
2955;Oezbekistan;Eerste asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
2956;Oezbekistan;Eerste asielverzoeken;2008 2e kwartaal;10;0;0;10;0;0;0
2957;Oezbekistan;Eerste asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
2958;Oezbekistan;Eerste asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
2959;Oezbekistan;Eerste asielverzoeken;2008;10;10;10;10;0;0;10
2960;Oezbekistan;Eerste asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
2961;Oezbekistan;Eerste asielverzoeken;2009 2e kwartaal;10;0;0;10;0;0;10
2962;Oezbekistan;Eerste asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
2963;Oezbekistan;Eerste asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
2964;Oezbekistan;Eerste asielverzoeken;2009;10;10;10;10;0;0;10
2965;Oezbekistan;Eerste asielverzoeken;2010 1e kwartaal;10;0;0;10;0;0;0
2966;Oezbekistan;Eerste asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
2967;Oezbekistan;Eerste asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
2968;Oezbekistan;Eerste asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
2969;Oezbekistan;Eerste asielverzoeken;2010;20;10;10;20;0;0;10
2970;Oezbekistan;Eerste asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
2971;Oezbekistan;Eerste asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
2972;Oezbekistan;Eerste asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
2973;Oezbekistan;Eerste asielverzoeken;2011 4e kwartaal;10;10;10;10;10;0;0
2974;Oezbekistan;Eerste asielverzoeken;2011;20;10;10;20;10;0;10
2975;Oezbekistan;Volgende asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
2976;Oezbekistan;Volgende asielverzoeken;2007 2e kwartaal;10;0;10;10;0;0;10
2977;Oezbekistan;Volgende asielverzoeken;2007 3e kwartaal;10;0;0;10;0;0;10
2978;Oezbekistan;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
2979;Oezbekistan;Volgende asielverzoeken;2007;20;10;10;20;0;0;20
2980;Oezbekistan;Volgende asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
2981;Oezbekistan;Volgende asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
2982;Oezbekistan;Volgende asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
2983;Oezbekistan;Volgende asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
2984;Oezbekistan;Volgende asielverzoeken;2008;0;0;0;0;0;0;0
2985;Oezbekistan;Volgende asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
2986;Oezbekistan;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
2987;Oezbekistan;Volgende asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
2988;Oezbekistan;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
2989;Oezbekistan;Volgende asielverzoeken;2009;0;0;0;0;0;0;0
2990;Oezbekistan;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
2991;Oezbekistan;Volgende asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
2992;Oezbekistan;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
2993;Oezbekistan;Volgende asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
2994;Oezbekistan;Volgende asielverzoeken;2010;0;0;0;0;0;0;0
2995;Oezbekistan;Volgende asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
2996;Oezbekistan;Volgende asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
2997;Oezbekistan;Volgende asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
2998;Oezbekistan;Volgende asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
2999;Oezbekistan;Volgende asielverzoeken;2011;0;0;0;0;0;0;0
3000;Pakistan;Totaal asielverzoeken;2007 1e kwartaal;10;10;0;10;0;0;10
3001;Pakistan;Totaal asielverzoeken;2007 2e kwartaal;10;0;0;10;0;0;0
3002;Pakistan;Totaal asielverzoeken;2007 3e kwartaal;10;10;0;10;0;0;10
3003;Pakistan;Totaal asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
3004;Pakistan;Totaal asielverzoeken;2007;30;30;10;30;0;0;30
3005;Pakistan;Totaal asielverzoeken;2008 1e kwartaal;10;10;0;10;0;0;10
3006;Pakistan;Totaal asielverzoeken;2008 2e kwartaal;10;10;0;10;0;0;10
3007;Pakistan;Totaal asielverzoeken;2008 3e kwartaal;20;20;0;20;0;0;10
3008;Pakistan;Totaal asielverzoeken;2008 4e kwartaal;20;20;0;20;0;0;20
3009;Pakistan;Totaal asielverzoeken;2008;60;50;10;60;0;10;50
3010;Pakistan;Totaal asielverzoeken;2009 1e kwartaal;10;0;0;10;0;0;10
3011;Pakistan;Totaal asielverzoeken;2009 2e kwartaal;10;10;0;10;0;0;10
3012;Pakistan;Totaal asielverzoeken;2009 3e kwartaal;10;10;0;10;0;0;10
3013;Pakistan;Totaal asielverzoeken;2009 4e kwartaal;20;20;10;20;0;0;20
3014;Pakistan;Totaal asielverzoeken;2009;50;40;20;50;10;0;50
3015;Pakistan;Totaal asielverzoeken;2010 1e kwartaal;20;10;10;20;0;0;20
3016;Pakistan;Totaal asielverzoeken;2010 2e kwartaal;10;10;0;10;0;0;10
3017;Pakistan;Totaal asielverzoeken;2010 3e kwartaal;20;20;10;20;0;0;20
3018;Pakistan;Totaal asielverzoeken;2010 4e kwartaal;20;10;10;20;0;0;20
3019;Pakistan;Totaal asielverzoeken;2010;70;40;20;70;0;0;60
3020;Pakistan;Totaal asielverzoeken;2011 1e kwartaal;30;20;10;30;0;0;30
3021;Pakistan;Totaal asielverzoeken;2011 2e kwartaal;20;10;0;20;0;0;20
3022;Pakistan;Totaal asielverzoeken;2011 3e kwartaal;30;30;10;30;0;0;30
3023;Pakistan;Totaal asielverzoeken;2011 4e kwartaal;50;40;10;50;10;0;40
3024;Pakistan;Totaal asielverzoeken;2011;130;100;30;130;10;0;120
3025;Pakistan;Eerste asielverzoeken;2007 1e kwartaal;10;10;0;10;0;0;10
3026;Pakistan;Eerste asielverzoeken;2007 2e kwartaal;10;0;0;10;0;0;0
3027;Pakistan;Eerste asielverzoeken;2007 3e kwartaal;10;10;0;10;0;0;10
3028;Pakistan;Eerste asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
3029;Pakistan;Eerste asielverzoeken;2007;20;20;0;20;0;0;20
3030;Pakistan;Eerste asielverzoeken;2008 1e kwartaal;10;10;0;10;0;0;10
3031;Pakistan;Eerste asielverzoeken;2008 2e kwartaal;10;10;0;10;0;0;10
3032;Pakistan;Eerste asielverzoeken;2008 3e kwartaal;10;10;0;10;0;0;10
3033;Pakistan;Eerste asielverzoeken;2008 4e kwartaal;10;10;0;10;0;0;10
3034;Pakistan;Eerste asielverzoeken;2008;50;40;0;50;0;10;40
3035;Pakistan;Eerste asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
3036;Pakistan;Eerste asielverzoeken;2009 2e kwartaal;10;10;0;10;0;0;10
3037;Pakistan;Eerste asielverzoeken;2009 3e kwartaal;10;10;0;10;0;0;10
3038;Pakistan;Eerste asielverzoeken;2009 4e kwartaal;20;10;10;20;0;0;20
3039;Pakistan;Eerste asielverzoeken;2009;40;30;10;40;0;0;40
3040;Pakistan;Eerste asielverzoeken;2010 1e kwartaal;20;10;10;20;0;0;10
3041;Pakistan;Eerste asielverzoeken;2010 2e kwartaal;10;10;0;10;0;0;10
3042;Pakistan;Eerste asielverzoeken;2010 3e kwartaal;20;10;10;20;0;0;20
3043;Pakistan;Eerste asielverzoeken;2010 4e kwartaal;20;10;10;20;0;0;20
3044;Pakistan;Eerste asielverzoeken;2010;60;40;20;60;0;0;60
3045;Pakistan;Eerste asielverzoeken;2011 1e kwartaal;20;20;0;20;0;0;20
3046;Pakistan;Eerste asielverzoeken;2011 2e kwartaal;10;10;0;10;0;0;10
