ID;Donorregistratie;RegioS;Perioden;DonorregisterVastgelegdeKeuze_1
5711;Geen bezwaar tegen orgaandonatie;Albrandswaard;2023;5
5712;Geen bezwaar tegen orgaandonatie;Alkmaar;2022;20
5713;Geen bezwaar tegen orgaandonatie;Alkmaar;2023;20
5714;Geen bezwaar tegen orgaandonatie;Almelo;2022;14
5715;Geen bezwaar tegen orgaandonatie;Almelo;2023;14
5716;Geen bezwaar tegen orgaandonatie;Almere;2022;44
5717;Geen bezwaar tegen orgaandonatie;Almere;2023;44
5718;Geen bezwaar tegen orgaandonatie;Alphen aan den Rijn;2022;20
5719;Geen bezwaar tegen orgaandonatie;Alphen aan den Rijn;2023;20
5720;Geen bezwaar tegen orgaandonatie;Alphen-Chaam;2022;2
5721;Geen bezwaar tegen orgaandonatie;Alphen-Chaam;2023;2
5722;Geen bezwaar tegen orgaandonatie;Altena;2022;9
5723;Geen bezwaar tegen orgaandonatie;Altena;2023;9
5724;Geen bezwaar tegen orgaandonatie;Ameland;2022;1
5725;Geen bezwaar tegen orgaandonatie;Ameland;2023;1
5726;Geen bezwaar tegen orgaandonatie;Amersfoort;2022;26
5727;Geen bezwaar tegen orgaandonatie;Amersfoort;2023;26
5728;Geen bezwaar tegen orgaandonatie;Amstelveen;2022;21
5729;Geen bezwaar tegen orgaandonatie;Amstelveen;2023;20
5730;Geen bezwaar tegen orgaandonatie;Amsterdam;2022;227
5731;Geen bezwaar tegen orgaandonatie;Amsterdam;2023;219
5732;Geen bezwaar tegen orgaandonatie;Apeldoorn;2022;29
5733;Geen bezwaar tegen orgaandonatie;Apeldoorn;2023;29
5734;Geen bezwaar tegen orgaandonatie;Arnhem;2022;33
5735;Geen bezwaar tegen orgaandonatie;Arnhem;2023;32
5736;Geen bezwaar tegen orgaandonatie;Assen;2022;12
5737;Geen bezwaar tegen orgaandonatie;Assen;2023;12
5738;Geen bezwaar tegen orgaandonatie;Asten;2022;3
5739;Geen bezwaar tegen orgaandonatie;Asten;2023;3
5740;Geen bezwaar tegen orgaandonatie;Baarle-Nassau;2022;1
5741;Geen bezwaar tegen orgaandonatie;Baarle-Nassau;2023;1
5742;Geen bezwaar tegen orgaandonatie;Baarn;2022;4
5743;Geen bezwaar tegen orgaandonatie;Baarn;2023;4
5744;Geen bezwaar tegen orgaandonatie;Barendrecht;2022;8
5745;Geen bezwaar tegen orgaandonatie;Barendrecht;2023;8
5746;Geen bezwaar tegen orgaandonatie;Barneveld;2022;10
5747;Geen bezwaar tegen orgaandonatie;Barneveld;2023;10
5748;Geen bezwaar tegen orgaandonatie;Beek (L.);2022;2
5749;Geen bezwaar tegen orgaandonatie;Beek (L.);2023;2
5750;Geen bezwaar tegen orgaandonatie;Beekdaelen;2022;6
5751;Geen bezwaar tegen orgaandonatie;Beekdaelen;2023;6
5752;Geen bezwaar tegen orgaandonatie;Beesel;2022;2
5753;Geen bezwaar tegen orgaandonatie;Beesel;2023;2
5754;Geen bezwaar tegen orgaandonatie;Berg en Dal;2022;6
5755;Geen bezwaar tegen orgaandonatie;Berg en Dal;2023;6
5756;Geen bezwaar tegen orgaandonatie;Bergeijk;2022;3
5757;Geen bezwaar tegen orgaandonatie;Bergeijk;2023;3
5758;Geen bezwaar tegen orgaandonatie;Bergen (L.);2022;2
5759;Geen bezwaar tegen orgaandonatie;Bergen (L.);2023;2
5760;Geen bezwaar tegen orgaandonatie;Bergen (NH.);2022;5
5761;Geen bezwaar tegen orgaandonatie;Bergen (NH.);2023;5
5762;Geen bezwaar tegen orgaandonatie;Bergen op Zoom;2022;11
5763;Geen bezwaar tegen orgaandonatie;Bergen op Zoom;2023;11
5764;Geen bezwaar tegen orgaandonatie;Berkelland;2022;7
5765;Geen bezwaar tegen orgaandonatie;Berkelland;2023;7
5766;Geen bezwaar tegen orgaandonatie;Bernheze;2022;5
5767;Geen bezwaar tegen orgaandonatie;Bernheze;2023;5
5768;Geen bezwaar tegen orgaandonatie;Best;2022;5
5769;Geen bezwaar tegen orgaandonatie;Best;2023;5
5770;Geen bezwaar tegen orgaandonatie;Beuningen;2022;4
5771;Geen bezwaar tegen orgaandonatie;Beuningen;2023;4
5772;Geen bezwaar tegen orgaandonatie;Beverwijk;2022;9
5773;Geen bezwaar tegen orgaandonatie;Beverwijk;2023;9
5774;Geen bezwaar tegen orgaandonatie;De Bilt;2022;7
5775;Geen bezwaar tegen orgaandonatie;De Bilt;2023;7
5776;Geen bezwaar tegen orgaandonatie;Bladel;2022;3
5777;Geen bezwaar tegen orgaandonatie;Bladel;2023;3
5778;Geen bezwaar tegen orgaandonatie;Blaricum;2022;2
5779;Geen bezwaar tegen orgaandonatie;Blaricum;2023;2
5780;Geen bezwaar tegen orgaandonatie;Bloemendaal;2022;4
5781;Geen bezwaar tegen orgaandonatie;Bloemendaal;2023;4
5782;Geen bezwaar tegen orgaandonatie;Bodegraven-Reeuwijk;2022;6
5783;Geen bezwaar tegen orgaandonatie;Bodegraven-Reeuwijk;2023;6
5784;Geen bezwaar tegen orgaandonatie;Boekel;2022;2
5785;Geen bezwaar tegen orgaandonatie;Boekel;2023;2
5786;Geen bezwaar tegen orgaandonatie;Borger-Odoorn;2022;5
5787;Geen bezwaar tegen orgaandonatie;Borger-Odoorn;2023;4
5788;Geen bezwaar tegen orgaandonatie;Borne;2022;4
5789;Geen bezwaar tegen orgaandonatie;Borne;2023;4
5790;Geen bezwaar tegen orgaandonatie;Borsele;2022;4
5791;Geen bezwaar tegen orgaandonatie;Borsele;2023;4
5792;Geen bezwaar tegen orgaandonatie;Boxtel;2022;5
5793;Geen bezwaar tegen orgaandonatie;Boxtel;2023;5
5794;Geen bezwaar tegen orgaandonatie;Breda;2022;34
5795;Geen bezwaar tegen orgaandonatie;Breda;2023;34
5796;Geen bezwaar tegen orgaandonatie;Bronckhorst;2022;6
5797;Geen bezwaar tegen orgaandonatie;Bronckhorst;2023;6
5798;Geen bezwaar tegen orgaandonatie;Brummen;2022;3
5799;Geen bezwaar tegen orgaandonatie;Brummen;2023;3
5800;Geen bezwaar tegen orgaandonatie;Brunssum;2022;5
5801;Geen bezwaar tegen orgaandonatie;Brunssum;2023;5
5802;Geen bezwaar tegen orgaandonatie;Bunnik;2022;2
5803;Geen bezwaar tegen orgaandonatie;Bunnik;2023;2
5804;Geen bezwaar tegen orgaandonatie;Bunschoten;2022;4
5805;Geen bezwaar tegen orgaandonatie;Bunschoten;2023;4
5806;Geen bezwaar tegen orgaandonatie;Buren;2022;5
5807;Geen bezwaar tegen orgaandonatie;Buren;2023;5
5808;Geen bezwaar tegen orgaandonatie;Capelle aan den IJssel;2022;14
5809;Geen bezwaar tegen orgaandonatie;Capelle aan den IJssel;2023;14
5810;Geen bezwaar tegen orgaandonatie;Castricum;2022;6
5811;Geen bezwaar tegen orgaandonatie;Castricum;2023;6
5812;Geen bezwaar tegen orgaandonatie;Coevorden;2022;6
5813;Geen bezwaar tegen orgaandonatie;Coevorden;2023;6
5814;Geen bezwaar tegen orgaandonatie;Cranendonck;2022;4
5815;Geen bezwaar tegen orgaandonatie;Cranendonck;2023;4
5816;Geen bezwaar tegen orgaandonatie;Culemborg;2022;5
5817;Geen bezwaar tegen orgaandonatie;Culemborg;2023;5
5818;Geen bezwaar tegen orgaandonatie;Dalfsen;2022;5
5819;Geen bezwaar tegen orgaandonatie;Dalfsen;2023;5
5820;Geen bezwaar tegen orgaandonatie;Dantumadiel;2022;4
5821;Geen bezwaar tegen orgaandonatie;Dantumadiel;2023;4
5822;Geen bezwaar tegen orgaandonatie;Delft;2022;25
5823;Geen bezwaar tegen orgaandonatie;Delft;2023;23
5824;Geen bezwaar tegen orgaandonatie;Deurne;2022;5
5825;Geen bezwaar tegen orgaandonatie;Deurne;2023;5
5826;Geen bezwaar tegen orgaandonatie;Deventer;2022;18
5827;Geen bezwaar tegen orgaandonatie;Deventer;2023;18
5828;Geen bezwaar tegen orgaandonatie;Diemen;2022;8
5829;Geen bezwaar tegen orgaandonatie;Diemen;2023;7
5830;Geen bezwaar tegen orgaandonatie;Dijk en Waard;2022;15
5831;Geen bezwaar tegen orgaandonatie;Dijk en Waard;2023;15
5832;Geen bezwaar tegen orgaandonatie;Dinkelland;2022;5
5833;Geen bezwaar tegen orgaandonatie;Dinkelland;2023;5
5834;Geen bezwaar tegen orgaandonatie;Doesburg;2022;2
5835;Geen bezwaar tegen orgaandonatie;Doesburg;2023;2
5836;Geen bezwaar tegen orgaandonatie;Doetinchem;2022;10
5837;Geen bezwaar tegen orgaandonatie;Doetinchem;2023;10
5838;Geen bezwaar tegen orgaandonatie;Dongen;2022;4
5839;Geen bezwaar tegen orgaandonatie;Dongen;2023;4
5840;Geen bezwaar tegen orgaandonatie;Dordrecht;2022;23
5841;Geen bezwaar tegen orgaandonatie;Dordrecht;2023;23
5842;Geen bezwaar tegen orgaandonatie;Drechterland;2022;3
5843;Geen bezwaar tegen orgaandonatie;Drechterland;2023;3
5844;Geen bezwaar tegen orgaandonatie;Drimmelen;2022;5
5845;Geen bezwaar tegen orgaandonatie;Drimmelen;2023;5
5846;Geen bezwaar tegen orgaandonatie;Dronten;2022;8
5847;Geen bezwaar tegen orgaandonatie;Dronten;2023;8
5848;Geen bezwaar tegen orgaandonatie;Druten;2022;3
5849;Geen bezwaar tegen orgaandonatie;Druten;2023;3
5850;Geen bezwaar tegen orgaandonatie;Duiven;2022;4
5851;Geen bezwaar tegen orgaandonatie;Duiven;2023;4
5852;Geen bezwaar tegen orgaandonatie;Echt-Susteren;2022;6
5853;Geen bezwaar tegen orgaandonatie;Echt-Susteren;2023;6
5854;Geen bezwaar tegen orgaandonatie;Edam-Volendam;2022;7
5855;Geen bezwaar tegen orgaandonatie;Edam-Volendam;2023;7
5856;Geen bezwaar tegen orgaandonatie;Ede;2022;20
5857;Geen bezwaar tegen orgaandonatie;Ede;2023;20
5858;Geen bezwaar tegen orgaandonatie;Eemnes;2022;2
5859;Geen bezwaar tegen orgaandonatie;Eemnes;2023;2
5860;Geen bezwaar tegen orgaandonatie;Eemsdelta;2022;9
5861;Geen bezwaar tegen orgaandonatie;Eemsdelta;2023;9
5862;Geen bezwaar tegen orgaandonatie;Eersel;2022;3
5863;Geen bezwaar tegen orgaandonatie;Eersel;2023;3
5864;Geen bezwaar tegen orgaandonatie;Eijsden-Margraten;2022;4
5865;Geen bezwaar tegen orgaandonatie;Eijsden-Margraten;2023;4
5866;Geen bezwaar tegen orgaandonatie;Eindhoven;2022;51
5867;Geen bezwaar tegen orgaandonatie;Eindhoven;2023;49
5868;Geen bezwaar tegen orgaandonatie;Elburg;2022;4
5869;Geen bezwaar tegen orgaandonatie;Elburg;2023;4
5870;Geen bezwaar tegen orgaandonatie;Emmen;2022;21
5871;Geen bezwaar tegen orgaandonatie;Emmen;2023;21
5872;Geen bezwaar tegen orgaandonatie;Enkhuizen;2022;3
5873;Geen bezwaar tegen orgaandonatie;Enkhuizen;2023;3
5874;Geen bezwaar tegen orgaandonatie;Enschede;2022;34
5875;Geen bezwaar tegen orgaandonatie;Enschede;2023;33
5876;Geen bezwaar tegen orgaandonatie;Epe;2022;6
5877;Geen bezwaar tegen orgaandonatie;Epe;2023;6
5878;Geen bezwaar tegen orgaandonatie;Ermelo;2022;5
5879;Geen bezwaar tegen orgaandonatie;Ermelo;2023;5
5880;Geen bezwaar tegen orgaandonatie;Etten-Leur;2022;7
5881;Geen bezwaar tegen orgaandonatie;Etten-Leur;2023;7
5882;Geen bezwaar tegen orgaandonatie;De Fryske Marren;2022;9
5883;Geen bezwaar tegen orgaandonatie;De Fryske Marren;2023;9
5884;Geen bezwaar tegen orgaandonatie;Geertruidenberg;2022;4
5885;Geen bezwaar tegen orgaandonatie;Geertruidenberg;2023;4
5886;Geen bezwaar tegen orgaandonatie;Geldrop-Mierlo;2022;6
5887;Geen bezwaar tegen orgaandonatie;Geldrop-Mierlo;2023;6
5888;Geen bezwaar tegen orgaandonatie;Gemert-Bakel;2022;5
5889;Geen bezwaar tegen orgaandonatie;Gemert-Bakel;2023;5
5890;Geen bezwaar tegen orgaandonatie;Gennep;2022;3
5891;Geen bezwaar tegen orgaandonatie;Gennep;2023;3
5892;Geen bezwaar tegen orgaandonatie;Gilze en Rijen;2022;4
5893;Geen bezwaar tegen orgaandonatie;Gilze en Rijen;2023;4
5894;Geen bezwaar tegen orgaandonatie;Goeree-Overflakkee;2022;8
5895;Geen bezwaar tegen orgaandonatie;Goeree-Overflakkee;2023;9
5896;Geen bezwaar tegen orgaandonatie;Goes;2022;6
5897;Geen bezwaar tegen orgaandonatie;Goes;2023;7
5898;Geen bezwaar tegen orgaandonatie;Goirle;2022;3
5899;Geen bezwaar tegen orgaandonatie;Goirle;2023;3
5900;Geen bezwaar tegen orgaandonatie;Gooise Meren;2022;10
5901;Geen bezwaar tegen orgaandonatie;Gooise Meren;2023;10
5902;Geen bezwaar tegen orgaandonatie;Gorinchem;2022;6
5903;Geen bezwaar tegen orgaandonatie;Gorinchem;2023;6
5904;Geen bezwaar tegen orgaandonatie;Gouda;2022;13
5905;Geen bezwaar tegen orgaandonatie;Gouda;2023;13
5906;Geen bezwaar tegen orgaandonatie;'s-Gravenhage (gemeente);2022;131
5907;Geen bezwaar tegen orgaandonatie;'s-Gravenhage (gemeente);2023;126
5908;Geen bezwaar tegen orgaandonatie;Groningen (gemeente);2022;56
5909;Geen bezwaar tegen orgaandonatie;Groningen (gemeente);2023;55
5910;Geen bezwaar tegen orgaandonatie;Gulpen-Wittem;2022;2
5911;Geen bezwaar tegen orgaandonatie;Gulpen-Wittem;2023;2
5912;Geen bezwaar tegen orgaandonatie;Haaksbergen;2022;4
5913;Geen bezwaar tegen orgaandonatie;Haaksbergen;2023;4
5914;Geen bezwaar tegen orgaandonatie;Haarlem;2022;33
5915;Geen bezwaar tegen orgaandonatie;Haarlem;2023;32
5916;Geen bezwaar tegen orgaandonatie;Haarlemmermeer;2022;31
5917;Geen bezwaar tegen orgaandonatie;Haarlemmermeer;2023;31
5918;Geen bezwaar tegen orgaandonatie;Halderberge;2022;5
5919;Geen bezwaar tegen orgaandonatie;Halderberge;2023;5
5920;Geen bezwaar tegen orgaandonatie;Hardenberg;2022;11
5921;Geen bezwaar tegen orgaandonatie;Hardenberg;2023;12
5922;Geen bezwaar tegen orgaandonatie;Harderwijk;2022;8
5923;Geen bezwaar tegen orgaandonatie;Harderwijk;2023;8
5924;Geen bezwaar tegen orgaandonatie;Hardinxveld-Giessendam;2022;3
5925;Geen bezwaar tegen orgaandonatie;Hardinxveld-Giessendam;2023;3
5926;Geen bezwaar tegen orgaandonatie;Harlingen;2022;3
5927;Geen bezwaar tegen orgaandonatie;Harlingen;2023;3
5928;Geen bezwaar tegen orgaandonatie;Hattem;2022;2
5929;Geen bezwaar tegen orgaandonatie;Hattem;2023;2
5930;Geen bezwaar tegen orgaandonatie;Heemskerk;2022;7
5931;Geen bezwaar tegen orgaandonatie;Heemskerk;2023;7
5932;Geen bezwaar tegen orgaandonatie;Heemstede;2022;4
5933;Geen bezwaar tegen orgaandonatie;Heemstede;2023;4
5934;Geen bezwaar tegen orgaandonatie;Heerde;2022;3
5935;Geen bezwaar tegen orgaandonatie;Heerde;2023;3
5936;Geen bezwaar tegen orgaandonatie;Heerenveen;2022;9
5937;Geen bezwaar tegen orgaandonatie;Heerenveen;2023;9
5938;Geen bezwaar tegen orgaandonatie;Heerlen;2022;17
5939;Geen bezwaar tegen orgaandonatie;Heerlen;2023;17
5940;Geen bezwaar tegen orgaandonatie;Heeze-Leende;2022;3
5941;Geen bezwaar tegen orgaandonatie;Heeze-Leende;2023;3
5942;Geen bezwaar tegen orgaandonatie;Heiloo;2022;4
5943;Geen bezwaar tegen orgaandonatie;Heiloo;2023;4
5944;Geen bezwaar tegen orgaandonatie;Den Helder;2022;11
5945;Geen bezwaar tegen orgaandonatie;Den Helder;2023;11
5946;Geen bezwaar tegen orgaandonatie;Hellendoorn;2022;6
5947;Geen bezwaar tegen orgaandonatie;Hellendoorn;2023;6
5948;Geen bezwaar tegen orgaandonatie;Helmond;2022;18
5949;Geen bezwaar tegen orgaandonatie;Helmond;2023;18
5950;Geen bezwaar tegen orgaandonatie;Hendrik-Ido-Ambacht;2022;5
5951;Geen bezwaar tegen orgaandonatie;Hendrik-Ido-Ambacht;2023;5
5952;Geen bezwaar tegen orgaandonatie;Hengelo (O.);2022;15
5953;Geen bezwaar tegen orgaandonatie;Hengelo (O.);2023;15
5954;Geen bezwaar tegen orgaandonatie;'s-Hertogenbosch;2022;27
5955;Geen bezwaar tegen orgaandonatie;'s-Hertogenbosch;2023;27
5956;Geen bezwaar tegen orgaandonatie;Heumen;2022;3
5957;Geen bezwaar tegen orgaandonatie;Heumen;2023;3
5958;Geen bezwaar tegen orgaandonatie;Heusden;2022;7
5959;Geen bezwaar tegen orgaandonatie;Heusden;2023;7
5960;Geen bezwaar tegen orgaandonatie;Hillegom;2022;4
5961;Geen bezwaar tegen orgaandonatie;Hillegom;2023;4
5962;Geen bezwaar tegen orgaandonatie;Hilvarenbeek;2022;2
5963;Geen bezwaar tegen orgaandonatie;Hilvarenbeek;2023;2
5964;Geen bezwaar tegen orgaandonatie;Hilversum;2022;18
5965;Geen bezwaar tegen orgaandonatie;Hilversum;2023;17
5966;Geen bezwaar tegen orgaandonatie;Hoeksche Waard;2022;15
5967;Geen bezwaar tegen orgaandonatie;Hoeksche Waard;2023;15
5968;Geen bezwaar tegen orgaandonatie;Hof van Twente;2022;6
5969;Geen bezwaar tegen orgaandonatie;Hof van Twente;2023;7
5970;Geen bezwaar tegen orgaandonatie;Het Hogeland;2022;9
5971;Geen bezwaar tegen orgaandonatie;Het Hogeland;2023;9
5972;Geen bezwaar tegen orgaandonatie;Hollands Kroon;2022;9
5973;Geen bezwaar tegen orgaandonatie;Hollands Kroon;2023;9
5974;Geen bezwaar tegen orgaandonatie;Hoogeveen;2022;10
5975;Geen bezwaar tegen orgaandonatie;Hoogeveen;2023;10
5976;Geen bezwaar tegen orgaandonatie;Hoorn;2022;13
5977;Geen bezwaar tegen orgaandonatie;Hoorn;2023;14
5978;Geen bezwaar tegen orgaandonatie;Horst aan de Maas;2022;7
5979;Geen bezwaar tegen orgaandonatie;Horst aan de Maas;2023;7
5980;Geen bezwaar tegen orgaandonatie;Houten;2022;8
5981;Geen bezwaar tegen orgaandonatie;Houten;2023;8
5982;Geen bezwaar tegen orgaandonatie;Huizen;2022;7
5983;Geen bezwaar tegen orgaandonatie;Huizen;2023;7
5984;Geen bezwaar tegen orgaandonatie;Hulst;2022;5
5985;Geen bezwaar tegen orgaandonatie;Hulst;2023;5
5986;Geen bezwaar tegen orgaandonatie;IJsselstein;2022;5
5987;Geen bezwaar tegen orgaandonatie;IJsselstein;2023;5
5988;Geen bezwaar tegen orgaandonatie;Kaag en Braassem;2022;5
5989;Geen bezwaar tegen orgaandonatie;Kaag en Braassem;2023;5
5990;Geen bezwaar tegen orgaandonatie;Kampen;2022;10
5991;Geen bezwaar tegen orgaandonatie;Kampen;2023;10
5992;Geen bezwaar tegen orgaandonatie;Kapelle;2022;2
5993;Geen bezwaar tegen orgaandonatie;Kapelle;2023;2
5994;Geen bezwaar tegen orgaandonatie;Katwijk;2022;13
5995;Geen bezwaar tegen orgaandonatie;Katwijk;2023;13
5996;Geen bezwaar tegen orgaandonatie;Kerkrade;2022;9
5997;Geen bezwaar tegen orgaandonatie;Kerkrade;2023;9
5998;Geen bezwaar tegen orgaandonatie;Koggenland;2022;4
5999;Geen bezwaar tegen orgaandonatie;Koggenland;2023;4
6000;Geen bezwaar tegen orgaandonatie;Krimpen aan den IJssel;2022;5
6001;Geen bezwaar tegen orgaandonatie;Krimpen aan den IJssel;2023;5
6002;Geen bezwaar tegen orgaandonatie;Krimpenerwaard;2022;10
6003;Geen bezwaar tegen orgaandonatie;Krimpenerwaard;2023;10
6004;Geen bezwaar tegen orgaandonatie;Laarbeek;2022;4
6005;Geen bezwaar tegen orgaandonatie;Laarbeek;2023;4
6006;Geen bezwaar tegen orgaandonatie;Land van Cuijk;2022;14
6007;Geen bezwaar tegen orgaandonatie;Land van Cuijk;2023;14
6008;Geen bezwaar tegen orgaandonatie;Landgraaf;2022;6
6009;Geen bezwaar tegen orgaandonatie;Landgraaf;2023;6
6010;Geen bezwaar tegen orgaandonatie;Landsmeer;2022;2
6011;Geen bezwaar tegen orgaandonatie;Landsmeer;2023;2
6012;Geen bezwaar tegen orgaandonatie;Lansingerland;2022;11
6013;Geen bezwaar tegen orgaandonatie;Lansingerland;2023;11
6014;Geen bezwaar tegen orgaandonatie;Laren (NH.);2022;2
6015;Geen bezwaar tegen orgaandonatie;Laren (NH.);2023;2
6016;Geen bezwaar tegen orgaandonatie;Leeuwarden;2022;27
6017;Geen bezwaar tegen orgaandonatie;Leeuwarden;2023;27
6018;Geen bezwaar tegen orgaandonatie;Leiden;2022;28
6019;Geen bezwaar tegen orgaandonatie;Leiden;2023;27
6020;Geen bezwaar tegen orgaandonatie;Leiderdorp;2022;5
6021;Geen bezwaar tegen orgaandonatie;Leiderdorp;2023;5
6022;Geen bezwaar tegen orgaandonatie;Leidschendam-Voorburg;2022;15
6023;Geen bezwaar tegen orgaandonatie;Leidschendam-Voorburg;2023;15
6024;Geen bezwaar tegen orgaandonatie;Lelystad;2022;16
6025;Geen bezwaar tegen orgaandonatie;Lelystad;2023;16
6026;Geen bezwaar tegen orgaandonatie;Leudal;2022;6
6027;Geen bezwaar tegen orgaandonatie;Leudal;2023;6
6028;Geen bezwaar tegen orgaandonatie;Leusden;2022;5
6029;Geen bezwaar tegen orgaandonatie;Leusden;2023;5
6030;Geen bezwaar tegen orgaandonatie;Lingewaard;2022;7
6031;Geen bezwaar tegen orgaandonatie;Lingewaard;2023;7
6032;Geen bezwaar tegen orgaandonatie;Lisse;2022;4
6033;Geen bezwaar tegen orgaandonatie;Lisse;2023;4
6034;Geen bezwaar tegen orgaandonatie;Lochem;2022;5
6035;Geen bezwaar tegen orgaandonatie;Lochem;2023;5
6036;Geen bezwaar tegen orgaandonatie;Loon op Zand;2022;4
6037;Geen bezwaar tegen orgaandonatie;Loon op Zand;2023;4
6038;Geen bezwaar tegen orgaandonatie;Lopik;2022;3
6039;Geen bezwaar tegen orgaandonatie;Lopik;2023;3
6040;Geen bezwaar tegen orgaandonatie;Losser;2022;4
6041;Geen bezwaar tegen orgaandonatie;Losser;2023;4
6042;Geen bezwaar tegen orgaandonatie;Maasdriel;2022;5
6043;Geen bezwaar tegen orgaandonatie;Maasdriel;2023;5
6044;Geen bezwaar tegen orgaandonatie;Maasgouw;2022;4
6045;Geen bezwaar tegen orgaandonatie;Maasgouw;2023;4
6046;Geen bezwaar tegen orgaandonatie;Maashorst;2022;10
6047;Geen bezwaar tegen orgaandonatie;Maashorst;2023;10
6048;Geen bezwaar tegen orgaandonatie;Maassluis;2022;6
6049;Geen bezwaar tegen orgaandonatie;Maassluis;2023;6
6050;Geen bezwaar tegen orgaandonatie;Maastricht;2022;28
6051;Geen bezwaar tegen orgaandonatie;Maastricht;2023;25
6052;Geen bezwaar tegen orgaandonatie;Medemblik;2022;8
6053;Geen bezwaar tegen orgaandonatie;Medemblik;2023;8
6054;Geen bezwaar tegen orgaandonatie;Meerssen;2022;3
6055;Geen bezwaar tegen orgaandonatie;Meerssen;2023;3
6056;Geen bezwaar tegen orgaandonatie;Meierijstad;2022;14
6057;Geen bezwaar tegen orgaandonatie;Meierijstad;2023;14
6058;Geen bezwaar tegen orgaandonatie;Meppel;2022;6
6059;Geen bezwaar tegen orgaandonatie;Meppel;2023;6
6060;Geen bezwaar tegen orgaandonatie;Middelburg (Z.);2022;8
6061;Geen bezwaar tegen orgaandonatie;Middelburg (Z.);2023;8
6062;Geen bezwaar tegen orgaandonatie;Midden-Delfland;2022;3
6063;Geen bezwaar tegen orgaandonatie;Midden-Delfland;2023;3
6064;Geen bezwaar tegen orgaandonatie;Midden-Drenthe;2022;6
6065;Geen bezwaar tegen orgaandonatie;Midden-Drenthe;2023;6
6066;Geen bezwaar tegen orgaandonatie;Midden-Groningen;2022;12
6067;Geen bezwaar tegen orgaandonatie;Midden-Groningen;2023;12
6068;Geen bezwaar tegen orgaandonatie;Moerdijk;2022;6
6069;Geen bezwaar tegen orgaandonatie;Moerdijk;2023;6
6070;Geen bezwaar tegen orgaandonatie;Molenlanden;2022;8
6071;Geen bezwaar tegen orgaandonatie;Molenlanden;2023;8
6072;Geen bezwaar tegen orgaandonatie;Montferland;2022;6
6073;Geen bezwaar tegen orgaandonatie;Montferland;2023;6
6074;Geen bezwaar tegen orgaandonatie;Montfoort;2022;2
6075;Geen bezwaar tegen orgaandonatie;Montfoort;2023;2
6076;Geen bezwaar tegen orgaandonatie;Mook en Middelaar;2022;1
6077;Geen bezwaar tegen orgaandonatie;Mook en Middelaar;2023;1
6078;Geen bezwaar tegen orgaandonatie;Neder-Betuwe;2022;4
6079;Geen bezwaar tegen orgaandonatie;Neder-Betuwe;2023;4
6080;Geen bezwaar tegen orgaandonatie;Nederweert;2022;3
6081;Geen bezwaar tegen orgaandonatie;Nederweert;2023;3
6082;Geen bezwaar tegen orgaandonatie;Nieuwegein;2022;12
