ID;Geslacht;Leeftijd;Herkomstgroepering;Cijfersoort;Perioden;TotaalOpnamen_1;TotaalOpnamenPer1000Inwoners_2;Dagopnamen_3;DagopnamenPer1000Inwoners_4;KlinischeOpnamen_5;KlinOpnamenPer1000Inwoners_6;VerpleegdagenVanKlinischeOpnamen_7;VerpleegdagenPer1000Inwoners_8;GemiddeldeVerpleegduurPerKlinOpname_9
2608;Totaal mannen en vrouwen;70 jaar en ouder;Westers totaal (exclusief autochtonen);Aantallen;1995;33671.0;320.8;5538.0;52.8;28134.0;268.0;378764.0;3608.2;13.5
2609;Totaal mannen en vrouwen;70 jaar en ouder;Westers totaal (exclusief autochtonen);Aantallen;1996;35691.0;331.7;6880.0;63.9;28811.0;267.8;397151.0;3691.3;13.8
2610;Totaal mannen en vrouwen;70 jaar en ouder;Westers totaal (exclusief autochtonen);Aantallen;1997;37713.0;342.7;8812.0;80.1;28901.0;262.6;393949.0;3580.1;13.6
2611;Totaal mannen en vrouwen;70 jaar en ouder;Westers totaal (exclusief autochtonen);Aantallen;1998;37920.0;336.2;9584.0;85.0;28336.0;251.3;390079.0;3458.9;13.8
2612;Totaal mannen en vrouwen;70 jaar en ouder;Westers totaal (exclusief autochtonen);Aantallen;1999;40019.0;346.5;11542.0;99.9;28477.0;246.5;379667.0;3286.9;13.3
2613;Totaal mannen en vrouwen;70 jaar en ouder;Westers totaal (exclusief autochtonen);Aantallen;2000;40713.0;343.5;13606.0;114.8;27107.0;228.7;357344.0;3015.3;13.2
2614;Totaal mannen en vrouwen;70 jaar en ouder;Westers totaal (exclusief autochtonen);Aantallen;2001;43198.0;354.7;15374.0;126.2;27824.0;228.5;361252.0;2966.4;13.0
2615;Totaal mannen en vrouwen;70 jaar en ouder;Westers totaal (exclusief autochtonen);Aantallen;2002;47209.0;377.3;17999.0;143.9;29210.0;233.5;349876.0;2796.4;12.0
2616;Totaal mannen en vrouwen;70 jaar en ouder;Westers totaal (exclusief autochtonen);Aantallen;2003;52863.0;410.8;21234.0;165.0;31629.0;245.8;354302.0;2753.0;11.2
2617;Totaal mannen en vrouwen;70 jaar en ouder;Westers totaal (exclusief autochtonen);Aantallen;2004;58356.0;439.9;23956.0;180.6;34399.0;259.3;351108.0;2646.8;10.2
2618;Totaal mannen en vrouwen;70 jaar en ouder;Westers totaal (exclusief autochtonen);Aantallen;2005;63157.0;460.2;26570.0;193.6;36588.0;266.6;356760.0;2599.4;9.8
2619;Totaal mannen en vrouwen;70 jaar en ouder;Westers totaal (exclusief autochtonen);Aantallen;2006;69016.0;484.5;30239.0;212.3;38777.0;272.2;365958.0;2568.9;9.4
2620;Totaal mannen en vrouwen;70 jaar en ouder;Westers totaal (exclusief autochtonen);Aantallen;2007;75561.0;510.5;34170.0;230.9;41391.0;279.6;376360.0;2542.7;9.1
2621;Totaal mannen en vrouwen;70 jaar en ouder;Westers totaal (exclusief autochtonen);Aantallen;2008;82604.0;536.8;38692.0;251.5;43911.0;285.4;384610.0;2499.5;8.8
2622;Totaal mannen en vrouwen;70 jaar en ouder;Westers totaal (exclusief autochtonen);Aantallen;2009;89996.0;561.2;42802.0;266.9;47194.0;294.3;390471.0;2435.0;8.3
2623;Totaal mannen en vrouwen;70 jaar en ouder;Westers totaal (exclusief autochtonen);Aantallen;2010;97813.0;584.1;47464.0;283.4;50349.0;300.6;391318.0;2336.6;7.8
2624;Totaal mannen en vrouwen;70 jaar en ouder;Niet-westers totaal;Aantallen;1995;2958.0;291.0;471.0;46.4;2487.0;244.6;33094.0;3255.2;13.3
2625;Totaal mannen en vrouwen;70 jaar en ouder;Niet-westers totaal;Aantallen;1996;3391.0;311.8;650.0;59.7;2741.0;252.1;34701.0;3191.3;12.7
2626;Totaal mannen en vrouwen;70 jaar en ouder;Niet-westers totaal;Aantallen;1997;3656.0;314.8;806.0;69.4;2849.0;245.4;36480.0;3141.8;12.8
2627;Totaal mannen en vrouwen;70 jaar en ouder;Niet-westers totaal;Aantallen;1998;3924.0;314.4;948.0;75.9;2976.0;238.4;37669.0;3017.5;12.7
2628;Totaal mannen en vrouwen;70 jaar en ouder;Niet-westers totaal;Aantallen;1999;4250.0;313.6;1305.0;96.3;2945.0;217.3;38583.0;2846.4;13.1
2629;Totaal mannen en vrouwen;70 jaar en ouder;Niet-westers totaal;Aantallen;2000;4875.0;325.0;1588.0;105.9;3288.0;219.2;40779.0;2718.8;12.4
2630;Totaal mannen en vrouwen;70 jaar en ouder;Niet-westers totaal;Aantallen;2001;5153.0;310.8;1946.0;117.3;3207.0;193.4;40568.0;2446.5;12.6
2631;Totaal mannen en vrouwen;70 jaar en ouder;Niet-westers totaal;Aantallen;2002;6265.0;344.5;2370.0;130.3;3895.0;214.2;44720.0;2458.9;11.5
2632;Totaal mannen en vrouwen;70 jaar en ouder;Niet-westers totaal;Aantallen;2003;7255.0;362.1;2885.0;144.0;4370.0;218.1;46482.0;2319.9;10.6
2633;Totaal mannen en vrouwen;70 jaar en ouder;Niet-westers totaal;Aantallen;2004;9077.0;412.1;3886.0;176.4;5191.0;235.6;50342.0;2285.2;9.7
2634;Totaal mannen en vrouwen;70 jaar en ouder;Niet-westers totaal;Aantallen;2005;10371.0;427.3;4406.0;181.5;5965.0;245.8;59313.0;2443.9;9.9
2635;Totaal mannen en vrouwen;70 jaar en ouder;Niet-westers totaal;Aantallen;2006;12677.0;472.4;5776.0;215.2;6902.0;257.2;65860.0;2454.4;9.5
2636;Totaal mannen en vrouwen;70 jaar en ouder;Niet-westers totaal;Aantallen;2007;15993.0;538.0;7170.0;241.2;8824.0;296.8;82272.0;2767.5;9.3
2637;Totaal mannen en vrouwen;70 jaar en ouder;Niet-westers totaal;Aantallen;2008;18176.0;548.8;8207.0;247.8;9969.0;301.0;84638.0;2555.6;8.5
2638;Totaal mannen en vrouwen;70 jaar en ouder;Niet-westers totaal;Aantallen;2009;20429.0;553.9;9089.0;246.5;11340.0;307.5;93221.0;2527.6;8.2
2639;Totaal mannen en vrouwen;70 jaar en ouder;Niet-westers totaal;Aantallen;2010;25283.0;612.1;11719.0;283.7;13564.0;328.4;106558.0;2579.7;7.9
2640;Totaal mannen en vrouwen;70 jaar en ouder;Marokko;Aantallen;1995;36.0;71.7;;;32.0;63.1;401.0;795.9;12.6
2641;Totaal mannen en vrouwen;70 jaar en ouder;Marokko;Aantallen;1996;168.0;277.3;119.0;196.8;49.0;80.5;452.0;745.0;9.3
2642;Totaal mannen en vrouwen;70 jaar en ouder;Marokko;Aantallen;1997;97.0;134.9;6.0;8.9;90.0;125.9;621.0;866.4;6.9
2643;Totaal mannen en vrouwen;70 jaar en ouder;Marokko;Aantallen;1998;135.0;163.3;9.0;10.3;127.0;153.0;1022.0;1232.4;8.1
2644;Totaal mannen en vrouwen;70 jaar en ouder;Marokko;Aantallen;1999;140.0;147.0;25.0;26.1;115.0;120.8;1358.0;1423.8;11.8
2645;Totaal mannen en vrouwen;70 jaar en ouder;Marokko;Aantallen;2000;260.0;208.1;88.0;70.5;172.0;137.6;1775.0;1421.3;10.3
2646;Totaal mannen en vrouwen;70 jaar en ouder;Marokko;Aantallen;2001;238.0;150.7;69.0;43.7;169.0;107.0;1760.0;1114.4;10.4
2647;Totaal mannen en vrouwen;70 jaar en ouder;Marokko;Aantallen;2002;428.0;225.8;149.0;78.6;279.0;147.2;2215.0;1168.1;7.9
2648;Totaal mannen en vrouwen;70 jaar en ouder;Marokko;Aantallen;2003;664.0;290.7;326.0;142.8;338.0;147.9;2007.0;879.3;5.9
2649;Totaal mannen en vrouwen;70 jaar en ouder;Marokko;Aantallen;2004;1064.0;387.1;545.0;198.4;519.0;188.7;3938.0;1433.0;7.6
2650;Totaal mannen en vrouwen;70 jaar en ouder;Marokko;Aantallen;2005;1093.0;318.4;445.0;129.6;648.0;188.8;6611.0;1924.7;10.2
2651;Totaal mannen en vrouwen;70 jaar en ouder;Marokko;Aantallen;2006;1449.0;335.3;732.0;169.3;718.0;166.1;6261.0;1448.7;8.7
2652;Totaal mannen en vrouwen;70 jaar en ouder;Marokko;Aantallen;2007;2230.0;422.8;1005.0;190.5;1225.0;232.3;10749.0;2037.6;8.8
2653;Totaal mannen en vrouwen;70 jaar en ouder;Marokko;Aantallen;2008;3100.0;489.4;1587.0;250.5;1513.0;238.9;12037.0;1900.2;8.0
2654;Totaal mannen en vrouwen;70 jaar en ouder;Marokko;Aantallen;2009;3306.0;447.3;1532.0;207.2;1774.0;240.0;14451.0;1955.3;8.1
2655;Totaal mannen en vrouwen;70 jaar en ouder;Marokko;Aantallen;2010;4640.0;530.5;2219.0;253.7;2421.0;276.8;17831.0;2038.8;7.4
2656;Totaal mannen en vrouwen;70 jaar en ouder;Turkije;Aantallen;1995;110.0;144.8;12.0;15.7;98.0;129.0;1336.0;1755.5;13.6
2657;Totaal mannen en vrouwen;70 jaar en ouder;Turkije;Aantallen;1996;179.0;208.4;15.0;17.7;164.0;190.8;1883.0;2195.1;11.5
2658;Totaal mannen en vrouwen;70 jaar en ouder;Turkije;Aantallen;1997;202.0;201.6;30.0;30.1;172.0;171.5;1818.0;1809.4;10.6
2659;Totaal mannen en vrouwen;70 jaar en ouder;Turkije;Aantallen;1998;306.0;261.0;44.0;37.9;262.0;223.1;2783.0;2370.7;10.6
2660;Totaal mannen en vrouwen;70 jaar en ouder;Turkije;Aantallen;1999;323.0;235.8;84.0;61.4;239.0;174.4;3170.0;2313.7;13.3
2661;Totaal mannen en vrouwen;70 jaar en ouder;Turkije;Aantallen;2000;489.0;303.7;118.0;73.3;371.0;230.4;3989.0;2477.9;10.8
2662;Totaal mannen en vrouwen;70 jaar en ouder;Turkije;Aantallen;2001;509.0;265.8;163.0;84.9;347.0;180.9;4193.0;2187.7;12.1
2663;Totaal mannen en vrouwen;70 jaar en ouder;Turkije;Aantallen;2002;708.0;305.8;198.0;85.7;509.0;220.1;4898.0;2117.0;9.6
2664;Totaal mannen en vrouwen;70 jaar en ouder;Turkije;Aantallen;2003;898.0;311.6;303.0;105.3;594.0;206.3;6112.0;2121.8;10.3
2665;Totaal mannen en vrouwen;70 jaar en ouder;Turkije;Aantallen;2004;1337.0;380.6;480.0;136.7;857.0;243.9;7938.0;2260.0;9.3
2666;Totaal mannen en vrouwen;70 jaar en ouder;Turkije;Aantallen;2005;1836.0;448.8;684.0;167.2;1152.0;281.6;10517.0;2570.1;9.1
2667;Totaal mannen en vrouwen;70 jaar en ouder;Turkije;Aantallen;2006;2113.0;446.0;816.0;172.2;1297.0;273.8;11276.0;2380.0;8.7
2668;Totaal mannen en vrouwen;70 jaar en ouder;Turkije;Aantallen;2007;3035.0;550.3;1134.0;205.6;1901.0;344.7;16829.0;3051.2;8.9
2669;Totaal mannen en vrouwen;70 jaar en ouder;Turkije;Aantallen;2008;3610.0;557.8;1461.0;225.8;2148.0;332.0;16435.0;2539.3;7.6
2670;Totaal mannen en vrouwen;70 jaar en ouder;Turkije;Aantallen;2009;4302.0;569.2;1714.0;226.8;2588.0;342.4;20246.0;2678.7;7.8
2671;Totaal mannen en vrouwen;70 jaar en ouder;Turkije;Aantallen;2010;5542.0;627.5;2382.0;269.7;3159.0;357.8;23285.0;2636.5;7.4
2672;Totaal mannen en vrouwen;70 jaar en ouder;Suriname;Aantallen;1995;1888.0;343.8;324.0;59.0;1564.0;284.8;20543.0;3741.1;13.1
2673;Totaal mannen en vrouwen;70 jaar en ouder;Suriname;Aantallen;1996;2089.0;359.9;368.0;63.4;1721.0;296.6;22158.0;3817.4;12.9
2674;Totaal mannen en vrouwen;70 jaar en ouder;Suriname;Aantallen;1997;2280.0;377.9;518.0;85.9;1761.0;291.9;22898.0;3795.5;13.0
2675;Totaal mannen en vrouwen;70 jaar en ouder;Suriname;Aantallen;1998;2293.0;365.3;615.0;98.1;1677.0;267.2;22240.0;3543.1;13.3
2676;Totaal mannen en vrouwen;70 jaar en ouder;Suriname;Aantallen;1999;2461.0;371.6;793.0;119.7;1668.0;251.9;21988.0;3319.8;13.2
2677;Totaal mannen en vrouwen;70 jaar en ouder;Suriname;Aantallen;2000;2636.0;375.8;928.0;132.3;1708.0;243.4;21779.0;3104.9;12.8
2678;Totaal mannen en vrouwen;70 jaar en ouder;Suriname;Aantallen;2001;2816.0;380.6;1160.0;156.7;1656.0;223.8;21589.0;2917.4;13.0
2679;Totaal mannen en vrouwen;70 jaar en ouder;Suriname;Aantallen;2002;3187.0;411.3;1236.0;159.6;1950.0;251.7;23471.0;3028.9;12.0
2680;Totaal mannen en vrouwen;70 jaar en ouder;Suriname;Aantallen;2003;3393.0;418.0;1282.0;157.9;2112.0;260.1;23478.0;2892.3;11.1
2681;Totaal mannen en vrouwen;70 jaar en ouder;Suriname;Aantallen;2004;4051.0;474.1;1758.0;205.7;2293.0;268.4;23461.0;2745.7;10.2
2682;Totaal mannen en vrouwen;70 jaar en ouder;Suriname;Aantallen;2005;4461.0;493.9;1994.0;220.8;2467.0;273.2;25046.0;2773.2;10.2
2683;Totaal mannen en vrouwen;70 jaar en ouder;Suriname;Aantallen;2006;5409.0;568.1;2480.0;260.4;2929.0;307.7;28732.0;3017.6;9.8
2684;Totaal mannen en vrouwen;70 jaar en ouder;Suriname;Aantallen;2007;6271.0;625.4;2957.0;294.9;3314.0;330.5;32539.0;3245.2;9.8
2685;Totaal mannen en vrouwen;70 jaar en ouder;Suriname;Aantallen;2008;6566.0;618.4;3063.0;288.4;3504.0;330.0;32322.0;3044.1;9.2
2686;Totaal mannen en vrouwen;70 jaar en ouder;Suriname;Aantallen;2009;7379.0;652.0;3411.0;301.4;3968.0;350.6;33655.0;2973.5;8.5
2687;Totaal mannen en vrouwen;70 jaar en ouder;Suriname;Aantallen;2010;7939.0;657.3;3631.0;300.6;4309.0;356.7;34711.0;2873.6;8.1
2688;Totaal mannen en vrouwen;70 jaar en ouder;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1995;268.0;328.5;49.0;59.5;219.0;269.0;2995.0;3670.4;13.6
2689;Totaal mannen en vrouwen;70 jaar en ouder;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1996;272.0;324.7;38.0;46.0;233.0;278.7;3031.0;3623.4;13.0
2690;Totaal mannen en vrouwen;70 jaar en ouder;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1997;290.0;337.6;92.0;107.4;198.0;230.2;2737.0;3184.4;13.8
2691;Totaal mannen en vrouwen;70 jaar en ouder;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1998;319.0;348.3;73.0;79.4;246.0;268.9;2724.0;2975.0;11.1
2692;Totaal mannen en vrouwen;70 jaar en ouder;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1999;347.0;342.5;95.0;93.4;252.0;249.1;3386.0;3344.5;13.4
2693;Totaal mannen en vrouwen;70 jaar en ouder;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2000;422.0;368.1;136.0;118.5;286.0;249.7;3443.0;3003.3;12.0
2694;Totaal mannen en vrouwen;70 jaar en ouder;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2001;398.0;307.9;134.0;103.9;264.0;204.0;2877.0;2226.6;10.9
2695;Totaal mannen en vrouwen;70 jaar en ouder;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2002;526.0;368.5;220.0;154.5;306.0;214.0;4132.0;2894.3;13.5
2696;Totaal mannen en vrouwen;70 jaar en ouder;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2003;609.0;392.2;236.0;152.0;373.0;240.3;4223.0;2722.1;11.3
2697;Totaal mannen en vrouwen;70 jaar en ouder;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2004;701.0;425.4;305.0;184.8;396.0;240.6;4212.0;2556.6;10.6
2698;Totaal mannen en vrouwen;70 jaar en ouder;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2005;792.0;459.9;335.0;194.6;457.0;265.3;4569.0;2652.7;10.0
2699;Totaal mannen en vrouwen;70 jaar en ouder;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2006;1060.0;583.1;509.0;279.8;552.0;303.3;5810.0;3195.1;10.5
2700;Totaal mannen en vrouwen;70 jaar en ouder;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2007;1102.0;566.2;549.0;282.3;552.0;283.9;5145.0;2644.4;9.3
2701;Totaal mannen en vrouwen;70 jaar en ouder;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2008;1246.0;596.6;568.0;272.0;678.0;324.6;6198.0;2968.3;9.1
2702;Totaal mannen en vrouwen;70 jaar en ouder;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2009;1407.0;614.6;670.0;292.7;737.0;321.9;6205.0;2709.6;8.4
2703;Totaal mannen en vrouwen;70 jaar en ouder;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2010;1805.0;711.7;853.0;336.4;952.0;375.2;8287.0;3267.7;8.7
2704;Totaal mannen en vrouwen;70 jaar en ouder;Overig niet-westers;Aantallen;1995;656.0;252.9;83.0;31.8;573.0;221.0;7820.0;3014.0;13.6
2705;Totaal mannen en vrouwen;70 jaar en ouder;Overig niet-westers;Aantallen;1996;683.0;246.8;109.0;39.3;574.0;207.5;7176.0;2593.1;12.5
2706;Totaal mannen en vrouwen;70 jaar en ouder;Overig niet-westers;Aantallen;1997;787.0;262.5;159.0;53.0;628.0;209.5;8406.0;2804.9;13.4
2707;Totaal mannen en vrouwen;70 jaar en ouder;Overig niet-westers;Aantallen;1998;871.0;264.9;207.0;62.9;664.0;202.0;8900.0;2707.1;13.4
2708;Totaal mannen en vrouwen;70 jaar en ouder;Overig niet-westers;Aantallen;1999;979.0;272.3;309.0;85.9;670.0;186.4;8681.0;2414.4;13.0
2709;Totaal mannen en vrouwen;70 jaar en ouder;Overig niet-westers;Aantallen;2000;1069.0;268.6;318.0;79.8;751.0;188.7;9793.0;2460.8;13.0
2710;Totaal mannen en vrouwen;70 jaar en ouder;Overig niet-westers;Aantallen;2001;1192.0;271.2;420.0;95.6;772.0;175.6;10150.0;2309.6;13.2
2711;Totaal mannen en vrouwen;70 jaar en ouder;Overig niet-westers;Aantallen;2002;1417.0;295.1;566.0;117.8;851.0;177.2;10005.0;2083.9;11.8
2712;Totaal mannen en vrouwen;70 jaar en ouder;Overig niet-westers;Aantallen;2003;1692.0;325.2;739.0;141.9;953.0;183.2;10661.0;2048.7;11.2
2713;Totaal mannen en vrouwen;70 jaar en ouder;Overig niet-westers;Aantallen;2004;1925.0;345.2;798.0;143.2;1126.0;202.0;10793.0;1935.4;9.6
2714;Totaal mannen en vrouwen;70 jaar en ouder;Overig niet-westers;Aantallen;2005;2188.0;365.3;948.0;158.2;1240.0;207.1;12571.0;2098.8;10.1
2715;Totaal mannen en vrouwen;70 jaar en ouder;Overig niet-westers;Aantallen;2006;2646.0;411.2;1240.0;192.7;1406.0;218.5;13781.0;2141.7;9.8
2716;Totaal mannen en vrouwen;70 jaar en ouder;Overig niet-westers;Aantallen;2007;3355.0;481.7;1525.0;218.9;1830.0;262.8;17011.0;2442.3;9.3
2717;Totaal mannen en vrouwen;70 jaar en ouder;Overig niet-westers;Aantallen;2008;3653.0;480.4;1528.0;200.9;2125.0;279.5;17646.0;2320.2;8.3
2718;Totaal mannen en vrouwen;70 jaar en ouder;Overig niet-westers;Aantallen;2009;4035.0;484.7;1762.0;211.7;2273.0;273.0;18664.0;2242.3;8.2
2719;Totaal mannen en vrouwen;70 jaar en ouder;Overig niet-westers;Aantallen;2010;5357.0;587.8;2634.0;289.1;2723.0;298.7;22444.0;2462.8;8.2
2720;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Bevolking totaal;Aantallen;1995;;115.0;;39.8;;75.2;;549.3;7.3
2721;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Bevolking totaal;Aantallen;1996;;116.3;;41.5;;74.8;;542.6;7.3
2722;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Bevolking totaal;Aantallen;1997;;116.3;;42.3;;73.9;;518.7;7.0
2723;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Bevolking totaal;Aantallen;1998;;116.0;;43.9;;72.1;;491.5;6.8
2724;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Bevolking totaal;Aantallen;1999;;115.0;;44.5;;70.5;;458.4;6.5
2725;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Bevolking totaal;Aantallen;2000;;113.6;;45.1;;68.4;;427.0;6.2
2726;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Bevolking totaal;Aantallen;2001;;116.4;;48.6;;67.8;;408.8;6.0
2727;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Bevolking totaal;Aantallen;2002;;122.9;;53.4;;69.6;;403.2;5.8
2728;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Bevolking totaal;Aantallen;2003;;129.2;;57.9;;71.4;;398.0;5.6
2729;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Bevolking totaal;Aantallen;2004;;137.7;;63.0;;74.6;;400.0;5.4
2730;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Bevolking totaal;Aantallen;2005;;141.8;;65.9;;75.9;;392.5;5.2
2731;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Bevolking totaal;Aantallen;2006;;148.9;;70.8;;78.1;;388.8;5.0
2732;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Bevolking totaal;Aantallen;2007;;155.0;;75.3;;79.7;;381.7;4.8
2733;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Bevolking totaal;Aantallen;2008;;159.8;;78.1;;81.6;;376.6;4.6
2734;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Bevolking totaal;Aantallen;2009;;167.3;;83.1;;84.2;;372.6;4.4
2735;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Bevolking totaal;Aantallen;2010;;174.5;;87.6;;86.9;;372.5;4.3
2736;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Autochtoon;Aantallen;1995;;114.7;;40.5;;74.2;;539.7;7.3
2737;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Autochtoon;Aantallen;1996;;115.9;;42.0;;73.9;;533.1;7.2
2738;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Autochtoon;Aantallen;1997;;115.8;;42.7;;73.1;;509.7;7.0
2739;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Autochtoon;Aantallen;1998;;115.5;;44.2;;71.3;;483.1;6.8
2740;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Autochtoon;Aantallen;1999;;114.3;;44.7;;69.6;;450.7;6.5
2741;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Autochtoon;Aantallen;2000;;113.1;;45.5;;67.6;;419.5;6.2
2742;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Autochtoon;Aantallen;2001;;116.0;;48.8;;67.2;;402.5;6.0
2743;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Autochtoon;Aantallen;2002;;122.4;;53.5;;68.9;;397.0;5.8
2744;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Autochtoon;Aantallen;2003;;128.7;;58.0;;70.7;;391.7;5.5
2745;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Autochtoon;Aantallen;2004;;137.3;;63.2;;74.2;;394.4;5.3
2746;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Autochtoon;Aantallen;2005;;141.3;;66.1;;75.2;;385.4;5.1
2747;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Autochtoon;Aantallen;2006;;148.9;;71.5;;77.4;;384.3;5.0
2748;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Autochtoon;Aantallen;2007;;155.4;;76.2;;79.2;;377.0;4.8
2749;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Autochtoon;Aantallen;2008;;160.2;;79.0;;81.2;;373.0;4.6
2750;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Autochtoon;Aantallen;2009;;168.1;;84.3;;83.8;;368.9;4.4
2751;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Autochtoon;Aantallen;2010;;176.3;;89.3;;87.0;;371.9;4.3
2752;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Allochtoon totaal;Aantallen;1995;;116.0;;36.4;;79.6;;594.0;7.5
2753;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Allochtoon totaal;Aantallen;1996;;118.0;;39.1;;78.9;;585.5;7.4
2754;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Allochtoon totaal;Aantallen;1997;;118.1;;40.5;;77.5;;558.9;7.2
2755;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Allochtoon totaal;Aantallen;1998;;117.9;;42.3;;75.5;;528.5;7.0
2756;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Allochtoon totaal;Aantallen;1999;;117.4;;43.4;;74.0;;491.1;6.6
2757;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Allochtoon totaal;Aantallen;2000;;114.9;;43.1;;71.7;;459.6;6.4
2758;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Allochtoon totaal;Aantallen;2001;;117.8;;47.5;;70.3;;435.1;6.2
2759;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Allochtoon totaal;Aantallen;2002;;124.8;;52.7;;72.0;;427.7;5.9
2760;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Allochtoon totaal;Aantallen;2003;;131.0;;57.1;;73.9;;421.8;5.7
2761;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Allochtoon totaal;Aantallen;2004;;138.6;;62.2;;76.4;;421.4;5.5
2762;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Allochtoon totaal;Aantallen;2005;;143.7;;65.0;;78.6;;420.9;5.4
2763;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Allochtoon totaal;Aantallen;2006;;148.7;;68.2;;80.5;;406.8;5.1
2764;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Allochtoon totaal;Aantallen;2007;;153.4;;72.0;;81.4;;399.2;4.9
2765;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Allochtoon totaal;Aantallen;2008;;158.7;;75.4;;83.3;;390.4;4.7
2766;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Allochtoon totaal;Aantallen;2009;;164.6;;79.3;;85.4;;385.7;4.5
2767;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Allochtoon totaal;Aantallen;2010;;169.1;;82.7;;86.4;;375.7;4.3
2768;Totaal mannen en vrouwen;Gestandaardiseerd totaal 0 tot 60 jaar;Westers totaal (exclusief autochtonen);Aantallen;1995;;106.8;;35.6;;71.2;;525.4;7.4
