ID;Geslacht;KenmerkenVanPersonen;TypeMaatwerkarrangement;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
7665;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amersfoort;1e halfjaar 2020;8800.0;56.0
7666;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amersfoort;2e halfjaar 2020;8910.0;57.0
7667;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amersfoort;2020;9760.0;62.0
7668;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amstelveen;1e halfjaar 2015;;
7669;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amstelveen;2e halfjaar 2015;;
7670;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amstelveen;2015;;
7671;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amstelveen;1e halfjaar 2016;;
7672;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amstelveen;2e halfjaar 2016;;
7673;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amstelveen;2016;;
7674;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amstelveen;1e halfjaar 2017;3460.0;39.0
7675;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amstelveen;2e halfjaar 2017;3645.0;41.0
7676;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amstelveen;2017;3975.0;45.0
7677;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amstelveen;1e halfjaar 2018;;
7678;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amstelveen;2e halfjaar 2018;;
7679;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amstelveen;2018;;
7680;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amstelveen;1e halfjaar 2019;;
7681;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amstelveen;2e halfjaar 2019;;
7682;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amstelveen;2019;;
7683;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amstelveen;1e halfjaar 2020;;
7684;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amstelveen;2e halfjaar 2020;;
7685;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amstelveen;2020;;
7686;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amsterdam;1e halfjaar 2015;;
7687;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amsterdam;2e halfjaar 2015;;
7688;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amsterdam;2015;;
7689;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amsterdam;1e halfjaar 2016;;
7690;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amsterdam;2e halfjaar 2016;;
7691;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amsterdam;2016;;
7692;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amsterdam;1e halfjaar 2017;57835.0;69.0
7693;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amsterdam;2e halfjaar 2017;57735.0;69.0
7694;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amsterdam;2017;61615.0;73.0
7695;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amsterdam;1e halfjaar 2018;59520.0;70.0
7696;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amsterdam;2e halfjaar 2018;60320.0;71.0
7697;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amsterdam;2018;63840.0;75.0
7698;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amsterdam;1e halfjaar 2019;61740.0;72.0
7699;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amsterdam;2e halfjaar 2019;62245.0;72.0
7700;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amsterdam;2019;65950.0;77.0
7701;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amsterdam;1e halfjaar 2020;62430.0;72.0
7702;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amsterdam;2e halfjaar 2020;62455.0;72.0
7703;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Amsterdam;2020;65965.0;76.0
7704;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Apeldoorn;1e halfjaar 2015;;
7705;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Apeldoorn;2e halfjaar 2015;;
7706;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Apeldoorn;2015;;
7707;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Apeldoorn;1e halfjaar 2016;;
7708;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Apeldoorn;2e halfjaar 2016;;
7709;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Apeldoorn;2016;;
7710;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Apeldoorn;1e halfjaar 2017;9380.0;59.0
7711;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Apeldoorn;2e halfjaar 2017;9500.0;59.0
7712;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Apeldoorn;2017;10245.0;64.0
7713;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Apeldoorn;1e halfjaar 2018;9800.0;61.0
7714;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Apeldoorn;2e halfjaar 2018;10095.0;63.0
7715;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Apeldoorn;2018;10780.0;67.0
7716;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Apeldoorn;1e halfjaar 2019;10825.0;67.0
7717;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Apeldoorn;2e halfjaar 2019;11205.0;69.0
7718;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Apeldoorn;2019;11960.0;74.0
7719;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Apeldoorn;1e halfjaar 2020;11230.0;69.0
7720;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Apeldoorn;2e halfjaar 2020;11220.0;68.0
7721;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Apeldoorn;2020;12130.0;74.0
7722;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Appingedam;1e halfjaar 2015;;
7723;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Appingedam;2e halfjaar 2015;;
7724;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Appingedam;2015;;
7725;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Appingedam;1e halfjaar 2016;;
7726;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Appingedam;2e halfjaar 2016;;
7727;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Appingedam;2016;;
7728;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Appingedam;1e halfjaar 2017;;
7729;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Appingedam;2e halfjaar 2017;;
7730;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Appingedam;2017;;
7731;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Appingedam;1e halfjaar 2018;;
7732;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Appingedam;2e halfjaar 2018;;
7733;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Appingedam;2018;;
7734;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Appingedam;1e halfjaar 2019;650.0;55.0
7735;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Appingedam;2e halfjaar 2019;;
7736;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Appingedam;2019;;
7737;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Appingedam;1e halfjaar 2020;845.0;73.0
7738;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Appingedam;2e halfjaar 2020;850.0;73.0
7739;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Appingedam;2020;935.0;80.0
7740;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Arnhem;1e halfjaar 2015;;
7741;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Arnhem;2e halfjaar 2015;;
7742;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Arnhem;2015;;
7743;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Arnhem;1e halfjaar 2016;;
7744;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Arnhem;2e halfjaar 2016;;
7745;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Arnhem;2016;;
7746;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Arnhem;1e halfjaar 2017;10380.0;67.0
7747;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Arnhem;2e halfjaar 2017;10900.0;70.0
7748;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Arnhem;2017;11265.0;72.0
7749;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Arnhem;1e halfjaar 2018;11570.0;74.0
7750;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Arnhem;2e halfjaar 2018;12340.0;78.0
7751;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Arnhem;2018;12890.0;82.0
7752;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Arnhem;1e halfjaar 2019;10015.0;63.0
7753;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Arnhem;2e halfjaar 2019;10980.0;69.0
7754;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Arnhem;2019;11805.0;74.0
7755;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Arnhem;1e halfjaar 2020;11325.0;70.0
7756;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Arnhem;2e halfjaar 2020;11670.0;72.0
7757;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Arnhem;2020;12765.0;79.0
7758;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;1e halfjaar 2015;;
7759;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;2e halfjaar 2015;;
7760;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;2015;;
7761;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;1e halfjaar 2016;;
7762;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;2e halfjaar 2016;;
7763;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;2016;;
7764;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;1e halfjaar 2017;4355.0;64.0
7765;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;2e halfjaar 2017;4315.0;64.0
7766;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;2017;4725.0;70.0
7767;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;1e halfjaar 2018;4485.0;66.0
7768;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;2e halfjaar 2018;4575.0;68.0
7769;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;2018;4920.0;73.0
7770;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;1e halfjaar 2019;4955.0;73.0
7771;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;2e halfjaar 2019;5005.0;74.0
7772;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;2019;5355.0;79.0
7773;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;1e halfjaar 2020;4985.0;73.0
7774;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;2e halfjaar 2020;5070.0;74.0
7775;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;2020;5400.0;79.0
7776;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;1e halfjaar 2015;;
7777;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2e halfjaar 2015;;
7778;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2015;;
7779;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;1e halfjaar 2016;;
7780;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2e halfjaar 2016;;
7781;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2016;;
7782;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;1e halfjaar 2017;550.0;33.0
7783;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2e halfjaar 2017;580.0;35.0
7784;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2017;630.0;38.0
7785;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;1e halfjaar 2018;990.0;59.0
7786;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2e halfjaar 2018;995.0;60.0
7787;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2018;1070.0;64.0
7788;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;1e halfjaar 2019;1020.0;61.0
7789;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2e halfjaar 2019;1035.0;62.0
7790;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2019;1110.0;66.0
7791;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;1e halfjaar 2020;1000.0;60.0
7792;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2e halfjaar 2020;980.0;59.0
7793;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2020;1080.0;65.0
7794;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;1e halfjaar 2015;;
7795;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2e halfjaar 2015;;
7796;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2015;;
7797;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;1e halfjaar 2016;;
7798;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2e halfjaar 2016;;
7799;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2016;;
7800;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;1e halfjaar 2017;270.0;41.0
7801;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2e halfjaar 2017;290.0;44.0
7802;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2017;310.0;47.0
7803;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;1e halfjaar 2018;305.0;45.0
7804;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2e halfjaar 2018;330.0;49.0
7805;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2018;360.0;53.0
7806;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;1e halfjaar 2019;395.0;58.0
7807;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2e halfjaar 2019;430.0;63.0
7808;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2019;460.0;67.0
7809;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;1e halfjaar 2020;450.0;66.0
7810;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2e halfjaar 2020;470.0;69.0
7811;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2020;510.0;74.0
7812;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;1e halfjaar 2015;;
7813;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2e halfjaar 2015;;
7814;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2015;;
7815;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;1e halfjaar 2016;;
7816;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2e halfjaar 2016;;
7817;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2016;;
7818;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;1e halfjaar 2017;1605.0;65.0
7819;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2e halfjaar 2017;1635.0;67.0
7820;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2017;1745.0;71.0
7821;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;1e halfjaar 2018;1650.0;67.0
7822;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2e halfjaar 2018;1665.0;68.0
7823;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2018;1795.0;73.0
7824;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;1e halfjaar 2019;1635.0;66.0
7825;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2e halfjaar 2019;1560.0;63.0
7826;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2019;1670.0;67.0
7827;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;1e halfjaar 2020;1870.0;75.0
7828;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2e halfjaar 2020;1885.0;76.0
7829;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2020;2030.0;82.0
7830;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;1e halfjaar 2015;;
7831;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;2e halfjaar 2015;;
7832;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;2015;;
7833;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;1e halfjaar 2016;;
7834;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;2e halfjaar 2016;;
7835;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;2016;;
7836;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;1e halfjaar 2017;2225.0;46.0
7837;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;2e halfjaar 2017;2215.0;46.0
7838;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;2017;2355.0;49.0
7839;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;1e halfjaar 2018;2225.0;46.0
7840;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;2e halfjaar 2018;2265.0;47.0
7841;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;2018;2410.0;50.0
