ID;Slachtdieren;Perioden;AantalSlachtingen_1;GeslachtGewicht_2
516;Totaal volwassen runderen;1994 september;108.0;35021.0
517;Totaal volwassen runderen;1994 oktober;106.9;34805.0
518;Totaal volwassen runderen;1994 november;117.1;38008.0
519;Totaal volwassen runderen;1994 december;109.7;36105.0
520;Totaal volwassen runderen;1994;1259.8;410179.0
521;Totaal volwassen runderen;1995 januari;111.6;36612.0
522;Totaal volwassen runderen;1995 februari;97.0;31890.0
523;Totaal volwassen runderen;1995 maart;107.8;35532.0
524;Totaal volwassen runderen;1995 april;90.0;29731.0
525;Totaal volwassen runderen;1995 mei;100.5;33168.0
526;Totaal volwassen runderen;1995 juni;91.4;29967.0
527;Totaal volwassen runderen;1995 juli;72.7;24003.0
528;Totaal volwassen runderen;1995 augustus;91.0;29694.0
529;Totaal volwassen runderen;1995 september;98.5;32135.0
530;Totaal volwassen runderen;1995 oktober;108.2;34951.0
531;Totaal volwassen runderen;1995 november;113.1;36271.0
532;Totaal volwassen runderen;1995 december;98.9;32171.0
533;Totaal volwassen runderen;1995;1180.7;386125.0
534;Totaal volwassen runderen;1996 januari;111.4;35950.0
535;Totaal volwassen runderen;1996 februari;96.8;31460.0
536;Totaal volwassen runderen;1996 maart;93.3;30441.0
537;Totaal volwassen runderen;1996 april;73.1;24406.0
538;Totaal volwassen runderen;1996 mei;97.5;32377.0
539;Totaal volwassen runderen;1996 juni;88.3;29159.0
540;Totaal volwassen runderen;1996 juli;97.5;31496.0
541;Totaal volwassen runderen;1996 augustus;104.5;33499.0
542;Totaal volwassen runderen;1996 september;107.8;34681.0
543;Totaal volwassen runderen;1996 oktober;114.6;35862.0
544;Totaal volwassen runderen;1996 november;114.1;35361.0
545;Totaal volwassen runderen;1996 december;105.2;33055.0
546;Totaal volwassen runderen;1996;1204.1;387747.0
547;Totaal volwassen runderen;1997 januari;116.7;36582.0
548;Totaal volwassen runderen;1997 februari;97.3;30621.0
549;Totaal volwassen runderen;1997 maart;96.5;30567.0
550;Totaal volwassen runderen;1997 april;100.1;32222.0
551;Totaal volwassen runderen;1997 mei;95.0;30374.0
552;Totaal volwassen runderen;1997 juni;90.8;29111.0
553;Totaal volwassen runderen;1997 juli;81.6;26250.0
554;Totaal volwassen runderen;1997 augustus;81.5;26047.0
555;Totaal volwassen runderen;1997 september;95.4;30491.0
556;Totaal volwassen runderen;1997 oktober;104.1;33530.0
557;Totaal volwassen runderen;1997 november;96.8;31235.0
558;Totaal volwassen runderen;1997 december;96.7;31306.0
559;Totaal volwassen runderen;1997;1152.5;368336.0
560;Totaal volwassen runderen;1998 januari;102.3;32818.0
561;Totaal volwassen runderen;1998 februari;86.1;27900.0
562;Totaal volwassen runderen;1998 maart;95.5;31168.0
563;Totaal volwassen runderen;1998 april;84.4;27696.0
564;Totaal volwassen runderen;1998 mei;79.8;26479.0
565;Totaal volwassen runderen;1998 juni;82.2;26911.0
566;Totaal volwassen runderen;1998 juli;75.1;24354.0
567;Totaal volwassen runderen;1998 augustus;73.2;23768.0
568;Totaal volwassen runderen;1998 september;83.9;27040.0
569;Totaal volwassen runderen;1998 oktober;92.6;29409.0
570;Totaal volwassen runderen;1998 november;92.6;29445.0
571;Totaal volwassen runderen;1998 december;91.5;29575.0
572;Totaal volwassen runderen;1998;1039.2;336563.0
573;Totaal volwassen runderen;1999 januari;85.3;27112.0
574;Totaal volwassen runderen;1999 februari;73.0;23641.0
575;Totaal volwassen runderen;1999 maart;89.3;28849.0
576;Totaal volwassen runderen;1999 april;74.2;24006.0
577;Totaal volwassen runderen;1999 mei;70.0;22861.0
578;Totaal volwassen runderen;1999 juni;75.2;24193.0
579;Totaal volwassen runderen;1999 juli;64.1;20373.0
580;Totaal volwassen runderen;1999 augustus;67.4;21169.0
581;Totaal volwassen runderen;1999 september;77.7;24483.0
582;Totaal volwassen runderen;1999 oktober;81.1;25510.0
583;Totaal volwassen runderen;1999 november;89.7;27900.0
584;Totaal volwassen runderen;1999 december;86.1;26798.0
585;Totaal volwassen runderen;1999;933.1;296895.0
586;Totaal volwassen runderen;2000 januari;86.5;26843.0
587;Totaal volwassen runderen;2000 februari;82.8;26231.0
588;Totaal volwassen runderen;2000 maart;81.3;25938.0
589;Totaal volwassen runderen;2000 april;65.8;21500.0
590;Totaal volwassen runderen;2000 mei;75.4;24267.0
591;Totaal volwassen runderen;2000 juni;61.6;19509.0
592;Totaal volwassen runderen;2000 juli;60.9;19229.0
593;Totaal volwassen runderen;2000 augustus;66.5;21039.0
594;Totaal volwassen runderen;2000 september;70.8;22315.0
595;Totaal volwassen runderen;2000 oktober;79.3;24664.0
596;Totaal volwassen runderen;2000 november;69.1;21286.0
597;Totaal volwassen runderen;2000 december;61.3;19287.0
598;Totaal volwassen runderen;2000;861.3;272108.0
599;Totaal volwassen runderen;2001 januari;63.6;21710.0
600;Totaal volwassen runderen;2001 februari;54.5;18479.0
601;Totaal volwassen runderen;2001 maart;30.9;10650.0
602;Totaal volwassen runderen;2001 april;6.8;2331.0
603;Totaal volwassen runderen;2001 mei;35.2;12116.0
604;Totaal volwassen runderen;2001 juni;51.7;17698.0
605;Totaal volwassen runderen;2001 juli;48.5;16478.0
606;Totaal volwassen runderen;2001 augustus;57.5;19097.0
607;Totaal volwassen runderen;2001 september;65.6;21027.0
608;Totaal volwassen runderen;2001 oktober;76.0;24176.0
609;Totaal volwassen runderen;2001 november;80.4;25394.0
610;Totaal volwassen runderen;2001 december;57.2;18185.0
611;Totaal volwassen runderen;2001;627.9;207341.0
612;Totaal volwassen runderen;2002 januari;71.8;22275.0
613;Totaal volwassen runderen;2002 februari;58.4;18261.0
614;Totaal volwassen runderen;2002 maart;56.9;18054.0
615;Totaal volwassen runderen;2002 april;51.2;16381.0
616;Totaal volwassen runderen;2002 mei;54.3;17446.0
617;Totaal volwassen runderen;2002 juni;46.2;14674.0
618;Totaal volwassen runderen;2002 juli;42.8;13394.0
619;Totaal volwassen runderen;2002 augustus;49.8;15387.0
620;Totaal volwassen runderen;2002 september;55.8;17067.0
621;Totaal volwassen runderen;2002 oktober;64.8;19794.0
622;Totaal volwassen runderen;2002 november;60.2;18379.0
623;Totaal volwassen runderen;2002 december;50.0;15616.0
624;Totaal volwassen runderen;2002;662.2;206728.0
625;Totaal volwassen runderen;2003 januari;56.9;17696.0
626;Totaal volwassen runderen;2003 februari;46.0;14166.0
627;Totaal volwassen runderen;2003 maart;43.9;13762.0
628;Totaal volwassen runderen;2003 april;43.7;13867.0
629;Totaal volwassen runderen;2003 mei;43.4;13963.0
630;Totaal volwassen runderen;2003 juni;36.6;11625.0
631;Totaal volwassen runderen;2003 juli;37.6;11677.0
632;Totaal volwassen runderen;2003 augustus;43.5;13223.0
633;Totaal volwassen runderen;2003 september;50.8;15359.0
634;Totaal volwassen runderen;2003 oktober;63.3;19028.0
635;Totaal volwassen runderen;2003 november;57.9;17322.0
636;Totaal volwassen runderen;2003 december;56.2;17034.0
637;Totaal volwassen runderen;2003;579.8;178722.0
638;Totaal volwassen runderen;2004 januari;57.8;17531.0
639;Totaal volwassen runderen;2004 februari;49.5;15378.0
640;Totaal volwassen runderen;2004 maart;50.9;16132.0
641;Totaal volwassen runderen;2004 april;44.4;14053.0
642;Totaal volwassen runderen;2004 mei;36.2;11502.0
643;Totaal volwassen runderen;2004 juni;44.8;13940.0
644;Totaal volwassen runderen;2004 juli;40.4;12368.0
645;Totaal volwassen runderen;2004 augustus;48.4;14513.0
646;Totaal volwassen runderen;2004 september;55.6;16632.0
647;Totaal volwassen runderen;2004 oktober;55.8;16844.0
648;Totaal volwassen runderen;2004 november;59.9;18005.0
649;Totaal volwassen runderen;2004 december;55.8;17005.0
650;Totaal volwassen runderen;2004;599.5;183903.0
651;Totaal volwassen runderen;2005 januari;60.8;18361.0
652;Totaal volwassen runderen;2005 februari;45.4;14309.0
653;Totaal volwassen runderen;2005 maart;49.5;15828.0
654;Totaal volwassen runderen;2005 april;45.3;14486.0
655;Totaal volwassen runderen;2005 mei;39.3;12623.0
656;Totaal volwassen runderen;2005 juni;42.4;13481.0
657;Totaal volwassen runderen;2005 juli;36.8;11360.0
658;Totaal volwassen runderen;2005 augustus;46.9;14472.0
659;Totaal volwassen runderen;2005 september;56.9;17261.0
660;Totaal volwassen runderen;2005 oktober;53.6;16289.0
661;Totaal volwassen runderen;2005 november;59.8;18329.0
662;Totaal volwassen runderen;2005 december;58.0;17915.0
663;Totaal volwassen runderen;2005;594.7;184714.0
664;Totaal volwassen runderen;2006 januari;53.3;16603.0
665;Totaal volwassen runderen;2006 februari;46.3;14562.0
666;Totaal volwassen runderen;2006 maart;55.0;17308.0
667;Totaal volwassen runderen;2006 april;39.9;12527.0
668;Totaal volwassen runderen;2006 mei;42.5;13314.0
669;Totaal volwassen runderen;2006 juni;42.6;13084.0
670;Totaal volwassen runderen;2006 juli;34.0;10277.0
671;Totaal volwassen runderen;2006 augustus;43.5;12833.0
672;Totaal volwassen runderen;2006 september;51.4;15658.0
673;Totaal volwassen runderen;2006 oktober;58.1;17588.0
674;Totaal volwassen runderen;2006 november;63.5;19299.0
675;Totaal volwassen runderen;2006 december;50.9;15565.0
676;Totaal volwassen runderen;2006;581.0;178618.0
677;Totaal volwassen runderen;2007 januari;52.3;16156.0
678;Totaal volwassen runderen;2007 februari;41.8;12854.0
679;Totaal volwassen runderen;2007 maart;54.9;17193.0
680;Totaal volwassen runderen;2007 april;43.6;13747.0
681;Totaal volwassen runderen;2007 mei;42.4;13512.0
682;Totaal volwassen runderen;2007 juni;41.2;12936.0
683;Totaal volwassen runderen;2007 juli;32.8;10066.0
684;Totaal volwassen runderen;2007 augustus;44.1;13699.0
685;Totaal volwassen runderen;2007 september;45.1;13775.0
686;Totaal volwassen runderen;2007 oktober;60.8;18543.0
687;Totaal volwassen runderen;2007 november;56.4;17112.0
688;Totaal volwassen runderen;2007 december;44.6;13841.0
689;Totaal volwassen runderen;2007;560.0;173434.0
690;Totaal volwassen runderen;2008 januari;47.4;14538.0
691;Totaal volwassen runderen;2008 februari;43.6;13335.0
692;Totaal volwassen runderen;2008 maart;38.6;12099.0
693;Totaal volwassen runderen;2008 april;35.9;11251.0
694;Totaal volwassen runderen;2008 mei;33.2;10474.0
695;Totaal volwassen runderen;2008 juni;34.4;10707.0
696;Totaal volwassen runderen;2008 juli;33.5;10385.0
697;Totaal volwassen runderen;2008 augustus;38.3;11759.0
698;Totaal volwassen runderen;2008 september;48.4;14910.0
699;Totaal volwassen runderen;2008 oktober;50.7;15415.0
700;Totaal volwassen runderen;2008 november;49.4;15088.0
701;Totaal volwassen runderen;2008 december;51.7;15743.0
702;Totaal volwassen runderen;2008;505.1;155704.0
703;Totaal volwassen runderen;2009 januari;52.5;16030.0
704;Totaal volwassen runderen;2009 februari;45.0;13780.0
705;Totaal volwassen runderen;2009 maart;46.1;14504.0
706;Totaal volwassen runderen;2009 april;35.2;11064.0
707;Totaal volwassen runderen;2009 mei;43.8;13705.0
708;Totaal volwassen runderen;2009 juni;43.7;13478.0
709;Totaal volwassen runderen;2009 juli;44.4;13372.0
710;Totaal volwassen runderen;2009 augustus;47.0;14223.0
711;Totaal volwassen runderen;2009 september;56.3;16923.0
712;Totaal volwassen runderen;2009 oktober;55.3;16681.0
713;Totaal volwassen runderen;2009 november;58.1;17574.0
714;Totaal volwassen runderen;2009 december;56.6;17288.0
715;Totaal volwassen runderen;2009;584.0;178622.0
716;Totaal volwassen runderen;2010 januari;39.4;12335.0
717;Totaal volwassen runderen;2010 februari;37.4;11776.0
718;Totaal volwassen runderen;2010 maart;47.0;15022.0
719;Totaal volwassen runderen;2010 april;38.5;12224.0
720;Totaal volwassen runderen;2010 mei;36.6;11697.0
721;Totaal volwassen runderen;2010 juni;39.9;12640.0
722;Totaal volwassen runderen;2010 juli;37.0;11290.0
723;Totaal volwassen runderen;2010 augustus;43.4;13175.0
724;Totaal volwassen runderen;2010 september;51.8;15660.0
725;Totaal volwassen runderen;2010 oktober;56.0;16916.0
726;Totaal volwassen runderen;2010 november;59.1;17857.0
727;Totaal volwassen runderen;2010 december;52.2;15825.0
728;Totaal volwassen runderen;2010;538.3;166417.0
729;Totaal volwassen runderen;2011 januari;51.4;15720.0
730;Totaal volwassen runderen;2011 februari;44.5;13753.0
731;Totaal volwassen runderen;2011 maart;46.6;14678.0
732;Totaal volwassen runderen;2011 april;38.2;12067.0
733;Totaal volwassen runderen;2011 mei;41.0;12947.0
734;Totaal volwassen runderen;2011 juni;38.1;11778.0
735;Totaal volwassen runderen;2011 juli;37.5;11316.0
736;Totaal volwassen runderen;2011 augustus;43.0;13068.0
737;Totaal volwassen runderen;2011 september;49.8;15074.0
738;Totaal volwassen runderen;2011 oktober;44.7;13535.0
739;Totaal volwassen runderen;2011 november;50.5;15444.0
740;Totaal volwassen runderen;2011 december;43.8;13459.0
741;Totaal volwassen runderen;2011;529.1;162841.0
742;Totaal volwassen runderen;2012 januari;46.8;14389.0
743;Totaal volwassen runderen;2012 februari;39.0;12183.0
744;Totaal volwassen runderen;2012 maart;45.5;14330.0
745;Totaal volwassen runderen;2012 april;37.9;11985.0
746;Totaal volwassen runderen;2012 mei;38.1;12126.0
747;Totaal volwassen runderen;2012 juni;40.6;12644.0
748;Totaal volwassen runderen;2012 juli;35.2;10888.0
749;Totaal volwassen runderen;2012 augustus;43.0;13218.0
750;Totaal volwassen runderen;2012 september;45.0;13794.0
751;Totaal volwassen runderen;2012 oktober;52.4;16051.0
752;Totaal volwassen runderen;2012 november;49.3;15235.0
753;Totaal volwassen runderen;2012 december;38.5;12106.0
754;Totaal volwassen runderen;2012;511.3;158948.0
755;Totaal volwassen runderen;2013 januari;42.2;13275.0
756;Totaal volwassen runderen;2013 februari;34.3;10822.0
757;Totaal volwassen runderen;2013 maart;40.2;12838.0
758;Totaal volwassen runderen;2013 april;37.5;12003.0
759;Totaal volwassen runderen;2013 mei;42.4;13679.0
760;Totaal volwassen runderen;2013 juni;33.1;10567.0
761;Totaal volwassen runderen;2013 juli;36.2;11362.0
762;Totaal volwassen runderen;2013 augustus;42.3;12907.0
763;Totaal volwassen runderen;2013 september;47.0;14306.0
764;Totaal volwassen runderen;2013 oktober;52.3;15791.0
765;Totaal volwassen runderen;2013 november;52.8;15969.0
766;Totaal volwassen runderen;2013 december;42.7;13160.0
767;Totaal volwassen runderen;2013;503.1;156678.0
768;Totaal volwassen runderen;2014 januari;53.6;16338.0
769;Totaal volwassen runderen;2014 februari;41.3;12297.0
770;Totaal volwassen runderen;2014 maart;38.7;11968.0
771;Totaal volwassen runderen;2014 april;37.7;11782.0
772;Totaal volwassen runderen;2014 mei;37.9;11781.0
773;Totaal volwassen runderen;2014 juni;36.5;11269.0
774;Totaal volwassen runderen;2014 juli;36.7;11008.0
775;Totaal volwassen runderen;2014 augustus;42.4;12546.0
776;Totaal volwassen runderen;2014 september;44.1;13299.0
777;Totaal volwassen runderen;2014 oktober;54.4;16282.0
778;Totaal volwassen runderen;2014 november;49.7;14871.0
779;Totaal volwassen runderen;2014 december;52.1;15531.0
780;Totaal volwassen runderen;2014;525.3;158974.0
781;Totaal volwassen runderen;2015 januari;51.0;15360.0
782;Totaal volwassen runderen;2015 februari;39.8;12223.0
783;Totaal volwassen runderen;2015 maart;38.9;12444.0
784;Totaal volwassen runderen;2015 april;34.2;11057.0
785;Totaal volwassen runderen;2015 mei;31.7;10390.0
786;Totaal volwassen runderen;2015 juni;38.8;12686.0
787;Totaal volwassen runderen;2015 juli;37.4;11759.0
788;Totaal volwassen runderen;2015 augustus;38.4;11860.0
789;Totaal volwassen runderen;2015 september;49.0;15092.0
790;Totaal volwassen runderen;2015 oktober;46.6;14582.0
791;Totaal volwassen runderen;2015 november;48.4;15103.0
792;Totaal volwassen runderen;2015 december;47.2;14945.0
793;Totaal volwassen runderen;2015;501.4;157501.0
794;Totaal volwassen runderen;2016 januari;44.2;13703.0
795;Totaal volwassen runderen;2016 februari;42.7;13491.0
796;Totaal volwassen runderen;2016 maart;43.7;13950.0
797;Totaal volwassen runderen;2016 april;49.2;15613.0
798;Totaal volwassen runderen;2016 mei;40.4;12817.0
799;Totaal volwassen runderen;2016 juni;45.3;14363.0
800;Totaal volwassen runderen;2016 juli;40.4;12400.0
801;Totaal volwassen runderen;2016 augustus;44.9;13589.0
802;Totaal volwassen runderen;2016 september;55.9;16837.0
803;Totaal volwassen runderen;2016 oktober;48.1;14710.0
804;Totaal volwassen runderen;2016 november;56.9;17519.0
805;Totaal volwassen runderen;2016 december;59.2;18735.0
806;Totaal volwassen runderen;2016;570.9;177727.0
807;Totaal volwassen runderen;2017 januari;59.1;18693.0
808;Totaal volwassen runderen;2017 februari;57.1;17674.0
809;Totaal volwassen runderen;2017 maart;73.4;22286.0
810;Totaal volwassen runderen;2017 april;53.8;16182.0
811;Totaal volwassen runderen;2017 mei;52.8;16571.0
812;Totaal volwassen runderen;2017 juni;51.3;16096.0
813;Totaal volwassen runderen;2017 juli;41.8;13161.0
814;Totaal volwassen runderen;2017 augustus;48.9;15058.0
815;Totaal volwassen runderen;2017 september;45.8;14369.0
816;Totaal volwassen runderen;2017 oktober;51.6;16081.0
817;Totaal volwassen runderen;2017 november;61.6;19354.0
818;Totaal volwassen runderen;2017 december;56.4;17639.0
819;Totaal volwassen runderen;2017;653.6;203164.0
820;Totaal volwassen runderen;2018 januari;58.2;18053.0
821;Totaal volwassen runderen;2018 februari;48.2;15201.0
822;Totaal volwassen runderen;2018 maart;58.1;18693.0
823;Totaal volwassen runderen;2018 april;43.4;14064.0
824;Totaal volwassen runderen;2018 mei;46.5;15244.0
825;Totaal volwassen runderen;2018 juni;51.0;16958.0
826;Totaal volwassen runderen;2018 juli;48.8;16052.0
827;Totaal volwassen runderen;2018 augustus;55.6;17629.0
828;Totaal volwassen runderen;2018 september;53.4;17008.0
829;Totaal volwassen runderen;2018 oktober;56.0;18065.0
830;Totaal volwassen runderen;2018 november;50.6;16772.0
831;Totaal volwassen runderen;2018 december;38.0;12996.0
832;Totaal volwassen runderen;2018;607.8;196735.0
833;Totaal volwassen runderen;2019 januari;42.9;14539.0
834;Totaal volwassen runderen;2019 februari;37.2;12593.0
835;Totaal volwassen runderen;2019 maart;37.3;12737.0
836;Totaal volwassen runderen;2019 april;36.8;12644.0
837;Totaal volwassen runderen;2019 mei;36.0;12418.0
838;Totaal volwassen runderen;2019 juni;34.6;11835.0
839;Totaal volwassen runderen;2019 juli;35.6;11777.0
840;Totaal volwassen runderen;2019 augustus;39.1;12882.0
841;Totaal volwassen runderen;2019 september;40.7;13595.0
842;Totaal volwassen runderen;2019 oktober;46.8;15588.0
843;Totaal volwassen runderen;2019 november;47.1;15893.0
844;Totaal volwassen runderen;2019 december;40.9;14101.0
845;Totaal volwassen runderen;2019;475.1;160602.0
846;Totaal volwassen runderen;2020 januari;51.3;17634.0
847;Totaal volwassen runderen;2020 februari;41.3;14054.0
848;Totaal volwassen runderen;2020 maart;44.8;15531.0
849;Totaal volwassen runderen;2020 april;36.7;12787.0
850;Totaal volwassen runderen;2020 mei;37.6;13015.0
851;Totaal volwassen runderen;2020 juni;40.2;13961.0
852;Totaal volwassen runderen;2020 juli;44.3;14894.0
853;Totaal volwassen runderen;2020 augustus;40.4;13543.0
854;Totaal volwassen runderen;2020 september;49.1;16221.0
855;Totaal volwassen runderen;2020 oktober;52.0;17347.0
856;Totaal volwassen runderen;2020 november;44.8;15061.0
857;Totaal volwassen runderen;2020 december;47.3;16041.0
858;Totaal volwassen runderen;2020;529.8;180089.0
859;Totaal volwassen runderen;2021 januari;46.2;15149.0
860;Totaal volwassen runderen;2021 februari;40.1;13242.0
861;Totaal volwassen runderen;2021 maart;48.6;16166.0
862;Totaal volwassen runderen;2021 april;42.7;14224.0
863;Totaal volwassen runderen;2021 mei;38.6;12819.0
864;Totaal volwassen runderen;2021 juni;49.2;16078.0
865;Totaal volwassen runderen;2021 juli;42.4;13511.0
866;Totaal volwassen runderen;2021 augustus;42.6;13524.0
867;Totaal volwassen runderen;2021 september;48.7;15442.0
868;Totaal volwassen runderen;2021 oktober;49.0;15562.0
869;Totaal volwassen runderen;2021 november;51.9;16572.0
870;Totaal volwassen runderen;2021 december;44.6;14257.0
871;Totaal volwassen runderen;2021;544.7;176547.0
872;Totaal volwassen runderen;2022 januari;41.5;13292.0
873;Totaal volwassen runderen;2022 februari;39.2;12727.0
874;Totaal volwassen runderen;2022 maart;45.8;14695.0
875;Totaal volwassen runderen;2022 april;41.9;13775.0
876;Totaal volwassen runderen;2022 mei;44.4;14504.0
877;Totaal volwassen runderen;2022 juni;38.5;12622.0
878;Totaal volwassen runderen;2022 juli;37.9;12213.0
879;Totaal volwassen runderen;2022 augustus;45.7;14433.0
880;Totaal volwassen runderen;2022 september;50.5;15974.0
881;Totaal volwassen runderen;2022 oktober;47.5;15147.0
882;Totaal volwassen runderen;2022 november;50.1;16064.0
883;Totaal volwassen runderen;2022 december;43.6;14339.0
884;Totaal volwassen runderen;2022;526.6;169785.0
885;Totaal volwassen runderen;2023 januari;49.4;15896.0
