ID;Marges;BedrijfstakkenBranchesSBI2008;Perioden;OmzetAfgelopen3Mnd_1;OmzetKomende3Mnd_2;OmzetVolgendJaar_3;BuitenlandseOmzetAfgelopen3Mnd_4;BuitenlandseOmzetKomende3Mnd_5;BuitenlandseOmzetVolgendJaar_6;VerkoopprijzenTarievenKomende3Mnd_7;OrderontvangstAfgelopen3Mnd_8;OrderontvangstKomende3Mnd_9;BuitenlOrderontvKomende3Mnd_10;InkoopordersKomende3Mnd_11;OordeelOrderpositie_12;OordeelVoorradenEindproduct_13;PersoneelssterkteVolgendJaar_14;PersoneelssterkteKomende3Mnd_15;PersoneelssterkteAfgelopen3Mnd_16;InvesteringenVerslagjaar_17;InvesteringenVolgendJaar_18;ConcurrentiepositieNLAfg3Mnd_19;ConcurrentiepositieInEUAfg3Mnd_20;ConcurrentiepositieBuitenEUAfg3Mnd_21;EconomischKlimaatAfgelopen3Mnd_22;EconomischKlimaatKomende3Mnd_23;WinstgevendheidAfgelopen3Mnd_24
3449;Ondergrens 95%-interval;56 Eet- en drinkgelegenheden;2023 2e kwartaal;-1.0;25.8;;;;;26.0;1.4;18.7;;30.4;-11.8;;;22.8;1.0;-5.4;;-2.6;;;-23.5;-16.5;-32.2
3450;Ondergrens 95%-interval;J Informatie en communicatie;2016 1e kwartaal;22.9;12.0;;;;;13.6;18.2;13.3;;-1.6;-8.3;;;0.9;-9.1;-0.7;;7.2;;;6.6;5.9;12.3
3451;Ondergrens 95%-interval;J Informatie en communicatie;2016 2e kwartaal;-1.7;18.9;;;;;2.8;8.2;11.7;;6.8;-11.1;;;-0.7;-11.3;-5.3;;3.7;;;-1.0;4.9;-1.2
3452;Ondergrens 95%-interval;J Informatie en communicatie;2016 3e kwartaal;8.0;0.9;;;;;-2.2;7.8;-3.9;;-6.7;-17.5;;;-8.2;-12.1;0.1;;5.3;;;0.7;-1.5;-0.6
3453;Ondergrens 95%-interval;J Informatie en communicatie;2016 4e kwartaal;-1.1;30.6;29.4;;;;5.6;6.5;13.1;;4.4;-11.1;;10.8;2.7;-10.6;0.0;2.9;3.6;;;1.5;8.7;1.2
3454;Ondergrens 95%-interval;J Informatie en communicatie;2017 1e kwartaal;29.0;6.8;;;;;11.7;13.5;12.5;;-3.6;-6.1;;;2.2;-6.4;3.9;;6.9;;;13.0;6.5;14.8
3455;Ondergrens 95%-interval;J Informatie en communicatie;2017 2e kwartaal;9.4;28.1;;;;;2.8;6.9;17.6;;6.7;-0.6;;;9.4;-3.8;-1.2;;4.9;;;3.9;11.2;-1.0
3456;Ondergrens 95%-interval;J Informatie en communicatie;2017 3e kwartaal;9.3;0.0;;;;;-1.1;4.9;6.1;;-3.2;-8.6;;;0.8;2.1;-0.4;;3.5;;;5.3;2.6;5.1
3457;Ondergrens 95%-interval;J Informatie en communicatie;2017 4e kwartaal;-2.6;36.9;31.9;;;;7.1;6.8;28.7;;11.8;-4.7;;20.3;9.5;-4.6;3.5;0.5;5.8;;;-0.7;11.8;0.4
3458;Ondergrens 95%-interval;J Informatie en communicatie;2018 1e kwartaal;35.4;9.7;;;;;18.0;25.4;9.8;;3.8;5.0;;;7.6;5.0;5.2;;7.1;;;20.0;7.7;23.7
3459;Ondergrens 95%-interval;J Informatie en communicatie;2018 2e kwartaal;2.4;27.1;;;;;2.0;12.4;15.0;;8.5;-0.4;;;7.6;2.3;-0.8;;7.6;;;2.2;8.5;2.4
3460;Ondergrens 95%-interval;J Informatie en communicatie;2018 3e kwartaal;10.5;10.8;;;;;-0.1;10.5;8.4;;-1.7;-0.6;;;10.8;2.3;2.9;;8.5;;;10.1;6.6;5.4
3461;Ondergrens 95%-interval;J Informatie en communicatie;2018 4e kwartaal;4.0;35.9;36.5;;;;5.4;3.4;24.1;;12.3;-1.7;;24.5;16.1;6.3;7.2;3.0;8.5;;;1.0;11.0;-1.4
3462;Ondergrens 95%-interval;J Informatie en communicatie;2019 1e kwartaal;30.2;4.7;;;;;14.1;22.6;8.0;;2.1;2.5;;;13.4;4.2;7.7;;10.1;;;10.7;2.7;20.0
3463;Ondergrens 95%-interval;J Informatie en communicatie;2019 2e kwartaal;9.5;21.3;;;;;7.4;7.3;10.4;;7.0;1.9;;;10.5;7.5;3.0;;10.5;;;4.8;6.7;2.9
3464;Ondergrens 95%-interval;J Informatie en communicatie;2019 3e kwartaal;21.7;12.1;;;;;3.5;11.6;13.6;;2.9;-0.9;;;14.4;7.2;6.7;;8.3;;;2.7;-0.2;12.8
3465;Ondergrens 95%-interval;J Informatie en communicatie;2019 4e kwartaal;-2.0;27.1;26.0;;;;5.4;-0.1;13.2;;13.7;-5.7;;19.1;12.4;1.0;5.0;4.4;5.3;;;-3.1;9.8;-1.4
3466;Ondergrens 95%-interval;J Informatie en communicatie;2020 1e kwartaal;21.4;9.4;;;;;21.5;11.9;8.2;;-1.7;0.5;;;12.8;-6.2;1.9;;0.9;;;5.2;2.1;9.0
3467;Ondergrens 95%-interval;J Informatie en communicatie;2020 2e kwartaal;-12.6;-47.5;;;;;-8.8;-7.9;-51.8;;-41.2;-29.8;;;-22.4;-6.6;-32.7;;-0.1;;;-28.2;-55.7;-17.1
3468;Ondergrens 95%-interval;J Informatie en communicatie;2020 3e kwartaal;-33.5;-12.1;;;;;-7.0;-32.6;-13.2;;-15.0;-38.4;;;-10.9;-21.9;-22.6;;-2.4;;;-47.7;-17.7;-28.0
3469;Ondergrens 95%-interval;J Informatie en communicatie;2020 4e kwartaal;-11.8;6.3;17.7;;;;-2.2;-11.7;0.3;;-9.2;-29.8;;5.8;-6.8;-17.2;-19.6;-8.0;-1.5;;;-28.0;-14.6;-16.8
3470;Ondergrens 95%-interval;J Informatie en communicatie;2021 1e kwartaal;22.3;-4.1;;;;;9.1;5.6;-3.5;;-8.9;-16.7;;;3.4;-7.1;-6.5;;4.5;;;-9.7;-15.6;7.8
3471;Ondergrens 95%-interval;J Informatie en communicatie;2021 2e kwartaal;-3.8;6.2;;;;;-1.2;3.0;4.9;;0.2;-15.7;;;12.6;0.7;-5.4;;6.2;;;-7.7;-4.4;1.2
3472;Ondergrens 95%-interval;J Informatie en communicatie;2021 3e kwartaal;10.9;5.6;;;;;3.9;5.2;9.9;;-2.7;-12.0;;;8.5;2.7;2.8;;3.8;;;3.6;3.1;12.9
3473;Ondergrens 95%-interval;J Informatie en communicatie;2021 4e kwartaal;3.9;31.0;34.3;;;;8.8;6.1;21.6;;8.3;-3.5;;31.8;20.0;-1.3;5.1;6.7;5.7;;;13.2;16.4;9.2
3474;Ondergrens 95%-interval;J Informatie en communicatie;2022 1e kwartaal;23.1;-3.0;;;;;17.2;13.9;7.4;;-2.1;-4.8;;;19.3;5.3;-3.6;;7.6;;;-0.5;1.9;11.4
3475;Ondergrens 95%-interval;J Informatie en communicatie;2022 2e kwartaal;6.9;22.3;;;;;10.7;8.4;10.8;;6.1;0.7;;;20.3;9.0;8.8;;7.8;;;-1.3;-1.1;0.8
3476;Ondergrens 95%-interval;J Informatie en communicatie;2022 3e kwartaal;18.0;10.3;;;;;12.3;5.6;10.6;;-5.6;-4.5;;;20.3;9.4;1.2;;4.4;;;-12.8;-8.5;11.7
3477;Ondergrens 95%-interval;J Informatie en communicatie;2022 4e kwartaal;0.9;22.5;27.0;;;;22.7;-4.9;12.5;;4.3;-10.3;;29.5;13.7;-1.1;7.0;-1.5;1.5;;;-17.6;-6.6;-6.5
3478;Ondergrens 95%-interval;J Informatie en communicatie;2023 1e kwartaal;31.2;5.6;;;;;33.9;19.4;9.1;;1.8;3.0;;;14.7;12.5;6.5;;4.9;;;-4.4;-10.9;1.6
3479;Ondergrens 95%-interval;J Informatie en communicatie;2023 2e kwartaal;2.7;22.8;;;;;5.8;-2.8;7.8;;3.6;-6.8;;;12.0;3.5;4.8;;2.1;;;-6.7;1.4;-5.8
3480;Ondergrens 95%-interval;58 Uitgeverijen;2016 1e kwartaal;-12.2;-35.1;;-8.7;-16.5;;27.1;-25.2;-24.7;-14.6;-17.6;-14.6;;;-40.8;-37.4;-27.6;;3.8;-4.7;-1.7;-1.0;8.5;-13.1
3481;Ondergrens 95%-interval;58 Uitgeverijen;2016 2e kwartaal;-46.0;19.9;;-26.1;18.4;;-0.6;-31.1;20.2;13.9;3.7;-24.7;;;-33.4;-46.2;-25.0;;1.1;-5.1;-1.9;-0.9;-0.7;19.0
3482;Ondergrens 95%-interval;58 Uitgeverijen;2016 3e kwartaal;-14.4;-36.7;;-14.3;0.7;;-0.2;-19.1;-31.8;1.9;-15.7;-26.1;;;-54.2;-48.9;-24.9;;-0.1;-4.4;-1.7;-8.9;1.8;-4.5
3483;Ondergrens 95%-interval;58 Uitgeverijen;2016 4e kwartaal;-24.1;22.5;-6.9;4.4;7.2;4.8;-0.2;9.2;1.5;5.2;9.8;-17.7;;1.0;-37.1;-52.4;-35.8;-13.9;4.9;-0.9;2.1;-3.8;-3.8;-5.1
3484;Ondergrens 95%-interval;58 Uitgeverijen;2017 1e kwartaal;9.3;-32.8;;1.6;-9.2;;21.0;17.6;-23.2;-8.4;-12.6;-22.2;;;-23.7;-52.3;-6.3;;-15.7;-1.3;-1.2;1.0;2.8;-22.8
3485;Ondergrens 95%-interval;58 Uitgeverijen;2017 2e kwartaal;-20.8;27.8;;-21.1;-16.5;;2.7;-18.0;19.0;-21.6;-20.2;-22.3;;;1.4;-33.1;-44.9;;-0.5;-20.0;-1.1;1.4;6.3;-25.1
3486;Ondergrens 95%-interval;58 Uitgeverijen;2017 3e kwartaal;3.2;-21.8;;9.8;11.6;;-1.4;4.0;-26.8;7.5;-25.1;-19.1;;;-3.6;-8.7;-23.8;;2.1;-4.7;-4.9;0.8;-5.5;-13.6
3487;Ondergrens 95%-interval;58 Uitgeverijen;2017 4e kwartaal;-36.7;33.5;11.6;-0.1;-22.7;-4.5;0.7;-35.8;33.5;-23.6;-1.6;-32.1;;-14.9;-35.5;-54.1;-50.0;-44.4;-2.0;-1.1;-1.1;-44.8;-3.4;-11.5
3488;Ondergrens 95%-interval;58 Uitgeverijen;2018 1e kwartaal;37.3;-48.6;;4.0;-10.6;;11.1;20.3;-44.1;-10.4;-20.0;-3.1;;;-49.7;-41.6;-40.8;;-1.4;-5.4;-6.0;20.3;-16.1;18.3
3489;Ondergrens 95%-interval;58 Uitgeverijen;2018 2e kwartaal;-47.0;13.1;;-17.8;-20.1;;16.1;-37.8;20.9;-26.5;-8.4;-25.5;;;-39.1;-46.1;-18.5;;-0.6;3.6;0.0;-39.3;4.4;-24.3
3490;Ondergrens 95%-interval;58 Uitgeverijen;2018 3e kwartaal;-11.2;-13.0;;-5.1;-2.8;;-5.5;-12.3;-7.2;-2.3;-12.1;-28.4;;;-18.8;-44.3;-6.4;;-9.1;-10.3;-5.4;-15.0;-29.0;-27.9
3491;Ondergrens 95%-interval;58 Uitgeverijen;2018 4e kwartaal;-19.0;45.6;30.6;8.4;-16.3;-0.3;15.9;-15.8;30.4;-12.0;22.9;-14.7;;-30.0;-25.4;-52.1;11.2;-35.4;2.1;-0.4;-0.5;-36.8;21.5;-28.3
3492;Ondergrens 95%-interval;58 Uitgeverijen;2019 1e kwartaal;37.2;-48.6;;-10.2;-18.9;;36.4;13.7;-47.1;-24.0;-27.0;-14.1;;;-12.4;-53.2;7.3;;0.3;0.0;0.0;-1.4;-44.7;15.4
3493;Ondergrens 95%-interval;58 Uitgeverijen;2019 2e kwartaal;-45.9;12.7;;-14.9;-1.7;;13.7;-52.9;13.7;-16.6;-6.2;-11.7;;;-26.3;-18.4;-40.0;;-1.3;0.0;0.0;-16.5;-3.5;-44.4
3494;Ondergrens 95%-interval;58 Uitgeverijen;2019 3e kwartaal;-1.9;-29.2;;0.8;-0.5;;0.1;-4.4;-35.7;-3.0;-16.7;-17.4;;;-9.2;-9.7;-21.9;;-8.5;-0.2;-0.2;-24.5;-14.8;-8.9
3495;Ondergrens 95%-interval;58 Uitgeverijen;2019 4e kwartaal;-48.6;8.2;-27.3;-24.1;-26.7;-27.8;0.0;-54.7;4.9;-21.9;13.7;-14.4;;-45.1;-12.8;-19.5;-29.4;-17.1;-6.3;-6.1;-0.1;-42.9;10.1;-42.3
3496;Ondergrens 95%-interval;58 Uitgeverijen;2020 1e kwartaal;14.6;-53.6;;-16.8;-20.6;;30.0;14.2;-48.8;-20.2;-48.1;-8.1;;;-23.3;-22.5;-31.1;;-4.1;-5.7;-3.6;2.2;-39.5;-14.3
3497;Ondergrens 95%-interval;58 Uitgeverijen;2020 2e kwartaal;-66.9;-77.9;;-20.8;-24.7;;-12.8;-65.7;-76.7;-34.4;-70.5;-69.7;;;-68.0;-27.0;-28.6;;-11.2;-4.0;-3.4;-72.2;-84.5;-71.2
3498;Ondergrens 95%-interval;58 Uitgeverijen;2020 3e kwartaal;-55.5;-48.6;;-23.9;-22.7;;-8.1;-57.1;-46.7;-24.0;-55.2;-60.0;;;-51.1;-25.7;-29.3;;-40.5;-12.1;-8.3;-75.3;-48.6;-66.5
3499;Ondergrens 95%-interval;58 Uitgeverijen;2020 4e kwartaal;-20.1;-18.8;3.1;-18.9;-19.6;-15.1;-2.5;-14.4;-13.8;-19.9;-29.5;-49.9;;-69.4;-52.7;-24.9;-68.7;-20.6;-11.8;-14.0;-0.5;-32.2;-42.5;-47.4
3500;Ondergrens 95%-interval;58 Uitgeverijen;2021 1e kwartaal;17.4;-45.3;;-11.4;-15.2;;24.5;5.0;-45.7;-20.3;-36.5;-42.3;;;-36.8;-59.5;-0.2;;9.6;-8.4;-4.8;-39.6;-30.6;-5.4
3501;Ondergrens 95%-interval;58 Uitgeverijen;2021 2e kwartaal;-34.1;-10.3;;-22.8;-11.6;;-5.3;-38.0;-4.5;-8.4;-9.5;-47.6;;;-36.5;-39.4;-12.2;;-8.3;-6.8;-3.1;-17.5;-14.1;-21.5
3502;Ondergrens 95%-interval;58 Uitgeverijen;2021 3e kwartaal;17.1;-17.8;;-7.7;-4.3;;-10.4;0.9;-7.8;-4.9;-14.8;-29.9;;;-17.1;-23.6;2.8;;4.7;-5.7;-4.7;-3.8;9.9;22.3
3503;Ondergrens 95%-interval;58 Uitgeverijen;2021 4e kwartaal;1.8;8.7;18.6;-13.9;-16.0;-11.9;2.3;6.6;1.7;-20.0;17.7;-38.3;;-1.8;-11.1;-44.1;4.7;27.9;-2.9;-3.2;-4.1;1.2;2.8;-1.8
3504;Ondergrens 95%-interval;58 Uitgeverijen;2022 1e kwartaal;18.6;-55.2;;-3.8;-4.2;;24.0;16.1;-55.0;-5.6;-1.5;-14.3;;;6.4;-8.4;11.9;;-2.5;-3.5;-3.5;-24.2;0.6;25.9
3505;Ondergrens 95%-interval;58 Uitgeverijen;2022 2e kwartaal;-48.6;12.2;;-12.8;-10.6;;2.7;-37.6;19.6;-11.0;-10.5;-10.1;;;10.0;-14.0;19.5;;-4.4;-5.5;-3.1;-8.6;-3.0;-35.9
3506;Ondergrens 95%-interval;58 Uitgeverijen;2022 3e kwartaal;17.0;-15.3;;-17.2;-2.9;;4.1;16.5;-16.0;-11.5;-5.6;-18.6;;;16.0;-7.1;15.3;;-5.1;-4.9;-4.5;-10.1;-8.8;13.9
3507;Ondergrens 95%-interval;58 Uitgeverijen;2022 4e kwartaal;-40.2;24.3;15.5;-7.7;-10.8;-0.7;8.4;-46.0;19.7;-10.2;-7.4;-26.0;;13.0;18.4;-10.7;12.7;18.7;-6.3;-5.2;-3.7;-52.8;-45.6;-46.2
3508;Ondergrens 95%-interval;58 Uitgeverijen;2023 1e kwartaal;30.2;-49.0;;-13.0;-4.2;;40.3;26.3;-46.8;-8.2;-12.5;-2.1;;;-1.5;-5.4;20.3;;-5.0;-4.6;-4.6;-36.0;-15.9;18.2
3509;Ondergrens 95%-interval;58 Uitgeverijen;2023 2e kwartaal;-46.1;28.4;;-14.7;0.7;;5.6;-50.7;25.4;-2.5;-3.5;-16.7;;;1.8;-5.4;13.8;;-8.0;-3.6;-3.7;-7.9;-1.9;-54.6
3510;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2016 1e kwartaal;14.9;-37.1;;;;;-5.0;5.4;-29.0;;-42.6;-12.2;;;-12.3;-14.0;-3.7;;-17.4;;;-6.4;-1.0;3.2
3511;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2016 2e kwartaal;-40.1;-9.2;;;;;-7.5;-7.3;-12.7;;-25.5;-13.8;;;-16.7;-14.9;-21.4;;-16.2;;;-13.6;-13.5;-12.1
3512;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2016 3e kwartaal;-12.1;-36.2;;;;;-12.4;-16.8;-34.5;;-23.6;-21.6;;;-22.1;2.9;-17.5;;-17.2;;;-21.5;-16.8;-6.3
3513;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2016 4e kwartaal;10.4;5.3;-4.0;;;;-18.6;-6.9;-4.4;;-7.2;-10.9;;-12.2;0.6;-21.2;-8.1;-25.1;-22.1;;;-9.9;-20.5;-14.2
3514;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2017 1e kwartaal;29.6;-26.0;;;;;-1.5;11.4;-7.9;;-10.4;-12.5;;;-2.2;18.5;-9.2;;5.4;;;-3.1;-10.4;2.8
3515;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2017 2e kwartaal;-10.4;-1.0;;;;;-7.9;-22.5;-18.1;;-21.8;-9.4;;;8.1;6.0;-5.8;;-10.2;;;-10.8;-7.5;-22.0
3516;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2017 3e kwartaal;-7.3;-17.9;;;;;-4.8;7.5;-13.0;;-8.4;-6.6;;;8.8;13.6;14.8;;7.5;;;0.1;0.1;-17.5
3517;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2017 4e kwartaal;5.1;28.2;22.2;;;;3.5;0.9;11.2;;10.8;-9.7;;3.5;10.6;-10.5;23.9;-19.8;9.0;;;-7.4;0.9;11.2
3518;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2018 1e kwartaal;16.3;-32.8;;;;;-2.1;13.2;-18.8;;-5.5;-0.5;;;-18.9;13.6;-1.9;;13.9;;;-2.0;-1.5;11.5
3519;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2018 2e kwartaal;-16.0;-10.1;;;;;-11.9;8.0;4.0;;8.8;-7.5;;;8.4;16.4;-5.4;;-8.8;;;7.0;-6.2;-23.0
3520;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2018 3e kwartaal;-12.5;1.6;;;;;-1.1;-15.3;23.2;;6.4;-2.1;;;15.8;-0.7;2.6;;14.4;;;-1.8;8.1;-16.3
3521;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2018 4e kwartaal;19.1;33.7;14.7;;;;9.9;13.8;16.5;;5.2;1.2;;14.5;20.6;19.4;3.7;-23.7;-1.2;;;10.4;7.0;4.2
3522;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2019 1e kwartaal;30.9;-16.1;;;;;5.7;7.6;1.7;;-1.8;-12.8;;;4.8;24.4;-7.1;;-9.3;;;1.3;-13.5;19.0
3523;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2019 2e kwartaal;-17.6;0.1;;;;;1.7;8.2;3.4;;9.0;0.0;;;14.8;9.8;-18.3;;8.3;;;-0.7;-6.5;-14.7
3524;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2019 3e kwartaal;6.0;-0.6;;;;;3.7;3.3;6.7;;2.2;0.6;;;7.6;13.7;-23.5;;-2.9;;;-6.9;-7.1;10.8
3525;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2019 4e kwartaal;3.8;27.3;-7.7;;;;-2.5;7.5;9.1;;11.6;9.0;;-6.7;3.3;11.7;1.5;9.1;-5.1;;;-0.3;1.5;12.2
3526;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2020 1e kwartaal;30.0;-30.8;;;;;-3.7;2.9;-2.3;;-10.6;-7.1;;;-19.9;-18.7;-10.2;;-2.9;;;6.6;4.5;3.3
3527;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2020 2e kwartaal;-36.9;-92.6;;;;;-32.0;-59.8;-74.4;;-85.0;-71.1;;;-65.5;-34.1;-73.4;;-8.8;;;-55.7;-94.1;-64.5
3528;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2020 3e kwartaal;-84.3;0.2;;;;;-21.4;-80.2;-17.8;;-9.2;-70.3;;;-33.3;-44.4;-63.6;;-14.9;;;-89.1;-13.5;-91.1
3529;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2020 4e kwartaal;-12.5;-11.0;28.2;;;;-14.6;-18.6;-10.8;;-17.9;-57.4;;-2.1;-27.8;-30.2;-46.3;-30.5;-6.3;;;-44.0;-42.3;-57.1
3530;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2021 1e kwartaal;-23.0;-56.0;;;;;-9.0;-13.6;-55.1;;-46.6;-30.5;;;-15.2;-18.2;-33.1;;-14.8;;;-57.8;-38.5;-38.5
3531;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2021 2e kwartaal;-70.0;-18.8;;;;;-6.0;-17.6;-0.3;;-3.9;-23.6;;;-1.3;-27.8;-37.6;;-8.6;;;-35.4;4.9;-44.1
3532;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2021 3e kwartaal;15.0;4.1;;;;;3.5;31.1;0.3;;15.0;-6.0;;;19.9;5.4;9.0;;-14.1;;;14.6;26.4;-11.8
3533;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2021 4e kwartaal;18.9;33.9;36.1;;;;9.2;1.6;9.9;;11.7;-2.0;;29.3;24.9;20.4;3.3;2.0;4.4;;;32.5;31.8;11.5
3534;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2022 1e kwartaal;-8.2;-48.7;;;;;20.7;-11.3;-17.8;;-38.9;-7.3;;;16.6;18.5;-20.8;;-21.2;;;-38.7;-18.8;-34.1
3535;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2022 2e kwartaal;-23.8;39.9;;;;;10.5;-5.7;6.3;;16.7;-4.6;;;25.7;16.6;-7.5;;-19.6;;;4.1;3.0;-25.6
3536;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2022 3e kwartaal;9.7;-15.1;;;;;5.8;8.4;-9.1;;-16.7;-10.6;;;2.5;8.5;-16.8;;-9.9;;;-11.8;-14.1;-14.8
3537;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2022 4e kwartaal;-3.5;27.2;-9.0;;;;24.0;5.3;11.1;;11.3;-24.1;;7.0;-1.5;-5.8;0.2;-20.3;-15.8;;;-24.9;-21.8;-17.3
3538;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2023 1e kwartaal;48.1;-44.9;;;;;12.1;17.2;-21.6;;-27.2;-13.2;;;-17.5;-1.4;-11.3;;4.1;;;-10.8;-17.7;7.2
3539;Ondergrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2023 2e kwartaal;-29.6;-3.1;;;;;11.7;-15.7;-20.9;;-13.8;-14.1;;;-18.5;-38.9;-29.3;;-14.2;;;-14.7;-5.0;-12.5
3540;Ondergrens 95%-interval;60 Radio- en televisieomroepen;2016 1e kwartaal;22.0;-32.6;;;;;-2.2;9.1;-27.1;;-24.3;7.0;;;-13.0;-8.3;-28.6;;10.0;;;0.4;-3.7;10.8
3541;Ondergrens 95%-interval;60 Radio- en televisieomroepen;2016 2e kwartaal;-34.1;-9.5;;;;;0.8;-30.3;-9.5;;-13.8;-12.0;;;-19.0;-13.6;-32.1;;-1.8;;;-7.7;2.7;-23.0
3542;Ondergrens 95%-interval;60 Radio- en televisieomroepen;2016 3e kwartaal;-32.9;-49.2;;;;;-5.3;0.8;-30.5;;-6.3;-12.0;;;-4.4;-30.6;-40.8;;-7.5;;;-9.9;-38.9;8.8
3543;Ondergrens 95%-interval;60 Radio- en televisieomroepen;2016 4e kwartaal;-28.9;40.2;-20.5;;;;-3.4;-32.4;14.3;;-12.8;-9.2;;-19.6;19.2;16.8;-7.0;-21.6;-5.2;;;-7.0;-2.5;-24.4
3544;Ondergrens 95%-interval;60 Radio- en televisieomroepen;2017 1e kwartaal;32.2;-43.8;;;;;4.0;7.2;-31.5;;-14.7;-2.8;;;8.2;-14.9;7.9;;-2.8;;;-5.4;0.2;10.6
3545;Ondergrens 95%-interval;60 Radio- en televisieomroepen;2017 2e kwartaal;-35.6;6.5;;;;;-3.2;-23.1;1.4;;-4.9;-13.5;;;0.3;18.9;-22.3;;-3.4;;;-2.7;-2.2;-28.2
3546;Ondergrens 95%-interval;60 Radio- en televisieomroepen;2017 3e kwartaal;-21.2;-46.1;;;;;-14.5;8.2;-27.7;;-1.2;-8.2;;;8.4;-9.3;-17.6;;-23.5;;;-11.0;-3.1;6.7
3547;Ondergrens 95%-interval;60 Radio- en televisieomroepen;2017 4e kwartaal;-30.3;51.1;-4.4;;;;4.3;-27.9;25.6;;-3.8;-2.8;;10.1;22.8;18.6;-2.6;-4.8;4.3;;;-3.8;7.2;3.3
3548;Ondergrens 95%-interval;60 Radio- en televisieomroepen;2018 1e kwartaal;49.9;-49.7;;;;;-3.1;-1.1;-6.2;;-11.8;-2.3;;;1.4;4.4;2.2;;-0.5;;;-1.6;-0.6;10.4
3549;Ondergrens 95%-interval;60 Radio- en televisieomroepen;2018 2e kwartaal;-26.0;-2.4;;;;;0.0;-9.8;4.9;;-8.3;-2.1;;;-15.7;6.0;-1.7;;-16.9;;;-4.3;0.0;-24.1
3550;Ondergrens 95%-interval;60 Radio- en televisieomroepen;2018 3e kwartaal;3.9;-51.0;;;;;-7.0;6.8;-23.0;;-18.1;-1.2;;;-24.6;4.8;11.0;;-1.8;;;-1.6;-7.1;13.3
3551;Ondergrens 95%-interval;60 Radio- en televisieomroepen;2018 4e kwartaal;-30.5;49.8;-27.2;;;;-0.1;9.2;13.6;;-2.3;2.0;;-15.9;4.2;-5.3;8.0;15.5;2.7;;;-2.6;3.1;6.6
3552;Ondergrens 95%-interval;60 Radio- en televisieomroepen;2019 1e kwartaal;34.6;-36.2;;;;;0.9;15.7;-6.7;;-6.9;1.5;;;2.5;3.1;19.0;;1.6;;;2.2;-3.3;10.7
3553;Ondergrens 95%-interval;60 Radio- en televisieomroepen;2019 2e kwartaal;-14.2;9.5;;;;;10.3;-10.5;15.7;;12.6;3.0;;;0.0;5.4;17.7;;-13.9;;;3.5;3.4;-11.4
3554;Ondergrens 95%-interval;60 Radio- en televisieomroepen;2019 3e kwartaal;5.4;-27.3;;;;;0.9;2.6;-7.6;;11.5;-0.2;;;26.0;19.3;7.3;;8.2;;;8.8;1.4;3.4
3555;Ondergrens 95%-interval;60 Radio- en televisieomroepen;2019 4e kwartaal;-10.0;38.0;-1.6;;;;3.1;-8.8;12.8;;14.0;0.6;;-13.9;19.3;30.2;-0.7;-2.0;7.6;;;-1.2;0.7;-4.3
3556;Ondergrens 95%-interval;60 Radio- en televisieomroepen;2020 1e kwartaal;24.9;-16.9;;;;;-6.1;-11.9;-32.8;;-16.3;3.5;;;9.1;15.0;6.4;;4.1;;;5.2;0.6;2.3
3557;Ondergrens 95%-interval;60 Radio- en televisieomroepen;2020 2e kwartaal;-33.8;-73.6;;;;;-20.6;-10.2;-43.8;;-44.2;-19.0;;;-59.0;1.9;-21.7;;-12.8;;;-38.4;-65.7;-28.6
