ID;Geslacht;BurgerlijkeStaat;Regio;Bewoners_1
339;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Grootebroek;4187
340;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Grootegast;7429
341;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Grubbenvorst;2667
342;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Gulpen;2971
343;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Haaften;2482
344;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Haaksbergen;8435
345;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Haamstede;1327
346;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Haaren;2132
347;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Haarlem;119700
348;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Haarlemmerliede en Spaarnwoude;3062
349;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Haarlemmermeer;26829
350;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Haarzuilens;439
351;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Haastrecht;2273
352;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Haelen;1253
353;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hagestein;822
354;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Halsteren;5754
355;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Ham (den);6478
356;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Haps;1513
357;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hardenberg (Ambt-);13123
358;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hardenberg (Stad-);2639
359;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Harderwijk;8661
360;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hardinxveld;6846
361;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Haren;7073
362;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Harenkarspel;3274
363;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Harlingen;10443
364;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Harmelen;2215
365;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Haskerland;8170
366;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hasselt;2256
367;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hattem;4525
368;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Havelte;3774
369;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hazerswoude;4681
370;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hedel;1689
371;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hedikhuizen;1387
372;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heel en Panheel;2053
373;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heemskerk;4467
374;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heemstede;14417
375;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heenvliet;1189
376;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heer;4328
377;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;'s-Heer-Abtskerke;446
378;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;'s-Heer-Arendskerke;3961
379;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heerde;8857
380;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;'s-Heerenhoek;1281
381;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heerewaarden;924
382;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heerhugowaard;4905
383;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heerjansdam;1302
384;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heerlen;46917
385;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heesch;3115
386;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heeswijk;1437
387;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heeze;3160
388;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hei- en Boeicop;635
389;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heijthuizen;2732
390;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heilo;4934
391;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heinenoord;1958
392;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heinkenszand;1898
393;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heino;2795
394;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hekelingen;990
395;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hekendorp;672
396;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Helden;6183
397;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Helder (Den);29426
398;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hellendoorn;13721
399;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hellevoetsluis;1939
400;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Helmond;25435
401;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Helvoet (Nieuw-);2414
402;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Helvoirt;2195
403;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hemelumer Oldephaerd en Noordwolde;5155
404;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hemmen;206
405;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hendrik-Ido-Ambacht;4805
406;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hengelo (Gld.);4763
407;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hengelo (O.);34338
408;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hengstdijk;617
409;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hennaarderadeel;4683
410;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hensbroek;936
411;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Herkingen;972
412;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Herpen;1753
413;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Herpt;593
414;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Herten;1383
415;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;'s-Hertogenbosch;42203
416;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Herwen en Aerdt;5704
417;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Herwijnen;1867
418;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heteren;3729
419;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heukelum;1568
420;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heumen;3195
421;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Heusden;1837
422;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hillegersberg;15955
423;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hillegom;10812
424;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hilvarenbeek;3688
425;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hilversum;57059
426;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hindeloopen;972
427;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hoedekenskerke;1395
428;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hoek;2714
429;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hoenkoop;581
430;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hoensbroek;13618
431;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hoevelaken;1314
432;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hoeven;3867
433;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Holten;4121
434;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hontenisse;5377
435;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hoofdplaat;1328
436;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hoogblokland;795
437;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hooge en Lage Mierde;1852
438;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hooge en Lage Zwaluwe;4960
439;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hoogeloon, Hapert en Casteren;2364
440;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hoogeveen;15313
441;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hoogezand;11429
442;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hoogkarspel;2185
443;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hoogkerk;4125
444;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hoogland;3596
445;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hoogvliet;1227
446;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hoogwoud;2252
447;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hoorn;12049
448;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hoornaar;682
449;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Horn;1672
450;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Horssen;927
451;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Horst;7375
452;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Houten;2432
453;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Houthem;2067
454;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Huijbergen;1086
455;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Huissen;5548
456;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Huizen;8077
457;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hulsberg;2506
458;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hulst;3914
459;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hummelo en Keppel;3118
460;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hunsel;1588
461;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Hurwenen;506
462;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Idaarderadeel;5879
463;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Ilpendam;2340
464;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Itteren;560
465;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Ittervoort;315
466;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Jaarsveld;1568
467;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Jabeek;613
468;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Janssteen (St.);3393
469;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Jisp;744
470;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Jutphaas;4535
471;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kamerik;2122
472;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kampen;19880
473;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kamperveen;571
474;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kantens;2169
475;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kapelle;2798
476;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kats;627
477;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kattendijke;1261
478;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Katwijk;15637
479;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Katwoude;236
480;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kedichem;1217
481;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kerkrade;36705
482;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kerkwerve;839
483;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kerkwijk;1168
484;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kessel;1745
485;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kesteren;4050
486;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kethel en Spaland;2230
487;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Klaaswaal;2103
488;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Klimmen;2009
489;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kloetinge;2044
490;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kloosterburen;2091
491;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Klundert;4613
492;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kockengen;845
493;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Koedijk;1930
494;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Koewacht;2559
495;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kollumerland en Nieuwkruisland;8953
496;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Koog aan de Zaan;4463
497;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kortenhoef;1485
498;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kortgene;1322
499;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Koudekerk;1819
500;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Koudekerke;3721
501;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Krabbendijke;2417
502;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Krimpen aan de Lek;3124
503;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Krimpen aan den IJssel;5018
504;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Krommenie;5587
505;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kruiningen;3881
506;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kruis (St.);685
507;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kuinre;668
508;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Kwadijk;431
509;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Laag-Nieuwkoop;489
510;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Landsmeer;3471
511;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Langbroek;1367
512;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Lange Ruige Weide;721
513;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Langerak;907
514;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Laren (Gld.);5674
515;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Laren (NH.);6513
516;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Laurens (St.);1153
517;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Leek;7850
518;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Leende;1917
519;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Leens;3858
520;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Leerbroek;879
521;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Leerdam;8952
522;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Leersum;2013
523;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Leeuwarden;48548
524;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Leeuwarderadeel;16384
525;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Leiden;70825
526;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Leiderdorp;2390
527;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Leimuiden;2011
528;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Lekkerkerk;4369
529;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Lekkerland (Nieuw-);3709
530;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Lemsterland;7213
531;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Leusden;2335
532;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Lexmond;1623
533;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Lichtenvoorde;7404
534;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Liempde;1693
535;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Lienden;4345
536;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Lier (de);2702
537;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Lierop;1143
538;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Lieshout;1970
539;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Limbricht;2068
540;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Limmen;2196
541;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Linden;507
542;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Linne;1623
543;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Linschoten;1875
544;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Lisse;8478
545;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Lith;1492
546;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Lithoijen;631
547;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Lochem;5759
548;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Loenen;1364
549;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Loenersloot;583
550;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Lonneker;31129
551;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Loon op Zand;10258
552;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Loosdrecht;3360
553;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Lopik;1688
554;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Loppersum;3396
555;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Losser;14762
556;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Luijksgestel;1068
557;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Maarheeze;2825
558;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Maarn;2116
559;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Maarssen;3391
560;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Maarsseveen;1809
561;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Maarten (St.);1362
562;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Maartensdijk (St.);2726
563;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Maartensdijk;3773
564;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Maasbracht;1788
565;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Maasbree;13216
566;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Maasdam;1518
567;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Maashees en Overloon;2145
568;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Maasland;3557
569;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Maasniel;3633
570;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Maassluis;9567
571;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Maastricht;60644
572;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Made en Drimmelen;5335
573;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Margraten;1278
574;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Markelo;5082
575;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Marken;1389
576;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Marum;6352
577;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Maurik;4143
578;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Medemblik;4217
579;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Meeden;1809
580;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Meerkerk;1751
581;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Meerlo;2242
582;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Meerssen;5436
583;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Megen, Haren en Macharen;1709
584;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Meijel;2253
585;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Melick en Herkenbosch;3027
586;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Meliskerke;708
587;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Melissant;1831
588;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Menaldumadeel;10369
589;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Meppel;12133
590;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Merkelbeek;1242
591;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Mesch;302
592;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Mheer;954
593;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;Michielsgestel (St.);5491
