ID;LeeftijdReferentiepersoon;Perioden;TotaalParticuliereHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;MeerpersoonshuishoudensZonderKinderen_4;MeerpersoonshuishoudensMetKinderen_5;TotaalNietGehuwdeParen_6;k_0Kinderen_7;k_1Kind_8;k_2Kinderen_9;k_3OfMeerKinderen_10;TotaalGehuwdeParen_11;k_0Kinderen_12;k_1Kind_13;k_2Kinderen_14;k_3OfMeerKinderen_15;TotaalEenouderhuishoudens_16;k_1Kind_17;k_2Kinderen_18;k_3OfMeerKinderen_19;OverigHuishouden_20;TotaalParticuliereHuishoudens_21;Eenpersoonshuishouden_22;TotaalMeerpersoonshuishoudens_23;k_2Personen_24;k_3Personen_25;k_4Personen_26;k_5OfMeerPersonen_27
173;19 jaar;2018;31053;28870;2183;1779;404;1559;1470;69;14;6;28;11;17;0;0;298;276;22;0;298;31053;28870;2183;1849;268;33;33
174;19 jaar;2019;30558;28355;2203;1841;362;1608;1548;46;11;3;27;20;7;0;0;295;275;20;0;273;30558;28355;2203;1944;206;35;18
175;19 jaar;2020;31204;28908;2296;1916;380;1647;1587;43;11;6;24;13;11;0;0;309;285;23;1;316;31204;28908;2296;2002;231;43;20
176;19 jaar;2021;29682;27392;2290;1904;386;1725;1629;61;25;10;31;17;14;0;0;276;261;15;0;258;29682;27392;2290;1985;228;50;27
177;19 jaar;2022;32159;29504;2655;2328;327;2094;1998;67;19;10;23;12;11;0;0;220;206;14;0;318;32159;29504;2655;2319;262;38;36
178;19 jaar;2023;33901;31345;2556;2258;298;2007;1924;54;18;11;37;23;14;0;0;201;191;10;0;311;33901;31345;2556;2233;249;39;35
179;19 jaar;2024;39354;36774;2580;2292;288;1979;1902;56;14;7;20;11;9;0;0;202;186;16;0;379;39354;36774;2580;2254;249;41;36
180;20 jaar;1995;37948;30564;7384;5913;1471;4070;3849;168;38;15;959;502;397;55;5;793;688;97;8;1562;37948;30564;7384;5357;1415;310;302
181;20 jaar;1996;34631;28013;6618;5391;1227;3944;3726;175;32;11;568;295;236;29;8;736;658;69;9;1370;34631;28013;6618;4975;1185;236;222
182;20 jaar;1997;33764;27139;6625;5443;1182;3727;3499;177;38;13;559;332;194;30;3;727;648;73;6;1612;33764;27139;6625;4847;1251;278;249
183;20 jaar;1998;35205;28389;6816;5605;1211;3869;3646;181;32;10;530;342;164;17;7;800;717;78;5;1617;35205;28389;6816;5121;1261;214;220
184;20 jaar;1999;39491;32123;7368;6041;1327;4290;4026;228;28;8;550;337;184;25;4;850;744;98;8;1678;39491;32123;7368;5569;1336;244;219
185;20 jaar;2000;39402;31436;7966;6600;1366;4618;4324;243;34;17;531;345;162;22;2;886;757;115;14;1931;39402;31436;7966;5902;1504;348;212
186;20 jaar;2001;40520;31889;8631;6921;1710;4886;4561;273;45;7;567;363;170;33;1;1181;1020;146;15;1997;40520;31889;8631;6273;1718;422;218
187;20 jaar;2002;39697;30942;8755;7022;1733;4957;4635;261;47;14;514;353;140;18;3;1250;1064;178;8;2034;39697;30942;8755;6435;1781;319;220
188;20 jaar;2003;40835;32281;8554;6619;1935;4545;4191;286;50;18;501;328;151;20;2;1408;1206;183;19;2100;40835;32281;8554;6060;1869;379;246
189;20 jaar;2004;43194;34802;8392;6502;1890;4449;4098;294;40;17;458;299;132;21;6;1380;1214;156;10;2105;43194;34802;8392;5975;1741;403;273
190;20 jaar;2005;45083;36351;8732;6827;1905;4642;4313;264;57;8;417;276;122;15;4;1435;1243;182;10;2238;45083;36351;8732;6299;1735;422;276
191;20 jaar;2006;46533;38156;8377;6627;1750;4464;4121;287;41;15;300;190;96;12;2;1297;1146;139;12;2316;46533;38156;8377;5925;1745;506;201
192;20 jaar;2007;47744;39200;8544;7022;1522;4670;4368;242;48;12;231;143;74;14;0;1132;1014;113;5;2511;47744;39200;8544;6044;1825;482;193
193;20 jaar;2008;48335;39827;8508;7102;1406;4698;4362;279;48;9;226;140;78;7;1;984;863;115;6;2600;48335;39827;8508;5965;1893;462;188
194;20 jaar;2009;49443;41012;8431;7033;1398;4646;4324;268;47;7;205;128;73;4;0;999;924;72;3;2581;49443;41012;8431;5946;1811;463;211
195;20 jaar;2010;50775;42058;8717;7196;1521;4792;4431;300;50;11;252;138;102;10;2;1046;947;96;3;2627;50775;42058;8717;6076;1934;483;224
196;20 jaar;2011;49580;44376;5204;3944;1260;3351;3054;260;35;2;187;116;62;7;2;892;808;79;5;774;49580;44376;5204;4254;752;107;91
197;20 jaar;2012;49057;43971;5086;3761;1325;3245;2947;239;43;16;183;107;69;7;0;951;852;91;8;707;49057;43971;5086;4151;736;106;93
198;20 jaar;2013;48800;43981;4819;3629;1190;3128;2858;236;27;7;168;89;66;12;1;841;761;73;7;682;48800;43981;4819;3963;665;92;99
199;20 jaar;2014;48785;43644;5141;3949;1192;3459;3189;217;39;14;169;88;70;9;2;841;771;66;4;672;48785;43644;5141;4268;671;100;102
200;20 jaar;2015;51023;46157;4866;3822;1044;3308;3071;206;30;1;131;79;44;8;0;755;691;60;4;672;51023;46157;4866;4072;639;92;63
201;20 jaar;2016;49424;44909;4515;3590;925;3123;2925;160;32;6;120;68;47;5;0;675;617;55;3;597;49424;44909;4515;3811;556;87;61
202;20 jaar;2017;46719;42517;4202;3383;819;3010;2827;159;18;6;109;69;34;5;1;596;543;49;4;487;46719;42517;4202;3575;495;78;54
203;20 jaar;2018;43942;39843;4099;3340;759;2916;2763;128;18;7;114;80;32;2;0;572;506;61;5;497;43942;39843;4099;3502;485;60;52
204;20 jaar;2019;43923;39707;4216;3437;779;3043;2880;126;28;9;114;71;36;6;1;573;514;55;4;486;43923;39707;4216;3607;478;72;59
205;20 jaar;2020;43866;39652;4214;3529;685;3110;2993;98;18;1;98;67;28;2;1;537;484;52;1;469;43866;39652;4214;3686;438;54;36
206;20 jaar;2021;43101;38514;4587;3863;724;3442;3288;128;18;8;99;65;25;9;0;536;475;56;5;510;43101;38514;4587;3978;475;80;54
207;20 jaar;2022;44499;39794;4705;4024;681;3656;3499;120;30;7;106;56;41;6;3;474;426;48;0;469;44499;39794;4705;4112;454;77;62
208;20 jaar;2023;46761;42052;4709;4100;609;3676;3516;122;26;12;109;68;36;5;0;408;365;42;1;516;46761;42052;4709;4078;484;81;66
209;20 jaar;2024;54370;49665;4705;4167;538;3539;3408;105;19;7;116;76;35;4;1;367;339;28;0;683;54370;49665;4705;4131;446;71;57
210;21 jaar;1995;50674;39343;11331;8813;2518;6502;6088;329;67;18;1967;1068;747;124;28;1205;1045;141;19;1657;50674;39343;11331;8576;1898;433;424
211;21 jaar;1996;46943;35947;10996;8593;2403;6520;6135;325;47;13;1592;828;628;123;13;1254;1063;174;17;1630;46943;35947;10996;8336;1911;394;355
212;21 jaar;1997;44634;34309;10325;8331;1994;6236;5894;271;56;15;1216;718;417;65;16;1154;984;152;18;1719;44634;34309;10325;7951;1676;387;311
213;21 jaar;1998;44424;34256;10168;8201;1967;6235;5862;294;62;17;1170;718;372;66;14;1142;980;138;24;1621;44424;34256;10168;8008;1550;351;259
214;21 jaar;1999;48685;38158;10527;8469;2058;6419;6010;336;61;12;1137;696;389;42;10;1208;1046;148;14;1763;48685;38158;10527;8280;1673;327;247
215;21 jaar;2000;49330;37736;11594;9355;2239;7099;6642;389;57;11;1177;733;377;60;7;1338;1134;186;18;1980;49330;37736;11594;9032;1921;398;243
216;21 jaar;2001;48789;37116;11673;9340;2333;6990;6532;390;50;18;1172;758;364;42;8;1461;1210;217;34;2050;48789;37116;11673;8958;2054;420;241
217;21 jaar;2002;49881;37432;12449;9736;2713;7374;6824;457;77;16;1219;766;380;64;9;1710;1422;256;32;2146;49881;37432;12449;9458;2306;430;255
218;21 jaar;2003;51010;38675;12335;9547;2788;7139;6592;448;76;23;1170;770;334;58;8;1841;1531;290;20;2185;51010;38675;12335;9312;2262;470;291
219;21 jaar;2004;51813;39965;11848;8995;2853;6694;6103;484;90;17;1142;761;340;34;7;1881;1565;281;35;2131;51813;39965;11848;8903;2162;479;304
220;21 jaar;2005;52479;40783;11696;8932;2764;6616;6075;437;81;23;979;652;270;52;5;1896;1588;281;27;2205;52479;40783;11696;8789;2133;502;272
221;21 jaar;2006;55542;43799;11743;8930;2813;6669;6088;456;104;21;853;564;250;34;5;1943;1608;309;26;2278;55542;43799;11743;8787;2159;523;274
222;21 jaar;2007;56398;44739;11659;9059;2600;6808;6217;491;85;15;682;453;189;36;4;1780;1513;239;28;2389;56398;44739;11659;8805;2137;502;215
223;21 jaar;2008;58067;46013;12054;9579;2475;7090;6517;479;78;16;632;429;173;28;2;1699;1476;201;22;2633;58067;46013;12054;9115;2296;442;201
224;21 jaar;2009;59113;47230;11883;9530;2353;7025;6459;468;81;17;654;433;191;26;4;1566;1334;216;16;2638;59113;47230;11883;8908;2294;465;216
225;21 jaar;2010;60116;48267;11849;9506;2343;6924;6357;462;90;15;670;455;176;35;4;1561;1373;175;13;2694;60116;48267;11849;8832;2330;477;210
226;21 jaar;2011;59829;50619;9210;6939;2271;5851;5252;512;71;16;645;416;187;38;4;1443;1237;190;16;1271;59829;50619;9210;7445;1340;232;193
227;21 jaar;2012;61054;52187;8867;6767;2100;5691;5175;440;70;6;552;382;143;23;4;1414;1213;192;9;1210;61054;52187;8867;7300;1245;192;130
228;21 jaar;2013;60150;51464;8686;6556;2130;5696;5134;468;78;16;525;345;150;27;3;1388;1208;164;16;1077;60150;51464;8686;7127;1203;210;146
229;21 jaar;2014;59196;50641;8555;6538;2017;5663;5136;440;74;13;463;293;133;32;5;1320;1150;155;15;1109;59196;50641;8555;7041;1164;189;161
230;21 jaar;2015;60439;52132;8307;6391;1916;5470;5013;364;77;16;431;263;136;29;3;1291;1114;162;15;1115;60439;52132;8307;6855;1098;203;151
231;21 jaar;2016;61007;53162;7845;6180;1665;5342;4944;338;53;7;388;269;100;19;0;1148;1007;133;8;967;61007;53162;7845;6582;1004;144;115
232;21 jaar;2017;59286;51926;7360;5807;1553;5048;4674;308;51;15;364;243;98;21;2;1058;926;123;9;890;59286;51926;7360;6122;945;167;126
233;21 jaar;2018;57486;50556;6930;5601;1329;4924;4627;249;38;10;318;219;80;18;1;933;803;116;14;755;57486;50556;6930;5894;807;150;79
234;21 jaar;2019;54824;47907;6917;5649;1268;4925;4660;221;34;10;340;227;93;19;1;890;736;142;12;762;54824;47907;6917;5871;830;128;88
235;21 jaar;2020;55467;48537;6930;5655;1275;4920;4636;226;48;10;335;235;83;17;0;891;753;130;8;784;55467;48537;6930;5861;827;153;89
236;21 jaar;2021;54026;46546;7480;6246;1234;5545;5264;226;43;12;306;214;78;11;3;861;750;103;8;768;54026;46546;7480;6436;811;140;93
237;21 jaar;2022;57370;49423;7947;6741;1206;5881;5622;210;41;8;322;228;76;15;3;853;732;108;13;891;57370;49423;7947;6846;855;145;101
238;21 jaar;2023;58329;50756;7573;6414;1159;5596;5326;204;54;12;339;230;84;18;7;780;676;97;7;858;58329;50756;7573;6492;811;163;107
239;21 jaar;2024;64463;56986;7477;6435;1042;5435;5153;229;40;13;350;253;80;16;1;663;570;86;7;1029;64463;56986;7477;6342;853;166;116
240;22 jaar;1995;67617;48700;18917;14657;4260;11292;10577;586;99;30;4011;2227;1441;296;47;1761;1474;254;33;1853;67617;48700;18917;14662;2992;730;533
241;22 jaar;1996;60177;43340;16837;13157;3680;10237;9645;478;90;24;3164;1766;1128;233;37;1690;1414;238;38;1746;60177;43340;16837;13261;2542;591;443
242;22 jaar;1997;57542;41339;16203;12660;3543;10078;9431;530;95;22;2818;1570;980;227;41;1648;1338;267;43;1659;57542;41339;16203;12687;2492;610;414
243;22 jaar;1998;55569;40323;15246;12124;3122;9651;9065;478;86;22;2377;1446;757;142;32;1605;1305;270;30;1613;55569;40323;15246;12261;2176;468;341
244;22 jaar;1999;57897;42500;15397;12385;3012;9902;9277;496;107;22;2278;1466;650;135;27;1575;1259;269;47;1642;57897;42500;15397;12529;2098;483;287
245;22 jaar;2000;58355;42270;16085;12848;3237;10227;9541;544;112;30;2267;1412;708;118;29;1696;1399;263;34;1895;58355;42270;16085;12837;2387;536;325
246;22 jaar;2001;58735;41784;16951;13318;3633;10592;9792;674;97;29;2329;1481;703;128;17;1985;1593;350;42;2045;58735;41784;16951;13346;2723;563;319
247;22 jaar;2002;57785;41106;16679;13076;3603;10239;9524;596;98;21;2269;1423;714;114;18;2042;1664;320;58;2129;57785;41106;16679;13070;2720;557;332
248;22 jaar;2003;60441;43090;17351;13347;4004;10531;9672;690;137;32;2349;1472;744;119;14;2268;1825;389;54;2203;60441;43090;17351;13374;2949;644;384
249;22 jaar;2004;61653;44856;16797;12791;4006;10051;9186;694;146;25;2307;1533;627;124;23;2367;1890;425;52;2072;61653;44856;16797;13041;2738;656;362
250;22 jaar;2005;60876;44578;16298;12285;4013;9695;8797;718;163;17;2095;1346;632;104;13;2366;1852;446;68;2142;60876;44578;16298;12505;2807;641;345
251;22 jaar;2006;61811;45993;15818;11919;3899;9377;8507;707;138;25;1881;1234;531;92;24;2382;1886;433;63;2178;61811;45993;15818;12161;2697;656;304
252;22 jaar;2007;64206;47992;16214;12341;3873;9701;8824;694;157;26;1695;1104;492;88;11;2405;1877;472;56;2413;64206;47992;16214;12531;2768;628;287
253;22 jaar;2008;65036;48792;16244;12475;3769;9934;8952;807;146;29;1537;1023;427;76;11;2273;1849;378;46;2500;65036;48792;16244;12551;2859;577;257
254;22 jaar;2009;67788;50935;16853;13134;3719;10520;9489;865;137;29;1492;1039;370;74;9;2235;1829;357;49;2606;67788;50935;16853;13135;2888;556;274
255;22 jaar;2010;68578;51705;16873;13282;3591;10486;9512;818;134;22;1624;1119;406;87;12;2112;1731;337;44;2651;68578;51705;16873;13129;2877;607;260
256;22 jaar;2011;68728;54374;14354;11008;3346;9071;8166;739;141;25;1528;1036;412;73;7;1949;1609;303;37;1806;68728;54374;14354;11630;2023;418;283
257;22 jaar;2012;69026;55140;13886;10456;3430;8773;7848;760;136;29;1428;954;371;89;14;2031;1677;314;40;1654;69026;55140;13886;11224;1989;397;276
258;22 jaar;2013;70110;56202;13908;10585;3323;9070;8123;765;152;30;1299;893;345;56;5;1970;1628;310;32;1569;70110;56202;13908;11281;2004;375;248
259;22 jaar;2014;69132;55323;13809;10516;3293;9126;8160;799;135;32;1210;802;325;73;10;1919;1582;303;34;1554;69132;55323;13809;11140;2007;417;245
260;22 jaar;2015;68769;55722;13047;10028;3019;8563;7759;646;138;20;1089;718;299;59;13;1844;1532;288;24;1551;68769;55722;13047;10681;1785;339;242
261;22 jaar;2016;69143;56687;12456;9638;2818;8215;7487;570;134;24;1053;695;280;63;15;1732;1422;283;27;1456;69143;56687;12456;10187;1690;356;223
262;22 jaar;2017;69591;57752;11839;9254;2585;7965;7298;549;98;20;969;666;247;51;5;1615;1322;275;18;1290;69591;57752;11839;9710;1657;277;195
263;22 jaar;2018;68405;57022;11383;8960;2423;7732;7160;466;88;18;916;613;249;51;3;1548;1278;247;23;1187;68405;57022;11383;9435;1476;284;188
264;22 jaar;2019;66342;55405;10937;8866;2071;7660;7169;403;68;20;843;617;185;35;6;1354;1091;241;22;1080;66342;55405;10937;9201;1316;244;176
265;22 jaar;2020;64997;54423;10574;8633;1941;7443;7003;369;63;8;822;560;207;50;5;1239;990;222;27;1070;64997;54423;10574;8906;1266;244;158
266;22 jaar;2021;64687;53335;11352;9382;1970;8131;7661;368;76;26;771;550;181;31;9;1279;1041;215;23;1171;64687;53335;11352;9595;1312;261;184
267;22 jaar;2022;67419;55595;11824;9915;1909;8535;8064;376;77;18;848;626;171;42;9;1216;990;204;22;1225;67419;55595;11824;10036;1356;259;173
268;22 jaar;2023;70884;59017;11867;9879;1988;8448;8009;363;63;13;853;596;206;40;11;1292;1038;218;36;1274;70884;59017;11867;10008;1398;272;189
269;22 jaar;2024;73759;62617;11142;9319;1823;7740;7275;381;68;16;814;578;182;41;13;1122;927;178;17;1466;73759;62617;11142;9356;1311;282;193
270;23 jaar;1995;85127;55844;29283;22486;6797;17367;16276;856;189;46;7558;4338;2511;621;88;2486;1907;495;84;1872;85127;55844;29283;22906;4420;1237;720
271;23 jaar;1996;79024;51914;27110;21093;6017;16953;15905;838;173;37;6081;3439;2043;521;78;2327;1847;426;54;1749;79024;51914;27110;21611;3890;1039;570
272;23 jaar;1997;71613;47093;24520;19306;5214;15505;14566;766;137;36;5182;3037;1643;435;67;2130;1655;423;52;1703;71613;47093;24520;19616;3440;882;582
273;23 jaar;1998;69183;46043;23140;18196;4944;14793;13847;765;142;39;4712;2759;1459;426;68;2045;1566;405;74;1590;69183;46043;23140;18497;3267;906;470
274;23 jaar;1999;68746;46445;22301;17758;4543;14553;13588;783;143;39;4150;2548;1274;284;44;1976;1500;407;69;1622;68746;46445;22301;18098;3051;762;390
275;23 jaar;2000;68332;45763;22569;18053;4516;14594;13627;758;172;37;4099;2620;1144;282;53;2070;1559;430;81;1806;68332;45763;22569;18312;3006;824;427
276;23 jaar;2001;67712;45190;22522;17643;4879;14435;13331;871;184;49;3903;2405;1216;235;47;2277;1761;456;60;1907;67712;45190;22522;17934;3385;785;418
277;23 jaar;2002;68474;45082;23392;18113;5279;14881;13657;999;185;40;4009;2500;1212;251;46;2546;1959;502;85;1956;68474;45082;23392;18518;3625;840;409
278;23 jaar;2003;68295;45346;22949;17713;5236;14388;13228;944;175;41;3946;2452;1218;242;34;2582;1986;500;96;2033;68295;45346;22949;18025;3606;850;468
279;23 jaar;2004;71552;48266;23286;17717;5569;14482;13193;998;246;45;4070;2585;1206;248;31;2795;2157;544;94;1939;71552;48266;23286;18290;3568;966;462
280;23 jaar;2005;71547;48642;22905;17337;5568;14141;12872;1017;223;29;3792;2430;1089;236;37;2937;2235;609;93;2035;71547;48642;22905;17974;3590;908;433
281;23 jaar;2006;70748;48899;21849;16347;5502;13398;12073;1021;261;43;3466;2190;1015;236;25;2901;2223;574;104;2084;70748;48899;21849;17025;3468;948;408
282;23 jaar;2007;71007;49159;21848;16434;5414;13596;12271;1049;232;44;3194;2029;923;198;44;2924;2238;592;94;2134;71007;49159;21848;17172;3489;834;353
283;23 jaar;2008;73602;51277;22325;16894;5431;13934;12486;1144;249;55;3055;2004;845;184;22;2932;2200;606;126;2404;73602;51277;22325;17457;3621;870;377
284;23 jaar;2009;75188;52568;22620;17200;5420;14359;12843;1217;256;43;2961;1934;810;183;34;2877;2194;594;89;2423;75188;52568;22620;17787;3676;810;347
285;23 jaar;2010;77553;54534;23019;17648;5371;14726;13161;1273;242;50;2959;1981;775;183;20;2828;2177;570;81;2506;77553;54534;23019;18101;3762;807;349
286;23 jaar;2011;78417;56806;21611;16519;5092;13860;12352;1234;239;35;3062;2014;825;187;36;2536;1971;486;79;2153;78417;56806;21611;17309;3180;701;421
287;23 jaar;2012;78277;57681;20596;15740;4856;13123;11758;1099;232;34;2838;1865;770;175;28;2518;1997;450;71;2117;78277;57681;20596;16610;2946;662;378
288;23 jaar;2013;78108;57849;20259;15386;4873;13102;11666;1147;238;51;2716;1785;717;195;19;2506;1970;464;72;1935;78108;57849;20259;16308;2884;706;361
289;23 jaar;2014;79406;58705;20701;15793;4908;13718;12222;1198;252;46;2443;1622;662;145;14;2591;2033;498;60;1949;79406;58705;20701;16708;2987;642;364
290;23 jaar;2015;79342;59419;19923;15229;4694;13273;11860;1123;248;42;2320;1521;622;153;24;2482;1934;478;70;1848;79342;59419;19923;16034;2877;655;357
291;23 jaar;2016;78791;59778;19013;14681;4332;12774;11535;985;213;41;2097;1389;544;142;22;2385;1864;463;58;1757;78791;59778;19013;15508;2585;566;354
292;23 jaar;2017;79581;61193;18388;14280;4108;12301;11133;909;220;39;2057;1334;567;126;30;2217;1699;464;54;1813;79581;61193;18388;14835;2652;565;336
293;23 jaar;2018;80631;62996;17635;13877;3758;11977;10971;784;189;33;1945;1320;492;116;17;2127;1618;446;63;1586;80631;62996;17635;14436;2359;525;315
294;23 jaar;2019;78248;61351;16897;13365;3532;11531;10634;700;161;36;1866;1219;496;136;15;1988;1534;401;53;1512;78248;61351;16897;13953;2168;482;294
295;23 jaar;2020;77051;60792;16259;13129;3130;11294;10464;660;135;35;1806;1266;444;84;12;1760;1339;367;54;1399;77051;60792;16259;13468;2061;454;276
296;23 jaar;2021;75270;58690;16580;13678;2902;11853;11114;603;117;19;1673;1154;394;113;12;1644;1261;319;64;1410;75270;58690;16580;13938;1908;475;259
297;23 jaar;2022;79553;62178;17375;14502;2873;12369;11661;538;140;30;1685;1200;393;75;17;1680;1304;329;47;1641;79553;62178;17375;14674;1957;446;298
298;23 jaar;2023;81546;64426;17120;14191;2929;12192;11400;625;138;29;1753;1243;399;88;23;1627;1261;316;50;1548;81546;64426;17120;14360;2025;443;292
299;23 jaar;2024;85781;68715;17066;14044;3022;11722;10936;646;123;17;1820;1272;436;96;16;1688;1267;353;68;1836;85781;68715;17066;14100;2165;502;299
300;24 jaar;1995;102398;60625;41773;32049;9724;24161;22626;1205;281;49;12963;7786;3763;1216;198;3012;2226;672;114;1637;102398;60625;41773;32813;6132;1982;846
301;24 jaar;1996;96834;57396;39438;30130;9308;23822;22230;1245;289;58;10863;6220;3393;1077;173;3073;2233;713;127;1680;96834;57396;39438;31053;5753;1810;822
302;24 jaar;1997;91144;54575;36569;28373;8196;22878;21342;1211;263;62;9127;5307;2759;910;151;2840;2124;607;109;1724;91144;54575;36569;29119;5124;1605;721
303;24 jaar;1998;83948;50566;33382;26113;7269;21381;19978;1127;232;44;7825;4577;2387;733;128;2618;1887;635;96;1558;83948;50566;33382;26839;4539;1328;676
304;24 jaar;1999;81798;49897;31901;24930;6971;20503;19085;1098;270;50;7346;4285;2225;712;124;2492;1806;567;119;1560;81798;49897;31901;25531;4392;1380;598
305;24 jaar;2000;78908;48214;30694;24115;6579;19985;18539;1168;224;54;6534;3876;2007;549;102;2475;1803;556;116;1700;78908;48214;30694;24594;4360;1218;522
306;24 jaar;2001;78581;47926;30655;24139;6516;19891;18424;1158;261;48;6419;3922;1888;508;101;2552;1793;634;125;1793;78581;47926;30655;24534;4318;1244;559
307;24 jaar;2002;77393;47066;30327;23421;6906;19452;17868;1210;312;62;6091;3578;1932;491;90;2809;2015;691;103;1975;77393;47066;30327;23954;4626;1204;543
308;24 jaar;2003;78372;47855;30517;23310;7207;19419;17707;1347;309;56;6220;3743;1902;502;73;3018;2191;708;119;1860;78372;47855;30517;23981;4712;1290;534
309;24 jaar;2004;78318;48596;29722;22500;7222;18685;16973;1340;304;68;6140;3665;1910;489;76;3035;2226;666;143;1862;78318;48596;29722;23244;4583;1292;603
310;24 jaar;2005;81230;50551;30679;23046;7633;19329;17482;1426;356;65;6075;3641;1906;464;64;3352;2448;760;144;1923;81230;50551;30679;23945;4813;1372;549
311;24 jaar;2006;80999;51419;29580;22123;7457;18567;16728;1455;339;45;5671;3458;1684;452;77;3405;2472;786;147;1937;80999;51419;29580;23138;4585;1321;536
312;24 jaar;2007;79508;50806;28702;21221;7481;18035;16019;1513;436;67;5289;3199;1577;452;61;3375;2429;791;155;2003;79508;50806;28702;22215;4597;1390;500
313;24 jaar;2008;79952;51278;28674;21325;7349;18097;16067;1592;373;65;5019;3091;1456;387;85;3391;2432;782;177;2167;79952;51278;28674;22281;4681;1245;467
314;24 jaar;2009;83552;53814;29738;22139;7599;18868;16714;1656;411;87;5023;3098;1463;415;47;3520;2522;820;178;2327;83552;53814;29738;23103;4823;1319;493
315;24 jaar;2010;84858;55115;29743;22299;7444;19086;16873;1707;436;70;4999;3116;1418;405;60;3348;2437;759;152;2310;84858;55115;29743;23179;4843;1285;436
316;24 jaar;2011;87773;57856;29917;22495;7422;19178;16925;1759;418;76;4967;3134;1394;383;56;3336;2482;740;114;2436;87773;57856;29917;23571;4573;1191;582
317;24 jaar;2012;88337;59392;28945;21729;7216;18600;16398;1752;387;63;4902;3072;1367;396;67;3184;2350;706;128;2259;88337;59392;28945;22879;4417;1145;504
318;24 jaar;2013;87449;59317;28132;21234;6898;18231;16186;1575;404;66;4560;2815;1318;362;65;3108;2350;639;119;2233;87449;59317;28132;22398;4134;1118;482
319;24 jaar;2014;86445;58468;27977;21098;6879;18297;16244;1596;380;77;4389;2716;1271;345;57;3153;2336;693;124;2138;86445;58468;27977;22200;4208;1065;504
320;24 jaar;2015;89543;61506;28037;21222;6815;18617;16544;1593;396;84;4131;2601;1179;318;33;3212;2374;715;123;2077;89543;61506;28037;22413;4105;1048;471
321;24 jaar;2016;89562;62083;27479;20854;6625;18393;16413;1510;393;77;3927;2433;1135;297;62;3151;2380;656;115;2008;89562;62083;27479;22031;3946;1005;497
322;24 jaar;2017;89604;63286;26318;20253;6065;17768;15973;1369;352;74;3656;2304;1014;295;43;2918;2169;626;123;1976;89604;63286;26318;21168;3691;945;514
323;24 jaar;2018;90486;64985;25501;19743;5758;17258;15618;1259;312;69;3525;2257;934;276;58;2850;2097;647;106;1868;90486;64985;25501;20652;3534;878;437
324;24 jaar;2019;90281;65602;24679;19419;5260;16763;15377;1051;286;49;3455;2271;901;246;37;2690;1958;613;119;1771;90281;65602;24679;20187;3251;866;375
325;24 jaar;2020;87740;64081;23659;18757;4902;16286;14990;998;249;49;3233;2083;835;277;38;2456;1783;572;101;1684;87740;64081;23659;19436;3012;823;388
326;24 jaar;2021;85589;61851;23738;19436;4302;16941;15731;898;254;58;3148;2117;814;185;32;2061;1486;488;87;1588;85589;61851;23738;19818;2804;717;399
327;24 jaar;2022;87969;64081;23888;19668;4220;16955;15860;841;213;41;3130;2097;782;216;35;2092;1517;483;92;1711;87969;64081;23888;19967;2802;737;382
328;24 jaar;2023;91964;67777;24187;19813;4374;16839;15711;852;235;41;3163;2121;807;197;38;2204;1630;485;89;1981;91964;67777;24187;20130;2889;750;418
329;24 jaar;2024;93356;69629;23727;19471;4256;16419;15246;886;242;45;3190;2171;784;195;40;2064;1504;478;82;2054;93356;69629;23727;19599;2947;775;406
330;25 jaar;1995;118153;62635;55518;41611;13907;29766;27688;1615;368;95;20591;12408;5707;2116;360;3646;2514;942;190;1515;118153;62635;55518;42582;8670;3119;1147
