ID;InkomstenUitBaan;Baankenmerken;Onderwijssoorten;Leeftijd;Perioden;SchoolverlatersOnderzoekspopulatie_1;VoortijdigSchoolverlaters_2;SchoolverlatersMetStartkwalificatie_3;PercentageVoortijdigSchoolverlaters_4
8694;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (inclusief extraneï);<= 22 jaar;2007, vrijdag 28 september;9780.0;3630.0;6150.0;37.1
8695;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (inclusief extraneï);<= 22 jaar;2008, vrijdag 26 september;9810.0;3360.0;6450.0;34.3
8696;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (inclusief extraneï);>= 23 jaar;2005, vrijdag 30 september;5070.0;1910.0;3160.0;37.7
8697;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (inclusief extraneï);>= 23 jaar;2006, vrijdag 29 september;5850.0;2000.0;3860.0;34.1
8698;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (inclusief extraneï);>= 23 jaar;2007, vrijdag 28 september;6230.0;2180.0;4050.0;35.0
8699;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (inclusief extraneï);>= 23 jaar;2008, vrijdag 26 september;7110.0;2420.0;4690.0;34.0
8700;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);Totaal leeftijd;2005, vrijdag 30 september;11770.0;4930.0;6840.0;41.9
8701;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);Totaal leeftijd;2006, vrijdag 29 september;14800.0;5510.0;9290.0;37.2
8702;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);Totaal leeftijd;2007, vrijdag 28 september;15400.0;5610.0;9790.0;36.4
8703;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);Totaal leeftijd;2008, vrijdag 26 september;16220.0;5560.0;10670.0;34.2
8704;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);<= 17 jaar;2005, vrijdag 30 september;430.0;390.0;40.0;90.9
8705;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);<= 17 jaar;2006, vrijdag 29 september;530.0;450.0;80.0;84.5
8706;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);<= 17 jaar;2007, vrijdag 28 september;530.0;450.0;80.0;85.4
8707;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);<= 17 jaar;2008, vrijdag 26 september;320.0;240.0;80.0;74.1
8708;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);18 tot 23 jaar;2005, vrijdag 30 september;6400.0;2690.0;3710.0;42.0
8709;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);18 tot 23 jaar;2006, vrijdag 29 september;8640.0;3140.0;5490.0;36.4
8710;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);18 tot 23 jaar;2007, vrijdag 28 september;8920.0;3090.0;5820.0;34.7
8711;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);18 tot 23 jaar;2008, vrijdag 26 september;9100.0;3010.0;6090.0;33.1
8712;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);<= 22 jaar;2005, vrijdag 30 september;6830.0;3080.0;3750.0;45.1
8713;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);<= 22 jaar;2006, vrijdag 29 september;9170.0;3590.0;5580.0;39.2
8714;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);<= 22 jaar;2007, vrijdag 28 september;9440.0;3540.0;5900.0;37.5
8715;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);<= 22 jaar;2008, vrijdag 26 september;9420.0;3250.0;6170.0;34.5
8716;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);>= 23 jaar;2005, vrijdag 30 september;4940.0;1850.0;3090.0;37.5
8717;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);>= 23 jaar;2006, vrijdag 29 september;5640.0;1920.0;3720.0;34.0
8718;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);>= 23 jaar;2007, vrijdag 28 september;5960.0;2070.0;3890.0;34.7
8719;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo (exclusief extraneï);>= 23 jaar;2008, vrijdag 26 september;6800.0;2300.0;4500.0;33.9
8720;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;Totaal leeftijd;2005, vrijdag 30 september;5640.0;2390.0;3250.0;42.3
8721;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;Totaal leeftijd;2006, vrijdag 29 september;8120.0;3030.0;5090.0;37.3
8722;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;Totaal leeftijd;2007, vrijdag 28 september;8770.0;3080.0;5680.0;35.2
8723;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;Totaal leeftijd;2008, vrijdag 26 september;8800.0;2660.0;6140.0;30.3
8724;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;<= 17 jaar;2005, vrijdag 30 september;290.0;260.0;30.0;91.2
8725;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;<= 17 jaar;2006, vrijdag 29 september;380.0;320.0;60.0;83.3
8726;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;<= 17 jaar;2007, vrijdag 28 september;390.0;330.0;60.0;85.2
8727;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;<= 17 jaar;2008, vrijdag 26 september;220.0;160.0;60.0;71.6
8728;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;18 tot 23 jaar;2005, vrijdag 30 september;4330.0;1670.0;2670.0;38.5
8729;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;18 tot 23 jaar;2006, vrijdag 29 september;6160.0;2100.0;4060.0;34.1
8730;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;18 tot 23 jaar;2007, vrijdag 28 september;6560.0;2140.0;4430.0;32.6
8731;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;18 tot 23 jaar;2008, vrijdag 26 september;6700.0;2030.0;4670.0;30.3
8732;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;<= 22 jaar;2005, vrijdag 30 september;4620.0;1930.0;2690.0;41.8
8733;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;<= 22 jaar;2006, vrijdag 29 september;6540.0;2420.0;4120.0;37.0
8734;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;<= 22 jaar;2007, vrijdag 28 september;6960.0;2470.0;4490.0;35.5
8735;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;<= 22 jaar;2008, vrijdag 26 september;6930.0;2190.0;4740.0;31.6
8736;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;>= 23 jaar;2005, vrijdag 30 september;1020.0;460.0;560.0;44.8
8737;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;>= 23 jaar;2006, vrijdag 29 september;1580.0;610.0;970.0;38.8
8738;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;>= 23 jaar;2007, vrijdag 28 september;1810.0;610.0;1200.0;33.8
8739;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bol;>= 23 jaar;2008, vrijdag 26 september;1880.0;480.0;1400.0;25.3
8740;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;Totaal leeftijd;2005, vrijdag 30 september;6130.0;2550.0;3590.0;41.5
8741;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;Totaal leeftijd;2006, vrijdag 29 september;6690.0;2480.0;4210.0;37.1
8742;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;Totaal leeftijd;2007, vrijdag 28 september;6640.0;2530.0;4110.0;38.1
8743;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;Totaal leeftijd;2008, vrijdag 26 september;7420.0;2890.0;4530.0;39.0
8744;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;<= 17 jaar;2005, vrijdag 30 september;140.0;130.0;10.0;90.2
8745;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;<= 17 jaar;2006, vrijdag 29 september;150.0;130.0;20.0;87.4
8746;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;<= 17 jaar;2007, vrijdag 28 september;140.0;120.0;20.0;85.9
8747;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;<= 17 jaar;2008, vrijdag 26 september;100.0;80.0;20.0;79.6
8748;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;18 tot 23 jaar;2005, vrijdag 30 september;2070.0;1020.0;1050.0;49.3
8749;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;18 tot 23 jaar;2006, vrijdag 29 september;2480.0;1040.0;1430.0;42.1
8750;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;18 tot 23 jaar;2007, vrijdag 28 september;2350.0;960.0;1390.0;40.7
8751;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;18 tot 23 jaar;2008, vrijdag 26 september;2400.0;990.0;1410.0;41.1
8752;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;<= 22 jaar;2005, vrijdag 30 september;2210.0;1150.0;1060.0;52.0
8753;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;<= 22 jaar;2006, vrijdag 29 september;2630.0;1170.0;1450.0;44.7
8754;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;<= 22 jaar;2007, vrijdag 28 september;2490.0;1070.0;1410.0;43.2
8755;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;<= 22 jaar;2008, vrijdag 26 september;2490.0;1060.0;1430.0;42.6
8756;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;>= 23 jaar;2005, vrijdag 30 september;3920.0;1400.0;2520.0;35.6
8757;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;>= 23 jaar;2006, vrijdag 29 september;4060.0;1310.0;2750.0;32.2
8758;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;>= 23 jaar;2007, vrijdag 28 september;4150.0;1460.0;2690.0;35.1
8759;0,9 tot 1,2 keer minimum(jeugd)loon;2;Bbl;>= 23 jaar;2008, vrijdag 26 september;4930.0;1830.0;3100.0;37.1
8760;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;Totaal leeftijd;2005, vrijdag 30 september;340.0;150.0;190.0;44.6
8761;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;Totaal leeftijd;2006, vrijdag 29 september;540.0;190.0;350.0;34.5
8762;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;Totaal leeftijd;2007, vrijdag 28 september;600.0;190.0;410.0;31.8
8763;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;Totaal leeftijd;2008, vrijdag 26 september;700.0;220.0;470.0;32.2
8764;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;<= 17 jaar;2005, vrijdag 30 september;0.0;0.0;0.0;0.0
8765;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;<= 17 jaar;2006, vrijdag 29 september;0.0;0.0;0.0;0.0
8766;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;<= 17 jaar;2007, vrijdag 28 september;;;0.0;
8767;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;<= 17 jaar;2008, vrijdag 26 september;;;0.0;
8768;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;18 tot 23 jaar;2005, vrijdag 30 september;210.0;90.0;120.0;43.5
8769;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;18 tot 23 jaar;2006, vrijdag 29 september;320.0;110.0;210.0;33.6
8770;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;18 tot 23 jaar;2007, vrijdag 28 september;330.0;80.0;250.0;24.3
8771;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;18 tot 23 jaar;2008, vrijdag 26 september;390.0;110.0;280.0;27.7
8772;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;<= 22 jaar;2005, vrijdag 30 september;210.0;90.0;120.0;43.5
8773;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;<= 22 jaar;2006, vrijdag 29 september;320.0;110.0;210.0;33.6
8774;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;<= 22 jaar;2007, vrijdag 28 september;330.0;80.0;250.0;24.6
8775;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;<= 22 jaar;2008, vrijdag 26 september;390.0;110.0;280.0;27.9
8776;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;>= 23 jaar;2005, vrijdag 30 september;130.0;60.0;70.0;46.5
8777;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;>= 23 jaar;2006, vrijdag 29 september;220.0;80.0;140.0;35.8
8778;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;>= 23 jaar;2007, vrijdag 28 september;270.0;110.0;160.0;40.8
8779;0,9 tot 1,2 keer minimum(jeugd)loon;2;Mbo extraneï;>= 23 jaar;2008, vrijdag 26 september;310.0;120.0;190.0;37.5
8780;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;Totaal leeftijd;2005, vrijdag 30 september;;;;
8781;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;Totaal leeftijd;2006, vrijdag 29 september;300.0;220.0;80.0;72.5
8782;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;Totaal leeftijd;2007, vrijdag 28 september;360.0;240.0;120.0;66.9
8783;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;Totaal leeftijd;2008, vrijdag 26 september;370.0;270.0;100.0;72.7
8784;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;<= 17 jaar;2005, vrijdag 30 september;;;;
8785;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;<= 17 jaar;2006, vrijdag 29 september;;;;
8786;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;<= 17 jaar;2007, vrijdag 28 september;;;0.0;
8787;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;<= 17 jaar;2008, vrijdag 26 september;;;0.0;
8788;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;18 tot 23 jaar;2005, vrijdag 30 september;;;;
8789;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;18 tot 23 jaar;2006, vrijdag 29 september;240.0;170.0;80.0;68.0
8790;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;18 tot 23 jaar;2007, vrijdag 28 september;280.0;180.0;100.0;62.9
8791;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;18 tot 23 jaar;2008, vrijdag 26 september;310.0;220.0;90.0;70.8
8792;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;<= 22 jaar;2005, vrijdag 30 september;;;;
8793;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;<= 22 jaar;2006, vrijdag 29 september;250.0;170.0;80.0;68.7
8794;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;<= 22 jaar;2007, vrijdag 28 september;290.0;180.0;100.0;63.6
8795;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;<= 22 jaar;2008, vrijdag 26 september;310.0;230.0;90.0;71.7
8796;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;>= 23 jaar;2005, vrijdag 30 september;;;;
8797;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;>= 23 jaar;2006, vrijdag 29 september;50.0;40.0;;93.5
8798;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;>= 23 jaar;2007, vrijdag 28 september;70.0;60.0;20.0;79.5
8799;0,9 tot 1,2 keer minimum(jeugd)loon;2;Vavo;>= 23 jaar;2008, vrijdag 26 september;60.0;50.0;10.0;78.0
8800;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;Totaal leeftijd;2005, vrijdag 30 september;80.0;40.0;40.0;48.8
8801;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;Totaal leeftijd;2006, vrijdag 29 september;140.0;60.0;80.0;41.4
8802;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;Totaal leeftijd;2007, vrijdag 28 september;160.0;70.0;100.0;41.4
8803;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;Totaal leeftijd;2008, vrijdag 26 september;160.0;60.0;100.0;36.8
8804;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;<= 17 jaar;2005, vrijdag 30 september;;;0.0;
8805;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;<= 17 jaar;2006, vrijdag 29 september;;;0.0;
8806;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;<= 17 jaar;2007, vrijdag 28 september;0.0;0.0;0.0;0.0
8807;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;<= 17 jaar;2008, vrijdag 26 september;;;0.0;
8808;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;18 tot 23 jaar;2005, vrijdag 30 september;40.0;10.0;20.0;31.4
8809;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;18 tot 23 jaar;2006, vrijdag 29 september;70.0;30.0;40.0;36.8
8810;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;18 tot 23 jaar;2007, vrijdag 28 september;80.0;30.0;50.0;39.2
8811;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;18 tot 23 jaar;2008, vrijdag 26 september;70.0;20.0;50.0;26.1
8812;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;<= 22 jaar;2005, vrijdag 30 september;40.0;10.0;20.0;33.3
8813;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;<= 22 jaar;2006, vrijdag 29 september;70.0;30.0;40.0;37.7
8814;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;<= 22 jaar;2007, vrijdag 28 september;80.0;30.0;50.0;39.2
8815;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;<= 22 jaar;2008, vrijdag 26 september;70.0;20.0;50.0;27.1
8816;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;>= 23 jaar;2005, vrijdag 30 september;50.0;30.0;20.0;60.4
8817;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;>= 23 jaar;2006, vrijdag 29 september;70.0;30.0;40.0;45.1
8818;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;>= 23 jaar;2007, vrijdag 28 september;80.0;40.0;50.0;43.4
8819;0,9 tot 1,2 keer minimum(jeugd)loon;3;Totaal populatie;>= 23 jaar;2008, vrijdag 26 september;90.0;40.0;50.0;44.7
8820;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;Totaal leeftijd;2005, vrijdag 30 september;;;0.0;
8821;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;Totaal leeftijd;2006, vrijdag 29 september;;;0.0;
8822;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;Totaal leeftijd;2007, vrijdag 28 september;;;;
8823;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;Totaal leeftijd;2008, vrijdag 26 september;;0.0;;0.0
8824;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;<= 17 jaar;2005, vrijdag 30 september;;;0.0;
8825;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;<= 17 jaar;2006, vrijdag 29 september;;;0.0;
8826;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;<= 17 jaar;2007, vrijdag 28 september;0.0;0.0;0.0;0.0
8827;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;<= 17 jaar;2008, vrijdag 26 september;0.0;0.0;0.0;0.0
8828;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;18 tot 23 jaar;2005, vrijdag 30 september;;;0.0;
8829;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;18 tot 23 jaar;2006, vrijdag 29 september;;;0.0;
8830;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;18 tot 23 jaar;2007, vrijdag 28 september;;;;
8831;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;18 tot 23 jaar;2008, vrijdag 26 september;;0.0;;0.0
8832;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;<= 22 jaar;2005, vrijdag 30 september;;;0.0;
8833;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;<= 22 jaar;2006, vrijdag 29 september;;;0.0;
8834;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;<= 22 jaar;2007, vrijdag 28 september;;;;
8835;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;<= 22 jaar;2008, vrijdag 26 september;;0.0;;0.0
8836;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;>= 23 jaar;2005, vrijdag 30 september;0.0;0.0;0.0;0.0
8837;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;>= 23 jaar;2006, vrijdag 29 september;0.0;0.0;0.0;0.0
8838;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;>= 23 jaar;2007, vrijdag 28 september;;;0.0;
8839;0,9 tot 1,2 keer minimum(jeugd)loon;3;Voortgezet onderwijs;>= 23 jaar;2008, vrijdag 26 september;0.0;0.0;0.0;0.0
8840;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);Totaal leeftijd;2005, vrijdag 30 september;80.0;40.0;40.0;47.6
8841;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);Totaal leeftijd;2006, vrijdag 29 september;130.0;50.0;80.0;38.3
8842;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);Totaal leeftijd;2007, vrijdag 28 september;150.0;60.0;90.0;40.1
8843;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);Totaal leeftijd;2008, vrijdag 26 september;150.0;60.0;100.0;36.6
8844;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);<= 17 jaar;2005, vrijdag 30 september;0.0;0.0;0.0;0.0
8845;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);<= 17 jaar;2006, vrijdag 29 september;0.0;0.0;0.0;0.0
8846;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);<= 17 jaar;2007, vrijdag 28 september;0.0;0.0;0.0;0.0
8847;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);<= 17 jaar;2008, vrijdag 26 september;;;0.0;
8848;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);18 tot 23 jaar;2005, vrijdag 30 september;30.0;10.0;20.0;29.4
8849;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);18 tot 23 jaar;2006, vrijdag 29 september;60.0;20.0;40.0;32.3
8850;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);18 tot 23 jaar;2007, vrijdag 28 september;70.0;30.0;40.0;38.0
8851;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);18 tot 23 jaar;2008, vrijdag 26 september;70.0;20.0;50.0;26.5
8852;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);<= 22 jaar;2005, vrijdag 30 september;30.0;10.0;20.0;29.4
8853;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);<= 22 jaar;2006, vrijdag 29 september;60.0;20.0;40.0;32.3
8854;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);<= 22 jaar;2007, vrijdag 28 september;70.0;30.0;40.0;38.0
8855;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);<= 22 jaar;2008, vrijdag 26 september;70.0;20.0;50.0;27.5
8856;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);>= 23 jaar;2005, vrijdag 30 september;50.0;30.0;20.0;60.4
8857;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);>= 23 jaar;2006, vrijdag 29 september;70.0;30.0;40.0;43.9
8858;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);>= 23 jaar;2007, vrijdag 28 september;80.0;30.0;50.0;42.0
8859;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (inclusief extraneï);>= 23 jaar;2008, vrijdag 26 september;80.0;40.0;50.0;44.0
8860;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (exclusief extraneï);Totaal leeftijd;2005, vrijdag 30 september;80.0;40.0;40.0;47.4
8861;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (exclusief extraneï);Totaal leeftijd;2006, vrijdag 29 september;120.0;50.0;70.0;39.7
8862;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (exclusief extraneï);Totaal leeftijd;2007, vrijdag 28 september;140.0;60.0;90.0;39.7
8863;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (exclusief extraneï);Totaal leeftijd;2008, vrijdag 26 september;130.0;50.0;90.0;34.3
8864;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (exclusief extraneï);<= 17 jaar;2005, vrijdag 30 september;0.0;0.0;0.0;0.0
8865;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (exclusief extraneï);<= 17 jaar;2006, vrijdag 29 september;0.0;0.0;0.0;0.0
8866;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (exclusief extraneï);<= 17 jaar;2007, vrijdag 28 september;0.0;0.0;0.0;0.0
8867;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (exclusief extraneï);<= 17 jaar;2008, vrijdag 26 september;;;0.0;
8868;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (exclusief extraneï);18 tot 23 jaar;2005, vrijdag 30 september;30.0;10.0;20.0;31.3
8869;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (exclusief extraneï);18 tot 23 jaar;2006, vrijdag 29 september;50.0;20.0;40.0;33.3
8870;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (exclusief extraneï);18 tot 23 jaar;2007, vrijdag 28 september;70.0;30.0;40.0;38.5
8871;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (exclusief extraneï);18 tot 23 jaar;2008, vrijdag 26 september;60.0;20.0;50.0;25.0
8872;0,9 tot 1,2 keer minimum(jeugd)loon;3;Mbo (exclusief extraneï);<= 22 jaar;2005, vrijdag 30 september;30.0;10.0;20.0;31.3
