ID;SBI93;Perioden;Bedrijven_1;TotaalAantalWerkzamePersonen_2;TotaalAantalFTE_3;AantalWerknemersVanDeEigenLoonlijst_4;AantalFTEVanDeEigenLoonlijst_5;TotaleBedrijfsopbrengsten_6;NettoOmzetTotaal_7;NettoOmzetHoofdactiviteitTotaal_8;VerkopenVanZelfvervaardigdeProducten_9;IndustrieleDiensten_10;NettoOmzetNevenactiviteitenTotaal_11;VerkopenVanHandelsgoederen_12;NietIndustrieleDiensten_13;NettoOmzetBuitenland_14;OmzetHoofdactiviteitTotaalBuitenland_15;VerkopenUitProductieInEULanden_16;VerkopenUitProductieInOverigeLanden_17;IndustrieleDienstenEULanden_18;IndustrieleDienstenOverigeLanden_19;OmzetUitNevenactiviteitenBuitenland_20;VerkopenHandelsgoederenEULanden_21;VerkopenHandelsgoederenOverigeLanden_22;NietIndustrieleDienstenEULanden_23;NietIndustrieleDienstenOverigeLanden_24;TotaalOverigeBedrijfsopbrengsten_25;Voorraadmutaties_26;Beginvoorraad_27;Eindvoorraad_28;VergoedingenUitgeleendPersoneel_29;GeactiveerdeKostenZelfvervaardigde_30;OntvangenRestitutieSubsidiebedragen_31;BedrijfsschadeUitkeringen_32;OverigeOpbrengstenNietEldersGes_33;TotaleBedrijfslasten_34;InkoopwaardeOmzetTotaal_35;InkoopwaardeGrondEnHulpstoffen_36;BeginvoorraadGrondEnHulpstoffen_37;InkopenGrondEnHulpstoffen_38;EindvoorraadGrondEnHulpstoffen_39;InkoopwaardeHandelsgoederen_40;BeginvoorraadHandelsgoederen_41;InkoopkostenVanHandelsgoederen_42;EindvoorraadHandelsgoederen_43;TotaalOverigeInkoopwaarde_44;KostenUitbesteedWerk_45;InkoopwaardeNietEldersGenoemd_46;Arbeidskosten_47;BrutoLonenEnSalarissen_48;WerkgeversdeelSocVerzekeringspremies_49;PremiesPensioenVUTInkoopsommenEnz_50;OverigeSocialeLasten_51;OverigeBedrijfslasten_52;OverigeKostenMBTPersoneel_53;BetaaldeBedragenAanUitzendbedrijven_54;KostenIngehuurdPersoneel_55;KostenStudieOfOpleiding_56;OverigePersoneelskosten_57;KostenVervoermiddelen_58;KostenHuurEnLeaseVanVervoermiddelen_59;KostenReparatieOnderhoudVervoermid_60;BrandstofkostenVervoermiddelen_61;Motorrijtuigenbelasting_62;KostenVerzekeringVervoermiddelen_63;OverigeAutokosten_64;KostenEnergieverbruik_65;KostenAardgasverbruik_66;KostenElektriciteitsverbruik_67;KostenVerbruikOverigeEnergiedragers_68;KostenVanHuisvesting_69;KostenHuurLeaseGebouwenTerreinen_70;KostenOnderhoudRepGebouwenTerreinen_71;SchoonmaakkostenVanGebouwenEnTerrein_72;MilieuheffingenEnZuiveringslasten_73;Onroerendezaakbelasting_74;KostenVerzekeringGebouwenEnTerreinen_75;OverigeHuisvestingskosten_76;KostenMachinesInstallatiesED_77;KostenHuurLeaseMachInstallatED_78;KostenReparatieMachinesED_79;OverigeMachineEnInventariskosten_80;Verkoopkosten_81;ReclameBeursEnRepresentatiekosten_82;Agentenprovisie_83;KostenReisVerblijfEnRepresentatie_84;OnderzoekOntwikkelingDoorDerden_85;OverigeVerkoopkosten_86;Communicatiekosten_87;KostenVanDienstverleningDoorDerden_88;Bankzaken_89;OverigeVerzekeringspremies_90;AccountantsEnAdvieskosten_91;Automatiseringskosten_92;KostenVuilafvoerEnVuilverwerking_93;OvKostenDienstverleningDoorDerden_94;OverigeBedrijfslasten_95;OctrooirechtenLicenties_96;BetalingenIntraconcerndienstenBeheer_97;KantoorbehoeftenContributiesAbonnement_98;KostenOverigeHuurOperationeleLease_99;OverigeKostprijsverhogendeBelastingen_100;KostenOnderhoudRepOverigeActiva_101;OngespecificeerdeAlgemeneKosten_102;AfschrijvingenOpVasteActiva_103;Bedrijfsresultaat_104;FinancieleLasten_105;FinancieelResultaat_106;FinancieleBaten_107;SaldoVoorzieningen_108;OnttrekkingenVrijvalVanVoorzieningen_109;ToevoegingenAanVoorzieningen_110;SaldoBuitengewoneBatenMinusLasten_111;BuitengewoneBaten_112;BuitengewoneLasten_113;ResultaatVoorBelastingen_114
1177;263 Vervaardiging van keramische..;2001;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1178;263 Vervaardiging van keramische..;2002;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1179;263 Vervaardiging van keramische..;2003;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1180;263 Vervaardiging van keramische..;2004;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1181;263 Vervaardiging van keramische..;2005;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1182;264 Vervaardiging van producten voor..;2000;5.0;17.0;16.0;14.0;13.0;288.0;286.0;226.0;;;60.0;;;0.0;;;;;;;;;;;1.0;-1.0;32.0;31.0;0.0;0.0;0.0;0.0;2.0;247.0;100.0;52.0;19.0;54.0;21.0;45.0;15.0;45.0;16.0;3.0;3.0;0.0;56.0;44.0;7.0;3.0;2.0;71.0;10.0;7.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;27.0;20.0;6.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;9.0;0.0;6.0;3.0;0.0;1.0;0.0;1.0;1.0;4.0;0.0;1.0;1.0;1.0;0.0;1.0;8.0;0.0;2.0;2.0;0.0;0.0;2.0;3.0;21.0;41.0;5.0;-1.0;4.0;-1.0;0.0;1.0;3.0;5.0;1.0;43.0
1183;264 Vervaardiging van producten voor..;2001;5.0;16.0;15.0;14.0;14.0;261.0;256.0;217.0;217.0;0.0;38.0;36.0;2.0;54.0;45.0;44.0;1.0;0.0;0.0;9.0;8.0;1.0;0.0;0.0;6.0;4.0;56.0;60.0;0.0;0.0;0.0;0.0;1.0;237.0;74.0;41.0;28.0;44.0;30.0;29.0;2.0;30.0;3.0;3.0;2.0;1.0;61.0;48.0;7.0;5.0;1.0;77.0;10.0;6.0;1.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;32.0;26.0;6.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;14.0;0.0;6.0;3.0;0.0;1.0;1.0;1.0;1.0;4.0;0.0;0.0;1.0;1.0;0.0;1.0;6.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;25.0;24.0;7.0;-5.0;1.0;-2.0;1.0;3.0;7.0;8.0;2.0;23.0
1184;264 Vervaardiging van producten voor..;2002;5.0;14.0;14.0;13.0;13.0;276.0;273.0;199.0;199.0;0.0;74.0;74.0;0.0;54.0;44.0;43.0;1.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;3.0;1.0;52.0;52.0;1.0;0.0;0.0;0.0;2.0;250.0;98.0;32.0;28.0;30.0;26.0;65.0;11.0;63.0;9.0;1.0;1.0;0.0;54.0;43.0;7.0;4.0;1.0;72.0;8.0;4.0;0.0;0.0;4.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;26.0;21.0;6.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;14.0;1.0;13.0;0.0;7.0;4.0;0.0;1.0;1.0;1.0;1.0;5.0;0.0;1.0;1.0;1.0;0.0;1.0;7.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;26.0;26.0;7.0;-4.0;2.0;-1.0;0.0;1.0;6.0;6.0;1.0;26.0
1185;264 Vervaardiging van producten voor..;2003;5.0;12.0;12.0;11.0;11.0;217.0;217.0;186.0;186.0;0.0;31.0;31.0;0.0;59.0;48.0;46.0;2.0;0.0;0.0;11.0;10.0;1.0;0.0;0.0;0.0;0.0;31.0;31.0;0.0;0.0;0.0;0.0;0.0;194.0;59.0;34.0;29.0;35.0;31.0;24.0;5.0;24.0;6.0;2.0;1.0;0.0;49.0;38.0;6.0;4.0;1.0;62.0;5.0;3.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;23.0;18.0;5.0;1.0;5.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;11.0;0.0;11.0;0.0;6.0;3.0;0.0;1.0;1.0;1.0;3.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;24.0;23.0;5.0;-3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0
1186;264 Vervaardiging van producten voor..;2004;5.0;16.0;15.0;14.0;14.0;286.0;297.0;240.0;234.0;6.0;56.0;54.0;2.0;56.0;53.0;53.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;-11.0;-12.0;50.0;39.0;0.0;0.0;0.0;0.0;0.0;247.0;75.0;39.0;20.0;40.0;21.0;30.0;6.0;32.0;8.0;5.0;5.0;0.0;66.0;51.0;8.0;5.0;2.0;73.0;9.0;6.0;0.0;0.0;2.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;30.0;23.0;7.0;0.0;4.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;10.0;0.0;10.0;0.0;8.0;3.0;0.0;1.0;1.0;3.0;1.0;3.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;31.0;39.0;7.0;-4.0;3.0;0.0;0.0;0.0;6.0;6.0;0.0;40.0
1187;264 Vervaardiging van producten voor..;2005;5.0;18.0;17.0;16.0;15.0;325.0;335.0;281.0;280.0;1.0;54.0;50.0;5.0;56.0;55.0;53.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;-10.0;-11.0;82.0;71.0;0.0;0.0;0.0;0.0;1.0;289.0;88.0;54.0;21.0;58.0;25.0;32.0;10.0;32.0;10.0;2.0;0.0;2.0;75.0;58.0;8.0;6.0;2.0;90.0;8.0;6.0;0.0;0.0;1.0;4.0;2.0;0.0;0.0;0.0;0.0;1.0;39.0;30.0;8.0;1.0;5.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;11.0;1.0;10.0;0.0;8.0;4.0;0.0;1.0;2.0;1.0;1.0;4.0;0.0;0.0;1.0;1.0;1.0;1.0;10.0;3.0;2.0;2.0;0.0;0.0;0.0;3.0;36.0;37.0;13.0;-10.0;3.0;-2.0;1.0;3.0;-1.0;0.0;1.0;25.0
1188;265 Vervaardiging van cement, kalk en..;2000;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1189;265 Vervaardiging van cement, kalk en..;2001;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1190;265 Vervaardiging van cement, kalk en..;2002;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191;265 Vervaardiging van cement, kalk en..;2003;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192;265 Vervaardiging van cement, kalk en..;2004;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1193;265 Vervaardiging van cement, kalk en..;2005;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1194;2651 Vervaardiging van cement;2000;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1195;2651 Vervaardiging van cement;2001;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1196;2651 Vervaardiging van cement;2002;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1197;2651 Vervaardiging van cement;2003;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1198;2651 Vervaardiging van cement;2004;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1199;2651 Vervaardiging van cement;2005;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1200;2652 Vervaardiging van kalk;2000;0.0;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1201;2652 Vervaardiging van kalk;2001;0.0;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1202;2652 Vervaardiging van kalk;2002;0.0;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1203;2652 Vervaardiging van kalk;2003;0.0;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1204;2652 Vervaardiging van kalk;2004;0.0;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1205;2652 Vervaardiging van kalk;2005;0.0;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1206;2653 Vervaardiging van gips;2000;0.0;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1207;2653 Vervaardiging van gips;2001;0.0;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1208;2653 Vervaardiging van gips;2002;0.0;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1209;2653 Vervaardiging van gips;2003;0.0;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1210;2653 Vervaardiging van gips;2004;0.0;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1211;2653 Vervaardiging van gips;2005;0.0;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1212;266 Vervaardiging van producten van..;2000;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1213;266 Vervaardiging van producten van..;2001;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1214;266 Vervaardiging van producten van..;2002;35.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1215;266 Vervaardiging van producten van..;2003;40.0;86.0;83.0;77.0;74.0;1427.0;1433.0;1322.0;1269.0;54.0;111.0;108.0;2.0;66.0;61.0;60.0;1.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;-6.0;-11.0;155.0;145.0;1.0;0.0;0.0;0.0;2.0;1351.0;664.0;503.0;43.0;500.0;40.0;79.0;22.0;83.0;25.0;82.0;76.0;7.0;339.0;266.0;39.0;28.0;6.0;267.0;59.0;39.0;5.0;2.0;13.0;24.0;11.0;6.0;4.0;0.0;1.0;2.0;22.0;10.0;10.0;2.0;26.0;14.0;5.0;4.0;1.0;1.0;2.0;1.0;42.0;4.0;34.0;5.0;22.0;8.0;1.0;3.0;2.0;8.0;5.0;29.0;0.0;4.0;4.0;7.0;5.0;8.0;38.0;0.0;11.0;5.0;2.0;0.0;3.0;17.0;79.0;77.0;14.0;-10.0;4.0;-2.0;2.0;3.0;16.0;19.0;3.0;81.0
1216;266 Vervaardiging van producten van..;2004;40.0;82.0;79.0;73.0;70.0;1386.0;1374.0;1271.0;1205.0;66.0;103.0;97.0;6.0;53.0;49.0;49.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;11.0;4.0;102.0;105.0;3.0;0.0;0.0;0.0;4.0;1320.0;639.0;477.0;36.0;485.0;44.0;78.0;7.0;79.0;8.0;83.0;67.0;16.0;331.0;261.0;37.0;27.0;6.0;269.0;58.0;39.0;5.0;2.0;11.0;23.0;9.0;6.0;4.0;0.0;1.0;2.0;22.0;10.0;10.0;2.0;25.0;12.0;5.0;3.0;1.0;1.0;1.0;1.0;46.0;3.0;39.0;4.0;19.0;5.0;1.0;3.0;2.0;9.0;5.0;28.0;0.0;4.0;5.0;7.0;5.0;8.0;43.0;0.0;10.0;5.0;1.0;0.0;3.0;24.0;81.0;66.0;11.0;-8.0;3.0;6.0;9.0;3.0;5.0;8.0;3.0;69.0
1217;266 Vervaardiging van producten van..;2005;35.0;85.0;82.0;74.0;71.0;1613.0;1604.0;1488.0;1399.0;88.0;116.0;109.0;7.0;61.0;56.0;56.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;10.0;1.0;117.0;119.0;3.0;0.0;0.0;0.0;4.0;1536.0;818.0;640.0;48.0;635.0;43.0;80.0;8.0;79.0;7.0;98.0;83.0;16.0;346.0;268.0;37.0;33.0;7.0;294.0;69.0;51.0;5.0;1.0;10.0;25.0;12.0;6.0;4.0;0.0;1.0;3.0;26.0;11.0;13.0;2.0;28.0;15.0;5.0;3.0;1.0;2.0;2.0;1.0;57.0;7.0;40.0;11.0;18.0;9.0;1.0;3.0;1.0;5.0;5.0;24.0;0.0;3.0;5.0;6.0;5.0;4.0;42.0;0.0;14.0;6.0;1.0;0.0;4.0;18.0;78.0;77.0;10.0;-5.0;5.0;-1.0;2.0;3.0;-2.0;1.0;3.0;69.0
1218;2661 Vervaardiging van producten van..;2000;35.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1219;2661 Vervaardiging van producten van..;2001;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1220;2661 Vervaardiging van producten van..;2002;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1221;2661 Vervaardiging van producten van..;2003;35.0;73.0;70.0;66.0;63.0;1120.0;1130.0;1038.0;985.0;53.0;92.0;91.0;1.0;49.0;45.0;44.0;1.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;-10.0;-13.0;134.0;121.0;0.0;0.0;0.0;0.0;2.0;1067.0;508.0;359.0;35.0;357.0;32.0;68.0;7.0;68.0;7.0;81.0;76.0;6.0;282.0;223.0;33.0;20.0;6.0;214.0;49.0;30.0;5.0;2.0;12.0;14.0;7.0;2.0;2.0;0.0;0.0;2.0;19.0;10.0;8.0;1.0;22.0;11.0;4.0;3.0;0.0;1.0;1.0;1.0;34.0;3.0;27.0;3.0;18.0;6.0;0.0;2.0;1.0;8.0;5.0;24.0;0.0;3.0;4.0;5.0;4.0;8.0;29.0;0.0;9.0;4.0;2.0;0.0;3.0;11.0;63.0;54.0;13.0;-9.0;4.0;-2.0;1.0;3.0;10.0;12.0;2.0;53.0
1222;2661 Vervaardiging van producten van..;2004;30.0;73.0;70.0;64.0;61.0;1148.0;1138.0;1045.0;981.0;64.0;93.0;89.0;5.0;37.0;34.0;34.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;9.0;4.0;97.0;101.0;1.0;0.0;0.0;0.0;3.0;1097.0;520.0;366.0;30.0;373.0;37.0;72.0;7.0;72.0;7.0;82.0;67.0;16.0;283.0;223.0;32.0;22.0;5.0;227.0;54.0;37.0;5.0;2.0;10.0;13.0;7.0;2.0;2.0;0.0;0.0;2.0;20.0;10.0;9.0;2.0;22.0;11.0;4.0;3.0;0.0;1.0;1.0;1.0;41.0;3.0;36.0;2.0;17.0;4.0;0.0;2.0;1.0;8.0;4.0;24.0;0.0;3.0;4.0;5.0;4.0;8.0;32.0;0.0;8.0;4.0;0.0;0.0;3.0;16.0;69.0;50.0;10.0;-8.0;2.0;5.0;8.0;3.0;0.0;3.0;3.0;48.0
1223;2661 Vervaardiging van producten van..;2005;30.0;68.0;66.0;60.0;58.0;1202.0;1199.0;1106.0;1019.0;87.0;93.0;91.0;2.0;43.0;39.0;39.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;3.0;1.0;107.0;109.0;1.0;0.0;0.0;0.0;1.0;1133.0;574.0;421.0;36.0;417.0;32.0;70.0;5.0;70.0;4.0;83.0;76.0;7.0;270.0;212.0;31.0;23.0;5.0;230.0;57.0;41.0;5.0;1.0;9.0;13.0;8.0;1.0;1.0;0.0;0.0;2.0;21.0;10.0;9.0;2.0;24.0;13.0;4.0;3.0;1.0;1.0;1.0;1.0;45.0;6.0;29.0;9.0;13.0;7.0;0.0;2.0;1.0;3.0;4.0;18.0;0.0;3.0;4.0;4.0;4.0;3.0;35.0;0.0;11.0;4.0;0.0;0.0;3.0;16.0;60.0;69.0;8.0;-6.0;2.0;-1.0;1.0;2.0;-2.0;1.0;2.0;60.0
1224;26611 Vervaardiging van producten van..;2000;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1225;26611 Vervaardiging van producten van..;2001;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1226;26611 Vervaardiging van producten van..;2002;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1227;26611 Vervaardiging van producten van..;2003;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1228;26611 Vervaardiging van producten van..;2004;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1229;26611 Vervaardiging van producten van..;2005;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1230;26612 Vervaardiging van kalkzandsteen;2000;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1231;26612 Vervaardiging van kalkzandsteen;2001;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1232;26612 Vervaardiging van kalkzandsteen;2002;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
