ID;Grensovergang;PlaatsVanLading;PlaatsVanLossing;TypeSchip;NationaliteitVlagVanHetSchip;Periode;AantalReizen_1;Laadvermogen_2;VaartuigkilometersTotaal_3;VaartuigkilometersInNederland_4;AantalBeladenReizen_5;Laadvermogen_6;VaartuigkilometersTotaal_7;VaartuigkilometersInNederland_8;LaadvermogentonkilometersTotaal_9;LaadvermogentonkilometersInNederland_10;LaadvermogentonkilometersTotaal_11;LaadvermogentonkilometersInNederland_12;LadingtonkilometersTotaal_13;LadingtonkilometersInNederland_14;TotaalVervoerdGewicht_15;LandbouwproductenDieren_16;VoedingsproductenVeevoeder_17;VasteBrandstoffen_18;AardolienAardolieproducten_19;ErtsenEnMetaalresiduen_20;MetalenMetalenHalffabrikaten_21;RuweMineralenEnBouwmaterialen_22;Meststoffen_23;ChemischeProducten_24;OverigeGoederenEnFabrikaten_25
8122;Lobith;0;Maas en Sambre;Duwtankbak;Nederlandse;2000;20;28;6982;3520;20;28;6982;3520;9731;4906;9731;4906;9147;4614;26;0;0;0;0;0;0;0;0;26;0
8123;Lobith;0;Maas en Sambre;Duwtankbak;Nederlandse;2001;0;0;0;0;0;0;0;0;0;0;0;0;461;241;1;0;0;0;0;0;0;0;0;1;0
8124;Lobith;0;Maas en Sambre;Duwtankbak;Nederlandse;2002;0;0;0;0;0;0;0;0;0;0;0;0;413;216;1;0;0;0;0;0;0;0;0;1;0
8125;Lobith;0;Maas en Sambre;Duwtankbak;Nederlandse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8126;Lobith;0;Maas en Sambre;Duwtankbak;Nederlandse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8127;Lobith;0;Maas en Sambre;Duwtankbak;Nederlandse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8128;Lobith;0;Maas en Sambre;Duwtankbak;Nederlandse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8129;Lobith;0;Maas en Sambre;Duwtankbak;Duitse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8130;Lobith;0;Maas en Sambre;Duwtankbak;Duitse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8131;Lobith;0;Maas en Sambre;Duwtankbak;Duitse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8132;Lobith;0;Maas en Sambre;Duwtankbak;Duitse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8133;Lobith;0;Maas en Sambre;Duwtankbak;Duitse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8134;Lobith;0;Maas en Sambre;Duwtankbak;Duitse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8135;Lobith;0;Maas en Sambre;Duwtankbak;Duitse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8136;Lobith;0;Maas en Sambre;Duwtankbak;Duitse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8137;Lobith;0;Maas en Sambre;Duwtankbak;Duitse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8138;Lobith;0;Maas en Sambre;Duwtankbak;Duitse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8139;Lobith;0;Maas en Sambre;Duwtankbak;Duitse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8140;Lobith;0;Maas en Sambre;Duwtankbak;Belgische;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8141;Lobith;0;Maas en Sambre;Duwtankbak;Belgische;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8142;Lobith;0;Maas en Sambre;Duwtankbak;Belgische;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8143;Lobith;0;Maas en Sambre;Duwtankbak;Belgische;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8144;Lobith;0;Maas en Sambre;Duwtankbak;Belgische;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8145;Lobith;0;Maas en Sambre;Duwtankbak;Belgische;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8146;Lobith;0;Maas en Sambre;Duwtankbak;Belgische;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8147;Lobith;0;Maas en Sambre;Duwtankbak;Belgische;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8148;Lobith;0;Maas en Sambre;Duwtankbak;Belgische;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8149;Lobith;0;Maas en Sambre;Duwtankbak;Belgische;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8150;Lobith;0;Maas en Sambre;Duwtankbak;Belgische;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8151;Lobith;0;Maas en Sambre;Duwtankbak;Oostenrijkse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8152;Lobith;0;Maas en Sambre;Duwtankbak;Oostenrijkse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8153;Lobith;0;Maas en Sambre;Duwtankbak;Oostenrijkse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8154;Lobith;0;Maas en Sambre;Duwtankbak;Oostenrijkse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8155;Lobith;0;Maas en Sambre;Duwtankbak;Oostenrijkse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8156;Lobith;0;Maas en Sambre;Duwtankbak;Oostenrijkse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8157;Lobith;0;Maas en Sambre;Duwtankbak;Oostenrijkse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8158;Lobith;0;Maas en Sambre;Duwtankbak;Oostenrijkse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8159;Lobith;0;Maas en Sambre;Duwtankbak;Oostenrijkse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8160;Lobith;0;Maas en Sambre;Duwtankbak;Oostenrijkse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8161;Lobith;0;Maas en Sambre;Duwtankbak;Oostenrijkse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8162;Lobith;0;Maas en Sambre;Duwtankbak;Zwitserse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8163;Lobith;0;Maas en Sambre;Duwtankbak;Zwitserse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8164;Lobith;0;Maas en Sambre;Duwtankbak;Zwitserse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8165;Lobith;0;Maas en Sambre;Duwtankbak;Zwitserse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8166;Lobith;0;Maas en Sambre;Duwtankbak;Zwitserse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167;Lobith;0;Maas en Sambre;Duwtankbak;Zwitserse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8168;Lobith;0;Maas en Sambre;Duwtankbak;Zwitserse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8169;Lobith;0;Maas en Sambre;Duwtankbak;Zwitserse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8170;Lobith;0;Maas en Sambre;Duwtankbak;Zwitserse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8171;Lobith;0;Maas en Sambre;Duwtankbak;Zwitserse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8172;Lobith;0;Maas en Sambre;Duwtankbak;Zwitserse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8173;Lobith;0;Maas en Sambre;Duwtankbak;Tsjechische;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8174;Lobith;0;Maas en Sambre;Duwtankbak;Tsjechische;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8175;Lobith;0;Maas en Sambre;Duwtankbak;Tsjechische;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8176;Lobith;0;Maas en Sambre;Duwtankbak;Tsjechische;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8177;Lobith;0;Maas en Sambre;Duwtankbak;Tsjechische;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8178;Lobith;0;Maas en Sambre;Duwtankbak;Tsjechische;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8179;Lobith;0;Maas en Sambre;Duwtankbak;Tsjechische;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8180;Lobith;0;Maas en Sambre;Duwtankbak;Tsjechische;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8181;Lobith;0;Maas en Sambre;Duwtankbak;Tsjechische;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8182;Lobith;0;Maas en Sambre;Duwtankbak;Tsjechische;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8183;Lobith;0;Maas en Sambre;Duwtankbak;Tsjechische;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8184;Lobith;0;Maas en Sambre;Duwtankbak;Franse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8185;Lobith;0;Maas en Sambre;Duwtankbak;Franse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8186;Lobith;0;Maas en Sambre;Duwtankbak;Franse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8187;Lobith;0;Maas en Sambre;Duwtankbak;Franse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8188;Lobith;0;Maas en Sambre;Duwtankbak;Franse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8189;Lobith;0;Maas en Sambre;Duwtankbak;Franse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8190;Lobith;0;Maas en Sambre;Duwtankbak;Franse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8191;Lobith;0;Maas en Sambre;Duwtankbak;Franse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8192;Lobith;0;Maas en Sambre;Duwtankbak;Franse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8193;Lobith;0;Maas en Sambre;Duwtankbak;Franse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8194;Lobith;0;Maas en Sambre;Duwtankbak;Franse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8195;Lobith;0;Maas en Sambre;Duwtankbak;Luxemburgse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8196;Lobith;0;Maas en Sambre;Duwtankbak;Luxemburgse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8197;Lobith;0;Maas en Sambre;Duwtankbak;Luxemburgse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8198;Lobith;0;Maas en Sambre;Duwtankbak;Luxemburgse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8199;Lobith;0;Maas en Sambre;Duwtankbak;Luxemburgse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8200;Lobith;0;Maas en Sambre;Duwtankbak;Luxemburgse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8201;Lobith;0;Maas en Sambre;Duwtankbak;Luxemburgse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8202;Lobith;0;Maas en Sambre;Duwtankbak;Luxemburgse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8203;Lobith;0;Maas en Sambre;Duwtankbak;Luxemburgse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8204;Lobith;0;Maas en Sambre;Duwtankbak;Luxemburgse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8205;Lobith;0;Maas en Sambre;Duwtankbak;Luxemburgse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8206;Lobith;0;Maas en Sambre;Duwtankbak;Poolse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8207;Lobith;0;Maas en Sambre;Duwtankbak;Poolse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8208;Lobith;0;Maas en Sambre;Duwtankbak;Poolse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8209;Lobith;0;Maas en Sambre;Duwtankbak;Poolse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8210;Lobith;0;Maas en Sambre;Duwtankbak;Poolse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8211;Lobith;0;Maas en Sambre;Duwtankbak;Poolse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8212;Lobith;0;Maas en Sambre;Duwtankbak;Poolse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8213;Lobith;0;Maas en Sambre;Duwtankbak;Poolse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8214;Lobith;0;Maas en Sambre;Duwtankbak;Poolse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8215;Lobith;0;Maas en Sambre;Duwtankbak;Poolse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8216;Lobith;0;Maas en Sambre;Duwtankbak;Poolse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8217;Lobith;0;Maas en Sambre;Duwtankbak;Overige vlaggen;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8218;Lobith;0;Maas en Sambre;Duwtankbak;Overige vlaggen;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8219;Lobith;0;Maas en Sambre;Duwtankbak;Overige vlaggen;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8220;Lobith;0;Maas en Sambre;Duwtankbak;Overige vlaggen;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8221;Lobith;0;Maas en Sambre;Duwtankbak;Overige vlaggen;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8222;Lobith;0;Maas en Sambre;Duwtankbak;Overige vlaggen;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8223;Lobith;0;Maas en Sambre;Duwtankbak;Overige vlaggen;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8224;Lobith;0;Maas en Sambre;Duwtankbak;Overige vlaggen;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8225;Lobith;0;Maas en Sambre;Duwtankbak;Overige vlaggen;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8226;Lobith;0;Maas en Sambre;Duwtankbak;Overige vlaggen;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8227;Lobith;0;Maas en Sambre;Duwtankbak;Overige vlaggen;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8228;Lobith;0;Maas en Sambre;Sleepvrachtschip;Alle vlaggen;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8229;Lobith;0;Maas en Sambre;Sleepvrachtschip;Alle vlaggen;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8230;Lobith;0;Maas en Sambre;Sleepvrachtschip;Alle vlaggen;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8231;Lobith;0;Maas en Sambre;Sleepvrachtschip;Alle vlaggen;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8232;Lobith;0;Maas en Sambre;Sleepvrachtschip;Alle vlaggen;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8233;Lobith;0;Maas en Sambre;Sleepvrachtschip;Alle vlaggen;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8234;Lobith;0;Maas en Sambre;Sleepvrachtschip;Alle vlaggen;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8235;Lobith;0;Maas en Sambre;Sleepvrachtschip;Alle vlaggen;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8236;Lobith;0;Maas en Sambre;Sleepvrachtschip;Alle vlaggen;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8237;Lobith;0;Maas en Sambre;Sleepvrachtschip;Alle vlaggen;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8238;Lobith;0;Maas en Sambre;Sleepvrachtschip;Alle vlaggen;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8239;Lobith;0;Maas en Sambre;Sleepvrachtschip;Nederlandse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8240;Lobith;0;Maas en Sambre;Sleepvrachtschip;Nederlandse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8241;Lobith;0;Maas en Sambre;Sleepvrachtschip;Nederlandse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8242;Lobith;0;Maas en Sambre;Sleepvrachtschip;Nederlandse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8243;Lobith;0;Maas en Sambre;Sleepvrachtschip;Nederlandse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8244;Lobith;0;Maas en Sambre;Sleepvrachtschip;Nederlandse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8245;Lobith;0;Maas en Sambre;Sleepvrachtschip;Nederlandse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8246;Lobith;0;Maas en Sambre;Sleepvrachtschip;Nederlandse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8247;Lobith;0;Maas en Sambre;Sleepvrachtschip;Nederlandse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8248;Lobith;0;Maas en Sambre;Sleepvrachtschip;Nederlandse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8249;Lobith;0;Maas en Sambre;Sleepvrachtschip;Nederlandse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8250;Lobith;0;Maas en Sambre;Sleepvrachtschip;Duitse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8251;Lobith;0;Maas en Sambre;Sleepvrachtschip;Duitse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8252;Lobith;0;Maas en Sambre;Sleepvrachtschip;Duitse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8253;Lobith;0;Maas en Sambre;Sleepvrachtschip;Duitse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8254;Lobith;0;Maas en Sambre;Sleepvrachtschip;Duitse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8255;Lobith;0;Maas en Sambre;Sleepvrachtschip;Duitse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8256;Lobith;0;Maas en Sambre;Sleepvrachtschip;Duitse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8257;Lobith;0;Maas en Sambre;Sleepvrachtschip;Duitse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8258;Lobith;0;Maas en Sambre;Sleepvrachtschip;Duitse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8259;Lobith;0;Maas en Sambre;Sleepvrachtschip;Duitse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8260;Lobith;0;Maas en Sambre;Sleepvrachtschip;Duitse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8261;Lobith;0;Maas en Sambre;Sleepvrachtschip;Belgische;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8262;Lobith;0;Maas en Sambre;Sleepvrachtschip;Belgische;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8263;Lobith;0;Maas en Sambre;Sleepvrachtschip;Belgische;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8264;Lobith;0;Maas en Sambre;Sleepvrachtschip;Belgische;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8265;Lobith;0;Maas en Sambre;Sleepvrachtschip;Belgische;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8266;Lobith;0;Maas en Sambre;Sleepvrachtschip;Belgische;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8267;Lobith;0;Maas en Sambre;Sleepvrachtschip;Belgische;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8268;Lobith;0;Maas en Sambre;Sleepvrachtschip;Belgische;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8269;Lobith;0;Maas en Sambre;Sleepvrachtschip;Belgische;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8270;Lobith;0;Maas en Sambre;Sleepvrachtschip;Belgische;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8271;Lobith;0;Maas en Sambre;Sleepvrachtschip;Belgische;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8272;Lobith;0;Maas en Sambre;Sleepvrachtschip;Oostenrijkse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8273;Lobith;0;Maas en Sambre;Sleepvrachtschip;Oostenrijkse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8274;Lobith;0;Maas en Sambre;Sleepvrachtschip;Oostenrijkse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8275;Lobith;0;Maas en Sambre;Sleepvrachtschip;Oostenrijkse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
