ID;Grootteklasse;RegioS;Rechtsvorm;Perioden;Bedrijven_1;TotaalAantalWerknemers_2;AantalVasteWerknemers_3;AantalLosseWerknemers_4;TotaalArbeid_5;ArbeidOndernemers_6;ArbeidHuwelijksPartners_7;ArbeidOverigeGezinsleden_8;TotaalBedrijfsopbrengsten_9;NettoOmzet_10;OverigeBedrijfsopbrengsten_11;TotaalBedrijfslasten_12;InkoopwaardeOmzet_13;Personeelslasten_14;OverigeBedrijfslasten_15;TotaalOverigeOpbrengstenEnLasten_16;SaldoInterest_17;SaldoBuitengewoneBatenEnLasten_18;SaldoVoorzieningen_19;ResultaatVoorBelastingen_20;TotaalInvesteringen_21;TotaalInvesteringenInNieuweActiva_22;TotaalInvesteringenIn2eHandseActiva_23;TotaalNettoOmzet_24;AgrarischLoonwerk_25;OverigLoonwerk_26;TotaalOverigeBedrijfsopbrengsten_27;OpbrengstenUitContributies_28;OpbrengstenLandbouwactiviteiten_29;OpbrengstenVerhuurMachines_30;UitkeringenSchadeverzekeringen_31;OverigeBedrijfsopbrengstenNEG_32;TotaalInkoopwaardeOmzet_33;TotaalInkopenGrondEnHulpstoffen_34;Kunstmest_35;Bestrijdingsmiddelen_36;ZaaiPlantEnPootgoed_37;OverigeGrondEnHulpstoffen_38;InkopenHandelsgoederen_39;WerkDoorDerden_40;TotaalPersoneelslasten_41;BrutoLonen_42;SocialeLasten_43;OverigePersoneelslasten_44;TotaalOverigeBedrijfslasten_45;TotaleEnergiekosten_46;BrandstoffenTrekkracht_47;Aardgas_48;Elektriciteit_49;OverigeBrandstoffen_50;OverigeBetaaldeArbeid_51;TotaleAlgemeneKosten_52;HuurGebouwenEnTerreinen_53;HuurTransportmMachinesWerktuigen_54;OnderhoudGebouwen_55;OnderhTransportmMachinesEtc_56;PremiesSchadeverzekeringen_57;KostenPrivegebruikBedrijfsauto_58;KostprijsverhBelastingenEnHeffingen_59;OverigeAlgemeneKosten_60;TotaleAfschrijvingen_61;Gebouwen_62;MachinesEnWerktuigen_63;OverigeMaterieleActiva_64;TotaalInvesteringen_65;TotaalInvesteringenInNieuweActiva_66;GrondEnTerreinen_67;Woonruimten_68;Bedrijfsruimten_69;GrondWegenEnWaterbouwkWerken_70;ExterneTransportmiddelen_71;Trekkers_72;OverigeInterneTransportmiddelen_73;Kantoormachines_74;MachinesEnWerktuigen_75;Installaties_76;OverigeMaterieleActiva_77;ImmaterieleActiva_78;TotaalInvesteringenIn2eHandseActiva_79;GrondEnTerreinen_80;Woonruimten_81;Bedrijfsruimten_82;GrondWegenEnWaterbouwkWerken_83;ExterneTransportmiddelen_84;Trekkers_85;OverigeInterneTransportmiddelen_86;Kantoormachines_87;MachinesEnWerktuigen_88;Installaties_89;OverigeMaterieleActiva_90;ImmaterieleActiva_91;TotaalDesinvesteringen_92;GrondEnTerreinen_93;Woonruimten_94;Bedrijfsruimten_95;GrondWegenEnWaterbouwkWerken_96;ExterneTransportmiddelen_97;Trekkers_98;OverigeInterneTransportmiddelen_99;Kantoormachines_100;MachinesEnWerktuigen_101;Installaties_102;OverigeMaterieleActiva_103;ImmaterieleActiva_104
411;0 tot 10 werknemers;Gelderland;Gezinsbedrijf;1992;483;0.6;0.2;0.4;437.0;382.0;51.0;4.0;67.0;61.0;6.0;53.0;13.0;13.0;28.0;-3.0;-3.0;0.0;0.0;10.0;18.0;15.0;3.0;61.0;54.0;7.0;6.0;0.0;4.0;0.0;0.0;1.0;13.0;9.0;1.0;2.0;3.0;3.0;1.0;2.0;13.0;9.0;3.0;0.0;28.0;3.0;3.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;6.0;1.0;-1.0;0.0;4.0;13.0;1.0;12.0;0.0;18.0;15.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;10.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
412;0 tot 10 werknemers;Gelderland;Gezinsbedrijf;1995;476;0.9;0.4;0.5;602.0;542.0;54.0;7.0;89.0;80.0;9.0;69.0;17.0;16.0;36.0;-3.0;-3.0;0.0;0.0;17.0;22.0;18.0;5.0;80.0;67.0;13.0;9.0;0.0;6.0;0.0;0.0;3.0;17.0;12.0;1.0;3.0;4.0;4.0;3.0;3.0;16.0;12.0;3.0;1.0;36.0;4.0;3.0;0.0;0.0;0.0;0.0;16.0;1.0;1.0;0.0;8.0;1.0;-1.0;0.0;6.0;16.0;1.0;15.0;1.0;22.0;18.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;12.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0
413;0 tot 10 werknemers;Gelderland;Gezinsbedrijf;1998;561;1.0;0.6;0.4;707.0;657.0;43.0;8.0;98.0;89.0;9.0;78.0;20.0;20.0;39.0;-3.0;-3.0;0.0;0.0;17.0;27.0;23.0;4.0;89.0;69.0;20.0;9.0;0.0;4.0;0.0;0.0;5.0;20.0;12.0;1.0;3.0;4.0;5.0;3.0;4.0;20.0;14.0;4.0;1.0;39.0;4.0;4.0;0.0;0.0;0.0;0.0;17.0;1.0;1.0;0.0;8.0;2.0;-1.0;0.0;6.0;17.0;1.0;16.0;1.0;27.0;23.0;1.0;1.0;1.0;0.0;1.0;3.0;0.0;0.0;15.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0
414;0 tot 10 werknemers;Gelderland;NV of BV;1992;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415;0 tot 10 werknemers;Gelderland;NV of BV;1995;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
416;0 tot 10 werknemers;Gelderland;NV of BV;1998;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
417;0 tot 10 werknemers;Gelderland;Andere rechtsvormen;1992;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418;0 tot 10 werknemers;Gelderland;Andere rechtsvormen;1995;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419;0 tot 10 werknemers;Gelderland;Andere rechtsvormen;1998;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
420;0 tot 10 werknemers;Utrecht;Totaal rechtsvormen;1992;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421;0 tot 10 werknemers;Utrecht;Totaal rechtsvormen;1995;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
422;0 tot 10 werknemers;Utrecht;Totaal rechtsvormen;1998;305;0.4;0.2;0.2;292.0;275.0;16.0;1.0;37.0;34.0;3.0;28.0;8.0;7.0;14.0;-1.0;-1.0;0.0;0.0;8.0;10.0;8.0;2.0;34.0;21.0;14.0;3.0;0.0;1.0;0.0;0.0;1.0;8.0;4.0;0.0;1.0;1.0;2.0;1.0;3.0;7.0;5.0;1.0;0.0;14.0;1.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;2.0;6.0;0.0;5.0;0.0;10.0;8.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
423;0 tot 10 werknemers;Utrecht;Coöperatieve vereniging;1992;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
424;0 tot 10 werknemers;Utrecht;Coöperatieve vereniging;1995;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
425;0 tot 10 werknemers;Utrecht;Coöperatieve vereniging;1998;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
426;0 tot 10 werknemers;Utrecht;Gezinsbedrijf;1992;220;0.2;0.1;0.1;167.0;146.0;16.0;5.0;20.0;19.0;1.0;16.0;3.0;4.0;9.0;-1.0;-1.0;0.0;0.0;3.0;7.0;6.0;1.0;19.0;17.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0;4.0;3.0;1.0;0.0;9.0;1.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;4.0;0.0;4.0;0.0;7.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
427;0 tot 10 werknemers;Utrecht;Gezinsbedrijf;1995;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
428;0 tot 10 werknemers;Utrecht;Gezinsbedrijf;1998;283;0.3;0.2;0.1;290.0;272.0;16.0;1.0;31.0;29.0;2.0;23.0;6.0;5.0;12.0;-1.0;-1.0;0.0;0.0;7.0;8.0;7.0;2.0;29.0;18.0;11.0;2.0;0.0;1.0;0.0;0.0;1.0;6.0;3.0;0.0;1.0;1.0;1.0;1.0;3.0;5.0;4.0;1.0;0.0;12.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;5.0;0.0;4.0;0.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
429;0 tot 10 werknemers;Utrecht;NV of BV;1992;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
430;0 tot 10 werknemers;Utrecht;NV of BV;1995;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;0 tot 10 werknemers;Utrecht;NV of BV;1998;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;0 tot 10 werknemers;Utrecht;Andere rechtsvormen;1992;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
433;0 tot 10 werknemers;Utrecht;Andere rechtsvormen;1995;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
434;0 tot 10 werknemers;Utrecht;Andere rechtsvormen;1998;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
435;0 tot 10 werknemers;Noord-Holland;Totaal rechtsvormen;1992;340;0.4;0.2;0.2;256.0;224.0;26.0;6.0;38.0;35.0;3.0;30.0;6.0;8.0;17.0;-2.0;-2.0;0.0;0.0;6.0;10.0;8.0;2.0;35.0;31.0;4.0;3.0;0.0;2.0;0.0;0.0;1.0;6.0;3.0;0.0;1.0;1.0;1.0;1.0;1.0;8.0;6.0;2.0;0.0;17.0;2.0;1.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;4.0;1.0;0.0;0.0;2.0;8.0;0.0;7.0;0.0;10.0;8.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
436;0 tot 10 werknemers;Noord-Holland;Totaal rechtsvormen;1995;377;0.7;0.3;0.3;392.0;355.0;35.0;3.0;63.0;56.0;7.0;49.0;11.0;13.0;25.0;-2.0;-2.0;0.0;0.0;12.0;16.0;14.0;3.0;56.0;46.0;10.0;7.0;0.0;4.0;0.0;0.0;4.0;11.0;7.0;0.0;1.0;1.0;3.0;1.0;3.0;13.0;10.0;3.0;1.0;25.0;2.0;2.0;0.0;0.0;0.0;0.0;11.0;1.0;1.0;0.0;5.0;1.0;0.0;0.0;3.0;11.0;1.0;10.0;0.0;16.0;14.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;9.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0
437;0 tot 10 werknemers;Noord-Holland;Totaal rechtsvormen;1998;455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438;0 tot 10 werknemers;Noord-Holland;Coöperatieve vereniging;1992;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
439;0 tot 10 werknemers;Noord-Holland;Coöperatieve vereniging;1995;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
440;0 tot 10 werknemers;Noord-Holland;Coöperatieve vereniging;1998;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
441;0 tot 10 werknemers;Noord-Holland;Gezinsbedrijf;1992;312;0.3;0.2;0.2;256.0;224.0;26.0;6.0;33.0;30.0;3.0;26.0;5.0;7.0;15.0;-1.0;-2.0;0.0;0.0;6.0;9.0;8.0;2.0;30.0;27.0;3.0;3.0;0.0;2.0;0.0;0.0;1.0;5.0;3.0;0.0;1.0;1.0;1.0;1.0;1.0;7.0;5.0;1.0;0.0;15.0;1.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;2.0;7.0;0.0;6.0;0.0;9.0;8.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
442;0 tot 10 werknemers;Noord-Holland;Gezinsbedrijf;1995;344;0.5;0.3;0.3;388.0;350.0;35.0;3.0;53.0;48.0;5.0;40.0;9.0;10.0;21.0;-2.0;-2.0;0.0;0.0;12.0;14.0;12.0;3.0;48.0;41.0;7.0;5.0;0.0;3.0;0.0;0.0;2.0;9.0;5.0;0.0;1.0;1.0;2.0;1.0;3.0;10.0;7.0;2.0;0.0;21.0;2.0;2.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;3.0;10.0;1.0;9.0;0.0;14.0;12.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;7.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
443;0 tot 10 werknemers;Noord-Holland;Gezinsbedrijf;1998;415;0.6;0.4;0.2;497.0;459.0;32.0;7.0;70.0;64.0;6.0;52.0;14.0;12.0;26.0;-2.0;-2.0;0.0;0.0;16.0;19.0;16.0;3.0;64.0;44.0;20.0;6.0;0.0;3.0;0.0;0.0;2.0;14.0;6.0;0.0;2.0;1.0;2.0;3.0;5.0;12.0;9.0;3.0;1.0;26.0;2.0;2.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;3.0;13.0;2.0;10.0;1.0;19.0;16.0;1.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;9.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0
444;0 tot 10 werknemers;Noord-Holland;NV of BV;1992;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
445;0 tot 10 werknemers;Noord-Holland;NV of BV;1995;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
446;0 tot 10 werknemers;Noord-Holland;NV of BV;1998;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
447;0 tot 10 werknemers;Noord-Holland;Andere rechtsvormen;1992;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
448;0 tot 10 werknemers;Noord-Holland;Andere rechtsvormen;1995;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
449;0 tot 10 werknemers;Noord-Holland;Andere rechtsvormen;1998;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
450;0 tot 10 werknemers;Zuid-Holland;Totaal rechtsvormen;1992;1127;2.1;0.7;1.4;750.0;686.0;59.0;5.0;120.0;112.0;8.0;95.0;20.0;36.0;38.0;-3.0;-3.0;0.0;0.0;22.0;21.0;18.0;3.0;112.0;103.0;9.0;8.0;0.0;5.0;0.0;0.0;3.0;20.0;13.0;1.0;5.0;3.0;4.0;2.0;5.0;36.0;27.0;8.0;2.0;38.0;4.0;3.0;0.0;0.0;0.0;0.0;19.0;1.0;1.0;0.0;8.0;2.0;-1.0;0.0;7.0;16.0;1.0;14.0;1.0;21.0;18.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;11.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
451;0 tot 10 werknemers;Zuid-Holland;Totaal rechtsvormen;1995;1244;3.1;1.2;1.9;1199.0;1105.0;89.0;8.0;198.0;181.0;17.0;156.0;34.0;53.0;68.0;-4.0;-5.0;0.0;0.0;38.0;41.0;33.0;8.0;181.0;149.0;31.0;17.0;0.0;8.0;0.0;0.0;8.0;34.0;17.0;1.0;6.0;4.0;6.0;5.0;12.0;53.0;40.0;10.0;3.0;68.0;5.0;4.0;0.0;0.0;0.0;4.0;33.0;2.0;2.0;1.0;13.0;3.0;-1.0;1.0;13.0;26.0;2.0;23.0;1.0;41.0;33.0;1.0;1.0;2.0;0.0;2.0;5.0;1.0;0.0;20.0;0.0;1.0;0.0;8.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;4.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0
452;0 tot 10 werknemers;Zuid-Holland;Totaal rechtsvormen;1998;1587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
453;0 tot 10 werknemers;Zuid-Holland;Coöperatieve vereniging;1992;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
454;0 tot 10 werknemers;Zuid-Holland;Coöperatieve vereniging;1995;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
455;0 tot 10 werknemers;Zuid-Holland;Coöperatieve vereniging;1998;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
456;0 tot 10 werknemers;Zuid-Holland;Gezinsbedrijf;1992;1027;1.7;0.5;1.3;744.0;680.0;59.0;5.0;93.0;87.0;6.0;69.0;12.0;27.0;30.0;-3.0;-3.0;0.0;0.0;21.0;17.0;14.0;3.0;87.0;81.0;6.0;6.0;0.0;4.0;0.0;0.0;2.0;12.0;8.0;1.0;3.0;2.0;3.0;1.0;3.0;27.0;20.0;6.0;1.0;30.0;3.0;2.0;0.0;0.0;0.0;0.0;14.0;1.0;1.0;0.0;6.0;1.0;-1.0;0.0;6.0;12.0;1.0;11.0;0.0;17.0;14.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;9.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
457;0 tot 10 werknemers;Zuid-Holland;Gezinsbedrijf;1995;1096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
458;0 tot 10 werknemers;Zuid-Holland;Gezinsbedrijf;1998;1414;2.2;0.9;1.3;1532.0;1433.0;90.0;10.0;177.0;163.0;14.0;129.0;31.0;39.0;59.0;-3.0;-4.0;1.0;0.0;46.0;39.0;31.0;8.0;163.0;120.0;43.0;14.0;0.0;7.0;0.0;0.0;7.0;31.0;14.0;1.0;4.0;4.0;6.0;5.0;11.0;39.0;29.0;9.0;1.0;59.0;6.0;4.0;0.0;0.0;0.0;2.0;28.0;1.0;1.0;1.0;11.0;2.0;-1.0;0.0;12.0;23.0;1.0;21.0;1.0;39.0;31.0;1.0;0.0;2.0;0.0;2.0;5.0;1.0;0.0;18.0;0.0;1.0;0.0;8.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0
459;0 tot 10 werknemers;Zuid-Holland;NV of BV;1992;87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
460;0 tot 10 werknemers;Zuid-Holland;NV of BV;1995;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
461;0 tot 10 werknemers;Zuid-Holland;NV of BV;1998;152;1.0;0.5;0.5;7.0;7.0;0.0;0.0;71.0;53.0;18.0;66.0;20.0;23.0;23.0;-2.0;-1.0;0.0;-1.0;4.0;14.0;12.0;2.0;53.0;30.0;23.0;18.0;0.0;3.0;1.0;0.0;14.0;20.0;8.0;0.0;2.0;1.0;5.0;6.0;6.0;23.0;18.0;4.0;1.0;23.0;2.0;1.0;0.0;0.0;0.0;2.0;11.0;1.0;1.0;0.0;4.0;1.0;0.0;0.0;5.0;7.0;1.0;6.0;0.0;14.0;12.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;7.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
462;0 tot 10 werknemers;Zuid-Holland;Andere rechtsvormen;1992;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
463;0 tot 10 werknemers;Zuid-Holland;Andere rechtsvormen;1995;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
