ID;Huishoudenssamenstelling;Postcode;Perioden;ParticuliereHuishoudens_1;GemiddeldeHuishoudensgrootte_2
8474;Totaal particuliere huishoudens;1676;2021;475.0;2.3
8475;Totaal particuliere huishoudens;1676;2022;475.0;2.3
8476;Totaal particuliere huishoudens;1676;2023;490.0;2.23
8477;Totaal particuliere huishoudens;1676;2024;485.0;2.2
8478;Totaal particuliere huishoudens;1678;1998;320.0;2.81
8479;Totaal particuliere huishoudens;1678;1999;335.0;2.73
8480;Totaal particuliere huishoudens;1678;2000;335.0;2.74
8481;Totaal particuliere huishoudens;1678;2001;330.0;2.76
8482;Totaal particuliere huishoudens;1678;2002;330.0;2.75
8483;Totaal particuliere huishoudens;1678;2003;330.0;2.71
8484;Totaal particuliere huishoudens;1678;2004;335.0;2.65
8485;Totaal particuliere huishoudens;1678;2005;350.0;2.66
8486;Totaal particuliere huishoudens;1678;2006;345.0;2.72
8487;Totaal particuliere huishoudens;1678;2007;345.0;2.69
8488;Totaal particuliere huishoudens;1678;2008;345.0;2.67
8489;Totaal particuliere huishoudens;1678;2009;360.0;2.6
8490;Totaal particuliere huishoudens;1678;2010;355.0;2.6
8491;Totaal particuliere huishoudens;1678;2011;355.0;2.54
8492;Totaal particuliere huishoudens;1678;2012;360.0;2.53
8493;Totaal particuliere huishoudens;1678;2013;350.0;2.53
8494;Totaal particuliere huishoudens;1678;2014;360.0;2.48
8495;Totaal particuliere huishoudens;1678;2015;360.0;2.49
8496;Totaal particuliere huishoudens;1678;2016;365.0;2.42
8497;Totaal particuliere huishoudens;1678;2017;360.0;2.41
8498;Totaal particuliere huishoudens;1678;2018;355.0;2.4
8499;Totaal particuliere huishoudens;1678;2019;360.0;2.39
8500;Totaal particuliere huishoudens;1678;2020;360.0;2.33
8501;Totaal particuliere huishoudens;1678;2021;370.0;2.33
8502;Totaal particuliere huishoudens;1678;2022;375.0;2.35
8503;Totaal particuliere huishoudens;1678;2023;405.0;2.21
8504;Totaal particuliere huishoudens;1678;2024;375.0;2.25
8505;Totaal particuliere huishoudens;1679;1998;790.0;2.41
8506;Totaal particuliere huishoudens;1679;1999;790.0;2.39
8507;Totaal particuliere huishoudens;1679;2000;820.0;2.41
8508;Totaal particuliere huishoudens;1679;2001;830.0;2.42
8509;Totaal particuliere huishoudens;1679;2002;875.0;2.4
8510;Totaal particuliere huishoudens;1679;2003;895.0;2.36
8511;Totaal particuliere huishoudens;1679;2004;935.0;2.4
8512;Totaal particuliere huishoudens;1679;2005;930.0;2.41
8513;Totaal particuliere huishoudens;1679;2006;935.0;2.4
8514;Totaal particuliere huishoudens;1679;2007;970.0;2.37
8515;Totaal particuliere huishoudens;1679;2008;1015.0;2.3
8516;Totaal particuliere huishoudens;1679;2009;1025.0;2.29
8517;Totaal particuliere huishoudens;1679;2010;1025.0;2.31
8518;Totaal particuliere huishoudens;1679;2011;1025.0;2.32
8519;Totaal particuliere huishoudens;1679;2012;1035.0;2.27
8520;Totaal particuliere huishoudens;1679;2013;1020.0;2.3
8521;Totaal particuliere huishoudens;1679;2014;1025.0;2.28
8522;Totaal particuliere huishoudens;1679;2015;1045.0;2.24
8523;Totaal particuliere huishoudens;1679;2016;1045.0;2.21
8524;Totaal particuliere huishoudens;1679;2017;1040.0;2.23
8525;Totaal particuliere huishoudens;1679;2018;1035.0;2.2
8526;Totaal particuliere huishoudens;1679;2019;1050.0;2.21
8527;Totaal particuliere huishoudens;1679;2020;1045.0;2.2
8528;Totaal particuliere huishoudens;1679;2021;1090.0;2.19
8529;Totaal particuliere huishoudens;1679;2022;1115.0;2.19
8530;Totaal particuliere huishoudens;1679;2023;1135.0;2.2
8531;Totaal particuliere huishoudens;1679;2024;1145.0;2.21
8532;Totaal particuliere huishoudens;1681;1998;80.0;2.86
8533;Totaal particuliere huishoudens;1681;1999;80.0;2.88
8534;Totaal particuliere huishoudens;1681;2000;70.0;2.97
8535;Totaal particuliere huishoudens;1681;2001;75.0;2.87
8536;Totaal particuliere huishoudens;1681;2002;70.0;2.82
8537;Totaal particuliere huishoudens;1681;2003;80.0;2.85
8538;Totaal particuliere huishoudens;1681;2004;85.0;2.72
8539;Totaal particuliere huishoudens;1681;2005;85.0;2.67
8540;Totaal particuliere huishoudens;1681;2006;80.0;2.56
8541;Totaal particuliere huishoudens;1681;2007;80.0;2.68
8542;Totaal particuliere huishoudens;1681;2008;90.0;2.76
8543;Totaal particuliere huishoudens;1681;2009;90.0;2.83
8544;Totaal particuliere huishoudens;1681;2010;90.0;2.87
8545;Totaal particuliere huishoudens;1681;2011;90.0;2.79
8546;Totaal particuliere huishoudens;1681;2012;90.0;2.79
8547;Totaal particuliere huishoudens;1681;2013;95.0;2.74
8548;Totaal particuliere huishoudens;1681;2014;90.0;2.75
8549;Totaal particuliere huishoudens;1681;2015;95.0;2.68
8550;Totaal particuliere huishoudens;1681;2016;110.0;2.49
8551;Totaal particuliere huishoudens;1681;2017;105.0;2.58
8552;Totaal particuliere huishoudens;1681;2018;110.0;2.53
8553;Totaal particuliere huishoudens;1681;2019;115.0;2.35
8554;Totaal particuliere huishoudens;1681;2020;115.0;2.36
8555;Totaal particuliere huishoudens;1681;2021;110.0;2.34
8556;Totaal particuliere huishoudens;1681;2022;145.0;2.06
8557;Totaal particuliere huishoudens;1681;2023;135.0;2.14
8558;Totaal particuliere huishoudens;1681;2024;130.0;2.11
8559;Totaal particuliere huishoudens;1682;1998;60.0;3.02
8560;Totaal particuliere huishoudens;1682;1999;60.0;2.92
8561;Totaal particuliere huishoudens;1682;2000;60.0;3.02
8562;Totaal particuliere huishoudens;1682;2001;65.0;2.75
8563;Totaal particuliere huishoudens;1682;2002;65.0;2.82
8564;Totaal particuliere huishoudens;1682;2003;65.0;2.8
8565;Totaal particuliere huishoudens;1682;2004;60.0;2.8
8566;Totaal particuliere huishoudens;1682;2005;60.0;2.77
8567;Totaal particuliere huishoudens;1682;2006;55.0;2.88
8568;Totaal particuliere huishoudens;1682;2007;65.0;2.74
8569;Totaal particuliere huishoudens;1682;2008;65.0;2.75
8570;Totaal particuliere huishoudens;1682;2009;70.0;2.9
8571;Totaal particuliere huishoudens;1682;2010;65.0;2.78
8572;Totaal particuliere huishoudens;1682;2011;65.0;2.79
8573;Totaal particuliere huishoudens;1682;2012;70.0;2.97
8574;Totaal particuliere huishoudens;1682;2013;65.0;2.85
8575;Totaal particuliere huishoudens;1682;2014;70.0;2.82
8576;Totaal particuliere huishoudens;1682;2015;65.0;2.85
8577;Totaal particuliere huishoudens;1682;2016;65.0;2.89
8578;Totaal particuliere huishoudens;1682;2017;65.0;2.94
8579;Totaal particuliere huishoudens;1682;2018;75.0;2.75
8580;Totaal particuliere huishoudens;1682;2019;75.0;2.68
8581;Totaal particuliere huishoudens;1682;2020;75.0;2.82
8582;Totaal particuliere huishoudens;1682;2021;75.0;2.67
8583;Totaal particuliere huishoudens;1682;2022;80.0;2.64
8584;Totaal particuliere huishoudens;1682;2023;95.0;2.43
8585;Totaal particuliere huishoudens;1682;2024;95.0;2.4
8586;Totaal particuliere huishoudens;1683;1998;75.0;3.03
8587;Totaal particuliere huishoudens;1683;1999;70.0;3.01
8588;Totaal particuliere huishoudens;1683;2000;75.0;2.97
8589;Totaal particuliere huishoudens;1683;2001;75.0;2.88
8590;Totaal particuliere huishoudens;1683;2002;75.0;2.85
8591;Totaal particuliere huishoudens;1683;2003;75.0;2.93
8592;Totaal particuliere huishoudens;1683;2004;75.0;2.96
8593;Totaal particuliere huishoudens;1683;2005;75.0;2.75
8594;Totaal particuliere huishoudens;1683;2006;70.0;2.96
8595;Totaal particuliere huishoudens;1683;2007;70.0;2.88
8596;Totaal particuliere huishoudens;1683;2008;75.0;2.92
8597;Totaal particuliere huishoudens;1683;2009;75.0;2.82
8598;Totaal particuliere huishoudens;1683;2010;80.0;2.75
8599;Totaal particuliere huishoudens;1683;2011;80.0;2.59
8600;Totaal particuliere huishoudens;1683;2012;80.0;2.5
8601;Totaal particuliere huishoudens;1683;2013;80.0;2.59
8602;Totaal particuliere huishoudens;1683;2014;75.0;2.58
8603;Totaal particuliere huishoudens;1683;2015;80.0;2.56
8604;Totaal particuliere huishoudens;1683;2016;75.0;2.66
8605;Totaal particuliere huishoudens;1683;2017;70.0;2.6
8606;Totaal particuliere huishoudens;1683;2018;75.0;2.7
8607;Totaal particuliere huishoudens;1683;2019;80.0;2.65
8608;Totaal particuliere huishoudens;1683;2020;75.0;2.62
8609;Totaal particuliere huishoudens;1683;2021;75.0;2.53
8610;Totaal particuliere huishoudens;1683;2022;70.0;2.58
8611;Totaal particuliere huishoudens;1683;2023;75.0;2.55
8612;Totaal particuliere huishoudens;1683;2024;80.0;2.45
8613;Totaal particuliere huishoudens;1684;1998;170.0;2.78
8614;Totaal particuliere huishoudens;1684;1999;170.0;2.8
8615;Totaal particuliere huishoudens;1684;2000;180.0;2.74
8616;Totaal particuliere huishoudens;1684;2001;180.0;2.74
8617;Totaal particuliere huishoudens;1684;2002;175.0;2.72
8618;Totaal particuliere huishoudens;1684;2003;185.0;2.6
8619;Totaal particuliere huishoudens;1684;2004;175.0;2.58
8620;Totaal particuliere huishoudens;1684;2005;180.0;2.54
8621;Totaal particuliere huishoudens;1684;2006;180.0;2.6
8622;Totaal particuliere huishoudens;1684;2007;180.0;2.53
8623;Totaal particuliere huishoudens;1684;2008;185.0;2.6
8624;Totaal particuliere huishoudens;1684;2009;180.0;2.59
8625;Totaal particuliere huishoudens;1684;2010;180.0;2.68
8626;Totaal particuliere huishoudens;1684;2011;175.0;2.74
8627;Totaal particuliere huishoudens;1684;2012;185.0;2.64
8628;Totaal particuliere huishoudens;1684;2013;185.0;2.56
8629;Totaal particuliere huishoudens;1684;2014;185.0;2.53
8630;Totaal particuliere huishoudens;1684;2015;185.0;2.54
8631;Totaal particuliere huishoudens;1684;2016;180.0;2.49
8632;Totaal particuliere huishoudens;1684;2017;185.0;2.46
8633;Totaal particuliere huishoudens;1684;2018;180.0;2.44
8634;Totaal particuliere huishoudens;1684;2019;185.0;2.39
8635;Totaal particuliere huishoudens;1684;2020;180.0;2.36
8636;Totaal particuliere huishoudens;1684;2021;195.0;2.32
8637;Totaal particuliere huishoudens;1684;2022;215.0;2.33
8638;Totaal particuliere huishoudens;1684;2023;225.0;2.42
8639;Totaal particuliere huishoudens;1684;2024;235.0;2.48
8640;Totaal particuliere huishoudens;1685;1998;140.0;2.79
8641;Totaal particuliere huishoudens;1685;1999;140.0;2.67
8642;Totaal particuliere huishoudens;1685;2000;140.0;2.69
8643;Totaal particuliere huishoudens;1685;2001;140.0;2.66
8644;Totaal particuliere huishoudens;1685;2002;145.0;2.63
8645;Totaal particuliere huishoudens;1685;2003;140.0;2.64
8646;Totaal particuliere huishoudens;1685;2004;135.0;2.6
8647;Totaal particuliere huishoudens;1685;2005;140.0;2.65
8648;Totaal particuliere huishoudens;1685;2006;160.0;2.63
8649;Totaal particuliere huishoudens;1685;2007;160.0;2.63
8650;Totaal particuliere huishoudens;1685;2008;160.0;2.63
8651;Totaal particuliere huishoudens;1685;2009;180.0;2.52
8652;Totaal particuliere huishoudens;1685;2010;175.0;2.54
8653;Totaal particuliere huishoudens;1685;2011;180.0;2.53
8654;Totaal particuliere huishoudens;1685;2012;180.0;2.52
8655;Totaal particuliere huishoudens;1685;2013;180.0;2.6
8656;Totaal particuliere huishoudens;1685;2014;180.0;2.58
8657;Totaal particuliere huishoudens;1685;2015;180.0;2.55
8658;Totaal particuliere huishoudens;1685;2016;180.0;2.55
8659;Totaal particuliere huishoudens;1685;2017;180.0;2.54
8660;Totaal particuliere huishoudens;1685;2018;180.0;2.46
8661;Totaal particuliere huishoudens;1685;2019;180.0;2.52
8662;Totaal particuliere huishoudens;1685;2020;185.0;2.52
8663;Totaal particuliere huishoudens;1685;2021;190.0;2.49
8664;Totaal particuliere huishoudens;1685;2022;185.0;2.49
8665;Totaal particuliere huishoudens;1685;2023;185.0;2.59
8666;Totaal particuliere huishoudens;1685;2024;190.0;2.57
8667;Totaal particuliere huishoudens;1686;1998;45.0;3.28
8668;Totaal particuliere huishoudens;1686;1999;50.0;3.16
8669;Totaal particuliere huishoudens;1686;2000;50.0;3.14
8670;Totaal particuliere huishoudens;1686;2001;45.0;3.16
8671;Totaal particuliere huishoudens;1686;2002;45.0;3.1
8672;Totaal particuliere huishoudens;1686;2003;50.0;2.94
8673;Totaal particuliere huishoudens;1686;2004;50.0;3.02
8674;Totaal particuliere huishoudens;1686;2005;45.0;3.19
8675;Totaal particuliere huishoudens;1686;2006;45.0;3.15
8676;Totaal particuliere huishoudens;1686;2007;45.0;3.33
8677;Totaal particuliere huishoudens;1686;2008;40.0;3.27
8678;Totaal particuliere huishoudens;1686;2009;50.0;3.17
8679;Totaal particuliere huishoudens;1686;2010;45.0;3.11
8680;Totaal particuliere huishoudens;1686;2011;50.0;2.94
8681;Totaal particuliere huishoudens;1686;2012;45.0;2.98
8682;Totaal particuliere huishoudens;1686;2013;45.0;3.07
8683;Totaal particuliere huishoudens;1686;2014;45.0;2.78
8684;Totaal particuliere huishoudens;1686;2015;45.0;2.69
8685;Totaal particuliere huishoudens;1686;2016;45.0;2.71
8686;Totaal particuliere huishoudens;1686;2017;45.0;2.75
8687;Totaal particuliere huishoudens;1686;2018;45.0;2.65
8688;Totaal particuliere huishoudens;1686;2019;40.0;2.86
8689;Totaal particuliere huishoudens;1686;2020;45.0;2.74
8690;Totaal particuliere huishoudens;1686;2021;45.0;2.64
8691;Totaal particuliere huishoudens;1686;2022;45.0;2.6
8692;Totaal particuliere huishoudens;1686;2023;50.0;2.34
8693;Totaal particuliere huishoudens;1686;2024;55.0;2.37
8694;Totaal particuliere huishoudens;1687;1998;1630.0;2.83
8695;Totaal particuliere huishoudens;1687;1999;1690.0;2.8
8696;Totaal particuliere huishoudens;1687;2000;1735.0;2.77
8697;Totaal particuliere huishoudens;1687;2001;1785.0;2.74
8698;Totaal particuliere huishoudens;1687;2002;1805.0;2.72
8699;Totaal particuliere huishoudens;1687;2003;1820.0;2.73
8700;Totaal particuliere huishoudens;1687;2004;1830.0;2.7
8701;Totaal particuliere huishoudens;1687;2005;1830.0;2.7
8702;Totaal particuliere huishoudens;1687;2006;1845.0;2.67
8703;Totaal particuliere huishoudens;1687;2007;1855.0;2.69
8704;Totaal particuliere huishoudens;1687;2008;1925.0;2.63
8705;Totaal particuliere huishoudens;1687;2009;1990.0;2.57
8706;Totaal particuliere huishoudens;1687;2010;2005.0;2.55
8707;Totaal particuliere huishoudens;1687;2011;2005.0;2.55
8708;Totaal particuliere huishoudens;1687;2012;2040.0;2.57
8709;Totaal particuliere huishoudens;1687;2013;2080.0;2.54
8710;Totaal particuliere huishoudens;1687;2014;2095.0;2.55
8711;Totaal particuliere huishoudens;1687;2015;2105.0;2.55
8712;Totaal particuliere huishoudens;1687;2016;2115.0;2.58
8713;Totaal particuliere huishoudens;1687;2017;2215.0;2.55
8714;Totaal particuliere huishoudens;1687;2018;2305.0;2.53
8715;Totaal particuliere huishoudens;1687;2019;2365.0;2.49
8716;Totaal particuliere huishoudens;1687;2020;2415.0;2.47
8717;Totaal particuliere huishoudens;1687;2021;2465.0;2.44
8718;Totaal particuliere huishoudens;1687;2022;2485.0;2.43
8719;Totaal particuliere huishoudens;1687;2023;2485.0;2.43
8720;Totaal particuliere huishoudens;1687;2024;2485.0;2.41
8721;Totaal particuliere huishoudens;1688;1998;795.0;2.81
8722;Totaal particuliere huishoudens;1688;1999;815.0;2.78
8723;Totaal particuliere huishoudens;1688;2000;820.0;2.8
8724;Totaal particuliere huishoudens;1688;2001;845.0;2.74
8725;Totaal particuliere huishoudens;1688;2002;845.0;2.74
8726;Totaal particuliere huishoudens;1688;2003;860.0;2.74
8727;Totaal particuliere huishoudens;1688;2004;860.0;2.72
8728;Totaal particuliere huishoudens;1688;2005;860.0;2.69
8729;Totaal particuliere huishoudens;1688;2006;875.0;2.67
8730;Totaal particuliere huishoudens;1688;2007;880.0;2.67
8731;Totaal particuliere huishoudens;1688;2008;895.0;2.65
8732;Totaal particuliere huishoudens;1688;2009;895.0;2.64
8733;Totaal particuliere huishoudens;1688;2010;905.0;2.65
8734;Totaal particuliere huishoudens;1688;2011;900.0;2.64
8735;Totaal particuliere huishoudens;1688;2012;915.0;2.64
8736;Totaal particuliere huishoudens;1688;2013;915.0;2.64
8737;Totaal particuliere huishoudens;1688;2014;945.0;2.58
8738;Totaal particuliere huishoudens;1688;2015;955.0;2.57
8739;Totaal particuliere huishoudens;1688;2016;955.0;2.54
8740;Totaal particuliere huishoudens;1688;2017;950.0;2.54
8741;Totaal particuliere huishoudens;1688;2018;965.0;2.54
8742;Totaal particuliere huishoudens;1688;2019;955.0;2.54
8743;Totaal particuliere huishoudens;1688;2020;960.0;2.53
8744;Totaal particuliere huishoudens;1688;2021;985.0;2.5
8745;Totaal particuliere huishoudens;1688;2022;1025.0;2.45
8746;Totaal particuliere huishoudens;1688;2023;1050.0;2.45
8747;Totaal particuliere huishoudens;1688;2024;1055.0;2.44
8748;Totaal particuliere huishoudens;1689;1998;4835.0;2.42
8749;Totaal particuliere huishoudens;1689;1999;4900.0;2.39
8750;Totaal particuliere huishoudens;1689;2000;4910.0;2.4
8751;Totaal particuliere huishoudens;1689;2001;4970.0;2.39
8752;Totaal particuliere huishoudens;1689;2002;4970.0;2.37
8753;Totaal particuliere huishoudens;1689;2003;4990.0;2.34
8754;Totaal particuliere huishoudens;1689;2004;4970.0;2.31
8755;Totaal particuliere huishoudens;1689;2005;4985.0;2.29
8756;Totaal particuliere huishoudens;1689;2006;5035.0;2.27
8757;Totaal particuliere huishoudens;1689;2007;5275.0;2.27
8758;Totaal particuliere huishoudens;1689;2008;5455.0;2.26
8759;Totaal particuliere huishoudens;1689;2009;5725.0;2.26
8760;Totaal particuliere huishoudens;1689;2010;6125.0;2.27
8761;Totaal particuliere huishoudens;1689;2011;6200.0;2.29
8762;Totaal particuliere huishoudens;1689;2012;6345.0;2.3
8763;Totaal particuliere huishoudens;1689;2013;6475.0;2.32
8764;Totaal particuliere huishoudens;1689;2014;6540.0;2.32
8765;Totaal particuliere huishoudens;1689;2015;6670.0;2.34
8766;Totaal particuliere huishoudens;1689;2016;6790.0;2.35
8767;Totaal particuliere huishoudens;1689;2017;6905.0;2.35
8768;Totaal particuliere huishoudens;1689;2018;7080.0;2.35
8769;Totaal particuliere huishoudens;1689;2019;7200.0;2.36
8770;Totaal particuliere huishoudens;1689;2020;7315.0;2.36
8771;Totaal particuliere huishoudens;1689;2021;7380.0;2.37
8772;Totaal particuliere huishoudens;1689;2022;7410.0;2.37
8773;Totaal particuliere huishoudens;1689;2023;7425.0;2.37
8774;Totaal particuliere huishoudens;1689;2024;7430.0;2.36
8775;Totaal particuliere huishoudens;1691;1998;225.0;2.74
8776;Totaal particuliere huishoudens;1691;1999;220.0;2.78
8777;Totaal particuliere huishoudens;1691;2000;220.0;2.75
8778;Totaal particuliere huishoudens;1691;2001;225.0;2.67
8779;Totaal particuliere huishoudens;1691;2002;225.0;2.64
8780;Totaal particuliere huishoudens;1691;2003;225.0;2.6
8781;Totaal particuliere huishoudens;1691;2004;220.0;2.63
8782;Totaal particuliere huishoudens;1691;2005;225.0;2.55
8783;Totaal particuliere huishoudens;1691;2006;225.0;2.52
8784;Totaal particuliere huishoudens;1691;2007;225.0;2.63
8785;Totaal particuliere huishoudens;1691;2008;225.0;2.61
8786;Totaal particuliere huishoudens;1691;2009;225.0;2.57
8787;Totaal particuliere huishoudens;1691;2010;220.0;2.59
8788;Totaal particuliere huishoudens;1691;2011;250.0;2.57
8789;Totaal particuliere huishoudens;1691;2012;255.0;2.5
8790;Totaal particuliere huishoudens;1691;2013;260.0;2.56
8791;Totaal particuliere huishoudens;1691;2014;255.0;2.55
8792;Totaal particuliere huishoudens;1691;2015;265.0;2.51
8793;Totaal particuliere huishoudens;1691;2016;260.0;2.56
8794;Totaal particuliere huishoudens;1691;2017;270.0;2.51
8795;Totaal particuliere huishoudens;1691;2018;265.0;2.48
8796;Totaal particuliere huishoudens;1691;2019;265.0;2.46
8797;Totaal particuliere huishoudens;1691;2020;275.0;2.47
8798;Totaal particuliere huishoudens;1691;2021;275.0;2.46
8799;Totaal particuliere huishoudens;1691;2022;270.0;2.43
8800;Totaal particuliere huishoudens;1691;2023;305.0;2.35
8801;Totaal particuliere huishoudens;1691;2024;295.0;2.38
8802;Totaal particuliere huishoudens;1692;1998;5.0;2.63
8803;Totaal particuliere huishoudens;1692;1999;10.0;2.63
8804;Totaal particuliere huishoudens;1692;2000;5.0;2.63
8805;Totaal particuliere huishoudens;1692;2001;5.0;2.89
8806;Totaal particuliere huishoudens;1692;2002;10.0;2.89
8807;Totaal particuliere huishoudens;1692;2003;10.0;2.78
8808;Totaal particuliere huishoudens;1692;2004;10.0;2.67
8809;Totaal particuliere huishoudens;1692;2005;5.0;2.67
8810;Totaal particuliere huishoudens;1692;2006;10.0;2.5
8811;Totaal particuliere huishoudens;1692;2007;10.0;3.0
8812;Totaal particuliere huishoudens;1692;2008;10.0;2.82
8813;Totaal particuliere huishoudens;1692;2009;10.0;2.69
8814;Totaal particuliere huishoudens;1692;2010;10.0;2.67
8815;Totaal particuliere huishoudens;1692;2011;10.0;2.91
8816;Totaal particuliere huishoudens;1692;2012;10.0;2.91
8817;Totaal particuliere huishoudens;1692;2013;10.0;3.3
8818;Totaal particuliere huishoudens;1692;2014;15.0;2.58
8819;Totaal particuliere huishoudens;1692;2015;10.0;2.91
8820;Totaal particuliere huishoudens;1692;2016;10.0;3.1
8821;Totaal particuliere huishoudens;1692;2017;10.0;3.1
8822;Totaal particuliere huishoudens;1692;2018;10.0;3.0
8823;Totaal particuliere huishoudens;1692;2019;10.0;2.64
8824;Totaal particuliere huishoudens;1692;2020;10.0;2.9
8825;Totaal particuliere huishoudens;1692;2021;10.0;2.36
8826;Totaal particuliere huishoudens;1692;2022;10.0;2.36
8827;Totaal particuliere huishoudens;1692;2023;15.0;2.18
8828;Totaal particuliere huishoudens;1692;2024;10.0;2.0
8829;Totaal particuliere huishoudens;1693;1998;2700.0;2.68
8830;Totaal particuliere huishoudens;1693;1999;2700.0;2.67
8831;Totaal particuliere huishoudens;1693;2000;2725.0;2.68
8832;Totaal particuliere huishoudens;1693;2001;2750.0;2.67
8833;Totaal particuliere huishoudens;1693;2002;2760.0;2.66
8834;Totaal particuliere huishoudens;1693;2003;2760.0;2.65
8835;Totaal particuliere huishoudens;1693;2004;2795.0;2.63
8836;Totaal particuliere huishoudens;1693;2005;2840.0;2.62
8837;Totaal particuliere huishoudens;1693;2006;2855.0;2.6
8838;Totaal particuliere huishoudens;1693;2007;2865.0;2.59
8839;Totaal particuliere huishoudens;1693;2008;2880.0;2.58
8840;Totaal particuliere huishoudens;1693;2009;2960.0;2.53
8841;Totaal particuliere huishoudens;1693;2010;3030.0;2.5
8842;Totaal particuliere huishoudens;1693;2011;3045.0;2.48
8843;Totaal particuliere huishoudens;1693;2012;3055.0;2.46
8844;Totaal particuliere huishoudens;1693;2013;3075.0;2.44
8845;Totaal particuliere huishoudens;1693;2014;3115.0;2.41
8846;Totaal particuliere huishoudens;1693;2015;3215.0;2.38
8847;Totaal particuliere huishoudens;1693;2016;3270.0;2.36
8848;Totaal particuliere huishoudens;1693;2017;3345.0;2.33
8849;Totaal particuliere huishoudens;1693;2018;3385.0;2.34
8850;Totaal particuliere huishoudens;1693;2019;3390.0;2.35
8851;Totaal particuliere huishoudens;1693;2020;3470.0;2.33
8852;Totaal particuliere huishoudens;1693;2021;3460.0;2.32
8853;Totaal particuliere huishoudens;1693;2022;3485.0;2.3
8854;Totaal particuliere huishoudens;1693;2023;3520.0;2.28
8855;Totaal particuliere huishoudens;1693;2024;3515.0;2.27
8856;Totaal particuliere huishoudens;1695;1998;1575.0;2.83
8857;Totaal particuliere huishoudens;1695;1999;1580.0;2.79
8858;Totaal particuliere huishoudens;1695;2000;1580.0;2.76
8859;Totaal particuliere huishoudens;1695;2001;1595.0;2.71
8860;Totaal particuliere huishoudens;1695;2002;1585.0;2.72
8861;Totaal particuliere huishoudens;1695;2003;1605.0;2.69
8862;Totaal particuliere huishoudens;1695;2004;1610.0;2.63
8863;Totaal particuliere huishoudens;1695;2005;1670.0;2.57
8864;Totaal particuliere huishoudens;1695;2006;1720.0;2.54
8865;Totaal particuliere huishoudens;1695;2007;1720.0;2.52
8866;Totaal particuliere huishoudens;1695;2008;1750.0;2.49
8867;Totaal particuliere huishoudens;1695;2009;1755.0;2.46
8868;Totaal particuliere huishoudens;1695;2010;1765.0;2.43
8869;Totaal particuliere huishoudens;1695;2011;1830.0;2.4
8870;Totaal particuliere huishoudens;1695;2012;1865.0;2.37
8871;Totaal particuliere huishoudens;1695;2013;1855.0;2.34
8872;Totaal particuliere huishoudens;1695;2014;1855.0;2.33
8873;Totaal particuliere huishoudens;1695;2015;1865.0;2.28
8874;Totaal particuliere huishoudens;1695;2016;1860.0;2.25
8875;Totaal particuliere huishoudens;1695;2017;1855.0;2.26
8876;Totaal particuliere huishoudens;1695;2018;1855.0;2.24
8877;Totaal particuliere huishoudens;1695;2019;1885.0;2.21
8878;Totaal particuliere huishoudens;1695;2020;1910.0;2.19
8879;Totaal particuliere huishoudens;1695;2021;1885.0;2.2
8880;Totaal particuliere huishoudens;1695;2022;2050.0;2.23
8881;Totaal particuliere huishoudens;1695;2023;2110.0;2.28
8882;Totaal particuliere huishoudens;1695;2024;2345.0;2.3
8883;Totaal particuliere huishoudens;1696;1998;535.0;2.79
8884;Totaal particuliere huishoudens;1696;1999;535.0;2.78
8885;Totaal particuliere huishoudens;1696;2000;535.0;2.78
8886;Totaal particuliere huishoudens;1696;2001;560.0;2.77
8887;Totaal particuliere huishoudens;1696;2002;560.0;2.74
8888;Totaal particuliere huishoudens;1696;2003;560.0;2.76
8889;Totaal particuliere huishoudens;1696;2004;560.0;2.75
8890;Totaal particuliere huishoudens;1696;2005;555.0;2.73
8891;Totaal particuliere huishoudens;1696;2006;570.0;2.7
8892;Totaal particuliere huishoudens;1696;2007;570.0;2.69
8893;Totaal particuliere huishoudens;1696;2008;560.0;2.67
8894;Totaal particuliere huishoudens;1696;2009;580.0;2.61
8895;Totaal particuliere huishoudens;1696;2010;585.0;2.62
8896;Totaal particuliere huishoudens;1696;2011;585.0;2.61
8897;Totaal particuliere huishoudens;1696;2012;585.0;2.58
8898;Totaal particuliere huishoudens;1696;2013;605.0;2.51
8899;Totaal particuliere huishoudens;1696;2014;610.0;2.5
8900;Totaal particuliere huishoudens;1696;2015;595.0;2.5
8901;Totaal particuliere huishoudens;1696;2016;615.0;2.5
8902;Totaal particuliere huishoudens;1696;2017;600.0;2.49
8903;Totaal particuliere huishoudens;1696;2018;615.0;2.44
8904;Totaal particuliere huishoudens;1696;2019;615.0;2.48
8905;Totaal particuliere huishoudens;1696;2020;605.0;2.48
8906;Totaal particuliere huishoudens;1696;2021;605.0;2.51
8907;Totaal particuliere huishoudens;1696;2022;635.0;2.45
8908;Totaal particuliere huishoudens;1696;2023;655.0;2.37
8909;Totaal particuliere huishoudens;1696;2024;640.0;2.4
8910;Totaal particuliere huishoudens;1697;1998;315.0;2.55
8911;Totaal particuliere huishoudens;1697;1999;310.0;2.53
8912;Totaal particuliere huishoudens;1697;2000;310.0;2.51
8913;Totaal particuliere huishoudens;1697;2001;315.0;2.51
8914;Totaal particuliere huishoudens;1697;2002;345.0;2.48
8915;Totaal particuliere huishoudens;1697;2003;340.0;2.47
8916;Totaal particuliere huishoudens;1697;2004;335.0;2.44
8917;Totaal particuliere huishoudens;1697;2005;345.0;2.44
8918;Totaal particuliere huishoudens;1697;2006;360.0;2.43
