ID;BedrijfstakkenBranchesSBI2008;LandVanZeggenschap;Perioden;AantalBedrijven_1;Omzet_2;Productiewaarde_3;ToegevoegdeWaardeTegenFactorkosten_4;TotaleAankoopVanGoederenEnDiensten_5;AankoopVanGoederenEnDiensten_6;Personeelskosten_7;BrutoInvesteringenInMateriele_8;AantalWerkzamePersonen_9;TotaleOOUitgavenBinnenshuis_10;TotaalAantalOOWerknemers_11
1802;08 Delfstoffenwinning (geen olie en gas);Nigeria;2021;;;;;;;;;;;
1803;08 Delfstoffenwinning (geen olie en gas);Nigeria;2022;;;;;;;;;;;
1804;08 Delfstoffenwinning (geen olie en gas);Niue;2021;;;;;;;;;;;
1805;08 Delfstoffenwinning (geen olie en gas);Niue;2022;;;;;;;;;;;
1806;08 Delfstoffenwinning (geen olie en gas);Noordelijke Marianen;2021;;;;;;;;;;;
1807;08 Delfstoffenwinning (geen olie en gas);Noordelijke Marianen;2022;;;;;;;;;;;
1808;08 Delfstoffenwinning (geen olie en gas);Noord-Korea;2021;;;;;;;;;;;
1809;08 Delfstoffenwinning (geen olie en gas);Noord-Korea;2022;;;;;;;;;;;
1810;08 Delfstoffenwinning (geen olie en gas);Noorwegen;2021;0.0;94.0;93.0;11.0;82.0;1.0;11.0;1.0;0.0;;
1811;08 Delfstoffenwinning (geen olie en gas);Noorwegen;2022;0.0;;;;;;;;;;
1812;08 Delfstoffenwinning (geen olie en gas);Norfolkeiland;2021;;;;;;;;;;;
1813;08 Delfstoffenwinning (geen olie en gas);Norfolkeiland;2022;;;;;;;;;;;
1814;08 Delfstoffenwinning (geen olie en gas);Oekraïne;2021;;;;;;;;;;;
1815;08 Delfstoffenwinning (geen olie en gas);Oekraïne;2022;;;;;;;;;;;
1816;08 Delfstoffenwinning (geen olie en gas);Oezbekistan;2021;;;;;;;;;;;
1817;08 Delfstoffenwinning (geen olie en gas);Oezbekistan;2022;;;;;;;;;;;
1818;08 Delfstoffenwinning (geen olie en gas);Oman;2021;;;;;;;;;;;
1819;08 Delfstoffenwinning (geen olie en gas);Oman;2022;;;;;;;;;;;
1820;08 Delfstoffenwinning (geen olie en gas);Oostenrijk;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1821;08 Delfstoffenwinning (geen olie en gas);Oostenrijk;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1822;08 Delfstoffenwinning (geen olie en gas);Pakistan;2021;;;;;;;;;;;
1823;08 Delfstoffenwinning (geen olie en gas);Pakistan;2022;;;;;;;;;;;
1824;08 Delfstoffenwinning (geen olie en gas);Palau;2021;;;;;;;;;;;
1825;08 Delfstoffenwinning (geen olie en gas);Palau;2022;;;;;;;;;;;
1826;08 Delfstoffenwinning (geen olie en gas);Bezet Palestijns gebied;2021;;;;;;;;;;;
1827;08 Delfstoffenwinning (geen olie en gas);Bezet Palestijns gebied;2022;;;;;;;;;;;
1828;08 Delfstoffenwinning (geen olie en gas);Panama;2021;;;;;;;;;;;
1829;08 Delfstoffenwinning (geen olie en gas);Panama;2022;;;;;;;;;;;
1830;08 Delfstoffenwinning (geen olie en gas);Papoea-Nieuw-Guinea;2021;;;;;;;;;;;
1831;08 Delfstoffenwinning (geen olie en gas);Papoea-Nieuw-Guinea;2022;;;;;;;;;;;
1832;08 Delfstoffenwinning (geen olie en gas);Paraguay;2021;;;;;;;;;;;
1833;08 Delfstoffenwinning (geen olie en gas);Paraguay;2022;;;;;;;;;;;
1834;08 Delfstoffenwinning (geen olie en gas);Peru;2021;;;;;;;;;;;
1835;08 Delfstoffenwinning (geen olie en gas);Peru;2022;;;;;;;;;;;
1836;08 Delfstoffenwinning (geen olie en gas);Pitcairneilanden;2021;;;;;;;;;;;
1837;08 Delfstoffenwinning (geen olie en gas);Pitcairneilanden;2022;;;;;;;;;;;
1838;08 Delfstoffenwinning (geen olie en gas);Polen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1839;08 Delfstoffenwinning (geen olie en gas);Polen;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1840;08 Delfstoffenwinning (geen olie en gas);Portugal;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1841;08 Delfstoffenwinning (geen olie en gas);Portugal;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1842;08 Delfstoffenwinning (geen olie en gas);Roemenië;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1843;08 Delfstoffenwinning (geen olie en gas);Roemenië;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1844;08 Delfstoffenwinning (geen olie en gas);Rusland;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1845;08 Delfstoffenwinning (geen olie en gas);Rusland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1846;08 Delfstoffenwinning (geen olie en gas);Rwanda;2021;;;;;;;;;;;
1847;08 Delfstoffenwinning (geen olie en gas);Rwanda;2022;;;;;;;;;;;
1848;08 Delfstoffenwinning (geen olie en gas);Saint Kitts en Nevis;2021;;;;;;;;;;;
1849;08 Delfstoffenwinning (geen olie en gas);Saint Kitts en Nevis;2022;;;;;;;;;;;
1850;08 Delfstoffenwinning (geen olie en gas);Saint Vincent en de Grenadines;2021;;;;;;;;;;;
1851;08 Delfstoffenwinning (geen olie en gas);Saint Vincent en de Grenadines;2022;;;;;;;;;;;
1852;08 Delfstoffenwinning (geen olie en gas);Salomonseilanden;2021;;;;;;;;;;;
1853;08 Delfstoffenwinning (geen olie en gas);Salomonseilanden;2022;;;;;;;;;;;
1854;08 Delfstoffenwinning (geen olie en gas);Samoa;2021;;;;;;;;;;;
1855;08 Delfstoffenwinning (geen olie en gas);Samoa;2022;;;;;;;;;;;
1856;08 Delfstoffenwinning (geen olie en gas);San Marino;2021;;;;;;;;;;;
1857;08 Delfstoffenwinning (geen olie en gas);San Marino;2022;;;;;;;;;;;
1858;08 Delfstoffenwinning (geen olie en gas);Sao Tomé en Principe;2021;;;;;;;;;;;
1859;08 Delfstoffenwinning (geen olie en gas);Sao Tomé en Principe;2022;;;;;;;;;;;
1860;08 Delfstoffenwinning (geen olie en gas);Saoedi-Arabië;2021;;;;;;;;;;;
1861;08 Delfstoffenwinning (geen olie en gas);Saoedi-Arabië;2022;;;;;;;;;;;
1862;08 Delfstoffenwinning (geen olie en gas);Senegal;2021;;;;;;;;;;;
1863;08 Delfstoffenwinning (geen olie en gas);Senegal;2022;;;;;;;;;;;
1864;08 Delfstoffenwinning (geen olie en gas);Servië;2021;;;;;;;;;;;
1865;08 Delfstoffenwinning (geen olie en gas);Servië;2022;;;;;;;;;;;
1866;08 Delfstoffenwinning (geen olie en gas);Seychellen;2021;;;;;;;;;;;
1867;08 Delfstoffenwinning (geen olie en gas);Seychellen;2022;;;;;;;;;;;
1868;08 Delfstoffenwinning (geen olie en gas);Sierra Leone;2021;;;;;;;;;;;
1869;08 Delfstoffenwinning (geen olie en gas);Sierra Leone;2022;;;;;;;;;;;
1870;08 Delfstoffenwinning (geen olie en gas);Singapore;2021;;;;;;;;;;;
1871;08 Delfstoffenwinning (geen olie en gas);Singapore;2022;;;;;;;;;;;
1872;08 Delfstoffenwinning (geen olie en gas);Sint-Helena, Ascension, Tristan da Cunha;2021;;;;;;;;;;;
1873;08 Delfstoffenwinning (geen olie en gas);Sint-Helena, Ascension, Tristan da Cunha;2022;;;;;;;;;;;
1874;08 Delfstoffenwinning (geen olie en gas);Saint Lucia;2021;;;;;;;;;;;
1875;08 Delfstoffenwinning (geen olie en gas);Saint Lucia;2022;;;;;;;;;;;
1876;08 Delfstoffenwinning (geen olie en gas);Sint Maarten (Nederlands deel);2021;;;;;;;;;;;
1877;08 Delfstoffenwinning (geen olie en gas);Sint Maarten (Nederlands deel);2022;;;;;;;;;;;
1878;08 Delfstoffenwinning (geen olie en gas);Slovenië;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1879;08 Delfstoffenwinning (geen olie en gas);Slovenië;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1880;08 Delfstoffenwinning (geen olie en gas);Slowakije;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1881;08 Delfstoffenwinning (geen olie en gas);Slowakije;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1882;08 Delfstoffenwinning (geen olie en gas);Soedan;2021;;;;;;;;;;;
1883;08 Delfstoffenwinning (geen olie en gas);Soedan;2022;;;;;;;;;;;
1884;08 Delfstoffenwinning (geen olie en gas);Somalië;2021;;;;;;;;;;;
1885;08 Delfstoffenwinning (geen olie en gas);Somalië;2022;;;;;;;;;;;
1886;08 Delfstoffenwinning (geen olie en gas);Spanje;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1887;08 Delfstoffenwinning (geen olie en gas);Spanje;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1888;08 Delfstoffenwinning (geen olie en gas);Sri Lanka;2021;;;;;;;;;;;
1889;08 Delfstoffenwinning (geen olie en gas);Sri Lanka;2022;;;;;;;;;;;
1890;08 Delfstoffenwinning (geen olie en gas);Suriname;2021;;;;;;;;;;;
1891;08 Delfstoffenwinning (geen olie en gas);Suriname;2022;;;;;;;;;;;
1892;08 Delfstoffenwinning (geen olie en gas);Swaziland;2021;;;;;;;;;;;
1893;08 Delfstoffenwinning (geen olie en gas);Swaziland;2022;;;;;;;;;;;
1894;08 Delfstoffenwinning (geen olie en gas);Syrië;2021;;;;;;;;;;;
1895;08 Delfstoffenwinning (geen olie en gas);Syrië;2022;;;;;;;;;;;
1896;08 Delfstoffenwinning (geen olie en gas);Tadzjikistan;2021;;;;;;;;;;;
1897;08 Delfstoffenwinning (geen olie en gas);Tadzjikistan;2022;;;;;;;;;;;
1898;08 Delfstoffenwinning (geen olie en gas);Taiwan;2021;;;;;;;;;;;
1899;08 Delfstoffenwinning (geen olie en gas);Taiwan;2022;;;;;;;;;;;
1900;08 Delfstoffenwinning (geen olie en gas);Tanzania;2021;;;;;;;;;;;
1901;08 Delfstoffenwinning (geen olie en gas);Tanzania;2022;;;;;;;;;;;
1902;08 Delfstoffenwinning (geen olie en gas);Thailand;2021;;;;;;;;;;;
1903;08 Delfstoffenwinning (geen olie en gas);Thailand;2022;;;;;;;;;;;
1904;08 Delfstoffenwinning (geen olie en gas);Timor-Leste;2021;;;;;;;;;;;
1905;08 Delfstoffenwinning (geen olie en gas);Timor-Leste;2022;;;;;;;;;;;
1906;08 Delfstoffenwinning (geen olie en gas);Togo;2021;;;;;;;;;;;
1907;08 Delfstoffenwinning (geen olie en gas);Togo;2022;;;;;;;;;;;
1908;08 Delfstoffenwinning (geen olie en gas);Tokelau;2021;;;;;;;;;;;
1909;08 Delfstoffenwinning (geen olie en gas);Tokelau;2022;;;;;;;;;;;
1910;08 Delfstoffenwinning (geen olie en gas);Tonga;2021;;;;;;;;;;;
1911;08 Delfstoffenwinning (geen olie en gas);Tonga;2022;;;;;;;;;;;
1912;08 Delfstoffenwinning (geen olie en gas);Trinidad en Tobago;2021;;;;;;;;;;;
1913;08 Delfstoffenwinning (geen olie en gas);Trinidad en Tobago;2022;;;;;;;;;;;
1914;08 Delfstoffenwinning (geen olie en gas);Tsjaad;2021;;;;;;;;;;;
1915;08 Delfstoffenwinning (geen olie en gas);Tsjaad;2022;;;;;;;;;;;
1916;08 Delfstoffenwinning (geen olie en gas);Tsjechië;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1917;08 Delfstoffenwinning (geen olie en gas);Tsjechië;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1918;08 Delfstoffenwinning (geen olie en gas);Tunesië;2021;;;;;;;;;;;
1919;08 Delfstoffenwinning (geen olie en gas);Tunesië;2022;;;;;;;;;;;
1920;08 Delfstoffenwinning (geen olie en gas);Turkije;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1921;08 Delfstoffenwinning (geen olie en gas);Turkije;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1922;08 Delfstoffenwinning (geen olie en gas);Turkmenistan;2021;;;;;;;;;;;
1923;08 Delfstoffenwinning (geen olie en gas);Turkmenistan;2022;;;;;;;;;;;
1924;08 Delfstoffenwinning (geen olie en gas);Turks- en Caicoseilanden;2021;;;;;;;;;;;
1925;08 Delfstoffenwinning (geen olie en gas);Turks- en Caicoseilanden;2022;;;;;;;;;;;
1926;08 Delfstoffenwinning (geen olie en gas);Tuvalu;2021;;;;;;;;;;;
1927;08 Delfstoffenwinning (geen olie en gas);Tuvalu;2022;;;;;;;;;;;
1928;08 Delfstoffenwinning (geen olie en gas);Oeganda;2021;;;;;;;;;;;
1929;08 Delfstoffenwinning (geen olie en gas);Oeganda;2022;;;;;;;;;;;
1930;08 Delfstoffenwinning (geen olie en gas);Uruguay;2021;;;;;;;;;;;
1931;08 Delfstoffenwinning (geen olie en gas);Uruguay;2022;;;;;;;;;;;
1932;08 Delfstoffenwinning (geen olie en gas);Vanuatu;2021;;;;;;;;;;;
1933;08 Delfstoffenwinning (geen olie en gas);Vanuatu;2022;;;;;;;;;;;
1934;08 Delfstoffenwinning (geen olie en gas);Vaticaanstad;2021;;;;;;;;;;;
1935;08 Delfstoffenwinning (geen olie en gas);Vaticaanstad;2022;;;;;;;;;;;
1936;08 Delfstoffenwinning (geen olie en gas);Venezuela;2021;;;;;;;;;;;
1937;08 Delfstoffenwinning (geen olie en gas);Venezuela;2022;;;;;;;;;;;
1938;08 Delfstoffenwinning (geen olie en gas);Verafgelegen eilandjes van de VS;2021;;;;;;;;;;;
1939;08 Delfstoffenwinning (geen olie en gas);Verafgelegen eilandjes van de VS;2022;;;;;;;;;;;
1940;08 Delfstoffenwinning (geen olie en gas);Verenigd Koninkrijk;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1941;08 Delfstoffenwinning (geen olie en gas);Verenigd Koninkrijk;2022;0.0;;;;;;;;;0.0;0.0
1942;08 Delfstoffenwinning (geen olie en gas);Verenigde Arabische Emiraten;2021;;;;;;;;;;;
1943;08 Delfstoffenwinning (geen olie en gas);Verenigde Arabische Emiraten;2022;;;;;;;;;;;
1944;08 Delfstoffenwinning (geen olie en gas);Verenigde Staten;2021;0.0;63.0;64.0;16.0;50.0;0.0;6.0;1.0;0.0;;
1945;08 Delfstoffenwinning (geen olie en gas);Verenigde Staten;2022;0.0;;;;;;;;;;
1946;08 Delfstoffenwinning (geen olie en gas);Vietnam;2021;;;;;;;;;;;
1947;08 Delfstoffenwinning (geen olie en gas);Vietnam;2022;;;;;;;;;;;
1948;08 Delfstoffenwinning (geen olie en gas);Wallis en Futuna;2021;;;;;;;;;;;
1949;08 Delfstoffenwinning (geen olie en gas);Wallis en Futuna;2022;;;;;;;;;;;
1950;08 Delfstoffenwinning (geen olie en gas);Wit-Rusland;2021;;;;;;;;;;;
1951;08 Delfstoffenwinning (geen olie en gas);Wit-Rusland;2022;;;;;;;;;;;
1952;08 Delfstoffenwinning (geen olie en gas);Zambia;2021;;;;;;;;;;;
1953;08 Delfstoffenwinning (geen olie en gas);Zambia;2022;;;;;;;;;;;
1954;08 Delfstoffenwinning (geen olie en gas);Zimbabwe;2021;;;;;;;;;;;
1955;08 Delfstoffenwinning (geen olie en gas);Zimbabwe;2022;;;;;;;;;;;
1956;08 Delfstoffenwinning (geen olie en gas);Zuid-Soedan;2021;;;;;;;;;;;
1957;08 Delfstoffenwinning (geen olie en gas);Zuid-Soedan;2022;;;;;;;;;;;
1958;08 Delfstoffenwinning (geen olie en gas);Zuid-Afrika;2021;;;;;;;;;;;
1959;08 Delfstoffenwinning (geen olie en gas);Zuid-Afrika;2022;;;;;;;;;;;
1960;08 Delfstoffenwinning (geen olie en gas);Zuid-Georgia en -Sandwicheilanden;2021;;;;;;;;;;;
1961;08 Delfstoffenwinning (geen olie en gas);Zuid-Georgia en -Sandwicheilanden;2022;;;;;;;;;;;
1962;08 Delfstoffenwinning (geen olie en gas);Zuid-Korea;2021;;;;;;;;;;;
1963;08 Delfstoffenwinning (geen olie en gas);Zuid-Korea;2022;;;;;;;;;;;
1964;08 Delfstoffenwinning (geen olie en gas);Zweden;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1965;08 Delfstoffenwinning (geen olie en gas);Zweden;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1966;08 Delfstoffenwinning (geen olie en gas);Zwitserland;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1967;08 Delfstoffenwinning (geen olie en gas);Zwitserland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1968;09 Dienstverlening delfstoffenwinning;Totaal landen;2021;420.0;1312.0;845.0;406.0;914.0;473.0;288.0;115.0;3.0;10.0;0.0
1969;09 Dienstverlening delfstoffenwinning;Totaal landen;2022;495.0;2146.0;1508.0;847.0;1315.0;646.0;374.0;138.0;3.0;14.0;0.0
1970;09 Dienstverlening delfstoffenwinning;Binnenland;2021;390.0;881.0;567.0;281.0;600.0;313.0;178.0;92.0;2.0;;
1971;09 Dienstverlening delfstoffenwinning;Binnenland;2022;460.0;1565.0;1062.0;667.0;909.0;506.0;221.0;;2.0;;
1972;09 Dienstverlening delfstoffenwinning;Buitenland;2021;35.0;430.0;277.0;124.0;314.0;159.0;109.0;23.0;1.0;;
1973;09 Dienstverlening delfstoffenwinning;Buitenland;2022;35.0;581.0;446.0;180.0;406.0;140.0;153.0;;1.0;;
1974;09 Dienstverlening delfstoffenwinning;In gelijke mate gedeeld zeggenschap;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1975;09 Dienstverlening delfstoffenwinning;In gelijke mate gedeeld zeggenschap;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1976;09 Dienstverlening delfstoffenwinning;Europese Unie;2021;10.0;25.0;18.0;14.0;12.0;7.0;8.0;1.0;0.0;;
1977;09 Dienstverlening delfstoffenwinning;Europese Unie;2022;10.0;47.0;42.0;29.0;18.0;5.0;29.0;;0.0;;
1978;09 Dienstverlening delfstoffenwinning;Niet-EU;2021;25.0;405.0;259.0;111.0;303.0;152.0;101.0;22.0;1.0;;
1979;09 Dienstverlening delfstoffenwinning;Niet-EU;2022;25.0;535.0;404.0;151.0;389.0;135.0;124.0;7.0;1.0;;
1980;09 Dienstverlening delfstoffenwinning;Niet-EU niet toegewezen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1981;09 Dienstverlening delfstoffenwinning;Niet-EU niet toegewezen;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1982;09 Dienstverlening delfstoffenwinning;Offshore financiële centra;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1983;09 Dienstverlening delfstoffenwinning;Offshore financiële centra;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1984;09 Dienstverlening delfstoffenwinning;Afghanistan;2021;;;;;;;;;;;
1985;09 Dienstverlening delfstoffenwinning;Afghanistan;2022;;;;;;;;;;;
1986;09 Dienstverlening delfstoffenwinning;Albanië;2021;;;;;;;;;;;
1987;09 Dienstverlening delfstoffenwinning;Albanië;2022;;;;;;;;;;;
1988;09 Dienstverlening delfstoffenwinning;Algerije;2021;;;;;;;;;;;
1989;09 Dienstverlening delfstoffenwinning;Algerije;2022;;;;;;;;;;;
1990;09 Dienstverlening delfstoffenwinning;Amerikaans-Samoa;2021;;;;;;;;;;;
1991;09 Dienstverlening delfstoffenwinning;Amerikaans-Samoa;2022;;;;;;;;;;;
1992;09 Dienstverlening delfstoffenwinning;Amerikaanse Maagdeneilanden;2021;;;;;;;;;;;
1993;09 Dienstverlening delfstoffenwinning;Amerikaanse Maagdeneilanden;2022;;;;;;;;;;;
1994;09 Dienstverlening delfstoffenwinning;Andorra;2021;;;;;;;;;;;
1995;09 Dienstverlening delfstoffenwinning;Andorra;2022;;;;;;;;;;;
1996;09 Dienstverlening delfstoffenwinning;Angola;2021;;;;;;;;;;;
1997;09 Dienstverlening delfstoffenwinning;Angola;2022;;;;;;;;;;;
1998;09 Dienstverlening delfstoffenwinning;Anguilla;2021;;;;;;;;;;;
1999;09 Dienstverlening delfstoffenwinning;Anguilla;2022;;;;;;;;;;;
2000;09 Dienstverlening delfstoffenwinning;Antarctica;2021;;;;;;;;;;;
2001;09 Dienstverlening delfstoffenwinning;Antarctica;2022;;;;;;;;;;;
2002;09 Dienstverlening delfstoffenwinning;Antigua en Barbuda;2021;;;;;;;;;;;
2003;09 Dienstverlening delfstoffenwinning;Antigua en Barbuda;2022;;;;;;;;;;;
2004;09 Dienstverlening delfstoffenwinning;Argentinië;2021;;;;;;;;;;;
2005;09 Dienstverlening delfstoffenwinning;Argentinië;2022;;;;;;;;;;;
2006;09 Dienstverlening delfstoffenwinning;Armenië;2021;;;;;;;;;;;
2007;09 Dienstverlening delfstoffenwinning;Armenië;2022;;;;;;;;;;;
2008;09 Dienstverlening delfstoffenwinning;Aruba;2021;;;;;;;;;;;
2009;09 Dienstverlening delfstoffenwinning;Aruba;2022;;;;;;;;;;;
2010;09 Dienstverlening delfstoffenwinning;Australië;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2011;09 Dienstverlening delfstoffenwinning;Australië;2022;0.0;;;;;;;;;0.0;0.0
2012;09 Dienstverlening delfstoffenwinning;Azerbeidzjan;2021;;;;;;;;;;;
2013;09 Dienstverlening delfstoffenwinning;Azerbeidzjan;2022;;;;;;;;;;;
2014;09 Dienstverlening delfstoffenwinning;Bahama's;2021;;;;;;;;;;;
2015;09 Dienstverlening delfstoffenwinning;Bahama's;2022;;;;;;;;;;;
2016;09 Dienstverlening delfstoffenwinning;Bhutan;2021;;;;;;;;;;;
2017;09 Dienstverlening delfstoffenwinning;Bhutan;2022;;;;;;;;;;;
2018;09 Dienstverlening delfstoffenwinning;Bahrein;2021;;;;;;;;;;;
2019;09 Dienstverlening delfstoffenwinning;Bahrein;2022;;;;;;;;;;;
2020;09 Dienstverlening delfstoffenwinning;Bangladesh;2021;;;;;;;;;;;
2021;09 Dienstverlening delfstoffenwinning;Bangladesh;2022;;;;;;;;;;;
2022;09 Dienstverlening delfstoffenwinning;Barbados;2021;;;;;;;;;;;
2023;09 Dienstverlening delfstoffenwinning;Barbados;2022;;;;;;;;;;;
2024;09 Dienstverlening delfstoffenwinning;België;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025;09 Dienstverlening delfstoffenwinning;België;2022;0.0;;;;;;;;;;
2026;09 Dienstverlening delfstoffenwinning;Belize;2021;;;;;;;;;;;
2027;09 Dienstverlening delfstoffenwinning;Belize;2022;;;;;;;;;;;
2028;09 Dienstverlening delfstoffenwinning;Benin;2021;;;;;;;;;;;
2029;09 Dienstverlening delfstoffenwinning;Benin;2022;;;;;;;;;;;
2030;09 Dienstverlening delfstoffenwinning;Bermuda;2021;;;;;;;;;;;
2031;09 Dienstverlening delfstoffenwinning;Bermuda;2022;;;;;;;;;;;
2032;09 Dienstverlening delfstoffenwinning;Bolivia;2021;;;;;;;;;;;
2033;09 Dienstverlening delfstoffenwinning;Bolivia;2022;;;;;;;;;;;
2034;09 Dienstverlening delfstoffenwinning;Bosnië-Herzegovina;2021;;;;;;;;;;;
2035;09 Dienstverlening delfstoffenwinning;Bosnië-Herzegovina;2022;;;;;;;;;;;
2036;09 Dienstverlening delfstoffenwinning;Botswana;2021;;;;;;;;;;;
2037;09 Dienstverlening delfstoffenwinning;Botswana;2022;;;;;;;;;;;
2038;09 Dienstverlening delfstoffenwinning;Bouveteiland;2021;;;;;;;;;;;
2039;09 Dienstverlening delfstoffenwinning;Bouveteiland;2022;;;;;;;;;;;
2040;09 Dienstverlening delfstoffenwinning;Brazilië;2021;;;;;;;;;;;
2041;09 Dienstverlening delfstoffenwinning;Brazilië;2022;;;;;;;;;;;
2042;09 Dienstverlening delfstoffenwinning;Brits gebied in de Indische Oceaan;2021;;;;;;;;;;;
2043;09 Dienstverlening delfstoffenwinning;Brits gebied in de Indische Oceaan;2022;;;;;;;;;;;
2044;09 Dienstverlening delfstoffenwinning;Britse Maagdeneilanden;2021;;;;;;;;;;;
2045;09 Dienstverlening delfstoffenwinning;Britse Maagdeneilanden;2022;;;;;;;;;;;
2046;09 Dienstverlening delfstoffenwinning;Brunei;2021;;;;;;;;;;;
2047;09 Dienstverlening delfstoffenwinning;Brunei;2022;;;;;;;;;;;
2048;09 Dienstverlening delfstoffenwinning;Bulgarije;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2049;09 Dienstverlening delfstoffenwinning;Bulgarije;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2050;09 Dienstverlening delfstoffenwinning;Burkina Faso;2021;;;;;;;;;;;
2051;09 Dienstverlening delfstoffenwinning;Burkina Faso;2022;;;;;;;;;;;
2052;09 Dienstverlening delfstoffenwinning;Burundi;2021;;;;;;;;;;;
2053;09 Dienstverlening delfstoffenwinning;Burundi;2022;;;;;;;;;;;
2054;09 Dienstverlening delfstoffenwinning;Cambodja;2021;;;;;;;;;;;
2055;09 Dienstverlening delfstoffenwinning;Cambodja;2022;;;;;;;;;;;
2056;09 Dienstverlening delfstoffenwinning;Canada;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2057;09 Dienstverlening delfstoffenwinning;Canada;2022;0.0;;;;;;;;;0.0;0.0
2058;09 Dienstverlening delfstoffenwinning;Caribisch Nederland;2021;;;;;;;;;;;
2059;09 Dienstverlening delfstoffenwinning;Caribisch Nederland;2022;;;;;;;;;;;
2060;09 Dienstverlening delfstoffenwinning;Caymaneilanden;2021;;;;;;;;;;;
2061;09 Dienstverlening delfstoffenwinning;Caymaneilanden;2022;;;;;;;;;;;
2062;09 Dienstverlening delfstoffenwinning;Centraal-Afrikaanse Republiek;2021;;;;;;;;;;;
2063;09 Dienstverlening delfstoffenwinning;Centraal-Afrikaanse Republiek;2022;;;;;;;;;;;
2064;09 Dienstverlening delfstoffenwinning;Chili;2021;;;;;;;;;;;
2065;09 Dienstverlening delfstoffenwinning;Chili;2022;;;;;;;;;;;
2066;09 Dienstverlening delfstoffenwinning;China;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2067;09 Dienstverlening delfstoffenwinning;China;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2068;09 Dienstverlening delfstoffenwinning;Christmaseiland;2021;;;;;;;;;;;
2069;09 Dienstverlening delfstoffenwinning;Christmaseiland;2022;;;;;;;;;;;
2070;09 Dienstverlening delfstoffenwinning;Cocoseilanden;2021;;;;;;;;;;;
2071;09 Dienstverlening delfstoffenwinning;Cocoseilanden;2022;;;;;;;;;;;
