ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;AantalInstallatiesBijWoningen_5;OpgesteldVermogenVanZonnepanelen_6
2716;Verspreide huizen Logt en Berkhoek;Boekel                                  ;Buurt     ;BU07550005;1;18.0;87.0
2717;Verspreide huizen Arendnest-Zijp;Boekel                                  ;Buurt     ;BU07550006;1;129.0;519.0
2718;Verspreide huizen Zandhoek en Peelstraat;Boekel                                  ;Buurt     ;BU07550007;1;19.0;141.0
2719;Verspr.h. Molenwijk, Elzen en Neerbroek;Boekel                                  ;Buurt     ;BU07550008;1;39.0;234.0
2720;Verspr.h. Bovenstehuis en Peelsehuis;Boekel                                  ;Buurt     ;BU07550009;1;24.0;204.0
2721;Wijk 01 Venhorst;Boekel                                  ;Wijk      ;WK075501  ;1;94.0;664.0
2722;Venhorst;Boekel                                  ;Buurt     ;BU07550100;1;60.0;289.0
2723;Verspreide huizen Venhorst;Boekel                                  ;Buurt     ;BU07550109;1;34.0;376.0
2724;Borger-Odoorn;Borger-Odoorn                           ;Gemeente  ;GM1681    ;.;2552.0;10271.0
2725;Wijk 00 Borger;Borger-Odoorn                           ;Wijk      ;WK168100  ;1;441.0;1659.0
2726;Borger;Borger-Odoorn                           ;Buurt     ;BU16810000;1;424.0;1506.0
2727;Westdorp;Borger-Odoorn                           ;Buurt     ;BU16810001;1;8.0;82.0
2728;Verspreide huizen Ellertshaar;Borger-Odoorn                           ;Buurt     ;BU16810007;1;;
2729;Verspreide huizen Westdorp;Borger-Odoorn                           ;Buurt     ;BU16810008;1;;
2730;Verspreide huizen Borger;Borger-Odoorn                           ;Buurt     ;BU16810009;1;4.0;42.0
2731;Wijk 01 Buinen;Borger-Odoorn                           ;Wijk      ;WK168101  ;1;76.0;397.0
2732;Buinen;Borger-Odoorn                           ;Buurt     ;BU16810100;1;69.0;362.0
2733;Verspreide huizen Buinen;Borger-Odoorn                           ;Buurt     ;BU16810109;1;7.0;35.0
2734;Wijk 02 Bronneger;Borger-Odoorn                           ;Wijk      ;WK168102  ;1;10.0;53.0
2735;Bronneger;Borger-Odoorn                           ;Buurt     ;BU16810200;1;10.0;53.0
2736;Verspreide huizen Bronneger;Borger-Odoorn                           ;Buurt     ;BU16810209;1;;
2737;Wijk 03 Drouwen;Borger-Odoorn                           ;Wijk      ;WK168103  ;1;63.0;277.0
2738;Drouwen;Borger-Odoorn                           ;Buurt     ;BU16810300;1;52.0;222.0
2739;Verspreide huizen Drouwen;Borger-Odoorn                           ;Buurt     ;BU16810309;1;11.0;55.0
2740;Wijk 04 Bronnegerveen;Borger-Odoorn                           ;Wijk      ;WK168104  ;1;6.0;43.0
2741;Verspreide huizen Bronnegerveen;Borger-Odoorn                           ;Buurt     ;BU16810409;1;6.0;43.0
2742;Wijk 05 Drouwenerveen;Borger-Odoorn                           ;Wijk      ;WK168105  ;1;15.0;69.0
2743;Drouwenerveen;Borger-Odoorn                           ;Buurt     ;BU16810500;1;;
2744;Verspreide huizen Drouwenerveen;Borger-Odoorn                           ;Buurt     ;BU16810509;1;;
2745;Wijk 06 Drouwenermond;Borger-Odoorn                           ;Wijk      ;WK168106  ;1;48.0;216.0
2746;Drouwenermond;Borger-Odoorn                           ;Buurt     ;BU16810600;1;;
2747;Verspreide huizen Drouwenermond;Borger-Odoorn                           ;Buurt     ;BU16810609;1;;
2748;Wijk 07 Nieuw-Buinen;Borger-Odoorn                           ;Wijk      ;WK168107  ;1;381.0;1703.0
2749;Nieuw-Buinen;Borger-Odoorn                           ;Buurt     ;BU16810700;1;368.0;1641.0
2750;Verspreide huizen Nieuw-Buinen;Borger-Odoorn                           ;Buurt     ;BU16810709;1;13.0;62.0
2751;Wijk 08 Buinerveen;Borger-Odoorn                           ;Wijk      ;WK168108  ;1;46.0;209.0
2752;Buinerveen;Borger-Odoorn                           ;Buurt     ;BU16810800;1;46.0;209.0
2753;Verspreide huizen Buinerveen;Borger-Odoorn                           ;Buurt     ;BU16810809;1;;
2754;Wijk 09 Ees;Borger-Odoorn                           ;Wijk      ;WK168109  ;1;43.0;219.0
2755;Ees;Borger-Odoorn                           ;Buurt     ;BU16810900;1;28.0;111.0
2756;Eesergroen;Borger-Odoorn                           ;Buurt     ;BU16810901;1;;
2757;Verspreide huizen Eeserveen;Borger-Odoorn                           ;Buurt     ;BU16810907;1;9.0;74.0
2758;Verspreide huizen Eesergroen;Borger-Odoorn                           ;Buurt     ;BU16810908;1;;
2759;Verspreide huizen Ees;Borger-Odoorn                           ;Buurt     ;BU16810909;1;;
2760;Wijk 10 Odoorn;Borger-Odoorn                           ;Wijk      ;WK168110  ;1;203.0;734.0
2761;Odoorn;Borger-Odoorn                           ;Buurt     ;BU16811000;1;;
2762;Verspreide huizen Odoorn;Borger-Odoorn                           ;Buurt     ;BU16811009;1;;
2763;Wijk 11 Exloo;Borger-Odoorn                           ;Wijk      ;WK168111  ;1;188.0;756.0
2764;Exloo;Borger-Odoorn                           ;Buurt     ;BU16811100;1;180.0;704.0
2765;Verspreide huizen Exloo;Borger-Odoorn                           ;Buurt     ;BU16811109;1;8.0;52.0
2766;Wijk 12 Valthe;Borger-Odoorn                           ;Wijk      ;WK168112  ;1;159.0;588.0
2767;Valthe;Borger-Odoorn                           ;Buurt     ;BU16811200;1;133.0;472.0
2768;Verspreide huizen Valthe;Borger-Odoorn                           ;Buurt     ;BU16811209;1;26.0;117.0
2769;Wijk 13 Klijndijk;Borger-Odoorn                           ;Wijk      ;WK168113  ;1;90.0;344.0
2770;Klijndijk;Borger-Odoorn                           ;Buurt     ;BU16811300;1;87.0;328.0
2771;Verspreide huizen Klijndijk;Borger-Odoorn                           ;Buurt     ;BU16811309;1;3.0;15.0
2772;Wijk 14 Odoornerveen;Borger-Odoorn                           ;Wijk      ;WK168114  ;1;46.0;261.0
2773;Odoornerveen;Borger-Odoorn                           ;Buurt     ;BU16811400;1;38.0;233.0
2774;Verspreide huizen Odoornerveen;Borger-Odoorn                           ;Buurt     ;BU16811409;1;8.0;28.0
2775;Wijk 15 Tweede Exloërmond;Borger-Odoorn                           ;Wijk      ;WK168115  ;1;296.0;1157.0
2776;Tweede Exloërmond;Borger-Odoorn                           ;Buurt     ;BU16811500;1;267.0;980.0
2777;Eerste Exloërmond;Borger-Odoorn                           ;Buurt     ;BU16811501;1;22.0;145.0
2778;Exloërveen;Borger-Odoorn                           ;Buurt     ;BU16811502;1;3.0;12.0
2779;Verspreide huizen Tweede Exloërmond;Borger-Odoorn                           ;Buurt     ;BU16811509;1;4.0;20.0
2780;Wijk 16 Valthermond;Borger-Odoorn                           ;Wijk      ;WK168116  ;1;441.0;1586.0
2781;Valthermond;Borger-Odoorn                           ;Buurt     ;BU16811600;1;425.0;1502.0
2782;Zandberg;Borger-Odoorn                           ;Buurt     ;BU16811601;1;10.0;54.0
2783;Tweede Valthermond;Borger-Odoorn                           ;Buurt     ;BU16811602;1;3.0;14.0
2784;Verspreide huizen Valthermond;Borger-Odoorn                           ;Buurt     ;BU16811609;1;3.0;17.0
2785;Borne;Borne                                   ;Gemeente  ;GM0147    ;.;1555.0;5827.0
2786;Wijk 00 Borne;Borne                                   ;Wijk      ;WK014700  ;1;1399.0;5076.0
2787;Bornsche Maten;Borne                                   ;Buurt     ;BU01470000;1;365.0;1213.0
2788;Borne Centrum;Borne                                   ;Buurt     ;BU01470001;1;115.0;440.0
2789;'t Wensink Noord;Borne                                   ;Buurt     ;BU01470002;1;48.0;165.0
2790;'t Wensink Zuid;Borne                                   ;Buurt     ;BU01470003;1;81.0;290.0
2791;Dikkerslaan-Molenkampsweg en omgeving;Borne                                   ;Buurt     ;BU01470004;1;58.0;242.0
2792;Lettersveld I;Borne                                   ;Buurt     ;BU01470005;1;108.0;409.0
2793;Lettersveld II;Borne                                   ;Buurt     ;BU01470006;1;182.0;629.0
2794;Tichelkamp;Borne                                   ;Buurt     ;BU01470007;1;76.0;239.0
2795;Stroom-Esch;Borne                                   ;Buurt     ;BU01470008;1;349.0;1368.0
2796;Verspreide huizen Borne-West;Borne                                   ;Buurt     ;BU01470009;1;17.0;80.0
2797;Wijk 01 Buitengebied Borne;Borne                                   ;Wijk      ;WK014701  ;1;156.0;750.0
2798;Verspreide huizen Borne-Oost;Borne                                   ;Buurt     ;BU01470100;1;53.0;217.0
2799;Zenderen;Borne                                   ;Buurt     ;BU01470101;1;66.0;337.0
2800;Verspreide huizen Zenderen;Borne                                   ;Buurt     ;BU01470102;1;21.0;122.0
2801;Hertme;Borne                                   ;Buurt     ;BU01470105;1;10.0;47.0
2802;Verspreide huizen Hertme;Borne                                   ;Buurt     ;BU01470106;1;6.0;28.0
2803;Borsele;Borsele                                 ;Gemeente  ;GM0654    ;.;2777.0;8180.0
2804;Baarland;Borsele                                 ;Wijk      ;WK065401  ;1;51.0;145.0
2805;Baarland (Kern);Borsele                                 ;Buurt     ;BU06540101;1;41.0;102.0
2806;Verspreide huizen Baarland;Borsele                                 ;Buurt     ;BU06540102;1;10.0;43.0
2807;Borssele;Borsele                                 ;Wijk      ;WK065402  ;1;112.0;372.0
2808;Borssele (Kern);Borsele                                 ;Buurt     ;BU06540201;1;102.0;326.0
2809;Verspreide huizen Borssele;Borsele                                 ;Buurt     ;BU06540202;1;10.0;45.0
2810;Driewegen;Borsele                                 ;Wijk      ;WK065403  ;1;71.0;233.0
2811;Driewegen (Kern);Borsele                                 ;Buurt     ;BU06540301;1;60.0;186.0
2812;Verspreide huizen Driewegen;Borsele                                 ;Buurt     ;BU06540302;1;11.0;48.0
2813;Ellewoutsdijk;Borsele                                 ;Wijk      ;WK065404  ;1;57.0;170.0
2814;Ellewoutsdijk (Kern);Borsele                                 ;Buurt     ;BU06540401;1;46.0;134.0
2815;Verspreide huizen Ellewoutsdijk;Borsele                                 ;Buurt     ;BU06540402;1;11.0;36.0
2816;Heinkenszand;Borsele                                 ;Wijk      ;WK065405  ;1;857.0;2455.0
2817;Heinkenszand (Kern);Borsele                                 ;Buurt     ;BU06540501;1;816.0;2270.0
2818;Verspreide huizen Heinkenszand;Borsele                                 ;Buurt     ;BU06540502;1;41.0;185.0
2819;Hoedekenskerke;Borsele                                 ;Wijk      ;WK065406  ;1;63.0;202.0
2820;Hoedekenskerke (Kern);Borsele                                 ;Buurt     ;BU06540601;1;54.0;160.0
2821;Verspreide huizen Hoedekenskerke;Borsele                                 ;Buurt     ;BU06540602;1;9.0;42.0
2822;Kwadendamme;Borsele                                 ;Wijk      ;WK065407  ;1;113.0;309.0
2823;Kwadendamme (Kern);Borsele                                 ;Buurt     ;BU06540701;1;80.0;168.0
2824;Verspreide huizen Kwadendamme;Borsele                                 ;Buurt     ;BU06540702;1;33.0;141.0
2825;Lewedorp;Borsele                                 ;Wijk      ;WK065408  ;1;234.0;744.0
2826;Lewedorp (Kern);Borsele                                 ;Buurt     ;BU06540801;1;176.0;456.0
2827;Verspreide huizen Lewedorp;Borsele                                 ;Buurt     ;BU06540802;1;58.0;288.0
2828;Nieuwdorp;Borsele                                 ;Wijk      ;WK065409  ;1;180.0;509.0
2829;Nieuwdorp (Kern);Borsele                                 ;Buurt     ;BU06540901;1;149.0;394.0
2830;Verspreide huizen Nieuwdorp;Borsele                                 ;Buurt     ;BU06540902;1;31.0;116.0
2831;Havengebied Sloe;Borsele                                 ;Buurt     ;BU06540903;1;;
2832;Nisse;Borsele                                 ;Wijk      ;WK065410  ;1;82.0;261.0
2833;Nisse (Kern);Borsele                                 ;Buurt     ;BU06541001;1;74.0;231.0
2834;Verspreide huizen Nisse;Borsele                                 ;Buurt     ;BU06541002;1;8.0;30.0
2835;Oudelande;Borsele                                 ;Wijk      ;WK065411  ;1;72.0;219.0
2836;Oudelande (Kern);Borsele                                 ;Buurt     ;BU06541101;1;53.0;130.0
2837;Verspreide huizen Oudelande;Borsele                                 ;Buurt     ;BU06541102;1;19.0;89.0
2838;Ovezande;Borsele                                 ;Wijk      ;WK065412  ;1;145.0;448.0
2839;Ovezande (Kern);Borsele                                 ;Buurt     ;BU06541201;1;111.0;319.0
2840;Verspreide huizen Ovezande;Borsele                                 ;Buurt     ;BU06541202;1;34.0;129.0
2841;'s-Gravenpolder;Borsele                                 ;Wijk      ;WK065413  ;1;439.0;1164.0
2842;'s-Gravenpolder (Kern);Borsele                                 ;Buurt     ;BU06541301;1;394.0;1052.0
2843;Verspreide huizen 's-Gravenpolder;Borsele                                 ;Buurt     ;BU06541302;1;45.0;112.0
2844;'s-Heer Abtskerke;Borsele                                 ;Wijk      ;WK065414  ;1;62.0;214.0
2845;'s-Heer Abtskerke (Kern);Borsele                                 ;Buurt     ;BU06541401;1;58.0;197.0
2846;Verspreide huizen 's-Heer Abtskerke;Borsele                                 ;Buurt     ;BU06541402;1;4.0;17.0
2847;'s-Heerenhoek;Borsele                                 ;Wijk      ;WK065415  ;1;239.0;734.0
2848;'s-Heerenhoek (Kern);Borsele                                 ;Buurt     ;BU06541501;1;206.0;588.0
2849;Verspreide huizen 's-Heerenhoek;Borsele                                 ;Buurt     ;BU06541502;1;33.0;146.0
2850;Boxmeer;Boxmeer                                 ;Gemeente  ;GM0756    ;.;2043.0;9150.0
2851;Wijk 00 Boxmeer;Boxmeer                                 ;Wijk      ;WK075600  ;1;720.0;2769.0
2852;Boxmeer Centrum;Boxmeer                                 ;Buurt     ;BU07560000;1;105.0;355.0
2853;Bakelgeert-Noord;Boxmeer                                 ;Buurt     ;BU07560001;1;144.0;361.0
2854;Bakelgeert-Zuid;Boxmeer                                 ;Buurt     ;BU07560002;1;35.0;156.0
2855;De Elzen;Boxmeer                                 ;Buurt     ;BU07560003;1;76.0;301.0
2856;Villapark 't Zand;Boxmeer                                 ;Buurt     ;BU07560004;1;37.0;210.0
2857;Luneven;Boxmeer                                 ;Buurt     ;BU07560005;1;154.0;635.0
2858;Hollesteeg;Boxmeer                                 ;Buurt     ;BU07560006;1;110.0;476.0
2859;Maasbroeksche Blokken;Boxmeer                                 ;Buurt     ;BU07560007;1;44.0;208.0
2860;Bedrijventerrein Saxa Gotha;Boxmeer                                 ;Buurt     ;BU07560008;1;11.0;39.0
2861;Verspreide huizen Boxmeer;Boxmeer                                 ;Buurt     ;BU07560009;1;4.0;28.0
2862;Wijk 01 Sambeek;Boxmeer                                 ;Wijk      ;WK075601  ;1;162.0;740.0
2863;Sambeek Centrum;Boxmeer                                 ;Buurt     ;BU07560100;1;127.0;537.0
2864;Verspreide huizen Sambeek;Boxmeer                                 ;Buurt     ;BU07560109;1;35.0;204.0
2865;Wijk 02 Beugen;Boxmeer                                 ;Wijk      ;WK075602  ;1;158.0;782.0
2866;Beugen Centrum;Boxmeer                                 ;Buurt     ;BU07560200;1;111.0;493.0
2867;Verspreide huizen Beugen;Boxmeer                                 ;Buurt     ;BU07560209;1;47.0;289.0
2868;Wijk 03 Oeffelt;Boxmeer                                 ;Wijk      ;WK075603  ;1;167.0;777.0
2869;Oeffelt Centrum;Boxmeer                                 ;Buurt     ;BU07560300;1;138.0;619.0
2870;Verspreide huizen Oeffelt;Boxmeer                                 ;Buurt     ;BU07560309;1;29.0;157.0
2871;Wijk 04 Rijkevoort;Boxmeer                                 ;Wijk      ;WK075604  ;1;137.0;624.0
2872;Rijkevoort Centrum;Boxmeer                                 ;Buurt     ;BU07560400;1;113.0;474.0
2873;Verspreide huizen Rijkevoort;Boxmeer                                 ;Buurt     ;BU07560409;1;24.0;149.0
2874;Wijk 05 Vortum-Mullem;Boxmeer                                 ;Wijk      ;WK075605  ;1;84.0;454.0
2875;Vortum-Mullem Centrum;Boxmeer                                 ;Buurt     ;BU07560500;1;64.0;322.0
2876;Verspreide huizen Vortum-Mullem;Boxmeer                                 ;Buurt     ;BU07560509;1;20.0;132.0
2877;Wijk 06 Vierlingsbeek;Boxmeer                                 ;Wijk      ;WK075606  ;1;245.0;1192.0
2878;Vierlingsbeek Centrum;Boxmeer                                 ;Buurt     ;BU07560600;1;198.0;931.0
2879;Groeningen Centrum;Boxmeer                                 ;Buurt     ;BU07560601;1;29.0;147.0
2880;Verspr.h. Vierlingsbeek en Groeningen;Boxmeer                                 ;Buurt     ;BU07560609;1;18.0;113.0
