ID;DiplomaOpPeilmoment;Geslacht;Herkomstkenmerken;DefinitiefSchooladvies;OnderwijspositieOpPeilmoment;Startjaar;Peilmoment;LeerlingenAantal_1
632;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo;Leerlingen uit vo;2012;4 jaar na startjaar;
633;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo;Leerlingen uit vo;2012;5 jaar na startjaar;
634;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo;Leerlingen uit vo;2012;6 jaar na startjaar;
635;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo;Leerlingen uit vo;2012;7 jaar na startjaar;
636;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo;Leerlingen uit vo;2014;4 jaar na startjaar;
637;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo;Leerlingen uit vo;2014;5 jaar na startjaar;
638;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo;Leerlingen uit vo;2014;6 jaar na startjaar;
639;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo;Leerlingen uit vo;2014;7 jaar na startjaar;
640;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo;Leerlingen uit vo;2016;4 jaar na startjaar;8320.0
641;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo;Leerlingen uit vo;2016;5 jaar na startjaar;24640.0
642;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo;Leerlingen uit vo;2016;6 jaar na startjaar;34800.0
643;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo;Leerlingen uit vo;2016;7 jaar na startjaar;
644;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo;Leerlingen uit vo;2018;4 jaar na startjaar;7630.0
645;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo;Leerlingen uit vo;2018;5 jaar na startjaar;
646;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo;Leerlingen uit vo;2018;6 jaar na startjaar;
647;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo;Leerlingen uit vo;2018;7 jaar na startjaar;
648;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2008;4 jaar na startjaar;
649;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2008;5 jaar na startjaar;
650;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2008;6 jaar na startjaar;
651;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2008;7 jaar na startjaar;
652;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2010;4 jaar na startjaar;
653;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2010;5 jaar na startjaar;
654;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2010;6 jaar na startjaar;
655;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2010;7 jaar na startjaar;
656;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2012;4 jaar na startjaar;
657;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2012;5 jaar na startjaar;
658;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2012;6 jaar na startjaar;
659;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2012;7 jaar na startjaar;
660;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2014;4 jaar na startjaar;
661;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2014;5 jaar na startjaar;
662;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2014;6 jaar na startjaar;
663;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2014;7 jaar na startjaar;
664;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2016;4 jaar na startjaar;13870.0
665;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2016;5 jaar na startjaar;13870.0
666;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2016;6 jaar na startjaar;13870.0
667;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2016;7 jaar na startjaar;
668;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2018;4 jaar na startjaar;17460.0
669;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2018;5 jaar na startjaar;
670;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2018;6 jaar na startjaar;
671;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Totaal leerlingen startjaar;2018;7 jaar na startjaar;
672;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2008;4 jaar na startjaar;
673;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2008;5 jaar na startjaar;
674;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2008;6 jaar na startjaar;
675;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2008;7 jaar na startjaar;
676;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2010;4 jaar na startjaar;
677;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2010;5 jaar na startjaar;
678;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2010;6 jaar na startjaar;
679;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2010;7 jaar na startjaar;
680;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2012;4 jaar na startjaar;
681;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2012;5 jaar na startjaar;
682;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2012;6 jaar na startjaar;
683;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2012;7 jaar na startjaar;
684;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2014;4 jaar na startjaar;
685;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2014;5 jaar na startjaar;
686;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2014;6 jaar na startjaar;
687;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2014;7 jaar na startjaar;
688;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2016;4 jaar na startjaar;12380.0
689;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2016;5 jaar na startjaar;7420.0
690;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2016;6 jaar na startjaar;1500.0
691;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2016;7 jaar na startjaar;
692;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2018;4 jaar na startjaar;15430.0
693;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2018;5 jaar na startjaar;
694;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2018;6 jaar na startjaar;
695;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen in vo;2018;7 jaar na startjaar;
696;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2008;4 jaar na startjaar;
697;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2008;5 jaar na startjaar;
698;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2008;6 jaar na startjaar;
699;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2008;7 jaar na startjaar;
700;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2010;4 jaar na startjaar;
701;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2010;5 jaar na startjaar;
702;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2010;6 jaar na startjaar;
703;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2010;7 jaar na startjaar;
704;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2012;4 jaar na startjaar;
705;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2012;5 jaar na startjaar;
706;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2012;6 jaar na startjaar;
707;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2012;7 jaar na startjaar;
708;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2014;4 jaar na startjaar;
709;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2014;5 jaar na startjaar;
710;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2014;6 jaar na startjaar;
711;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2014;7 jaar na startjaar;
712;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2016;4 jaar na startjaar;1490.0
713;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2016;5 jaar na startjaar;6450.0
714;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2016;6 jaar na startjaar;12370.0
715;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2016;7 jaar na startjaar;
716;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2018;4 jaar na startjaar;2030.0
717;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2018;5 jaar na startjaar;
718;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2018;6 jaar na startjaar;
719;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: havo/vwo;Leerlingen uit vo;2018;7 jaar na startjaar;
720;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2008;4 jaar na startjaar;
721;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2008;5 jaar na startjaar;
722;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2008;6 jaar na startjaar;
723;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2008;7 jaar na startjaar;
724;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2010;4 jaar na startjaar;
725;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2010;5 jaar na startjaar;
726;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2010;6 jaar na startjaar;
727;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2010;7 jaar na startjaar;
728;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2012;4 jaar na startjaar;
729;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2012;5 jaar na startjaar;
730;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2012;6 jaar na startjaar;
731;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2012;7 jaar na startjaar;
732;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2014;4 jaar na startjaar;
733;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2014;5 jaar na startjaar;
734;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2014;6 jaar na startjaar;
735;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2014;7 jaar na startjaar;
736;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2016;4 jaar na startjaar;37790.0
737;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2016;5 jaar na startjaar;37790.0
738;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2016;6 jaar na startjaar;37790.0
739;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2016;7 jaar na startjaar;
740;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2018;4 jaar na startjaar;37040.0
741;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2018;5 jaar na startjaar;
742;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2018;6 jaar na startjaar;
743;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Totaal leerlingen startjaar;2018;7 jaar na startjaar;
744;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Leerlingen in vo;2008;4 jaar na startjaar;
745;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Leerlingen in vo;2008;5 jaar na startjaar;
746;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Leerlingen in vo;2008;6 jaar na startjaar;
747;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Leerlingen in vo;2008;7 jaar na startjaar;
748;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Leerlingen in vo;2010;4 jaar na startjaar;
749;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Leerlingen in vo;2010;5 jaar na startjaar;
750;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Leerlingen in vo;2010;6 jaar na startjaar;
751;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Leerlingen in vo;2010;7 jaar na startjaar;
752;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Leerlingen in vo;2012;4 jaar na startjaar;
753;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Leerlingen in vo;2012;5 jaar na startjaar;
754;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Leerlingen in vo;2012;6 jaar na startjaar;
755;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Leerlingen in vo;2012;7 jaar na startjaar;
756;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Leerlingen in vo;2014;4 jaar na startjaar;
757;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Leerlingen in vo;2014;5 jaar na startjaar;
758;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Leerlingen in vo;2014;6 jaar na startjaar;
759;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vwo;Leerlingen in vo;2014;7 jaar na startjaar;
