ID;Populatie;Vervoerwijzen;Motieven;RegioS;Perioden;VerplaatsingenPerPersoonPerDag_1;AfgelegdeAfstandPerVerplaatsing_2;AfgelegdeAfstandPerPersoonPerDag_3;ReisduurPerVerplaatsing_4;ReisduurPerPersoonPerDag_5
279;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;1988;;;;;
280;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;1989;;;;;
281;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;1990;;;;;
282;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;1991;;;;;
283;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;1992;;;;;
284;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;1993;;;;;
285;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;1994;3.23;8.26;26.56;17.99;58.06
286;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;1995;3.05;8.44;25.73;18.4;56.18
287;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;1996;3.07;8.74;26.83;18.69;57.4
288;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;1997;3.15;8.6;27.04;18.28;57.66
289;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;1998;3.11;8.72;27.1;18.44;57.38
290;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;1999;3.16;8.85;27.97;18.01;56.91
291;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;2000;3.09;8.56;26.43;18.07;55.79
292;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;2001;3.04;8.73;26.48;17.98;54.57
293;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;2002;3.03;9.04;27.44;17.95;54.45
294;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;2003;3.01;9.68;29.12;18.86;56.69
295;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;2004;;;;;
296;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;2005;;;;;
297;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;2006;;;;;
298;Hele bevolking;Alle hoofdvervoerwijzen;1;Limburg;2007;;;;;
299;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;1985;;;;;
300;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;1986;;;;;
301;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;1987;;;;;
302;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;1988;;;;;
303;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;1989;;;;;
304;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;1990;;;;;
305;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;1991;;;;;
306;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;1992;;;;;
307;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;1993;;;;;
308;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;1994;3.11;10.25;31.93;18.92;58.94
309;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;1995;3.09;10.82;33.49;19.56;60.55
310;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;1996;3.04;10.91;33.2;19.88;60.43
311;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;1997;3.1;10.68;33.08;19.52;60.52
312;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;1998;3.03;10.98;33.18;19.44;58.85
313;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;1999;3.09;10.63;32.87;18.87;58.34
314;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;2000;3.08;10.64;32.77;18.57;57.19
315;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;2001;3.01;11.12;33.41;18.96;56.97
316;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;2002;3.04;10.87;33.04;18.7;56.84
317;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;2003;3.07;11.08;33.98;18.74;57.48
318;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;2004;;;;;
319;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;2005;;;;;
320;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;2006;;;;;
321;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Noord-Nederland;2007;;;;;
322;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;1985;;;;;
323;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;1986;;;;;
324;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;1987;;;;;
325;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;1988;;;;;
326;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;1989;;;;;
327;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;1990;;;;;
328;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;1991;;;;;
329;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;1992;;;;;
330;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;1993;;;;;
331;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;1994;3.21;9.91;31.76;18.54;59.59
332;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;1995;3.2;10.15;32.41;18.88;60.34
333;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;1996;3.17;10.2;32.35;18.58;58.99
334;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;1997;3.18;10.7;34.04;19.39;61.65
335;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;1998;3.16;10.46;33.06;19.05;60.23
336;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;1999;3.17;10.73;34.05;19.05;60.44
337;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;2000;3.14;10.91;34.22;19.04;59.74
338;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;2001;3.12;10.55;32.89;18.75;58.42
339;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;2002;3.12;10.91;34.06;18.72;58.43
340;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;2003;3.1;10.49;32.51;18.55;57.51
341;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;2004;;;;;
342;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;2005;;;;;
343;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;2006;;;;;
344;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Oost-Nederland;2007;;;;;
345;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;1985;;;;;
346;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;1986;;;;;
347;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;1987;;;;;
348;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;1988;;;;;
349;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;1989;;;;;
350;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;1990;;;;;
351;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;1991;;;;;
352;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;1992;;;;;
353;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;1993;;;;;
354;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;1994;3.23;9.61;31.07;19.95;64.35
355;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;1995;3.19;9.9;31.61;20.24;64.62
356;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;1996;3.16;9.78;30.98;19.93;63.05
357;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;1997;3.18;10.17;32.34;20.62;65.51
358;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;1998;3.16;10.26;32.45;20.48;64.73
359;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;1999;3.13;10.3;32.3;20.5;64.27
360;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;2000;3.08;10.22;31.47;20.48;63.04
361;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;2001;3.05;10.4;31.74;20.53;62.68
362;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;2002;3.03;10.28;31.16;20.21;61.27
363;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;2003;3.09;10.17;31.42;20.17;62.32
364;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;2004;;;;;
365;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;2005;;;;;
366;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;2006;;;;;
367;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel West-Nederland;2007;;;;;
368;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;1985;;;;;
369;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;1986;;;;;
370;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;1987;;;;;
371;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;1988;;;;;
372;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;1989;;;;;
373;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;1990;;;;;
374;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;1991;;;;;
375;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;1992;;;;;
376;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;1993;;;;;
377;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;1994;3.2;9.01;28.8;18.27;58.45
378;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;1995;3.14;9.33;29.22;18.57;58.21
379;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;1996;3.17;9.5;30.04;18.6;58.87
380;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;1997;3.17;9.68;30.64;18.95;60.05
381;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;1998;3.13;9.57;29.95;18.74;58.74
382;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;1999;3.2;9.69;30.99;18.6;59.47
383;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;2000;3.15;9.74;30.69;18.59;58.6
384;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;2001;3.08;9.7;29.9;18.55;57.18
385;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;2002;3.11;9.79;30.49;18.42;57.37
386;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;2003;3.11;10.09;31.41;18.72;58.28
387;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;2004;;;;;
388;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;2005;;;;;
389;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;2006;;;;;
390;Hele bevolking;Alle hoofdvervoerwijzen;1;Landsdeel Zuid-Nederland;2007;;;;;
391;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;1985;;;;;
392;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;1986;;;;;
393;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;1987;;;;;
394;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;1988;;;;;
395;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;1989;;;;;
396;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;1990;;;;;
397;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;1991;;;;;
398;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;1992;;;;;
399;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;1993;;;;;
400;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;1994;3.23;9.01;29.2;20.54;66.43
401;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;1995;3.15;9.35;29.44;21.04;66.34
402;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;1996;3.1;9.25;28.72;20.81;64.58
403;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;1997;3.14;9.59;30.05;21.6;67.79
404;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;1998;3.13;9.9;30.99;21.63;67.72
405;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;1999;2.99;9.92;29.64;21.95;65.59
406;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;2000;2.94;10.04;29.52;22.09;64.93
407;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;2001;2.96;10.03;29.72;22.15;65.63
408;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;2002;2.89;9.8;28.35;21.48;62.12
409;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;2003;3.0;10.01;30.05;21.63;64.91
410;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;2004;;;;;
411;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;2005;;;;;
412;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;2006;;;;;
413;Hele bevolking;Alle hoofdvervoerwijzen;1;Zeer sterk stedelijk;2007;;;;;
414;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;1985;;;;;
415;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;1986;;;;;
416;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;1987;;;;;
417;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;1988;;;;;
418;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;1989;;;;;
419;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;1990;;;;;
420;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;1991;;;;;
421;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;1992;;;;;
422;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;1993;;;;;
423;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;1994;3.25;9.53;30.98;19.25;62.6
424;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;1995;3.19;9.73;31.01;19.61;62.51
425;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;1996;3.18;9.82;31.19;19.4;61.68
426;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;1997;3.2;10.11;32.37;19.89;63.73
427;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;1998;3.17;9.87;31.28;19.6;62.16
428;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;1999;3.17;10.21;32.37;19.72;62.48
429;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;2000;3.13;10.04;31.38;19.6;61.25
430;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;2001;3.08;10.16;31.25;19.64;60.43
431;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;2002;3.09;10.55;32.61;19.69;60.85
432;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;2003;3.11;10.44;32.42;19.62;60.94
433;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;2004;;;;;
434;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;2005;;;;;
435;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;2006;;;;;
436;Hele bevolking;Alle hoofdvervoerwijzen;1;Sterk stedelijk;2007;;;;;
437;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;1985;;;;;
438;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;1986;;;;;
439;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;1987;;;;;
440;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;1988;;;;;
441;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;1989;;;;;
442;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;1990;;;;;
443;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;1991;;;;;
444;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;1992;;;;;
445;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;1993;;;;;
446;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;1994;3.26;9.73;31.7;18.98;61.9
447;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;1995;3.2;9.88;31.57;19.13;61.18
448;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;1996;3.2;9.93;31.77;19.09;61.14
449;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;1997;3.21;10.38;33.31;19.65;63.05
450;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;1998;3.16;10.18;32.19;19.33;61.14
451;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;1999;3.25;10.09;32.81;18.99;61.74
452;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;2000;3.16;10.33;32.67;19.05;60.25
453;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;2001;3.11;10.35;32.2;18.93;58.91
454;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;2002;3.12;10.18;31.75;18.52;57.76
455;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;2003;3.17;9.95;31.56;18.48;58.61
456;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;2004;;;;;
457;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;2005;;;;;
458;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;2006;;;;;
459;Hele bevolking;Alle hoofdvervoerwijzen;1;Matig stedelijk;2007;;;;;
460;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;1985;;;;;
461;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;1986;;;;;
462;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;1987;;;;;
463;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;1988;;;;;
464;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;1989;;;;;
465;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;1990;;;;;
466;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;1991;;;;;
467;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;1992;;;;;
468;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;1993;;;;;
469;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;1994;3.19;9.26;29.51;18.16;57.86
470;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;1995;3.21;10.12;32.54;18.77;60.31
471;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;1996;3.19;10.08;32.19;18.64;59.52
472;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;1997;3.19;10.25;32.7;19.0;60.63
473;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;1998;3.17;10.2;32.34;18.86;59.78
474;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;1999;3.21;10.4;33.42;18.71;60.14
475;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;2000;3.17;10.34;32.79;18.57;58.88
476;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;2001;3.12;10.24;31.91;18.39;57.3
477;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;2002;3.14;10.38;32.56;18.36;57.56
478;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;2003;3.12;10.45;32.64;18.6;58.09
479;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;2004;;;;;
480;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;2005;;;;;
481;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;2006;;;;;
482;Hele bevolking;Alle hoofdvervoerwijzen;1;Weinig stedelijk;2007;;;;;
483;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;1985;;;;;
484;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;1986;;;;;
485;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;1987;;;;;
486;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;1988;;;;;
487;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;1989;;;;;
488;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;1990;;;;;
489;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;1991;;;;;
490;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;1992;;;;;
491;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;1993;;;;;
492;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;1994;3.09;10.54;32.56;19.07;58.87
493;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;1995;3.08;10.55;32.53;19.13;58.95
494;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;1996;3.06;10.57;32.46;18.92;57.98
495;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;1997;3.07;10.84;33.28;19.49;59.77
496;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;1998;3.04;11.15;33.93;19.33;58.75
497;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;1999;3.09;10.95;33.83;19.03;58.81
498;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;2000;3.1;10.95;33.94;18.86;58.49
499;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;2001;3.04;11.29;34.33;19.02;57.85
500;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;2002;3.08;10.97;33.76;18.92;58.21
501;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;2003;3.03;10.81;32.75;18.52;56.14
502;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;2004;;;;;
503;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;2005;;;;;
504;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;2006;;;;;
505;Hele bevolking;Alle hoofdvervoerwijzen;1;Niet stedelijk;2007;;;;;
506;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;1985;;;;;
507;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;1986;;;;;
508;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;1987;;;;;
509;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;1988;;;;;
510;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;1989;;;;;
511;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;1990;;;;;
512;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;1991;;;;;
513;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;1992;;;;;
514;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;1993;;;;;
515;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;1994;0.49;13.82;6.75;22.29;10.89
516;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;1995;0.49;14.38;6.99;23.23;11.28
517;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;1996;0.5;14.53;7.23;23.21;11.55
518;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;1997;0.51;14.77;7.46;23.61;11.93
519;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;1998;0.51;15.27;7.79;24.25;12.38
520;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;1999;0.51;15.55;8.0;24.72;12.72
521;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;2000;0.51;15.73;8.06;24.86;12.74
522;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;2001;0.51;15.86;8.03;24.97;12.63
523;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;2002;0.51;15.74;7.97;24.53;12.43
524;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;2003;0.5;15.33;7.71;24.47;12.3
525;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;2004;0.51;16.11;8.29;25.56;13.16
526;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;2005;0.51;16.69;8.48;26.39;13.42
527;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;2006;0.52;17.03;8.89;27.08;14.13
528;Hele bevolking;Alle hoofdvervoerwijzen;2;Nederland;2007;0.52;16.89;8.78;26.96;14.01
529;Hele bevolking;Alle hoofdvervoerwijzen;2;Groningen;1985;;;;;
530;Hele bevolking;Alle hoofdvervoerwijzen;2;Groningen;1986;;;;;
531;Hele bevolking;Alle hoofdvervoerwijzen;2;Groningen;1987;;;;;
532;Hele bevolking;Alle hoofdvervoerwijzen;2;Groningen;1988;;;;;
533;Hele bevolking;Alle hoofdvervoerwijzen;2;Groningen;1989;;;;;
534;Hele bevolking;Alle hoofdvervoerwijzen;2;Groningen;1990;;;;;
535;Hele bevolking;Alle hoofdvervoerwijzen;2;Groningen;1991;;;;;
536;Hele bevolking;Alle hoofdvervoerwijzen;2;Groningen;1992;;;;;
537;Hele bevolking;Alle hoofdvervoerwijzen;2;Groningen;1993;;;;;
