ID;Rijbewijscategorie;LeeftijdRijbewijshouder;RegioS;Perioden;PersonenMetRijbewijs_1
355;Autorijbewijs totaal;16 tot 18 jaar;Flevoland (PV);2021;333.0
356;Autorijbewijs totaal;16 tot 18 jaar;Flevoland (PV);2022;284.0
357;Autorijbewijs totaal;16 tot 18 jaar;Flevoland (PV);2023;367.0
358;Autorijbewijs totaal;16 tot 18 jaar;Flevoland (PV);2024;364.0
359;Autorijbewijs totaal;16 tot 18 jaar;Flevoland (PV);2025;427.0
360;Autorijbewijs totaal;16 tot 18 jaar;Gelderland (PV);2014;1794.0
361;Autorijbewijs totaal;16 tot 18 jaar;Gelderland (PV);2015;2070.0
362;Autorijbewijs totaal;16 tot 18 jaar;Gelderland (PV);2016;2423.0
363;Autorijbewijs totaal;16 tot 18 jaar;Gelderland (PV);2017;2500.0
364;Autorijbewijs totaal;16 tot 18 jaar;Gelderland (PV);2018;2880.0
365;Autorijbewijs totaal;16 tot 18 jaar;Gelderland (PV);2019;2759.0
366;Autorijbewijs totaal;16 tot 18 jaar;Gelderland (PV);2020;2737.0
367;Autorijbewijs totaal;16 tot 18 jaar;Gelderland (PV);2021;1771.0
368;Autorijbewijs totaal;16 tot 18 jaar;Gelderland (PV);2022;1381.0
369;Autorijbewijs totaal;16 tot 18 jaar;Gelderland (PV);2023;1755.0
370;Autorijbewijs totaal;16 tot 18 jaar;Gelderland (PV);2024;2026.0
371;Autorijbewijs totaal;16 tot 18 jaar;Gelderland (PV);2025;2081.0
372;Autorijbewijs totaal;16 tot 18 jaar;Utrecht (PV);2014;919.0
373;Autorijbewijs totaal;16 tot 18 jaar;Utrecht (PV);2015;1014.0
374;Autorijbewijs totaal;16 tot 18 jaar;Utrecht (PV);2016;1199.0
375;Autorijbewijs totaal;16 tot 18 jaar;Utrecht (PV);2017;1296.0
376;Autorijbewijs totaal;16 tot 18 jaar;Utrecht (PV);2018;1517.0
377;Autorijbewijs totaal;16 tot 18 jaar;Utrecht (PV);2019;1507.0
378;Autorijbewijs totaal;16 tot 18 jaar;Utrecht (PV);2020;1490.0
379;Autorijbewijs totaal;16 tot 18 jaar;Utrecht (PV);2021;1017.0
380;Autorijbewijs totaal;16 tot 18 jaar;Utrecht (PV);2022;829.0
381;Autorijbewijs totaal;16 tot 18 jaar;Utrecht (PV);2023;1119.0
382;Autorijbewijs totaal;16 tot 18 jaar;Utrecht (PV);2024;1191.0
383;Autorijbewijs totaal;16 tot 18 jaar;Utrecht (PV);2025;1289.0
384;Autorijbewijs totaal;16 tot 18 jaar;Noord-Holland (PV);2014;1634.0
385;Autorijbewijs totaal;16 tot 18 jaar;Noord-Holland (PV);2015;1963.0
386;Autorijbewijs totaal;16 tot 18 jaar;Noord-Holland (PV);2016;2248.0
387;Autorijbewijs totaal;16 tot 18 jaar;Noord-Holland (PV);2017;2192.0
388;Autorijbewijs totaal;16 tot 18 jaar;Noord-Holland (PV);2018;2431.0
389;Autorijbewijs totaal;16 tot 18 jaar;Noord-Holland (PV);2019;2370.0
390;Autorijbewijs totaal;16 tot 18 jaar;Noord-Holland (PV);2020;2318.0
391;Autorijbewijs totaal;16 tot 18 jaar;Noord-Holland (PV);2021;1596.0
392;Autorijbewijs totaal;16 tot 18 jaar;Noord-Holland (PV);2022;1351.0
393;Autorijbewijs totaal;16 tot 18 jaar;Noord-Holland (PV);2023;1839.0
394;Autorijbewijs totaal;16 tot 18 jaar;Noord-Holland (PV);2024;1864.0
395;Autorijbewijs totaal;16 tot 18 jaar;Noord-Holland (PV);2025;1881.0
396;Autorijbewijs totaal;16 tot 18 jaar;Zuid-Holland (PV);2014;2133.0
397;Autorijbewijs totaal;16 tot 18 jaar;Zuid-Holland (PV);2015;2468.0
398;Autorijbewijs totaal;16 tot 18 jaar;Zuid-Holland (PV);2016;2615.0
399;Autorijbewijs totaal;16 tot 18 jaar;Zuid-Holland (PV);2017;2779.0
400;Autorijbewijs totaal;16 tot 18 jaar;Zuid-Holland (PV);2018;3303.0
401;Autorijbewijs totaal;16 tot 18 jaar;Zuid-Holland (PV);2019;3073.0
402;Autorijbewijs totaal;16 tot 18 jaar;Zuid-Holland (PV);2020;3129.0
403;Autorijbewijs totaal;16 tot 18 jaar;Zuid-Holland (PV);2021;2001.0
404;Autorijbewijs totaal;16 tot 18 jaar;Zuid-Holland (PV);2022;1714.0
405;Autorijbewijs totaal;16 tot 18 jaar;Zuid-Holland (PV);2023;2136.0
406;Autorijbewijs totaal;16 tot 18 jaar;Zuid-Holland (PV);2024;2287.0
407;Autorijbewijs totaal;16 tot 18 jaar;Zuid-Holland (PV);2025;2545.0
408;Autorijbewijs totaal;16 tot 18 jaar;Zeeland (PV);2014;468.0
409;Autorijbewijs totaal;16 tot 18 jaar;Zeeland (PV);2015;554.0
410;Autorijbewijs totaal;16 tot 18 jaar;Zeeland (PV);2016;570.0
411;Autorijbewijs totaal;16 tot 18 jaar;Zeeland (PV);2017;583.0
412;Autorijbewijs totaal;16 tot 18 jaar;Zeeland (PV);2018;699.0
413;Autorijbewijs totaal;16 tot 18 jaar;Zeeland (PV);2019;635.0
414;Autorijbewijs totaal;16 tot 18 jaar;Zeeland (PV);2020;613.0
415;Autorijbewijs totaal;16 tot 18 jaar;Zeeland (PV);2021;412.0
416;Autorijbewijs totaal;16 tot 18 jaar;Zeeland (PV);2022;307.0
417;Autorijbewijs totaal;16 tot 18 jaar;Zeeland (PV);2023;463.0
418;Autorijbewijs totaal;16 tot 18 jaar;Zeeland (PV);2024;430.0
419;Autorijbewijs totaal;16 tot 18 jaar;Zeeland (PV);2025;488.0
420;Autorijbewijs totaal;16 tot 18 jaar;Noord-Brabant (PV);2014;2199.0
421;Autorijbewijs totaal;16 tot 18 jaar;Noord-Brabant (PV);2015;2640.0
422;Autorijbewijs totaal;16 tot 18 jaar;Noord-Brabant (PV);2016;2877.0
423;Autorijbewijs totaal;16 tot 18 jaar;Noord-Brabant (PV);2017;2974.0
424;Autorijbewijs totaal;16 tot 18 jaar;Noord-Brabant (PV);2018;3345.0
425;Autorijbewijs totaal;16 tot 18 jaar;Noord-Brabant (PV);2019;3052.0
426;Autorijbewijs totaal;16 tot 18 jaar;Noord-Brabant (PV);2020;3040.0
427;Autorijbewijs totaal;16 tot 18 jaar;Noord-Brabant (PV);2021;1906.0
428;Autorijbewijs totaal;16 tot 18 jaar;Noord-Brabant (PV);2022;1511.0
429;Autorijbewijs totaal;16 tot 18 jaar;Noord-Brabant (PV);2023;2102.0
430;Autorijbewijs totaal;16 tot 18 jaar;Noord-Brabant (PV);2024;2312.0
431;Autorijbewijs totaal;16 tot 18 jaar;Noord-Brabant (PV);2025;2378.0
432;Autorijbewijs totaal;16 tot 18 jaar;Limburg (PV);2014;1031.0
433;Autorijbewijs totaal;16 tot 18 jaar;Limburg (PV);2015;1229.0
434;Autorijbewijs totaal;16 tot 18 jaar;Limburg (PV);2016;1375.0
435;Autorijbewijs totaal;16 tot 18 jaar;Limburg (PV);2017;1409.0
436;Autorijbewijs totaal;16 tot 18 jaar;Limburg (PV);2018;1391.0
437;Autorijbewijs totaal;16 tot 18 jaar;Limburg (PV);2019;1392.0
438;Autorijbewijs totaal;16 tot 18 jaar;Limburg (PV);2020;1318.0
439;Autorijbewijs totaal;16 tot 18 jaar;Limburg (PV);2021;838.0
440;Autorijbewijs totaal;16 tot 18 jaar;Limburg (PV);2022;709.0
441;Autorijbewijs totaal;16 tot 18 jaar;Limburg (PV);2023;948.0
442;Autorijbewijs totaal;16 tot 18 jaar;Limburg (PV);2024;1096.0
443;Autorijbewijs totaal;16 tot 18 jaar;Limburg (PV);2025;1044.0
444;Autorijbewijs totaal;16 tot 18 jaar;Niet in te delen (PV);2014;1.0
445;Autorijbewijs totaal;16 tot 18 jaar;Niet in te delen (PV);2015;0.0
446;Autorijbewijs totaal;16 tot 18 jaar;Niet in te delen (PV);2016;1.0
447;Autorijbewijs totaal;16 tot 18 jaar;Niet in te delen (PV);2017;0.0
448;Autorijbewijs totaal;16 tot 18 jaar;Niet in te delen (PV);2018;0.0
449;Autorijbewijs totaal;16 tot 18 jaar;Niet in te delen (PV);2019;0.0
450;Autorijbewijs totaal;16 tot 18 jaar;Niet in te delen (PV);2020;0.0
451;Autorijbewijs totaal;16 tot 18 jaar;Niet in te delen (PV);2021;0.0
452;Autorijbewijs totaal;16 tot 18 jaar;Niet in te delen (PV);2022;0.0
453;Autorijbewijs totaal;16 tot 18 jaar;Niet in te delen (PV);2023;0.0
454;Autorijbewijs totaal;16 tot 18 jaar;Niet in te delen (PV);2024;1.0
455;Autorijbewijs totaal;16 tot 18 jaar;Niet in te delen (PV);2025;0.0
456;Autorijbewijs totaal;18 tot 20 jaar;Nederland;2014;170879.0
457;Autorijbewijs totaal;18 tot 20 jaar;Nederland;2015;174827.0
458;Autorijbewijs totaal;18 tot 20 jaar;Nederland;2016;181496.0
459;Autorijbewijs totaal;18 tot 20 jaar;Nederland;2017;188872.0
460;Autorijbewijs totaal;18 tot 20 jaar;Nederland;2018;199683.0
461;Autorijbewijs totaal;18 tot 20 jaar;Nederland;2019;204227.0
462;Autorijbewijs totaal;18 tot 20 jaar;Nederland;2020;208847.0
463;Autorijbewijs totaal;18 tot 20 jaar;Nederland;2021;186936.0
464;Autorijbewijs totaal;18 tot 20 jaar;Nederland;2022;171507.0
465;Autorijbewijs totaal;18 tot 20 jaar;Nederland;2023;178174.0
466;Autorijbewijs totaal;18 tot 20 jaar;Nederland;2024;182333.0
467;Autorijbewijs totaal;18 tot 20 jaar;Nederland;2025;186249.0
468;Autorijbewijs totaal;18 tot 20 jaar;Noord-Nederland (LD);2014;18683.0
469;Autorijbewijs totaal;18 tot 20 jaar;Noord-Nederland (LD);2015;18957.0
470;Autorijbewijs totaal;18 tot 20 jaar;Noord-Nederland (LD);2016;19277.0
471;Autorijbewijs totaal;18 tot 20 jaar;Noord-Nederland (LD);2017;20023.0
472;Autorijbewijs totaal;18 tot 20 jaar;Noord-Nederland (LD);2018;21675.0
473;Autorijbewijs totaal;18 tot 20 jaar;Noord-Nederland (LD);2019;22184.0
474;Autorijbewijs totaal;18 tot 20 jaar;Noord-Nederland (LD);2020;22388.0
475;Autorijbewijs totaal;18 tot 20 jaar;Noord-Nederland (LD);2021;20154.0
476;Autorijbewijs totaal;18 tot 20 jaar;Noord-Nederland (LD);2022;18789.0
477;Autorijbewijs totaal;18 tot 20 jaar;Noord-Nederland (LD);2023;19254.0
478;Autorijbewijs totaal;18 tot 20 jaar;Noord-Nederland (LD);2024;19805.0
479;Autorijbewijs totaal;18 tot 20 jaar;Noord-Nederland (LD);2025;20258.0
480;Autorijbewijs totaal;18 tot 20 jaar;Oost-Nederland (LD);2014;39872.0
481;Autorijbewijs totaal;18 tot 20 jaar;Oost-Nederland (LD);2015;40266.0
482;Autorijbewijs totaal;18 tot 20 jaar;Oost-Nederland (LD);2016;42107.0
483;Autorijbewijs totaal;18 tot 20 jaar;Oost-Nederland (LD);2017;44044.0
484;Autorijbewijs totaal;18 tot 20 jaar;Oost-Nederland (LD);2018;46661.0
485;Autorijbewijs totaal;18 tot 20 jaar;Oost-Nederland (LD);2019;48339.0
486;Autorijbewijs totaal;18 tot 20 jaar;Oost-Nederland (LD);2020;49724.0
487;Autorijbewijs totaal;18 tot 20 jaar;Oost-Nederland (LD);2021;44707.0
488;Autorijbewijs totaal;18 tot 20 jaar;Oost-Nederland (LD);2022;41205.0
489;Autorijbewijs totaal;18 tot 20 jaar;Oost-Nederland (LD);2023;42662.0
490;Autorijbewijs totaal;18 tot 20 jaar;Oost-Nederland (LD);2024;43301.0
491;Autorijbewijs totaal;18 tot 20 jaar;Oost-Nederland (LD);2025;44462.0
492;Autorijbewijs totaal;18 tot 20 jaar;West-Nederland (LD);2014;71101.0
493;Autorijbewijs totaal;18 tot 20 jaar;West-Nederland (LD);2015;73641.0
494;Autorijbewijs totaal;18 tot 20 jaar;West-Nederland (LD);2016;76532.0
495;Autorijbewijs totaal;18 tot 20 jaar;West-Nederland (LD);2017;79281.0
496;Autorijbewijs totaal;18 tot 20 jaar;West-Nederland (LD);2018;83174.0
497;Autorijbewijs totaal;18 tot 20 jaar;West-Nederland (LD);2019;85268.0
498;Autorijbewijs totaal;18 tot 20 jaar;West-Nederland (LD);2020;88065.0
499;Autorijbewijs totaal;18 tot 20 jaar;West-Nederland (LD);2021;78537.0
500;Autorijbewijs totaal;18 tot 20 jaar;West-Nederland (LD);2022;71814.0
501;Autorijbewijs totaal;18 tot 20 jaar;West-Nederland (LD);2023;75529.0
502;Autorijbewijs totaal;18 tot 20 jaar;West-Nederland (LD);2024;78081.0
503;Autorijbewijs totaal;18 tot 20 jaar;West-Nederland (LD);2025;80032.0
504;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Nederland (LD);2014;41200.0
505;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Nederland (LD);2015;41950.0
506;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Nederland (LD);2016;43565.0
507;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Nederland (LD);2017;45515.0
508;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Nederland (LD);2018;48160.0
509;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Nederland (LD);2019;48419.0
510;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Nederland (LD);2020;48665.0
511;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Nederland (LD);2021;43535.0
512;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Nederland (LD);2022;39693.0
513;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Nederland (LD);2023;40721.0
514;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Nederland (LD);2024;41133.0
515;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Nederland (LD);2025;41473.0
516;Autorijbewijs totaal;18 tot 20 jaar;Niet in te delen (LD);2014;23.0
517;Autorijbewijs totaal;18 tot 20 jaar;Niet in te delen (LD);2015;13.0
518;Autorijbewijs totaal;18 tot 20 jaar;Niet in te delen (LD);2016;15.0
519;Autorijbewijs totaal;18 tot 20 jaar;Niet in te delen (LD);2017;9.0
520;Autorijbewijs totaal;18 tot 20 jaar;Niet in te delen (LD);2018;13.0
521;Autorijbewijs totaal;18 tot 20 jaar;Niet in te delen (LD);2019;17.0
522;Autorijbewijs totaal;18 tot 20 jaar;Niet in te delen (LD);2020;5.0
523;Autorijbewijs totaal;18 tot 20 jaar;Niet in te delen (LD);2021;3.0
524;Autorijbewijs totaal;18 tot 20 jaar;Niet in te delen (LD);2022;6.0
525;Autorijbewijs totaal;18 tot 20 jaar;Niet in te delen (LD);2023;8.0
526;Autorijbewijs totaal;18 tot 20 jaar;Niet in te delen (LD);2024;13.0
527;Autorijbewijs totaal;18 tot 20 jaar;Niet in te delen (LD);2025;24.0
528;Autorijbewijs totaal;18 tot 20 jaar;Groningen (PV);2014;7331.0
529;Autorijbewijs totaal;18 tot 20 jaar;Groningen (PV);2015;7349.0
530;Autorijbewijs totaal;18 tot 20 jaar;Groningen (PV);2016;7186.0
531;Autorijbewijs totaal;18 tot 20 jaar;Groningen (PV);2017;7087.0
532;Autorijbewijs totaal;18 tot 20 jaar;Groningen (PV);2018;7307.0
533;Autorijbewijs totaal;18 tot 20 jaar;Groningen (PV);2019;7350.0
534;Autorijbewijs totaal;18 tot 20 jaar;Groningen (PV);2020;7290.0
535;Autorijbewijs totaal;18 tot 20 jaar;Groningen (PV);2021;6619.0
536;Autorijbewijs totaal;18 tot 20 jaar;Groningen (PV);2022;6077.0
537;Autorijbewijs totaal;18 tot 20 jaar;Groningen (PV);2023;6144.0
538;Autorijbewijs totaal;18 tot 20 jaar;Groningen (PV);2024;6856.0
539;Autorijbewijs totaal;18 tot 20 jaar;Groningen (PV);2025;7003.0
540;Autorijbewijs totaal;18 tot 20 jaar;Fryslân (PV);2014;6446.0
541;Autorijbewijs totaal;18 tot 20 jaar;Fryslân (PV);2015;6628.0
542;Autorijbewijs totaal;18 tot 20 jaar;Fryslân (PV);2016;6922.0
543;Autorijbewijs totaal;18 tot 20 jaar;Fryslân (PV);2017;7415.0
544;Autorijbewijs totaal;18 tot 20 jaar;Fryslân (PV);2018;8291.0
545;Autorijbewijs totaal;18 tot 20 jaar;Fryslân (PV);2019;8581.0
546;Autorijbewijs totaal;18 tot 20 jaar;Fryslân (PV);2020;8634.0
547;Autorijbewijs totaal;18 tot 20 jaar;Fryslân (PV);2021;7657.0
548;Autorijbewijs totaal;18 tot 20 jaar;Fryslân (PV);2022;7141.0
549;Autorijbewijs totaal;18 tot 20 jaar;Fryslân (PV);2023;7358.0
550;Autorijbewijs totaal;18 tot 20 jaar;Fryslân (PV);2024;7250.0
551;Autorijbewijs totaal;18 tot 20 jaar;Fryslân (PV);2025;7469.0
552;Autorijbewijs totaal;18 tot 20 jaar;Drenthe (PV);2014;4906.0
553;Autorijbewijs totaal;18 tot 20 jaar;Drenthe (PV);2015;4980.0
554;Autorijbewijs totaal;18 tot 20 jaar;Drenthe (PV);2016;5169.0
555;Autorijbewijs totaal;18 tot 20 jaar;Drenthe (PV);2017;5521.0
556;Autorijbewijs totaal;18 tot 20 jaar;Drenthe (PV);2018;6077.0
557;Autorijbewijs totaal;18 tot 20 jaar;Drenthe (PV);2019;6253.0
558;Autorijbewijs totaal;18 tot 20 jaar;Drenthe (PV);2020;6464.0
559;Autorijbewijs totaal;18 tot 20 jaar;Drenthe (PV);2021;5878.0
560;Autorijbewijs totaal;18 tot 20 jaar;Drenthe (PV);2022;5571.0
561;Autorijbewijs totaal;18 tot 20 jaar;Drenthe (PV);2023;5752.0
562;Autorijbewijs totaal;18 tot 20 jaar;Drenthe (PV);2024;5699.0
563;Autorijbewijs totaal;18 tot 20 jaar;Drenthe (PV);2025;5786.0
564;Autorijbewijs totaal;18 tot 20 jaar;Overijssel (PV);2014;12652.0
565;Autorijbewijs totaal;18 tot 20 jaar;Overijssel (PV);2015;12709.0
566;Autorijbewijs totaal;18 tot 20 jaar;Overijssel (PV);2016;13445.0
567;Autorijbewijs totaal;18 tot 20 jaar;Overijssel (PV);2017;14132.0
568;Autorijbewijs totaal;18 tot 20 jaar;Overijssel (PV);2018;14887.0
569;Autorijbewijs totaal;18 tot 20 jaar;Overijssel (PV);2019;15664.0
570;Autorijbewijs totaal;18 tot 20 jaar;Overijssel (PV);2020;16193.0
571;Autorijbewijs totaal;18 tot 20 jaar;Overijssel (PV);2021;14489.0
572;Autorijbewijs totaal;18 tot 20 jaar;Overijssel (PV);2022;13781.0
573;Autorijbewijs totaal;18 tot 20 jaar;Overijssel (PV);2023;14370.0
574;Autorijbewijs totaal;18 tot 20 jaar;Overijssel (PV);2024;14167.0
575;Autorijbewijs totaal;18 tot 20 jaar;Overijssel (PV);2025;14451.0
576;Autorijbewijs totaal;18 tot 20 jaar;Flevoland (PV);2014;3677.0
577;Autorijbewijs totaal;18 tot 20 jaar;Flevoland (PV);2015;3625.0
578;Autorijbewijs totaal;18 tot 20 jaar;Flevoland (PV);2016;3907.0
579;Autorijbewijs totaal;18 tot 20 jaar;Flevoland (PV);2017;4133.0
580;Autorijbewijs totaal;18 tot 20 jaar;Flevoland (PV);2018;4458.0
581;Autorijbewijs totaal;18 tot 20 jaar;Flevoland (PV);2019;4565.0
582;Autorijbewijs totaal;18 tot 20 jaar;Flevoland (PV);2020;4746.0
583;Autorijbewijs totaal;18 tot 20 jaar;Flevoland (PV);2021;4390.0
584;Autorijbewijs totaal;18 tot 20 jaar;Flevoland (PV);2022;4073.0
585;Autorijbewijs totaal;18 tot 20 jaar;Flevoland (PV);2023;4278.0
586;Autorijbewijs totaal;18 tot 20 jaar;Flevoland (PV);2024;4477.0
587;Autorijbewijs totaal;18 tot 20 jaar;Flevoland (PV);2025;4606.0
588;Autorijbewijs totaal;18 tot 20 jaar;Gelderland (PV);2014;23543.0
589;Autorijbewijs totaal;18 tot 20 jaar;Gelderland (PV);2015;23932.0
590;Autorijbewijs totaal;18 tot 20 jaar;Gelderland (PV);2016;24755.0
591;Autorijbewijs totaal;18 tot 20 jaar;Gelderland (PV);2017;25779.0
592;Autorijbewijs totaal;18 tot 20 jaar;Gelderland (PV);2018;27316.0
593;Autorijbewijs totaal;18 tot 20 jaar;Gelderland (PV);2019;28110.0
594;Autorijbewijs totaal;18 tot 20 jaar;Gelderland (PV);2020;28785.0
595;Autorijbewijs totaal;18 tot 20 jaar;Gelderland (PV);2021;25828.0
596;Autorijbewijs totaal;18 tot 20 jaar;Gelderland (PV);2022;23351.0
597;Autorijbewijs totaal;18 tot 20 jaar;Gelderland (PV);2023;24014.0
598;Autorijbewijs totaal;18 tot 20 jaar;Gelderland (PV);2024;24657.0
599;Autorijbewijs totaal;18 tot 20 jaar;Gelderland (PV);2025;25405.0
600;Autorijbewijs totaal;18 tot 20 jaar;Utrecht (PV);2014;12400.0
601;Autorijbewijs totaal;18 tot 20 jaar;Utrecht (PV);2015;13035.0
602;Autorijbewijs totaal;18 tot 20 jaar;Utrecht (PV);2016;13730.0
603;Autorijbewijs totaal;18 tot 20 jaar;Utrecht (PV);2017;14317.0
604;Autorijbewijs totaal;18 tot 20 jaar;Utrecht (PV);2018;14867.0
605;Autorijbewijs totaal;18 tot 20 jaar;Utrecht (PV);2019;15350.0
606;Autorijbewijs totaal;18 tot 20 jaar;Utrecht (PV);2020;16668.0
607;Autorijbewijs totaal;18 tot 20 jaar;Utrecht (PV);2021;15002.0
608;Autorijbewijs totaal;18 tot 20 jaar;Utrecht (PV);2022;13555.0
609;Autorijbewijs totaal;18 tot 20 jaar;Utrecht (PV);2023;14331.0
610;Autorijbewijs totaal;18 tot 20 jaar;Utrecht (PV);2024;14487.0
611;Autorijbewijs totaal;18 tot 20 jaar;Utrecht (PV);2025;14944.0
612;Autorijbewijs totaal;18 tot 20 jaar;Noord-Holland (PV);2014;22696.0
613;Autorijbewijs totaal;18 tot 20 jaar;Noord-Holland (PV);2015;23260.0
614;Autorijbewijs totaal;18 tot 20 jaar;Noord-Holland (PV);2016;24185.0
615;Autorijbewijs totaal;18 tot 20 jaar;Noord-Holland (PV);2017;25063.0
616;Autorijbewijs totaal;18 tot 20 jaar;Noord-Holland (PV);2018;26043.0
617;Autorijbewijs totaal;18 tot 20 jaar;Noord-Holland (PV);2019;26584.0
618;Autorijbewijs totaal;18 tot 20 jaar;Noord-Holland (PV);2020;27246.0
619;Autorijbewijs totaal;18 tot 20 jaar;Noord-Holland (PV);2021;24267.0
620;Autorijbewijs totaal;18 tot 20 jaar;Noord-Holland (PV);2022;22688.0
621;Autorijbewijs totaal;18 tot 20 jaar;Noord-Holland (PV);2023;24094.0
622;Autorijbewijs totaal;18 tot 20 jaar;Noord-Holland (PV);2024;24643.0
623;Autorijbewijs totaal;18 tot 20 jaar;Noord-Holland (PV);2025;25130.0
624;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Holland (PV);2014;31966.0
625;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Holland (PV);2015;33176.0
626;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Holland (PV);2016;34052.0
627;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Holland (PV);2017;35134.0
628;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Holland (PV);2018;37252.0
629;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Holland (PV);2019;38179.0
630;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Holland (PV);2020;38983.0
631;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Holland (PV);2021;34631.0
632;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Holland (PV);2022;31362.0
633;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Holland (PV);2023;32767.0
634;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Holland (PV);2024;34689.0
635;Autorijbewijs totaal;18 tot 20 jaar;Zuid-Holland (PV);2025;35783.0
636;Autorijbewijs totaal;18 tot 20 jaar;Zeeland (PV);2014;4039.0
637;Autorijbewijs totaal;18 tot 20 jaar;Zeeland (PV);2015;4170.0
638;Autorijbewijs totaal;18 tot 20 jaar;Zeeland (PV);2016;4565.0
639;Autorijbewijs totaal;18 tot 20 jaar;Zeeland (PV);2017;4767.0
640;Autorijbewijs totaal;18 tot 20 jaar;Zeeland (PV);2018;5012.0
641;Autorijbewijs totaal;18 tot 20 jaar;Zeeland (PV);2019;5155.0
642;Autorijbewijs totaal;18 tot 20 jaar;Zeeland (PV);2020;5168.0
643;Autorijbewijs totaal;18 tot 20 jaar;Zeeland (PV);2021;4637.0
644;Autorijbewijs totaal;18 tot 20 jaar;Zeeland (PV);2022;4209.0
645;Autorijbewijs totaal;18 tot 20 jaar;Zeeland (PV);2023;4337.0
646;Autorijbewijs totaal;18 tot 20 jaar;Zeeland (PV);2024;4262.0
647;Autorijbewijs totaal;18 tot 20 jaar;Zeeland (PV);2025;4175.0
648;Autorijbewijs totaal;18 tot 20 jaar;Noord-Brabant (PV);2014;29057.0
649;Autorijbewijs totaal;18 tot 20 jaar;Noord-Brabant (PV);2015;29656.0
650;Autorijbewijs totaal;18 tot 20 jaar;Noord-Brabant (PV);2016;30868.0
651;Autorijbewijs totaal;18 tot 20 jaar;Noord-Brabant (PV);2017;32183.0
652;Autorijbewijs totaal;18 tot 20 jaar;Noord-Brabant (PV);2018;34258.0
653;Autorijbewijs totaal;18 tot 20 jaar;Noord-Brabant (PV);2019;34576.0
654;Autorijbewijs totaal;18 tot 20 jaar;Noord-Brabant (PV);2020;34702.0
655;Autorijbewijs totaal;18 tot 20 jaar;Noord-Brabant (PV);2021;31049.0
656;Autorijbewijs totaal;18 tot 20 jaar;Noord-Brabant (PV);2022;28337.0
657;Autorijbewijs totaal;18 tot 20 jaar;Noord-Brabant (PV);2023;28939.0
658;Autorijbewijs totaal;18 tot 20 jaar;Noord-Brabant (PV);2024;29295.0
659;Autorijbewijs totaal;18 tot 20 jaar;Noord-Brabant (PV);2025;29908.0
660;Autorijbewijs totaal;18 tot 20 jaar;Limburg (PV);2014;12143.0
661;Autorijbewijs totaal;18 tot 20 jaar;Limburg (PV);2015;12294.0
662;Autorijbewijs totaal;18 tot 20 jaar;Limburg (PV);2016;12697.0
663;Autorijbewijs totaal;18 tot 20 jaar;Limburg (PV);2017;13332.0
664;Autorijbewijs totaal;18 tot 20 jaar;Limburg (PV);2018;13902.0
665;Autorijbewijs totaal;18 tot 20 jaar;Limburg (PV);2019;13843.0
666;Autorijbewijs totaal;18 tot 20 jaar;Limburg (PV);2020;13963.0
667;Autorijbewijs totaal;18 tot 20 jaar;Limburg (PV);2021;12486.0
668;Autorijbewijs totaal;18 tot 20 jaar;Limburg (PV);2022;11356.0
669;Autorijbewijs totaal;18 tot 20 jaar;Limburg (PV);2023;11782.0
670;Autorijbewijs totaal;18 tot 20 jaar;Limburg (PV);2024;11838.0
671;Autorijbewijs totaal;18 tot 20 jaar;Limburg (PV);2025;11565.0
672;Autorijbewijs totaal;18 tot 20 jaar;Niet in te delen (PV);2014;23.0
673;Autorijbewijs totaal;18 tot 20 jaar;Niet in te delen (PV);2015;13.0
