ID;RegioS;Perioden;JongerenMetJeugdhulpInNatura_1;JongerenMetJeugdhMetVerblInNat_2;JongerenMetJeugdbescherming_3;JeugdbeschEnJeugdhMetVerblInNat_4;JongerenMetJeugdreclassering_5
365;Asten;2022;10.4;10.2;0.9;64.3;
366;Asten;1e halfjaar 2023;9.4;9.6;0.8;64.0;
367;Asten;2e halfjaar 2023;9.8;8.9;0.6;77.8;
368;Asten;2023;11.4;8.8;0.8;64.0;
369;Asten;1e half jaar 2024;10.5;7.7;0.6;70.6;
370;Baarle-Nassau;1e halfjaar 2021;8.1;8.5;0.7;;
371;Baarle-Nassau;2e halfjaar 2021;8.6;;0.8;;
372;Baarle-Nassau;2021;10.1;6.8;0.8;;
373;Baarle-Nassau;1e halfjaar 2022;10.8;7.4;0.8;;
374;Baarle-Nassau;2e halfjaar 2022;11.1;6.4;;;
375;Baarle-Nassau;2022;13.1;5.4;0.7;;
376;Baarle-Nassau;1e halfjaar 2023;10.5;;;;
377;Baarle-Nassau;2e halfjaar 2023;11.1;;;;
378;Baarle-Nassau;2023;12.9;6.2;;;
379;Baarle-Nassau;1e half jaar 2024;10.4;;;;
380;Baarn;1e halfjaar 2021;10.3;10.1;1.0;51.0;0.3
381;Baarn;2e halfjaar 2021;10.6;7.8;0.9;41.9;
382;Baarn;2021;12.5;8.6;1.1;46.2;0.3
383;Baarn;1e halfjaar 2022;11.1;9.5;1.0;52.1;
384;Baarn;2e halfjaar 2022;11.9;8.2;1.0;50.0;
385;Baarn;2022;13.5;7.8;1.1;47.2;
386;Baarn;1e halfjaar 2023;11.5;7.0;0.8;42.1;
387;Baarn;2e halfjaar 2023;12.3;5.7;0.8;41.0;
388;Baarn;2023;14.3;6.0;0.9;38.6;0.3
389;Baarn;1e half jaar 2024;11.7;5.6;0.8;47.4;
390;Barendrecht;1e halfjaar 2021;8.0;8.6;0.6;54.8;0.2
391;Barendrecht;2e halfjaar 2021;7.8;9.3;0.5;67.3;0.2
392;Barendrecht;2021;9.5;8.6;0.6;58.7;0.2
393;Barendrecht;1e halfjaar 2022;8.1;8.4;0.4;60.5;0.2
394;Barendrecht;2e halfjaar 2022;8.2;7.6;0.4;56.8;0.1
395;Barendrecht;2022;9.9;7.4;0.4;57.8;0.2
396;Barendrecht;1e halfjaar 2023;9.3;7.9;0.4;58.5;0.1
397;Barendrecht;2e halfjaar 2023;9.5;8.8;0.4;60.9;0.1
398;Barendrecht;2023;11.1;8.6;0.5;58.5;0.2
399;Barendrecht;1e half jaar 2024;9.5;6.4;0.6;47.5;0.1
400;Barneveld;1e halfjaar 2021;8.5;17.1;1.4;60.8;0.1
401;Barneveld;2e halfjaar 2021;8.2;18.1;1.3;63.8;
402;Barneveld;2021;9.9;15.9;1.5;61.3;0.1
403;Barneveld;1e halfjaar 2022;8.8;12.8;1.1;52.9;
404;Barneveld;2e halfjaar 2022;9.0;11.4;1.0;53.2;0.1
405;Barneveld;2022;10.4;11.6;1.2;54.7;0.1
406;Barneveld;1e halfjaar 2023;8.6;11.4;1.0;58.3;
407;Barneveld;2e halfjaar 2023;8.7;11.6;0.8;65.9;
408;Barneveld;2023;10.2;10.9;1.0;60.7;
409;Barneveld;1e half jaar 2024;8.9;10.8;0.8;61.6;
410;Beek (L.);1e halfjaar 2021;13.7;7.2;0.7;;
411;Beek (L.);2e halfjaar 2021;13.4;8.3;0.7;50.0;
412;Beek (L.);2021;15.8;7.0;0.8;45.0;
413;Beek (L.);1e halfjaar 2022;13.5;6.5;1.0;43.5;
414;Beek (L.);2e halfjaar 2022;14.4;6.9;0.8;42.1;
415;Beek (L.);2022;16.5;6.6;1.0;39.1;
416;Beek (L.);1e halfjaar 2023;13.9;4.9;0.8;;
417;Beek (L.);2e halfjaar 2023;13.8;5.8;0.9;34.8;
418;Beek (L.);2023;16.4;5.1;0.9;34.8;
419;Beek (L.);1e half jaar 2024;;6.5;;;
420;Beekdaelen;1e halfjaar 2021;13.5;10.2;0.9;54.7;
421;Beekdaelen;2e halfjaar 2021;13.4;10.8;1.0;51.7;
422;Beekdaelen;2021;15.5;10.3;1.2;52.2;
423;Beekdaelen;1e halfjaar 2022;12.8;7.8;0.8;30.4;
424;Beekdaelen;2e halfjaar 2022;12.8;8.4;0.9;39.2;
425;Beekdaelen;2022;15.1;8.4;1.0;40.0;
426;Beekdaelen;1e halfjaar 2023;12.8;9.5;0.7;54.8;
427;Beekdaelen;2e halfjaar 2023;12.9;8.3;0.7;55.3;
428;Beekdaelen;2023;15.1;8.5;0.8;55.6;
429;Beekdaelen;1e half jaar 2024;12.4;8.5;0.7;57.5;
430;Beemster;1e halfjaar 2021;8.9;8.1;0.8;75.0;
431;Beemster;2e halfjaar 2021;7.7;11.9;1.0;60.0;
432;Beemster;2021;10.2;8.9;1.0;57.1;
433;Beemster;1e halfjaar 2022;;;;;
434;Beemster;2e halfjaar 2022;;;;;
435;Beemster;2022;;;;;
436;Beemster;1e halfjaar 2023;;;;;
437;Beemster;2e halfjaar 2023;;;;;
438;Beemster;2023;;;;;
439;Beemster;1e half jaar 2024;;;;;
440;Beesel;1e halfjaar 2021;13.3;5.6;1.7;22.5;
441;Beesel;2e halfjaar 2021;13.5;4.5;1.7;20.5;
442;Beesel;2021;15.8;4.7;1.9;20.9;
443;Beesel;1e halfjaar 2022;13.2;7.7;1.9;34.1;
444;Beesel;2e halfjaar 2022;12.4;9.0;1.6;37.8;
445;Beesel;2022;15.2;8.2;2.1;36.2;
446;Beesel;1e halfjaar 2023;12.5;9.5;1.7;34.2;
447;Beesel;2e halfjaar 2023;13.2;9.7;1.7;34.2;
448;Beesel;2023;15.7;8.7;1.8;31.7;
449;Beesel;1e half jaar 2024;13.4;7.4;1.5;26.5;
450;Berg en Dal;1e halfjaar 2021;10.8;13.9;1.3;55.8;
451;Berg en Dal;2e halfjaar 2021;10.6;13.4;1.1;59.1;
452;Berg en Dal;2021;12.6;12.7;1.2;59.7;
453;Berg en Dal;1e halfjaar 2022;10.2;12.0;1.1;57.4;
454;Berg en Dal;2e halfjaar 2022;10.4;11.6;1.0;57.6;
455;Berg en Dal;2022;12.0;11.2;1.1;58.5;
456;Berg en Dal;1e halfjaar 2023;10.9;12.0;1.2;60.3;0.2
457;Berg en Dal;2e halfjaar 2023;11.1;12.3;1.0;63.8;0.2
458;Berg en Dal;2023;13.1;11.3;1.2;64.2;0.2
459;Berg en Dal;1e half jaar 2024;11.4;11.6;1.1;58.7;0.2
460;Bergeijk;1e halfjaar 2021;11.0;8.8;1.0;64.7;
461;Bergeijk;2e halfjaar 2021;11.0;8.2;1.0;60.6;
462;Bergeijk;2021;12.8;7.6;1.1;65.7;
463;Bergeijk;1e halfjaar 2022;7.4;7.8;0.7;63.6;
464;Bergeijk;2e halfjaar 2022;7.8;7.0;0.6;61.9;
465;Bergeijk;2022;9.2;6.6;0.7;60.9;
466;Bergeijk;1e halfjaar 2023;8.3;6.5;0.5;62.5;
467;Bergeijk;2e halfjaar 2023;9.1;4.3;0.5;60.0;
468;Bergeijk;2023;11.0;4.7;0.5;50.0;
469;Bergeijk;1e half jaar 2024;8.5;3.5;0.4;;
470;Bergen (L.);1e halfjaar 2021;11.1;8.5;1.2;46.2;
471;Bergen (L.);2e halfjaar 2021;11.6;8.6;1.4;44.8;
472;Bergen (L.);2021;12.9;8.4;1.5;45.2;
473;Bergen (L.);1e halfjaar 2022;12.3;8.2;1.5;53.1;
474;Bergen (L.);2e halfjaar 2022;12.3;6.3;1.2;58.3;
475;Bergen (L.);2022;14.6;5.9;1.6;48.5;
476;Bergen (L.);1e halfjaar 2023;12.2;8.1;1.5;50.0;
477;Bergen (L.);2e halfjaar 2023;12.6;8.2;1.3;50.0;
478;Bergen (L.);2023;14.6;7.8;1.4;55.2;
479;Bergen (L.);1e half jaar 2024;12.0;8.9;1.2;52.0;
480;Bergen (NH.);1e halfjaar 2021;10.4;4.7;0.8;29.4;
481;Bergen (NH.);2e halfjaar 2021;10.5;5.1;0.7;33.3;
482;Bergen (NH.);2021;12.4;4.6;0.8;30.6;
483;Bergen (NH.);1e halfjaar 2022;11.1;4.3;0.8;24.2;
484;Bergen (NH.);2e halfjaar 2022;10.9;4.2;0.7;;
485;Bergen (NH.);2022;12.9;4.0;0.8;28.6;
486;Bergen (NH.);1e halfjaar 2023;10.9;4.9;0.6;28.6;
487;Bergen (NH.);2e halfjaar 2023;11.2;4.0;0.7;24.2;
488;Bergen (NH.);2023;13.4;4.0;0.8;27.8;
489;Bergen (NH.);1e half jaar 2024;11.3;3.3;0.7;;
490;Bergen op Zoom;1e halfjaar 2021;14.4;6.4;1.1;42.6;0.4
491;Bergen op Zoom;2e halfjaar 2021;14.4;6.2;1.1;44.3;0.3
492;Bergen op Zoom;2021;16.9;5.8;1.2;43.2;0.4
493;Bergen op Zoom;1e halfjaar 2022;14.6;4.7;0.9;37.8;0.2
494;Bergen op Zoom;2e halfjaar 2022;15.2;4.8;0.9;33.9;0.2
495;Bergen op Zoom;2022;17.5;4.4;1.0;33.6;0.3
496;Bergen op Zoom;1e halfjaar 2023;15.0;4.4;0.8;36.9;0.2
497;Bergen op Zoom;2e halfjaar 2023;15.6;4.8;0.8;35.6;0.1
498;Bergen op Zoom;2023;17.9;4.4;1.0;35.6;0.2
499;Bergen op Zoom;1e half jaar 2024;14.7;2.7;0.9;14.4;0.2
500;Berkelland;1e halfjaar 2021;11.4;11.1;1.3;46.9;0.2
501;Berkelland;2e halfjaar 2021;11.2;11.7;1.3;45.9;
502;Berkelland;2021;13.6;10.8;1.4;47.7;0.2
503;Berkelland;1e halfjaar 2022;11.5;11.8;1.3;49.5;
504;Berkelland;2e halfjaar 2022;10.8;11.5;1.1;54.1;
505;Berkelland;2022;12.8;10.7;1.3;50.0;
506;Berkelland;1e halfjaar 2023;11.6;11.9;1.0;62.3;
507;Berkelland;2e halfjaar 2023;12.4;12.9;1.0;62.2;
508;Berkelland;2023;13.6;12.2;1.1;61.9;
509;Berkelland;1e half jaar 2024;11.8;14.1;1.0;67.5;
510;Bernheze;1e halfjaar 2021;10.8;6.1;0.8;41.3;
511;Bernheze;2e halfjaar 2021;10.5;6.7;0.8;40.4;
512;Bernheze;2021;13.1;5.9;0.8;41.2;
513;Bernheze;1e halfjaar 2022;11.0;5.4;0.7;42.5;
514;Bernheze;2e halfjaar 2022;11.7;5.0;0.8;30.4;
515;Bernheze;2022;13.6;5.0;0.9;35.8;
516;Bernheze;1e halfjaar 2023;11.7;5.4;0.8;30.6;
517;Bernheze;2e halfjaar 2023;11.5;5.5;0.9;28.8;
518;Bernheze;2023;14.0;4.9;0.9;30.9;
519;Bernheze;1e half jaar 2024;11.0;4.4;0.8;26.1;
520;Best;1e halfjaar 2021;10.9;7.5;0.7;50.0;
521;Best;2e halfjaar 2021;11.6;7.1;0.6;51.4;
522;Best;2021;13.5;6.7;0.7;47.5;
523;Best;1e halfjaar 2022;10.9;6.3;0.7;57.9;
524;Best;2e halfjaar 2022;11.4;6.0;0.6;64.7;
525;Best;2022;13.5;5.4;0.7;58.5;
526;Best;1e halfjaar 2023;12.3;5.7;0.5;55.6;
527;Best;2e halfjaar 2023;12.3;5.2;0.4;48.0;
528;Best;2023;14.9;4.8;0.5;50.0;
529;Best;1e half jaar 2024;11.7;5.8;0.4;50.0;0.2
530;Beuningen;1e halfjaar 2021;11.9;10.1;1.0;46.9;
531;Beuningen;2e halfjaar 2021;11.9;10.1;1.1;43.1;
532;Beuningen;2021;14.1;9.7;1.1;49.1;
533;Beuningen;1e halfjaar 2022;11.4;8.0;0.9;32.6;
534;Beuningen;2e halfjaar 2022;11.3;7.5;0.7;29.4;
535;Beuningen;2022;13.5;6.7;0.8;27.5;
536;Beuningen;1e halfjaar 2023;11.8;7.3;0.6;35.5;0.3
537;Beuningen;2e halfjaar 2023;12.2;8.2;0.6;35.5;
538;Beuningen;2023;13.9;7.5;0.7;33.3;0.3
539;Beuningen;1e half jaar 2024;12.2;6.2;0.6;50.0;
540;Beverwijk;1e halfjaar 2021;12.0;8.9;1.2;48.0;0.3
541;Beverwijk;2e halfjaar 2021;12.0;8.6;1.1;44.3;0.2
542;Beverwijk;2021;14.2;8.1;1.3;46.5;0.3
543;Beverwijk;1e halfjaar 2022;11.7;8.8;1.0;43.9;
544;Beverwijk;2e halfjaar 2022;11.5;8.4;1.0;39.5;
545;Beverwijk;2022;13.9;7.6;1.1;40.5;
546;Beverwijk;1e halfjaar 2023;11.9;9.0;0.9;47.2;
547;Beverwijk;2e halfjaar 2023;11.2;9.3;0.9;46.5;0.2
548;Beverwijk;2023;13.6;8.4;1.0;45.8;0.3
549;Beverwijk;1e half jaar 2024;10.0;8.9;1.0;34.2;0.2
550;De Bilt;1e halfjaar 2021;11.4;7.7;0.9;37.8;0.2
551;De Bilt;2e halfjaar 2021;12.6;6.5;0.8;39.7;0.2
552;De Bilt;2021;13.9;6.9;1.0;39.1;0.3
553;De Bilt;1e halfjaar 2022;13.9;7.3;0.8;44.2;0.2
554;De Bilt;2e halfjaar 2022;12.6;7.4;0.8;43.4;0.2
555;De Bilt;2022;15.9;7.4;0.9;45.9;0.2
556;De Bilt;1e halfjaar 2023;14.0;6.1;0.7;47.8;
557;De Bilt;2e halfjaar 2023;14.8;5.9;0.9;45.7;0.2
558;De Bilt;2023;16.8;6.1;1.0;44.9;0.2
559;De Bilt;1e half jaar 2024;15.3;4.2;0.9;41.3;
560;Bladel;1e halfjaar 2021;9.8;9.7;0.7;80.8;0.3
561;Bladel;2e halfjaar 2021;10.2;8.5;0.6;90.5;
562;Bladel;2021;11.6;8.8;0.7;80.0;0.3
563;Bladel;1e halfjaar 2022;7.7;7.6;0.4;81.3;0.3
564;Bladel;2e halfjaar 2022;8.4;8.3;0.4;75.0;0.3
565;Bladel;2022;9.8;7.9;0.5;80.0;0.4
566;Bladel;1e halfjaar 2023;8.1;8.9;0.4;62.5;0.4
567;Bladel;2e halfjaar 2023;9.0;7.7;0.6;58.3;
568;Bladel;2023;10.6;8.3;0.7;55.6;0.4
569;Bladel;1e half jaar 2024;9.1;7.5;0.7;50.0;0.4
570;Blaricum;1e halfjaar 2021;8.8;6.6;0.5;57.1;
571;Blaricum;2e halfjaar 2021;9.1;6.5;0.4;;
572;Blaricum;2021;11.2;5.9;0.5;53.3;
573;Blaricum;1e halfjaar 2022;8.9;5.5;;;
574;Blaricum;2e halfjaar 2022;9.8;4.6;;;
575;Blaricum;2022;11.0;4.4;0.3;;
576;Blaricum;1e halfjaar 2023;10.5;4.3;;;
577;Blaricum;2e halfjaar 2023;10.6;3.9;;;
578;Blaricum;2023;12.6;4.1;;;
579;Blaricum;1e half jaar 2024;9.4;3.5;;;
580;Bloemendaal;1e halfjaar 2021;9.6;3.2;0.6;;
581;Bloemendaal;2e halfjaar 2021;9.5;4.1;0.5;29.6;
582;Bloemendaal;2021;11.6;3.5;0.6;24.2;
583;Bloemendaal;1e halfjaar 2022;10.1;2.8;0.4;;
584;Bloemendaal;2e halfjaar 2022;10.3;2.6;0.3;;
585;Bloemendaal;2022;12.3;2.5;0.4;;
586;Bloemendaal;1e halfjaar 2023;10.0;2.3;0.2;;
587;Bloemendaal;2e halfjaar 2023;10.0;2.3;0.2;;
588;Bloemendaal;2023;11.8;2.1;0.3;;
589;Bloemendaal;1e half jaar 2024;9.0;2.6;0.3;;
590;Bodegraven-Reeuwijk;1e halfjaar 2021;11.1;10.6;1.3;53.1;
591;Bodegraven-Reeuwijk;2e halfjaar 2021;10.7;9.9;1.2;59.1;
592;Bodegraven-Reeuwijk;2021;13.0;9.8;1.4;53.3;
593;Bodegraven-Reeuwijk;1e halfjaar 2022;9.9;7.4;0.9;38.0;
594;Bodegraven-Reeuwijk;2e halfjaar 2022;10.1;8.5;1.1;40.2;
595;Bodegraven-Reeuwijk;2022;12.0;7.8;1.1;43.0;
596;Bodegraven-Reeuwijk;1e halfjaar 2023;10.2;7.8;0.9;50.0;
597;Bodegraven-Reeuwijk;2e halfjaar 2023;9.8;8.5;0.9;51.4;
598;Bodegraven-Reeuwijk;2023;12.3;7.6;1.0;53.9;0.2
599;Bodegraven-Reeuwijk;1e half jaar 2024;9.9;8.9;0.8;50.8;
600;Boekel;1e halfjaar 2021;7.9;6.4;0.6;;
601;Boekel;2e halfjaar 2021;8.1;6.2;0.6;;
602;Boekel;2021;10.0;5.5;0.7;;
603;Boekel;1e halfjaar 2022;8.6;4.9;0.6;;
604;Boekel;2e halfjaar 2022;9.3;5.0;0.5;;
605;Boekel;2022;11.4;5.3;0.6;;
606;Boekel;1e halfjaar 2023;9.3;5.4;0.5;;
607;Boekel;2e halfjaar 2023;10.4;5.7;0.5;;
608;Boekel;2023;11.9;5.4;0.6;;
609;Boekel;1e half jaar 2024;9.7;5.1;0.6;;
610;Borger-Odoorn;1e halfjaar 2021;12.4;15.5;2.1;61.5;
611;Borger-Odoorn;2e halfjaar 2021;12.3;14.2;2.1;52.7;
612;Borger-Odoorn;2021;14.2;14.9;2.2;59.6;
613;Borger-Odoorn;1e halfjaar 2022;12.4;14.3;1.7;50.7;
614;Borger-Odoorn;2e halfjaar 2022;12.1;13.5;1.7;52.1;
615;Borger-Odoorn;2022;14.1;12.7;1.9;50.0;
616;Borger-Odoorn;1e halfjaar 2023;11.8;11.9;1.5;58.2;
617;Borger-Odoorn;2e halfjaar 2023;12.0;12.4;1.6;57.1;
618;Borger-Odoorn;2023;13.9;11.9;1.7;61.1;0.3
619;Borger-Odoorn;1e half jaar 2024;12.5;12.5;1.7;56.2;0.3
620;Borne;1e halfjaar 2021;9.1;9.9;1.0;51.9;
621;Borne;2e halfjaar 2021;10.1;9.6;1.2;42.6;
622;Borne;2021;11.4;9.7;1.3;48.4;0.3
623;Borne;1e halfjaar 2022;10.4;6.9;0.9;38.3;
624;Borne;2e halfjaar 2022;10.8;8.2;0.9;46.5;
625;Borne;2022;12.6;7.8;1.0;44.9;
626;Borne;1e halfjaar 2023;11.6;7.2;0.9;44.4;0.3
627;Borne;2e halfjaar 2023;11.3;6.7;0.8;43.6;0.3
628;Borne;2023;13.7;6.4;0.9;45.5;0.3
629;Borne;1e half jaar 2024;10.7;7.9;0.9;45.5;0.3
630;Borsele;1e halfjaar 2021;10.8;12.4;1.1;60.0;
631;Borsele;2e halfjaar 2021;11.0;12.4;1.2;58.6;
632;Borsele;2021;13.0;11.6;1.3;61.3;
633;Borsele;1e halfjaar 2022;10.9;11.8;1.2;52.8;
634;Borsele;2e halfjaar 2022;10.5;15.0;1.1;51.9;
635;Borsele;2022;12.5;12.7;1.3;52.5;
636;Borsele;1e halfjaar 2023;11.4;12.4;1.0;50.0;
637;Borsele;2e halfjaar 2023;12.3;11.8;1.2;51.8;0.3
638;Borsele;2023;14.2;12.0;1.3;55.7;0.3
639;Borsele;1e half jaar 2024;13.2;10.4;1.3;48.3;
640;Boxmeer;1e halfjaar 2021;10.1;11.5;1.5;37.3;
641;Boxmeer;2e halfjaar 2021;9.6;12.6;1.4;38.0;
642;Boxmeer;2021;11.6;11.3;1.6;40.7;0.2
643;Boxmeer;1e halfjaar 2022;;;;;
644;Boxmeer;2e halfjaar 2022;;;;;
645;Boxmeer;2022;;;;;
646;Boxmeer;1e halfjaar 2023;;;;;
647;Boxmeer;2e halfjaar 2023;;;;;
648;Boxmeer;2023;;;;;
649;Boxmeer;1e half jaar 2024;;;;;
650;Boxtel;1e halfjaar 2021;9.8;11.1;0.9;60.7;0.2
651;Boxtel;2e halfjaar 2021;10.2;10.4;0.8;59.6;
652;Boxtel;2021;11.9;10.0;0.9;58.9;0.2
653;Boxtel;1e halfjaar 2022;10.7;9.1;0.7;55.6;
654;Boxtel;2e halfjaar 2022;10.7;8.5;0.7;51.2;
655;Boxtel;2022;12.7;8.4;0.8;52.1;
656;Boxtel;1e halfjaar 2023;11.3;8.6;0.7;54.3;
657;Boxtel;2e halfjaar 2023;11.3;8.2;0.7;45.2;
658;Boxtel;2023;13.5;8.5;0.9;52.8;
659;Boxtel;1e half jaar 2024;11.1;6.9;0.6;54.1;
660;Breda;1e halfjaar 2021;10.2;7.3;0.8;47.8;0.4
661;Breda;2e halfjaar 2021;10.5;7.1;0.7;50.0;0.3
662;Breda;2021;12.7;6.7;0.9;49.8;0.5
663;Breda;1e halfjaar 2022;11.2;5.9;0.7;41.1;0.3
664;Breda;2e halfjaar 2022;11.6;6.0;0.7;43.1;0.3
665;Breda;2022;13.6;5.6;0.8;41.2;0.3
666;Breda;1e halfjaar 2023;11.8;5.3;0.7;45.4;0.3
667;Breda;2e halfjaar 2023;11.8;5.7;0.8;47.1;0.3
668;Breda;2023;14.1;5.2;0.9;46.4;0.4
669;Breda;1e half jaar 2024;11.7;3.3;0.7;29.7;0.3
670;Brielle;1e halfjaar 2021;6.3;18.3;0.7;45.0;
671;Brielle;2e halfjaar 2021;6.8;14.6;0.7;42.9;
672;Brielle;2021;8.5;14.4;0.8;54.2;
673;Brielle;1e halfjaar 2022;7.5;10.5;0.6;;
674;Brielle;2e halfjaar 2022;7.0;15.0;0.8;39.1;
675;Brielle;2022;8.9;11.4;0.7;;
676;Brielle;1e halfjaar 2023;;;;;
677;Brielle;2e halfjaar 2023;;;;;
678;Brielle;2023;;;;;
679;Brielle;1e half jaar 2024;;;;;
680;Bronckhorst;1e halfjaar 2021;11.0;10.4;1.4;44.7;
681;Bronckhorst;2e halfjaar 2021;11.0;12.0;1.3;47.6;
682;Bronckhorst;2021;13.1;10.0;1.5;43.3;
683;Bronckhorst;1e halfjaar 2022;10.5;10.7;1.2;39.7;
684;Bronckhorst;2e halfjaar 2022;10.3;11.0;1.1;47.7;
685;Bronckhorst;2022;12.5;10.9;1.2;45.2;
686;Bronckhorst;1e halfjaar 2023;12.0;10.1;1.1;48.4;0.2
687;Bronckhorst;2e halfjaar 2023;11.5;9.7;0.9;48.1;
688;Bronckhorst;2023;13.6;8.5;1.1;44.4;
689;Bronckhorst;1e half jaar 2024;10.5;10.9;1.0;47.3;
690;Brummen;1e halfjaar 2021;11.9;10.4;1.4;46.0;
691;Brummen;2e halfjaar 2021;11.4;9.3;1.3;47.8;
692;Brummen;2021;13.9;9.1;1.5;47.1;
693;Brummen;1e halfjaar 2022;11.9;7.6;0.8;50.0;
694;Brummen;2e halfjaar 2022;11.5;8.5;0.9;48.4;
695;Brummen;2022;14.0;6.9;1.1;44.4;
696;Brummen;1e halfjaar 2023;12.3;8.7;1.0;42.4;
697;Brummen;2e halfjaar 2023;12.9;8.1;1.1;48.6;
698;Brummen;2023;14.9;8.0;1.2;47.5;
699;Brummen;1e half jaar 2024;11.4;7.4;1.0;34.3;
700;Brunssum;1e halfjaar 2021;15.4;16.8;1.7;52.1;0.4
701;Brunssum;2e halfjaar 2021;15.7;18.3;1.6;56.5;0.4
702;Brunssum;2021;18.0;17.3;1.8;55.1;0.5
703;Brunssum;1e halfjaar 2022;16.5;16.6;1.5;59.0;0.5
704;Brunssum;2e halfjaar 2022;16.3;16.7;1.4;61.0;0.5
705;Brunssum;2022;18.7;16.2;1.5;63.1;0.6
706;Brunssum;1e halfjaar 2023;16.5;15.3;1.5;56.5;0.4
707;Brunssum;2e halfjaar 2023;15.9;15.3;1.3;57.1;0.4
708;Brunssum;2023;18.8;14.2;1.5;53.8;0.5
709;Brunssum;1e half jaar 2024;15.5;14.0;1.3;61.8;0.4
710;Bunnik;1e halfjaar 2021;8.8;7.1;0.5;62.5;
711;Bunnik;2e halfjaar 2021;10.3;6.3;0.5;62.5;
712;Bunnik;2021;11.5;6.2;0.5;66.7;
713;Bunnik;1e halfjaar 2022;10.8;3.8;0.4;;
714;Bunnik;2e halfjaar 2022;11.3;3.9;0.4;;
715;Bunnik;2022;13.0;3.6;0.4;;
716;Bunnik;1e halfjaar 2023;12.0;3.1;0.4;;
717;Bunnik;2e halfjaar 2023;11.7;3.4;0.5;;
718;Bunnik;2023;14.0;3.1;0.5;44.4;
719;Bunnik;1e half jaar 2024;11.2;4.9;0.7;45.8;
720;Bunschoten;1e halfjaar 2021;10.8;8.2;0.9;47.9;
721;Bunschoten;2e halfjaar 2021;11.0;7.4;0.9;52.2;
722;Bunschoten;2021;13.1;7.5;1.0;51.0;
723;Bunschoten;1e halfjaar 2022;12.1;5.3;0.7;45.9;
724;Bunschoten;2e halfjaar 2022;13.0;6.0;0.8;53.8;
725;Bunschoten;2022;14.7;5.7;0.9;48.9;
726;Bunschoten;1e halfjaar 2023;13.1;6.4;0.9;47.7;
727;Bunschoten;2e halfjaar 2023;13.3;7.2;0.9;41.7;
728;Bunschoten;2023;16.1;5.9;1.0;40.8;
729;Bunschoten;1e half jaar 2024;11.8;7.2;1.2;35.6;
730;Buren;1e halfjaar 2021;13.2;8.3;1.0;60.8;
731;Buren;2e halfjaar 2021;12.9;9.5;1.0;59.6;
732;Buren;2021;15.2;8.4;1.1;59.6;
733;Buren;1e halfjaar 2022;12.5;8.6;1.1;48.2;
734;Buren;2e halfjaar 2022;13.0;8.3;1.1;48.3;
735;Buren;2022;15.1;8.1;1.3;46.9;
736;Buren;1e halfjaar 2023;13.5;8.3;1.2;45.9;
737;Buren;2e halfjaar 2023;12.9;7.8;1.1;50.8;
738;Buren;2023;15.9;6.8;1.2;46.9;
739;Buren;1e half jaar 2024;13.3;7.6;1.2;47.5;
740;Capelle aan den IJssel;1e halfjaar 2021;12.1;10.8;1.2;54.4;0.5
741;Capelle aan den IJssel;2e halfjaar 2021;12.4;10.0;1.2;49.4;0.6
742;Capelle aan den IJssel;2021;14.3;9.5;1.3;50.6;0.6
743;Capelle aan den IJssel;1e halfjaar 2022;12.5;9.1;1.2;47.0;0.6
744;Capelle aan den IJssel;2e halfjaar 2022;12.5;9.9;1.1;52.4;0.6
745;Capelle aan den IJssel;2022;15.2;8.4;1.3;48.6;0.7
746;Capelle aan den IJssel;1e halfjaar 2023;14.0;8.4;1.1;53.6;0.5
747;Capelle aan den IJssel;2e halfjaar 2023;14.5;8.9;1.0;56.2;0.5
748;Capelle aan den IJssel;2023;17.2;8.2;1.2;53.0;0.5
749;Capelle aan den IJssel;1e half jaar 2024;14.9;7.1;0.8;56.1;0.5
750;Castricum;1e halfjaar 2021;9.4;6.2;0.5;57.6;
751;Castricum;2e halfjaar 2021;10.3;6.8;0.5;61.3;
752;Castricum;2021;11.8;6.2;0.6;57.9;
753;Castricum;1e halfjaar 2022;10.9;5.6;0.5;44.4;
754;Castricum;2e halfjaar 2022;10.9;5.7;0.6;52.6;
755;Castricum;2022;13.4;5.1;0.6;46.3;0.2
756;Castricum;1e halfjaar 2023;10.8;4.7;0.6;41.0;
757;Castricum;2e halfjaar 2023;10.9;4.8;0.6;53.8;
758;Castricum;2023;13.0;4.7;0.7;52.3;
759;Castricum;1e half jaar 2024;10.4;3.9;0.6;45.9;
760;Coevorden;1e halfjaar 2021;10.6;12.0;1.3;59.3;0.2
761;Coevorden;2e halfjaar 2021;10.8;13.4;1.2;57.3;
762;Coevorden;2021;12.7;12.5;1.4;60.2;
763;Coevorden;1e halfjaar 2022;9.9;12.1;1.1;54.4;
764;Coevorden;2e halfjaar 2022;9.9;12.3;1.0;60.7;0.2
765;Coevorden;2022;11.5;11.3;1.1;53.7;0.2
766;Coevorden;1e halfjaar 2023;10.2;13.1;1.1;60.3;0.3
767;Coevorden;2e halfjaar 2023;9.7;13.6;1.0;68.3;0.3
768;Coevorden;2023;11.7;13.1;1.0;64.1;0.3
769;Coevorden;1e half jaar 2024;10.3;13.3;1.1;61.8;0.5
770;Cranendonck;1e halfjaar 2021;9.3;13.4;0.9;55.9;
771;Cranendonck;2e halfjaar 2021;9.9;11.4;0.8;62.1;
772;Cranendonck;2021;11.7;12.0;1.0;60.0;
