ID;BatenLastenSaldo;RegioS;Perioden;TotaalProvincaleFuncties_1;TotaalAlgemeenBestuur_2;ProvincialeStaten_3;GedeputeerdeStaten_4;Kabinetszaken_5;BestuurlijkeOrganisatie_6;FinancieelToezicht_7;UitvoeringOvWettelijkeRegelingen_8;OverigeZakenBetrAlgemeenBestuur_9;OverigeBatenEnLasten_10;TotaalOpenbareOrdeEnVeiligheid_11;OpenbareOrdeEnVeiligheidAlgemeen_12;OpenbareOrdeEnVeiligheid_13;OverigeBeschermendeMaatregelen_14;TotaalVerkeerEnVervoer_15;VerkeerEnVervoerAlgemeen_16;Landwegen_17;BootEnVeerdiensten_18;Waterwegen_19;Vervoer_20;TotaalWaterhuishouding_21;WaterhuishoudingAlgemeen_22;Waterschapsaangelegenheden_23;Waterkeringen_24;KwantitatiefBeheerOppervlaktewater_25;KwantitatiefBeheerGrondwater_26;Landaanwinning_27;TotaalMilieubeheer_28;MilieubeheerAlgemeen_29;KwalitatiefBeheerOppervlaktewater_30;KwalitatiefBeheerGrondwaterEnBodem_31;BestrijdingLuchtverontreiniging_32;BestrijdingGeluidhinder_33;VergunningverleningEnHandhaving_34;Ontgrondingen_35;TotaalRecreatieEnNatuur_36;RecreatieEnNatuurAlgemeen_37;Recreatie_38;Natuur_39;TotaalEconomischeEnAgrarischeZaken_40;AlgemeneEconomischeAangelegenheden_41;BevorderingEconomischeActiviteiten_42;Nutsvoorzieningen_43;AgrarischeAangelegenheden_44;TotaalWelzijn_45;WelzijnAlgemeen_46;Educatie_47;LichamelijkeVormingEnSport_48;KunstEnOudheidkunde_49;SociaalCultureelWerkEnOntwikkeling_50;MaatschappelijkeVoorzieningen_51;Volksgezondheid_52;Ouderenzorg_53;Jeugdhulpverlening_54;TotaalRuimtelijkeOrdEnVolkshuisv_55;RuimtOrdEnVolkshuisvAlgemeen_56;RuimtelijkeOrdening_57;Volkshuisvesting_58;StedelijkeVernieuwing_59;TotaalFinancieringEnAlgDekkingsmid_60;GeldleningenEnUitzettingen1Jaar_61;GeldleningenEnUitzettingen1Jaar_62;VennootschapsbelastingVpb_63;AlgemeneUitkeringProvinciefonds_64;EigenMiddelen_65;OverigeFinancieleMiddelen_66;AlgemeneBatenEnLastenOnvoorzien_67;SaldoKostenplaatsen_68;SaldoVanDeRekeningBatenEnLasten_69;MutatiesResDieVhmDeHoofdfuncties_70;ResultaatVdRekeningBatenEnLasten_71;TotaalProvincaleFuncties_72;TotaalAlgemeenBestuur_73;ProvincialeStaten_74;GedeputeerdeStaten_75;Kabinetszaken_76;BestuurlijkeOrganisatie_77;FinancieelToezicht_78;UitvoeringOvWettelijkeRegelingen_79;OverigeZakenBetrAlgemeenBestuur_80;OverigeBatenEnLasten_81;TotaalOpenbareOrdeEnVeiligheid_82;OpenbareOrdeEnVeiligheidAlgemeen_83;OpenbareOrdeEnVeiligheid_84;OverigeBeschermendeMaatregelen_85;TotaalVerkeerEnVervoer_86;VerkeerEnVervoerAlgemeen_87;Landwegen_88;BootEnVeerdiensten_89;Waterwegen_90;Vervoer_91;TotaalWaterhuishouding_92;WaterhuishoudingAlgemeen_93;Waterschapsaangelegenheden_94;Waterkeringen_95;KwantitatiefBeheerOppervlaktewater_96;KwantitatiefBeheerGrondwater_97;Landaanwinning_98;TotaalMilieubeheer_99;MilieubeheerAlgemeen_100;KwalitatiefBeheerOppervlaktewater_101;KwalitatiefBeheerGrondwaterEnBodem_102;BestrijdingLuchtverontreiniging_103;BestrijdingGeluidhinder_104;VergunningverleningEnHandhaving_105;Ontgrondingen_106;TotaalRecreatieEnNatuur_107;RecreatieEnNatuurAlgemeen_108;Recreatie_109;Natuur_110;TotaalEconomischeEnAgrarischeZaken_111;AlgemeneEconomischeAangelegenheden_112;BevorderingEconomischeActiviteiten_113;Nutsvoorzieningen_114;AgrarischeAangelegenheden_115;TotaalWelzijn_116;WelzijnAlgemeen_117;Educatie_118;LichamelijkeVormingEnSport_119;KunstEnOudheidkunde_120;SociaalCultureelWerkEnOntwikkeling_121;MaatschappelijkeVoorzieningen_122;Volksgezondheid_123;Ouderenzorg_124;Jeugdhulpverlening_125;TotaalRuimtelijkeOrdEnVolkshuisv_126;RuimtOrdEnVolkshuisvAlgemeen_127;RuimtelijkeOrdening_128;Volkshuisvesting_129;StedelijkeVernieuwing_130;TotaalFinancieringEnAlgDekkingsmid_131;GeldleningenEnUitzettingen1Jaar_132;GeldleningenEnUitzettingen1Jaar_133;VennootschapsbelastingVpb_134;AlgemeneUitkeringProvinciefonds_135;EigenMiddelen_136;OverigeFinancieleMiddelen_137;AlgemeneBatenEnLastenOnvoorzien_138;SaldoKostenplaatsen_139;SaldoVanDeRekeningBatenEnLasten_140;MutatiesResDieVhmDeHoofdfuncties_141;ResultaatVdRekeningBatenEnLasten_142
20;Baten;Oost-Nederland (LD);2007;2366.0;19.1;1.5;0.4;0.4;0.9;0.5;0.8;3.8;10.8;0.5;0.5;0.0;0.0;213.1;4.9;61.1;3.1;2.7;141.3;14.5;1.5;0.6;2.3;5.3;4.8;0;60.8;4.3;0.0;40.1;4.0;3.0;7.4;1.8;89.3;0.0;1.5;87.8;493.8;0.8;53.9;406.6;32.6;283.7;0.7;0.1;0.4;5.4;5.0;0.1;0.9;0.0;271.0;21.1;0.0;10.4;7.8;2.9;1170.1;26.3;41.3;;306.0;289.4;4.6;2.6;0.0;670.2;499.9;0.0;682;6;0;0;0;0;0;0;1;3;0;0;0;0;61;1;18;1;1;41;4;0;0;1;2;1;0;18;1;0;12;1;1;2;1;26;0;0;25;142;0;16;117;9;82;0;0;0;2;1;0;0;0;78;6;0;3;2;1;337;8;12;;88;83;1;1;0;193;144;0
21;Baten;Oost-Nederland (LD);2008;2392.8;3.3;0.1;0.0;0.0;0.0;0.0;0.0;0.4;2.8;0.0;0.0;0.0;0.0;217.6;2.0;62.3;0.0;0.1;153.3;8.6;1.1;1.0;1.3;1.1;4.1;0;49.4;4.7;0.0;32.6;7.9;2.1;1.2;1.0;95.6;0.0;3.8;91.8;449.2;0.4;63.6;367.3;17.9;297.7;0.0;0.0;0.2;3.3;3.3;0.0;0.0;0.0;290.8;15.8;0.0;1.2;10.3;4.3;1255.5;31.9;54.9;;322.7;301.5;0.5;3.5;0.0;0.0;540.7;0.0;687;1;0;0;0;0;0;0;0;1;0;0;0;0;62;1;18;0;0;44;2;0;0;0;0;1;0;14;1;0;9;2;1;0;0;27;0;1;26;129;0;18;105;5;85;0;0;0;1;1;0;0;0;84;5;0;0;3;1;361;9;16;;93;87;0;1;0;0;155;0
22;Baten;Oost-Nederland (LD);2009;8313.2;5.4;2.1;0.0;0.0;0.1;0.0;0.0;0.5;2.7;0.1;0.0;0.0;0.0;212.1;15.5;39.7;0.0;3.7;153.2;7.6;1.9;0.1;0.3;1.1;4.3;0;69.6;6.4;0.0;52.9;0.0;7.3;1.0;2.0;85.8;0.0;0.2;85.6;6173.6;0.7;79.2;6084.1;9.7;304.2;0.2;0.0;0.0;0.4;0.4;0.0;0.0;0.0;303.2;16.2;0.0;2.5;10.0;3.7;1438.7;17.0;106.5;;343.4;313.2;0.4;3.1;0.0;1.2;655.1;0.0;2375;2;1;0;0;0;0;0;0;1;0;0;0;0;61;4;11;0;1;44;2;1;0;0;0;1;0;20;2;0;15;0;2;0;1;25;0;0;24;1764;0;23;1738;3;87;0;0;0;0;0;0;0;0;87;5;0;1;3;1;411;5;30;;98;89;0;1;0;0;187;0
23;Baten;Oost-Nederland (LD);2010;3548.7;3.5;0.3;0.1;0.0;0.1;0.0;0.0;0.2;2.7;0.1;0.0;0.1;0.0;228.0;12.1;51.6;0.0;2.8;161.5;13.4;3.0;0.0;0.5;6.1;3.8;0;27.7;4.5;0.0;12.8;4.1;5.9;1.3;-0.8;102.2;0.0;5.4;96.8;255.4;1.4;40.1;203.3;10.6;310.1;0.0;0.0;0.0;2.8;1.2;0.0;0.0;0.0;306.1;17.9;0.0;11.4;2.7;3.8;2590.3;6.0;178.6;;382.0;320.5;0.7;5.9;0.0;256.4;1696.6;0.0;1009;1;0;0;0;0;0;0;0;1;0;0;0;0;65;3;15;0;1;46;4;1;0;0;2;1;0;8;1;0;4;1;2;0;0;29;0;2;28;73;0;11;58;3;88;0;0;0;1;0;0;0;0;87;5;0;3;1;1;736;2;51;;109;91;0;2;0;73;482;0
24;Baten;Oost-Nederland (LD);2011;3245.5;5.9;0.1;0.2;0.1;0.1;0.0;0.0;0.2;5.4;0.0;0.0;0.0;0.0;223.7;9.7;43.4;0.0;1.0;169.5;12.6;2.8;0.1;0.2;6.2;3.3;0;21.6;2.0;0.0;11.1;1.0;5.7;1.3;0.6;93.5;0.0;2.6;90.8;456.5;0.2;33.4;411.6;11.2;315.7;0.1;0.0;0.0;0.9;2.5;0.0;0.0;0.0;312.2;25.5;0.1;15.7;4.7;5.1;2090.5;5.1;214.9;;325.1;321.8;0.6;0.0;0.0;30.7;1223.0;0.0;919;2;0;0;0;0;0;0;0;2;0;0;0;0;63;3;12;0;0;48;4;1;0;0;2;1;0;6;1;0;3;0;2;0;0;26;0;1;26;129;0;9;117;3;89;0;0;0;0;1;0;0;0;88;7;0;4;1;1;592;1;61;;92;91;0;0;0;9;346;0
25;Baten;Oost-Nederland (LD);2012;4788.7;4.4;0.1;0.0;0.0;0.1;0.0;0.0;0.1;4.1;0.0;0.0;0.0;0.0;236.1;11.9;63.1;0.0;0.7;160.4;6.8;0.8;0.1;0.4;2.4;3.1;0;9.6;1.3;0.0;1.8;1.3;2.6;1.9;0.6;20.8;0.0;1.8;19.1;191.6;0.2;19.7;170.9;0.8;339.0;0.2;0.0;0.0;0.9;1.9;0.0;0.0;0.0;336.0;4.8;0.2;4.4;0.1;0.1;3975.5;6.3;227.1;;373.3;323.5;4.8;0.0;0.0;53.4;3040.4;0.0;1351;1;0;0;0;0;0;0;0;1;0;0;0;0;67;3;18;0;0;45;2;0;0;0;1;1;0;3;0;0;1;0;1;1;0;6;0;1;5;54;0;6;48;0;96;0;0;0;0;1;0;0;0;95;1;0;1;0;0;1122;2;64;;105;91;1;0;0;15;858;0
26;Baten;Oost-Nederland (LD);2013;3580.3;6.9;0.3;0.3;0.0;0.1;0.0;0.0;0.0;6.1;0.0;0.0;0.0;0.0;208.6;8.7;42.8;0.0;-0.6;157.8;5.4;1.6;0.0;0.2;0.1;3.5;0;59.9;1.4;0.0;48.3;1.5;5.8;0.2;2.8;59.8;0.0;-0.3;60.1;156.0;1.9;37.3;116.5;0.3;337.9;0.0;0.0;0.0;0.1;0.6;0.0;0.0;0.0;337.2;0.9;0.3;0.4;0.2;0.0;2744.9;1.8;255.1;;350.6;319.7;0.4;-0.1;0.0;95.6;1816.4;1.1;1008;2;0;0;0;0;0;0;0;2;0;0;0;0;59;2;12;0;0;44;2;0;0;0;0;1;0;17;0;0;14;0;2;0;1;17;0;0;17;44;1;11;33;0;95;0;0;0;0;0;0;0;0;95;0;0;0;0;0;772;1;72;;99;90;0;0;0;27;511;0
27;Baten;Oost-Nederland (LD);2014;3240.8;5.1;0.1;0.0;0.0;0.1;0.0;0.0;0.1;4.8;0.0;0.0;0.0;0.0;196.3;9.2;34.5;0.0;0.3;152.2;6.3;2.0;0.0;0.2;0.3;3.9;0;18.5;1.0;0.0;9.0;0.5;2.5;4.4;1.0;8.4;0.0;-0.1;8.5;182.8;0.4;37.1;145.7;-0.4;338.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;338.7;16.7;13.0;0.4;0.3;3.1;2468.0;6.3;211.2;;279.1;346.9;0.3;0.1;0.0;389.5;1624.2;0.0;911;1;0;0;0;0;0;0;0;1;0;0;0;0;55;3;10;0;0;43;2;1;0;0;0;1;0;5;0;0;3;0;1;1;0;2;0;0;2;51;0;10;41;0;95;0;0;0;0;0;0;0;0;95;5;4;0;0;1;693;2;59;;78;97;0;0;0;109;456;0
28;Baten;Oost-Nederland (LD);2015;3657.7;15.8;-0.1;0.1;0.0;0.1;0.0;0.0;0.1;15.5;0.0;0.0;0.0;0.0;409.3;95.2;131.1;0.0;0.1;182.9;6.1;1.7;0.0;0.4;0.2;3.8;0;12.9;3.5;0.0;5.4;0.0;2.2;1.1;0.7;21.2;0.0;0.8;20.5;238.6;1.8;45.0;185.0;6.8;-2.4;0.0;0.0;0.0;-0.1;0.0;-0.1;0.0;0.0;-2.1;21.5;19.6;0.7;1.1;0.0;2934.7;0.1;154.7;;225.7;358.2;0.8;0.5;0.0;459.0;2194.6;0.0;1025;4;0;0;0;0;0;0;0;4;0;0;0;0;115;27;37;0;0;51;2;0;0;0;0;1;0;4;1;0;2;0;1;0;0;6;0;0;6;67;1;13;52;2;-1;0;0;0;0;0;0;0;0;-1;6;5;0;0;0;822;0;43;;63;100;0;0;0;129;615;0
29;Baten;Oost-Nederland (LD);2016;4454.4;12.3;0.1;0.0;0.0;0.1;0.0;0.0;0.0;12.1;0.0;0.0;0.0;0.0;197.0;3.2;75.7;0.0;0.2;118.0;13.4;8.9;0.0;0.4;0.2;3.9;0;8.7;4.1;0.0;1.3;0.0;0.9;2.1;0.4;24.7;0.0;0.6;24.2;169.8;5.2;70.5;93.3;0.8;8.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.2;21.9;20.1;0.8;0.9;0.0;3998.4;0.0;141.5;0.0;584.1;362.8;3.0;11.4;0.0;0.0;2895.6;0.0;1243;3;0;0;0;0;0;0;0;3;0;0;0;0;55;1;21;0;0;33;4;2;0;0;0;1;0;2;1;0;0;0;0;1;0;7;0;0;7;47;1;20;26;0;2;0;0;0;0;0;0;0;0;2;6;6;0;0;0;1116;0;39;0.0;163;101;1;3;0;0;808;0
30;Baten;West-Nederland (LD);2007;3246.6;7.1;0.6;0.8;0.1;0.4;0.0;0.0;2.3;2.9;0.8;0.8;0.0;0.0;407.5;102.4;93.4;0.0;2.2;209.4;10.5;0.2;0.0;4.1;0.6;5.6;0;96.6;9.8;0.0;39.6;45.7;0.1;1.1;0.3;203.1;57.1;106.0;39.9;123.6;0.6;3.6;115.0;4.5;357.3;0.3;0.0;0.2;10.3;9.2;0.0;0.0;0.0;337.2;58.4;0.0;8.7;9.2;40.5;1981.7;14.4;127.1;;398.0;514.3;99.9;3.2;0.0;1156.9;824.8;0.0;425;1;0;0;0;0;0;0;0;0;0;0;0;0;53;13;12;0;0;27;1;0;0;1;0;1;0;13;1;0;5;6;0;0;0;27;7;14;5;16;0;0;15;1;47;0;0;0;1;1;0;0;0;44;8;0;1;1;5;259;2;17;;52;67;13;0;0;151;108;0
31;Baten;West-Nederland (LD);2008;2719.9;6.5;0.1;0.3;0.3;1.0;0.0;0.0;3.9;0.8;1.6;1.1;0.5;0.0;276.2;54.6;51.5;5.0;2.2;162.9;10.2;0.7;0.0;4.1;0.6;4.9;0;64.9;9.5;0.2;38.1;16.9;0.0;0.0;0.2;123.7;32.0;35.1;56.6;90.8;0.4;5.3;72.5;12.6;363.4;0.1;0.0;2.4;6.3;8.0;0.2;0.0;0.0;346.4;71.5;0.0;5.4;9.8;56.3;1711.2;28.6;120.7;;430.5;595.0;16.5;2.0;4.2;132.6;513.7;0.0;355;1;0;0;0;0;0;0;1;0;0;0;0;0;36;7;7;1;0;21;1;0;0;1;0;1;0;8;1;0;5;2;0;0;0;16;4;5;7;12;0;1;9;2;47;0;0;0;1;1;0;0;0;45;9;0;1;1;7;223;4;16;;56;78;2;0;1;17;67;0
32;Baten;West-Nederland (LD);2009;3996.8;8.1;0.1;0.3;0.3;0.8;0.0;0.0;5.4;1.1;1.4;1.2;0.2;0.0;300.0;68.7;49.2;4.8;3.8;173.5;10.1;0.9;0.0;4.0;1.1;4.1;0;98.8;8.3;0.0;55.2;33.4;0.2;1.5;0.3;159.5;64.4;36.0;59.1;1004.0;0.2;5.1;962.4;36.3;362.6;0.5;0.0;0.0;2.8;1.2;0.2;0.2;0.0;357.7;73.5;1.7;8.6;8.6;54.5;1978.9;11.3;84.5;;467.7;638.6;9.1;1.7;2.3;65.2;762.0;1.8;518;1;0;0;0;0;0;0;1;0;0;0;0;0;39;9;6;1;0;22;1;0;0;1;0;1;0;13;1;0;7;4;0;0;0;21;8;5;8;130;0;1;125;5;47;0;0;0;0;0;0;0;0;46;10;0;1;1;7;256;1;11;;61;83;1;0;0;8;99;0
33;Baten;West-Nederland (LD);2010;3351.2;7.2;0.0;0.1;0.6;0.3;0.0;0.0;5.4;0.7;1.2;1.1;0.0;0.0;388.2;108.5;82.2;4.9;4.4;188.3;23.4;3.2;0.0;15.8;0.7;3.7;0;107.1;10.6;0.0;36.3;58.3;0.2;1.3;0.3;149.1;52.6;32.4;64.1;119.6;0.1;5.0;59.1;55.4;352.1;0.1;0.0;0.0;4.3;0.1;0.2;0.1;0.0;347.5;50.5;0.6;3.0;10.8;36.1;2152.7;3.4;78.8;;499.8;650.2;13.0;1.5;3.8;168.7;902.1;0.0;431;1;0;0;0;0;0;0;1;0;0;0;0;0;50;14;11;1;1;24;3;0;0;2;0;0;0;14;1;0;5;8;0;0;0;19;7;4;8;15;0;1;8;7;45;0;0;0;1;0;0;0;0;45;6;0;0;1;5;277;0;10;;64;84;2;0;0;22;116;0
34;Baten;West-Nederland (LD);2011;3508.8;12.8;0.3;0.7;0.4;0.4;0.0;0.0;7.2;3.8;0.4;0.0;0.4;0.0;391.2;75.0;107.0;5.0;19.1;185.1;14.0;1.4;0.0;8.9;0.1;3.6;0;102.6;2.6;0.0;70.2;24.7;0.0;4.7;0.5;126.8;30.3;34.0;62.5;149.9;5.7;22.8;52.4;69.1;373.1;0.2;0.6;0.0;3.2;0.5;0.0;0.0;0.0;368.5;49.4;0.9;10.6;5.4;32.5;2288.7;7.0;43.7;;429.4;643.2;6.5;1.6;4.1;372.3;1153.1;0.0;448;2;0;0;0;0;0;0;1;0;0;0;0;0;50;10;14;1;2;24;2;0;0;1;0;0;0;13;0;0;9;3;0;1;0;16;4;4;8;19;1;3;7;9;48;0;0;0;0;0;0;0;0;47;6;0;1;1;4;292;1;6;;55;82;1;0;1;48;147;0
35;Baten;West-Nederland (LD);2012;3314.4;13.3;0.4;0.4;0.3;0.4;0.0;0.0;4.3;7.4;2.0;0.2;1.8;0.0;314.0;42.9;95.6;5.9;5.6;163.9;7.6;1.9;0.0;1.2;0.9;3.7;0;48.7;3.8;0.0;9.5;30.2;0.0;5.0;0.2;175.5;30.3;30.9;114.4;86.4;0.2;23.6;38.5;24.2;369.9;1.3;0.3;0.0;5.3;0.6;0.0;0.0;0.0;362.3;14.4;0.0;10.1;2.3;2.1;2282.7;3.7;32.2;;632.1;634.1;17.2;1.8;244.9;37.8;716.7;0.0;421;2;0;0;0;0;0;0;1;1;0;0;0;0;40;5;12;1;1;21;1;0;0;0;0;0;0;6;0;0;1;4;0;1;0;22;4;4;15;11;0;3;5;3;47;0;0;0;1;0;0;0;0;46;2;0;1;0;0;290;0;4;;80;80;2;0;31;5;91;0
36;Baten;West-Nederland (LD);2013;2923.2;15.5;0.3;0.1;0.3;0.3;0.0;0.0;4.1;10.4;0.8;0.3;0.5;0.0;370.0;47.2;137.6;5.0;4.5;175.6;5.5;1.6;0.0;0.5;0.0;3.5;0;56.5;2.2;0.0;11.6;36.9;0.0;5.6;0.2;199.4;16.1;128.6;54.8;54.2;0.3;1.2;34.8;18.0;385.5;0.2;0.5;0.0;2.1;0.1;0.0;0.1;0.0;382.5;7.7;0.1;4.1;1.5;2.0;1828.0;1.3;22.9;;569.1;618.3;8.6;2.2;2.3;95.3;603.4;0.0;369;2;0;0;0;0;0;0;1;1;0;0;0;0;47;6;17;1;1;22;1;0;0;0;0;0;0;7;0;0;1;5;0;1;0;25;2;16;7;7;0;0;4;2;49;0;0;0;0;0;0;0;0;48;1;0;1;0;0;231;0;3;;72;78;1;0;0;12;76;0
37;Baten;West-Nederland (LD);2014;2838.8;9.7;0.1;0.1;0.4;0.2;0.0;0.0;2.5;6.3;0.5;0.1;0.4;0.0;357.6;50.8;92.0;5.1;4.6;205.0;5.6;1.2;0.0;1.0;0.1;3.3;0;44.0;3.3;0.0;11.0;26.3;0.0;3.2;0.1;127.0;10.1;30.0;86.9;31.8;0.8;3.9;26.8;0.4;392.5;0.0;0.3;0.0;4.6;0.1;0.0;0.1;0.0;387.5;28.4;9.0;16.0;1.5;1.9;1841.9;1.2;19.6;;498.3;667.5;12.7;2.5;0.6;189.5;629.8;9.7;357;1;0;0;0;0;0;0;0;1;0;0;0;0;45;6;12;1;1;26;1;0;0;0;0;0;0;6;0;0;1;3;0;0;0;16;1;4;11;4;0;0;3;0;49;0;0;0;1;0;0;0;0;49;4;1;2;0;0;232;0;2;;63;84;2;0;0;24;79;1
38;Baten;West-Nederland (LD);2015;2302.3;13.8;0.9;0.1;0.2;0.2;0.0;0.0;2.1;10.2;0.1;0.1;0.0;0.0;546.8;88.6;150.3;4.6;4.5;298.8;5.0;0.3;0.2;0.6;0.1;3.8;0;19.4;3.2;0.0;9.2;2.9;0.0;4.0;0.0;87.1;6.5;19.8;60.8;30.4;0.9;1.8;24.3;3.4;1.3;0.0;0.4;0.0;2.8;0.1;0.0;0.1;0.0;-2.0;24.7;2.6;19.3;0.4;2.4;1573.6;0.6;50.5;;412.5;676.1;13.1;7.0;0.9;12.1;413.0;0.0;288;2;0;0;0;0;0;0;0;1;0;0;0;0;68;11;19;1;1;37;1;0;0;0;0;0;0;2;0;0;1;0;0;1;0;11;1;2;8;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;197;0;6;;52;84;2;1;0;2;52;0
39;Baten;West-Nederland (LD);2016;2776.4;16.1;0.1;0.1;0.3;0.2;0.0;0.0;5.8;9.6;0.1;0.1;0.0;0.0;383.7;49.7;78.9;0.0;4.7;250.5;3.7;0.5;0.0;0.4;0.0;2.8;0;35.2;1.5;0.0;25.0;2.9;0.0;5.7;0.1;171.0;12.9;22.7;135.4;15.5;1.1;3.4;9.5;1.6;9.1;0.0;0.1;0.0;3.0;0.0;0.0;0.0;0.0;6.0;45.8;0.0;33.1;0.2;12.5;2096.2;0.9;40.2;0.0;806.8;673.8;23.5;4.9;1.0;0.0;545.0;0.0;344;2;0;0;0;0;0;0;1;1;0;0;0;0;48;6;10;0;1;31;0;0;0;0;0;0;0;4;0;0;3;0;0;1;0;21;2;3;17;2;0;0;1;0;1;0;0;0;0;0;0;0;0;1;6;0;4;0;2;260;0;5;0.0;100;84;3;1;0;0;68;0
40;Baten;Zuid-Nederland (LD);2007;2067.9;1.4;0.8;0.0;0.0;0.3;0.0;0.0;0.2;0.0;1.4;0.0;1.4;0.0;214.0;95.7;21.4;0.0;0.0;96.9;7.5;0.2;0.0;0.4;0.0;6.9;0;74.0;43.2;0.0;22.3;6.8;0.2;0.3;1.1;10.9;0.2;0.1;10.6;639.6;0.2;13.2;624.3;1.9;276.1;0.0;0.2;0.2;5.9;3.6;0.0;0.3;0.0;265.9;30.7;6.8;1.0;5.6;17.3;812.3;12.6;49.7;;185.8;287.9;8.1;13.5;9.9;567.5;244.8;0.0;583;0;0;0;0;0;0;0;0;0;0;0;0;0;60;27;6;0;0;27;2;0;0;0;0;2;0;21;12;0;6;2;0;0;0;3;0;0;3;180;0;4;176;1;78;0;0;0;2;1;0;0;0;75;9;2;0;2;5;229;4;14;;52;81;2;4;3;160;69;0
41;Baten;Zuid-Nederland (LD);2008;2104.4;1.2;0.6;0.0;0.0;0.2;0.0;0.0;0.4;0.0;1.1;0.0;1.1;0.0;168.4;3.4;24.1;0.0;0.0;140.8;8.7;0.3;0.0;1.5;0.3;6.6;0;49.7;7.5;0.0;30.2;8.7;0.7;0.4;2.1;60.6;0.2;0.1;60.2;209.5;0.7;19.4;187.6;1.8;286.1;0.0;0.1;0.1;7.0;3.4;0.0;0.0;0.0;275.4;31.2;7.9;1.8;3.6;17.8;1288.1;20.7;66.8;;202.3;300.1;2.8;11.3;10.0;0.0;674.0;0.0;593;0;0;0;0;0;0;0;0;0;0;0;0;0;47;1;7;0;0;40;2;0;0;0;0;2;0;14;2;0;9;2;0;0;1;17;0;0;17;59;0;5;53;1;81;0;0;0;2;1;0;0;0;78;9;2;1;1;5;363;6;19;;57;85;1;3;3;0;190;0
42;Baten;Zuid-Nederland (LD);2009;6574.2;1.8;0.7;0.3;0.0;0.6;0.0;0.0;0.2;0.0;1.4;0.0;1.4;0.0;237.4;4.4;73.5;0.0;0.3;159.2;11.0;0.2;0.0;4.1;0.9;5.9;0;46.6;8.4;0.0;27.3;9.2;0.1;0.5;1.1;87.4;0.3;0.4;86.7;4457.4;0.2;29.2;4422.4;5.7;284.2;0.0;0.0;0.2;2.4;0.1;0.0;0.0;0.0;281.4;28.4;5.4;3.6;4.1;15.3;1418.7;18.1;89.9;;244.4;305.9;5.2;7.8;20.1;0.0;727.2;0.0;1848;1;0;0;0;0;0;0;0;0;0;0;0;0;67;1;21;0;0;45;3;0;0;1;0;2;0;13;2;0;8;3;0;0;0;25;0;0;24;1253;0;8;1243;2;80;0;0;0;1;0;0;0;0;79;8;2;1;1;4;399;5;25;;69;86;1;2;6;0;204;0
43;Baten;Zuid-Nederland (LD);2010;2467.5;1.3;0.5;0.1;0.0;0.4;0.0;0.0;0.4;0.0;2.5;0.0;2.5;0.0;280.8;22.2;69.7;0.0;3.0;185.9;11.5;3.7;0.0;0.2;0.4;7.2;0;28.3;10.2;0.1;6.9;9.5;0.0;0.7;0.9;85.4;0.5;0.2;84.7;272.3;0.8;37.9;225.0;8.5;300.8;0.0;0.0;0.1;2.5;0.1;0.0;0.0;0.0;298.0;54.7;7.0;6.9;8.9;31.9;1430.1;7.2;182.1;;261.0;313.4;2.3;6.0;6.0;224.4;652.2;0.0;692;0;0;0;0;0;0;0;0;0;1;0;1;0;79;6;20;0;1;52;3;1;0;0;0;2;0;8;3;0;2;3;0;0;0;24;0;0;24;76;0;11;63;2;84;0;0;0;1;0;0;0;0;84;15;2;2;2;9;401;2;51;;73;88;1;2;2;63;183;0
44;Baten;Zuid-Nederland (LD);2011;2911.3;2.3;0.8;1.3;0.0;0.1;0.0;0.0;0.1;0.0;0.5;0.0;0.5;0.0;328.1;14.4;138.0;0.0;0.0;175.7;8.5;1.0;0.2;0.0;0.9;6.4;0;19.5;4.2;0.2;5.6;8.2;0.1;0.6;0.6;71.5;0.6;2.3;68.5;739.0;0.0;41.8;686.3;10.9;304.6;0.3;0.0;0.0;3.2;0.1;0.6;0.0;0.0;300.4;46.1;19.5;6.8;8.3;11.4;1391.2;7.9;157.1;;186.8;322.1;1.6;6.7;20.5;0.0;688.4;0.0;814;1;0;0;0;0;0;0;0;0;0;0;0;0;92;4;39;0;0;49;2;0;0;0;0;2;0;5;1;0;2;2;0;0;0;20;0;1;19;207;0;12;192;3;85;0;0;0;1;0;0;0;0;84;13;5;2;2;3;389;2;44;;52;90;0;2;6;0;192;0
45;Baten;Zuid-Nederland (LD);2012;3981.0;0.6;0.3;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;295.4;21.0;86.6;0.0;0.3;187.5;30.1;7.5;0.0;0.0;5.0;17.6;0;36.7;5.0;0.2;19.7;2.0;8.0;1.3;0.5;36.7;1.4;3.0;32.3;221.5;0.1;107.5;86.2;27.8;302.9;0.0;0.0;1.0;2.4;0.4;3.0;0.0;0.0;296.1;36.2;8.6;15.8;1.4;10.3;3020.7;9.7;177.9;;234.4;325.7;0.2;0.5;20.5;608.5;2251.8;0.0;1110;0;0;0;0;0;0;0;0;0;0;0;0;0;82;6;24;0;0;52;8;2;0;0;1;5;0;10;1;0;5;1;2;0;0;10;0;1;9;62;0;30;24;8;84;0;0;0;1;0;1;0;0;83;10;2;4;0;3;842;3;50;;65;91;0;0;6;170;628;0
