ID;Regions;SIC1993;Periods;VolumeChange_1;Deflator_2
3480;Overig Zeeland;L Government, defence, social security;2002;1.74990129;3.66973454
3481;Overig Zeeland;L Government, defence, social security;2003;1.65845144;2.81587307
3482;Overig Zeeland;L Government, defence, social security;2004;-0.6122303;2.33598399
3483;Overig Zeeland;L Government, defence, social security;2005;0.9248461;2.08931806
3484;Overig Zeeland;L Government, defence, social security;2006;;
3485;Overig Zeeland;M Education;2002;-0.151446;7.86638727
3486;Overig Zeeland;M Education;2003;0.06142485;5.66509809
3487;Overig Zeeland;M Education;2004;1.02772824;3.24924923
3488;Overig Zeeland;M Education;2005;0.22606906;3.21044058
3489;Overig Zeeland;M Education;2006;;
3490;Overig Zeeland;N Health and social work;2002;5.18140698;8.76521306
3491;Overig Zeeland;N Health and social work;2003;4.94114818;4.57239839
3492;Overig Zeeland;N Health and social work;2004;3.31372296;1.55217046
3493;Overig Zeeland;N Health and social work;2005;0.53547813;2.5142938
3494;Overig Zeeland;N Health and social work;2006;;
3495;Overig Zeeland;O+P Environment, culture, other services;2002;8.00133575;5.05387155
3496;Overig Zeeland;O+P Environment, culture, other services;2003;-3.5142081;4.70849323
3497;Overig Zeeland;O+P Environment, culture, other services;2004;2.15900825;3.03558248
3498;Overig Zeeland;O+P Environment, culture, other services;2005;-2.9702876;0.68309516
3499;Overig Zeeland;O+P Environment, culture, other services;2006;;
3500;West-Noord-Brabant;Total commercial activities;2002;-0.6465121;4.1601937
3501;West-Noord-Brabant;Total commercial activities;2003;0.96216558;1.84530006
3502;West-Noord-Brabant;Total commercial activities;2004;1.00174107;-0.1433555
3503;West-Noord-Brabant;Total commercial activities;2005;2.42357186;0.7900597
3504;West-Noord-Brabant;Total commercial activities;2006;2.93019889;
3505;West-Noord-Brabant;A+B Agriculture, forestry and fishing;2002;2.06788578;-1.0984316
3506;West-Noord-Brabant;A+B Agriculture, forestry and fishing;2003;5.32702323;2.47994271
3507;West-Noord-Brabant;A+B Agriculture, forestry and fishing;2004;3.89808973;-15.179532
3508;West-Noord-Brabant;A+B Agriculture, forestry and fishing;2005;2.00964607;-0.0012958
3509;West-Noord-Brabant;A+B Agriculture, forestry and fishing;2006;;
3510;West-Noord-Brabant;C Mining and quarrying;2002;23.3452771;0.2594193
3511;West-Noord-Brabant;C Mining and quarrying;2003;-37.384899;2.26216385
3512;West-Noord-Brabant;C Mining and quarrying;2004;-21.213084;0.54560605
3513;West-Noord-Brabant;C Mining and quarrying;2005;18.5186446;-1.2866401
3514;West-Noord-Brabant;C Mining and quarrying;2006;;
3515;West-Noord-Brabant;D+E Manufacturing, public utilities;2002;1.88827592;2.6881121
3516;West-Noord-Brabant;D+E Manufacturing, public utilities;2003;-2.4729689;3.15744734
3517;West-Noord-Brabant;D+E Manufacturing, public utilities;2004;-0.1072006;-2.0493569
3518;West-Noord-Brabant;D+E Manufacturing, public utilities;2005;2.95929104;0.28997746
3519;West-Noord-Brabant;D+E Manufacturing, public utilities;2006;;
3520;West-Noord-Brabant;F Construction;2002;-6.1989697;8.10055477
3521;West-Noord-Brabant;F Construction;2003;0.58739402;5.47518312
3522;West-Noord-Brabant;F Construction;2004;-3.1761099;2.55250779
3523;West-Noord-Brabant;F Construction;2005;7.42745949;1.12575169
3524;West-Noord-Brabant;F Construction;2006;;
3525;West-Noord-Brabant;G Trade, repair, consumer articles;2002;-3.0533049;6.11510062
3526;West-Noord-Brabant;G Trade, repair, consumer articles;2003;0.72283305;-4.242558
3527;West-Noord-Brabant;G Trade, repair, consumer articles;2004;4.80948856;-1.7767343
3528;West-Noord-Brabant;G Trade, repair, consumer articles;2005;3.48643107;-2.2407393
3529;West-Noord-Brabant;G Trade, repair, consumer articles;2006;;
3530;West-Noord-Brabant;H Hotels and restaurants;2002;-3.814637;11.2841515
3531;West-Noord-Brabant;H Hotels and restaurants;2003;-1.0223635;3.02684603
3532;West-Noord-Brabant;H Hotels and restaurants;2004;-5.7227387;2.80654382
3533;West-Noord-Brabant;H Hotels and restaurants;2005;-1.1913134;1.29655297
3534;West-Noord-Brabant;H Hotels and restaurants;2006;;
3535;West-Noord-Brabant;I Transport, storage and communication;2002;-5.5607393;2.30216449
3536;West-Noord-Brabant;I Transport, storage and communication;2003;10.0341245;2.31688853
3537;West-Noord-Brabant;I Transport, storage and communication;2004;4.42587591;-0.4971743
3538;West-Noord-Brabant;I Transport, storage and communication;2005;1.96710685;-0.0019666
3539;West-Noord-Brabant;I Transport, storage and communication;2006;;
3540;West-Noord-Brabant;J Financial intermediation;2002;-9.5757254;12.5294311
3541;West-Noord-Brabant;J Financial intermediation;2003;16.7404759;4.63218252
3542;West-Noord-Brabant;J Financial intermediation;2004;2.75616943;-2.7836528
3543;West-Noord-Brabant;J Financial intermediation;2005;0.92313755;0.54582006
3544;West-Noord-Brabant;J Financial intermediation;2006;;
3545;West-Noord-Brabant;K Renting and business activities;2002;-2.600239;0.91921359
3546;West-Noord-Brabant;K Renting and business activities;2003;-0.4411812;0.16846405
3547;West-Noord-Brabant;K Renting and business activities;2004;0.38851551;3.74302021
3548;West-Noord-Brabant;K Renting and business activities;2005;0.77991741;2.94513904
3549;West-Noord-Brabant;K Renting and business activities;2006;;
3550;West-Noord-Brabant;L Government, defence, social security;2002;0.70148139;3.74658182
3551;West-Noord-Brabant;L Government, defence, social security;2003;4.24140701;2.4004593
3552;West-Noord-Brabant;L Government, defence, social security;2004;-1.3536771;2.6029867
3553;West-Noord-Brabant;L Government, defence, social security;2005;0.79068751;1.9036214
3554;West-Noord-Brabant;L Government, defence, social security;2006;;
3555;West-Noord-Brabant;M Education;2002;0.42285227;7.54979415
3556;West-Noord-Brabant;M Education;2003;0.58581046;5.38944851
3557;West-Noord-Brabant;M Education;2004;0.98616016;3.09979714
3558;West-Noord-Brabant;M Education;2005;-0.2117366;3.03380169
3559;West-Noord-Brabant;M Education;2006;;
3560;West-Noord-Brabant;N Health and social work;2002;5.37310966;8.74827257
3561;West-Noord-Brabant;N Health and social work;2003;4.05765108;4.295944
3562;West-Noord-Brabant;N Health and social work;2004;3.07168946;1.46001456
3563;West-Noord-Brabant;N Health and social work;2005;1.52684749;2.63890424
3564;West-Noord-Brabant;N Health and social work;2006;;
3565;West-Noord-Brabant;O+P Environment, culture, other services;2002;6.65991054;5.2385807
3566;West-Noord-Brabant;O+P Environment, culture, other services;2003;1.71315063;4.58705151
3567;West-Noord-Brabant;O+P Environment, culture, other services;2004;-1.1686;3.10428316
3568;West-Noord-Brabant;O+P Environment, culture, other services;2005;4.5731222;0.59455189
3569;West-Noord-Brabant;O+P Environment, culture, other services;2006;;
3570;Midden-Noord-Brabant;Total commercial activities;2002;0.13443351;3.746988
3571;Midden-Noord-Brabant;Total commercial activities;2003;0.24668818;2.58110207
3572;Midden-Noord-Brabant;Total commercial activities;2004;0.81411658;0.31365808
3573;Midden-Noord-Brabant;Total commercial activities;2005;1.70930723;1.66855648
3574;Midden-Noord-Brabant;Total commercial activities;2006;3.07231797;
3575;Midden-Noord-Brabant;A+B Agriculture, forestry and fishing;2002;-1.4667589;-9.9935289
3576;Midden-Noord-Brabant;A+B Agriculture, forestry and fishing;2003;2.56884405;2.7058869
3577;Midden-Noord-Brabant;A+B Agriculture, forestry and fishing;2004;3.74238849;-10.22343
3578;Midden-Noord-Brabant;A+B Agriculture, forestry and fishing;2005;-3.9275362;7.16379214
3579;Midden-Noord-Brabant;A+B Agriculture, forestry and fishing;2006;;
3580;Midden-Noord-Brabant;C Mining and quarrying;2002;6.42172459;-11.676942
3581;Midden-Noord-Brabant;C Mining and quarrying;2003;-36.0977;9.06901148
3582;Midden-Noord-Brabant;C Mining and quarrying;2004;5.23235315;-4.4471529
3583;Midden-Noord-Brabant;C Mining and quarrying;2005;16.2901383;21.2387027
3584;Midden-Noord-Brabant;C Mining and quarrying;2006;;
3585;Midden-Noord-Brabant;D+E Manufacturing, public utilities;2002;0.65995982;1.80598909
3586;Midden-Noord-Brabant;D+E Manufacturing, public utilities;2003;-5.1326436;1.33633457
3587;Midden-Noord-Brabant;D+E Manufacturing, public utilities;2004;-1.573872;-1.402911
3588;Midden-Noord-Brabant;D+E Manufacturing, public utilities;2005;-2.1573033;-0.7207791
3589;Midden-Noord-Brabant;D+E Manufacturing, public utilities;2006;;
3590;Midden-Noord-Brabant;F Construction;2002;-6.6839601;8.40639024
3591;Midden-Noord-Brabant;F Construction;2003;-4.6605995;5.12688161
3592;Midden-Noord-Brabant;F Construction;2004;-1.0727675;2.04625429
3593;Midden-Noord-Brabant;F Construction;2005;3.02359352;0.88037394
3594;Midden-Noord-Brabant;F Construction;2006;;
3595;Midden-Noord-Brabant;G Trade, repair, consumer articles;2002;-2.9955901;6.17978371
3596;Midden-Noord-Brabant;G Trade, repair, consumer articles;2003;4.91775377;-4.3388581
3597;Midden-Noord-Brabant;G Trade, repair, consumer articles;2004;6.44400476;-2.2420509
3598;Midden-Noord-Brabant;G Trade, repair, consumer articles;2005;3.04468758;-3.0811346
3599;Midden-Noord-Brabant;G Trade, repair, consumer articles;2006;;
3600;Midden-Noord-Brabant;H Hotels and restaurants;2002;-2.0957836;11.1384338
3601;Midden-Noord-Brabant;H Hotels and restaurants;2003;-10.400474;3.02429121
3602;Midden-Noord-Brabant;H Hotels and restaurants;2004;-4.4251144;2.76219767
3603;Midden-Noord-Brabant;H Hotels and restaurants;2005;-3.338617;1.31431116
3604;Midden-Noord-Brabant;H Hotels and restaurants;2006;;
3605;Midden-Noord-Brabant;I Transport, storage and communication;2002;4.84956726;2.26183426
3606;Midden-Noord-Brabant;I Transport, storage and communication;2003;-2.8052325;2.69749482
3607;Midden-Noord-Brabant;I Transport, storage and communication;2004;-0.959211;-0.490974
3608;Midden-Noord-Brabant;I Transport, storage and communication;2005;5.27486809;-0.0697624
3609;Midden-Noord-Brabant;I Transport, storage and communication;2006;;
3610;Midden-Noord-Brabant;J Financial intermediation;2002;7.18747545;1.81870167
3611;Midden-Noord-Brabant;J Financial intermediation;2003;9.56731226;22.7146386
3612;Midden-Noord-Brabant;J Financial intermediation;2004;3.65360084;-3.3584055
3613;Midden-Noord-Brabant;J Financial intermediation;2005;5.0998754;11.59781
3614;Midden-Noord-Brabant;J Financial intermediation;2006;;
3615;Midden-Noord-Brabant;K Renting and business activities;2002;-1.7819169;0.6133306
3616;Midden-Noord-Brabant;K Renting and business activities;2003;2.57769919;-0.1197508
3617;Midden-Noord-Brabant;K Renting and business activities;2004;-0.2402942;3.88624973
3618;Midden-Noord-Brabant;K Renting and business activities;2005;3.92690543;3.09377692
3619;Midden-Noord-Brabant;K Renting and business activities;2006;;
3620;Midden-Noord-Brabant;L Government, defence, social security;2002;1.38617377;3.68605536
3621;Midden-Noord-Brabant;L Government, defence, social security;2003;5.69741294;2.52057733
3622;Midden-Noord-Brabant;L Government, defence, social security;2004;-2.2840031;2.53250103
3623;Midden-Noord-Brabant;L Government, defence, social security;2005;-1.2908695;1.96071335
3624;Midden-Noord-Brabant;L Government, defence, social security;2006;;
3625;Midden-Noord-Brabant;M Education;2002;2.87784287;6.8837034
3626;Midden-Noord-Brabant;M Education;2003;-1.5688977;4.81747778
3627;Midden-Noord-Brabant;M Education;2004;-0.0139882;3.3917998
3628;Midden-Noord-Brabant;M Education;2005;-0.777082;2.94890956
3629;Midden-Noord-Brabant;M Education;2006;;
3630;Midden-Noord-Brabant;N Health and social work;2002;4.60651352;8.80797866
3631;Midden-Noord-Brabant;N Health and social work;2003;2.81796146;4.28734612
3632;Midden-Noord-Brabant;N Health and social work;2004;1.58338662;1.63714583
3633;Midden-Noord-Brabant;N Health and social work;2005;0.78401109;2.58682789
3634;Midden-Noord-Brabant;N Health and social work;2006;;
3635;Midden-Noord-Brabant;O+P Environment, culture, other services;2002;2.68757176;5.38618436
3636;Midden-Noord-Brabant;O+P Environment, culture, other services;2003;-7.7515365;4.80417101
3637;Midden-Noord-Brabant;O+P Environment, culture, other services;2004;-0.9854914;2.81539375
3638;Midden-Noord-Brabant;O+P Environment, culture, other services;2005;4.08308922;1.42055389
3639;Midden-Noord-Brabant;O+P Environment, culture, other services;2006;;
3640;Noordoost-Noord-Brabant;Total commercial activities;2002;0.40592228;4.1282687
3641;Noordoost-Noord-Brabant;Total commercial activities;2003;0.85993224;1.59167916
3642;Noordoost-Noord-Brabant;Total commercial activities;2004;2.07587223;0.261581
3643;Noordoost-Noord-Brabant;Total commercial activities;2005;3.3946263;0.62507634
3644;Noordoost-Noord-Brabant;Total commercial activities;2006;3.362788;
3645;Noordoost-Noord-Brabant;A+B Agriculture, forestry and fishing;2002;-6.6925074;-16.909207
3646;Noordoost-Noord-Brabant;A+B Agriculture, forestry and fishing;2003;-2.2314738;-0.4449054
3647;Noordoost-Noord-Brabant;A+B Agriculture, forestry and fishing;2004;8.82928159;-10.515835
3648;Noordoost-Noord-Brabant;A+B Agriculture, forestry and fishing;2005;-1.9906238;15.774512
3649;Noordoost-Noord-Brabant;A+B Agriculture, forestry and fishing;2006;;
3650;Noordoost-Noord-Brabant;C Mining and quarrying;2002;-10.749896;0.3680704
3651;Noordoost-Noord-Brabant;C Mining and quarrying;2003;-14.237572;2.05118703
3652;Noordoost-Noord-Brabant;C Mining and quarrying;2004;-27.103128;4.25317033
3653;Noordoost-Noord-Brabant;C Mining and quarrying;2005;-6.7242898;2.72389317
3654;Noordoost-Noord-Brabant;C Mining and quarrying;2006;;
3655;Noordoost-Noord-Brabant;D+E Manufacturing, public utilities;2002;4.11505973;2.6707586
3656;Noordoost-Noord-Brabant;D+E Manufacturing, public utilities;2003;-0.3668317;2.08520497
3657;Noordoost-Noord-Brabant;D+E Manufacturing, public utilities;2004;1.50092781;-1.8717242
3658;Noordoost-Noord-Brabant;D+E Manufacturing, public utilities;2005;1.71226933;-1.0037387
3659;Noordoost-Noord-Brabant;D+E Manufacturing, public utilities;2006;;
3660;Noordoost-Noord-Brabant;F Construction;2002;-6.8374113;8.11607129
3661;Noordoost-Noord-Brabant;F Construction;2003;-6.7190693;5.38800663
3662;Noordoost-Noord-Brabant;F Construction;2004;0.64264784;2.630785
3663;Noordoost-Noord-Brabant;F Construction;2005;4.37116214;1.1936959
3664;Noordoost-Noord-Brabant;F Construction;2006;;
3665;Noordoost-Noord-Brabant;G Trade, repair, consumer articles;2002;-1.4234178;6.30834228
3666;Noordoost-Noord-Brabant;G Trade, repair, consumer articles;2003;3.81543284;-4.127279
3667;Noordoost-Noord-Brabant;G Trade, repair, consumer articles;2004;3.05763252;-1.8838146
3668;Noordoost-Noord-Brabant;G Trade, repair, consumer articles;2005;3.57364036;-2.5502106
3669;Noordoost-Noord-Brabant;G Trade, repair, consumer articles;2006;;
3670;Noordoost-Noord-Brabant;H Hotels and restaurants;2002;-0.1826893;11.1626075
3671;Noordoost-Noord-Brabant;H Hotels and restaurants;2003;-6.8372521;3.01721337
3672;Noordoost-Noord-Brabant;H Hotels and restaurants;2004;-3.6909354;2.75246926
3673;Noordoost-Noord-Brabant;H Hotels and restaurants;2005;2.71810685;1.31851106
3674;Noordoost-Noord-Brabant;H Hotels and restaurants;2006;;
3675;Noordoost-Noord-Brabant;I Transport, storage and communication;2002;-3.2771911;1.76113071
3676;Noordoost-Noord-Brabant;I Transport, storage and communication;2003;3.74973518;1.95660597
3677;Noordoost-Noord-Brabant;I Transport, storage and communication;2004;1.62740329;-1.3121416
3678;Noordoost-Noord-Brabant;I Transport, storage and communication;2005;1.54127613;-1.4846484
3679;Noordoost-Noord-Brabant;I Transport, storage and communication;2006;;
3680;Noordoost-Noord-Brabant;J Financial intermediation;2002;-0.1900117;13.6077711
3681;Noordoost-Noord-Brabant;J Financial intermediation;2003;7.00794306;5.35849343
3682;Noordoost-Noord-Brabant;J Financial intermediation;2004;2.7548037;-3.0502293
3683;Noordoost-Noord-Brabant;J Financial intermediation;2005;17.2007511;-1.7024714
3684;Noordoost-Noord-Brabant;J Financial intermediation;2006;;
3685;Noordoost-Noord-Brabant;K Renting and business activities;2002;0.34227213;0.64738676
3686;Noordoost-Noord-Brabant;K Renting and business activities;2003;-1.9546371;0.06157065
3687;Noordoost-Noord-Brabant;K Renting and business activities;2004;4.6826017;3.4778067
3688;Noordoost-Noord-Brabant;K Renting and business activities;2005;4.63879118;2.52232226
3689;Noordoost-Noord-Brabant;K Renting and business activities;2006;;
3690;Noordoost-Noord-Brabant;L Government, defence, social security;2002;2.64045396;3.7299136
3691;Noordoost-Noord-Brabant;L Government, defence, social security;2003;4.06707316;2.41701971
3692;Noordoost-Noord-Brabant;L Government, defence, social security;2004;0.47342328;2.58604766
3693;Noordoost-Noord-Brabant;L Government, defence, social security;2005;0.11862703;1.91921208
3694;Noordoost-Noord-Brabant;L Government, defence, social security;2006;;
3695;Noordoost-Noord-Brabant;M Education;2002;-1.1977027;7.88691164
3696;Noordoost-Noord-Brabant;M Education;2003;2.7243921;5.67888458
3697;Noordoost-Noord-Brabant;M Education;2004;0.67298876;3.03860147
3698;Noordoost-Noord-Brabant;M Education;2005;0.79574469;3.10807668
3699;Noordoost-Noord-Brabant;M Education;2006;;
3700;Noordoost-Noord-Brabant;N Health and social work;2002;5.21428633;8.74217477
3701;Noordoost-Noord-Brabant;N Health and social work;2003;4.56062401;4.5003687
3702;Noordoost-Noord-Brabant;N Health and social work;2004;2.92406323;1.45387416
3703;Noordoost-Noord-Brabant;N Health and social work;2005;1.42978029;2.75828028
3704;Noordoost-Noord-Brabant;N Health and social work;2006;;
3705;Noordoost-Noord-Brabant;O+P Environment, culture, other services;2002;2.76527254;5.40693421
3706;Noordoost-Noord-Brabant;O+P Environment, culture, other services;2003;5.02510715;4.77686043
3707;Noordoost-Noord-Brabant;O+P Environment, culture, other services;2004;-6.2686654;2.99570218
3708;Noordoost-Noord-Brabant;O+P Environment, culture, other services;2005;-0.824969;1.19629348
3709;Noordoost-Noord-Brabant;O+P Environment, culture, other services;2006;;
3710;Zuidoost-Noord-Brabant;Total commercial activities;2002;-3.1585939;4.29133263
3711;Zuidoost-Noord-Brabant;Total commercial activities;2003;-0.6912942;1.89320626
3712;Zuidoost-Noord-Brabant;Total commercial activities;2004;6.25854319;0.18052234
3713;Zuidoost-Noord-Brabant;Total commercial activities;2005;0.72813893;0.97717754
