ID;SectorBranchesSIC2008;Periods;ConsolidatedProduction_1;ContributionOfLabour_2;ContributionOfHoursWorked_3;ContributionOfLabourComposition_4;ContributionOfCapital_5;ContributionOfICTCapital_6;ContributionOfNonICTCapital_7;ContributionOfIntermediateConsumption_8;ContributionOfEnergy_9;ContributionOfMaterials_10;ContributionOfServices_11;ContributionOfMfp_12;ValueAdded_13;ContributionOfLabour_14;ContributionOfHoursWorked_15;ContributionOfLabourComposition_16;ContributionOfCapital_17;ContributionOfICTCapital_18;ContributionOfNonICTCapital_19;ContributionOfMfp_20;LabourProductivityChange_21;LabourProductivity2015100_22;LabourProductivityChange_23;LabourProductivity2015100_24;CapitalProductivityChange_25;CapitalProductivity2015100_26;CapitalProductivityChange_27;CapitalProductivity2015100_28;ConsolidatedProductionInMlnEuros_29;ConsolidatedProduction2015100_30;Total_31;ConsumptionOfEnergy_32;ConsumptionOfMaterials_33;ConsumptionOfServices_34;Total_35;ConsumptionOfEnergy_36;ConsumptionOfMaterials_37;ConsumptionOfServices_38;ValueAddedMlnEuros_39;ValueAdded2015100_40;HoursWorked_41;CompensationOfLabourMlnEuros_42;CompensationOfLabour2015100_43;CapitalServicesMlnEuros_44;CapitalServicesHoursWorkedEuros_45;ICTCapitalServicesMlnEuros_46;NonICTCaptalServicesMlnEuros_47;CapitalServicesNeoclassMlnEuros_48;CapitalServices2015100_49;CapitalServicesHoursWorked2015100_50;ICTCapitalServices2015100_51;NonICTCaptalServices2015100_52;CapitalServicesNeoclassical2015100_53;TotalInputKLEMS_54;TotalInputCapitalAndLabour_55;TotalInputKLEMS_56;TotalInputCapitalAndLabour_57
709;58-60 Publishing, movie, radio and  TV;2004;;;;;;;;;;;;;-0.6;-1.8;-1.8;0.0;0.3;0.3;0.0;0.9;;;1.6;103.3;;;-2.6;172.7;;;;;;;;;;;4872.0;121.8;102.0;2867.0;116.0;580.0;5.7;204.0;376.0;;70.6;59.8;47.2;93.7;;;3447.0;;105.7
710;58-60 Publishing, movie, radio and  TV;2005;;;;;;;;;;;;;-2.0;-1.7;-2.0;0.2;0.6;0.5;0.0;-0.9;;;0.3;103.7;;;-5.2;163.7;;;;;;;;;;;4773.0;119.4;99.0;2890.0;113.6;578.0;5.8;213.0;365.0;;72.9;63.3;51.4;94.0;;;3467.0;;104.4
711;58-60 Publishing, movie, radio and  TV;2006;;;;;;;;;;;;;2.8;3.0;0.1;2.9;0.7;0.7;0.0;-0.9;;;2.7;106.5;;;-1.4;161.3;;;;;;;;;;;4987.0;122.7;99.0;2973.0;117.6;607.0;6.1;225.0;382.0;;76.1;66.0;57.1;94.3;;;3580.0;;108.3
712;58-60 Publishing, movie, radio and  TV;2007;;;;;;;;;;;;;2.4;0.7;0.2;0.5;0.7;0.7;0.0;1.0;;;2.2;108.8;;;-1.8;158.5;;;;;;;;;;;5184.0;125.7;100.0;3078.0;118.6;626.0;6.3;252.0;374.0;;79.3;68.7;63.7;94.4;;;3704.0;;109.9
713;58-60 Publishing, movie, radio and  TV;2008;;;;;;;;;;;;;-1.9;-0.4;-0.2;-0.2;0.8;0.7;0.1;-2.3;;;-1.6;107.1;;;-6.3;148.5;;;;;;;;;;;5192.0;123.4;99.0;3175.0;118.0;644.0;6.5;278.0;366.0;;83.1;72.1;70.2;95.4;;;3819.0;;110.3
714;58-60 Publishing, movie, radio and  TV;2009;;;;;;;;;;;;;-5.2;-2.7;-3.2;0.6;0.8;0.7;0.1;-3.4;;;-1.4;105.6;;;-9.7;134.0;;;;;;;;;;;5107.0;117.0;95.0;3071.0;114.3;686.0;7.2;296.0;390.0;;87.3;78.8;77.2;96.6;;;3757.0;;108.3
715;58-60 Publishing, movie, radio and  TV;2010;;;;;;;;;;;;;-3.8;-5.0;-4.8;-0.2;0.9;0.8;0.1;0.3;;;2.2;108.0;;;-8.2;123.0;;;;;;;;;;;5055.0;112.5;90.0;2958.0;107.2;724.0;8.1;329.0;395.0;;91.4;87.8;85.1;97.2;;;3681.0;;103.8
716;58-60 Publishing, movie, radio and  TV;2011;;;;;;;;;;;;;-4.0;0.4;0.8;-0.3;0.7;0.5;0.1;-5.1;;;-4.9;102.7;;;-7.2;114.1;;;;;;;;;;;4879.0;108.0;91.0;2987.0;107.8;769.0;8.5;351.0;418.0;;94.6;90.0;90.3;98.4;;;3755.0;;105.0
717;58-60 Publishing, movie, radio and  TV;2012;;;;;;;;;;;;;-3.4;-0.2;0.2;-0.4;0.3;0.2;0.1;-3.5;;;-3.6;99.0;;;-4.9;108.6;;;;;;;;;;;4819.0;104.3;91.0;2997.0;107.5;727.0;8.0;335.0;391.0;;96.1;91.1;92.6;99.1;;;3723.0;;105.0
718;58-60 Publishing, movie, radio and  TV;2013;;;;;;;;;;;;;-4.3;-2.4;-2.5;0.1;0.2;0.2;0.0;-2.0;;;-1.2;97.8;;;-5.2;102.9;;;;;;;;;;;4737.0;99.9;88.0;2876.0;104.2;741.0;8.4;334.0;406.0;;97.1;95.0;94.3;99.4;;;3616.0;;102.7
719;58-60 Publishing, movie, radio and  TV;2014;;;;;;;;;;;;;1.6;-1.5;-1.0;-0.5;0.2;0.3;0.0;2.9;;;2.9;100.6;;;0.5;103.4;;;;;;;;;;;4891.0;101.5;87.0;2854.0;102.3;748.0;8.6;339.0;409.0;;98.2;97.3;96.9;99.2;;;3602.0;;101.4
720;58-60 Publishing, movie, radio and  TV;2015;;;;;;;;;;;;;-1.5;-1.8;-0.7;-1.1;0.4;0.3;0.1;-0.1;;100.0;-0.6;100.0;;100.0;-3.3;100.0;11665.0;100.0;6753.0;48.0;1064.0;5641.0;100.0;100.0;100.0;100.0;4912.0;100.0;86.0;2862.0;100.0;758.0;8.8;352.0;406.0;;100.0;100.0;100.0;100.0;;10373.0;3620.0;100.0;100.0
721;58-60 Publishing, movie, radio and  TV;2016;11.1;-0.3;0.2;-0.5;0.2;0.1;0.1;12.9;0.0;0.4;12.4;-1.7;-1.0;-0.8;0.6;-1.4;0.5;0.3;0.2;-0.7;10.3;110.3;-1.7;98.3;8.4;108.4;-3.4;96.6;13098.0;111.1;8101.0;50.0;1092.0;6959.0;119.8;110.4;104.1;122.9;4997.0;99.0;87.0;2867.0;99.0;781.0;9.0;363.0;418.0;;102.4;101.7;102.8;102.1;;11749.0;3648.0;112.8;99.7
722;58-60 Publishing, movie, radio and  TV;2017;18.2;0.5;0.5;-0.1;0.1;0.0;0.1;18.6;0.0;-0.3;18.9;-0.9;4.0;1.5;1.7;-0.2;0.2;0.0;0.2;2.3;15.7;127.6;1.8;100.0;17.0;126.9;2.9;99.5;15633.0;131.3;10392.0;51.0;1052.0;9289.0;152.2;108.2;101.0;162.1;5241.0;102.9;89.0;2924.0;100.8;783.0;8.8;361.0;422.0;;103.5;100.5;102.8;104.0;;14099.0;3707.0;134.4;101.4
723;58-60 Publishing, movie, radio and  TV;2018;13.0;0.3;0.2;0.1;0.0;-0.1;0.0;14.6;0.0;-0.3;14.9;-1.8;-0.4;1.1;0.8;0.3;-0.1;-0.2;0.1;-1.4;11.9;142.8;-1.4;98.6;13.5;144.0;0.0;99.5;17979.0;148.4;12722.0;57.0;1051.0;11614.0;182.4;120.9;96.9;198.7;5257.0;102.5;90.0;3036.0;102.2;788.0;8.8;351.0;437.0;;103.0;99.1;100.5;105.2;;16546.0;3824.0;154.4;102.4
724;58-60 Publishing, movie, radio and  TV;2019;12.6;0.1;0.3;-0.2;0.0;0.0;0.0;12.9;0.0;-0.1;12.9;-0.4;2.6;0.5;1.2;-0.7;0.0;0.0;0.0;2.2;10.9;158.4;1.1;99.7;12.8;162.5;2.8;102.3;20756.0;167.1;15235.0;70.0;1067.0;14098.0;212.9;137.9;96.0;235.2;5521.0;105.2;91.0;3135.0;102.8;793.0;8.7;366.0;427.0;;102.8;97.5;100.3;105.0;;19163.0;3928.0;174.4;102.8
725;58-60 Publishing, movie, radio and  TV;2020;-2.0;-0.2;-0.5;0.3;0.0;0.0;0.0;0.4;0.0;-0.4;0.8;-2.1;-8.7;-1.0;-2.2;1.3;-0.2;-0.1;-0.2;-7.5;0.9;159.8;-6.1;93.6;-0.9;161.1;-7.7;94.4;20810.0;163.8;15509.0;73.0;954.0;14482.0;213.9;145.8;88.3;237.8;5301.0;96.0;88.0;3044.0;101.6;668.0;7.6;362.0;306.0;;101.7;99.2;99.8;103.4;;19221.0;3712.0;174.7;101.6
726;58-60 Publishing, movie, radio and  TV;2021;-23.9;0.2;0.1;0.1;0.0;0.0;0.0;-27.9;0.1;0.2;-28.2;3.9;7.6;0.8;0.4;0.5;-0.2;0.0;-0.1;6.9;-24.2;121.1;7.1;100.3;-23.2;123.8;8.6;102.5;16230.0;124.7;10363.0;110.0;999.0;9254.0;139.9;175.8;91.3;148.8;5867.0;103.3;89.0;3322.0;102.6;698.0;7.9;383.0;315.0;;100.8;97.8;99.3;101.9;;14383.0;4020.0;126.1;102.3
727;58-60 Publishing, movie, radio and  TV;2022;-6.2;0.5;0.9;-0.4;0.0;0.0;0.0;-7.6;0.0;-0.3;-7.4;0.9;1.6;1.6;3.0;-1.4;0.2;0.2;0.0;-0.3;-9.5;109.6;-2.1;98.2;-7.1;115.0;0.6;103.1;15837.0;117.0;9827.0;171.0;1151.0;8505.0;125.1;183.7;87.8;131.8;6010.0;104.9;92.0;3545.0;104.7;908.0;9.9;419.0;489.0;;101.8;95.3;101.0;101.9;;14280.0;4453.0;117.1;104.2
728;61 Telecommunications;1995;;;;;;;;;;;;;;;;;;;;;;;;23.2;;;;52.9;;;;;;;;;;;3714.0;23.4;52.0;1202.0;88.8;2183.0;42.3;179.0;2004.0;;44.3;43.9;6.1;60.5;;;3385.0;;56.6
729;61 Telecommunications;1996;;;;;;;;;;;;;-2.1;2.2;2.2;0.0;3.3;0.9;2.4;-7.6;;;-7.7;21.4;;;-6.8;49.3;;;;;;;;;;;3759.0;22.9;55.0;1238.0;94.4;2112.0;38.6;170.0;1942.0;;46.5;43.5;7.1;62.9;;;3350.0;;59.7
730;61 Telecommunications;1997;;;;;;;;;;;;;21.2;2.3;2.6;-0.2;6.0;1.2;4.8;12.8;;;13.3;24.3;;;10.6;54.5;;;;;;;;;;;4283.0;27.8;59.0;1365.0;100.3;2317.0;39.6;203.0;2114.0;;51.0;44.5;8.8;68.2;;;3683.0;;64.7
731;61 Telecommunications;1998;;;;;;;;;;;;;26.8;6.7;6.6;0.1;8.5;1.3;7.2;11.6;;;7.5;26.1;;;11.7;60.9;;;;;;;;;;;5024.0;35.2;69.0;1636.0;118.4;2611.0;37.8;227.0;2384.0;;57.9;42.9;10.8;76.8;;;4247.0;;74.6
732;61 Telecommunications;1999;;;;;;;;;;;;;32.4;5.1;5.3;-0.2;11.5;1.7;9.8;15.9;;;16.3;30.4;;;11.5;67.9;;;;;;;;;;;5597.0;46.7;79.0;1887.0;134.0;2905.0;37.0;253.0;2652.0;;68.7;44.7;14.3;90.2;;;4792.0;;86.9
733;61 Telecommunications;2000;;;;;;;;;;;;;33.0;8.0;8.3;-0.2;12.4;2.5;9.9;12.5;;;9.9;33.4;;;10.3;74.9;;;;;;;;;;;6361.0;62.0;95.0;2442.0;161.1;3385.0;35.6;355.0;3030.0;;82.8;44.5;21.1;106.3;;;5827.0;;104.7
734;61 Telecommunications;2001;;;;;;;;;;;;;18.7;4.0;3.7;0.3;8.3;2.4;5.9;6.3;;;9.1;36.4;;;3.8;77.7;;;;;;;;;;;7121.0;73.6;103.0;2678.0;176.4;3926.0;38.0;482.0;3444.0;;94.7;46.8;29.6;118.4;;;6604.0;;117.6
735;61 Telecommunications;2002;;;;;;;;;;;;;16.4;-5.5;-6.0;0.5;3.7;1.5;2.2;18.3;;;36.6;49.7;;;9.6;85.2;;;;;;;;;;;8668.0;85.7;88.0;2454.0;152.4;4463.0;50.6;545.0;3918.0;;100.5;58.3;35.5;123.4;;;6917.0;;115.4
736;61 Telecommunications;2003;;;;;;;;;;;;;9.8;-4.2;-4.2;0.0;0.5;1.2;-0.7;13.6;;;24.7;62.0;;;9.0;92.9;;;;;;;;;;;9780.0;94.1;78.0;2248.0;134.1;4578.0;58.9;565.0;4013.0;;101.3;66.7;40.9;121.9;;;6825.0;;111.1
737;61 Telecommunications;2004;;;;;;;;;;;;;-1.8;-1.7;-1.8;0.1;-0.3;1.2;-1.5;0.2;;;3.8;64.3;;;-1.4;91.6;;;;;;;;;;;9490.0;92.4;73.0;2220.0;127.1;4646.0;63.2;626.0;4020.0;;100.9;70.2;47.0;118.7;;;6867.0;;108.9
738;61 Telecommunications;2005;;;;;;;;;;;;;4.7;-0.6;-1.5;0.9;0.2;1.0;-0.8;5.1;;;9.6;70.5;;;4.4;95.6;;;;;;;;;;;9591.0;96.7;70.0;2218.0;124.7;4419.0;63.0;665.0;3753.0;;101.2;73.8;52.0;117.2;;;6637.0;;108.4
739;61 Telecommunications;2006;;;;;;;;;;;;;5.4;-0.7;-0.9;0.2;0.5;1.0;-0.4;5.5;;;8.3;76.3;;;4.5;99.9;;;;;;;;;;;9654.0;101.9;68.0;2241.0;122.3;4483.0;65.7;689.0;3794.0;;102.0;76.4;56.9;116.3;;;6724.0;;108.3
740;61 Telecommunications;2007;;;;;;;;;;;;;5.6;-1.0;-1.1;0.0;0.5;1.2;-0.7;6.1;;;9.1;83.3;;;4.8;104.7;;;;;;;;;;;9834.0;107.6;66.0;2322.0;118.5;4307.0;65.1;756.0;3550.0;;102.8;79.5;63.6;114.9;;;6628.0;;107.7
741;61 Telecommunications;2008;;;;;;;;;;;;;1.9;-2.2;-2.3;0.1;0.4;1.3;-0.9;3.7;;;9.0;90.8;;;1.3;106.0;;;;;;;;;;;9465.0;109.7;62.0;2301.0;111.1;4655.0;75.4;816.0;3838.0;;103.4;85.6;70.6;113.1;;;6956.0;;105.8
742;61 Telecommunications;2009;;;;;;;;;;;;;-3.3;-1.9;-2.2;0.3;2.0;0.9;1.1;-3.5;;;3.5;93.9;;;-6.1;99.5;;;;;;;;;;;8918.0;106.0;58.0;2311.0;104.9;4911.0;85.1;828.0;4082.0;;106.5;94.4;75.9;115.4;;;7222.0;;105.9
743;61 Telecommunications;2010;;;;;;;;;;;;;-0.6;-1.2;-2.2;1.1;-1.0;0.5;-1.5;1.6;;;6.8;100.3;;;0.8;100.4;;;;;;;;;;;9032.0;105.4;54.0;2124.0;100.9;4394.0;81.8;840.0;3554.0;;105.0;100.0;79.2;112.4;;;6518.0;;103.7
744;61 Telecommunications;2011;;;;;;;;;;;;;-3.5;0.3;-0.1;0.3;-1.1;0.4;-1.5;-2.7;;;-3.3;97.0;;;-2.0;98.4;;;;;;;;;;;8973.0;101.7;54.0;2083.0;101.8;4494.0;83.8;846.0;3647.0;;103.3;98.6;81.7;109.3;;;6576.0;;102.8
745;61 Telecommunications;2012;;;;;;;;;;;;;-3.8;-0.4;-0.6;0.3;-1.1;0.5;-1.6;-2.3;;;-1.8;95.2;;;-2.2;96.3;;;;;;;;;;;8554.0;97.8;53.0;2136.0;100.6;4280.0;81.5;810.0;3470.0;;101.6;98.9;84.6;106.2;;;6416.0;;101.3
746;61 Telecommunications;2013;;;;;;;;;;;;;-2.3;-0.5;-0.9;0.4;-1.1;0.3;-1.4;-0.8;;;0.3;95.6;;;-0.7;95.6;;;;;;;;;;;8071.0;95.5;51.0;2080.0;99.2;4432.0;86.7;812.0;3620.0;;100.0;100.0;86.9;103.4;;;6512.0;;99.7
747;61 Telecommunications;2014;;;;;;;;;;;;;2.8;0.8;0.8;-0.1;-0.1;0.8;-1.0;2.2;;;0.3;95.8;;;3.0;98.5;;;;;;;;;;;7852.0;98.3;52.0;2159.0;101.6;4528.0;86.3;868.0;3660.0;;99.8;97.3;92.7;101.6;;;6687.0;;100.4
748;61 Telecommunications;2015;;;;;;;;;;;;;1.8;-0.5;-0.8;0.3;0.1;1.0;-0.9;2.1;;100.0;4.4;100.0;;100.0;1.5;100.0;15316.0;100.0;7771.0;125.0;2359.0;5287.0;100.0;100.0;100.0;100.0;7545.0;100.0;51.0;2340.0;100.0;4428.0;86.6;921.0;3507.0;;100.0;100.0;100.0;100.0;;14539.0;6768.0;100.0;100.0
749;61 Telecommunications;2016;1.4;0.4;0.4;0.0;0.0;0.2;-0.3;2.3;0.0;1.2;1.0;-1.3;-1.6;0.9;0.9;0.1;-0.1;0.5;-0.6;-2.4;-1.1;98.9;-4.0;96.0;1.5;101.5;-1.5;98.5;15258.0;101.4;8066.0;110.0;2517.0;5439.0;104.3;105.6;107.5;102.8;7192.0;98.4;52.0;2276.0;102.7;4280.0;81.7;937.0;3343.0;;99.9;97.4;103.6;98.9;;14622.0;6556.0;102.7;100.8
750;61 Telecommunications;2017;4.4;0.1;0.0;0.1;-0.3;0.0;-0.3;-1.3;0.1;-0.5;-0.9;6.0;12.1;0.1;-0.1;0.2;-0.6;0.1;-0.6;12.6;4.7;103.6;12.4;107.9;5.4;107.0;13.1;111.5;15259.0;105.9;7842.0;120.0;2447.0;5275.0;101.8;113.3;104.3;100.4;7417.0;110.3;52.0;2343.0;103.1;3688.0;70.5;935.0;2753.0;;99.0;96.8;104.2;97.6;;13873.0;6031.0;101.1;100.4
751;61 Telecommunications;2018;-2.7;-0.8;-1.1;0.3;-0.2;0.0;-0.2;-6.1;-0.2;-2.4;-3.5;4.4;5.9;-1.8;-2.4;0.7;-0.5;0.0;-0.5;8.1;3.9;107.6;13.0;121.9;-1.9;105.0;6.7;118.9;14548.0;103.1;7053.0;101.0;2144.0;4808.0;90.9;87.8;90.3;91.2;7495.0;116.8;49.0;2333.0;98.3;3760.0;76.7;928.0;2832.0;;98.2;102.5;104.5;96.5;;13146.0;6093.0;94.0;98.1
752;61 Telecommunications;2019;0.9;-1.1;-1.1;0.1;-0.2;0.0;-0.2;-4.5;-0.1;-0.9;-3.5;6.7;9.7;-2.3;-2.5;0.2;-0.4;0.1;-0.5;12.4;7.8;116.0;17.2;142.9;1.5;106.5;10.4;131.3;14397.0;104.0;6502.0;90.0;2025.0;4387.0;83.2;73.9;85.4;82.4;7895.0;128.1;46.0;2269.0;92.4;4050.0;88.3;974.0;3076.0;;97.6;108.9;105.1;95.5;;12821.0;6319.0;88.6;95.5
753;61 Telecommunications;2020;-0.2;-0.8;-0.7;-0.2;-0.1;0.1;-0.2;0.1;0.0;-0.5;0.7;0.6;-0.7;-1.7;-1.4;-0.3;-0.3;0.2;-0.4;1.3;3.8;120.4;3.3;147.7;0.2;106.7;-0.3;130.9;14314.0;103.7;6531.0;87.0;1937.0;4507.0;83.4;72.2;82.7;84.0;7783.0;127.2;44.0;2162.0;87.9;4189.0;95.1;960.0;3229.0;;97.2;112.8;106.3;94.6;;12882.0;6351.0;87.8;93.6
754;61 Telecommunications;2021;4.5;-0.1;-0.2;0.1;-0.3;-0.1;-0.2;2.5;0.0;-0.1;2.6;2.3;4.0;-0.3;-0.4;0.1;-0.5;-0.1;-0.4;4.8;5.7;127.3;5.2;155.4;5.3;112.4;4.9;137.3;14918.0;108.4;7019.0;110.0;1998.0;4911.0;87.6;68.9;82.3;90.3;7899.0;132.4;44.0;2155.0;87.2;3728.0;85.6;996.0;2732.0;;96.4;113.2;105.6;93.8;;12902.0;5883.0;89.7;92.8
755;61 Telecommunications;2022;-0.2;-0.2;-0.6;0.3;0.1;0.2;-0.1;0.9;0.0;-0.2;1.2;-1.0;-1.9;-0.5;-1.2;0.7;0.3;0.5;-0.2;-1.6;3.3;131.4;1.5;157.8;-0.6;111.7;-2.3;134.2;14644.0;108.2;7509.0;199.0;2131.0;5179.0;89.1;67.0;81.1;93.1;7135.0;129.9;42.0;2202.0;86.0;3620.0;86.0;1094.0;2526.0;;96.8;117.6;108.4;93.5;;13330.0;5821.0;90.4;92.6
756;62-63 IT- and information services;1995;;;;;;;;;;;;;;;;;;;;;;;;58.7;;;;91.2;;;;;;;;;;;2687.0;18.5;104.0;2198.0;28.4;624.0;6.0;309.0;314.0;;20.3;64.4;9.1;74.1;;;2821.0;;27.2
757;62-63 IT- and information services;1996;;;;;;;;;;;;;22.7;22.2;21.1;0.9;1.7;1.6;0.1;-1.2;;;-3.4;56.7;;;14.0;104.0;;;;;;;;;;;3388.0;22.7;132.0;2748.0;36.6;623.0;4.7;306.0;317.0;;21.8;54.6;10.4;74.7;;;3371.0;;33.7
758;62-63 IT- and information services;1997;;;;;;;;;;;;;29.8;12.8;16.7;-3.3;2.3;2.1;0.2;14.7;;;7.7;61.1;;;15.3;119.9;;;;;;;;;;;4468.0;29.5;160.0;3432.0;42.3;700.0;4.4;368.0;332.0;;24.6;51.0;12.9;76.1;;;4131.0;;38.8
759;62-63 IT- and information services;1998;;;;;;;;;;;;;22.6;14.3;13.4;0.8;2.8;2.5;0.2;5.5;;;5.6;64.5;;;5.4;126.4;;;;;;;;;;;5612.0;36.1;185.0;4378.0;49.6;789.0;4.3;440.0;349.0;;28.6;51.1;16.5;78.4;;;5167.0;;45.4
760;62-63 IT- and information services;1999;;;;;;;;;;;;;14.7;13.0;11.9;1.0;3.1;2.7;0.4;-1.5;;;0.6;64.9;;;-4.9;120.2;;;;;;;;;;;6677.0;41.4;211.0;5367.0;57.2;890.0;4.2;516.0;373.0;;34.5;54.0;21.8;83.1;;;6257.0;;52.8
761;62-63 IT- and information services;2000;;;;;;;;;;;;;11.4;7.9;5.6;2.2;2.6;2.3;0.4;0.8;;;4.5;67.9;;;-6.1;112.9;;;;;;;;;;;7611.0;46.2;225.0;6182.0;62.5;1034.0;4.6;635.0;399.0;;40.9;60.1;27.9;88.3;;;7217.0;;58.3
762;62-63 IT- and information services;2001;;;;;;;;;;;;;10.9;4.3;5.0;-0.7;2.1;1.9;0.2;4.5;;;4.7;71.1;;;-3.2;109.2;;;;;;;;;;;8846.0;51.2;238.0;6687.0;65.6;1214.0;5.1;765.0;449.0;;46.8;65.1;33.9;91.3;;;7901.0;;62.0
763;62-63 IT- and information services;2002;;;;;;;;;;;;;-4.4;-2.9;-4.3;1.4;1.3;1.3;0.0;-2.8;;;0.7;71.5;;;-11.9;96.2;;;;;;;;;;;8533.0;48.9;226.0;6657.0;63.4;1353.0;6.0;844.0;509.0;;50.9;74.4;38.3;92.0;;;8010.0;;61.1
764;62-63 IT- and information services;2003;;;;;;;;;;;;;1.7;-1.9;-3.6;1.8;0.6;0.7;-0.1;2.9;;;6.3;76.0;;;-2.0;94.3;;;;;;;;;;;8700.0;49.7;216.0;6782.0;61.9;1371.0;6.3;854.0;517.0;;52.7;80.6;40.8;91.2;;;8153.0;;60.3
765;62-63 IT- and information services;2004;;;;;;;;;;;;;5.2;3.2;1.9;1.3;0.6;0.7;-0.1;1.4;;;2.9;78.3;;;1.4;95.6;;;;;;;;;;;9280.0;52.3;221.0;6891.0;64.3;1416.0;6.4;897.0;519.0;;54.7;81.8;43.5;90.5;;;8308.0;;62.6
766;62-63 IT- and information services;2005;;;;;;;;;;;;;7.5;6.2;5.7;0.5;0.9;1.0;-0.1;0.3;;;0.6;78.7;;;1.9;97.4;;;;;;;;;;;10179.0;56.2;236.0;7485.0;69.1;1455.0;6.2;954.0;501.0;;57.7;80.8;47.5;89.6;;;8940.0;;67.1
767;62-63 IT- and information services;2006;;;;;;;;;;;;;9.0;4.7;4.3;0.4;1.0;1.0;0.0;3.3;;;3.7;81.6;;;2.5;99.9;;;;;;;;;;;11320.0;61.3;249.0;8091.0;72.9;1568.0;6.3;1021.0;546.0;;61.4;81.8;52.0;89.9;;;9658.0;;70.9
768;62-63 IT- and information services;2007;;;;;;;;;;;;;13.5;7.0;6.6;0.4;1.4;1.3;0.1;5.0;;;5.2;85.9;;;4.2;104.1;;;;;;;;;;;13425.0;69.6;268.0;8972.0;79.1;1717.0;6.4;1162.0;554.0;;66.9;82.5;58.6;91.5;;;10689.0;;76.9
769;62-63 IT- and information services;2008;;;;;;;;;;;;;6.0;6.7;6.9;-0.2;1.7;1.6;0.1;-2.3;;;-2.0;84.2;;;-3.9;100.0;;;;;;;;;;;14430.0;73.8;290.0;9963.0;85.4;1874.0;6.5;1312.0;562.0;;73.8;84.2;67.1;93.0;;;11837.0;;83.3
770;62-63 IT- and information services;2009;;;;;;;;;;;;;-2.2;1.1;0.6;0.5;1.1;1.1;0.0;-4.4;;;-2.9;81.7;;;-8.6;91.4;;;;;;;;;;;13729.0;72.2;292.0;10337.0;86.5;2011.0;6.9;1396.0;614.0;;78.9;89.4;73.7;93.3;;;12348.0;;85.2
771;62-63 IT- and information services;2010;;;;;;;;;;;;;1.3;0.1;-0.6;0.8;0.7;0.8;0.0;0.5;;;2.1;83.4;;;-3.0;88.7;;;;;;;;;;;13936.0;73.1;290.0;9952.0;86.6;2099.0;7.2;1494.0;605.0;;82.5;94.1;78.6;92.8;;;12051.0;;85.9
772;62-63 IT- and information services;2011;;;;;;;;;;;;;7.4;2.5;2.5;0.1;0.7;0.6;0.1;4.2;;;4.3;87.0;;;3.5;91.8;;;;;;;;;;;14191.0;78.5;299.0;10470.0;89.3;2196.0;7.4;1564.0;632.0;;85.5;94.8;82.4;93.9;;;12666.0;;88.6
773;62-63 IT- and information services;2012;;;;;;;;;;;;;5.3;1.7;1.2;0.5;0.6;0.4;0.1;3.0;;;3.8;90.3;;;2.0;93.6;;;;;;;;;;;14436.0;82.7;303.0;10916.0;91.1;2171.0;7.2;1533.0;638.0;;88.3;96.4;85.2;96.2;;;13087.0;;90.7
774;62-63 IT- and information services;2013;;;;;;;;;;;;;6.6;0.3;0.1;0.2;0.5;0.4;0.1;5.8;;;6.4;96.1;;;3.6;96.9;;;;;;;;;;;15012.0;88.1;303.0;10990.0;91.5;2250.0;7.4;1558.0;692.0;;90.9;99.1;87.9;98.6;;;13240.0;;91.4
775;62-63 IT- and information services;2014;;;;;;;;;;;;;4.7;3.8;3.6;0.2;0.4;0.3;0.1;0.4;;;0.3;96.4;;;2.2;99.1;;;;;;;;;;;15595.0;92.2;317.0;11217.0;95.7;2287.0;7.2;1600.0;687.0;;93.1;97.3;90.4;100.0;;;13504.0;;95.3
776;62-63 IT- and information services;2015;;;;;;;;;;;;;8.4;3.7;3.8;-0.1;1.3;1.3;0.0;3.5;;100.0;3.7;100.0;;100.0;0.9;100.0;28604.0;100.0;11592.0;184.0;773.0;10635.0;100.0;100.0;100.0;100.0;17012.0;100.0;331.0;11917.0;100.0;2440.0;7.4;1799.0;640.0;;100.0;100.0;100.0;100.0;;25948.0;14356.0;100.0;100.0
777;62-63 IT- and information services;2016;11.4;1.8;2.0;-0.2;1.9;2.0;-0.1;5.4;0.0;0.2;5.1;2.3;11.0;3.3;3.7;-0.4;3.5;3.6;-0.1;4.3;6.7;106.7;6.3;106.3;-7.5;92.5;-7.9;92.1;31871.0;111.4;12951.0;170.0;797.0;11984.0;112.0;106.5;107.0;112.5;18920.0;111.0;346.0;12802.0;103.9;2887.0;8.4;2281.0;606.0;;120.5;115.4;128.6;97.7;;28639.0;15689.0;109.1;106.8
778;62-63 IT- and information services;2017;10.6;2.3;2.1;0.2;1.4;1.3;0.1;8.3;0.0;0.3;7.9;-1.4;5.2;4.1;3.8;0.3;2.6;2.5;0.2;-1.5;5.6;112.6;0.5;106.8;-3.2;89.5;-7.9;84.9;35453.0;123.2;15492.0;178.0;904.0;14410.0;132.6;108.4;120.4;133.8;19961.0;116.8;362.0;13866.0;109.2;3234.0;8.9;2553.0;681.0;;137.7;125.9;150.4;101.7;;32591.0;17099.0;122.2;114.0
