ID;Delictgroep;Geslacht;Leeftijd;Opleiding;Perioden;HaltJongeren_1;HaltJongerenRelatief_2
4875;Totaal misdrijven;Mannen;Totaal;Totaal opleidingen;2016;  4660  ;72      
4876;Totaal misdrijven;Mannen;Totaal;Totaal opleidingen;2017;  5160  ;77      
4877;Totaal misdrijven;Mannen;Totaal;Totaal opleidingen;2018;  4790  ;72      
4878;Totaal misdrijven;Mannen;Totaal;Totaal opleidingen;2019;  5290  ;81      
4879;Totaal misdrijven;Mannen;Totaal;Totaal opleidingen;2020;  4290  ;65      
4880;Totaal misdrijven;Mannen;Totaal;Totaal opleidingen;2021;  3540  ;54      
4881;Totaal misdrijven;Mannen;Totaal;Totaal opleidingen;2022;  3210  ;50      
4882;Totaal misdrijven;Mannen;Totaal;Totaal opleidingen;2023;3260    ;51      
4883;Totaal misdrijven;Mannen;Totaal;Basisonderwijs;2005;.       ;.       
4884;Totaal misdrijven;Mannen;Totaal;Basisonderwijs;2006;.       ;.       
4885;Totaal misdrijven;Mannen;Totaal;Basisonderwijs;2007;.       ;.       
4886;Totaal misdrijven;Mannen;Totaal;Basisonderwijs;2008;.       ;.       
4887;Totaal misdrijven;Mannen;Totaal;Basisonderwijs;2009;.       ;.       
4888;Totaal misdrijven;Mannen;Totaal;Basisonderwijs;2010;.       ;.       
4889;Totaal misdrijven;Mannen;Totaal;Basisonderwijs;2011;.       ;.       
4890;Totaal misdrijven;Mannen;Totaal;Basisonderwijs;2012;.       ;.       
4891;Totaal misdrijven;Mannen;Totaal;Basisonderwijs;2013;    50  ;16      
4892;Totaal misdrijven;Mannen;Totaal;Basisonderwijs;2014;    40  ;14      
4893;Totaal misdrijven;Mannen;Totaal;Basisonderwijs;2015;    40  ;17      
4894;Totaal misdrijven;Mannen;Totaal;Basisonderwijs;2016;    30  ;11      
4895;Totaal misdrijven;Mannen;Totaal;Basisonderwijs;2017;    20  ;10      
4896;Totaal misdrijven;Mannen;Totaal;Basisonderwijs;2018;    20  ;10      
4897;Totaal misdrijven;Mannen;Totaal;Basisonderwijs;2019;    20  ;11      
4898;Totaal misdrijven;Mannen;Totaal;Basisonderwijs;2020;    20  ;8       
4899;Totaal misdrijven;Mannen;Totaal;Basisonderwijs;2021;    10  ;7       
4900;Totaal misdrijven;Mannen;Totaal;Basisonderwijs;2022;    20  ;11      
4901;Totaal misdrijven;Mannen;Totaal;Basisonderwijs;2023;.       ;.       
4902;Totaal misdrijven;Mannen;Totaal;Vmbo;2005;.       ;.       
4903;Totaal misdrijven;Mannen;Totaal;Vmbo;2006;.       ;.       
4904;Totaal misdrijven;Mannen;Totaal;Vmbo;2007;.       ;.       
4905;Totaal misdrijven;Mannen;Totaal;Vmbo;2008;.       ;.       
4906;Totaal misdrijven;Mannen;Totaal;Vmbo;2009;.       ;.       
4907;Totaal misdrijven;Mannen;Totaal;Vmbo;2010;.       ;.       
4908;Totaal misdrijven;Mannen;Totaal;Vmbo;2011;.       ;.       
4909;Totaal misdrijven;Mannen;Totaal;Vmbo;2012;.       ;.       
4910;Totaal misdrijven;Mannen;Totaal;Vmbo;2013;  1650  ;100     
4911;Totaal misdrijven;Mannen;Totaal;Vmbo;2014;  1930  ;113     
4912;Totaal misdrijven;Mannen;Totaal;Vmbo;2015;  1800  ;105     
4913;Totaal misdrijven;Mannen;Totaal;Vmbo;2016;  1660  ;98      
4914;Totaal misdrijven;Mannen;Totaal;Vmbo;2017;  1690  ;104     
4915;Totaal misdrijven;Mannen;Totaal;Vmbo;2018;  1410  ;91      
4916;Totaal misdrijven;Mannen;Totaal;Vmbo;2019;  1490  ;100     
4917;Totaal misdrijven;Mannen;Totaal;Vmbo;2020;  1120  ;79      
4918;Totaal misdrijven;Mannen;Totaal;Vmbo;2021;   910  ;67      
4919;Totaal misdrijven;Mannen;Totaal;Vmbo;2022;   850  ;63      
4920;Totaal misdrijven;Mannen;Totaal;Vmbo;2023;.       ;.       
4921;Totaal misdrijven;Mannen;Totaal;Voortgezet speciaal onderwijs;2005;.       ;.       
4922;Totaal misdrijven;Mannen;Totaal;Voortgezet speciaal onderwijs;2006;.       ;.       
4923;Totaal misdrijven;Mannen;Totaal;Voortgezet speciaal onderwijs;2007;.       ;.       
4924;Totaal misdrijven;Mannen;Totaal;Voortgezet speciaal onderwijs;2008;.       ;.       
4925;Totaal misdrijven;Mannen;Totaal;Voortgezet speciaal onderwijs;2009;.       ;.       
4926;Totaal misdrijven;Mannen;Totaal;Voortgezet speciaal onderwijs;2010;.       ;.       
4927;Totaal misdrijven;Mannen;Totaal;Voortgezet speciaal onderwijs;2011;.       ;.       
4928;Totaal misdrijven;Mannen;Totaal;Voortgezet speciaal onderwijs;2012;.       ;.       
4929;Totaal misdrijven;Mannen;Totaal;Voortgezet speciaal onderwijs;2013;   300  ;123     
4930;Totaal misdrijven;Mannen;Totaal;Voortgezet speciaal onderwijs;2014;   400  ;162     
4931;Totaal misdrijven;Mannen;Totaal;Voortgezet speciaal onderwijs;2015;   430  ;173     
4932;Totaal misdrijven;Mannen;Totaal;Voortgezet speciaal onderwijs;2016;   410  ;166     
4933;Totaal misdrijven;Mannen;Totaal;Voortgezet speciaal onderwijs;2017;   410  ;160     
4934;Totaal misdrijven;Mannen;Totaal;Voortgezet speciaal onderwijs;2018;   510  ;199     
4935;Totaal misdrijven;Mannen;Totaal;Voortgezet speciaal onderwijs;2019;   530  ;204     
4936;Totaal misdrijven;Mannen;Totaal;Voortgezet speciaal onderwijs;2020;   440  ;164     
4937;Totaal misdrijven;Mannen;Totaal;Voortgezet speciaal onderwijs;2021;   390  ;146     
4938;Totaal misdrijven;Mannen;Totaal;Voortgezet speciaal onderwijs;2022;   330  ;124     
4939;Totaal misdrijven;Mannen;Totaal;Voortgezet speciaal onderwijs;2023;.       ;.       
4940;Totaal misdrijven;Mannen;Totaal;Praktijkonderwijs;2005;.       ;.       
4941;Totaal misdrijven;Mannen;Totaal;Praktijkonderwijs;2006;.       ;.       
4942;Totaal misdrijven;Mannen;Totaal;Praktijkonderwijs;2007;.       ;.       
4943;Totaal misdrijven;Mannen;Totaal;Praktijkonderwijs;2008;.       ;.       
4944;Totaal misdrijven;Mannen;Totaal;Praktijkonderwijs;2009;.       ;.       
4945;Totaal misdrijven;Mannen;Totaal;Praktijkonderwijs;2010;.       ;.       
4946;Totaal misdrijven;Mannen;Totaal;Praktijkonderwijs;2011;.       ;.       
4947;Totaal misdrijven;Mannen;Totaal;Praktijkonderwijs;2012;.       ;.       
4948;Totaal misdrijven;Mannen;Totaal;Praktijkonderwijs;2013;   350  ;199     
4949;Totaal misdrijven;Mannen;Totaal;Praktijkonderwijs;2014;   410  ;228     
4950;Totaal misdrijven;Mannen;Totaal;Praktijkonderwijs;2015;   430  ;233     
4951;Totaal misdrijven;Mannen;Totaal;Praktijkonderwijs;2016;   400  ;222     
4952;Totaal misdrijven;Mannen;Totaal;Praktijkonderwijs;2017;   340  ;190     
4953;Totaal misdrijven;Mannen;Totaal;Praktijkonderwijs;2018;   330  ;180     
4954;Totaal misdrijven;Mannen;Totaal;Praktijkonderwijs;2019;   290  ;176     
4955;Totaal misdrijven;Mannen;Totaal;Praktijkonderwijs;2020;   260  ;158     
4956;Totaal misdrijven;Mannen;Totaal;Praktijkonderwijs;2021;   190  ;116     
4957;Totaal misdrijven;Mannen;Totaal;Praktijkonderwijs;2022;   210  ;127     
4958;Totaal misdrijven;Mannen;Totaal;Praktijkonderwijs;2023;.       ;.       
4959;Totaal misdrijven;Mannen;Totaal;Mbo;2005;.       ;.       
4960;Totaal misdrijven;Mannen;Totaal;Mbo;2006;.       ;.       
4961;Totaal misdrijven;Mannen;Totaal;Mbo;2007;.       ;.       
4962;Totaal misdrijven;Mannen;Totaal;Mbo;2008;.       ;.       
4963;Totaal misdrijven;Mannen;Totaal;Mbo;2009;.       ;.       
4964;Totaal misdrijven;Mannen;Totaal;Mbo;2010;.       ;.       
4965;Totaal misdrijven;Mannen;Totaal;Mbo;2011;.       ;.       
4966;Totaal misdrijven;Mannen;Totaal;Mbo;2012;.       ;.       
4967;Totaal misdrijven;Mannen;Totaal;Mbo;2013;  1050  ;135     
4968;Totaal misdrijven;Mannen;Totaal;Mbo;2014;  1060  ;135     
4969;Totaal misdrijven;Mannen;Totaal;Mbo;2015;  1180  ;148     
4970;Totaal misdrijven;Mannen;Totaal;Mbo;2016;  1050  ;126     
4971;Totaal misdrijven;Mannen;Totaal;Mbo;2017;  1230  ;144     
4972;Totaal misdrijven;Mannen;Totaal;Mbo;2018;  1240  ;142     
4973;Totaal misdrijven;Mannen;Totaal;Mbo;2019;  1550  ;171     
4974;Totaal misdrijven;Mannen;Totaal;Mbo;2020;  1330  ;144     
4975;Totaal misdrijven;Mannen;Totaal;Mbo;2021;  1100  ;123     
4976;Totaal misdrijven;Mannen;Totaal;Mbo;2022;  1000  ;118     
4977;Totaal misdrijven;Mannen;Totaal;Mbo;2023;.       ;.       
4978;Totaal misdrijven;Mannen;Totaal;Havo, vwo;2005;.       ;.       
4979;Totaal misdrijven;Mannen;Totaal;Havo, vwo;2006;.       ;.       
4980;Totaal misdrijven;Mannen;Totaal;Havo, vwo;2007;.       ;.       
4981;Totaal misdrijven;Mannen;Totaal;Havo, vwo;2008;.       ;.       
4982;Totaal misdrijven;Mannen;Totaal;Havo, vwo;2009;.       ;.       
4983;Totaal misdrijven;Mannen;Totaal;Havo, vwo;2010;.       ;.       
4984;Totaal misdrijven;Mannen;Totaal;Havo, vwo;2011;.       ;.       
4985;Totaal misdrijven;Mannen;Totaal;Havo, vwo;2012;.       ;.       
4986;Totaal misdrijven;Mannen;Totaal;Havo, vwo;2013;   940  ;31      
4987;Totaal misdrijven;Mannen;Totaal;Havo, vwo;2014;   940  ;31      
4988;Totaal misdrijven;Mannen;Totaal;Havo, vwo;2015;   960  ;32      
4989;Totaal misdrijven;Mannen;Totaal;Havo, vwo;2016;   940  ;31      
4990;Totaal misdrijven;Mannen;Totaal;Havo, vwo;2017;  1090  ;36      
4991;Totaal misdrijven;Mannen;Totaal;Havo, vwo;2018;   910  ;30      
4992;Totaal misdrijven;Mannen;Totaal;Havo, vwo;2019;  1020  ;34      
4993;Totaal misdrijven;Mannen;Totaal;Havo, vwo;2020;   750  ;25      
4994;Totaal misdrijven;Mannen;Totaal;Havo, vwo;2021;   610  ;20      
4995;Totaal misdrijven;Mannen;Totaal;Havo, vwo;2022;   540  ;18      
4996;Totaal misdrijven;Mannen;Totaal;Havo, vwo;2023;.       ;.       
4997;Totaal misdrijven;Mannen;Totaal;Overige opleidingen/onbekend;2005;.       ;.       
4998;Totaal misdrijven;Mannen;Totaal;Overige opleidingen/onbekend;2006;.       ;.       
4999;Totaal misdrijven;Mannen;Totaal;Overige opleidingen/onbekend;2007;.       ;.       
5000;Totaal misdrijven;Mannen;Totaal;Overige opleidingen/onbekend;2008;.       ;.       
5001;Totaal misdrijven;Mannen;Totaal;Overige opleidingen/onbekend;2009;.       ;.       
5002;Totaal misdrijven;Mannen;Totaal;Overige opleidingen/onbekend;2010;.       ;.       
5003;Totaal misdrijven;Mannen;Totaal;Overige opleidingen/onbekend;2011;.       ;.       
5004;Totaal misdrijven;Mannen;Totaal;Overige opleidingen/onbekend;2012;.       ;.       
5005;Totaal misdrijven;Mannen;Totaal;Overige opleidingen/onbekend;2013;   200  ;        
5006;Totaal misdrijven;Mannen;Totaal;Overige opleidingen/onbekend;2014;   180  ;        
5007;Totaal misdrijven;Mannen;Totaal;Overige opleidingen/onbekend;2015;   190  ;        
5008;Totaal misdrijven;Mannen;Totaal;Overige opleidingen/onbekend;2016;   170  ;        
5009;Totaal misdrijven;Mannen;Totaal;Overige opleidingen/onbekend;2017;   390  ;        
5010;Totaal misdrijven;Mannen;Totaal;Overige opleidingen/onbekend;2018;   380  ;        
5011;Totaal misdrijven;Mannen;Totaal;Overige opleidingen/onbekend;2019;   400  ;        
5012;Totaal misdrijven;Mannen;Totaal;Overige opleidingen/onbekend;2020;   370  ;        
5013;Totaal misdrijven;Mannen;Totaal;Overige opleidingen/onbekend;2021;   310  ;        
5014;Totaal misdrijven;Mannen;Totaal;Overige opleidingen/onbekend;2022;   270  ;        
5015;Totaal misdrijven;Mannen;Totaal;Overige opleidingen/onbekend;2023;.       ;.       
5016;Totaal misdrijven;Mannen;12 jaar;Totaal opleidingen;2005;860     ;.       
5017;Totaal misdrijven;Mannen;12 jaar;Totaal opleidingen;2006;840     ;79      
5018;Totaal misdrijven;Mannen;12 jaar;Totaal opleidingen;2007;910     ;86      
5019;Totaal misdrijven;Mannen;12 jaar;Totaal opleidingen;2008;800     ;77      
5020;Totaal misdrijven;Mannen;12 jaar;Totaal opleidingen;2009;680     ;64      
5021;Totaal misdrijven;Mannen;12 jaar;Totaal opleidingen;2010;410     ;40      
5022;Totaal misdrijven;Mannen;12 jaar;Totaal opleidingen;2011;360     ;33      
5023;Totaal misdrijven;Mannen;12 jaar;Totaal opleidingen;2012;410     ;38      
5024;Totaal misdrijven;Mannen;12 jaar;Totaal opleidingen;2013;   350  ;33      
5025;Totaal misdrijven;Mannen;12 jaar;Totaal opleidingen;2014;   330  ;31      
5026;Totaal misdrijven;Mannen;12 jaar;Totaal opleidingen;2015;   290  ;27      
5027;Totaal misdrijven;Mannen;12 jaar;Totaal opleidingen;2016;   300  ;29      
5028;Totaal misdrijven;Mannen;12 jaar;Totaal opleidingen;2017;   320  ;31      
5029;Totaal misdrijven;Mannen;12 jaar;Totaal opleidingen;2018;   220  ;22      
5030;Totaal misdrijven;Mannen;12 jaar;Totaal opleidingen;2019;   190  ;19      
5031;Totaal misdrijven;Mannen;12 jaar;Totaal opleidingen;2020;   160  ;16      
5032;Totaal misdrijven;Mannen;12 jaar;Totaal opleidingen;2021;   170  ;16      
5033;Totaal misdrijven;Mannen;12 jaar;Totaal opleidingen;2022;   160  ;15      
5034;Totaal misdrijven;Mannen;12 jaar;Totaal opleidingen;2023;150     ;15      
5035;Totaal misdrijven;Mannen;12 jaar;Basisonderwijs;2005;.       ;.       
5036;Totaal misdrijven;Mannen;12 jaar;Basisonderwijs;2006;.       ;.       
5037;Totaal misdrijven;Mannen;12 jaar;Basisonderwijs;2007;.       ;.       
5038;Totaal misdrijven;Mannen;12 jaar;Basisonderwijs;2008;.       ;.       
5039;Totaal misdrijven;Mannen;12 jaar;Basisonderwijs;2009;.       ;.       
5040;Totaal misdrijven;Mannen;12 jaar;Basisonderwijs;2010;.       ;.       
5041;Totaal misdrijven;Mannen;12 jaar;Basisonderwijs;2011;.       ;.       
5042;Totaal misdrijven;Mannen;12 jaar;Basisonderwijs;2012;.       ;.       
5043;Totaal misdrijven;Mannen;12 jaar;Basisonderwijs;2013;    30  ;11      
5044;Totaal misdrijven;Mannen;12 jaar;Basisonderwijs;2014;    20  ;11      
5045;Totaal misdrijven;Mannen;12 jaar;Basisonderwijs;2015;    20  ;12      
5046;Totaal misdrijven;Mannen;12 jaar;Basisonderwijs;2016;    10  ;7       
5047;Totaal misdrijven;Mannen;12 jaar;Basisonderwijs;2017;    10  ;6       
5048;Totaal misdrijven;Mannen;12 jaar;Basisonderwijs;2018;    10  ;6       
5049;Totaal misdrijven;Mannen;12 jaar;Basisonderwijs;2019;    10  ;5       
5050;Totaal misdrijven;Mannen;12 jaar;Basisonderwijs;2020;    10  ;3       
5051;Totaal misdrijven;Mannen;12 jaar;Basisonderwijs;2021;    10  ;5       
5052;Totaal misdrijven;Mannen;12 jaar;Basisonderwijs;2022;    10  ;4       
5053;Totaal misdrijven;Mannen;12 jaar;Basisonderwijs;2023;.       ;.       
5054;Totaal misdrijven;Mannen;12 jaar;Vmbo;2005;.       ;.       
5055;Totaal misdrijven;Mannen;12 jaar;Vmbo;2006;.       ;.       
5056;Totaal misdrijven;Mannen;12 jaar;Vmbo;2007;.       ;.       
5057;Totaal misdrijven;Mannen;12 jaar;Vmbo;2008;.       ;.       
5058;Totaal misdrijven;Mannen;12 jaar;Vmbo;2009;.       ;.       
5059;Totaal misdrijven;Mannen;12 jaar;Vmbo;2010;.       ;.       
5060;Totaal misdrijven;Mannen;12 jaar;Vmbo;2011;.       ;.       
5061;Totaal misdrijven;Mannen;12 jaar;Vmbo;2012;.       ;.       
5062;Totaal misdrijven;Mannen;12 jaar;Vmbo;2013;   130  ;80      
5063;Totaal misdrijven;Mannen;12 jaar;Vmbo;2014;   140  ;82      
5064;Totaal misdrijven;Mannen;12 jaar;Vmbo;2015;   100  ;56      
5065;Totaal misdrijven;Mannen;12 jaar;Vmbo;2016;   110  ;62      
5066;Totaal misdrijven;Mannen;12 jaar;Vmbo;2017;   110  ;70      
5067;Totaal misdrijven;Mannen;12 jaar;Vmbo;2018;    80  ;51      
5068;Totaal misdrijven;Mannen;12 jaar;Vmbo;2019;    60  ;38      
5069;Totaal misdrijven;Mannen;12 jaar;Vmbo;2020;    60  ;35      
5070;Totaal misdrijven;Mannen;12 jaar;Vmbo;2021;    60  ;41      
5071;Totaal misdrijven;Mannen;12 jaar;Vmbo;2022;    50  ;33      
5072;Totaal misdrijven;Mannen;12 jaar;Vmbo;2023;.       ;.       
5073;Totaal misdrijven;Mannen;12 jaar;Voortgezet speciaal onderwijs;2005;.       ;.       
5074;Totaal misdrijven;Mannen;12 jaar;Voortgezet speciaal onderwijs;2006;.       ;.       
5075;Totaal misdrijven;Mannen;12 jaar;Voortgezet speciaal onderwijs;2007;.       ;.       
5076;Totaal misdrijven;Mannen;12 jaar;Voortgezet speciaal onderwijs;2008;.       ;.       
5077;Totaal misdrijven;Mannen;12 jaar;Voortgezet speciaal onderwijs;2009;.       ;.       
5078;Totaal misdrijven;Mannen;12 jaar;Voortgezet speciaal onderwijs;2010;.       ;.       
5079;Totaal misdrijven;Mannen;12 jaar;Voortgezet speciaal onderwijs;2011;.       ;.       
5080;Totaal misdrijven;Mannen;12 jaar;Voortgezet speciaal onderwijs;2012;.       ;.       
5081;Totaal misdrijven;Mannen;12 jaar;Voortgezet speciaal onderwijs;2013;    30  ;111     
5082;Totaal misdrijven;Mannen;12 jaar;Voortgezet speciaal onderwijs;2014;    30  ;113     
5083;Totaal misdrijven;Mannen;12 jaar;Voortgezet speciaal onderwijs;2015;    40  ;167     
5084;Totaal misdrijven;Mannen;12 jaar;Voortgezet speciaal onderwijs;2016;    40  ;157     
5085;Totaal misdrijven;Mannen;12 jaar;Voortgezet speciaal onderwijs;2017;    30  ;123     
5086;Totaal misdrijven;Mannen;12 jaar;Voortgezet speciaal onderwijs;2018;    40  ;132     
5087;Totaal misdrijven;Mannen;12 jaar;Voortgezet speciaal onderwijs;2019;    30  ;90      
5088;Totaal misdrijven;Mannen;12 jaar;Voortgezet speciaal onderwijs;2020;    40  ;115     
5089;Totaal misdrijven;Mannen;12 jaar;Voortgezet speciaal onderwijs;2021;    30  ;105     
5090;Totaal misdrijven;Mannen;12 jaar;Voortgezet speciaal onderwijs;2022;    20  ;76      
5091;Totaal misdrijven;Mannen;12 jaar;Voortgezet speciaal onderwijs;2023;.       ;.       
5092;Totaal misdrijven;Mannen;12 jaar;Praktijkonderwijs;2005;.       ;.       
5093;Totaal misdrijven;Mannen;12 jaar;Praktijkonderwijs;2006;.       ;.       
5094;Totaal misdrijven;Mannen;12 jaar;Praktijkonderwijs;2007;.       ;.       
5095;Totaal misdrijven;Mannen;12 jaar;Praktijkonderwijs;2008;.       ;.       
5096;Totaal misdrijven;Mannen;12 jaar;Praktijkonderwijs;2009;.       ;.       
5097;Totaal misdrijven;Mannen;12 jaar;Praktijkonderwijs;2010;.       ;.       
5098;Totaal misdrijven;Mannen;12 jaar;Praktijkonderwijs;2011;.       ;.       
5099;Totaal misdrijven;Mannen;12 jaar;Praktijkonderwijs;2012;.       ;.       
5100;Totaal misdrijven;Mannen;12 jaar;Praktijkonderwijs;2013;    30  ;242     
5101;Totaal misdrijven;Mannen;12 jaar;Praktijkonderwijs;2014;    30  ;198     
5102;Totaal misdrijven;Mannen;12 jaar;Praktijkonderwijs;2015;    30  ;199     
5103;Totaal misdrijven;Mannen;12 jaar;Praktijkonderwijs;2016;    20  ;158     
5104;Totaal misdrijven;Mannen;12 jaar;Praktijkonderwijs;2017;    30  ;173     
5105;Totaal misdrijven;Mannen;12 jaar;Praktijkonderwijs;2018;    30  ;171     
5106;Totaal misdrijven;Mannen;12 jaar;Praktijkonderwijs;2019;    30  ;159     
5107;Totaal misdrijven;Mannen;12 jaar;Praktijkonderwijs;2020;    10  ;52      
5108;Totaal misdrijven;Mannen;12 jaar;Praktijkonderwijs;2021;    10  ;65      
5109;Totaal misdrijven;Mannen;12 jaar;Praktijkonderwijs;2022;    20  ;92      
5110;Totaal misdrijven;Mannen;12 jaar;Praktijkonderwijs;2023;.       ;.       
5111;Totaal misdrijven;Mannen;12 jaar;Mbo;2005;.       ;.       
5112;Totaal misdrijven;Mannen;12 jaar;Mbo;2006;.       ;.       
5113;Totaal misdrijven;Mannen;12 jaar;Mbo;2007;.       ;.       
5114;Totaal misdrijven;Mannen;12 jaar;Mbo;2008;.       ;.       
5115;Totaal misdrijven;Mannen;12 jaar;Mbo;2009;.       ;.       
5116;Totaal misdrijven;Mannen;12 jaar;Mbo;2010;.       ;.       
5117;Totaal misdrijven;Mannen;12 jaar;Mbo;2011;.       ;.       
5118;Totaal misdrijven;Mannen;12 jaar;Mbo;2012;.       ;.       
5119;Totaal misdrijven;Mannen;12 jaar;Mbo;2013;     0  ;.       
5120;Totaal misdrijven;Mannen;12 jaar;Mbo;2014;     0  ;.       
5121;Totaal misdrijven;Mannen;12 jaar;Mbo;2015;     0  ;.       
5122;Totaal misdrijven;Mannen;12 jaar;Mbo;2016;     0  ;.       
5123;Totaal misdrijven;Mannen;12 jaar;Mbo;2017;     0  ;.       
5124;Totaal misdrijven;Mannen;12 jaar;Mbo;2018;     0  ;.       
5125;Totaal misdrijven;Mannen;12 jaar;Mbo;2019;     0  ;.       
5126;Totaal misdrijven;Mannen;12 jaar;Mbo;2020;     0  ;.       
5127;Totaal misdrijven;Mannen;12 jaar;Mbo;2021;     0  ;.       
5128;Totaal misdrijven;Mannen;12 jaar;Mbo;2022;     0  ;.       
5129;Totaal misdrijven;Mannen;12 jaar;Mbo;2023;.       ;.       
5130;Totaal misdrijven;Mannen;12 jaar;Havo, vwo;2005;.       ;.       
5131;Totaal misdrijven;Mannen;12 jaar;Havo, vwo;2006;.       ;.       
5132;Totaal misdrijven;Mannen;12 jaar;Havo, vwo;2007;.       ;.       
5133;Totaal misdrijven;Mannen;12 jaar;Havo, vwo;2008;.       ;.       
5134;Totaal misdrijven;Mannen;12 jaar;Havo, vwo;2009;.       ;.       
5135;Totaal misdrijven;Mannen;12 jaar;Havo, vwo;2010;.       ;.       
