ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;RegioS;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
182;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Hellevoetsluis;2021;30670.0;20460.0;67.0;87.0;62.0;26.0;13.0
183;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Helmond;2021;70900.0;48640.0;69.0;86.0;57.0;29.0;14.0
184;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Hendrik-Ido-Ambacht;2021;22400.0;16700.0;75.0;86.0;63.0;23.0;14.0
185;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Hengelo (O.);2021;61510.0;42290.0;69.0;88.0;58.0;29.0;12.0
186;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;'s-Hertogenbosch;2021;119290.0;85070.0;71.0;83.0;56.0;27.0;17.0
187;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Heumen;2021;12190.0;8640.0;71.0;83.0;59.0;24.0;17.0
188;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Heusden;2021;34110.0;24730.0;72.0;83.0;57.0;25.0;17.0
189;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Hillegom;2021;16640.0;12160.0;73.0;85.0;59.0;26.0;15.0
190;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Hilvarenbeek;2021;11720.0;8920.0;76.0;79.0;57.0;22.0;21.0
191;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Hilversum;2021;67340.0;46990.0;70.0;81.0;55.0;26.0;19.0
192;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Hoeksche Waard;2021;65290.0;46780.0;72.0;83.0;60.0;23.0;17.0
193;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Hof van Twente;2021;25620.0;18730.0;73.0;81.0;56.0;25.0;19.0
194;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Het Hogeland;2021;35360.0;23510.0;66.0;82.0;57.0;25.0;18.0
195;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Hollands Kroon;2021;36780.0;26550.0;72.0;79.0;54.0;26.0;21.0
196;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Hoogeveen;2021;40270.0;27810.0;69.0;86.0;58.0;28.0;14.0
197;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Hoorn;2021;55670.0;37870.0;68.0;85.0;58.0;27.0;15.0
198;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Horst aan de Maas;2021;32370.0;24620.0;76.0;85.0;58.0;27.0;15.0
199;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Houten;2021;38020.0;27990.0;74.0;85.0;61.0;24.0;15.0
200;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Huizen;2021;30310.0;20450.0;67.0;80.0;56.0;24.0;20.0
201;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Hulst;2021;20340.0;13550.0;67.0;84.0;65.0;19.0;16.0
202;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;IJsselstein;2021;25450.0;18520.0;73.0;85.0;60.0;25.0;15.0
203;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Kaag en Braassem;2021;20930.0;15740.0;75.0;81.0;57.0;23.0;19.0
204;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Kampen;2021;39680.0;29560.0;75.0;85.0;57.0;28.0;15.0
205;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Kapelle;2021;9430.0;6990.0;74.0;83.0;58.0;25.0;17.0
206;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Katwijk;2021;48100.0;35750.0;74.0;87.0;62.0;25.0;13.0
207;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Kerkrade;2021;34120.0;20030.0;59.0;88.0;62.0;27.0;12.0
208;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Koggenland;2021;17250.0;12960.0;75.0;80.0;56.0;24.0;20.0
209;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Krimpen aan den IJssel;2021;20620.0;14160.0;69.0;85.0;60.0;25.0;15.0
210;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Krimpenerwaard;2021;41650.0;30270.0;73.0;81.0;58.0;23.0;19.0
211;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laarbeek;2021;17090.0;12400.0;73.0;81.0;58.0;23.0;19.0
212;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Land van Cuijk;2021;67580.0;48800.0;72.0;84.0;59.0;25.0;16.0
213;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landgraaf;2021;27810.0;17060.0;61.0;88.0;63.0;25.0;12.0
214;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landsmeer;2021;8390.0;5940.0;71.0;73.0;52.0;21.0;27.0
215;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lansingerland;2021;45900.0;34720.0;76.0;83.0;60.0;23.0;17.0
216;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laren (NH.);2021;7600.0;4820.0;63.0;64.0;45.0;18.0;36.0
217;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leeuwarden;2021;95090.0;63130.0;66.0;86.0;54.0;32.0;14.0
218;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiden;2021;100160.0;68480.0;68.0;86.0;52.0;34.0;14.0
219;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiderdorp;2021;20100.0;14160.0;70.0;85.0;61.0;24.0;15.0
220;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leidschendam-Voorburg;2021;55350.0;36900.0;67.0;83.0;60.0;24.0;17.0
221;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lelystad;2021;60600.0;39950.0;66.0;86.0;54.0;31.0;14.0
222;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leudal;2021;27030.0;19060.0;71.0;83.0;60.0;24.0;17.0
223;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leusden;2021;22430.0;16180.0;72.0;83.0;58.0;24.0;17.0
224;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lingewaard;2021;35040.0;25090.0;72.0;85.0;60.0;25.0;15.0
225;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lisse;2021;17020.0;12400.0;73.0;85.0;60.0;25.0;15.0
226;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lochem;2021;24480.0;16970.0;69.0;77.0;53.0;24.0;23.0
227;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Loon op Zand;2021;17630.0;12840.0;73.0;84.0;59.0;25.0;16.0
228;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lopik;2021;10990.0;8430.0;77.0;79.0;55.0;23.0;21.0
229;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Losser;2021;16870.0;11720.0;69.0;85.0;59.0;26.0;15.0
230;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Maasdriel;2021;19660.0;14500.0;74.0;78.0;53.0;25.0;22.0
231;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Maasgouw;2021;17780.0;12100.0;68.0;82.0;59.0;22.0;18.0
232;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Maashorst;2021;43440.0;31230.0;72.0;83.0;57.0;26.0;17.0
233;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Maassluis;2021;24740.0;16640.0;67.0;86.0;60.0;27.0;14.0
234;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Maastricht;2021;94220.0;53840.0;57.0;86.0;52.0;34.0;14.0
235;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Medemblik;2021;33890.0;24130.0;71.0;79.0;54.0;25.0;21.0
236;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Meerssen;2021;13710.0;9270.0;68.0;83.0;61.0;22.0;17.0
237;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Meierijstad;2021;61850.0;45550.0;74.0;83.0;57.0;25.0;17.0
238;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Meppel;2021;25660.0;18150.0;71.0;86.0;58.0;28.0;14.0
239;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Middelburg (Z.);2021;35860.0;24360.0;68.0;85.0;59.0;27.0;15.0
240;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Delfland;2021;14470.0;10930.0;76.0;82.0;60.0;22.0;18.0
241;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Drenthe;2021;25050.0;17660.0;70.0;82.0;56.0;25.0;18.0
242;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Groningen;2021;45390.0;29290.0;65.0;86.0;59.0;27.0;14.0
243;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Moerdijk;2021;28170.0;19920.0;71.0;84.0;59.0;25.0;16.0
244;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Molenlanden;2021;32580.0;24430.0;75.0;80.0;57.0;24.0;20.0
245;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montferland;2021;27290.0;18930.0;69.0;85.0;59.0;25.0;15.0
246;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montfoort;2021;10290.0;7870.0;77.0;82.0;57.0;25.0;18.0
247;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Mook en Middelaar;2021;5970.0;4150.0;69.0;81.0;58.0;23.0;19.0
248;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Neder-Betuwe;2021;17820.0;13320.0;75.0;79.0;53.0;25.0;21.0
249;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nederweert;2021;13000.0;9570.0;74.0;81.0;58.0;23.0;19.0
250;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwegein;2021;49060.0;33790.0;69.0;87.0;61.0;27.0;13.0
251;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwkoop;2021;21600.0;16260.0;75.0;81.0;58.0;23.0;19.0
252;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijkerk;2021;32080.0;23890.0;74.0;83.0;57.0;26.0;17.0
253;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijmegen;2021;139960.0;94580.0;68.0;86.0;51.0;36.0;14.0
254;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nissewaard;2021;64910.0;43290.0;67.0;89.0;62.0;27.0;11.0
255;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noardeast-Fryslân;2021;33230.0;23030.0;69.0;81.0;56.0;25.0;19.0
256;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Beveland;2021;5770.0;3930.0;68.0;76.0;51.0;24.0;24.0
257;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noordenveld;2021;22220.0;15120.0;68.0;81.0;58.0;23.0;19.0
258;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noordoostpolder;2021;34640.0;25500.0;74.0;80.0;52.0;28.0;20.0
259;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noordwijk;2021;32770.0;23540.0;72.0;81.0;55.0;25.0;19.0
260;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nuenen, Gerwen en Nederwetten;2021;17170.0;12000.0;70.0;81.0;59.0;22.0;19.0
261;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nunspeet;2021;19910.0;14390.0;72.0;81.0;54.0;26.0;19.0
262;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oegstgeest;2021;17950.0;12620.0;70.0;83.0;60.0;22.0;17.0
263;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oirschot;2021;14380.0;10810.0;75.0;79.0;56.0;24.0;21.0
264;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oisterwijk;2021;23530.0;17130.0;73.0;79.0;55.0;24.0;21.0
265;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oldambt;2021;28640.0;17880.0;62.0;86.0;60.0;26.0;14.0
266;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oldebroek;2021;17400.0;12630.0;73.0;82.0;58.0;25.0;18.0
267;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oldenzaal;2021;23320.0;16300.0;70.0;87.0;61.0;27.0;13.0
268;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Olst-Wijhe;2021;13750.0;10100.0;73.0;83.0;59.0;25.0;17.0
269;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Ommen;2021;13400.0;9700.0;72.0;81.0;55.0;26.0;19.0
270;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oost Gelre;2021;22020.0;16650.0;76.0;85.0;61.0;24.0;15.0
271;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oosterhout;2021;42020.0;28970.0;69.0;85.0;59.0;26.0;15.0
272;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Ooststellingwerf;2021;18670.0;12660.0;68.0;81.0;57.0;25.0;19.0
273;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oostzaan;2021;7200.0;5210.0;72.0;81.0;58.0;23.0;19.0
274;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Opmeer;2021;9070.0;6780.0;75.0;80.0;55.0;26.0;20.0
275;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Opsterland;2021;21770.0;15480.0;71.0;81.0;56.0;24.0;19.0
276;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oss;2021;70490.0;49430.0;70.0;84.0;57.0;27.0;16.0
277;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oude IJsselstreek;2021;29410.0;20450.0;70.0;84.0;59.0;25.0;16.0
278;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Ouder-Amstel;2021;10470.0;7400.0;71.0;79.0;54.0;25.0;21.0
279;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oudewater;2021;7490.0;5680.0;76.0;76.0;54.0;22.0;24.0
280;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overbetuwe;2021;35670.0;25990.0;73.0;84.0;60.0;25.0;16.0
281;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Papendrecht;2021;23610.0;16420.0;70.0;87.0;62.0;25.0;13.0
282;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Peel en Maas;2021;33110.0;24540.0;74.0;85.0;59.0;26.0;15.0
283;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Pekela;2021;9070.0;5660.0;62.0;88.0;60.0;29.0;12.0
284;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Pijnacker-Nootdorp;2021;41060.0;31030.0;76.0;85.0;62.0;23.0;15.0
285;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Purmerend;2021;68990.0;48010.0;70.0;85.0;60.0;26.0;15.0
286;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Putten;2021;17660.0;13090.0;74.0;79.0;53.0;25.0;21.0
287;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Raalte;2021;28070.0;20860.0;74.0;85.0;60.0;25.0;15.0
288;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Reimerswaal;2021;16360.0;12230.0;75.0;81.0;54.0;27.0;19.0
289;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Renkum;2021;22310.0;14760.0;66.0;80.0;57.0;23.0;20.0
290;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Renswoude;2021;4120.0;3270.0;79.0;78.0;54.0;24.0;22.0
291;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Reusel-De Mierden;2021;9930.0;7500.0;76.0;80.0;58.0;22.0;20.0
292;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Rheden;2021;31320.0;20440.0;65.0;84.0;57.0;27.0;16.0
293;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Rhenen;2021;14470.0;10360.0;72.0;80.0;55.0;25.0;20.0
294;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Ridderkerk;2021;33920.0;23320.0;69.0;86.0;62.0;25.0;14.0
295;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Rijssen-Holten;2021;27110.0;20470.0;76.0;86.0;60.0;27.0;14.0
296;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Rijswijk (ZH.);2021;40450.0;26990.0;67.0;85.0;60.0;24.0;15.0
297;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Roerdalen;2021;15400.0;10270.0;67.0;84.0;60.0;23.0;16.0
298;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Roermond;2021;44700.0;29250.0;65.0;86.0;59.0;28.0;14.0
299;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;De Ronde Venen;2021;33560.0;24380.0;73.0;78.0;54.0;24.0;22.0
300;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Roosendaal;2021;57930.0;39080.0;67.0;86.0;58.0;28.0;14.0
301;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Rotterdam;2021;499920.0;321270.0;64.0;84.0;51.0;33.0;16.0
302;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Rozendaal;2021;1210.0;880.0;72.0;75.0;56.0;20.0;25.0
303;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Rucphen;2021;17950.0;12230.0;68.0;79.0;56.0;23.0;21.0
304;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Schagen;2021;34470.0;24300.0;70.0;80.0;56.0;25.0;20.0
305;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Scherpenzeel;2021;7310.0;5570.0;76.0;83.0;58.0;25.0;17.0
306;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Schiedam;2021;60550.0;40710.0;67.0;85.0;55.0;30.0;15.0
307;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Schiermonnikoog;2021;720.0;510.0;72.0;73.0;44.0;29.0;27.0
308;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Schouwen-Duiveland;2021;24970.0;17450.0;70.0;76.0;53.0;23.0;24.0
309;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Simpelveld;2021;7730.0;5200.0;67.0;86.0;62.0;24.0;14.0
310;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Sint-Michielsgestel;2021;21610.0;15790.0;73.0;79.0;57.0;22.0;21.0
311;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Sittard-Geleen;2021;69680.0;43620.0;63.0;87.0;61.0;26.0;13.0
312;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Sliedrecht;2021;17990.0;12680.0;70.0;87.0;62.0;24.0;13.0
313;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Sluis;2021;17120.0;11440.0;67.0;78.0;56.0;22.0;22.0
314;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Smallingerland;2021;40430.0;27440.0;68.0;86.0;59.0;27.0;14.0
315;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Soest;2021;34350.0;24130.0;70.0;80.0;55.0;25.0;20.0
316;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Someren;2021;14790.0;11090.0;75.0;80.0;55.0;25.0;20.0
317;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Son en Breugel;2021;12370.0;9170.0;74.0;83.0;59.0;24.0;17.0
318;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Stadskanaal;2021;23040.0;14700.0;64.0;86.0;58.0;27.0;14.0
319;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Staphorst;2021;12230.0;9640.0;79.0;79.0;54.0;25.0;21.0
320;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Stede Broec;2021;16200.0;11350.0;70.0;85.0;59.0;26.0;15.0
321;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Steenbergen;2021;18530.0;12890.0;70.0;83.0;56.0;27.0;17.0
322;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Steenwijkerland;2021;32950.0;23200.0;70.0;81.0;55.0;26.0;19.0
323;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Stein (L.);2021;18760.0;12140.0;65.0;87.0;64.0;23.0;13.0
324;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Stichtse Vecht;2021;48280.0;34290.0;71.0;81.0;57.0;24.0;19.0
325;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Súdwest-Fryslân;2021;65780.0;46130.0;70.0;79.0;54.0;25.0;21.0
326;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Terneuzen;2021;40260.0;26320.0;65.0;87.0;64.0;23.0;13.0
327;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Terschelling;2021;3750.0;2710.0;72.0;72.0;44.0;28.0;28.0
328;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Texel;2021;10270.0;7410.0;72.0;70.0;46.0;24.0;30.0
329;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Teylingen;2021;28180.0;21010.0;75.0;84.0;59.0;25.0;16.0
330;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Tholen;2021;19080.0;13780.0;72.0;81.0;57.0;24.0;19.0
331;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Tiel;2021;32050.0;22030.0;69.0;87.0;57.0;30.0;13.0
332;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Tilburg;2021;172010.0;120070.0;70.0;87.0;54.0;33.0;13.0
333;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Tubbergen;2021;16080.0;12420.0;77.0;82.0;59.0;23.0;18.0
334;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twenterand;2021;24790.0;17670.0;71.0;85.0;59.0;26.0;15.0
335;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Tynaarlo;2021;23730.0;16580.0;70.0;80.0;59.0;21.0;20.0
336;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Tytsjerksteradiel;2021;22890.0;15810.0;69.0;83.0;59.0;24.0;17.0
337;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Uitgeest;2021;10350.0;7700.0;74.0;86.0;61.0;25.0;14.0
338;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Uithoorn;2021;22590.0;16680.0;74.0;85.0;59.0;26.0;15.0
339;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Urk;2021;14440.0;11640.0;81.0;81.0;51.0;30.0;19.0
340;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Utrecht (gemeente);2021;281190.0;206030.0;73.0;85.0;52.0;33.0;15.0
341;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Utrechtse Heuvelrug;2021;34790.0;24140.0;69.0;77.0;54.0;23.0;23.0
342;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Vaals;2021;7610.0;4090.0;54.0;83.0;64.0;19.0;17.0
343;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Valkenburg aan de Geul;2021;12050.0;7920.0;66.0;80.0;56.0;24.0;20.0
344;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Valkenswaard;2021;23050.0;16140.0;70.0;84.0;59.0;25.0;16.0
345;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veendam;2021;20510.0;13030.0;64.0;88.0;59.0;29.0;12.0
346;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veenendaal;2021;49440.0;35200.0;71.0;87.0;59.0;27.0;13.0
347;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veere;2021;15770.0;11140.0;71.0;73.0;52.0;21.0;27.0
348;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veldhoven;2021;33610.0;24060.0;72.0;86.0;62.0;25.0;14.0
349;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Velsen;2021;51560.0;36040.0;70.0;85.0;59.0;26.0;15.0
350;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Venlo;2021;77250.0;51830.0;67.0;87.0;57.0;30.0;13.0
351;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Venray;2021;32700.0;23460.0;72.0;86.0;57.0;28.0;14.0
352;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Vijfheerenlanden;2021;42590.0;30630.0;72.0;83.0;58.0;25.0;17.0
353;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Vlaardingen;2021;54370.0;36210.0;67.0;87.0;58.0;29.0;13.0
354;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Vlieland;2021;1000.0;770.0;77.0;78.0;42.0;35.0;22.0
355;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Vlissingen;2021;33100.0;21410.0;65.0;87.0;57.0;30.0;13.0
356;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Voerendaal;2021;9120.0;6120.0;67.0;83.0;62.0;22.0;17.0
357;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Voorschoten;2021;18200.0;12570.0;69.0;83.0;60.0;23.0;17.0
358;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Voorst;2021;17850.0;12840.0;72.0;81.0;58.0;23.0;19.0
359;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Vught;2021;22390.0;16260.0;73.0;79.0;56.0;23.0;21.0
360;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Waadhoeke;2021;34210.0;23690.0;69.0;81.0;57.0;25.0;19.0
361;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Waalre;2021;12490.0;8800.0;70.0;81.0;59.0;23.0;19.0
362;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Waalwijk;2021;37010.0;26350.0;71.0;85.0;57.0;28.0;15.0
363;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Waddinxveen;2021;22500.0;16710.0;74.0;85.0;60.0;25.0;15.0
364;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Wageningen;2021;31280.0;18980.0;61.0;86.0;49.0;37.0;14.0
365;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Wassenaar;2021;18880.0;11380.0;60.0;76.0;54.0;22.0;24.0
366;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Waterland;2021;12630.0;8780.0;69.0;76.0;54.0;22.0;24.0
367;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Weert;2021;37370.0;25780.0;69.0;86.0;59.0;26.0;14.0
368;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Weesp;2021;15060.0;10820.0;72.0;82.0;57.0;25.0;18.0
369;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;West Betuwe;2021;38520.0;28510.0;74.0;79.0;56.0;23.0;21.0
