ID;GewassenEnSectoren;MechanischeBestrijding;Perioden;AantalBedrijvenMetToepassing_1;PercentageBedrijvenMetGebruik_2;GrootteOppervlakteMetToepassing_3;PercentageOppervlakteMetToepassing_4;OppervlakteMetToepassing_5;PercentageOppervlakteMetToepassing_6;Januari_7;Februari_8;Maart_9;April_10;Mei_11;Juni_12;Juli_13;Augustus_14;September_15;Oktober_16;November_17;December_18
800;Stamslabonen;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
801;Stamslabonen;Ov.niet-chem. onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
802;Stamslabonen;Ov.niet-chem. onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
803;Stamslabonen;Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
804;Stamslabonen;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
805;Stamslabonen;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
806;Stamslabonen;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
807;Stamslabonen;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
808;Stamslabonen;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
809;Stamslabonen;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
810;Stamslabonen;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
811;Stamslabonen;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
812;Stamslabonen;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
813;Stamslabonen;Ov.niet-chem.plaagbestrijding;1998;;;;;;;;;;;;;;;;;;
814;Stamslabonen;Ov.niet-chem.plaagbestrijding;2000;;;;;;;;;;;;;;;;;;
815;Stamslabonen;Ov.niet-chem.plaagbestrijding;2004;375.0;61.3;2711.0;61.6;0.0;0.0;0.0;0.0;0.0;2.8;4.6;29.3;38.8;27.9;3.5;0.0;0.0;0.0
816;Waspeen en bospeen;Machinale onkruidbestrijding;1995;58.0;6.1;184.0;5.6;1213.9;1304.4;0.0;;;0.5;0.0;0.0;5.1;0.0;0.0;0.0;;
817;Waspeen en bospeen;Machinale onkruidbestrijding;1998;38.0;5.0;53.0;1.8;-71.2;-67.7;1.8;0.0;0.0;1.8;1.8;1.8;1.8;0.0;0.0;0.0;0.0;0.0
818;Waspeen en bospeen;Machinale onkruidbestrijding;2000;44.0;6.4;53.0;1.8;-0.1;-0.5;0.0;;;0.0;0.0;1.3;0.5;0.0;0.0;0.0;;
819;Waspeen en bospeen;Machinale onkruidbestrijding;2004;18.0;3.6;84.0;3.5;58.9;92.2;0.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
820;Waspeen en bospeen;Handmatige onkruidbestrijding;1995;39.0;4.1;171.0;5.2;33.4;33.7;0.0;;;0.0;0.1;0.1;5.1;0.1;0.0;0.0;;
821;Waspeen en bospeen;Handmatige onkruidbestrijding;1998;38.0;5.0;53.0;1.8;-69.0;-65.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8;1.8;0.0;0.0;0.0
822;Waspeen en bospeen;Handmatige onkruidbestrijding;2000;44.0;6.4;53.0;1.8;-0.1;-0.5;0.0;;;0.0;0.0;0.3;1.5;0.0;1.0;0.0;;
823;Waspeen en bospeen;Handmatige onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
824;Waspeen en bospeen;Ov.niet-chem. onkruidbestrijding;1995;19.0;2.0;86.0;2.6;;;0.0;;;0.0;0.0;0.0;2.6;0.0;0.0;0.0;;
825;Waspeen en bospeen;Ov.niet-chem. onkruidbestrijding;1998;38.0;5.0;53.0;1.8;-38.3;-30.4;1.8;0.0;0.0;1.8;1.8;1.8;0.0;1.8;0.0;0.0;0.0;0.0
826;Waspeen en bospeen;Ov.niet-chem. onkruidbestrijding;2000;15.0;2.1;30.0;1.0;-43.5;-44.7;0.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;
827;Waspeen en bospeen;Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
828;Waspeen en bospeen;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
829;Waspeen en bospeen;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
830;Waspeen en bospeen;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
831;Waspeen en bospeen;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
832;Waspeen en bospeen;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
833;Waspeen en bospeen;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
834;Waspeen en bospeen;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
835;Waspeen en bospeen;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
836;Waspeen en bospeen;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
837;Waspeen en bospeen;Ov.niet-chem.plaagbestrijding;1998;77.0;10.0;332.0;11.3;671.4;769.6;0.0;0.0;0.0;0.0;11.3;4.5;0.0;0.0;0.0;0.0;0.0;0.0
838;Waspeen en bospeen;Ov.niet-chem.plaagbestrijding;2000;;;;;0.0;0.0;;;;;;;;;;;;
839;Waspeen en bospeen;Ov.niet-chem.plaagbestrijding;2004;230.0;46.4;1101.0;45.2;0.0;0.0;0.0;0.0;0.0;12.2;31.4;16.6;0.0;0.0;0.0;0.0;0.0;0.0
840;Winterpeen;Machinale onkruidbestrijding;1995;357.0;21.2;1062.0;22.7;17.8;-9.8;0.0;;;3.5;8.9;9.4;10.3;0.7;0.0;0.0;;
841;Winterpeen;Machinale onkruidbestrijding;1998;227.0;16.3;614.0;12.7;-42.2;-43.9;0.0;0.0;0.0;0.0;2.6;4.9;3.0;3.9;0.0;0.0;0.0;0.0
842;Winterpeen;Machinale onkruidbestrijding;2000;247.0;20.0;1369.0;29.0;122.8;127.6;0.0;;;1.0;5.0;17.1;7.0;15.8;1.3;0.0;;
843;Winterpeen;Machinale onkruidbestrijding;2004;150.0;13.8;807.0;14.8;-41.1;-49.0;0.0;0.0;0.0;4.2;0.0;4.2;3.8;3.7;1.1;2.0;0.0;0.0
844;Winterpeen;Handmatige onkruidbestrijding;1995;130.0;7.7;179.0;3.8;-71.1;-77.8;0.0;;;0.0;0.0;0.0;1.5;2.3;0.0;0.0;;
845;Winterpeen;Handmatige onkruidbestrijding;1998;292.0;20.9;771.0;16.0;330.8;320.8;0.0;0.0;0.0;0.0;0.0;0.0;12.4;7.1;1.6;0.0;0.0;0.0
846;Winterpeen;Handmatige onkruidbestrijding;2000;247.0;20.0;1457.0;30.8;89.0;92.6;0.0;;;0.0;0.0;8.6;24.0;11.9;0.0;0.0;;
847;Winterpeen;Handmatige onkruidbestrijding;2004;75.0;6.9;383.0;7.0;-73.7;-77.2;0.0;0.0;0.0;0.0;0.0;1.0;7.0;3.4;0.0;0.0;0.0;0.0
848;Winterpeen;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
849;Winterpeen;Ov.niet-chem. onkruidbestrijding;1998;195.0;14.0;673.0;14.0;;;0.0;0.0;0.0;0.0;0.0;0.0;7.4;6.6;2.0;0.0;0.0;0.0
850;Winterpeen;Ov.niet-chem. onkruidbestrijding;2000;135.0;10.9;1000.0;21.1;48.6;51.2;0.0;;;0.0;0.0;16.5;6.0;14.4;0.0;0.0;;
851;Winterpeen;Ov.niet-chem. onkruidbestrijding;2004;131.0;12.1;528.0;9.7;-47.2;-54.1;0.0;0.0;0.0;0.0;1.0;0.0;7.6;1.0;0.0;1.0;0.0;0.0
852;Winterpeen;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
853;Winterpeen;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
854;Winterpeen;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
855;Winterpeen;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
856;Winterpeen;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
857;Winterpeen;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
858;Winterpeen;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
859;Winterpeen;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
860;Winterpeen;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
861;Winterpeen;Ov.niet-chem.plaagbestrijding;1998;32.0;2.3;195.0;4.0;241.7;236.6;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
862;Winterpeen;Ov.niet-chem.plaagbestrijding;2000;;;;;0.0;0.0;;;;;;;;;;;;
863;Winterpeen;Ov.niet-chem.plaagbestrijding;2004;412.0;37.9;2046.0;37.5;0.0;0.0;0.0;0.0;0.0;0.6;19.7;30.0;8.1;0.0;1.1;0.0;0.0;0.0
864;Witlofwortel;Machinale onkruidbestrijding;1995;719.0;75.8;2868.0;73.8;-16.3;4.3;0.0;;;5.1;9.6;57.7;29.9;1.9;1.2;0.0;;
865;Witlofwortel;Machinale onkruidbestrijding;1998;744.0;82.4;3412.0;80.4;19.0;9.0;0.0;0.0;0.0;0.0;15.8;25.5;66.4;19.0;0.0;0.0;0.0;0.0
866;Witlofwortel;Machinale onkruidbestrijding;2000;561.0;69.2;3099.0;73.8;-9.2;-8.3;0.0;;;2.1;3.8;42.5;53.1;12.2;0.0;0.0;;
867;Witlofwortel;Machinale onkruidbestrijding;2004;387.0;75.0;2102.0;71.6;-32.2;-3.0;0.0;0.0;0.0;3.3;0.0;39.5;58.4;23.5;3.1;0.0;0.0;0.0
868;Witlofwortel;Handmatige onkruidbestrijding;1995;192.0;20.2;796.0;20.5;-32.9;-16.4;0.0;;;1.8;0.0;3.2;12.5;7.6;1.8;0.0;;
869;Witlofwortel;Handmatige onkruidbestrijding;1998;346.0;38.2;1801.0;42.5;126.3;107.1;0.0;0.0;0.0;0.0;0.0;11.5;33.9;27.2;0.0;0.0;0.0;0.0
870;Witlofwortel;Handmatige onkruidbestrijding;2000;374.0;46.2;1908.0;45.4;5.9;6.9;0.0;;;0.0;0.5;16.8;34.8;24.7;5.7;0.0;;
871;Witlofwortel;Handmatige onkruidbestrijding;2004;161.0;31.3;1084.0;36.9;-43.2;-18.7;0.0;0.0;0.0;0.0;0.0;3.3;34.2;28.3;0.0;0.0;0.0;0.0
872;Witlofwortel;Ov.niet-chem. onkruidbestrijding;1995;163.0;17.2;650.0;16.7;-31.1;-14.2;0.0;;;0.0;0.0;4.1;13.6;1.3;0.0;0.0;;
873;Witlofwortel;Ov.niet-chem. onkruidbestrijding;1998;292.0;32.4;1063.0;25.0;63.5;50.0;0.0;0.0;0.0;0.0;0.0;1.8;11.0;13.2;0.0;0.0;0.0;0.0
874;Witlofwortel;Ov.niet-chem. onkruidbestrijding;2000;262.0;32.3;1353.0;32.2;27.3;28.6;0.0;;;0.0;0.0;0.0;16.7;15.6;0.5;0.0;;
875;Witlofwortel;Ov.niet-chem. onkruidbestrijding;2004;177.0;34.4;850.0;29.0;-37.2;-10.1;0.0;0.0;0.0;3.3;0.0;0.0;19.7;5.9;0.0;0.0;0.0;0.0
876;Witlofwortel;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
877;Witlofwortel;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
878;Witlofwortel;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
879;Witlofwortel;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
880;Witlofwortel;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
881;Witlofwortel;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
882;Witlofwortel;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
883;Witlofwortel;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
884;Witlofwortel;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
885;Witlofwortel;Ov.niet-chem.plaagbestrijding;1998;;;;;;;;;;;;;;;;;;
886;Witlofwortel;Ov.niet-chem.plaagbestrijding;2000;;;;;;;;;;;;;;;;;;
887;Witlofwortel;Ov.niet-chem.plaagbestrijding;2004;32.0;6.3;307.0;10.5;0.0;0.0;0.0;0.0;0.0;0.0;2.9;7.6;0.0;0.0;0.0;0.0;0.0;0.0
888;Appels;Machinale onkruidbestrijding;1995;109.0;3.7;999.0;6.5;108.9;133.1;0.0;;;0.0;0.0;0.0;0.0;3.3;0.0;0.0;0.0;3.3
889;Appels;Machinale onkruidbestrijding;1998;142.0;5.9;1235.0;9.6;23.7;48.2;1.2;0.0;0.0;1.9;4.3;0.8;4.7;0.0;0.0;0.0;0.0;0.0
890;Appels;Machinale onkruidbestrijding;2000;101.0;4.4;747.0;5.8;-39.5;-39.8;0.0;;;2.0;0.2;0.1;3.6;0.0;3.1;0.0;0.0;0.0
891;Appels;Machinale onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
892;Appels;Handmatige onkruidbestrijding;1995;109.0;3.7;849.0;5.5;33.5;50.0;0.0;;;0.0;2.3;0.0;3.3;0.0;0.0;0.0;0.0;0.0
893;Appels;Handmatige onkruidbestrijding;1998;270.0;11.2;2049.0;16.0;141.4;190.4;3.9;0.0;0.0;2.1;7.7;4.4;0.3;1.2;0.0;0.0;1.2;1.2
894;Appels;Handmatige onkruidbestrijding;2000;284.0;12.4;1618.0;12.6;-21.0;-21.1;1.1;;;4.2;7.5;3.0;1.7;0.2;0.0;0.0;1.8;1.1
895;Appels;Handmatige onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
896;Appels;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
897;Appels;Ov.niet-chem. onkruidbestrijding;1998;14.0;0.6;36.0;0.3;;;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
898;Appels;Ov.niet-chem. onkruidbestrijding;2000;;;;;0.0;0.0;;;;;;;;;;;;
899;Appels;Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
900;Appels;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
901;Appels;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
902;Appels;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
903;Appels;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
904;Appels;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
905;Appels;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
906;Appels;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
907;Appels;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
908;Appels;Ov.niet-chem.plaagbestrijding;1995;383.0;13.0;3046.0;19.9;;;;;;;;;;;;;;
909;Appels;Ov.niet-chem.plaagbestrijding;1998;170.0;7.1;886.0;6.9;-70.9;-65.3;2.3;0.0;0.0;0.9;0.9;2.9;0.2;0.2;0.6;1.4;0.3;0.0
910;Appels;Ov.niet-chem.plaagbestrijding;2000;162.0;7.1;1031.0;8.0;16.4;15.9;2.3;;;2.3;3.1;0.0;0.0;0.3;0.0;0.0;0.0;0.0
911;Appels;Ov.niet-chem.plaagbestrijding;2004;547.0;30.2;3699.0;36.2;258.8;352.6;5.0;0.0;0.0;15.8;25.7;21.6;15.6;9.4;1.6;4.3;0.0;0.0
912;Peren;Machinale onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
913;Peren;Machinale onkruidbestrijding;1998;105.0;4.7;150.0;2.8;;;0.2;0.0;0.0;1.4;0.4;0.4;0.6;0.1;0.0;0.0;0.0;0.0
914;Peren;Machinale onkruidbestrijding;2000;101.0;4.5;197.0;3.3;31.7;17.4;0.4;;;2.4;2.4;0.0;2.8;0.0;0.0;0.0;0.0;0.0
915;Peren;Machinale onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
916;Peren;Handmatige onkruidbestrijding;1995;91.0;3.3;289.0;4.9;-53.5;-57.3;0.0;;;0.0;0.0;0.0;0.0;0.5;0.0;4.4;0.0;0.0
917;Peren;Handmatige onkruidbestrijding;1998;163.0;7.3;359.0;6.7;24.1;37.5;0.1;0.0;0.0;1.5;2.2;4.5;2.3;1.4;0.3;0.0;0.0;0.0
918;Peren;Handmatige onkruidbestrijding;2000;302.0;13.5;1097.0;18.2;205.9;170.1;0.9;;;0.0;4.6;6.0;11.1;3.7;1.1;2.2;0.0;0.0
919;Peren;Handmatige onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
920;Peren;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
921;Peren;Ov.niet-chem. onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
922;Peren;Ov.niet-chem. onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
923;Peren;Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
924;Peren;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
925;Peren;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
926;Peren;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
927;Peren;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
928;Peren;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
929;Peren;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
930;Peren;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
931;Peren;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
932;Peren;Ov.niet-chem.plaagbestrijding;1995;318.0;11.7;1252.0;21.3;;;;;;;;;;;;;;
933;Peren;Ov.niet-chem.plaagbestrijding;1998;70.0;3.1;173.0;3.3;-86.2;-84.7;0.9;0.0;0.0;0.0;2.1;0.6;0.0;0.0;0.0;0.0;0.0;0.0
934;Peren;Ov.niet-chem.plaagbestrijding;2000;101.0;4.5;354.0;5.9;104.2;81.1;0.0;;;1.6;0.8;0.0;3.5;0.0;0.0;0.0;0.0;0.0
935;Peren;Ov.niet-chem.plaagbestrijding;2004;407.0;22.0;2942.0;45.3;731.2;668.1;1.0;0.0;0.0;26.4;40.9;41.7;33.4;3.5;0.0;26.4;0.0;0.0
936;Bloemkwekerijgewassen open grond;Machinale onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
937;Bloemkwekerijgewassen open grond;Machinale onkruidbestrijding;1998;1296.0;52.3;1132.0;54.4;;;0.7;7.3;22.1;21.1;37.2;23.6;43.0;23.3;8.1;1.9;0.0;0.3
938;Bloemkwekerijgewassen open grond;Machinale onkruidbestrijding;2000;1258.0;58.0;1371.0;57.9;21.1;6.4;3.3;1.0;2.3;22.5;45.3;41.3;32.3;13.6;20.1;2.6;1.2;0.0
939;Bloemkwekerijgewassen open grond;Machinale onkruidbestrijding;2004;1094.0;61.6;1683.0;70.0;22.7;20.8;0.0;0.0;15.1;37.9;46.6;42.8;46.0;25.8;11.2;6.0;0.4;0.3
940;Bloemkwekerijgewassen open grond;Handmatige onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
941;Bloemkwekerijgewassen open grond;Handmatige onkruidbestrijding;1998;893.0;36.0;744.0;35.8;;;0.3;0.2;1.3;5.1;8.2;14.5;3.4;14.0;2.4;0.7;0.6;0.3
942;Bloemkwekerijgewassen open grond;Handmatige onkruidbestrijding;2000;1041.0;48.0;925.0;39.1;24.2;9.2;0.0;0.0;5.9;17.1;21.3;30.8;15.2;9.2;11.2;2.3;1.2;0.0
943;Bloemkwekerijgewassen open grond;Handmatige onkruidbestrijding;2004;888.0;50.0;1255.0;52.2;35.7;33.5;0.0;1.7;8.7;22.8;38.4;26.8;32.2;15.5;8.6;4.5;0.0;0.0
944;Bloemkwekerijgewassen open grond;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
945;Bloemkwekerijgewassen open grond;Ov.niet-chem. onkruidbestrijding;1998;86.0;3.5;114.0;5.5;;;0.5;0.0;0.5;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
946;Bloemkwekerijgewassen open grond;Ov.niet-chem. onkruidbestrijding;2000;130.0;6.0;37.0;1.6;-67.7;-70.9;0.0;0.7;0.0;0.0;0.3;0.0;0.5;0.7;0.0;0.0;0.0;0.0
947;Bloemkwekerijgewassen open grond;Ov.niet-chem. onkruidbestrijding;2004;174.0;9.8;328.0;13.6;785.4;751.4;0.0;0.0;4.1;2.1;6.6;2.9;4.7;0.0;1.0;0.0;0.3;0.0
948;Bloemkwekerijgewassen open grond;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
949;Bloemkwekerijgewassen open grond;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
950;Bloemkwekerijgewassen open grond;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
951;Bloemkwekerijgewassen open grond;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
952;Bloemkwekerijgewassen open grond;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
953;Bloemkwekerijgewassen open grond;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
954;Bloemkwekerijgewassen open grond;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
955;Bloemkwekerijgewassen open grond;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
956;Bloemkwekerijgewassen open grond;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
957;Bloemkwekerijgewassen open grond;Ov.niet-chem.plaagbestrijding;1998;202.0;8.1;161.0;7.7;;;4.3;0.2;0.7;1.3;0.6;2.7;1.1;0.4;2.0;0.0;0.0;0.0
958;Bloemkwekerijgewassen open grond;Ov.niet-chem.plaagbestrijding;2000;43.0;2.0;49.0;2.1;-69.5;-72.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1;0.0;0.0;0.0;0.0
959;Bloemkwekerijgewassen open grond;Ov.niet-chem.plaagbestrijding;2004;95.0;5.4;120.0;5.0;145.7;138.4;0.0;0.0;0.2;1.6;0.2;0.8;2.3;1.8;1.0;1.0;0.0;0.0
960;Bos- en haagplantsoen;Machinale onkruidbestrijding;1995;728.0;64.9;1581.0;71.3;119.5;101.4;2.3;1.3;16.3;43.0;47.8;43.3;28.0;39.7;14.6;7.8;1.5;0.2
961;Bos- en haagplantsoen;Machinale onkruidbestrijding;1998;653.0;62.2;1457.0;64.0;-7.9;-10.3;0.0;3.0;10.6;29.4;49.2;25.5;40.4;47.8;10.0;6.8;0.0;2.4
962;Bos- en haagplantsoen;Machinale onkruidbestrijding;2000;630.0;61.4;1804.0;78.9;23.8;23.3;0.1;0.0;8.9;32.7;29.2;19.2;43.2;28.4;21.2;0.0;1.2;0.0
963;Bos- en haagplantsoen;Machinale onkruidbestrijding;2004;604.0;70.7;1736.0;75.5;-3.7;-4.3;0.0;0.0;5.6;31.8;39.4;44.6;43.8;28.2;11.4;1.0;0.0;0.0
964;Bos- en haagplantsoen;Handmatige onkruidbestrijding;1995;304.0;27.0;611.0;27.6;1289.6;1213.0;0.7;1.3;0.0;9.9;8.7;13.7;15.7;6.5;4.2;2.9;0.0;1.3
965;Bos- en haagplantsoen;Handmatige onkruidbestrijding;1998;397.0;37.8;641.0;28.2;4.9;2.0;0.0;0.0;5.1;0.4;13.8;16.1;8.6;7.3;6.4;0.0;0.0;0.0
966;Bos- en haagplantsoen;Handmatige onkruidbestrijding;2000;560.0;54.5;1216.0;53.2;89.7;88.9;3.0;0.0;0.1;8.5;11.5;16.8;12.9;26.8;21.1;3.2;2.4;0.0
967;Bos- en haagplantsoen;Handmatige onkruidbestrijding;2004;437.0;51.2;1402.0;61.0;15.3;14.6;0.0;1.1;0.0;1.6;20.6;46.1;52.1;36.6;21.3;1.1;0.0;0.0
968;Bos- en haagplantsoen;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
969;Bos- en haagplantsoen;Ov.niet-chem. onkruidbestrijding;1998;23.0;2.2;117.0;5.1;551.1;543.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1;0.0;0.0;0.0;0.0
970;Bos- en haagplantsoen;Ov.niet-chem. onkruidbestrijding;2000;;;;;0.0;0.0;;;;;;;;;;;;
971;Bos- en haagplantsoen;Ov.niet-chem. onkruidbestrijding;2004;21.0;2.4;26.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0
972;Bos- en haagplantsoen;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
973;Bos- en haagplantsoen;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
974;Bos- en haagplantsoen;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
975;Bos- en haagplantsoen;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
976;Bos- en haagplantsoen;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
977;Bos- en haagplantsoen;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
978;Bos- en haagplantsoen;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
979;Bos- en haagplantsoen;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
980;Bos- en haagplantsoen;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
981;Bos- en haagplantsoen;Ov.niet-chem.plaagbestrijding;1998;23.0;2.2;8.0;0.3;-76.3;-77.8;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.3;0.3;0.0;0.0;0.0
982;Bos- en haagplantsoen;Ov.niet-chem.plaagbestrijding;2000;23.0;2.3;27.0;1.2;256.0;260.3;0.0;0.0;0.0;1.2;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0
983;Bos- en haagplantsoen;Ov.niet-chem.plaagbestrijding;2004;62.0;7.3;498.0;21.6;1744.2;1704.2;0.0;0.0;0.0;0.0;12.9;5.6;0.0;3.1;0.0;0.0;0.0;0.0
984;Laan- en parkbomen;Machinale onkruidbestrijding;1995;475.0;63.6;1382.0;57.4;-15.4;-25.0;1.3;0.0;3.8;30.7;40.1;44.4;39.2;36.3;12.6;14.2;2.0;0.0
985;Laan- en parkbomen;Machinale onkruidbestrijding;1998;521.0;70.0;2581.0;87.3;86.7;52.2;2.3;0.8;0.8;4.2;71.5;23.6;34.0;27.5;22.8;15.4;0.0;0.0
986;Laan- en parkbomen;Machinale onkruidbestrijding;2000;659.0;89.2;2607.0;82.6;1.0;-5.4;0.3;0.0;3.8;21.4;53.5;64.3;62.7;65.8;69.8;4.3;0.0;0.0
987;Laan- en parkbomen;Machinale onkruidbestrijding;2004;527.0;77.8;1917.0;53.8;-26.5;-34.8;0.0;0.0;6.1;34.1;28.9;23.3;33.3;16.9;9.3;3.4;0.1;0.0
988;Laan- en parkbomen;Handmatige onkruidbestrijding;1995;204.0;27.3;332.0;13.8;246.2;206.7;0.0;0.0;0.0;1.1;5.5;3.9;8.4;2.1;0.2;0.6;0.0;0.0
989;Laan- en parkbomen;Handmatige onkruidbestrijding;1998;223.0;30.0;334.0;11.3;0.7;-18.0;4.6;5.4;0.0;0.6;0.0;4.6;5.2;5.4;0.9;0.0;0.0;0.0
990;Laan- en parkbomen;Handmatige onkruidbestrijding;2000;180.0;24.3;298.0;9.4;-10.9;-16.9;0.0;0.4;0.4;6.9;2.1;3.3;5.3;4.2;0.0;0.0;0.0;0.0
