ID;Geslacht;Leeftijd;Herkomstgroepering;Uitkeringsduur;Perioden;PersonenMetEenWerkloosheidsuitkering_1
1270;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;5 jaar of langer;2006 september;0
1271;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;5 jaar of langer;2007 september;0
1272;Vrouwen;Jonger dan 25 jaar;Autochtoon;0;2005 september;3280
1273;Vrouwen;Jonger dan 25 jaar;Autochtoon;0;2006 september;1800
1274;Vrouwen;Jonger dan 25 jaar;Autochtoon;0;2007 september;960
1275;Vrouwen;Jonger dan 25 jaar;Autochtoon;1;2005 september;2670
1276;Vrouwen;Jonger dan 25 jaar;Autochtoon;1;2006 september;1640
1277;Vrouwen;Jonger dan 25 jaar;Autochtoon;1;2007 september;930
1278;Vrouwen;Jonger dan 25 jaar;Autochtoon;2;2005 september;480
1279;Vrouwen;Jonger dan 25 jaar;Autochtoon;2;2006 september;150
1280;Vrouwen;Jonger dan 25 jaar;Autochtoon;2;2007 september;20
1281;Vrouwen;Jonger dan 25 jaar;Autochtoon;3;2005 september;40
1282;Vrouwen;Jonger dan 25 jaar;Autochtoon;3;2006 september;10
1283;Vrouwen;Jonger dan 25 jaar;Autochtoon;3;2007 september;0
1284;Vrouwen;Jonger dan 25 jaar;Autochtoon;4;2005 september;20
1285;Vrouwen;Jonger dan 25 jaar;Autochtoon;4;2006 september;0
1286;Vrouwen;Jonger dan 25 jaar;Autochtoon;4;2007 september;0
1287;Vrouwen;Jonger dan 25 jaar;Autochtoon;6;2005 september;80
1288;Vrouwen;Jonger dan 25 jaar;Autochtoon;6;2006 september;0
1289;Vrouwen;Jonger dan 25 jaar;Autochtoon;6;2007 september;0
1290;Vrouwen;Jonger dan 25 jaar;Autochtoon;8;2005 september;0
1291;Vrouwen;Jonger dan 25 jaar;Autochtoon;8;2006 september;0
1292;Vrouwen;Jonger dan 25 jaar;Autochtoon;8;2007 september;0
1293;Vrouwen;Jonger dan 25 jaar;Autochtoon;5 jaar of langer;2005 september;0
1294;Vrouwen;Jonger dan 25 jaar;Autochtoon;5 jaar of langer;2006 september;0
1295;Vrouwen;Jonger dan 25 jaar;Autochtoon;5 jaar of langer;2007 september;0
1296;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;0;2005 september;330
1297;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;0;2006 september;200
1298;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;0;2007 september;100
1299;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;1;2005 september;280
1300;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;1;2006 september;180
1301;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;1;2007 september;90
1302;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;2;2005 september;40
1303;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;2;2006 september;20
1304;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;2;2007 september;0
1305;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;3;2005 september;0
1306;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;3;2006 september;0
1307;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;3;2007 september;0
1308;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;4;2005 september;0
1309;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;4;2006 september;0
1310;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;4;2007 september;0
1311;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;6;2005 september;10
1312;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;6;2006 september;0
1313;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;6;2007 september;0
1314;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;8;2005 september;0
1315;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;8;2006 september;0
1316;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;8;2007 september;0
1317;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;5 jaar of langer;2005 september;0
1318;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;5 jaar of langer;2006 september;0
1319;Vrouwen;Jonger dan 25 jaar;Westerse allochtoon;5 jaar of langer;2007 september;0
1320;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;0;2005 september;800
1321;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;0;2006 september;480
1322;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;0;2007 september;260
1323;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;1;2005 september;630
1324;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;1;2006 september;430
1325;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;1;2007 september;250
1326;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;2;2005 september;110
1327;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;2;2006 september;50
1328;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;2;2007 september;0
1329;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;3;2005 september;20
1330;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;3;2006 september;0
1331;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;3;2007 september;0
1332;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;4;2005 september;10
1333;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;4;2006 september;0
1334;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;4;2007 september;0
1335;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;6;2005 september;30
1336;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;6;2006 september;0
1337;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;6;2007 september;0
1338;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;8;2005 september;0
1339;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;8;2006 september;0
1340;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;8;2007 september;0
1341;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;5 jaar of langer;2005 september;0
1342;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;5 jaar of langer;2006 september;0
1343;Vrouwen;Jonger dan 25 jaar;Niet-westerse allochtoon;5 jaar of langer;2007 september;0
1344;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;0;2005 september;21870
1345;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;0;2006 september;13960
1346;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;0;2007 september;8790
1347;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;1;2005 september;11680
1348;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;1;2006 september;9030
1349;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;1;2007 september;6100
1350;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;2;2005 september;5800
1351;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;2;2006 september;3570
1352;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;2;2007 september;1830
1353;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;3;2005 september;1490
1354;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;3;2006 september;870
1355;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;3;2007 september;370
1356;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;4;2005 september;810
1357;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;4;2006 september;270
1358;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;4;2007 september;290
1359;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;6;2005 september;2040
1360;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;6;2006 september;180
1361;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;6;2007 september;200
1362;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;8;2005 september;50
1363;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;8;2006 september;40
1364;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;8;2007 september;0
1365;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;5 jaar of langer;2005 september;0
1366;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;5 jaar of langer;2006 september;0
1367;Vrouwen;25 tot 35 jaar;Totaal herkomstgroepering;5 jaar of langer;2007 september;0
1368;Vrouwen;25 tot 35 jaar;Autochtoon;0;2005 september;15010
1369;Vrouwen;25 tot 35 jaar;Autochtoon;0;2006 september;9450
1370;Vrouwen;25 tot 35 jaar;Autochtoon;0;2007 september;5830
1371;Vrouwen;25 tot 35 jaar;Autochtoon;1;2005 september;8050
1372;Vrouwen;25 tot 35 jaar;Autochtoon;1;2006 september;6050
1373;Vrouwen;25 tot 35 jaar;Autochtoon;1;2007 september;4000
1374;Vrouwen;25 tot 35 jaar;Autochtoon;2;2005 september;4080
1375;Vrouwen;25 tot 35 jaar;Autochtoon;2;2006 september;2470
1376;Vrouwen;25 tot 35 jaar;Autochtoon;2;2007 september;1260
1377;Vrouwen;25 tot 35 jaar;Autochtoon;3;2005 september;1010
1378;Vrouwen;25 tot 35 jaar;Autochtoon;3;2006 september;600
1379;Vrouwen;25 tot 35 jaar;Autochtoon;3;2007 september;240
1380;Vrouwen;25 tot 35 jaar;Autochtoon;4;2005 september;530
1381;Vrouwen;25 tot 35 jaar;Autochtoon;4;2006 september;190
1382;Vrouwen;25 tot 35 jaar;Autochtoon;4;2007 september;190
1383;Vrouwen;25 tot 35 jaar;Autochtoon;6;2005 september;1310
1384;Vrouwen;25 tot 35 jaar;Autochtoon;6;2006 september;120
1385;Vrouwen;25 tot 35 jaar;Autochtoon;6;2007 september;140
1386;Vrouwen;25 tot 35 jaar;Autochtoon;8;2005 september;40
1387;Vrouwen;25 tot 35 jaar;Autochtoon;8;2006 september;20
1388;Vrouwen;25 tot 35 jaar;Autochtoon;8;2007 september;0
1389;Vrouwen;25 tot 35 jaar;Autochtoon;5 jaar of langer;2005 september;0
1390;Vrouwen;25 tot 35 jaar;Autochtoon;5 jaar of langer;2006 september;0
1391;Vrouwen;25 tot 35 jaar;Autochtoon;5 jaar of langer;2007 september;0
1392;Vrouwen;25 tot 35 jaar;Westerse allochtoon;0;2005 september;2200
1393;Vrouwen;25 tot 35 jaar;Westerse allochtoon;0;2006 september;1390
1394;Vrouwen;25 tot 35 jaar;Westerse allochtoon;0;2007 september;910
1395;Vrouwen;25 tot 35 jaar;Westerse allochtoon;1;2005 september;1220
1396;Vrouwen;25 tot 35 jaar;Westerse allochtoon;1;2006 september;940
1397;Vrouwen;25 tot 35 jaar;Westerse allochtoon;1;2007 september;700
1398;Vrouwen;25 tot 35 jaar;Westerse allochtoon;2;2005 september;540
1399;Vrouwen;25 tot 35 jaar;Westerse allochtoon;2;2006 september;340
1400;Vrouwen;25 tot 35 jaar;Westerse allochtoon;2;2007 september;150
1401;Vrouwen;25 tot 35 jaar;Westerse allochtoon;3;2005 september;140
1402;Vrouwen;25 tot 35 jaar;Westerse allochtoon;3;2006 september;70
1403;Vrouwen;25 tot 35 jaar;Westerse allochtoon;3;2007 september;30
1404;Vrouwen;25 tot 35 jaar;Westerse allochtoon;4;2005 september;70
1405;Vrouwen;25 tot 35 jaar;Westerse allochtoon;4;2006 september;20
1406;Vrouwen;25 tot 35 jaar;Westerse allochtoon;4;2007 september;10
1407;Vrouwen;25 tot 35 jaar;Westerse allochtoon;6;2005 september;220
1408;Vrouwen;25 tot 35 jaar;Westerse allochtoon;6;2006 september;20
1409;Vrouwen;25 tot 35 jaar;Westerse allochtoon;6;2007 september;20
1410;Vrouwen;25 tot 35 jaar;Westerse allochtoon;8;2005 september;0
1411;Vrouwen;25 tot 35 jaar;Westerse allochtoon;8;2006 september;0
1412;Vrouwen;25 tot 35 jaar;Westerse allochtoon;8;2007 september;0
1413;Vrouwen;25 tot 35 jaar;Westerse allochtoon;5 jaar of langer;2005 september;0
1414;Vrouwen;25 tot 35 jaar;Westerse allochtoon;5 jaar of langer;2006 september;0
1415;Vrouwen;25 tot 35 jaar;Westerse allochtoon;5 jaar of langer;2007 september;0
1416;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;0;2005 september;4670
1417;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;0;2006 september;3120
1418;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;0;2007 september;2050
1419;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;1;2005 september;2420
1420;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;1;2006 september;2040
1421;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;1;2007 september;1400
1422;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;2;2005 september;1180
1423;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;2;2006 september;770
1424;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;2;2007 september;420
1425;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;3;2005 september;340
1426;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;3;2006 september;200
1427;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;3;2007 september;100
1428;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;4;2005 september;210
1429;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;4;2006 september;70
1430;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;4;2007 september;90
1431;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;6;2005 september;510
1432;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;6;2006 september;50
1433;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;6;2007 september;50
1434;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;8;2005 september;10
1435;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;8;2006 september;10
1436;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;8;2007 september;0
1437;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;5 jaar of langer;2005 september;0
1438;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;5 jaar of langer;2006 september;0
1439;Vrouwen;25 tot 35 jaar;Niet-westerse allochtoon;5 jaar of langer;2007 september;0
1440;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;0;2005 september;34680
1441;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;0;2006 september;28340
1442;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;0;2007 september;20070
1443;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;1;2005 september;12130
1444;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;1;2006 september;11550
1445;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;1;2007 september;9200
1446;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;2;2005 september;8770
1447;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;2;2006 september;7450
1448;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;2;2007 september;4930
1449;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;3;2005 september;5250
1450;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;3;2006 september;4440
1451;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;3;2007 september;3130
1452;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;4;2005 september;2840
1453;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;4;2006 september;2090
1454;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;4;2007 september;1910
1455;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;6;2005 september;4470
1456;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;6;2006 september;1180
1457;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;6;2007 september;710
1458;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;8;2005 september;1210
1459;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;8;2006 september;1640
1460;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;8;2007 september;180
1461;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;5 jaar of langer;2005 september;10
1462;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;5 jaar of langer;2006 september;0
1463;Vrouwen;35 tot 45 jaar;Totaal herkomstgroepering;5 jaar of langer;2007 september;0
1464;Vrouwen;35 tot 45 jaar;Autochtoon;0;2005 september;24870
1465;Vrouwen;35 tot 45 jaar;Autochtoon;0;2006 september;20410
1466;Vrouwen;35 tot 45 jaar;Autochtoon;0;2007 september;14180
1467;Vrouwen;35 tot 45 jaar;Autochtoon;1;2005 september;8840
1468;Vrouwen;35 tot 45 jaar;Autochtoon;1;2006 september;8270
1469;Vrouwen;35 tot 45 jaar;Autochtoon;1;2007 september;6380
1470;Vrouwen;35 tot 45 jaar;Autochtoon;2;2005 september;6380
1471;Vrouwen;35 tot 45 jaar;Autochtoon;2;2006 september;5430
1472;Vrouwen;35 tot 45 jaar;Autochtoon;2;2007 september;3460
1473;Vrouwen;35 tot 45 jaar;Autochtoon;3;2005 september;3670
1474;Vrouwen;35 tot 45 jaar;Autochtoon;3;2006 september;3250
1475;Vrouwen;35 tot 45 jaar;Autochtoon;3;2007 september;2280
1476;Vrouwen;35 tot 45 jaar;Autochtoon;4;2005 september;2000
1477;Vrouwen;35 tot 45 jaar;Autochtoon;4;2006 september;1470
1478;Vrouwen;35 tot 45 jaar;Autochtoon;4;2007 september;1400
1479;Vrouwen;35 tot 45 jaar;Autochtoon;6;2005 september;3110
1480;Vrouwen;35 tot 45 jaar;Autochtoon;6;2006 september;830
1481;Vrouwen;35 tot 45 jaar;Autochtoon;6;2007 september;530
1482;Vrouwen;35 tot 45 jaar;Autochtoon;8;2005 september;850
1483;Vrouwen;35 tot 45 jaar;Autochtoon;8;2006 september;1160
1484;Vrouwen;35 tot 45 jaar;Autochtoon;8;2007 september;130
1485;Vrouwen;35 tot 45 jaar;Autochtoon;5 jaar of langer;2005 september;10
1486;Vrouwen;35 tot 45 jaar;Autochtoon;5 jaar of langer;2006 september;0
1487;Vrouwen;35 tot 45 jaar;Autochtoon;5 jaar of langer;2007 september;0
1488;Vrouwen;35 tot 45 jaar;Westerse allochtoon;0;2005 september;4130
1489;Vrouwen;35 tot 45 jaar;Westerse allochtoon;0;2006 september;3210
1490;Vrouwen;35 tot 45 jaar;Westerse allochtoon;0;2007 september;2220
1491;Vrouwen;35 tot 45 jaar;Westerse allochtoon;1;2005 september;1450
1492;Vrouwen;35 tot 45 jaar;Westerse allochtoon;1;2006 september;1340
1493;Vrouwen;35 tot 45 jaar;Westerse allochtoon;1;2007 september;1070
1494;Vrouwen;35 tot 45 jaar;Westerse allochtoon;2;2005 september;980
1495;Vrouwen;35 tot 45 jaar;Westerse allochtoon;2;2006 september;780
1496;Vrouwen;35 tot 45 jaar;Westerse allochtoon;2;2007 september;540
1497;Vrouwen;35 tot 45 jaar;Westerse allochtoon;3;2005 september;660
1498;Vrouwen;35 tot 45 jaar;Westerse allochtoon;3;2006 september;500
1499;Vrouwen;35 tot 45 jaar;Westerse allochtoon;3;2007 september;320
1500;Vrouwen;35 tot 45 jaar;Westerse allochtoon;4;2005 september;350
1501;Vrouwen;35 tot 45 jaar;Westerse allochtoon;4;2006 september;240
1502;Vrouwen;35 tot 45 jaar;Westerse allochtoon;4;2007 september;200
1503;Vrouwen;35 tot 45 jaar;Westerse allochtoon;6;2005 september;530
1504;Vrouwen;35 tot 45 jaar;Westerse allochtoon;6;2006 september;140
1505;Vrouwen;35 tot 45 jaar;Westerse allochtoon;6;2007 september;50
1506;Vrouwen;35 tot 45 jaar;Westerse allochtoon;8;2005 september;150
1507;Vrouwen;35 tot 45 jaar;Westerse allochtoon;8;2006 september;200
1508;Vrouwen;35 tot 45 jaar;Westerse allochtoon;8;2007 september;30
1509;Vrouwen;35 tot 45 jaar;Westerse allochtoon;5 jaar of langer;2005 september;0
1510;Vrouwen;35 tot 45 jaar;Westerse allochtoon;5 jaar of langer;2006 september;0
1511;Vrouwen;35 tot 45 jaar;Westerse allochtoon;5 jaar of langer;2007 september;0
1512;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;0;2005 september;5690
1513;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;0;2006 september;4720
1514;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;0;2007 september;3670
1515;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;1;2005 september;1840
1516;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;1;2006 september;1940
1517;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;1;2007 september;1750
1518;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;2;2005 september;1410
1519;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;2;2006 september;1240
1520;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;2;2007 september;930
1521;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;3;2005 september;920
1522;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;3;2006 september;690
1523;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;3;2007 september;530
1524;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;4;2005 september;490
1525;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;4;2006 september;380
1526;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;4;2007 september;300
1527;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;6;2005 september;830
1528;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;6;2006 september;200
1529;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;6;2007 september;130
1530;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;8;2005 september;200
1531;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;8;2006 september;280
1532;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;8;2007 september;30
1533;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;5 jaar of langer;2005 september;0
1534;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;5 jaar of langer;2006 september;0
1535;Vrouwen;35 tot 45 jaar;Niet-westerse allochtoon;5 jaar of langer;2007 september;0
1536;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;0;2005 september;29760
1537;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;0;2006 september;29900
1538;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;0;2007 september;23070
1539;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;1;2005 september;8290
1540;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;1;2006 september;8800
1541;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;1;2007 september;7540
1542;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;2;2005 september;6610
1543;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;2;2006 september;6080
1544;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;2;2007 september;5010
1545;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;3;2005 september;4370
1546;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;3;2006 september;4090
1547;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;3;2007 september;3240
1548;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;4;2005 september;3680
1549;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;4;2006 september;3550
1550;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;4;2007 september;2750
1551;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;6;2005 september;4500
1552;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;6;2006 september;3910
1553;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;6;2007 september;2850
1554;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;8;2005 september;2280
1555;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;8;2006 september;3430
1556;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;8;2007 september;1670
1557;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;5 jaar of langer;2005 september;40
1558;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;5 jaar of langer;2006 september;30
1559;Vrouwen;45 tot 55 jaar;Totaal herkomstgroepering;5 jaar of langer;2007 september;20
1560;Vrouwen;45 tot 55 jaar;Autochtoon;0;2005 september;22690
1561;Vrouwen;45 tot 55 jaar;Autochtoon;0;2006 september;22760
1562;Vrouwen;45 tot 55 jaar;Autochtoon;0;2007 september;17470
1563;Vrouwen;45 tot 55 jaar;Autochtoon;1;2005 september;6440
1564;Vrouwen;45 tot 55 jaar;Autochtoon;1;2006 september;6730
1565;Vrouwen;45 tot 55 jaar;Autochtoon;1;2007 september;5730
1566;Vrouwen;45 tot 55 jaar;Autochtoon;2;2005 september;5030
1567;Vrouwen;45 tot 55 jaar;Autochtoon;2;2006 september;4640
1568;Vrouwen;45 tot 55 jaar;Autochtoon;2;2007 september;3760
1569;Vrouwen;45 tot 55 jaar;Autochtoon;3;2005 september;3350
1570;Vrouwen;45 tot 55 jaar;Autochtoon;3;2006 september;3180
1571;Vrouwen;45 tot 55 jaar;Autochtoon;3;2007 september;2470
1572;Vrouwen;45 tot 55 jaar;Autochtoon;4;2005 september;2740
1573;Vrouwen;45 tot 55 jaar;Autochtoon;4;2006 september;2670
1574;Vrouwen;45 tot 55 jaar;Autochtoon;4;2007 september;2060
1575;Vrouwen;45 tot 55 jaar;Autochtoon;6;2005 september;3380
1576;Vrouwen;45 tot 55 jaar;Autochtoon;6;2006 september;2930
1577;Vrouwen;45 tot 55 jaar;Autochtoon;6;2007 september;2170
1578;Vrouwen;45 tot 55 jaar;Autochtoon;8;2005 september;1710
1579;Vrouwen;45 tot 55 jaar;Autochtoon;8;2006 september;2590
1580;Vrouwen;45 tot 55 jaar;Autochtoon;8;2007 september;1280
1581;Vrouwen;45 tot 55 jaar;Autochtoon;5 jaar of langer;2005 september;40
1582;Vrouwen;45 tot 55 jaar;Autochtoon;5 jaar of langer;2006 september;20
1583;Vrouwen;45 tot 55 jaar;Autochtoon;5 jaar of langer;2007 september;20
1584;Vrouwen;45 tot 55 jaar;Westerse allochtoon;0;2005 september;4020
1585;Vrouwen;45 tot 55 jaar;Westerse allochtoon;0;2006 september;3870
1586;Vrouwen;45 tot 55 jaar;Westerse allochtoon;0;2007 september;2840
1587;Vrouwen;45 tot 55 jaar;Westerse allochtoon;1;2005 september;1060
1588;Vrouwen;45 tot 55 jaar;Westerse allochtoon;1;2006 september;1110
1589;Vrouwen;45 tot 55 jaar;Westerse allochtoon;1;2007 september;890
1590;Vrouwen;45 tot 55 jaar;Westerse allochtoon;2;2005 september;880
1591;Vrouwen;45 tot 55 jaar;Westerse allochtoon;2;2006 september;750
1592;Vrouwen;45 tot 55 jaar;Westerse allochtoon;2;2007 september;590
1593;Vrouwen;45 tot 55 jaar;Westerse allochtoon;3;2005 september;560
1594;Vrouwen;45 tot 55 jaar;Westerse allochtoon;3;2006 september;500
1595;Vrouwen;45 tot 55 jaar;Westerse allochtoon;3;2007 september;390
1596;Vrouwen;45 tot 55 jaar;Westerse allochtoon;4;2005 september;510
1597;Vrouwen;45 tot 55 jaar;Westerse allochtoon;4;2006 september;480
1598;Vrouwen;45 tot 55 jaar;Westerse allochtoon;4;2007 september;340
1599;Vrouwen;45 tot 55 jaar;Westerse allochtoon;6;2005 september;650
