ID;Geslacht;Migratieachtergrond;Startjaar;BrugklastypeStartjaar;Peilmoment;OnderwijspositiePeilmoment;TotaalLeerlingenStartjaar_1;ZonderVertraging_2;TotaalMetVertraging_3;VertraagdBinnenGelijkNiveau_4;VertraagdNaarHogerNiveau_5;VertraagdNaarLagerNiveau_6;VertraagdNaarHogerEnLagerNiveau_7;VertraagdNiveauveranderingOnbekend_8;VertragingOnbekend_9;ZonderVertraging_10;TotaalMetVertraging_11;VertraagdBinnenGelijkNiveau_12;VertraagdNaarHogerNiveau_13;VertraagdNaarLagerNiveau_14;VertraagdNaarHogerEnLagerNiveau_15;VertraagdNiveauveranderingOnbekend_16;VertragingOnbekend_17
97;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;5 jaar na startjaar;Leerlingen in vo op peilmoment;935.0;45.0;854.0;157.0;624.0;23.0;50.0;0.0;36.0;5.0;91.0;17.0;67.0;2.0;5.0;0.0;4.0
98;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;5 jaar na startjaar;Leerlingen uit vo op peilmoment;18005.0;14267.0;3280.0;2557.0;315.0;318.0;81.0;9.0;458.0;79.0;18.0;14.0;2.0;2.0;0.0;0.0;3.0
99;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Totaal;18940.0;14307.0;4139.0;2714.0;941.0;343.0;132.0;9.0;494.0;76.0;22.0;14.0;5.0;2.0;1.0;0.0;3.0
100;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Leerlingen in vo op peilmoment;176.0;;167.0;26.0;128.0;4.0;9.0;0.0;9.0;;95.0;15.0;73.0;2.0;5.0;0.0;5.0
101;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Leerlingen uit vo op peilmoment;18764.0;14307.0;3972.0;2688.0;813.0;339.0;123.0;9.0;485.0;76.0;21.0;14.0;4.0;2.0;1.0;0.0;3.0
102;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Totaal;18940.0;14307.0;4139.0;2714.0;941.0;343.0;132.0;9.0;494.0;76.0;22.0;14.0;5.0;2.0;1.0;0.0;3.0
103;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Leerlingen in vo op peilmoment;22.0;;22.0;2.0;20.0;0.0;0.0;0.0;0.0;;100.0;9.0;91.0;0.0;0.0;0.0;0.0
104;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Leerlingen uit vo op peilmoment;18918.0;14307.0;4117.0;2712.0;921.0;343.0;132.0;9.0;494.0;76.0;22.0;14.0;5.0;2.0;1.0;0.0;3.0
105;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;1 jaar na startjaar;Totaal;48705.0;47590.0;765.0;751.0;3.0;11.0;;;350.0;98.0;2.0;2.0;0.0;0.0;;;1.0
106;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;1 jaar na startjaar;Leerlingen in vo op peilmoment;48374.0;47590.0;765.0;751.0;3.0;11.0;;;19.0;98.0;2.0;2.0;0.0;0.0;;;0.0
107;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;1 jaar na startjaar;Leerlingen uit vo op peilmoment;331.0;0.0;0.0;0.0;0.0;0.0;;;331.0;0.0;0.0;0.0;0.0;0.0;;;100.0
108;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;2 jaar na startjaar;Totaal;48705.0;45559.0;2830.0;2583.0;56.0;178.0;5.0;8.0;316.0;94.0;6.0;5.0;0.0;0.0;0.0;0.0;1.0
109;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;2 jaar na startjaar;Leerlingen in vo op peilmoment;47962.0;45232.0;2712.0;2467.0;56.0;176.0;5.0;8.0;18.0;94.0;6.0;5.0;0.0;0.0;0.0;0.0;0.0
110;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;2 jaar na startjaar;Leerlingen uit vo op peilmoment;743.0;327.0;118.0;116.0;0.0;2.0;0.0;0.0;298.0;44.0;16.0;16.0;0.0;0.0;0.0;0.0;40.0
111;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;3 jaar na startjaar;Totaal;48705.0;41791.0;6612.0;5069.0;212.0;1214.0;104.0;13.0;302.0;86.0;14.0;10.0;0.0;2.0;0.0;0.0;1.0
112;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;3 jaar na startjaar;Leerlingen in vo op peilmoment;47345.0;41041.0;6292.0;4770.0;209.0;1200.0;104.0;9.0;12.0;87.0;13.0;10.0;0.0;3.0;0.0;0.0;0.0
113;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;3 jaar na startjaar;Leerlingen uit vo op peilmoment;1360.0;750.0;320.0;299.0;3.0;14.0;0.0;4.0;290.0;55.0;24.0;22.0;0.0;1.0;0.0;0.0;21.0
114;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;4 jaar na startjaar;Totaal;48705.0;33772.0;14634.0;8605.0;2702.0;2361.0;956.0;10.0;299.0;69.0;30.0;18.0;6.0;5.0;2.0;0.0;1.0
115;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;4 jaar na startjaar;Leerlingen in vo op peilmoment;29198.0;15656.0;13536.0;7719.0;2683.0;2190.0;942.0;2.0;6.0;54.0;46.0;26.0;9.0;8.0;3.0;0.0;0.0
116;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;4 jaar na startjaar;Leerlingen uit vo op peilmoment;19507.0;18116.0;1098.0;886.0;19.0;171.0;14.0;8.0;293.0;93.0;6.0;5.0;0.0;1.0;0.0;0.0;2.0
117;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;5 jaar na startjaar;Totaal;48705.0;31607.0;16802.0;9633.0;3290.0;2691.0;1177.0;11.0;296.0;65.0;34.0;20.0;7.0;6.0;2.0;0.0;1.0
118;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;5 jaar na startjaar;Leerlingen in vo op peilmoment;14445.0;4714.0;9730.0;4929.0;2807.0;1092.0;899.0;3.0;1.0;33.0;67.0;34.0;19.0;8.0;6.0;0.0;0.0
119;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;5 jaar na startjaar;Leerlingen uit vo op peilmoment;34260.0;26893.0;7072.0;4704.0;483.0;1599.0;278.0;8.0;295.0;78.0;21.0;14.0;1.0;5.0;1.0;0.0;1.0
120;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;6 jaar na startjaar;Totaal;48705.0;31306.0;17103.0;9759.0;3351.0;2771.0;1212.0;10.0;296.0;64.0;35.0;20.0;7.0;6.0;2.0;0.0;1.0
121;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;6 jaar na startjaar;Leerlingen in vo op peilmoment;2423.0;;2423.0;1157.0;876.0;151.0;239.0;0.0;0.0;;100.0;48.0;36.0;6.0;10.0;0.0;0.0
122;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;6 jaar na startjaar;Leerlingen uit vo op peilmoment;46282.0;31306.0;14680.0;8602.0;2475.0;2620.0;973.0;10.0;296.0;68.0;32.0;19.0;5.0;6.0;2.0;0.0;1.0
123;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;7 jaar na startjaar;Totaal;48705.0;31304.0;17105.0;9754.0;3352.0;2776.0;1213.0;10.0;296.0;64.0;35.0;20.0;7.0;6.0;2.0;0.0;1.0
124;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;7 jaar na startjaar;Leerlingen in vo op peilmoment;153.0;;153.0;39.0;81.0;8.0;25.0;0.0;0.0;;100.0;25.0;53.0;5.0;16.0;0.0;0.0
125;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;7 jaar na startjaar;Leerlingen uit vo op peilmoment;48552.0;31304.0;16952.0;9715.0;3271.0;2768.0;1188.0;10.0;296.0;64.0;35.0;20.0;7.0;6.0;2.0;0.0;1.0
126;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Totaal;21204.0;20897.0;211.0;199.0;3.0;9.0;;;96.0;99.0;1.0;1.0;0.0;0.0;;;0.0
127;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Leerlingen in vo op peilmoment;21110.0;20897.0;211.0;199.0;3.0;9.0;;;2.0;99.0;1.0;1.0;0.0;0.0;;;0.0
128;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;94.0;0.0;0.0;0.0;0.0;0.0;;;94.0;0.0;0.0;0.0;0.0;0.0;;;100.0
129;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Totaal;21204.0;19997.0;1124.0;974.0;44.0;102.0;4.0;0.0;83.0;94.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
130;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Leerlingen in vo op peilmoment;20985.0;19865.0;1118.0;970.0;44.0;100.0;4.0;0.0;2.0;95.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
131;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;219.0;132.0;6.0;4.0;0.0;2.0;0.0;0.0;81.0;60.0;3.0;2.0;0.0;1.0;0.0;0.0;37.0
132;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Totaal;21204.0;18347.0;2778.0;2020.0;128.0;549.0;79.0;2.0;79.0;87.0;13.0;10.0;1.0;3.0;0.0;0.0;0.0
133;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Leerlingen in vo op peilmoment;20750.0;18046.0;2702.0;1959.0;126.0;536.0;79.0;2.0;2.0;87.0;13.0;9.0;1.0;3.0;0.0;0.0;0.0
134;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;454.0;301.0;76.0;61.0;2.0;13.0;0.0;0.0;77.0;66.0;17.0;13.0;0.0;3.0;0.0;0.0;17.0
135;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Totaal;21204.0;14764.0;6362.0;3572.0;1574.0;799.0;416.0;1.0;78.0;70.0;30.0;17.0;7.0;4.0;2.0;0.0;0.0
136;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Leerlingen in vo op peilmoment;10958.0;5017.0;5941.0;3268.0;1559.0;707.0;406.0;1.0;0.0;46.0;54.0;30.0;14.0;6.0;4.0;0.0;0.0
137;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;10246.0;9747.0;421.0;304.0;15.0;92.0;10.0;0.0;78.0;95.0;4.0;3.0;0.0;1.0;0.0;0.0;1.0
138;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Totaal;21204.0;14017.0;7111.0;3938.0;1874.0;788.0;509.0;2.0;76.0;66.0;34.0;19.0;9.0;4.0;2.0;0.0;0.0
139;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Leerlingen in vo op peilmoment;4146.0;394.0;3752.0;1747.0;1601.0;49.0;353.0;2.0;0.0;10.0;90.0;42.0;39.0;1.0;9.0;0.0;0.0
140;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;17058.0;13623.0;3359.0;2191.0;273.0;739.0;156.0;0.0;76.0;80.0;20.0;13.0;2.0;4.0;1.0;0.0;0.0
141;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Totaal;21204.0;13968.0;7160.0;3935.0;1905.0;789.0;529.0;2.0;76.0;66.0;34.0;19.0;9.0;4.0;2.0;0.0;0.0
142;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Leerlingen in vo op peilmoment;672.0;;672.0;135.0;453.0;5.0;79.0;0.0;0.0;;100.0;20.0;67.0;1.0;12.0;0.0;0.0
143;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;20532.0;13968.0;6488.0;3800.0;1452.0;784.0;450.0;2.0;76.0;68.0;32.0;19.0;7.0;4.0;2.0;0.0;0.0
144;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Totaal;21204.0;13967.0;7161.0;3935.0;1906.0;789.0;529.0;2.0;76.0;66.0;34.0;19.0;9.0;4.0;2.0;0.0;0.0
145;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Leerlingen in vo op peilmoment;55.0;;55.0;9.0;40.0;0.0;6.0;0.0;0.0;;100.0;16.0;73.0;0.0;11.0;0.0;0.0
146;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;21149.0;13967.0;7106.0;3926.0;1866.0;789.0;523.0;2.0;76.0;66.0;34.0;19.0;9.0;4.0;2.0;0.0;0.0
147;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Totaal;27501.0;26693.0;554.0;552.0;0.0;2.0;;;254.0;97.0;2.0;2.0;0.0;0.0;;;1.0
148;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;27264.0;26693.0;554.0;552.0;0.0;2.0;;;17.0;98.0;2.0;2.0;0.0;0.0;;;0.0
149;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;237.0;0.0;0.0;0.0;0.0;0.0;;;237.0;0.0;0.0;0.0;0.0;0.0;;;100.0
150;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Totaal;27501.0;25562.0;1706.0;1609.0;12.0;76.0;1.0;8.0;233.0;93.0;6.0;6.0;0.0;0.0;0.0;0.0;1.0
151;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;26977.0;25367.0;1594.0;1497.0;12.0;76.0;1.0;8.0;16.0;94.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0
152;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;524.0;195.0;112.0;112.0;0.0;0.0;0.0;0.0;217.0;37.0;21.0;21.0;0.0;0.0;0.0;0.0;41.0
153;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Totaal;27501.0;23444.0;3834.0;3049.0;84.0;665.0;25.0;11.0;223.0;85.0;14.0;11.0;0.0;2.0;0.0;0.0;1.0
154;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;26595.0;22995.0;3590.0;2811.0;83.0;664.0;25.0;7.0;10.0;86.0;13.0;11.0;0.0;2.0;0.0;0.0;0.0
155;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;906.0;449.0;244.0;238.0;1.0;1.0;0.0;4.0;213.0;50.0;27.0;26.0;0.0;0.0;0.0;0.0;24.0
156;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Totaal;27501.0;19008.0;8272.0;5033.0;1128.0;1562.0;540.0;9.0;221.0;69.0;30.0;18.0;4.0;6.0;2.0;0.0;1.0
157;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;18240.0;10639.0;7595.0;4451.0;1124.0;1483.0;536.0;1.0;6.0;58.0;42.0;24.0;6.0;8.0;3.0;0.0;0.0
158;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;9261.0;8369.0;677.0;582.0;4.0;79.0;4.0;8.0;215.0;90.0;7.0;6.0;0.0;1.0;0.0;0.0;2.0
159;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Totaal;27501.0;17590.0;9691.0;5695.0;1416.0;1903.0;668.0;9.0;220.0;64.0;35.0;21.0;5.0;7.0;2.0;0.0;1.0
160;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;10299.0;4320.0;5978.0;3182.0;1206.0;1043.0;546.0;1.0;1.0;42.0;58.0;31.0;12.0;10.0;5.0;0.0;0.0
161;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;17202.0;13270.0;3713.0;2513.0;210.0;860.0;122.0;8.0;219.0;77.0;22.0;15.0;1.0;5.0;1.0;0.0;1.0
162;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Totaal;27501.0;17338.0;9943.0;5824.0;1446.0;1982.0;683.0;8.0;220.0;63.0;36.0;21.0;5.0;7.0;2.0;0.0;1.0
163;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;1751.0;;1751.0;1022.0;423.0;146.0;160.0;0.0;0.0;;100.0;58.0;24.0;8.0;9.0;0.0;0.0
164;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;25750.0;17338.0;8192.0;4802.0;1023.0;1836.0;523.0;8.0;220.0;67.0;32.0;19.0;4.0;7.0;2.0;0.0;1.0
165;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Totaal;27501.0;17337.0;9944.0;5819.0;1446.0;1987.0;684.0;8.0;220.0;63.0;36.0;21.0;5.0;7.0;2.0;0.0;1.0
166;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;98.0;;98.0;30.0;41.0;8.0;19.0;0.0;0.0;;100.0;31.0;42.0;8.0;19.0;0.0;0.0
167;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;27403.0;17337.0;9846.0;5789.0;1405.0;1979.0;665.0;8.0;220.0;63.0;36.0;21.0;5.0;7.0;2.0;0.0;1.0
168;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Totaal;63962.0;62975.0;708.0;672.0;4.0;32.0;;;279.0;98.0;1.0;1.0;0.0;0.0;;;0.0
169;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;63683.0;62975.0;708.0;672.0;4.0;32.0;;;0.0;99.0;1.0;1.0;0.0;0.0;;;0.0
170;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;279.0;0.0;0.0;0.0;0.0;0.0;;;279.0;0.0;0.0;0.0;0.0;0.0;;;100.0
171;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Totaal;63962.0;60294.0;3412.0;2912.0;20.0;465.0;8.0;7.0;256.0;94.0;5.0;5.0;0.0;1.0;0.0;0.0;0.0
172;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;63377.0;59992.0;3385.0;2886.0;20.0;464.0;8.0;7.0;0.0;95.0;5.0;5.0;0.0;1.0;0.0;0.0;0.0
173;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;585.0;302.0;27.0;26.0;0.0;1.0;0.0;0.0;256.0;52.0;5.0;4.0;0.0;0.0;0.0;0.0;44.0
174;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Totaal;63962.0;56005.0;7725.0;5665.0;45.0;1948.0;55.0;12.0;232.0;88.0;12.0;9.0;0.0;3.0;0.0;0.0;0.0
175;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;62949.0;55354.0;7595.0;5574.0;45.0;1909.0;55.0;12.0;0.0;88.0;12.0;9.0;0.0;3.0;0.0;0.0;0.0
176;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;1013.0;651.0;130.0;91.0;0.0;39.0;0.0;0.0;232.0;64.0;13.0;9.0;0.0;4.0;0.0;0.0;23.0
177;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Totaal;63962.0;47357.0;16389.0;10082.0;177.0;5047.0;1070.0;13.0;216.0;74.0;26.0;16.0;0.0;8.0;2.0;0.0;0.0
178;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;57329.0;41686.0;15643.0;9589.0;175.0;4809.0;1062.0;8.0;0.0;73.0;27.0;17.0;0.0;8.0;2.0;0.0;0.0
179;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;6633.0;5671.0;746.0;493.0;2.0;238.0;8.0;5.0;216.0;85.0;11.0;7.0;0.0;4.0;0.0;0.0;3.0
180;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Totaal;63962.0;42513.0;21238.0;12416.0;866.0;6488.0;1455.0;13.0;211.0;66.0;33.0;19.0;1.0;10.0;2.0;0.0;0.0
181;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;40343.0;23404.0;16939.0;10509.0;824.0;4385.0;1216.0;5.0;0.0;58.0;42.0;26.0;2.0;11.0;3.0;0.0;0.0
182;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;23619.0;19109.0;4299.0;1907.0;42.0;2103.0;239.0;8.0;211.0;81.0;18.0;8.0;0.0;9.0;1.0;0.0;1.0
183;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Totaal;63962.0;41459.0;22292.0;12985.0;931.0;6844.0;1521.0;11.0;211.0;65.0;35.0;20.0;1.0;11.0;2.0;0.0;0.0
184;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;7194.0;;7194.0;5295.0;727.0;738.0;434.0;0.0;0.0;;100.0;74.0;10.0;10.0;6.0;0.0;0.0
185;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;56768.0;41459.0;15098.0;7690.0;204.0;6106.0;1087.0;11.0;211.0;73.0;27.0;14.0;0.0;11.0;2.0;0.0;0.0
186;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Totaal;63962.0;41457.0;22294.0;12974.0;931.0;6853.0;1525.0;11.0;211.0;65.0;35.0;20.0;1.0;11.0;2.0;0.0;0.0
187;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;411.0;;411.0;238.0;69.0;33.0;71.0;0.0;0.0;;100.0;58.0;17.0;8.0;17.0;0.0;0.0
188;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;63551.0;41457.0;21883.0;12736.0;862.0;6820.0;1454.0;11.0;211.0;65.0;34.0;20.0;1.0;11.0;2.0;0.0;0.0
189;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;1 jaar na startjaar;Totaal;4504.0;4372.0;70.0;65.0;4.0;1.0;;;62.0;97.0;2.0;1.0;0.0;0.0;;;1.0
190;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;1 jaar na startjaar;Leerlingen in vo op peilmoment;4442.0;4372.0;70.0;65.0;4.0;1.0;;;0.0;98.0;2.0;1.0;0.0;0.0;;;0.0
