ID;RegioS;Perioden;OntvangenMeldingenTotaal_1;k_1eMeldingGeenBetrokkenenBekendVT_2;Totaal_3;MeerdereBetrokkenenAlBekendBijVT_4;EenBetrokkeneAlBekendBijVT_5;Totaal_6;TijdensVeiligheidsbeoordeling_7;NaVeiligheidsbeoordeling_8;TijdensMonitoringDoorVT_9;MeldingNietIngedeeld_10;OntvangenMeldingenTotaal_11;k_1eMeldingGeenBetrokkenenBekendVT_12;Totaal_13;MeerdereBetrokkenenAlBekendBijVT_14;EenBetrokkeneAlBekendBijVT_15;Totaal_16;TijdensVeiligheidsbeoordeling_17;NaVeiligheidsbeoordeling_18;TijdensMonitoring_19;MeldingNietIngedeeld_20
1427;Moerdijk;1e halfjaar 2024;160.0;40.0;65.0;65.0;;45.0;25.0;10.0;10.0;10.0;100.0;25.0;40.6;40.6;;28.1;15.6;6.3;6.3;6.3
1428;Molenlanden;1e halfjaar 2022;150.0;55.0;45.0;45.0;;50.0;25.0;20.0;;;100.0;36.7;30.0;30.0;;33.3;16.7;13.3;;
1429;Molenlanden;2e halfjaar 2022;135.0;50.0;60.0;55.0;;30.0;;20.0;;;100.0;36.5;42.3;40.1;;21.2;;13.9;;
1430;Molenlanden;2022;290.0;105.0;105.0;100.0;;80.0;35.0;40.0;;;100.0;36.5;36.1;35.1;;27.1;11.5;13.2;;
1431;Molenlanden;1e halfjaar 2023;120.0;35.0;45.0;45.0;;30.0;10.0;20.0;;;100.0;29.2;37.5;37.5;;25.0;8.3;16.7;;
1432;Molenlanden;2e halfjaar 2023;150.0;40.0;45.0;40.0;;65.0;30.0;25.0;;;100.0;26.7;30.0;26.7;;43.3;20.0;16.7;;
1433;Molenlanden;2023;270.0;80.0;95.0;85.0;;95.0;45.0;45.0;10.0;;100.0;29.6;35.2;31.5;;35.2;16.7;16.7;3.7;
1434;Molenlanden;1e halfjaar 2024;150.0;50.0;65.0;60.0;;35.0;15.0;15.0;;;100.0;33.3;43.3;40.0;;23.3;10.0;10.0;;
1435;Montferland;1e halfjaar 2022;70.0;25.0;20.0;20.0;;25.0;;10.0;10.0;;100.0;35.7;28.6;28.6;;35.7;;14.3;14.3;
1436;Montferland;2e halfjaar 2022;70.0;25.0;20.0;20.0;;20.0;;10.0;;;100.0;38.0;31.0;26.8;;31.0;;15.5;;
1437;Montferland;2022;140.0;55.0;40.0;35.0;;45.0;;20.0;15.0;;100.0;37.9;30.0;26.4;;32.1;;15.7;11.4;
1438;Montferland;1e halfjaar 2023;95.0;35.0;20.0;20.0;;40.0;;20.0;10.0;;100.0;36.8;21.1;21.1;;42.1;;21.1;10.5;
1439;Montferland;2e halfjaar 2023;75.0;20.0;25.0;20.0;;30.0;;20.0;;;100.0;26.7;33.3;26.7;;40.0;;26.7;;
1440;Montferland;2023;170.0;55.0;45.0;40.0;;65.0;10.0;40.0;15.0;;100.0;32.4;26.5;23.5;;38.2;5.9;23.5;8.8;
1441;Montferland;1e halfjaar 2024;60.0;25.0;15.0;10.0;;15.0;;10.0;;;100.0;41.7;25.0;16.7;;25.0;;16.7;;
1442;Montfoort;1e halfjaar 2022;30.0;10.0;20.0;15.0;;;;;;;100.0;33.3;66.7;50.0;;;;;;
1443;Montfoort;2e halfjaar 2022;50.0;25.0;15.0;15.0;;10.0;;;;;100.0;47.9;35.4;29.2;;16.7;;;;
1444;Montfoort;2022;80.0;30.0;35.0;30.0;;15.0;;10.0;;;100.0;39.2;44.3;38.0;;16.5;;10.1;;
1445;Montfoort;1e halfjaar 2023;30.0;10.0;10.0;10.0;;;;;;;100.0;33.3;33.3;33.3;;;;;;
1446;Montfoort;2e halfjaar 2023;30.0;15.0;15.0;15.0;;;;;;;100.0;50.0;50.0;50.0;;;;;;
1447;Montfoort;2023;60.0;25.0;25.0;25.0;;10.0;10.0;;;;100.0;41.7;41.7;41.7;;16.7;16.7;;;
1448;Montfoort;1e halfjaar 2024;25.0;;15.0;15.0;;;;;;;100.0;;60.0;60.0;;;;;;
1449;Mook en Middelaar;1e halfjaar 2022;15.0;;;;;;;;;;100.0;;;;;;;;;
1450;Mook en Middelaar;2e halfjaar 2022;10.0;;;;;;;;;;100.0;;;;;;;;;
1451;Mook en Middelaar;2022;25.0;10.0;;;;;;;;;100.0;43.5;;;;;;;;
1452;Mook en Middelaar;1e halfjaar 2023;10.0;;;;;;;;;;100.0;;;;;;;;;
1453;Mook en Middelaar;2e halfjaar 2023;15.0;;;;;;;;;;100.0;;;;;;;;;
1454;Mook en Middelaar;2023;25.0;;10.0;10.0;;;;;;;100.0;;40.0;40.0;;;;;;
1455;Mook en Middelaar;1e halfjaar 2024;15.0;;;;;;;;;;100.0;;;;;;;;;
1456;Neder-Betuwe;1e halfjaar 2022;40.0;20.0;10.0;10.0;;;;;;;100.0;50.0;25.0;25.0;;;;;;
1457;Neder-Betuwe;2e halfjaar 2022;55.0;20.0;20.0;20.0;;15.0;;;;;100.0;35.7;39.3;33.9;;25.0;;;;
1458;Neder-Betuwe;2022;95.0;40.0;30.0;30.0;;20.0;;;;;100.0;44.2;33.7;30.5;;21.1;;;;
1459;Neder-Betuwe;1e halfjaar 2023;45.0;25.0;10.0;10.0;;10.0;;;;;100.0;55.6;22.2;22.2;;22.2;;;;
1460;Neder-Betuwe;2e halfjaar 2023;35.0;20.0;10.0;;;;;;;;100.0;57.1;28.6;;;;;;;
1461;Neder-Betuwe;2023;80.0;40.0;20.0;15.0;;15.0;10.0;;;;100.0;50.0;25.0;18.8;;18.8;12.5;;;
1462;Neder-Betuwe;1e halfjaar 2024;70.0;25.0;20.0;15.0;;25.0;20.0;;;;100.0;35.7;28.6;21.4;;35.7;28.6;;;
1463;Nederweert;1e halfjaar 2022;30.0;10.0;15.0;15.0;;10.0;;;;;100.0;33.3;50.0;50.0;;33.3;;;;
1464;Nederweert;2e halfjaar 2022;35.0;15.0;10.0;10.0;;10.0;;;;;100.0;47.1;26.5;26.5;;26.5;;;;
1465;Nederweert;2022;65.0;25.0;25.0;25.0;;20.0;10.0;10.0;;;100.0;36.4;36.4;36.4;;27.3;15.2;12.1;;
1466;Nederweert;1e halfjaar 2023;55.0;20.0;25.0;20.0;;10.0;10.0;;;;100.0;36.4;45.5;36.4;;18.2;18.2;;;
1467;Nederweert;2e halfjaar 2023;30.0;10.0;15.0;15.0;;;;;;;100.0;33.3;50.0;50.0;;;;;;
1468;Nederweert;2023;85.0;30.0;40.0;35.0;;20.0;15.0;;;;100.0;35.3;47.1;41.2;;23.5;17.6;;;
1469;Nederweert;1e halfjaar 2024;35.0;10.0;10.0;10.0;;15.0;;;;;100.0;28.6;28.6;28.6;;42.9;;;;
1470;Nieuwegein;1e halfjaar 2022;280.0;85.0;155.0;130.0;25.0;45.0;10.0;25.0;;;100.0;30.4;55.4;46.4;8.9;16.1;3.6;8.9;;
1471;Nieuwegein;2e halfjaar 2022;275.0;100.0;130.0;110.0;15.0;50.0;25.0;20.0;;;100.0;35.5;46.4;40.2;6.2;18.1;9.8;6.5;;
1472;Nieuwegein;2022;555.0;180.0;280.0;240.0;40.0;95.0;40.0;40.0;10.0;;100.0;32.6;50.7;43.2;7.6;16.7;7.0;7.6;2.2;
1473;Nieuwegein;1e halfjaar 2023;350.0;120.0;170.0;145.0;25.0;50.0;20.0;25.0;;;100.0;34.3;48.6;41.4;7.1;14.3;5.7;7.1;;
1474;Nieuwegein;2e halfjaar 2023;320.0;100.0;160.0;145.0;15.0;60.0;40.0;20.0;;;100.0;31.3;50.0;45.3;4.7;18.8;12.5;6.3;;
1475;Nieuwegein;2023;665.0;225.0;330.0;290.0;40.0;110.0;60.0;45.0;;;100.0;33.8;49.6;43.6;6.0;16.5;9.0;6.8;;
1476;Nieuwegein;1e halfjaar 2024;275.0;85.0;130.0;115.0;15.0;60.0;35.0;20.0;;;100.0;30.9;47.3;41.8;5.5;21.8;12.7;7.3;;
1477;Nieuwkoop;1e halfjaar 2022;70.0;25.0;25.0;25.0;;20.0;;10.0;;;100.0;35.7;35.7;35.7;;28.6;;14.3;;
1478;Nieuwkoop;2e halfjaar 2022;70.0;15.0;25.0;25.0;;25.0;;10.0;10.0;;100.0;24.6;36.2;36.2;;39.1;;15.9;14.5;
1479;Nieuwkoop;2022;140.0;45.0;50.0;50.0;;45.0;10.0;20.0;15.0;;100.0;31.2;36.2;34.0;;31.9;7.1;14.2;10.6;
1480;Nieuwkoop;1e halfjaar 2023;100.0;45.0;30.0;30.0;;25.0;10.0;10.0;;;100.0;45.0;30.0;30.0;;25.0;10.0;10.0;;
1481;Nieuwkoop;2e halfjaar 2023;75.0;25.0;25.0;25.0;;25.0;10.0;;;;100.0;33.3;33.3;33.3;;33.3;13.3;;;
1482;Nieuwkoop;2023;175.0;70.0;55.0;50.0;;45.0;20.0;10.0;10.0;;100.0;40.0;31.4;28.6;;25.7;11.4;5.7;5.7;
1483;Nieuwkoop;1e halfjaar 2024;120.0;35.0;40.0;30.0;;45.0;20.0;25.0;;;100.0;29.2;33.3;25.0;;37.5;16.7;20.8;;
1484;Nijkerk;1e halfjaar 2022;60.0;30.0;15.0;15.0;;15.0;;;;;100.0;50.0;25.0;25.0;;25.0;;;;
1485;Nijkerk;2e halfjaar 2022;80.0;40.0;30.0;25.0;;10.0;;;;;100.0;47.5;38.8;32.5;;10.0;;;;
1486;Nijkerk;2022;140.0;70.0;45.0;40.0;;20.0;10.0;10.0;;;100.0;49.3;32.9;27.9;;15.7;7.9;7.1;;
1487;Nijkerk;1e halfjaar 2023;65.0;35.0;20.0;20.0;;10.0;;;;;100.0;53.8;30.8;30.8;;15.4;;;;
1488;Nijkerk;2e halfjaar 2023;70.0;35.0;20.0;20.0;;15.0;;;;;100.0;50.0;28.6;28.6;;21.4;;;;
1489;Nijkerk;2023;140.0;70.0;45.0;40.0;;25.0;10.0;10.0;;;100.0;50.0;32.1;28.6;;17.9;7.1;7.1;;
1490;Nijkerk;1e halfjaar 2024;80.0;45.0;20.0;20.0;;15.0;;;;;100.0;56.3;25.0;25.0;;18.8;;;;
1491;Nijmegen;1e halfjaar 2022;535.0;200.0;190.0;170.0;20.0;145.0;65.0;45.0;35.0;;100.0;37.4;35.5;31.8;3.7;27.1;12.1;8.4;6.5;
1492;Nijmegen;2e halfjaar 2022;595.0;205.0;220.0;175.0;45.0;160.0;85.0;45.0;35.0;;100.0;34.5;37.2;29.3;7.9;27.3;14.3;7.2;5.7;
1493;Nijmegen;2022;1130.0;405.0;415.0;345.0;70.0;305.0;150.0;85.0;70.0;;100.0;35.8;36.5;30.4;6.1;27.1;13.3;7.7;6.1;
1494;Nijmegen;1e halfjaar 2023;530.0;175.0;205.0;170.0;35.0;145.0;75.0;45.0;20.0;;100.0;33.0;38.7;32.1;6.6;27.4;14.2;8.5;3.8;
1495;Nijmegen;2e halfjaar 2023;505.0;170.0;170.0;140.0;30.0;155.0;95.0;35.0;25.0;;100.0;33.7;33.7;27.7;5.9;30.7;18.8;6.9;5.0;
1496;Nijmegen;2023;1035.0;350.0;375.0;310.0;65.0;300.0;170.0;80.0;50.0;10.0;100.0;33.8;36.2;30.0;6.3;29.0;16.4;7.7;4.8;1.0
1497;Nijmegen;1e halfjaar 2024;540.0;180.0;180.0;145.0;35.0;170.0;100.0;45.0;25.0;10.0;100.0;33.3;33.3;26.9;6.5;31.5;18.5;8.3;4.6;1.9
1498;Nissewaard;1e halfjaar 2022;430.0;110.0;200.0;190.0;15.0;115.0;40.0;55.0;20.0;;100.0;25.6;46.5;44.2;3.5;26.7;9.3;12.8;4.7;
1499;Nissewaard;2e halfjaar 2022;485.0;135.0;185.0;160.0;25.0;165.0;85.0;60.0;20.0;;100.0;28.0;38.5;33.1;5.3;33.5;17.5;12.3;3.7;
1500;Nissewaard;2022;915.0;245.0;390.0;350.0;40.0;280.0;125.0;115.0;35.0;;100.0;26.9;42.5;38.2;4.3;30.5;13.8;12.7;4.0;
1501;Nissewaard;1e halfjaar 2023;475.0;125.0;170.0;155.0;15.0;175.0;85.0;65.0;25.0;;100.0;26.3;35.8;32.6;3.2;36.8;17.9;13.7;5.3;
1502;Nissewaard;2e halfjaar 2023;535.0;130.0;225.0;210.0;15.0;175.0;80.0;75.0;20.0;;100.0;24.3;42.1;39.3;2.8;32.7;15.0;14.0;3.7;
1503;Nissewaard;2023;1005.0;260.0;395.0;360.0;35.0;350.0;170.0;140.0;45.0;;100.0;25.9;39.3;35.8;3.5;34.8;16.9;13.9;4.5;
1504;Nissewaard;1e halfjaar 2024;505.0;145.0;200.0;185.0;15.0;155.0;60.0;75.0;25.0;;100.0;28.7;39.6;36.6;3.0;30.7;11.9;14.9;5.0;
1505;Noardeast-Fryslân;1e halfjaar 2022;160.0;60.0;45.0;40.0;;50.0;15.0;10.0;25.0;;100.0;37.5;28.1;25.0;;31.3;9.4;6.3;15.6;
1506;Noardeast-Fryslân;2e halfjaar 2022;150.0;50.0;50.0;45.0;10.0;40.0;10.0;10.0;20.0;10.0;100.0;33.6;34.2;28.9;5.4;26.2;5.4;8.1;12.8;6.0
1507;Noardeast-Fryslân;2022;310.0;110.0;95.0;85.0;15.0;90.0;25.0;25.0;40.0;15.0;100.0;35.3;31.4;26.9;4.5;29.1;7.8;7.8;13.6;4.2
1508;Noardeast-Fryslân;1e halfjaar 2023;120.0;50.0;45.0;35.0;;25.0;10.0;10.0;;;100.0;41.7;37.5;29.2;;20.8;8.3;8.3;;
1509;Noardeast-Fryslân;2e halfjaar 2023;145.0;45.0;50.0;50.0;;40.0;20.0;20.0;;;100.0;31.0;34.5;34.5;;27.6;13.8;13.8;;
1510;Noardeast-Fryslân;2023;265.0;95.0;95.0;85.0;10.0;70.0;30.0;30.0;10.0;;100.0;35.8;35.8;32.1;3.8;26.4;11.3;11.3;3.8;
1511;Noardeast-Fryslân;1e halfjaar 2024;180.0;50.0;70.0;60.0;;50.0;25.0;15.0;10.0;15.0;100.0;27.8;38.9;33.3;;27.8;13.9;8.3;5.6;8.3
1512;Noord-Beveland;1e halfjaar 2022;25.0;10.0;;;;;;;;;100.0;40.0;;;;;;;;
1513;Noord-Beveland;2e halfjaar 2022;15.0;;;;;;;;;;100.0;;;;;;;;;
1514;Noord-Beveland;2022;40.0;20.0;15.0;10.0;;10.0;;;;;100.0;45.0;35.0;30.0;;20.0;;;;
1515;Noord-Beveland;1e halfjaar 2023;15.0;;;;;;;;;;100.0;;;;;;;;;
1516;Noord-Beveland;2e halfjaar 2023;15.0;;;;;;;;;;100.0;;;;;;;;;
1517;Noord-Beveland;2023;30.0;10.0;15.0;15.0;;;;;;;100.0;33.3;50.0;50.0;;;;;;
1518;Noord-Beveland;1e halfjaar 2024;20.0;10.0;10.0;10.0;;;;;;;100.0;50.0;50.0;50.0;;;;;;
1519;Noordenveld;1e halfjaar 2022;50.0;25.0;10.0;10.0;;10.0;10.0;;;;100.0;50.0;20.0;20.0;;20.0;20.0;;;
1520;Noordenveld;2e halfjaar 2022;45.0;20.0;10.0;;;15.0;10.0;;;;100.0;43.2;18.2;;;38.6;20.5;;;
1521;Noordenveld;2022;95.0;45.0;20.0;15.0;;30.0;15.0;;;;100.0;48.9;20.2;17.0;;29.8;18.1;;;
1522;Noordenveld;1e halfjaar 2023;45.0;25.0;15.0;10.0;;10.0;;;;;100.0;55.6;33.3;22.2;;22.2;;;;
1523;Noordenveld;2e halfjaar 2023;40.0;20.0;10.0;10.0;;10.0;;;;;100.0;50.0;25.0;25.0;;25.0;;;;
1524;Noordenveld;2023;85.0;45.0;25.0;20.0;;20.0;10.0;;;;100.0;52.9;29.4;23.5;;23.5;11.8;;;
1525;Noordenveld;1e halfjaar 2024;40.0;15.0;10.0;10.0;;15.0;10.0;;;;100.0;37.5;25.0;25.0;;37.5;25.0;;;
1526;Noordoostpolder;1e halfjaar 2022;200.0;60.0;75.0;70.0;;65.0;25.0;15.0;20.0;;100.0;30.0;37.5;35.0;;32.5;12.5;7.5;10.0;
1527;Noordoostpolder;2e halfjaar 2022;195.0;60.0;60.0;50.0;10.0;75.0;35.0;15.0;25.0;;100.0;30.3;31.3;26.2;5.1;38.5;16.9;8.7;12.8;
1528;Noordoostpolder;2022;395.0;120.0;135.0;125.0;15.0;140.0;60.0;35.0;45.0;;100.0;30.3;34.3;31.1;3.3;35.4;15.2;8.6;11.6;
1529;Noordoostpolder;1e halfjaar 2023;230.0;100.0;70.0;70.0;;60.0;20.0;25.0;10.0;;100.0;43.5;30.4;30.4;;26.1;8.7;10.9;4.3;
1530;Noordoostpolder;2e halfjaar 2023;255.0;85.0;100.0;90.0;;75.0;45.0;20.0;10.0;;100.0;33.3;39.2;35.3;;29.4;17.6;7.8;3.9;
1531;Noordoostpolder;2023;485.0;185.0;170.0;160.0;10.0;130.0;65.0;45.0;20.0;;100.0;38.1;35.1;33.0;2.1;26.8;13.4;9.3;4.1;
1532;Noordoostpolder;1e halfjaar 2024;230.0;75.0;90.0;85.0;;60.0;35.0;15.0;10.0;;100.0;32.6;39.1;37.0;;26.1;15.2;6.5;4.3;
1533;Noordwijk;1e halfjaar 2022;110.0;30.0;45.0;40.0;;35.0;10.0;15.0;10.0;;100.0;27.3;40.9;36.4;;31.8;9.1;13.6;9.1;
1534;Noordwijk;2e halfjaar 2022;130.0;40.0;40.0;40.0;;45.0;15.0;20.0;10.0;;100.0;32.1;32.1;31.3;;35.1;12.2;16.0;6.9;
1535;Noordwijk;2022;245.0;75.0;85.0;85.0;;80.0;25.0;35.0;20.0;;100.0;30.5;35.4;34.2;;33.7;9.9;15.2;8.6;
1536;Noordwijk;1e halfjaar 2023;140.0;45.0;45.0;40.0;;50.0;15.0;15.0;20.0;;100.0;32.1;32.1;28.6;;35.7;10.7;10.7;14.3;
1537;Noordwijk;2e halfjaar 2023;115.0;45.0;40.0;35.0;;30.0;10.0;10.0;10.0;;100.0;39.1;34.8;30.4;;26.1;8.7;8.7;8.7;
1538;Noordwijk;2023;250.0;90.0;80.0;75.0;;75.0;25.0;25.0;25.0;;100.0;36.0;32.0;30.0;;30.0;10.0;10.0;10.0;
1539;Noordwijk;1e halfjaar 2024;130.0;45.0;40.0;40.0;;45.0;10.0;20.0;20.0;;100.0;34.6;30.8;30.8;;34.6;7.7;15.4;15.4;
1540;Nuenen, Gerwen en Nederwetten;1e halfjaar 2022;40.0;15.0;15.0;15.0;;;;;;;100.0;37.5;37.5;37.5;;;;;;
1541;Nuenen, Gerwen en Nederwetten;2e halfjaar 2022;35.0;10.0;20.0;15.0;;;;;;;100.0;27.0;54.1;45.9;;;;;;
1542;Nuenen, Gerwen en Nederwetten;2022;75.0;25.0;40.0;35.0;;15.0;;;;;100.0;32.5;49.4;42.9;;18.2;;;;
1543;Nuenen, Gerwen en Nederwetten;1e halfjaar 2023;45.0;20.0;15.0;15.0;;;;;;;100.0;44.4;33.3;33.3;;;;;;
1544;Nuenen, Gerwen en Nederwetten;2e halfjaar 2023;55.0;25.0;20.0;20.0;;10.0;;;;;100.0;45.5;36.4;36.4;;18.2;;;;
1545;Nuenen, Gerwen en Nederwetten;2023;100.0;45.0;35.0;30.0;;20.0;;10.0;;;100.0;45.0;35.0;30.0;;20.0;;10.0;;
1546;Nuenen, Gerwen en Nederwetten;1e halfjaar 2024;45.0;10.0;20.0;15.0;;15.0;;;;;100.0;22.2;44.4;33.3;;33.3;;;;
1547;Nunspeet;1e halfjaar 2022;50.0;15.0;15.0;10.0;;20.0;;10.0;;;100.0;30.0;30.0;20.0;;40.0;;20.0;;
1548;Nunspeet;2e halfjaar 2022;40.0;20.0;10.0;10.0;;10.0;;;;;100.0;47.5;30.0;25.0;;22.5;;;;
1549;Nunspeet;2022;90.0;35.0;25.0;20.0;;30.0;;15.0;10.0;;100.0;39.8;28.4;25.0;;31.8;;17.0;9.1;
1550;Nunspeet;1e halfjaar 2023;30.0;15.0;10.0;10.0;;;;;;;100.0;50.0;33.3;33.3;;;;;;
1551;Nunspeet;2e halfjaar 2023;35.0;20.0;10.0;10.0;;;;;;;100.0;57.1;28.6;28.6;;;;;;
1552;Nunspeet;2023;70.0;30.0;25.0;20.0;;15.0;;;;;100.0;42.9;35.7;28.6;;21.4;;;;
1553;Nunspeet;1e halfjaar 2024;35.0;15.0;10.0;;;10.0;;;;;100.0;42.9;28.6;;;28.6;;;;
1554;Oegstgeest;1e halfjaar 2022;50.0;25.0;20.0;15.0;;10.0;;;;;100.0;50.0;40.0;30.0;;20.0;;;;
1555;Oegstgeest;2e halfjaar 2022;45.0;15.0;15.0;15.0;;15.0;;;;;100.0;34.8;34.8;34.8;;30.4;;;;
1556;Oegstgeest;2022;100.0;40.0;35.0;30.0;;20.0;;10.0;;;100.0;42.9;34.7;31.6;;22.4;;10.2;;
1557;Oegstgeest;1e halfjaar 2023;65.0;35.0;15.0;15.0;;10.0;;10.0;;;100.0;53.8;23.1;23.1;;15.4;;15.4;;
1558;Oegstgeest;2e halfjaar 2023;75.0;25.0;25.0;25.0;;20.0;;10.0;;;100.0;33.3;33.3;33.3;;26.7;;13.3;;
1559;Oegstgeest;2023;135.0;60.0;40.0;40.0;;35.0;10.0;15.0;10.0;;100.0;44.4;29.6;29.6;;25.9;7.4;11.1;7.4;
1560;Oegstgeest;1e halfjaar 2024;60.0;15.0;25.0;25.0;;20.0;;10.0;;;100.0;25.0;41.7;41.7;;33.3;;16.7;;
1561;Oirschot;1e halfjaar 2022;55.0;10.0;20.0;15.0;;25.0;15.0;10.0;;;100.0;18.2;36.4;27.3;;45.5;27.3;18.2;;
1562;Oirschot;2e halfjaar 2022;30.0;10.0;10.0;10.0;;;;;;;100.0;37.9;41.4;37.9;;;;;;
1563;Oirschot;2022;85.0;20.0;35.0;30.0;;30.0;15.0;10.0;;;100.0;23.3;39.5;32.6;;37.2;18.6;11.6;;
1564;Oirschot;1e halfjaar 2023;50.0;20.0;25.0;25.0;;10.0;;;;;100.0;40.0;50.0;50.0;;20.0;;;;
1565;Oirschot;2e halfjaar 2023;30.0;;15.0;15.0;;10.0;;;;;100.0;;50.0;50.0;;33.3;;;;
1566;Oirschot;2023;80.0;25.0;35.0;35.0;;20.0;;10.0;;;100.0;31.3;43.8;43.8;;25.0;;12.5;;
1567;Oirschot;1e halfjaar 2024;35.0;15.0;15.0;10.0;;10.0;;;;;100.0;42.9;42.9;28.6;;28.6;;;;
1568;Oisterwijk;1e halfjaar 2022;85.0;30.0;25.0;20.0;;30.0;15.0;;;;100.0;35.3;29.4;23.5;;35.3;17.6;;;
1569;Oisterwijk;2e halfjaar 2022;75.0;25.0;30.0;20.0;10.0;20.0;10.0;;;;100.0;35.5;39.5;28.9;10.5;25.0;14.5;;;
1570;Oisterwijk;2022;160.0;60.0;55.0;45.0;10.0;50.0;25.0;;15.0;;100.0;36.3;33.8;27.5;6.3;30.0;16.9;;8.8;
1571;Oisterwijk;1e halfjaar 2023;85.0;35.0;25.0;20.0;;25.0;15.0;10.0;;;100.0;41.2;29.4;23.5;;29.4;17.6;11.8;;
1572;Oisterwijk;2e halfjaar 2023;105.0;40.0;30.0;25.0;;35.0;20.0;;10.0;;100.0;38.1;28.6;23.8;;33.3;19.0;;9.5;
1573;Oisterwijk;2023;190.0;75.0;50.0;45.0;;65.0;35.0;15.0;15.0;;100.0;39.5;26.3;23.7;;34.2;18.4;7.9;7.9;
1574;Oisterwijk;1e halfjaar 2024;95.0;30.0;25.0;20.0;;40.0;25.0;10.0;;;100.0;31.6;26.3;21.1;;42.1;26.3;10.5;;
1575;Oldambt;1e halfjaar 2022;150.0;45.0;70.0;60.0;10.0;35.0;25.0;10.0;;;100.0;30.0;46.7;40.0;6.7;23.3;16.7;6.7;;
1576;Oldambt;2e halfjaar 2022;125.0;40.0;55.0;45.0;10.0;30.0;15.0;10.0;;;100.0;29.9;41.7;33.9;7.9;23.6;12.6;8.7;;
1577;Oldambt;2022;275.0;80.0;125.0;100.0;20.0;65.0;40.0;20.0;;10.0;100.0;29.6;44.8;36.8;7.9;22.7;14.8;6.9;;2.9
1578;Oldambt;1e halfjaar 2023;140.0;45.0;65.0;55.0;10.0;20.0;10.0;10.0;;10.0;100.0;32.1;46.4;39.3;7.1;14.3;7.1;7.1;;7.1
1579;Oldambt;2e halfjaar 2023;135.0;35.0;55.0;50.0;;35.0;25.0;10.0;;10.0;100.0;25.9;40.7;37.0;;25.9;18.5;7.4;;7.4
1580;Oldambt;2023;275.0;80.0;120.0;110.0;10.0;55.0;35.0;20.0;;20.0;100.0;29.1;43.6;40.0;3.6;20.0;12.7;7.3;;7.3
1581;Oldambt;1e halfjaar 2024;155.0;45.0;60.0;55.0;;40.0;30.0;10.0;;10.0;100.0;29.0;38.7;35.5;;25.8;19.4;6.5;;6.5
1582;Oldebroek;1e halfjaar 2022;35.0;10.0;10.0;10.0;;15.0;;10.0;;;100.0;28.6;28.6;28.6;;42.9;;28.6;;
1583;Oldebroek;2e halfjaar 2022;35.0;10.0;10.0;10.0;;10.0;;;;;100.0;33.3;36.4;33.3;;24.2;;;;
1584;Oldebroek;2022;70.0;25.0;20.0;20.0;;20.0;;10.0;;;100.0;33.8;32.4;30.9;;30.9;;17.6;;
1585;Oldebroek;1e halfjaar 2023;50.0;20.0;15.0;15.0;;15.0;10.0;;;;100.0;40.0;30.0;30.0;;30.0;20.0;;;
1586;Oldebroek;2e halfjaar 2023;25.0;10.0;;;;10.0;;;;;100.0;40.0;;;;40.0;;;;
1587;Oldebroek;2023;75.0;30.0;20.0;20.0;;20.0;10.0;;;;100.0;40.0;26.7;26.7;;26.7;13.3;;;
1588;Oldebroek;1e halfjaar 2024;20.0;10.0;;;;;;;;;100.0;50.0;;;;;;;;
1589;Oldenzaal;1e halfjaar 2022;90.0;30.0;30.0;30.0;;20.0;10.0;;;;100.0;33.3;33.3;33.3;;22.2;11.1;;;
1590;Oldenzaal;2e halfjaar 2022;105.0;25.0;45.0;40.0;;25.0;15.0;;;10.0;100.0;25.7;41.9;36.2;;23.8;14.3;;;8.6
1591;Oldenzaal;2022;195.0;60.0;75.0;70.0;;45.0;25.0;10.0;10.0;15.0;100.0;30.3;39.0;35.4;;22.6;11.8;5.1;5.6;8.2
1592;Oldenzaal;1e halfjaar 2023;100.0;25.0;40.0;35.0;;25.0;15.0;;;10.0;100.0;25.0;40.0;35.0;;25.0;15.0;;;10.0
1593;Oldenzaal;2e halfjaar 2023;100.0;25.0;40.0;35.0;;25.0;10.0;10.0;10.0;;100.0;25.0;40.0;35.0;;25.0;10.0;10.0;10.0;
1594;Oldenzaal;2023;195.0;50.0;80.0;70.0;10.0;55.0;25.0;15.0;15.0;15.0;100.0;25.6;41.0;35.9;5.1;28.2;12.8;7.7;7.7;7.7
1595;Oldenzaal;1e halfjaar 2024;100.0;30.0;50.0;40.0;10.0;10.0;;;;;100.0;30.0;50.0;40.0;10.0;10.0;;;;
1596;Olst-Wijhe;1e halfjaar 2022;30.0;15.0;15.0;10.0;;;;;;;100.0;50.0;50.0;33.3;;;;;;
1597;Olst-Wijhe;2e halfjaar 2022;35.0;20.0;10.0;;;10.0;;;;;100.0;52.8;22.2;;;25.0;;;;
1598;Olst-Wijhe;2022;65.0;30.0;20.0;20.0;;15.0;;;;;100.0;47.8;32.8;26.9;;19.4;;;;
1599;Olst-Wijhe;1e halfjaar 2023;30.0;15.0;10.0;10.0;;;;;;;100.0;50.0;33.3;33.3;;;;;;
1600;Olst-Wijhe;2e halfjaar 2023;35.0;10.0;10.0;10.0;;15.0;10.0;;;;100.0;28.6;28.6;28.6;;42.9;28.6;;;
1601;Olst-Wijhe;2023;65.0;25.0;20.0;20.0;;15.0;10.0;;;;100.0;38.5;30.8;30.8;;23.1;15.4;;;
1602;Olst-Wijhe;1e halfjaar 2024;30.0;15.0;10.0;;;;;;;;100.0;50.0;33.3;;;;;;;
