ID;BedrijfstakkenBranchesSBI2008;Perioden;BeloningVanWerknemers_1;BeloningSeizoengecorrigeerd_2;Lonen_3;LonenSeizoengecorrigeerd_4;SocialePremiesTLVWerkgevers_5;SocialePremiesSeizoengecorrigeerd_6;Loonkosten_7;BeloningVanWerknemers_8;Lonen_9;Loonkosten_10;BeloningPerArbeidsjaar_11;LonenPerArbeidsjaar_12;LoonkostenPerArbeidsjaar_13;BeloningPerGewerktUur_14;LonenPerGewerktUur_15;LoonkostenPerGewerktUur_16;BeloningPerArbeidsjaar_17;LonenPerArbeidsjaar_18;LoonkostenPerArbeidsjaar_19;BeloningPerGewerktUur_20;LonenPerGewerktUur_21;LoonkostenPerGewerktUur_22;Arbeidsjaren_23;GewerkteUren_24;Arbeidsjaren_25;GewerkteUren_26;Totaal_27;Mannen_28;Vrouwen_29;Totaal_30;Mannen_31;Vrouwen_32
1173;L Verhuur en handel van onroerend goed;1996 1e kwartaal;421.0;448.0;317.0;343.0;104.0;104.0;421.0;7.9;7.1;7.9;10.2;7.7;10.2;23.0;17.3;23.0;3.8;3.1;3.8;4.4;3.6;4.4;41;18;3.9;3.3;49;29;21;3.9;1.9;6.9
1174;L Verhuur en handel van onroerend goed;1996 2e kwartaal;508.0;456.0;399.0;348.0;109.0;108.0;507.0;6.2;5.2;6.0;11.8;9.3;11.8;29.1;22.8;29.0;3.2;2.3;3.0;3.7;2.8;3.5;43;17;2.9;2.4;52;30;22;2.9;0.9;5.9
1175;L Verhuur en handel van onroerend goed;1996 3e kwartaal;437.0;467.0;326.0;355.0;111.0;112.0;437.0;3.7;2.8;3.7;9.7;7.3;9.7;24.3;18.1;24.3;2.4;1.5;2.4;3.0;2.1;3.0;45;18;1.2;0.7;54;31;22;1.3;-0.7;4.2
1176;L Verhuur en handel van onroerend goed;1996 4e kwartaal;474.0;471.0;363.0;360.0;111.0;111.0;473.0;5.5;4.9;5.3;10.5;8.1;10.5;22.2;17.0;22.2;2.7;2.1;2.5;3.2;2.6;3.0;45;21;2.7;2.2;54;31;23;2.7;0.7;5.7
1177;L Verhuur en handel van onroerend goed;1996;1840.0;;1405.0;;435.0;;1838.0;5.8;5.0;5.7;42.3;32.3;42.2;24.5;18.7;24.5;3.1;2.3;3.0;3.6;2.8;3.5;44;75;2.6;2.1;52;30;22;2.7;0.7;5.6
1178;L Verhuur en handel van onroerend goed;1997 1e kwartaal;437.0;463.0;335.0;362.0;102.0;101.0;436.0;3.9;5.8;3.7;10.3;7.9;10.3;23.4;18.0;23.4;0.8;2.6;0.6;1.9;3.7;1.7;42;19;3.1;2.0;50;30;21;1.6;2.8;-0.1
1179;L Verhuur en handel van onroerend goed;1997 2e kwartaal;524.0;468.0;420.0;364.0;104.0;104.0;523.0;3.3;5.3;3.3;11.9;9.5;11.9;28.4;22.7;28.3;0.8;2.8;0.8;-2.3;-0.4;-2.3;44;18;2.5;5.7;52;31;21;1.0;2.2;-0.7
1180;L Verhuur en handel van onroerend goed;1997 3e kwartaal;453.0;487.0;345.0;378.0;108.0;109.0;452.0;3.8;5.9;3.6;9.8;7.5;9.8;24.7;18.8;24.6;0.6;2.6;0.3;1.6;3.6;1.3;46;18;3.2;2.2;55;32;22;1.7;2.9;0.0
1181;L Verhuur en handel van onroerend goed;1997 4e kwartaal;516.0;516.0;403.0;402.0;113.0;114.0;514.0;9.0;11.1;8.8;10.7;8.3;10.6;23.2;18.1;23.1;1.3;3.3;1.1;4.3;6.3;4.1;48;22;7.6;4.5;57;34;23;6.0;7.3;4.2
1182;L Verhuur en handel van onroerend goed;1997;1930.0;;1503.0;;427.0;;1925.0;5.0;7.0;4.9;42.6;33.2;42.5;24.8;19.3;24.8;0.8;2.8;0.7;1.4;3.3;1.2;45;78;4.1;3.6;54;32;22;2.6;3.9;0.9
1183;L Verhuur en handel van onroerend goed;1998 1e kwartaal;512.0;538.0;366.0;393.0;146.0;145.0;511.0;17.1;9.2;17.1;11.0;7.8;10.9;24.4;17.5;24.4;6.3;-0.8;6.4;4.3;-2.7;4.4;47;21;10.1;12.2;56;34;22;11.6;13.6;8.7
1184;L Verhuur en handel van onroerend goed;1998 2e kwartaal;611.0;544.0;458.0;394.0;153.0;150.0;610.0;16.5;9.0;16.5;12.5;9.4;12.5;30.5;22.9;30.5;5.1;-1.7;5.1;7.5;0.6;7.5;49;20;10.8;8.4;59;35;23;12.4;14.4;9.5
1185;L Verhuur en handel van onroerend goed;1998 3e kwartaal;508.0;548.0;357.0;394.0;151.0;154.0;507.0;12.0;3.4;12.1;10.4;7.3;10.3;26.3;18.5;26.2;5.9;-2.2;5.9;6.4;-1.8;6.4;49;19;5.8;5.3;59;35;23;7.3;9.2;4.5
1186;L Verhuur en handel van onroerend goed;1998 4e kwartaal;556.0;559.0;402.0;404.0;154.0;155.0;554.0;7.7;-0.3;7.7;11.4;8.2;11.3;24.7;17.9;24.7;6.6;-1.2;6.7;6.6;-1.2;6.7;49;22;0.9;1.0;59;35;23;2.3;4.1;-0.3
1187;L Verhuur en handel van onroerend goed;1998;2187.0;;1583.0;;604.0;;2182.0;13.2;5.3;13.2;45.2;32.7;45.1;26.4;19.1;26.4;6.1;-1.3;6.1;6.4;-1.1;6.4;48;83;6.7;6.4;58;35;23;8.2;10.1;5.4
1188;L Verhuur en handel van onroerend goed;1999 1e kwartaal;557.0;583.0;395.0;423.0;162.0;160.0;556.0;8.8;7.9;8.8;11.9;8.4;11.9;26.7;18.9;26.6;8.4;7.5;8.4;9.1;8.2;9.1;47;21;0.4;-0.3;56;33;23;0.3;-1.2;2.5
1189;L Verhuur en handel van onroerend goed;1999 2e kwartaal;673.0;597.0;506.0;432.0;167.0;166.0;672.0;10.2;10.5;10.2;13.6;10.2;13.6;33.1;24.9;33.1;8.9;9.2;8.9;8.6;8.9;8.6;49;20;1.1;1.4;59;35;24;1.1;-0.4;3.3
1190;L Verhuur en handel van onroerend goed;1999 3e kwartaal;551.0;595.0;383.0;425.0;168.0;171.0;552.0;8.5;7.3;8.9;11.0;7.6;11.0;27.9;19.4;27.9;5.8;4.6;6.2;6.2;5.0;6.6;50;20;2.5;2.2;60;36;25;2.5;1.0;4.7
1191;L Verhuur en handel van onroerend goed;1999 4e kwartaal;617.0;623.0;441.0;447.0;176.0;176.0;616.0;11.0;9.7;11.2;12.0;8.6;12.0;25.4;18.2;25.4;5.2;3.9;5.4;2.8;1.6;3.0;52;24;5.5;8.0;62;37;25;5.5;3.9;7.8
1192;L Verhuur en handel van onroerend goed;1999;2398.0;;1725.0;;673.0;;2396.0;9.7;9.0;9.8;48.4;34.8;48.4;28.1;20.2;28.1;7.1;6.4;7.2;6.5;5.8;6.7;50;85;2.4;3.0;59;35;24;2.4;0.8;4.6
1193;L Verhuur en handel van onroerend goed;2000 1e kwartaal;622.0;652.0;436.0;466.0;186.0;186.0;621.0;11.6;10.4;11.6;12.5;8.8;12.5;27.2;19.1;27.2;5.4;4.2;5.4;2.1;1.0;2.1;50;23;5.9;9.3;60;34;25;5.9;3.6;9.3
1194;L Verhuur en handel van onroerend goed;2000 2e kwartaal;739.0;653.0;546.0;463.0;193.0;191.0;738.0;9.8;7.9;9.8;14.2;10.5;14.2;34.0;25.1;34.0;4.1;2.3;4.1;2.7;1.0;2.7;52;22;5.4;6.9;63;36;26;5.5;3.2;8.8
1195;L Verhuur en handel van onroerend goed;2000 3e kwartaal;631.0;679.0;426.0;472.0;205.0;207.0;632.0;14.5;11.2;14.4;12.0;8.1;12.0;31.5;21.3;31.5;9.6;6.4;9.5;13.0;9.8;12.9;53;20;4.5;1.3;63;36;27;4.5;2.2;7.8
1196;L Verhuur en handel van onroerend goed;2000 4e kwartaal;673.0;684.0;472.0;482.0;201.0;201.0;673.0;9.0;7.0;9.2;12.7;8.9;12.7;28.3;19.9;28.3;6.1;4.1;6.3;11.4;9.3;11.5;53;24;2.8;-2.1;64;37;27;2.8;0.5;6.0
1197;L Verhuur en handel van onroerend goed;2000;2665.0;;1880.0;;785.0;;2664.0;11.1;9.0;11.1;51.4;36.3;51.4;30.2;21.3;30.1;6.2;4.2;6.3;7.2;5.2;7.2;52;88;4.6;3.6;62;36;26;4.6;2.3;7.9
1198;L Verhuur en handel van onroerend goed;2001 1e kwartaal;622.0;656.0;454.0;487.0;168.0;170.0;621.0;0.0;4.1;0.0;12.1;8.8;12.1;27.0;19.7;26.9;-3.4;0.5;-3.4;-0.9;3.1;-0.9;51;23;3.6;0.9;62;35;27;3.5;1.4;6.4
1199;L Verhuur en handel van onroerend goed;2001 2e kwartaal;780.0;684.0;598.0;503.0;182.0;181.0;779.0;5.6;9.5;5.6;14.5;11.1;14.5;35.4;27.1;35.4;2.6;6.4;2.6;4.1;7.9;4.1;54;22;2.9;1.4;65;36;29;3.5;0.0;8.2
1200;L Verhuur en handel van onroerend goed;2001 3e kwartaal;646.0;694.0;459.0;508.0;187.0;185.0;647.0;2.4;7.7;2.4;11.9;8.5;11.9;30.6;21.8;30.7;-0.7;4.4;-0.7;-2.7;2.3;-2.8;54;21;3.1;5.3;65;36;29;3.7;-0.4;9.2
1201;L Verhuur en handel van onroerend goed;2001 4e kwartaal;683.0;698.0;499.0;514.0;184.0;184.0;682.0;1.5;5.7;1.4;12.5;9.2;12.5;27.2;19.9;27.2;-1.4;2.7;-1.5;-3.9;0.1;-4.0;55;25;2.9;5.6;66;37;29;3.5;-0.6;9.2
1202;L Verhuur en handel van onroerend goed;2001;2731.0;;2010.0;;721.0;;2729.0;2.5;6.9;2.5;51.1;37.6;51.0;29.9;22.0;29.9;-0.6;3.6;-0.7;-0.8;3.5;-0.8;53;91;3.1;3.3;64;36;28;3.5;0.1;8.3
1203;L Verhuur en handel van onroerend goed;2002 1e kwartaal;775.0;821.0;566.0;607.0;209.0;214.0;774.0;24.6;24.7;24.6;14.0;10.2;14.0;31.5;23.0;31.5;15.8;15.9;15.8;16.8;16.9;16.9;55;25;7.6;6.6;67;37;30;8.7;6.8;11.2
1204;L Verhuur en handel van onroerend goed;2002 2e kwartaal;815.0;709.0;627.0;524.0;188.0;184.0;816.0;4.5;4.9;4.7;14.6;11.3;14.6;36.0;27.7;36.0;0.6;1.0;0.8;1.6;2.0;1.9;56;23;3.9;2.8;68;37;30;4.6;3.4;6.3
1205;L Verhuur en handel van onroerend goed;2002 3e kwartaal;667.0;716.0;483.0;534.0;184.0;182.0;668.0;3.2;5.2;3.2;11.9;8.6;12.0;30.3;21.9;30.3;0.0;2.0;0.0;-1.0;0.9;-1.0;56;22;3.2;4.3;68;38;30;4.0;3.4;4.7
1206;L Verhuur en handel van onroerend goed;2002 4e kwartaal;686.0;705.0;514.0;532.0;172.0;173.0;685.0;0.4;3.0;0.4;12.2;9.2;12.2;26.7;20.0;26.7;-2.5;0.0;-2.5;-1.9;0.6;-1.9;56;26;3.0;2.4;68;38;31;3.6;2.9;4.3
1207;L Verhuur en handel van onroerend goed;2002;2943.0;;2190.0;;753.0;;2943.0;7.8;9.0;7.8;52.7;39.3;52.7;31.0;23.1;31.0;3.2;4.4;3.3;3.6;4.8;3.7;56;95;4.4;4.0;68;37;30;5.1;4.1;6.5
1208;L Verhuur en handel van onroerend goed;2003 1e kwartaal;735.0;781.0;524.0;563.0;211.0;219.0;735.0;-5.1;-7.4;-5.0;13.1;9.4;13.1;29.5;21.0;29.5;-6.2;-8.5;-6.1;-6.5;-8.7;-6.3;56;25;1.2;1.4;68;38;30;1.8;1.5;2.2
1209;L Verhuur en handel van onroerend goed;2003 2e kwartaal;939.0;811.0;701.0;584.0;238.0;226.0;940.0;15.2;11.8;15.2;16.6;12.4;16.6;40.9;30.5;41.0;13.7;10.3;13.7;13.7;10.3;13.7;56;23;1.4;1.3;69;38;31;1.8;2.3;1.1
1210;L Verhuur en handel van onroerend goed;2003 3e kwartaal;746.0;804.0;523.0;580.0;223.0;224.0;746.0;11.9;8.3;11.7;13.2;9.3;13.2;33.4;23.4;33.4;10.9;7.4;10.8;10.2;6.7;10.0;56;22;0.9;1.5;69;38;31;1.3;1.5;0.9
1211;L Verhuur en handel van onroerend goed;2003 4e kwartaal;780.0;802.0;564.0;583.0;216.0;218.0;779.0;13.7;9.7;13.7;13.8;10.0;13.8;30.2;21.8;30.2;12.9;8.9;12.9;13.1;9.1;13.1;57;26;0.8;0.6;69;38;31;1.2;1.7;0.6
1212;L Verhuur en handel van onroerend goed;2003;3200.0;;2312.0;;888.0;;3200.0;8.7;5.6;8.7;56.8;41.0;56.8;33.3;24.1;33.3;7.6;4.5;7.6;7.5;4.3;7.5;56;96;1.0;1.2;69;38;31;1.5;1.7;1.2
1213;L Verhuur en handel van onroerend goed;2004 1e kwartaal;740.0;787.0;547.0;586.0;193.0;200.0;737.0;0.7;4.4;0.3;13.2;9.8;13.1;29.5;21.8;29.3;0.5;4.3;0.1;-0.1;3.7;-0.5;56;25;0.1;0.7;68;38;30;-0.4;-0.5;-0.2
1214;L Verhuur en handel van onroerend goed;2004 2e kwartaal;917.0;791.0;709.0;592.0;208.0;199.0;916.0;-2.3;1.2;-2.6;16.1;12.5;16.1;40.2;31.1;40.1;-2.9;0.6;-3.1;-1.8;1.7;-2.0;57;23;0.5;-0.5;69;38;31;0.0;-0.4;0.4
1215;L Verhuur en handel van onroerend goed;2004 3e kwartaal;738.0;799.0;538.0;599.0;200.0;200.0;737.0;-1.1;2.9;-1.2;12.9;9.4;12.9;32.7;23.8;32.7;-2.2;1.8;-2.3;-2.1;1.9;-2.2;57;23;1.1;1.0;69;38;31;0.6;0.3;1.0
1216;L Verhuur en handel van onroerend goed;2004 4e kwartaal;771.0;789.0;577.0;593.0;194.0;196.0;769.0;-1.2;2.3;-1.3;13.5;10.1;13.4;28.9;21.7;28.8;-2.2;1.3;-2.3;-4.3;-0.9;-4.4;57;27;1.1;3.2;69;38;31;0.6;0.2;1.1
1217;L Verhuur en handel van onroerend goed;2004;3166.0;;2371.0;;795.0;;3159.0;-1.1;2.6;-1.3;55.8;41.8;55.6;32.6;24.4;32.5;-1.8;1.9;-2.0;-2.2;1.4;-2.4;57;97;0.7;1.2;69;38;31;0.2;-0.1;0.6
1218;L Verhuur en handel van onroerend goed;2005 1e kwartaal;748.0;794.0;559.0;599.0;189.0;196.0;747.0;1.1;2.2;1.4;13.2;9.9;13.2;30.0;22.4;30.0;0.1;1.1;0.3;1.8;2.9;2.1;57;25;1.0;-0.7;69;38;31;1.2;0.2;2.6
1219;L Verhuur en handel van onroerend goed;2005 2e kwartaal;930.0;802.0;726.0;607.0;204.0;195.0;930.0;1.4;2.4;1.5;16.2;12.6;16.2;39.9;31.2;39.9;0.3;1.2;0.4;-0.7;0.2;-0.6;57;23;1.1;2.1;70;38;32;1.2;0.3;2.4
1220;L Verhuur en handel van onroerend goed;2005 3e kwartaal;756.0;826.0;558.0;627.0;198.0;199.0;755.0;2.5;3.7;2.5;13.1;9.7;13.1;32.8;24.2;32.8;1.1;2.3;1.1;0.3;1.5;0.3;58;23;1.3;2.1;70;38;32;1.5;0.6;2.6
1221;L Verhuur en handel van onroerend goed;2005 4e kwartaal;785.0;796.0;597.0;607.0;188.0;189.0;784.0;1.8;3.4;2.0;13.6;10.3;13.5;29.9;22.7;29.9;0.5;2.1;0.6;3.4;5.1;3.6;58;26;1.3;-1.6;70;39;32;1.4;0.7;2.2
1222;L Verhuur en handel van onroerend goed;2005;3219.0;;2440.0;;779.0;;3216.0;1.7;2.9;1.8;56.0;42.5;56.0;33.0;25.0;33.0;0.5;1.6;0.6;1.3;2.5;1.4;57;98;1.2;0.4;70;38;31;1.3;0.5;2.4
1223;L Verhuur en handel van onroerend goed;2006 1e kwartaal;756.0;800.0;574.0;614.0;182.0;187.0;755.0;1.0;2.7;1.0;13.2;10.0;13.2;29.4;22.4;29.4;0.1;1.7;0.1;-1.9;-0.3;-1.9;57;26;0.9;3.0;70;38;32;1.1;0.0;2.4
1224;L Verhuur en handel van onroerend goed;2006 2e kwartaal;936.0;810.0;741.0;623.0;195.0;188.0;936.0;0.6;2.1;0.6;16.1;12.8;16.1;40.7;32.2;40.7;-0.3;1.1;-0.3;2.0;3.4;2.0;58;23;0.9;-1.3;70;38;32;1.1;0.0;2.4
1225;L Verhuur en handel van onroerend goed;2006 3e kwartaal;756.0;834.0;568.0;644.0;188.0;190.0;756.0;0.0;1.8;0.1;13.0;9.8;13.0;33.0;24.8;33.0;-0.6;1.2;-0.4;0.5;2.3;0.6;58;23;0.6;-0.5;71;38;32;0.7;-0.6;2.3
1226;L Verhuur en handel van onroerend goed;2006 4e kwartaal;850.0;853.0;655.0;658.0;195.0;196.0;848.0;8.3;9.7;8.1;14.5;11.2;14.5;32.8;25.3;32.7;7.0;8.4;6.9;9.5;11.0;9.4;59;26;1.2;-1.2;71;39;33;1.5;0.2;3.1
1227;L Verhuur en handel van onroerend goed;2006;3298.0;;2538.0;;760.0;;3295.0;2.4;4.0;2.4;56.9;43.8;56.8;33.8;26.0;33.8;1.5;3.1;1.5;2.4;4.0;2.4;58;98;0.9;0.0;71;38;32;1.1;-0.1;2.5
1228;L Verhuur en handel van onroerend goed;2007 1e kwartaal;808.0;852.0;615.0;657.0;193.0;196.0;807.0;6.9;7.2;6.9;13.8;10.5;13.8;31.0;23.6;30.9;4.2;4.5;4.2;5.1;5.4;5.1;59;26;2.5;1.6;72;39;33;3.3;3.1;3.7
1229;L Verhuur en handel van onroerend goed;2007 2e kwartaal;994.0;864.0;788.0;665.0;206.0;199.0;994.0;6.2;6.4;6.2;16.5;13.1;16.5;42.0;33.3;42.0;2.0;2.2;2.0;3.1;3.3;3.1;60;24;4.1;3.0;73;40;34;4.1;3.9;4.3
1230;L Verhuur en handel van onroerend goed;2007 3e kwartaal;773.0;860.0;580.0;662.0;193.0;198.0;772.0;2.2;2.1;2.1;13.4;10.0;13.3;33.4;25.0;33.3;2.7;2.6;2.6;1.2;1.1;1.1;58;23;-0.4;1.0;71;38;33;0.6;-0.2;1.5
1231;L Verhuur en handel van onroerend goed;2007 4e kwartaal;903.0;898.0;697.0;692.0;206.0;205.0;901.0;6.2;6.4;6.2;15.0;11.6;15.0;33.6;25.9;33.5;3.6;3.8;3.6;2.5;2.7;2.5;60;27;2.5;3.6;74;40;34;3.6;3.0;4.3
1232;L Verhuur en handel van onroerend goed;2007;3478.0;;2680.0;;798.0;;3474.0;5.4;5.6;5.4;58.7;45.3;58.6;34.8;26.9;34.8;3.2;3.4;3.2;3.0;3.2;3.0;59;100;2.2;2.3;73;39;33;2.9;2.4;3.4
1233;L Verhuur en handel van onroerend goed;2008 1e kwartaal;874.0;919.0;660.0;704.0;214.0;215.0;873.0;8.2;7.3;8.2;14.6;11.0;14.5;33.2;25.1;33.2;5.7;4.8;5.7;7.2;6.4;7.3;60;26;2.4;0.9;74;40;34;2.7;1.6;3.9
1234;L Verhuur en handel van onroerend goed;2008 2e kwartaal;1053.0;922.0;830.0;706.0;223.0;216.0;1052.0;6.0;5.4;5.9;16.9;13.4;16.9;43.1;34.0;43.1;2.8;2.2;2.7;2.8;2.1;2.7;62;24;3.1;3.1;76;40;35;3.3;1.8;5.1
1235;L Verhuur en handel van onroerend goed;2008 3e kwartaal;831.0;925.0;620.0;707.0;211.0;219.0;831.0;7.6;6.9;7.7;14.0;10.4;14.0;34.4;25.7;34.4;4.6;3.9;4.7;3.1;2.5;3.3;59;24;2.9;4.3;73;39;34;3.2;1.9;4.7
1236;L Verhuur en handel van onroerend goed;2008 4e kwartaal;951.0;941.0;728.0;720.0;223.0;221.0;951.0;5.4;4.5;5.6;15.3;11.7;15.3;34.4;26.4;34.4;1.9;1.0;2.1;2.5;1.6;2.7;62;28;3.4;2.8;77;40;37;4.2;0.9;8.1
1237;L Verhuur en handel van onroerend goed;2008;3709.0;;2838.0;;871.0;;3707.0;6.7;5.9;6.8;60.9;46.6;60.8;36.2;27.7;36.2;3.6;2.9;3.7;3.8;3.1;3.9;61;103;2.9;2.7;75;40;35;3.3;1.6;5.4
1238;L Verhuur en handel van onroerend goed;2009 1e kwartaal;898.0;944.0;684.0;730.0;214.0;214.0;896.0;2.7;3.6;2.6;14.5;11.0;14.4;33.4;25.4;33.3;-0.5;0.3;-0.6;0.5;1.3;0.4;62;27;3.2;2.2;76;40;37;3.3;0.2;6.9
1239;L Verhuur en handel van onroerend goed;2009 2e kwartaal;1059.0;932.0;844.0;722.0;215.0;210.0;1057.0;0.5;1.6;0.4;16.9;13.5;16.9;43.9;35.0;43.8;0.0;1.1;-0.1;1.8;2.9;1.7;63;24;0.6;-1.2;76;40;37;0.9;-1.2;3.4
1240;L Verhuur en handel van onroerend goed;2009 3e kwartaal;819.0;907.0;615.0;695.0;204.0;212.0;817.0;-1.5;-0.9;-1.7;13.8;10.3;13.7;33.6;25.2;33.5;-1.5;-0.9;-1.7;-2.5;-1.8;-2.7;59;24;0.0;1.0;74;38;35;0.5;-1.2;2.5
1241;L Verhuur en handel van onroerend goed;2009 4e kwartaal;954.0;943.0;734.0;726.0;220.0;218.0;947.0;0.3;0.8;-0.5;15.5;12.0;15.4;34.9;26.8;34.6;1.5;2.0;0.7;1.3;1.8;0.5;61;27;-1.2;-1.0;76;40;36;-1.2;-0.7;-1.7
1242;L Verhuur en handel van onroerend goed;2009;3730.0;;2877.0;;853.0;;3717.0;0.5;1.3;0.2;60.8;46.9;60.6;36.3;28.0;36.2;-0.1;0.7;-0.4;0.3;1.1;0.0;61;103;0.6;0.3;76;39;36;0.9;-0.7;2.7
1243;L Verhuur en handel van onroerend goed;2010 1e kwartaal;852.0;896.0;637.0;681.0;215.0;215.0;843.0;-5.1;-6.9;-5.9;14.7;11.0;14.5;34.2;25.6;33.9;1.4;-0.5;0.6;2.7;0.8;1.8;58;25;-6.4;-7.6;71;38;33;-7.2;-4.5;-10.0
1244;L Verhuur en handel van onroerend goed;2010 2e kwartaal;1023.0;904.0;799.0;687.0;224.0;217.0;1014.0;-3.4;-5.3;-4.0;17.5;13.6;17.3;45.9;35.9;45.5;3.1;1.0;2.4;4.6;2.5;3.9;59;22;-6.3;-7.7;72;38;33;-6.2;-3.9;-8.8
1245;L Verhuur en handel van onroerend goed;2010 3e kwartaal;833.0;916.0;626.0;700.0;207.0;216.0;830.0;1.7;1.8;1.6;14.3;10.7;14.2;35.9;26.9;35.7;3.7;3.7;3.5;6.8;6.9;6.7;58;23;-1.9;-4.8;71;38;33;-3.3;-0.7;-6.2
1246;L Verhuur en handel van onroerend goed;2010 4e kwartaal;917.0;910.0;698.0;693.0;219.0;217.0;911.0;-3.9;-4.9;-3.8;15.6;11.9;15.5;34.6;26.3;34.4;0.5;-0.6;0.6;-0.8;-1.8;-0.7;59;27;-4.3;-3.1;72;39;33;-5.6;-3.3;-8.2
1247;L Verhuur en handel van onroerend goed;2010;3625.0;;2760.0;;865.0;;3598.0;-2.8;-4.1;-3.2;62.0;47.2;61.6;37.4;28.5;37.1;2.0;0.7;1.6;3.1;1.8;2.7;58;97;-4.7;-5.7;71;38;33;-5.6;-3.1;-8.3
1248;L Verhuur en handel van onroerend goed;2011 1e kwartaal;859.0;905.0;644.0;690.0;215.0;215.0;855.0;0.8;1.1;1.4;14.9;11.2;14.8;34.2;25.6;34.0;1.4;1.6;2.0;-0.3;0.0;0.3;58;25;-0.5;1.1;71;38;33;-0.1;0.7;-0.9
1249;L Verhuur en handel van onroerend goed;2011 2e kwartaal;1033.0;913.0;807.0;695.0;226.0;218.0;1030.0;1.0;1.0;1.6;17.8;13.9;17.7;45.9;35.9;45.8;1.9;1.9;2.5;0.0;0.1;0.6;58;22;-0.9;0.9;71;38;33;-0.5;0.0;-1.2
1250;L Verhuur en handel van onroerend goed;2011 3e kwartaal;840.0;918.0;631.0;701.0;209.0;217.0;839.0;0.8;0.8;1.1;14.6;11.0;14.6;36.5;27.4;36.4;2.4;2.4;2.7;1.7;1.6;1.9;57;23;-1.6;-0.8;70;38;32;-1.1;-0.4;-2.0
1251;L Verhuur en handel van onroerend goed;2011 4e kwartaal;921.0;919.0;702.0;699.0;219.0;220.0;922.0;0.4;0.6;1.2;15.9;12.1;15.9;36.3;27.7;36.3;1.9;2.0;2.6;4.9;5.1;5.7;58;25;-1.4;-4.3;71;38;33;-1.0;-0.3;-1.9
1252;L Verhuur en handel van onroerend goed;2011;3653.0;;2784.0;;869.0;;3646.0;0.8;0.9;1.3;63.2;48.2;63.1;38.0;29.0;38.0;1.9;2.0;2.5;1.7;1.8;2.2;58;96;-1.1;-0.9;71;38;33;-0.7;0.0;-1.5
1253;L Verhuur en handel van onroerend goed;2012 1e kwartaal;865.0;910.0;647.0;692.0;218.0;218.0;863.0;0.7;0.5;0.9;15.4;11.5;15.3;34.8;26.1;34.7;3.3;3.1;3.6;2.0;1.7;2.2;56;25;-2.5;-1.2;69;37;32;-3.1;-3.9;-2.1
1254;L Verhuur en handel van onroerend goed;2012 2e kwartaal;1034.0;914.0;804.0;693.0;230.0;221.0;1032.0;0.1;-0.3;0.2;18.4;14.3;18.4;47.3;36.8;47.2;3.5;3.1;3.6;2.9;2.5;3.0;56;22;-3.3;-2.8;69;37;32;-3.6;-4.2;-2.8
1255;L Verhuur en handel van onroerend goed;2012 3e kwartaal;832.0;906.0;622.0;688.0;210.0;218.0;831.0;-1.0;-1.4;-1.0;15.0;11.3;15.0;38.6;28.9;38.6;3.0;2.5;3.0;5.9;5.4;5.9;55;22;-3.8;-6.5;67;36;31;-4.4;-4.9;-3.9
1256;L Verhuur en handel van onroerend goed;2012 4e kwartaal;899.0;901.0;683.0;684.0;216.0;217.0;896.0;-2.4;-2.7;-2.8;16.3;12.4;16.3;37.9;28.8;37.8;2.8;2.5;2.3;4.4;4.1;3.9;55;24;-5.0;-6.5;67;36;31;-5.3;-6.1;-4.4
1257;L Verhuur en handel van onroerend goed;2012;3630.0;;2756.0;;874.0;;3622.0;-0.6;-1.0;-0.7;65.2;49.5;65.1;39.5;30.0;39.4;3.2;2.8;3.1;3.8;3.4;3.7;56;92;-3.7;-4.2;68;36;32;-4.1;-4.8;-3.3
1258;L Verhuur en handel van onroerend goed;2013 1e kwartaal;862.0;905.0;651.0;693.0;211.0;212.0;864.0;-0.4;0.6;0.1;15.9;12.0;16.0;37.0;28.0;37.1;3.7;4.7;4.1;6.3;7.3;6.7;54;23;-3.9;-6.2;66;35;30;-3.9;-3.2;-4.6
1259;L Verhuur en handel van onroerend goed;2013 2e kwartaal;1011.0;893.0;789.0;681.0;222.0;212.0;1012.0;-2.2;-1.9;-2.0;18.6;14.5;18.7;47.2;36.8;47.2;1.3;1.7;1.6;-0.2;0.2;0.1;54;21;-3.5;-2.0;66;36;31;-3.8;-3.2;-4.5
1260;L Verhuur en handel van onroerend goed;2013 3e kwartaal;815.0;887.0;614.0;679.0;201.0;208.0;816.0;-2.1;-1.3;-1.8;15.2;11.5;15.3;37.9;28.6;38.0;1.3;2.1;1.5;-1.8;-1.0;-1.6;53;21;-3.3;-0.3;65;35;30;-2.9;-2.9;-3.0
1261;L Verhuur en handel van onroerend goed;2013 4e kwartaal;875.0;880.0;677.0;680.0;198.0;200.0;876.0;-2.7;-0.9;-2.2;16.4;12.7;16.4;37.2;28.8;37.2;0.1;2.0;0.6;-1.8;0.0;-1.4;53;24;-2.8;-0.9;65;35;30;-2.9;-2.7;-3.0
1262;L Verhuur en handel van onroerend goed;2013;3563.0;;2731.0;;832.0;;3568.0;-1.9;-0.9;-1.5;66.2;50.8;66.3;39.7;30.4;39.8;1.6;2.5;1.9;0.6;1.6;1.0;54;90;-3.4;-2.4;66;35;30;-3.4;-3.0;-3.8
