ID;Geslacht;Leeftijd;RegioIndeling2015;Perioden;TotaleBevolking_1
7053;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Amsterdam (CR);2038;87.2
7054;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Amsterdam (CR);2039;87.5
7055;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Amsterdam (CR);2040;87.8
7056;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2017;14.1
7057;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2018;13.9
7058;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2019;13.7
7059;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2020;13.5
7060;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2021;13.1
7061;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2022;12.9
7062;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2023;12.8
7063;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2024;12.9
7064;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2025;12.9
7065;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2026;13.3
7066;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2027;13.6
7067;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2028;14.0
7068;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2029;14.3
7069;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2030;14.4
7070;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2031;14.6
7071;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2032;14.7
7072;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2033;14.8
7073;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2034;14.8
7074;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2035;14.8
7075;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2036;14.8
7076;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2037;14.8
7077;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2038;14.8
7078;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2039;14.8
7079;Totaal mannen en vrouwen;5 tot 10 jaar;Het Gooi en Vechtstreek (CR);2040;14.8
7080;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2017;22.8
7081;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2018;23.0
7082;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2019;22.9
7083;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2020;22.8
7084;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2021;22.5
7085;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2022;22.2
7086;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2023;22.3
7087;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2024;22.5
7088;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2025;22.9
7089;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2026;23.4
7090;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2027;23.9
7091;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2028;24.4
7092;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2029;24.9
7093;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2030;25.2
7094;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2031;25.5
7095;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2032;25.8
7096;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2033;26.0
7097;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2034;26.2
7098;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2035;26.2
7099;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2036;26.3
7100;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2037;26.2
7101;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2038;26.2
7102;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2039;26.1
7103;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie Leiden en Bollenstreek (CR);2040;26.0
7104;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2017;50.9
7105;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2018;51.9
7106;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2019;52.2
7107;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2020;52.4
7108;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2021;52.3
7109;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2022;52.1
7110;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2023;52.2
7111;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2024;52.8
7112;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2025;53.3
7113;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2026;54.1
7114;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2027;54.7
7115;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2028;55.3
7116;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2029;55.8
7117;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2030;56.1
7118;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2031;56.4
7119;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2032;56.7
7120;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2033;56.9
7121;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2034;57.0
7122;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2035;57.2
7123;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2036;57.2
7124;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2037;57.3
7125;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2038;57.5
7126;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2039;57.6
7127;Totaal mannen en vrouwen;5 tot 10 jaar;Agglomeratie 's-Gravenhage (CR);2040;57.7
7128;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2017;11.3
7129;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2018;11.3
7130;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2019;11.3
7131;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2020;11.2
7132;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2021;11.2
7133;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2022;11.3
7134;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2023;11.5
7135;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2024;11.6
7136;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2025;11.9
7137;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2026;12.2
7138;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2027;12.5
7139;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2028;12.7
7140;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2029;12.9
7141;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2030;13.1
7142;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2031;13.4
7143;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2032;13.5
7144;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2033;13.7
7145;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2034;13.9
7146;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2035;14.0
7147;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2036;14.1
7148;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2037;14.2
7149;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2038;14.2
7150;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2039;14.2
7151;Totaal mannen en vrouwen;5 tot 10 jaar;Delft en Westland (CR);2040;14.2
7152;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2017;18.5
7153;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2018;18.5
7154;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2019;18.1
7155;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2020;18.1
7156;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2021;17.7
7157;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2022;17.6
7158;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2023;17.6
7159;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2024;17.8
7160;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2025;17.9
7161;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2026;18.1
7162;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2027;18.4
7163;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2028;18.5
7164;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2029;18.6
7165;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2030;18.7
7166;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2031;18.8
7167;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2032;18.8
7168;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2033;18.8
7169;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2034;18.8
7170;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2035;18.7
7171;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2036;18.6
7172;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2037;18.5
7173;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2038;18.4
7174;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2039;18.3
7175;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Zuid-Holland (CR);2040;18.2
7176;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2017;78.7
7177;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2018;79.8
7178;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2019;79.5
7179;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2020;79.3
7180;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2021;78.7
7181;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2022;78.6
7182;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2023;78.6
7183;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2024;79.4
7184;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2025;80.0
7185;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2026;80.9
7186;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2027;81.6
7187;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2028;82.2
7188;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2029;82.7
7189;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2030;83.1
7190;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2031;83.3
7191;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2032;83.5
7192;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2033;83.7
7193;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2034;83.7
7194;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2035;83.7
7195;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2036;83.7
7196;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2037;83.6
7197;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2038;83.4
7198;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2039;83.2
7199;Totaal mannen en vrouwen;5 tot 10 jaar;Groot-Rijnmond (CR);2040;83.0
7200;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2017;23.6
7201;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2018;23.7
7202;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2019;23.4
7203;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2020;23.3
7204;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2021;23.0
7205;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2022;22.8
7206;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2023;22.7
7207;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2024;22.8
7208;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2025;22.7
7209;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2026;22.8
7210;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2027;23.0
7211;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2028;23.1
7212;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2029;23.2
7213;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2030;23.2
7214;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2031;23.3
7215;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2032;23.3
7216;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2033;23.4
7217;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2034;23.3
7218;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2035;23.3
7219;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2036;23.3
7220;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2037;23.2
7221;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2038;23.2
7222;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2039;23.1
7223;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Zuid-Holland (CR);2040;22.9
7224;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2017;4.8
7225;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2018;4.8
7226;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2019;4.7
7227;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2020;4.7
7228;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2021;4.6
7229;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2022;4.6
7230;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2023;4.6
7231;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2024;4.6
7232;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2025;4.7
7233;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2026;4.7
7234;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2027;4.8
7235;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2028;4.9
7236;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2029;5.0
7237;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2030;5.0
7238;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2031;5.1
7239;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2032;5.1
7240;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2033;5.1
7241;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2034;5.1
7242;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2035;5.1
7243;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2036;5.1
7244;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2037;5.1
7245;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2038;5.1
7246;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2039;5.1
7247;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeuwsch-Vlaanderen (CR);2040;5.1
7248;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2017;14.8
7249;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2018;14.8
7250;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2019;14.5
7251;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2020;14.3
7252;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2021;14.1
7253;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2022;14.0
7254;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2023;13.9
7255;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2024;14.0
7256;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2025;14.1
7257;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2026;14.2
7258;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2027;14.4
7259;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2028;14.5
7260;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2029;14.7
7261;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2030;14.8
7262;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2031;14.9
7263;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2032;15.0
7264;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2033;15.1
7265;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2034;15.1
7266;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2035;15.1
7267;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2036;15.1
7268;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2037;15.1
7269;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2038;15.0
7270;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2039;14.9
7271;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Zeeland (CR);2040;14.8
7272;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2017;32.4
7273;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2018;32.4
7274;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2019;31.9
7275;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2020;31.8
7276;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2021;31.3
7277;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2022;31.1
7278;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2023;31.2
7279;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2024;31.5
7280;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2025;31.7
7281;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2026;32.2
7282;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2027;32.6
7283;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2028;33.0
7284;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2029;33.4
7285;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2030;33.7
7286;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2031;34.0
7287;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2032;34.2
7288;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2033;34.4
7289;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2034;34.6
7290;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2035;34.8
7291;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2036;34.8
7292;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2037;35.0
7293;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2038;35.0
7294;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2039;35.0
7295;Totaal mannen en vrouwen;5 tot 10 jaar;West-Noord-Brabant (CR);2040;34.9
7296;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2017;25.0
7297;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2018;24.9
7298;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2019;24.5
7299;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2020;24.2
7300;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2021;23.9
7301;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2022;23.7
7302;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2023;23.7
7303;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2024;23.9
7304;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2025;24.1
7305;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2026;24.6
7306;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2027;25.0
7307;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2028;25.4
7308;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2029;25.8
7309;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2030;26.2
7310;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2031;26.5
7311;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2032;26.8
7312;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2033;27.0
7313;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2034;27.2
7314;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2035;27.4
7315;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2036;27.5
7316;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2037;27.5
7317;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2038;27.6
7318;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2039;27.6
7319;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Noord-Brabant (CR);2040;27.6
7320;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2017;34.8
7321;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2018;34.5
7322;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2019;33.8
