ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;Huishoudgrootte;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
2802;Mannen;0;Mbo (exclusief extraneï);0;Totaal huishoudgrootte;2006/'07;259820.0;31700.0;228120.0;12.2
2803;Mannen;0;Mbo (exclusief extraneï);0;Totaal huishoudgrootte;2007/'08;266500.0;31760.0;234740.0;11.9
2804;Mannen;0;Mbo (exclusief extraneï);0;Totaal huishoudgrootte;2008/'09;268090.0;28800.0;239300.0;10.7
2805;Mannen;0;Mbo (exclusief extraneï);0;1 tot 5 leden;2004/'05;208960.0;30950.0;178010.0;14.8
2806;Mannen;0;Mbo (exclusief extraneï);0;1 tot 5 leden;2005/'06;231610.0;29920.0;201690.0;12.9
2807;Mannen;0;Mbo (exclusief extraneï);0;1 tot 5 leden;2006/'07;235500.0;28830.0;206680.0;12.2
2808;Mannen;0;Mbo (exclusief extraneï);0;1 tot 5 leden;2007/'08;244640.0;29310.0;215330.0;12.0
2809;Mannen;0;Mbo (exclusief extraneï);0;1 tot 5 leden;2008/'09;247050.0;26750.0;220300.0;10.8
2810;Mannen;0;Mbo (exclusief extraneï);0;6 leden of meer;2004/'05;19740.0;2420.0;17320.0;12.3
2811;Mannen;0;Mbo (exclusief extraneï);0;6 leden of meer;2005/'06;20800.0;2200.0;18600.0;10.6
2812;Mannen;0;Mbo (exclusief extraneï);0;6 leden of meer;2006/'07;21190.0;2360.0;18830.0;11.1
2813;Mannen;0;Mbo (exclusief extraneï);0;6 leden of meer;2007/'08;21560.0;2390.0;19170.0;11.1
2814;Mannen;0;Mbo (exclusief extraneï);0;6 leden of meer;2008/'09;21020.0;2040.0;18980.0;9.7
2815;Mannen;0;Mbo (exclusief extraneï);0;Huishoudgrootte onbekend;2004/'05;970.0;270.0;700.0;27.9
2816;Mannen;0;Mbo (exclusief extraneï);0;Huishoudgrootte onbekend;2005/'06;1310.0;330.0;980.0;25.1
2817;Mannen;0;Mbo (exclusief extraneï);0;Huishoudgrootte onbekend;2006/'07;3130.0;520.0;2610.0;16.6
2818;Mannen;0;Mbo (exclusief extraneï);0;Huishoudgrootte onbekend;2007/'08;300.0;60.0;240.0;20.8
2819;Mannen;0;Mbo (exclusief extraneï);0;Huishoudgrootte onbekend;2008/'09;30.0;;20.0;
2820;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2004/'05;184350.0;22410.0;161940.0;12.2
2821;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2005/'06;202460.0;21410.0;181050.0;10.6
2822;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2006/'07;205160.0;20910.0;184250.0;10.2
2823;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2007/'08;205910.0;19840.0;186070.0;9.6
2824;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2008/'09;205660.0;18120.0;187530.0;8.8
2825;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;1 tot 5 leden;2004/'05;165320.0;20180.0;145130.0;12.2
2826;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;1 tot 5 leden;2005/'06;182220.0;19320.0;162900.0;10.6
2827;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;1 tot 5 leden;2006/'07;183510.0;18590.0;164910.0;10.1
2828;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;1 tot 5 leden;2007/'08;186190.0;17870.0;168320.0;9.6
2829;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;1 tot 5 leden;2008/'09;186630.0;16450.0;170190.0;8.8
2830;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;6 leden of meer;2004/'05;18330.0;2050.0;16280.0;11.2
2831;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;6 leden of meer;2005/'06;19270.0;1870.0;17400.0;9.7
2832;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;6 leden of meer;2006/'07;19300.0;1940.0;17360.0;10.1
2833;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;6 leden of meer;2007/'08;19470.0;1930.0;17550.0;9.9
2834;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;6 leden of meer;2008/'09;19000.0;1670.0;17330.0;8.8
2835;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2004/'05;710.0;170.0;530.0;24.6
2836;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2005/'06;970.0;220.0;740.0;23.1
2837;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2006/'07;2350.0;380.0;1980.0;16.0
2838;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2007/'08;250.0;50.0;200.0;20.7
2839;Mannen;0;Mbo (exclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2008/'09;20.0;;20.0;
2840;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2004/'05;28500.0;3000.0;25500.0;10.5
2841;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2005/'06;30590.0;2980.0;27610.0;9.8
2842;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2006/'07;31350.0;2740.0;28610.0;8.7
2843;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2007/'08;30850.0;1980.0;28870.0;6.4
2844;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2008/'09;29950.0;1510.0;28440.0;5.0
2845;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;1 tot 5 leden;2004/'05;24900.0;2660.0;22250.0;10.7
2846;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;1 tot 5 leden;2005/'06;26760.0;2630.0;24130.0;9.8
2847;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;1 tot 5 leden;2006/'07;27320.0;2400.0;24920.0;8.8
2848;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;1 tot 5 leden;2007/'08;27200.0;1720.0;25490.0;6.3
2849;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;1 tot 5 leden;2008/'09;26450.0;1330.0;25120.0;5.0
2850;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;6 leden of meer;2004/'05;3530.0;320.0;3210.0;9.1
2851;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;6 leden of meer;2005/'06;3750.0;330.0;3420.0;8.8
2852;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;6 leden of meer;2006/'07;3800.0;310.0;3480.0;8.2
2853;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;6 leden of meer;2007/'08;3620.0;260.0;3360.0;7.1
2854;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;6 leden of meer;2008/'09;3500.0;180.0;3320.0;5.1
2855;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2004/'05;70.0;20.0;50.0;30.3
2856;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2005/'06;80.0;30.0;50.0;34.9
2857;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2006/'07;240.0;30.0;210.0;13.8
2858;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2007/'08;30.0;;30.0;
2859;Mannen;0;Mbo (exclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2008/'09;;;;
2860;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2004/'05;155850.0;19410.0;136440.0;12.5
2861;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2005/'06;171870.0;18430.0;153440.0;10.7
2862;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2006/'07;173810.0;18170.0;155640.0;10.5
2863;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2007/'08;175070.0;17870.0;157200.0;10.2
2864;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2008/'09;175710.0;16610.0;159100.0;9.5
2865;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2004/'05;140410.0;17530.0;122890.0;12.5
2866;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2005/'06;155470.0;16700.0;138770.0;10.7
2867;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2006/'07;156190.0;16200.0;139990.0;10.4
2868;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2007/'08;158990.0;16150.0;142840.0;10.2
2869;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2008/'09;160190.0;15120.0;145070.0;9.4
2870;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;6 leden of meer;2004/'05;14800.0;1730.0;13070.0;11.7
2871;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;6 leden of meer;2005/'06;15520.0;1540.0;13980.0;9.9
2872;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;6 leden of meer;2006/'07;15510.0;1630.0;13880.0;10.5
2873;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;6 leden of meer;2007/'08;15860.0;1670.0;14190.0;10.5
2874;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;6 leden of meer;2008/'09;15500.0;1490.0;14010.0;9.6
2875;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2004/'05;640.0;150.0;490.0;24.1
2876;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2005/'06;880.0;190.0;690.0;22.0
2877;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2006/'07;2120.0;340.0;1770.0;16.2
2878;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2007/'08;220.0;50.0;170.0;22.1
2879;Mannen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2008/'09;20.0;;10.0;
2880;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2004/'05;45320.0;11230.0;34090.0;24.8
2881;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2005/'06;51260.0;11030.0;40230.0;21.5
2882;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2006/'07;54660.0;10790.0;43870.0;19.7
2883;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2007/'08;60590.0;11920.0;48670.0;19.7
2884;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2008/'09;62440.0;10670.0;51770.0;17.1
2885;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;1 tot 5 leden;2004/'05;43640.0;10760.0;32880.0;24.7
2886;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;1 tot 5 leden;2005/'06;49380.0;10600.0;38790.0;21.5
2887;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;1 tot 5 leden;2006/'07;52000.0;10230.0;41760.0;19.7
2888;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;1 tot 5 leden;2007/'08;58450.0;11440.0;47010.0;19.6
2889;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;1 tot 5 leden;2008/'09;60420.0;10310.0;50110.0;17.1
2890;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;6 leden of meer;2004/'05;1410.0;370.0;1040.0;26.0
2891;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;6 leden of meer;2005/'06;1530.0;330.0;1200.0;21.4
2892;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;6 leden of meer;2006/'07;1880.0;410.0;1470.0;21.9
2893;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;6 leden of meer;2007/'08;2090.0;470.0;1620.0;22.4
2894;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;6 leden of meer;2008/'09;2020.0;370.0;1650.0;18.2
2895;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2004/'05;270.0;100.0;170.0;36.6
2896;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2005/'06;350.0;110.0;240.0;30.7
2897;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2006/'07;780.0;140.0;640.0;18.5
2898;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2007/'08;50.0;10.0;40.0;21.2
2899;Mannen;0;Mbo (exclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2008/'09;;;;
2900;Mannen;0;100;0;Totaal huishoudgrootte;2004/'05;;;;
2901;Mannen;0;100;0;Totaal huishoudgrootte;2005/'06;5520.0;1290.0;4230.0;23.3
2902;Mannen;0;100;0;Totaal huishoudgrootte;2006/'07;6550.0;1430.0;5120.0;21.8
2903;Mannen;0;100;0;Totaal huishoudgrootte;2007/'08;7480.0;1610.0;5870.0;21.5
2904;Mannen;0;100;0;Totaal huishoudgrootte;2008/'09;8610.0;1480.0;7130.0;17.2
2905;Mannen;0;100;0;1 tot 5 leden;2004/'05;;;;
2906;Mannen;0;100;0;1 tot 5 leden;2005/'06;5060.0;1190.0;3870.0;23.5
2907;Mannen;0;100;0;1 tot 5 leden;2006/'07;5990.0;1310.0;4680.0;21.9
2908;Mannen;0;100;0;1 tot 5 leden;2007/'08;6890.0;1480.0;5410.0;21.5
2909;Mannen;0;100;0;1 tot 5 leden;2008/'09;7960.0;1370.0;6590.0;17.2
2910;Mannen;0;100;0;6 leden of meer;2004/'05;;;;
2911;Mannen;0;100;0;6 leden of meer;2005/'06;410.0;80.0;330.0;19.8
2912;Mannen;0;100;0;6 leden of meer;2006/'07;470.0;90.0;380.0;18.7
2913;Mannen;0;100;0;6 leden of meer;2007/'08;580.0;120.0;450.0;21.0
2914;Mannen;0;100;0;6 leden of meer;2008/'09;650.0;120.0;540.0;17.6
2915;Mannen;0;100;0;Huishoudgrootte onbekend;2004/'05;;;;
2916;Mannen;0;100;0;Huishoudgrootte onbekend;2005/'06;50.0;10.0;30.0;27.7
2917;Mannen;0;100;0;Huishoudgrootte onbekend;2006/'07;90.0;30.0;60.0;31.5
2918;Mannen;0;100;0;Huishoudgrootte onbekend;2007/'08;10.0;;;
2919;Mannen;0;100;0;Huishoudgrootte onbekend;2008/'09;;;;
2920;Mannen;0;100;22 jaar of jonger;Totaal huishoudgrootte;2004/'05;;;;
2921;Mannen;0;100;22 jaar of jonger;Totaal huishoudgrootte;2005/'06;4880.0;1050.0;3830.0;21.4
2922;Mannen;0;100;22 jaar of jonger;Totaal huishoudgrootte;2006/'07;5780.0;1140.0;4640.0;19.8
2923;Mannen;0;100;22 jaar of jonger;Totaal huishoudgrootte;2007/'08;6630.0;1360.0;5270.0;20.5
2924;Mannen;0;100;22 jaar of jonger;Totaal huishoudgrootte;2008/'09;7680.0;1250.0;6430.0;16.3
2925;Mannen;0;100;22 jaar of jonger;1 tot 5 leden;2004/'05;;;;
2926;Mannen;0;100;22 jaar of jonger;1 tot 5 leden;2005/'06;4450.0;960.0;3480.0;21.6
2927;Mannen;0;100;22 jaar of jonger;1 tot 5 leden;2006/'07;5260.0;1040.0;4220.0;19.8
2928;Mannen;0;100;22 jaar of jonger;1 tot 5 leden;2007/'08;6080.0;1250.0;4830.0;20.5
2929;Mannen;0;100;22 jaar of jonger;1 tot 5 leden;2008/'09;7070.0;1150.0;5920.0;16.2
2930;Mannen;0;100;22 jaar of jonger;6 leden of meer;2004/'05;;;;
2931;Mannen;0;100;22 jaar of jonger;6 leden of meer;2005/'06;390.0;80.0;320.0;19.1
2932;Mannen;0;100;22 jaar of jonger;6 leden of meer;2006/'07;440.0;70.0;360.0;16.7
2933;Mannen;0;100;22 jaar of jonger;6 leden of meer;2007/'08;540.0;110.0;430.0;20.4
2934;Mannen;0;100;22 jaar of jonger;6 leden of meer;2008/'09;620.0;110.0;510.0;17.5
2935;Mannen;0;100;22 jaar of jonger;Huishoudgrootte onbekend;2004/'05;;;;
2936;Mannen;0;100;22 jaar of jonger;Huishoudgrootte onbekend;2005/'06;40.0;;30.0;
2937;Mannen;0;100;22 jaar of jonger;Huishoudgrootte onbekend;2006/'07;80.0;30.0;50.0;32.9
2938;Mannen;0;100;22 jaar of jonger;Huishoudgrootte onbekend;2007/'08;;;;
2939;Mannen;0;100;22 jaar of jonger;Huishoudgrootte onbekend;2008/'09;;;;
2940;Mannen;0;100;17 jaar of jonger;Totaal huishoudgrootte;2004/'05;;;;
2941;Mannen;0;100;17 jaar of jonger;Totaal huishoudgrootte;2005/'06;230.0;50.0;190.0;20.1
2942;Mannen;0;100;17 jaar of jonger;Totaal huishoudgrootte;2006/'07;270.0;60.0;210.0;22.3
2943;Mannen;0;100;17 jaar of jonger;Totaal huishoudgrootte;2007/'08;320.0;60.0;260.0;17.2
2944;Mannen;0;100;17 jaar of jonger;Totaal huishoudgrootte;2008/'09;300.0;30.0;270.0;10.0
2945;Mannen;0;100;17 jaar of jonger;1 tot 5 leden;2004/'05;;;;
2946;Mannen;0;100;17 jaar of jonger;1 tot 5 leden;2005/'06;210.0;40.0;170.0;20.2
2947;Mannen;0;100;17 jaar of jonger;1 tot 5 leden;2006/'07;240.0;50.0;180.0;22.8
2948;Mannen;0;100;17 jaar of jonger;1 tot 5 leden;2007/'08;300.0;50.0;250.0;17.2
2949;Mannen;0;100;17 jaar of jonger;1 tot 5 leden;2008/'09;260.0;30.0;240.0;9.5
2950;Mannen;0;100;17 jaar of jonger;6 leden of meer;2004/'05;;;;
2951;Mannen;0;100;17 jaar of jonger;6 leden of meer;2005/'06;30.0;;20.0;
2952;Mannen;0;100;17 jaar of jonger;6 leden of meer;2006/'07;30.0;;30.0;
2953;Mannen;0;100;17 jaar of jonger;6 leden of meer;2007/'08;20.0;;20.0;
2954;Mannen;0;100;17 jaar of jonger;6 leden of meer;2008/'09;40.0;;30.0;
2955;Mannen;0;100;17 jaar of jonger;Huishoudgrootte onbekend;2004/'05;;;;
2956;Mannen;0;100;17 jaar of jonger;Huishoudgrootte onbekend;2005/'06;;;0.0;
2957;Mannen;0;100;17 jaar of jonger;Huishoudgrootte onbekend;2006/'07;;;;
2958;Mannen;0;100;17 jaar of jonger;Huishoudgrootte onbekend;2007/'08;0.0;0.0;0.0;0.0
2959;Mannen;0;100;17 jaar of jonger;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
2960;Mannen;0;100;18 tot 23 jaar;Totaal huishoudgrootte;2004/'05;;;;
2961;Mannen;0;100;18 tot 23 jaar;Totaal huishoudgrootte;2005/'06;4650.0;1000.0;3650.0;21.5
2962;Mannen;0;100;18 tot 23 jaar;Totaal huishoudgrootte;2006/'07;5510.0;1080.0;4430.0;19.6
2963;Mannen;0;100;18 tot 23 jaar;Totaal huishoudgrootte;2007/'08;6310.0;1300.0;5000.0;20.7
2964;Mannen;0;100;18 tot 23 jaar;Totaal huishoudgrootte;2008/'09;7380.0;1220.0;6160.0;16.6
2965;Mannen;0;100;18 tot 23 jaar;1 tot 5 leden;2004/'05;;;;
2966;Mannen;0;100;18 tot 23 jaar;1 tot 5 leden;2005/'06;4240.0;920.0;3320.0;21.7
2967;Mannen;0;100;18 tot 23 jaar;1 tot 5 leden;2006/'07;5030.0;990.0;4040.0;19.7
2968;Mannen;0;100;18 tot 23 jaar;1 tot 5 leden;2007/'08;5780.0;1190.0;4590.0;20.7
2969;Mannen;0;100;18 tot 23 jaar;1 tot 5 leden;2008/'09;6800.0;1120.0;5680.0;16.5
2970;Mannen;0;100;18 tot 23 jaar;6 leden of meer;2004/'05;;;;
2971;Mannen;0;100;18 tot 23 jaar;6 leden of meer;2005/'06;370.0;70.0;300.0;19.3
2972;Mannen;0;100;18 tot 23 jaar;6 leden of meer;2006/'07;410.0;70.0;340.0;16.5
2973;Mannen;0;100;18 tot 23 jaar;6 leden of meer;2007/'08;520.0;110.0;410.0;20.5
2974;Mannen;0;100;18 tot 23 jaar;6 leden of meer;2008/'09;580.0;100.0;480.0;17.8
2975;Mannen;0;100;18 tot 23 jaar;Huishoudgrootte onbekend;2004/'05;;;;
2976;Mannen;0;100;18 tot 23 jaar;Huishoudgrootte onbekend;2005/'06;40.0;;30.0;
2977;Mannen;0;100;18 tot 23 jaar;Huishoudgrootte onbekend;2006/'07;70.0;30.0;50.0;33.8
2978;Mannen;0;100;18 tot 23 jaar;Huishoudgrootte onbekend;2007/'08;;;;
2979;Mannen;0;100;18 tot 23 jaar;Huishoudgrootte onbekend;2008/'09;;;;
2980;Mannen;0;100;23 jaar of ouder;Totaal huishoudgrootte;2004/'05;;;;
2981;Mannen;0;100;23 jaar of ouder;Totaal huishoudgrootte;2005/'06;640.0;240.0;400.0;37.6
2982;Mannen;0;100;23 jaar of ouder;Totaal huishoudgrootte;2006/'07;770.0;280.0;480.0;37.0
2983;Mannen;0;100;23 jaar of ouder;Totaal huishoudgrootte;2007/'08;850.0;250.0;600.0;29.4
2984;Mannen;0;100;23 jaar of ouder;Totaal huishoudgrootte;2008/'09;930.0;230.0;700.0;24.9
2985;Mannen;0;100;23 jaar of ouder;1 tot 5 leden;2004/'05;;;;
2986;Mannen;0;100;23 jaar of ouder;1 tot 5 leden;2005/'06;620.0;230.0;390.0;37.3
2987;Mannen;0;100;23 jaar of ouder;1 tot 5 leden;2006/'07;720.0;270.0;460.0;36.8
2988;Mannen;0;100;23 jaar of ouder;1 tot 5 leden;2007/'08;810.0;240.0;580.0;29.4
2989;Mannen;0;100;23 jaar of ouder;1 tot 5 leden;2008/'09;890.0;220.0;670.0;25.1
2990;Mannen;0;100;23 jaar of ouder;6 leden of meer;2004/'05;;;;
2991;Mannen;0;100;23 jaar of ouder;6 leden of meer;2005/'06;20.0;;10.0;
2992;Mannen;0;100;23 jaar of ouder;6 leden of meer;2006/'07;30.0;20.0;20.0;45.5
2993;Mannen;0;100;23 jaar of ouder;6 leden of meer;2007/'08;40.0;10.0;20.0;31.4
2994;Mannen;0;100;23 jaar of ouder;6 leden of meer;2008/'09;40.0;;30.0;
2995;Mannen;0;100;23 jaar of ouder;Huishoudgrootte onbekend;2004/'05;;;;
2996;Mannen;0;100;23 jaar of ouder;Huishoudgrootte onbekend;2005/'06;;;;
2997;Mannen;0;100;23 jaar of ouder;Huishoudgrootte onbekend;2006/'07;10.0;;;
2998;Mannen;0;100;23 jaar of ouder;Huishoudgrootte onbekend;2007/'08;;0.0;;0.0
2999;Mannen;0;100;23 jaar of ouder;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
3000;Mannen;1;0;0;Totaal huishoudgrootte;2004/'05;522390.0;29380.0;493000.0;5.6
3001;Mannen;1;0;0;Totaal huishoudgrootte;2005/'06;559920.0;28470.0;531450.0;5.1
3002;Mannen;1;0;0;Totaal huishoudgrootte;2006/'07;567070.0;27770.0;539300.0;4.9
3003;Mannen;1;0;0;Totaal huishoudgrootte;2007/'08;572590.0;27050.0;545540.0;4.7
3004;Mannen;1;0;0;Totaal huishoudgrootte;2008/'09;571640.0;24480.0;547160.0;4.3
3005;Mannen;1;0;0;1 tot 5 leden;2004/'05;469500.0;27200.0;442290.0;5.8
3006;Mannen;1;0;0;1 tot 5 leden;2005/'06;505020.0;26450.0;478570.0;5.2
3007;Mannen;1;0;0;1 tot 5 leden;2006/'07;510240.0;25430.0;484810.0;5.0
3008;Mannen;1;0;0;1 tot 5 leden;2007/'08;519210.0;25230.0;493980.0;4.9
3009;Mannen;1;0;0;1 tot 5 leden;2008/'09;519990.0;22920.0;497070.0;4.4
3010;Mannen;1;0;0;6 leden of meer;2004/'05;51780.0;2010.0;49770.0;3.9
3011;Mannen;1;0;0;6 leden of meer;2005/'06;53520.0;1820.0;51700.0;3.4
3012;Mannen;1;0;0;6 leden of meer;2006/'07;52610.0;1930.0;50680.0;3.7
3013;Mannen;1;0;0;6 leden of meer;2007/'08;52630.0;1770.0;50870.0;3.4
3014;Mannen;1;0;0;6 leden of meer;2008/'09;51640.0;1550.0;50090.0;3.0
3015;Mannen;1;0;0;Huishoudgrootte onbekend;2004/'05;1110.0;170.0;940.0;15.7
3016;Mannen;1;0;0;Huishoudgrootte onbekend;2005/'06;1390.0;200.0;1190.0;14.3
3017;Mannen;1;0;0;Huishoudgrootte onbekend;2006/'07;4220.0;410.0;3810.0;9.6
3018;Mannen;1;0;0;Huishoudgrootte onbekend;2007/'08;740.0;50.0;700.0;6.3
3019;Mannen;1;0;0;Huishoudgrootte onbekend;2008/'09;10.0;;;
3020;Mannen;1;0;22 jaar of jonger;Totaal huishoudgrootte;2004/'05;487780.0;21550.0;466230.0;4.4
3021;Mannen;1;0;22 jaar of jonger;Totaal huishoudgrootte;2005/'06;521140.0;20740.0;500400.0;4.0
3022;Mannen;1;0;22 jaar of jonger;Totaal huishoudgrootte;2006/'07;525850.0;20240.0;505610.0;3.8
3023;Mannen;1;0;22 jaar of jonger;Totaal huishoudgrootte;2007/'08;526540.0;18580.0;507950.0;3.5
3024;Mannen;1;0;22 jaar of jonger;Totaal huishoudgrootte;2008/'09;524390.0;17190.0;507200.0;3.3
3025;Mannen;1;0;22 jaar of jonger;1 tot 5 leden;2004/'05;435910.0;19580.0;416330.0;4.5
3026;Mannen;1;0;22 jaar of jonger;1 tot 5 leden;2005/'06;467390.0;18930.0;448460.0;4.1
3027;Mannen;1;0;22 jaar of jonger;1 tot 5 leden;2006/'07;470690.0;18190.0;452500.0;3.9
3028;Mannen;1;0;22 jaar of jonger;1 tot 5 leden;2007/'08;474450.0;17020.0;457430.0;3.6
3029;Mannen;1;0;22 jaar of jonger;1 tot 5 leden;2008/'09;473970.0;15810.0;458160.0;3.3
3030;Mannen;1;0;22 jaar of jonger;6 leden of meer;2004/'05;50910.0;1850.0;49070.0;3.6
3031;Mannen;1;0;22 jaar of jonger;6 leden of meer;2005/'06;52580.0;1670.0;50910.0;3.2
3032;Mannen;1;0;22 jaar of jonger;6 leden of meer;2006/'07;51500.0;1730.0;49770.0;3.3
3033;Mannen;1;0;22 jaar of jonger;6 leden of meer;2007/'08;51370.0;1530.0;49840.0;3.0
3034;Mannen;1;0;22 jaar of jonger;6 leden of meer;2008/'09;50410.0;1380.0;49030.0;2.7
3035;Mannen;1;0;22 jaar of jonger;Huishoudgrootte onbekend;2004/'05;950.0;120.0;830.0;12.8
3036;Mannen;1;0;22 jaar of jonger;Huishoudgrootte onbekend;2005/'06;1170.0;140.0;1030.0;12.1
3037;Mannen;1;0;22 jaar of jonger;Huishoudgrootte onbekend;2006/'07;3660.0;320.0;3340.0;8.9
3038;Mannen;1;0;22 jaar of jonger;Huishoudgrootte onbekend;2007/'08;720.0;40.0;680.0;5.7
3039;Mannen;1;0;22 jaar of jonger;Huishoudgrootte onbekend;2008/'09;;;;
