ID;Geslacht;Leeftijd;Migratiemotief;SociaaleconomischeCategorie;Nationaliteit;Verblijfsduur;JaarVanImmigratie;ImmigrantenExclusiefEUEFTA_1
4875;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;1999 ;705.0
4876;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2000 ;755.0
4877;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2001;915.0
4878;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2002 ;815.0
4879;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2003;695.0
4880;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2004 ;630.0
4881;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2005 ;660.0
4882;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2006;700.0
4883;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2007 ;735.0
4884;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2008;790.0
4885;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2009;740.0
4886;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2010 ;790.0
4887;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2011;775.0
4888;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2012 ;745.0
4889;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2013 ;750.0
4890;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2014 ;860.0
4891;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2015 ;1000.0
4892;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2016;1105.0
4893;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2017;1160.0
4894;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2018;1240.0
4895;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2019;1310.0
4896;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2020;
4897;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2021;
4898;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2022;
4899;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;4 jaar;2023;
4900;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;1999 ;705.0
4901;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2000 ;755.0
4902;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2001;915.0
4903;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2002 ;815.0
4904;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2003;695.0
4905;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2004 ;630.0
4906;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2005 ;660.0
4907;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2006;700.0
4908;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2007 ;735.0
4909;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2008;790.0
4910;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2009;740.0
4911;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2010 ;790.0
4912;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2011;775.0
4913;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2012 ;745.0
4914;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2013 ;750.0
4915;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2014 ;860.0
4916;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2015 ;1000.0
4917;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2016;1105.0
4918;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2017;1160.0
4919;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2018;1240.0
4920;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2019;
4921;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2020;
4922;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2021;
4923;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2022;
4924;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;5 jaar;2023;
4925;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;1999 ;705.0
4926;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2000 ;755.0
4927;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2001;915.0
4928;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2002 ;815.0
4929;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2003;695.0
4930;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2004 ;630.0
4931;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2005 ;660.0
4932;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2006;700.0
4933;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2007 ;735.0
4934;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2008;790.0
4935;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2009;740.0
4936;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2010 ;790.0
4937;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2011;775.0
4938;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2012 ;745.0
4939;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2013 ;750.0
4940;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2014 ;860.0
4941;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2015 ;1000.0
4942;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2016;1105.0
4943;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2017;1160.0
4944;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2018;
4945;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2019;
4946;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2020;
4947;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2021;
4948;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2022;
4949;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;6 jaar;2023;
4950;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;1999 ;705.0
4951;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2000 ;755.0
4952;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2001;915.0
4953;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2002 ;815.0
4954;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2003;695.0
4955;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2004 ;630.0
4956;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2005 ;660.0
4957;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2006;700.0
4958;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2007 ;735.0
4959;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2008;790.0
4960;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2009;740.0
4961;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2010 ;790.0
4962;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2011;775.0
4963;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2012 ;745.0
4964;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2013 ;750.0
4965;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2014 ;860.0
4966;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2015 ;1000.0
4967;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2016;1105.0
4968;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2017;
4969;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2018;
4970;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2019;
4971;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2020;
4972;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2021;
4973;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2022;
4974;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;7 jaar;2023;
4975;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;1999 ;705.0
4976;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2000 ;755.0
4977;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2001;915.0
4978;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2002 ;815.0
4979;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2003;695.0
4980;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2004 ;630.0
4981;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2005 ;660.0
4982;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2006;700.0
4983;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2007 ;735.0
4984;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2008;790.0
4985;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2009;740.0
4986;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2010 ;790.0
4987;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2011;775.0
4988;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2012 ;745.0
4989;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2013 ;750.0
4990;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2014 ;860.0
4991;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2015 ;1000.0
4992;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2016;
4993;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2017;
4994;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2018;
4995;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2019;
4996;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2020;
4997;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2021;
4998;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2022;
4999;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;8 jaar;2023;
5000;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;1999 ;705.0
5001;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2000 ;755.0
5002;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2001;915.0
5003;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2002 ;815.0
5004;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2003;695.0
5005;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2004 ;630.0
5006;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2005 ;660.0
5007;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2006;700.0
5008;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2007 ;735.0
5009;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2008;790.0
5010;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2009;740.0
5011;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2010 ;790.0
5012;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2011;775.0
5013;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2012 ;745.0
5014;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2013 ;750.0
5015;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2014 ;860.0
5016;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2015 ;
5017;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2016;
5018;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2017;
5019;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2018;
5020;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2019;
5021;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2020;
5022;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2021;
5023;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2022;
5024;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;9 jaar;2023;
5025;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;1999 ;705.0
5026;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2000 ;755.0
5027;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2001;915.0
5028;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2002 ;815.0
5029;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2003;695.0
5030;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2004 ;630.0
5031;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2005 ;660.0
5032;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2006;700.0
5033;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2007 ;735.0
5034;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2008;790.0
5035;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2009;740.0
5036;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2010 ;790.0
5037;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2011;775.0
5038;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2012 ;745.0
5039;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2013 ;750.0
5040;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2014 ;
5041;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2015 ;
5042;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2016;
5043;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2017;
5044;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2018;
5045;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2019;
5046;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2020;
5047;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2021;
5048;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2022;
5049;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;10 jaar;2023;
5050;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;1999 ;705.0
5051;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2000 ;755.0
5052;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2001;915.0
5053;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2002 ;815.0
5054;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2003;695.0
5055;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2004 ;630.0
5056;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2005 ;660.0
5057;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2006;700.0
5058;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2007 ;735.0
5059;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2008;790.0
5060;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2009;740.0
5061;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2010 ;790.0
5062;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2011;775.0
5063;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2012 ;745.0
5064;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2013 ;
5065;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2014 ;
5066;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2015 ;
5067;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2016;
5068;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2017;
5069;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2018;
5070;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2019;
5071;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2020;
5072;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2021;
5073;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2022;
5074;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;11 jaar;2023;
5075;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;1999 ;705.0
5076;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2000 ;755.0
5077;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2001;915.0
5078;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2002 ;815.0
5079;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2003;695.0
5080;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2004 ;630.0
5081;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2005 ;660.0
5082;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2006;700.0
5083;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2007 ;735.0
5084;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2008;790.0
5085;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2009;740.0
5086;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2010 ;790.0
5087;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2011;775.0
5088;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2012 ;
5089;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2013 ;
5090;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2014 ;
5091;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2015 ;
5092;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2016;
5093;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2017;
5094;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2018;
5095;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2019;
5096;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2020;
5097;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2021;
5098;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2022;
5099;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;12 jaar;2023;
5100;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;1999 ;705.0
5101;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2000 ;755.0
5102;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2001;915.0
5103;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2002 ;815.0
5104;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2003;695.0
5105;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2004 ;630.0
5106;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2005 ;660.0
5107;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2006;700.0
5108;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2007 ;735.0
5109;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2008;790.0
5110;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2009;740.0
5111;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2010 ;790.0
5112;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2011;
5113;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2012 ;
5114;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2013 ;
5115;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2014 ;
5116;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2015 ;
5117;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2016;
5118;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2017;
5119;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2018;
5120;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2019;
5121;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2020;
5122;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2021;
5123;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2022;
5124;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;13 jaar;2023;
5125;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;1999 ;705.0
5126;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2000 ;755.0
5127;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2001;915.0
5128;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2002 ;815.0
5129;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2003;695.0
5130;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2004 ;630.0
5131;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2005 ;660.0
5132;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2006;700.0
5133;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2007 ;735.0
5134;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2008;790.0
5135;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2009;740.0
5136;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2010 ;
5137;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2011;
5138;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2012 ;
5139;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2013 ;
5140;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2014 ;
5141;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2015 ;
5142;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2016;
5143;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2017;
5144;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2018;
5145;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2019;
5146;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2020;
5147;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2021;
5148;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2022;
5149;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;14 jaar;2023;
5150;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;15 jaar;1999 ;705.0
5151;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;15 jaar;2000 ;755.0
5152;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;15 jaar;2001;915.0
5153;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;15 jaar;2002 ;815.0
5154;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;15 jaar;2003;695.0
5155;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;15 jaar;2004 ;630.0
5156;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;15 jaar;2005 ;660.0
5157;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;15 jaar;2006;700.0
5158;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;15 jaar;2007 ;735.0
5159;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;15 jaar;2008;790.0
5160;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;15 jaar;2009;
5161;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;15 jaar;2010 ;
5162;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;15 jaar;2011;
5163;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;15 jaar;2012 ;
5164;Totaal mannen en vrouwen;10000;Totaal;Totaal;Australisch;15 jaar;2013 ;
