ID;AantalMaatwerkvoorzieningen;RegioS;Perioden;ClientenMetMaatwerkvoorzieningen_1;HuishoudensMetMaatwerkvoorzieningen_2;ClientenMetMaatwerkvoorzieningen_3;HuishoudensMetMaatwerkvoorzieningen_4
875;2 maatwerkvoorzieningen;Nieuwegein;1e halfjaar 2024;765.0;750.0;12.0;24.0
876;2 maatwerkvoorzieningen;Nieuwkoop;1e halfjaar 2024;340.0;345.0;12.0;27.0
877;2 maatwerkvoorzieningen;Nijkerk;1e halfjaar 2024;285.0;265.0;6.0;14.0
878;2 maatwerkvoorzieningen;Nijmegen;1e halfjaar 2024;2825.0;2715.0;15.0;26.0
879;2 maatwerkvoorzieningen;Nissewaard;1e halfjaar 2024;2160.0;1995.0;25.0;49.0
880;2 maatwerkvoorzieningen;Noardeast-Fryslân;1e halfjaar 2024;770.0;725.0;17.0;35.0
881;2 maatwerkvoorzieningen;Noord-Beveland;1e halfjaar 2024;160.0;160.0;20.0;40.0
882;2 maatwerkvoorzieningen;Noordenveld;1e halfjaar 2024;565.0;545.0;18.0;37.0
883;2 maatwerkvoorzieningen;Noordoostpolder;1e halfjaar 2024;690.0;675.0;14.0;31.0
884;2 maatwerkvoorzieningen;Noordwijk;1e halfjaar 2024;595.0;575.0;13.0;26.0
885;2 maatwerkvoorzieningen;Nuenen, Gerwen en Nederwetten;1e halfjaar 2024;275.0;270.0;11.0;25.0
886;2 maatwerkvoorzieningen;Nunspeet;1e halfjaar 2024;370.0;355.0;13.0;29.0
887;2 maatwerkvoorzieningen;Oegstgeest;1e halfjaar 2024;305.0;305.0;12.0;26.0
888;2 maatwerkvoorzieningen;Oirschot;1e halfjaar 2024;205.0;195.0;11.0;23.0
889;2 maatwerkvoorzieningen;Oisterwijk;1e halfjaar 2024;470.0;465.0;14.0;31.0
890;2 maatwerkvoorzieningen;Oldambt;1e halfjaar 2024;1100.0;1055.0;28.0;54.0
891;2 maatwerkvoorzieningen;Oldebroek;1e halfjaar 2024;125.0;130.0;5.0;13.0
892;2 maatwerkvoorzieningen;Oldenzaal;1e halfjaar 2024;705.0;690.0;22.0;47.0
893;2 maatwerkvoorzieningen;Olst-Wijhe;1e halfjaar 2024;295.0;295.0;16.0;35.0
894;2 maatwerkvoorzieningen;Ommen;1e halfjaar 2024;250.0;265.0;13.0;32.0
895;2 maatwerkvoorzieningen;Oost Gelre;1e halfjaar 2024;365.0;375.0;12.0;28.0
896;2 maatwerkvoorzieningen;Oosterhout;1e halfjaar 2024;1365.0;1290.0;24.0;48.0
897;2 maatwerkvoorzieningen;Ooststellingwerf;1e halfjaar 2024;495.0;500.0;19.0;41.0
898;2 maatwerkvoorzieningen;Oostzaan;1e halfjaar 2024;120.0;110.0;12.0;27.0
899;2 maatwerkvoorzieningen;Opmeer;1e halfjaar 2024;140.0;150.0;12.0;28.0
900;2 maatwerkvoorzieningen;Opsterland;1e halfjaar 2024;370.0;385.0;12.0;29.0
901;2 maatwerkvoorzieningen;Oss;1e halfjaar 2024;1955.0;1860.0;21.0;42.0
902;2 maatwerkvoorzieningen;Oude IJsselstreek;1e halfjaar 2024;690.0;700.0;17.0;39.0
903;2 maatwerkvoorzieningen;Ouder-Amstel;1e halfjaar 2024;210.0;230.0;15.0;34.0
904;2 maatwerkvoorzieningen;Oudewater;1e halfjaar 2024;120.0;115.0;12.0;25.0
905;2 maatwerkvoorzieningen;Overbetuwe;1e halfjaar 2024;565.0;540.0;12.0;26.0
906;2 maatwerkvoorzieningen;Papendrecht;1e halfjaar 2024;700.0;690.0;22.0;47.0
907;2 maatwerkvoorzieningen;Peel en Maas;1e halfjaar 2024;415.0;415.0;9.0;20.0
908;2 maatwerkvoorzieningen;Pekela;1e halfjaar 2024;335.0;310.0;27.0;52.0
909;2 maatwerkvoorzieningen;Pijnacker-Nootdorp;1e halfjaar 2024;450.0;465.0;8.0;20.0
910;2 maatwerkvoorzieningen;Purmerend;1e halfjaar 2024;2630.0;2105.0;28.0;47.0
911;2 maatwerkvoorzieningen;Putten;1e halfjaar 2024;275.0;260.0;11.0;25.0
912;2 maatwerkvoorzieningen;Raalte;1e halfjaar 2024;660.0;630.0;17.0;37.0
913;2 maatwerkvoorzieningen;Reimerswaal;1e halfjaar 2024;;;;
914;2 maatwerkvoorzieningen;Renkum;1e halfjaar 2024;545.0;555.0;17.0;35.0
915;2 maatwerkvoorzieningen;Renswoude;1e halfjaar 2024;50.0;45.0;9.0;19.0
916;2 maatwerkvoorzieningen;Reusel-De Mierden;1e halfjaar 2024;195.0;185.0;14.0;31.0
917;2 maatwerkvoorzieningen;Rheden;1e halfjaar 2024;805.0;810.0;18.0;36.0
918;2 maatwerkvoorzieningen;Rhenen;1e halfjaar 2024;240.0;240.0;12.0;27.0
919;2 maatwerkvoorzieningen;Ridderkerk;1e halfjaar 2024;1025.0;995.0;21.0;45.0
920;2 maatwerkvoorzieningen;Rijssen-Holten;1e halfjaar 2024;425.0;435.0;11.0;29.0
921;2 maatwerkvoorzieningen;Rijswijk (ZH.);1e halfjaar 2024;1005.0;1125.0;17.0;38.0
922;2 maatwerkvoorzieningen;Roerdalen;1e halfjaar 2024;360.0;360.0;17.0;36.0
923;2 maatwerkvoorzieningen;Roermond;1e halfjaar 2024;1045.0;1015.0;17.0;33.0
924;2 maatwerkvoorzieningen;De Ronde Venen;1e halfjaar 2024;505.0;485.0;11.0;24.0
925;2 maatwerkvoorzieningen;Roosendaal;1e halfjaar 2024;1680.0;1665.0;22.0;45.0
926;2 maatwerkvoorzieningen;Rotterdam;1e halfjaar 2024;14570.0;14040.0;22.0;40.0
927;2 maatwerkvoorzieningen;Rozendaal;1e halfjaar 2024;10.0;;5.0;
928;2 maatwerkvoorzieningen;Rucphen;1e halfjaar 2024;260.0;270.0;11.0;25.0
929;2 maatwerkvoorzieningen;Schagen;1e halfjaar 2024;495.0;490.0;10.0;22.0
930;2 maatwerkvoorzieningen;Scherpenzeel;1e halfjaar 2024;120.0;130.0;12.0;30.0
931;2 maatwerkvoorzieningen;Schiedam;1e halfjaar 2024;1445.0;1225.0;18.0;31.0
932;2 maatwerkvoorzieningen;Schiermonnikoog;1e halfjaar 2024;15.0;10.0;13.0;21.0
933;2 maatwerkvoorzieningen;Schouwen-Duiveland;1e halfjaar 2024;590.0;580.0;17.0;35.0
934;2 maatwerkvoorzieningen;Simpelveld;1e halfjaar 2024;190.0;190.0;18.0;38.0
935;2 maatwerkvoorzieningen;Sint-Michielsgestel;1e halfjaar 2024;380.0;375.0;13.0;29.0
936;2 maatwerkvoorzieningen;Sittard-Geleen;1e halfjaar 2024;2275.0;2190.0;25.0;46.0
937;2 maatwerkvoorzieningen;Sliedrecht;1e halfjaar 2024;560.0;550.0;21.0;47.0
938;2 maatwerkvoorzieningen;Sluis;1e halfjaar 2024;510.0;505.0;22.0;43.0
939;2 maatwerkvoorzieningen;Smallingerland;1e halfjaar 2024;1195.0;1120.0;21.0;42.0
940;2 maatwerkvoorzieningen;Soest;1e halfjaar 2024;595.0;570.0;13.0;26.0
941;2 maatwerkvoorzieningen;Someren;1e halfjaar 2024;235.0;225.0;12.0;25.0
942;2 maatwerkvoorzieningen;Son en Breugel;1e halfjaar 2024;235.0;225.0;13.0;29.0
943;2 maatwerkvoorzieningen;Stadskanaal;1e halfjaar 2024;1055.0;990.0;33.0;64.0
944;2 maatwerkvoorzieningen;Staphorst;1e halfjaar 2024;110.0;110.0;6.0;17.0
945;2 maatwerkvoorzieningen;Stede Broec;1e halfjaar 2024;380.0;370.0;17.0;37.0
946;2 maatwerkvoorzieningen;Steenbergen;1e halfjaar 2024;485.0;455.0;20.0;40.0
947;2 maatwerkvoorzieningen;Steenwijkerland;1e halfjaar 2024;695.0;695.0;15.0;33.0
948;2 maatwerkvoorzieningen;Stein (L.);1e halfjaar 2024;;;;
949;2 maatwerkvoorzieningen;Stichtse Vecht;1e halfjaar 2024;;;;
950;2 maatwerkvoorzieningen;Súdwest-Fryslân;1e halfjaar 2024;1735.0;1710.0;19.0;40.0
951;2 maatwerkvoorzieningen;Terneuzen;1e halfjaar 2024;810.0;830.0;15.0;31.0
952;2 maatwerkvoorzieningen;Terschelling;1e halfjaar 2024;70.0;75.0;15.0;28.0
953;2 maatwerkvoorzieningen;Texel;1e halfjaar 2024;160.0;155.0;12.0;22.0
954;2 maatwerkvoorzieningen;Teylingen;1e halfjaar 2024;410.0;410.0;11.0;24.0
955;2 maatwerkvoorzieningen;Tholen;1e halfjaar 2024;210.0;240.0;8.0;21.0
956;2 maatwerkvoorzieningen;Tiel;1e halfjaar 2024;770.0;735.0;18.0;37.0
957;2 maatwerkvoorzieningen;Tilburg;1e halfjaar 2024;3610.0;3560.0;16.0;30.0
958;2 maatwerkvoorzieningen;Tubbergen;1e halfjaar 2024;335.0;325.0;16.0;38.0
959;2 maatwerkvoorzieningen;Twenterand;1e halfjaar 2024;420.0;460.0;12.0;33.0
960;2 maatwerkvoorzieningen;Tynaarlo;1e halfjaar 2024;405.0;405.0;12.0;26.0
961;2 maatwerkvoorzieningen;Tytsjerksteradiel;1e halfjaar 2024;315.0;335.0;10.0;23.0
962;2 maatwerkvoorzieningen;Uitgeest;1e halfjaar 2024;125.0;125.0;9.0;21.0
963;2 maatwerkvoorzieningen;Uithoorn;1e halfjaar 2024;425.0;420.0;13.0;30.0
964;2 maatwerkvoorzieningen;Urk;1e halfjaar 2024;185.0;175.0;8.0;25.0
965;2 maatwerkvoorzieningen;Utrecht (gemeente);1e halfjaar 2024;4315.0;4200.0;12.0;21.0
966;2 maatwerkvoorzieningen;Utrechtse Heuvelrug;1e halfjaar 2024;650.0;635.0;13.0;27.0
967;2 maatwerkvoorzieningen;Vaals;1e halfjaar 2024;35.0;35.0;3.0;6.0
968;2 maatwerkvoorzieningen;Valkenburg aan de Geul;1e halfjaar 2024;350.0;335.0;21.0;39.0
969;2 maatwerkvoorzieningen;Valkenswaard;1e halfjaar 2024;565.0;540.0;18.0;35.0
970;2 maatwerkvoorzieningen;Veendam;1e halfjaar 2024;605.0;595.0;22.0;45.0
971;2 maatwerkvoorzieningen;Veenendaal;1e halfjaar 2024;1035.0;1025.0;15.0;34.0
972;2 maatwerkvoorzieningen;Veere;1e halfjaar 2024;150.0;160.0;7.0;16.0
973;2 maatwerkvoorzieningen;Veldhoven;1e halfjaar 2024;925.0;885.0;20.0;41.0
974;2 maatwerkvoorzieningen;Velsen;1e halfjaar 2024;1295.0;1270.0;19.0;39.0
975;2 maatwerkvoorzieningen;Venlo;1e halfjaar 2024;2100.0;2045.0;20.0;40.0
976;2 maatwerkvoorzieningen;Venray;1e halfjaar 2024;700.0;660.0;16.0;31.0
977;2 maatwerkvoorzieningen;Vijfheerenlanden;1e halfjaar 2024;900.0;870.0;15.0;33.0
978;2 maatwerkvoorzieningen;Vlaardingen;1e halfjaar 2024;1775.0;1520.0;23.0;41.0
979;2 maatwerkvoorzieningen;Vlieland;1e halfjaar 2024;25.0;25.0;18.0;30.0
980;2 maatwerkvoorzieningen;Vlissingen;1e halfjaar 2024;1115.0;1090.0;25.0;46.0
981;2 maatwerkvoorzieningen;Voerendaal;1e halfjaar 2024;250.0;235.0;20.0;41.0
982;2 maatwerkvoorzieningen;Voorne aan Zee;1e halfjaar 2024;1470.0;1435.0;20.0;42.0
983;2 maatwerkvoorzieningen;Voorschoten;1e halfjaar 2024;335.0;335.0;13.0;28.0
984;2 maatwerkvoorzieningen;Voorst;1e halfjaar 2024;360.0;360.0;14.0;32.0
985;2 maatwerkvoorzieningen;Vught;1e halfjaar 2024;290.0;290.0;9.0;20.0
986;2 maatwerkvoorzieningen;Waadhoeke;1e halfjaar 2024;845.0;815.0;18.0;38.0
987;2 maatwerkvoorzieningen;Waalre;1e halfjaar 2024;275.0;260.0;15.0;32.0
988;2 maatwerkvoorzieningen;Waalwijk;1e halfjaar 2024;940.0;915.0;19.0;39.0
989;2 maatwerkvoorzieningen;Waddinxveen;1e halfjaar 2024;305.0;315.0;9.0;22.0
990;2 maatwerkvoorzieningen;Wageningen;1e halfjaar 2024;525.0;530.0;12.0;20.0
991;2 maatwerkvoorzieningen;Wassenaar;1e halfjaar 2024;295.0;290.0;11.0;23.0
992;2 maatwerkvoorzieningen;Waterland;1e halfjaar 2024;305.0;290.0;18.0;36.0
993;2 maatwerkvoorzieningen;Weert;1e halfjaar 2024;810.0;775.0;16.0;31.0
994;2 maatwerkvoorzieningen;West Betuwe;1e halfjaar 2024;595.0;580.0;11.0;26.0
995;2 maatwerkvoorzieningen;West Maas en Waal;1e halfjaar 2024;180.0;175.0;9.0;19.0
996;2 maatwerkvoorzieningen;Westerkwartier;1e halfjaar 2024;1050.0;995.0;16.0;35.0
997;2 maatwerkvoorzieningen;Westerveld;1e halfjaar 2024;275.0;275.0;14.0;29.0
998;2 maatwerkvoorzieningen;Westervoort;1e halfjaar 2024;200.0;205.0;13.0;29.0
999;2 maatwerkvoorzieningen;Westerwolde;1e halfjaar 2024;645.0;590.0;24.0;49.0
1000;2 maatwerkvoorzieningen;Westland;1e halfjaar 2024;1400.0;1365.0;12.0;27.0
1001;2 maatwerkvoorzieningen;Weststellingwerf;1e halfjaar 2024;365.0;365.0;14.0;30.0
1002;2 maatwerkvoorzieningen;Wierden;1e halfjaar 2024;285.0;270.0;11.0;26.0
1003;2 maatwerkvoorzieningen;Wijchen;1e halfjaar 2024;690.0;645.0;17.0;35.0
1004;2 maatwerkvoorzieningen;Wijdemeren;1e halfjaar 2024;355.0;365.0;14.0;33.0
1005;2 maatwerkvoorzieningen;Wijk bij Duurstede;1e halfjaar 2024;;;;
1006;2 maatwerkvoorzieningen;Winterswijk;1e halfjaar 2024;375.0;375.0;13.0;27.0
1007;2 maatwerkvoorzieningen;Woensdrecht;1e halfjaar 2024;420.0;395.0;19.0;38.0
1008;2 maatwerkvoorzieningen;Woerden;1e halfjaar 2024;660.0;620.0;12.0;26.0
1009;2 maatwerkvoorzieningen;De Wolden;1e halfjaar 2024;265.0;270.0;11.0;25.0
1010;2 maatwerkvoorzieningen;Wormerland;1e halfjaar 2024;270.0;255.0;16.0;34.0
1011;2 maatwerkvoorzieningen;Woudenberg;1e halfjaar 2024;150.0;155.0;10.0;26.0
1012;2 maatwerkvoorzieningen;Zaanstad;1e halfjaar 2024;2295.0;2225.0;14.0;30.0
1013;2 maatwerkvoorzieningen;Zaltbommel;1e halfjaar 2024;455.0;445.0;15.0;34.0
1014;2 maatwerkvoorzieningen;Zandvoort;1e halfjaar 2024;310.0;310.0;18.0;34.0
1015;2 maatwerkvoorzieningen;Zeewolde;1e halfjaar 2024;265.0;265.0;11.0;25.0
1016;2 maatwerkvoorzieningen;Zeist;1e halfjaar 2024;1085.0;1050.0;16.0;32.0
1017;2 maatwerkvoorzieningen;Zevenaar;1e halfjaar 2024;;;;
1018;2 maatwerkvoorzieningen;Zoetermeer;1e halfjaar 2024;1990.0;1900.0;16.0;32.0
1019;2 maatwerkvoorzieningen;Zoeterwoude;1e halfjaar 2024;55.0;60.0;6.0;14.0
1020;2 maatwerkvoorzieningen;Zuidplas;1e halfjaar 2024;635.0;585.0;13.0;29.0
1021;2 maatwerkvoorzieningen;Zundert;1e halfjaar 2024;385.0;395.0;17.0;38.0
1022;2 maatwerkvoorzieningen;Zutphen;1e halfjaar 2024;880.0;875.0;18.0;36.0
1023;2 maatwerkvoorzieningen;Zwartewaterland;1e halfjaar 2024;265.0;260.0;11.0;28.0
1024;2 maatwerkvoorzieningen;Zwijndrecht;1e halfjaar 2024;975.0;915.0;22.0;44.0
1025;2 maatwerkvoorzieningen;Zwolle;1e halfjaar 2024;2640.0;2585.0;20.0;40.0
1026;3 maatwerkvoorzieningen;Aa en Hunze;1e halfjaar 2024;130.0;155.0;5.0;13.0
1027;3 maatwerkvoorzieningen;Aalsmeer;1e halfjaar 2024;205.0;210.0;6.0;14.0
1028;3 maatwerkvoorzieningen;Aalten;1e halfjaar 2024;170.0;190.0;6.0;16.0
1029;3 maatwerkvoorzieningen;Achtkarspelen;1e halfjaar 2024;110.0;115.0;4.0;9.0
1030;3 maatwerkvoorzieningen;Alblasserdam;1e halfjaar 2024;125.0;130.0;6.0;15.0
1031;3 maatwerkvoorzieningen;Albrandswaard;1e halfjaar 2024;135.0;140.0;5.0;13.0
1032;3 maatwerkvoorzieningen;Alkmaar;1e halfjaar 2024;565.0;610.0;5.0;11.0
1033;3 maatwerkvoorzieningen;Almelo;1e halfjaar 2024;190.0;240.0;3.0;7.0
1034;3 maatwerkvoorzieningen;Almere;1e halfjaar 2024;640.0;690.0;3.0;7.0
1035;3 maatwerkvoorzieningen;Alphen aan den Rijn;1e halfjaar 2024;395.0;400.0;3.0;8.0
1036;3 maatwerkvoorzieningen;Alphen-Chaam;1e halfjaar 2024;45.0;50.0;4.0;11.0
1037;3 maatwerkvoorzieningen;Altena;1e halfjaar 2024;295.0;325.0;5.0;13.0
1038;3 maatwerkvoorzieningen;Ameland;1e halfjaar 2024;20.0;25.0;5.0;13.0
1039;3 maatwerkvoorzieningen;Amersfoort;1e halfjaar 2024;915.0;990.0;6.0;13.0
1040;3 maatwerkvoorzieningen;Amstelveen;1e halfjaar 2024;110.0;110.0;1.0;2.0
1041;3 maatwerkvoorzieningen;Amsterdam;1e halfjaar 2024;7050.0;7395.0;8.0;14.0
1042;3 maatwerkvoorzieningen;Apeldoorn;1e halfjaar 2024;1070.0;1150.0;6.0;14.0
1043;3 maatwerkvoorzieningen;Arnhem;1e halfjaar 2024;970.0;1035.0;6.0;12.0
1044;3 maatwerkvoorzieningen;Assen;1e halfjaar 2024;660.0;670.0;9.0;20.0
1045;3 maatwerkvoorzieningen;Asten;1e halfjaar 2024;85.0;90.0;5.0;12.0
1046;3 maatwerkvoorzieningen;Baarle-Nassau;1e halfjaar 2024;40.0;40.0;6.0;12.0
1047;3 maatwerkvoorzieningen;Baarn;1e halfjaar 2024;155.0;180.0;6.0;15.0
1048;3 maatwerkvoorzieningen;Barendrecht;1e halfjaar 2024;250.0;275.0;5.0;14.0
1049;3 maatwerkvoorzieningen;Barneveld;1e halfjaar 2024;160.0;185.0;3.0;7.0
1050;3 maatwerkvoorzieningen;Beek (L.);1e halfjaar 2024;90.0;105.0;6.0;13.0
1051;3 maatwerkvoorzieningen;Beekdaelen;1e halfjaar 2024;230.0;250.0;6.0;15.0
1052;3 maatwerkvoorzieningen;Beesel;1e halfjaar 2024;95.0;95.0;7.0;16.0
1053;3 maatwerkvoorzieningen;Berg en Dal;1e halfjaar 2024;195.0;235.0;6.0;14.0
1054;3 maatwerkvoorzieningen;Bergeijk;1e halfjaar 2024;90.0;105.0;5.0;13.0
1055;3 maatwerkvoorzieningen;Bergen (L.);1e halfjaar 2024;70.0;80.0;5.0;14.0
1056;3 maatwerkvoorzieningen;Bergen (NH.);1e halfjaar 2024;150.0;150.0;5.0;10.0
1057;3 maatwerkvoorzieningen;Bergen op Zoom;1e halfjaar 2024;720.0;815.0;10.0;25.0
1058;3 maatwerkvoorzieningen;Berkelland;1e halfjaar 2024;205.0;225.0;5.0;11.0
1059;3 maatwerkvoorzieningen;Bernheze;1e halfjaar 2024;125.0;145.0;4.0;10.0
1060;3 maatwerkvoorzieningen;Best;1e halfjaar 2024;150.0;170.0;5.0;12.0
1061;3 maatwerkvoorzieningen;Beuningen;1e halfjaar 2024;155.0;185.0;6.0;16.0
1062;3 maatwerkvoorzieningen;Beverwijk;1e halfjaar 2024;235.0;265.0;5.0;13.0
1063;3 maatwerkvoorzieningen;De Bilt;1e halfjaar 2024;195.0;220.0;4.0;11.0
1064;3 maatwerkvoorzieningen;Bladel;1e halfjaar 2024;85.0;90.0;4.0;10.0
1065;3 maatwerkvoorzieningen;Blaricum;1e halfjaar 2024;30.0;30.0;2.0;5.0
1066;3 maatwerkvoorzieningen;Bloemendaal;1e halfjaar 2024;90.0;110.0;4.0;10.0
1067;3 maatwerkvoorzieningen;Bodegraven-Reeuwijk;1e halfjaar 2024;;15.0;;1.0
1068;3 maatwerkvoorzieningen;Boekel;1e halfjaar 2024;40.0;50.0;4.0;10.0
1069;3 maatwerkvoorzieningen;Borger-Odoorn;1e halfjaar 2024;140.0;175.0;5.0;15.0
1070;3 maatwerkvoorzieningen;Borne;1e halfjaar 2024;175.0;200.0;7.0;19.0
1071;3 maatwerkvoorzieningen;Borsele;1e halfjaar 2024;150.0;175.0;6.0;17.0
1072;3 maatwerkvoorzieningen;Boxtel;1e halfjaar 2024;190.0;195.0;6.0;12.0
1073;3 maatwerkvoorzieningen;Breda;1e halfjaar 2024;1110.0;1350.0;6.0;14.0
1074;3 maatwerkvoorzieningen;Bronckhorst;1e halfjaar 2024;35.0;60.0;1.0;4.0
1075;3 maatwerkvoorzieningen;Brummen;1e halfjaar 2024;75.0;90.0;3.0;9.0
1076;3 maatwerkvoorzieningen;Brunssum;1e halfjaar 2024;315.0;325.0;11.0;23.0
1077;3 maatwerkvoorzieningen;Bunnik;1e halfjaar 2024;65.0;65.0;4.0;9.0
1078;3 maatwerkvoorzieningen;Bunschoten;1e halfjaar 2024;135.0;140.0;6.0;15.0
1079;3 maatwerkvoorzieningen;Buren;1e halfjaar 2024;100.0;105.0;4.0;9.0
1080;3 maatwerkvoorzieningen;Capelle aan den IJssel;1e halfjaar 2024;;;;
1081;3 maatwerkvoorzieningen;Castricum;1e halfjaar 2024;170.0;175.0;5.0;11.0
1082;3 maatwerkvoorzieningen;Coevorden;1e halfjaar 2024;160.0;185.0;4.0;11.0
1083;3 maatwerkvoorzieningen;Cranendonck;1e halfjaar 2024;105.0;110.0;5.0;12.0
1084;3 maatwerkvoorzieningen;Culemborg;1e halfjaar 2024;170.0;195.0;6.0;15.0
1085;3 maatwerkvoorzieningen;Dalfsen;1e halfjaar 2024;135.0;140.0;5.0;11.0
1086;3 maatwerkvoorzieningen;Dantumadiel;1e halfjaar 2024;105.0;125.0;6.0;15.0
1087;3 maatwerkvoorzieningen;Delft;1e halfjaar 2024;690.0;680.0;6.0;11.0
1088;3 maatwerkvoorzieningen;Deurne;1e halfjaar 2024;285.0;315.0;9.0;21.0
1089;3 maatwerkvoorzieningen;Deventer;1e halfjaar 2024;730.0;765.0;7.0;15.0
1090;3 maatwerkvoorzieningen;Diemen;1e halfjaar 2024;225.0;245.0;7.0;14.0
1091;3 maatwerkvoorzieningen;Dijk en Waard;1e halfjaar 2024;320.0;345.0;4.0;9.0
1092;3 maatwerkvoorzieningen;Dinkelland;1e halfjaar 2024;180.0;190.0;7.0;17.0
1093;3 maatwerkvoorzieningen;Doesburg;1e halfjaar 2024;25.0;25.0;2.0;5.0
1094;3 maatwerkvoorzieningen;Doetinchem;1e halfjaar 2024;300.0;355.0;5.0;13.0
1095;3 maatwerkvoorzieningen;Dongen;1e halfjaar 2024;40.0;50.0;1.0;4.0
1096;3 maatwerkvoorzieningen;Dordrecht;1e halfjaar 2024;900.0;975.0;7.0;16.0
1097;3 maatwerkvoorzieningen;Drechterland;1e halfjaar 2024;100.0;115.0;5.0;13.0
1098;3 maatwerkvoorzieningen;Drimmelen;1e halfjaar 2024;150.0;190.0;5.0;15.0
1099;3 maatwerkvoorzieningen;Dronten;1e halfjaar 2024;205.0;255.0;5.0;13.0
1100;3 maatwerkvoorzieningen;Druten;1e halfjaar 2024;155.0;175.0;8.0;20.0
1101;3 maatwerkvoorzieningen;Duiven;1e halfjaar 2024;110.0;125.0;4.0;11.0
1102;3 maatwerkvoorzieningen;Echt-Susteren;1e halfjaar 2024;235.0;275.0;7.0;18.0
1103;3 maatwerkvoorzieningen;Edam-Volendam;1e halfjaar 2024;110.0;130.0;3.0;8.0
1104;3 maatwerkvoorzieningen;Ede;1e halfjaar 2024;600.0;675.0;5.0;12.0
1105;3 maatwerkvoorzieningen;Eemnes;1e halfjaar 2024;20.0;20.0;2.0;5.0
1106;3 maatwerkvoorzieningen;Eemsdelta;1e halfjaar 2024;195.0;210.0;4.0;10.0
1107;3 maatwerkvoorzieningen;Eersel;1e halfjaar 2024;85.0;95.0;4.0;11.0
1108;3 maatwerkvoorzieningen;Eijsden-Margraten;1e halfjaar 2024;;;;
1109;3 maatwerkvoorzieningen;Eindhoven;1e halfjaar 2024;1585.0;1680.0;6.0;13.0
1110;3 maatwerkvoorzieningen;Elburg;1e halfjaar 2024;75.0;80.0;3.0;8.0
1111;3 maatwerkvoorzieningen;Emmen;1e halfjaar 2024;840.0;895.0;8.0;17.0
1112;3 maatwerkvoorzieningen;Enkhuizen;1e halfjaar 2024;130.0;130.0;7.0;14.0
1113;3 maatwerkvoorzieningen;Enschede;1e halfjaar 2024;1895.0;1860.0;12.0;22.0
1114;3 maatwerkvoorzieningen;Epe;1e halfjaar 2024;60.0;80.0;2.0;5.0
1115;3 maatwerkvoorzieningen;Ermelo;1e halfjaar 2024;155.0;170.0;6.0;13.0
1116;3 maatwerkvoorzieningen;Etten-Leur;1e halfjaar 2024;310.0;390.0;7.0;19.0
1117;3 maatwerkvoorzieningen;De Fryske Marren;1e halfjaar 2024;220.0;245.0;4.0;11.0
1118;3 maatwerkvoorzieningen;Geertruidenberg;1e halfjaar 2024;180.0;210.0;8.0;21.0
1119;3 maatwerkvoorzieningen;Geldrop-Mierlo;1e halfjaar 2024;130.0;170.0;3.0;9.0
1120;3 maatwerkvoorzieningen;Gemert-Bakel;1e halfjaar 2024;180.0;215.0;6.0;16.0
1121;3 maatwerkvoorzieningen;Gennep;1e halfjaar 2024;70.0;90.0;4.0;11.0
1122;3 maatwerkvoorzieningen;Gilze en Rijen;1e halfjaar 2024;215.0;230.0;8.0;19.0
1123;3 maatwerkvoorzieningen;Goeree-Overflakkee;1e halfjaar 2024;245.0;275.0;5.0;12.0
1124;3 maatwerkvoorzieningen;Goes;1e halfjaar 2024;400.0;405.0;10.0;21.0
1125;3 maatwerkvoorzieningen;Goirle;1e halfjaar 2024;115.0;135.0;5.0;12.0
1126;3 maatwerkvoorzieningen;Gooise Meren;1e halfjaar 2024;205.0;250.0;3.0;9.0
1127;3 maatwerkvoorzieningen;Gorinchem;1e halfjaar 2024;255.0;295.0;7.0;16.0
1128;3 maatwerkvoorzieningen;Gouda;1e halfjaar 2024;370.0;420.0;5.0;12.0
1129;3 maatwerkvoorzieningen;'s-Gravenhage (gemeente);1e halfjaar 2024;3670.0;3815.0;6.0;13.0
1130;3 maatwerkvoorzieningen;Groningen (gemeente);1e halfjaar 2024;1320.0;1395.0;5.0;9.0
1131;3 maatwerkvoorzieningen;Gulpen-Wittem;1e halfjaar 2024;70.0;95.0;5.0;14.0
1132;3 maatwerkvoorzieningen;Haaksbergen;1e halfjaar 2024;120.0;125.0;5.0;12.0
1133;3 maatwerkvoorzieningen;Haarlem;1e halfjaar 2024;1115.0;1140.0;7.0;14.0
1134;3 maatwerkvoorzieningen;Haarlemmermeer;1e halfjaar 2024;1020.0;1045.0;6.0;15.0
1135;3 maatwerkvoorzieningen;Halderberge;1e halfjaar 2024;185.0;225.0;6.0;16.0
1136;3 maatwerkvoorzieningen;Hardenberg;1e halfjaar 2024;365.0;410.0;6.0;15.0
1137;3 maatwerkvoorzieningen;Harderwijk;1e halfjaar 2024;260.0;300.0;5.0;13.0
1138;3 maatwerkvoorzieningen;Hardinxveld-Giessendam;1e halfjaar 2024;135.0;130.0;7.0;17.0
1139;3 maatwerkvoorzieningen;Harlingen;1e halfjaar 2024;125.0;135.0;8.0;17.0
1140;3 maatwerkvoorzieningen;Hattem;1e halfjaar 2024;45.0;55.0;3.0;10.0
1141;3 maatwerkvoorzieningen;Heemskerk;1e halfjaar 2024;190.0;210.0;5.0;12.0
1142;3 maatwerkvoorzieningen;Heemstede;1e halfjaar 2024;95.0;135.0;3.0;11.0
