ID;TypeMaatwerkvoorziening;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
8592;Totaal exclusief verblijf en opvang;Noordenveld;1e halfjaar 2023;2015.0;64.0
8593;Totaal exclusief verblijf en opvang;Noordenveld;2e halfjaar 2023;2045.0;65.0
8594;Totaal exclusief verblijf en opvang;Noordenveld;2023;2215.0;70.0
8595;Totaal exclusief verblijf en opvang;Noordoostpolder;1e halfjaar 2019;2385.0;51.0
8596;Totaal exclusief verblijf en opvang;Noordoostpolder;2e halfjaar 2019;2445.0;52.0
8597;Totaal exclusief verblijf en opvang;Noordoostpolder;2019;2635.0;56.0
8598;Totaal exclusief verblijf en opvang;Noordoostpolder;1e halfjaar 2020;2535.0;54.0
8599;Totaal exclusief verblijf en opvang;Noordoostpolder;2e halfjaar 2020;2555.0;54.0
8600;Totaal exclusief verblijf en opvang;Noordoostpolder;2020;2735.0;58.0
8601;Totaal exclusief verblijf en opvang;Noordoostpolder;1e halfjaar 2021;2560.0;54.0
8602;Totaal exclusief verblijf en opvang;Noordoostpolder;2e halfjaar 2021;2630.0;55.0
8603;Totaal exclusief verblijf en opvang;Noordoostpolder;2021;2815.0;59.0
8604;Totaal exclusief verblijf en opvang;Noordoostpolder;1e halfjaar 2022;2600.0;54.0
8605;Totaal exclusief verblijf en opvang;Noordoostpolder;2e halfjaar 2022;2620.0;55.0
8606;Totaal exclusief verblijf en opvang;Noordoostpolder;2022;2845.0;59.0
8607;Totaal exclusief verblijf en opvang;Noordoostpolder;1e halfjaar 2023;2685.0;54.0
8608;Totaal exclusief verblijf en opvang;Noordoostpolder;2e halfjaar 2023;2765.0;56.0
8609;Totaal exclusief verblijf en opvang;Noordoostpolder;2023;2975.0;60.0
8610;Totaal exclusief verblijf en opvang;Noordwijk;1e halfjaar 2019;2560.0;60.0
8611;Totaal exclusief verblijf en opvang;Noordwijk;2e halfjaar 2019;2480.0;58.0
8612;Totaal exclusief verblijf en opvang;Noordwijk;2019;2785.0;65.0
8613;Totaal exclusief verblijf en opvang;Noordwijk;1e halfjaar 2020;2505.0;58.0
8614;Totaal exclusief verblijf en opvang;Noordwijk;2e halfjaar 2020;2550.0;59.0
8615;Totaal exclusief verblijf en opvang;Noordwijk;2020;2705.0;62.0
8616;Totaal exclusief verblijf en opvang;Noordwijk;1e halfjaar 2021;2605.0;59.0
8617;Totaal exclusief verblijf en opvang;Noordwijk;2e halfjaar 2021;2630.0;60.0
8618;Totaal exclusief verblijf en opvang;Noordwijk;2021;2840.0;64.0
8619;Totaal exclusief verblijf en opvang;Noordwijk;1e halfjaar 2022;;
8620;Totaal exclusief verblijf en opvang;Noordwijk;2e halfjaar 2022;2670.0;60.0
8621;Totaal exclusief verblijf en opvang;Noordwijk;2022;;
8622;Totaal exclusief verblijf en opvang;Noordwijk;1e halfjaar 2023;2610.0;58.0
8623;Totaal exclusief verblijf en opvang;Noordwijk;2e halfjaar 2023;2595.0;57.0
8624;Totaal exclusief verblijf en opvang;Noordwijk;2023;2790.0;62.0
8625;Totaal exclusief verblijf en opvang;Nuenen, Gerwen en Nederwetten;1e halfjaar 2019;1070.0;46.0
8626;Totaal exclusief verblijf en opvang;Nuenen, Gerwen en Nederwetten;2e halfjaar 2019;1130.0;49.0
8627;Totaal exclusief verblijf en opvang;Nuenen, Gerwen en Nederwetten;2019;1225.0;53.0
8628;Totaal exclusief verblijf en opvang;Nuenen, Gerwen en Nederwetten;1e halfjaar 2020;1120.0;48.0
8629;Totaal exclusief verblijf en opvang;Nuenen, Gerwen en Nederwetten;2e halfjaar 2020;1160.0;50.0
8630;Totaal exclusief verblijf en opvang;Nuenen, Gerwen en Nederwetten;2020;1270.0;54.0
8631;Totaal exclusief verblijf en opvang;Nuenen, Gerwen en Nederwetten;1e halfjaar 2021;1155.0;49.0
8632;Totaal exclusief verblijf en opvang;Nuenen, Gerwen en Nederwetten;2e halfjaar 2021;1180.0;50.0
8633;Totaal exclusief verblijf en opvang;Nuenen, Gerwen en Nederwetten;2021;1275.0;54.0
8634;Totaal exclusief verblijf en opvang;Nuenen, Gerwen en Nederwetten;1e halfjaar 2022;1175.0;49.0
8635;Totaal exclusief verblijf en opvang;Nuenen, Gerwen en Nederwetten;2e halfjaar 2022;1165.0;49.0
8636;Totaal exclusief verblijf en opvang;Nuenen, Gerwen en Nederwetten;2022;1270.0;53.0
8637;Totaal exclusief verblijf en opvang;Nuenen, Gerwen en Nederwetten;1e halfjaar 2023;1115.0;46.0
8638;Totaal exclusief verblijf en opvang;Nuenen, Gerwen en Nederwetten;2e halfjaar 2023;1135.0;47.0
8639;Totaal exclusief verblijf en opvang;Nuenen, Gerwen en Nederwetten;2023;1235.0;51.0
8640;Totaal exclusief verblijf en opvang;Nunspeet;1e halfjaar 2019;1395.0;51.0
8641;Totaal exclusief verblijf en opvang;Nunspeet;2e halfjaar 2019;1430.0;52.0
8642;Totaal exclusief verblijf en opvang;Nunspeet;2019;1525.0;55.0
8643;Totaal exclusief verblijf en opvang;Nunspeet;1e halfjaar 2020;1460.0;52.0
8644;Totaal exclusief verblijf en opvang;Nunspeet;2e halfjaar 2020;1475.0;53.0
8645;Totaal exclusief verblijf en opvang;Nunspeet;2020;1630.0;59.0
8646;Totaal exclusief verblijf en opvang;Nunspeet;1e halfjaar 2021;1470.0;52.0
8647;Totaal exclusief verblijf en opvang;Nunspeet;2e halfjaar 2021;1515.0;54.0
8648;Totaal exclusief verblijf en opvang;Nunspeet;2021;1640.0;59.0
8649;Totaal exclusief verblijf en opvang;Nunspeet;1e halfjaar 2022;1530.0;54.0
8650;Totaal exclusief verblijf en opvang;Nunspeet;2e halfjaar 2022;1570.0;56.0
8651;Totaal exclusief verblijf en opvang;Nunspeet;2022;1685.0;60.0
8652;Totaal exclusief verblijf en opvang;Nunspeet;1e halfjaar 2023;1540.0;54.0
8653;Totaal exclusief verblijf en opvang;Nunspeet;2e halfjaar 2023;1600.0;56.0
8654;Totaal exclusief verblijf en opvang;Nunspeet;2023;1735.0;60.0
8655;Totaal exclusief verblijf en opvang;Oegstgeest;1e halfjaar 2019;1230.0;50.0
8656;Totaal exclusief verblijf en opvang;Oegstgeest;2e halfjaar 2019;915.0;37.0
8657;Totaal exclusief verblijf en opvang;Oegstgeest;2019;1375.0;56.0
8658;Totaal exclusief verblijf en opvang;Oegstgeest;1e halfjaar 2020;990.0;40.0
8659;Totaal exclusief verblijf en opvang;Oegstgeest;2e halfjaar 2020;1030.0;41.0
8660;Totaal exclusief verblijf en opvang;Oegstgeest;2020;1135.0;46.0
8661;Totaal exclusief verblijf en opvang;Oegstgeest;1e halfjaar 2021;1055.0;42.0
8662;Totaal exclusief verblijf en opvang;Oegstgeest;2e halfjaar 2021;1050.0;42.0
8663;Totaal exclusief verblijf en opvang;Oegstgeest;2021;1225.0;49.0
8664;Totaal exclusief verblijf en opvang;Oegstgeest;1e halfjaar 2022;1115.0;44.0
8665;Totaal exclusief verblijf en opvang;Oegstgeest;2e halfjaar 2022;1140.0;45.0
8666;Totaal exclusief verblijf en opvang;Oegstgeest;2022;1270.0;50.0
8667;Totaal exclusief verblijf en opvang;Oegstgeest;1e halfjaar 2023;1175.0;46.0
8668;Totaal exclusief verblijf en opvang;Oegstgeest;2e halfjaar 2023;1160.0;45.0
8669;Totaal exclusief verblijf en opvang;Oegstgeest;2023;1315.0;51.0
8670;Totaal exclusief verblijf en opvang;Oirschot;1e halfjaar 2019;905.0;49.0
8671;Totaal exclusief verblijf en opvang;Oirschot;2e halfjaar 2019;925.0;50.0
8672;Totaal exclusief verblijf en opvang;Oirschot;2019;990.0;53.0
8673;Totaal exclusief verblijf en opvang;Oirschot;1e halfjaar 2020;945.0;50.0
8674;Totaal exclusief verblijf en opvang;Oirschot;2e halfjaar 2020;935.0;50.0
8675;Totaal exclusief verblijf en opvang;Oirschot;2020;1020.0;55.0
8676;Totaal exclusief verblijf en opvang;Oirschot;1e halfjaar 2021;885.0;47.0
8677;Totaal exclusief verblijf en opvang;Oirschot;2e halfjaar 2021;905.0;48.0
8678;Totaal exclusief verblijf en opvang;Oirschot;2021;970.0;51.0
8679;Totaal exclusief verblijf en opvang;Oirschot;1e halfjaar 2022;910.0;48.0
8680;Totaal exclusief verblijf en opvang;Oirschot;2e halfjaar 2022;925.0;49.0
8681;Totaal exclusief verblijf en opvang;Oirschot;2022;985.0;52.0
8682;Totaal exclusief verblijf en opvang;Oirschot;1e halfjaar 2023;950.0;49.0
8683;Totaal exclusief verblijf en opvang;Oirschot;2e halfjaar 2023;930.0;48.0
8684;Totaal exclusief verblijf en opvang;Oirschot;2023;1005.0;52.0
8685;Totaal exclusief verblijf en opvang;Oisterwijk;1e halfjaar 2019;1380.0;53.0
8686;Totaal exclusief verblijf en opvang;Oisterwijk;2e halfjaar 2019;;
8687;Totaal exclusief verblijf en opvang;Oisterwijk;2019;;
8688;Totaal exclusief verblijf en opvang;Oisterwijk;1e halfjaar 2020;1520.0;58.0
8689;Totaal exclusief verblijf en opvang;Oisterwijk;2e halfjaar 2020;;
8690;Totaal exclusief verblijf en opvang;Oisterwijk;2020;;
8691;Totaal exclusief verblijf en opvang;Oisterwijk;1e halfjaar 2021;1910.0;59.0
8692;Totaal exclusief verblijf en opvang;Oisterwijk;2e halfjaar 2021;1790.0;55.0
8693;Totaal exclusief verblijf en opvang;Oisterwijk;2021;1910.0;59.0
8694;Totaal exclusief verblijf en opvang;Oisterwijk;1e halfjaar 2022;1960.0;60.0
8695;Totaal exclusief verblijf en opvang;Oisterwijk;2e halfjaar 2022;2000.0;62.0
8696;Totaal exclusief verblijf en opvang;Oisterwijk;2022;2125.0;65.0
8697;Totaal exclusief verblijf en opvang;Oisterwijk;1e halfjaar 2023;2010.0;61.0
8698;Totaal exclusief verblijf en opvang;Oisterwijk;2e halfjaar 2023;2035.0;62.0
8699;Totaal exclusief verblijf en opvang;Oisterwijk;2023;2170.0;66.0
8700;Totaal exclusief verblijf en opvang;Oldambt;1e halfjaar 2019;4355.0;114.0
8701;Totaal exclusief verblijf en opvang;Oldambt;2e halfjaar 2019;4425.0;116.0
8702;Totaal exclusief verblijf en opvang;Oldambt;2019;4720.0;124.0
8703;Totaal exclusief verblijf en opvang;Oldambt;1e halfjaar 2020;4460.0;117.0
8704;Totaal exclusief verblijf en opvang;Oldambt;2e halfjaar 2020;4445.0;116.0
8705;Totaal exclusief verblijf en opvang;Oldambt;2020;4730.0;124.0
8706;Totaal exclusief verblijf en opvang;Oldambt;1e halfjaar 2021;4395.0;115.0
8707;Totaal exclusief verblijf en opvang;Oldambt;2e halfjaar 2021;4330.0;113.0
8708;Totaal exclusief verblijf en opvang;Oldambt;2021;4685.0;122.0
8709;Totaal exclusief verblijf en opvang;Oldambt;1e halfjaar 2022;4300.0;112.0
8710;Totaal exclusief verblijf en opvang;Oldambt;2e halfjaar 2022;4270.0;111.0
8711;Totaal exclusief verblijf en opvang;Oldambt;2022;4595.0;119.0
8712;Totaal exclusief verblijf en opvang;Oldambt;1e halfjaar 2023;4245.0;109.0
8713;Totaal exclusief verblijf en opvang;Oldambt;2e halfjaar 2023;4230.0;108.0
8714;Totaal exclusief verblijf en opvang;Oldambt;2023;4550.0;117.0
8715;Totaal exclusief verblijf en opvang;Oldebroek;1e halfjaar 2019;1145.0;49.0
8716;Totaal exclusief verblijf en opvang;Oldebroek;2e halfjaar 2019;1215.0;51.0
8717;Totaal exclusief verblijf en opvang;Oldebroek;2019;1295.0;55.0
8718;Totaal exclusief verblijf en opvang;Oldebroek;1e halfjaar 2020;1250.0;53.0
8719;Totaal exclusief verblijf en opvang;Oldebroek;2e halfjaar 2020;1250.0;53.0
8720;Totaal exclusief verblijf en opvang;Oldebroek;2020;1365.0;58.0
8721;Totaal exclusief verblijf en opvang;Oldebroek;1e halfjaar 2021;1235.0;52.0
8722;Totaal exclusief verblijf en opvang;Oldebroek;2e halfjaar 2021;1280.0;54.0
8723;Totaal exclusief verblijf en opvang;Oldebroek;2021;1370.0;58.0
8724;Totaal exclusief verblijf en opvang;Oldebroek;1e halfjaar 2022;1295.0;54.0
8725;Totaal exclusief verblijf en opvang;Oldebroek;2e halfjaar 2022;1300.0;54.0
8726;Totaal exclusief verblijf en opvang;Oldebroek;2022;1405.0;59.0
8727;Totaal exclusief verblijf en opvang;Oldebroek;1e halfjaar 2023;1270.0;52.0
8728;Totaal exclusief verblijf en opvang;Oldebroek;2e halfjaar 2023;1295.0;53.0
8729;Totaal exclusief verblijf en opvang;Oldebroek;2023;1390.0;57.0
8730;Totaal exclusief verblijf en opvang;Oldenzaal;1e halfjaar 2019;2650.0;83.0
8731;Totaal exclusief verblijf en opvang;Oldenzaal;2e halfjaar 2019;2670.0;84.0
8732;Totaal exclusief verblijf en opvang;Oldenzaal;2019;2845.0;89.0
8733;Totaal exclusief verblijf en opvang;Oldenzaal;1e halfjaar 2020;2710.0;85.0
8734;Totaal exclusief verblijf en opvang;Oldenzaal;2e halfjaar 2020;2730.0;86.0
8735;Totaal exclusief verblijf en opvang;Oldenzaal;2020;2890.0;91.0
8736;Totaal exclusief verblijf en opvang;Oldenzaal;1e halfjaar 2021;2705.0;85.0
8737;Totaal exclusief verblijf en opvang;Oldenzaal;2e halfjaar 2021;2700.0;85.0
8738;Totaal exclusief verblijf en opvang;Oldenzaal;2021;2895.0;91.0
8739;Totaal exclusief verblijf en opvang;Oldenzaal;1e halfjaar 2022;2650.0;83.0
8740;Totaal exclusief verblijf en opvang;Oldenzaal;2e halfjaar 2022;2685.0;85.0
8741;Totaal exclusief verblijf en opvang;Oldenzaal;2022;2865.0;90.0
8742;Totaal exclusief verblijf en opvang;Oldenzaal;1e halfjaar 2023;2760.0;86.0
8743;Totaal exclusief verblijf en opvang;Oldenzaal;2e halfjaar 2023;2745.0;86.0
8744;Totaal exclusief verblijf en opvang;Oldenzaal;2023;2925.0;92.0
8745;Totaal exclusief verblijf en opvang;Olst-Wijhe;1e halfjaar 2019;1080.0;60.0
8746;Totaal exclusief verblijf en opvang;Olst-Wijhe;2e halfjaar 2019;1130.0;63.0
8747;Totaal exclusief verblijf en opvang;Olst-Wijhe;2019;1195.0;66.0
8748;Totaal exclusief verblijf en opvang;Olst-Wijhe;1e halfjaar 2020;1160.0;64.0
8749;Totaal exclusief verblijf en opvang;Olst-Wijhe;2e halfjaar 2020;1190.0;65.0
8750;Totaal exclusief verblijf en opvang;Olst-Wijhe;2020;1290.0;71.0
8751;Totaal exclusief verblijf en opvang;Olst-Wijhe;1e halfjaar 2021;1200.0;65.0
8752;Totaal exclusief verblijf en opvang;Olst-Wijhe;2e halfjaar 2021;1195.0;65.0
8753;Totaal exclusief verblijf en opvang;Olst-Wijhe;2021;1320.0;72.0
8754;Totaal exclusief verblijf en opvang;Olst-Wijhe;1e halfjaar 2022;1220.0;66.0
8755;Totaal exclusief verblijf en opvang;Olst-Wijhe;2e halfjaar 2022;1260.0;68.0
8756;Totaal exclusief verblijf en opvang;Olst-Wijhe;2022;1330.0;72.0
8757;Totaal exclusief verblijf en opvang;Olst-Wijhe;1e halfjaar 2023;1240.0;66.0
8758;Totaal exclusief verblijf en opvang;Olst-Wijhe;2e halfjaar 2023;1280.0;69.0
8759;Totaal exclusief verblijf en opvang;Olst-Wijhe;2023;1355.0;73.0
8760;Totaal exclusief verblijf en opvang;Ommen;1e halfjaar 2019;;
8761;Totaal exclusief verblijf en opvang;Ommen;2e halfjaar 2019;;
8762;Totaal exclusief verblijf en opvang;Ommen;2019;;
8763;Totaal exclusief verblijf en opvang;Ommen;1e halfjaar 2020;;
8764;Totaal exclusief verblijf en opvang;Ommen;2e halfjaar 2020;;
8765;Totaal exclusief verblijf en opvang;Ommen;2020;;
8766;Totaal exclusief verblijf en opvang;Ommen;1e halfjaar 2021;;
8767;Totaal exclusief verblijf en opvang;Ommen;2e halfjaar 2021;;
8768;Totaal exclusief verblijf en opvang;Ommen;2021;;
8769;Totaal exclusief verblijf en opvang;Ommen;1e halfjaar 2022;;
8770;Totaal exclusief verblijf en opvang;Ommen;2e halfjaar 2022;1180.0;64.0
8771;Totaal exclusief verblijf en opvang;Ommen;2022;;
8772;Totaal exclusief verblijf en opvang;Ommen;1e halfjaar 2023;1215.0;64.0
8773;Totaal exclusief verblijf en opvang;Ommen;2e halfjaar 2023;1225.0;65.0
8774;Totaal exclusief verblijf en opvang;Ommen;2023;1325.0;70.0
8775;Totaal exclusief verblijf en opvang;Oost Gelre;1e halfjaar 2019;1285.0;43.0
8776;Totaal exclusief verblijf en opvang;Oost Gelre;2e halfjaar 2019;1390.0;47.0
8777;Totaal exclusief verblijf en opvang;Oost Gelre;2019;1505.0;51.0
8778;Totaal exclusief verblijf en opvang;Oost Gelre;1e halfjaar 2020;1870.0;63.0
8779;Totaal exclusief verblijf en opvang;Oost Gelre;2e halfjaar 2020;1730.0;58.0
8780;Totaal exclusief verblijf en opvang;Oost Gelre;2020;1990.0;67.0
8781;Totaal exclusief verblijf en opvang;Oost Gelre;1e halfjaar 2021;1705.0;58.0
8782;Totaal exclusief verblijf en opvang;Oost Gelre;2e halfjaar 2021;1685.0;57.0
8783;Totaal exclusief verblijf en opvang;Oost Gelre;2021;1855.0;63.0
8784;Totaal exclusief verblijf en opvang;Oost Gelre;1e halfjaar 2022;1650.0;56.0
8785;Totaal exclusief verblijf en opvang;Oost Gelre;2e halfjaar 2022;1640.0;55.0
8786;Totaal exclusief verblijf en opvang;Oost Gelre;2022;1795.0;61.0
8787;Totaal exclusief verblijf en opvang;Oost Gelre;1e halfjaar 2023;1645.0;55.0
8788;Totaal exclusief verblijf en opvang;Oost Gelre;2e halfjaar 2023;1630.0;55.0
8789;Totaal exclusief verblijf en opvang;Oost Gelre;2023;1785.0;60.0
8790;Totaal exclusief verblijf en opvang;Oosterhout;1e halfjaar 2019;2610.0;47.0
8791;Totaal exclusief verblijf en opvang;Oosterhout;2e halfjaar 2019;2880.0;52.0
8792;Totaal exclusief verblijf en opvang;Oosterhout;2019;3095.0;56.0
8793;Totaal exclusief verblijf en opvang;Oosterhout;1e halfjaar 2020;3050.0;54.0
8794;Totaal exclusief verblijf en opvang;Oosterhout;2e halfjaar 2020;3225.0;58.0
8795;Totaal exclusief verblijf en opvang;Oosterhout;2020;3470.0;62.0
8796;Totaal exclusief verblijf en opvang;Oosterhout;1e halfjaar 2021;4885.0;87.0
8797;Totaal exclusief verblijf en opvang;Oosterhout;2e halfjaar 2021;4980.0;89.0
8798;Totaal exclusief verblijf en opvang;Oosterhout;2021;5260.0;94.0
8799;Totaal exclusief verblijf en opvang;Oosterhout;1e halfjaar 2022;5000.0;88.0
8800;Totaal exclusief verblijf en opvang;Oosterhout;2e halfjaar 2022;5145.0;91.0
8801;Totaal exclusief verblijf en opvang;Oosterhout;2022;5475.0;97.0
8802;Totaal exclusief verblijf en opvang;Oosterhout;1e halfjaar 2023;5220.0;91.0
8803;Totaal exclusief verblijf en opvang;Oosterhout;2e halfjaar 2023;5245.0;91.0
8804;Totaal exclusief verblijf en opvang;Oosterhout;2023;5565.0;97.0
8805;Totaal exclusief verblijf en opvang;Ooststellingwerf;1e halfjaar 2019;1805.0;71.0
8806;Totaal exclusief verblijf en opvang;Ooststellingwerf;2e halfjaar 2019;1830.0;72.0
8807;Totaal exclusief verblijf en opvang;Ooststellingwerf;2019;1985.0;78.0
8808;Totaal exclusief verblijf en opvang;Ooststellingwerf;1e halfjaar 2020;1900.0;75.0
8809;Totaal exclusief verblijf en opvang;Ooststellingwerf;2e halfjaar 2020;1925.0;76.0
8810;Totaal exclusief verblijf en opvang;Ooststellingwerf;2020;2090.0;82.0
8811;Totaal exclusief verblijf en opvang;Ooststellingwerf;1e halfjaar 2021;1925.0;76.0
8812;Totaal exclusief verblijf en opvang;Ooststellingwerf;2e halfjaar 2021;1970.0;77.0
8813;Totaal exclusief verblijf en opvang;Ooststellingwerf;2021;2130.0;84.0
8814;Totaal exclusief verblijf en opvang;Ooststellingwerf;1e halfjaar 2022;1890.0;74.0
8815;Totaal exclusief verblijf en opvang;Ooststellingwerf;2e halfjaar 2022;1905.0;74.0
8816;Totaal exclusief verblijf en opvang;Ooststellingwerf;2022;2075.0;81.0
8817;Totaal exclusief verblijf en opvang;Ooststellingwerf;1e halfjaar 2023;1900.0;74.0
8818;Totaal exclusief verblijf en opvang;Ooststellingwerf;2e halfjaar 2023;1915.0;74.0
8819;Totaal exclusief verblijf en opvang;Ooststellingwerf;2023;2070.0;80.0
8820;Totaal exclusief verblijf en opvang;Oostzaan;1e halfjaar 2019;210.0;22.0
8821;Totaal exclusief verblijf en opvang;Oostzaan;2e halfjaar 2019;240.0;25.0
8822;Totaal exclusief verblijf en opvang;Oostzaan;2019;240.0;25.0
8823;Totaal exclusief verblijf en opvang;Oostzaan;1e halfjaar 2020;;
8824;Totaal exclusief verblijf en opvang;Oostzaan;2e halfjaar 2020;;
8825;Totaal exclusief verblijf en opvang;Oostzaan;2020;;
8826;Totaal exclusief verblijf en opvang;Oostzaan;1e halfjaar 2021;;
8827;Totaal exclusief verblijf en opvang;Oostzaan;2e halfjaar 2021;;
8828;Totaal exclusief verblijf en opvang;Oostzaan;2021;;
8829;Totaal exclusief verblijf en opvang;Oostzaan;1e halfjaar 2022;;
8830;Totaal exclusief verblijf en opvang;Oostzaan;2e halfjaar 2022;;
8831;Totaal exclusief verblijf en opvang;Oostzaan;2022;;
8832;Totaal exclusief verblijf en opvang;Oostzaan;1e halfjaar 2023;;
8833;Totaal exclusief verblijf en opvang;Oostzaan;2e halfjaar 2023;415.0;43.0
8834;Totaal exclusief verblijf en opvang;Oostzaan;2023;;
8835;Totaal exclusief verblijf en opvang;Opmeer;1e halfjaar 2019;430.0;37.0
8836;Totaal exclusief verblijf en opvang;Opmeer;2e halfjaar 2019;445.0;38.0
8837;Totaal exclusief verblijf en opvang;Opmeer;2019;495.0;42.0
8838;Totaal exclusief verblijf en opvang;Opmeer;1e halfjaar 2020;460.0;39.0
8839;Totaal exclusief verblijf en opvang;Opmeer;2e halfjaar 2020;435.0;37.0
8840;Totaal exclusief verblijf en opvang;Opmeer;2020;500.0;42.0
8841;Totaal exclusief verblijf en opvang;Opmeer;1e halfjaar 2021;475.0;40.0
8842;Totaal exclusief verblijf en opvang;Opmeer;2e halfjaar 2021;505.0;42.0
8843;Totaal exclusief verblijf en opvang;Opmeer;2021;545.0;45.0
8844;Totaal exclusief verblijf en opvang;Opmeer;1e halfjaar 2022;505.0;42.0
8845;Totaal exclusief verblijf en opvang;Opmeer;2e halfjaar 2022;555.0;46.0
8846;Totaal exclusief verblijf en opvang;Opmeer;2022;575.0;48.0
8847;Totaal exclusief verblijf en opvang;Opmeer;1e halfjaar 2023;620.0;51.0
8848;Totaal exclusief verblijf en opvang;Opmeer;2e halfjaar 2023;640.0;53.0
8849;Totaal exclusief verblijf en opvang;Opmeer;2023;680.0;56.0
8850;Totaal exclusief verblijf en opvang;Opsterland;1e halfjaar 2019;1620.0;55.0
8851;Totaal exclusief verblijf en opvang;Opsterland;2e halfjaar 2019;1625.0;55.0
8852;Totaal exclusief verblijf en opvang;Opsterland;2019;1775.0;60.0
8853;Totaal exclusief verblijf en opvang;Opsterland;1e halfjaar 2020;1620.0;54.0
8854;Totaal exclusief verblijf en opvang;Opsterland;2e halfjaar 2020;1635.0;55.0
8855;Totaal exclusief verblijf en opvang;Opsterland;2020;1810.0;61.0
8856;Totaal exclusief verblijf en opvang;Opsterland;1e halfjaar 2021;1640.0;55.0
8857;Totaal exclusief verblijf en opvang;Opsterland;2e halfjaar 2021;1665.0;56.0
8858;Totaal exclusief verblijf en opvang;Opsterland;2021;1825.0;61.0
8859;Totaal exclusief verblijf en opvang;Opsterland;1e halfjaar 2022;1655.0;56.0
8860;Totaal exclusief verblijf en opvang;Opsterland;2e halfjaar 2022;1675.0;56.0
8861;Totaal exclusief verblijf en opvang;Opsterland;2022;1830.0;61.0
8862;Totaal exclusief verblijf en opvang;Opsterland;1e halfjaar 2023;1615.0;54.0
8863;Totaal exclusief verblijf en opvang;Opsterland;2e halfjaar 2023;1680.0;56.0
