ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;TotaalWerkzaamOpWoonadres_2;Thuiswerkers_3;WerkzaamInEigenWoning_4;WerkzaamMetThuisAlsUitvalsbasis_5;WerkzaamInAparteRuimteOfGrondstuk_6;VastWerkadres_7;GeenVastWerkadres_8;LiggingWerkadresOnbekend_9;k_0Tot8Kilometer_10;k_8Tot18Kilometer_11;k_18Tot32Kilometer_12;k_32KilometerEnMeer_13;ReisafstandOnbekend_14;Auto_15;Fiets_16;BusTramMetro_17;Trein_18;TeVoet_19;OverigVervoermiddel_20;OnbekendVervoermiddel_21
975;Vrouwen;Herkomst: allochtoon;2001 na revisie;453.0;22.0;;;;;375.0;28.0;29.0;202.0;86.0;53.0;29.0;83.0;168.0;96.0;71.0;27.0;20.0;12.0;60.0
976;Vrouwen;Herkomst: allochtoon;2002;462.0;21.0;;;;;386.0;29.0;26.0;202.0;86.0;48.0;33.0;93.0;172.0;96.0;78.0;22.0;22.0;12.0;61.0
977;Vrouwen;Herkomst: allochtoon;2003;476.0;20.0;;;;;400.0;31.0;25.0;210.0;97.0;48.0;37.0;85.0;186.0;102.0;67.0;29.0;22.0;7.0;63.0
978;Vrouwen;Herkomst: allochtoon;2004;482.0;22.0;;;;;405.0;30.0;26.0;205.0;99.0;53.0;34.0;92.0;190.0;94.0;74.0;28.0;22.0;9.0;66.0
979;Vrouwen;Herkomst: allochtoon;2005;503.0;23.0;;;;;424.0;30.0;26.0;205.0;107.0;58.0;37.0;97.0;196.0;101.0;72.0;29.0;22.0;14.0;68.0
980;Vrouwen;Herkomst: allochtoon;2006;513.0;20.0;;;;;428.0;32.0;33.0;200.0;102.0;66.0;41.0;105.0;202.0;106.0;69.0;38.0;19.0;10.0;68.0
981;Vrouwen;Herkomst: allochtoon;2007;554.0;26.0;;;;;460.0;32.0;35.0;217.0;110.0;68.0;44.0;114.0;213.0;118.0;73.0;34.0;28.0;11.0;77.0
982;Vrouwen;Herkomst: allochtoon;2008;602.0;56.0;47.0;18.0;29.0;9.0;507.0;38.0;;229.0;116.0;66.0;37.0;154.0;227.0;116.0;80.0;35.0;24.0;12.0;109.0
983;Vrouwen;Herkomst: allochtoon;2009;596.0;53.0;43.0;17.0;27.0;10.0;501.0;43.0;;225.0;116.0;62.0;38.0;156.0;208.0;124.0;81.0;35.0;26.0;12.0;111.0
984;Vrouwen;Herkomst: allochtoon;2010;602.0;55.0;48.0;20.0;28.0;7.0;502.0;45.0;;;;;;;;;;;;;
985;Vrouwen;Herkomst: allochtoon;2011;615.0;60.0;50.0;22.0;28.0;9.0;515.0;39.0;;;;;;;;;;;;;
986;Vrouwen;Herkomst: allochtoon;2012;645.0;71.0;64.0;31.0;33.0;8.0;533.0;41.0;;;;;;;;;;;;;
987;Vrouwen;Herkomst: allochtoon;2013;625.0;61.0;57.0;24.0;33.0;5.0;515.0;48.0;;;;;;;;;;;;;
988;Vrouwen;Herkomst: westerse allochtoon;1996;210.0;14.0;;;;;176.0;12.0;8.0;86.0;40.0;29.0;18.0;37.0;92.0;44.0;19.0;12.0;9.0;3.0;32.0
989;Vrouwen;Herkomst: westerse allochtoon;1997;222.0;15.0;;;;;182.0;13.0;12.0;87.0;52.0;25.0;18.0;40.0;93.0;53.0;19.0;12.0;8.0;4.0;33.0
990;Vrouwen;Herkomst: westerse allochtoon;1998;228.0;14.0;;;;;188.0;15.0;10.0;92.0;47.0;31.0;20.0;38.0;97.0;50.0;22.0;13.0;6.0;6.0;35.0
991;Vrouwen;Herkomst: westerse allochtoon;1999;244.0;13.0;;;;;205.0;14.0;12.0;110.0;50.0;26.0;20.0;38.0;104.0;58.0;19.0;14.0;10.0;5.0;34.0
992;Vrouwen;Herkomst: westerse allochtoon;2000;260.0;18.0;;;;;214.0;13.0;15.0;112.0;49.0;33.0;23.0;43.0;102.0;61.0;25.0;20.0;9.0;5.0;37.0
993;Vrouwen;Herkomst: westerse allochtoon;2001 voor revisie;274.0;14.0;;;;;229.0;16.0;15.0;120.0;55.0;38.0;21.0;41.0;119.0;67.0;24.0;17.0;9.0;5.0;34.0
994;Vrouwen;Herkomst: westerse allochtoon;2001 na revisie;262.0;15.0;;;;;218.0;16.0;13.0;114.0;52.0;34.0;21.0;42.0;112.0;64.0;19.0;17.0;9.0;6.0;35.0
995;Vrouwen;Herkomst: westerse allochtoon;2002;263.0;16.0;;;;;220.0;17.0;11.0;112.0;53.0;30.0;21.0;47.0;108.0;66.0;23.0;13.0;9.0;7.0;39.0
996;Vrouwen;Herkomst: westerse allochtoon;2003;271.0;15.0;;;;;228.0;17.0;11.0;121.0;52.0;29.0;22.0;48.0;117.0;66.0;21.0;14.0;9.0;4.0;40.0
997;Vrouwen;Herkomst: westerse allochtoon;2004;272.0;18.0;;;;;226.0;17.0;12.0;116.0;54.0;31.0;20.0;51.0;118.0;63.0;22.0;11.0;10.0;5.0;44.0
998;Vrouwen;Herkomst: westerse allochtoon;2005;288.0;16.0;;;;;241.0;19.0;12.0;114.0;61.0;37.0;24.0;51.0;123.0;67.0;22.0;17.0;10.0;6.0;42.0
999;Vrouwen;Herkomst: westerse allochtoon;2006;292.0;15.0;;;;;241.0;21.0;16.0;116.0;58.0;39.0;26.0;53.0;126.0;69.0;22.0;17.0;9.0;5.0;44.0
1000;Vrouwen;Herkomst: westerse allochtoon;2007;298.0;19.0;;;;;248.0;18.0;13.0;114.0;62.0;40.0;27.0;55.0;129.0;72.0;19.0;17.0;11.0;4.0;46.0
1001;Vrouwen;Herkomst: westerse allochtoon;2008;321.0;39.0;31.0;12.0;19.0;8.0;261.0;21.0;;116.0;63.0;39.0;23.0;80.0;134.0;71.0;19.0;17.0;9.0;5.0;66.0
1002;Vrouwen;Herkomst: westerse allochtoon;2009;315.0;35.0;29.0;11.0;18.0;6.0;260.0;20.0;;116.0;61.0;38.0;23.0;77.0;118.0;78.0;22.0;18.0;9.0;7.0;64.0
1003;Vrouwen;Herkomst: westerse allochtoon;2010;318.0;37.0;32.0;14.0;18.0;5.0;260.0;21.0;;;;;;;;;;;;;
1004;Vrouwen;Herkomst: westerse allochtoon;2011;315.0;39.0;32.0;15.0;17.0;7.0;259.0;17.0;;;;;;;;;;;;;
1005;Vrouwen;Herkomst: westerse allochtoon;2012;337.0;46.0;40.0;18.0;23.0;6.0;271.0;21.0;;;;;;;;;;;;;
1006;Vrouwen;Herkomst: westerse allochtoon;2013;324.0;42.0;39.0;17.0;22.0;3.0;261.0;20.0;;;;;;;;;;;;;
1007;Vrouwen;Herkomst: niet-westerse allochtoon;1996;108.0;2.0;;;;;91.0;5.0;10.0;46.0;22.0;11.0;8.0;22.0;34.0;22.0;26.0;7.0;8.0;3.0;9.0
1008;Vrouwen;Herkomst: niet-westerse allochtoon;1997;123.0;2.0;;;;;100.0;8.0;11.0;50.0;25.0;13.0;11.0;23.0;38.0;24.0;28.0;8.0;8.0;3.0;13.0
1009;Vrouwen;Herkomst: niet-westerse allochtoon;1998;136.0;4.0;;;;;115.0;6.0;12.0;59.0;34.0;14.0;9.0;21.0;46.0;27.0;31.0;9.0;7.0;3.0;13.0
1010;Vrouwen;Herkomst: niet-westerse allochtoon;1999;150.0;6.0;;;;;124.0;8.0;12.0;63.0;29.0;20.0;10.0;27.0;49.0;24.0;37.0;8.0;7.0;6.0;18.0
1011;Vrouwen;Herkomst: niet-westerse allochtoon;2000;164.0;4.0;;;;;132.0;8.0;19.0;67.0;38.0;16.0;10.0;33.0;52.0;29.0;43.0;9.0;9.0;4.0;18.0
1012;Vrouwen;Herkomst: niet-westerse allochtoon;2001 voor revisie;191.0;6.0;;;;;158.0;11.0;16.0;88.0;33.0;19.0;10.0;41.0;58.0;32.0;51.0;10.0;11.0;6.0;24.0
1013;Vrouwen;Herkomst: niet-westerse allochtoon;2001 na revisie;191.0;6.0;;;;;156.0;12.0;17.0;89.0;34.0;19.0;8.0;41.0;56.0;32.0;52.0;10.0;12.0;6.0;24.0
1014;Vrouwen;Herkomst: niet-westerse allochtoon;2002;198.0;5.0;;;;;166.0;12.0;15.0;91.0;33.0;17.0;12.0;45.0;64.0;30.0;55.0;9.0;13.0;5.0;22.0
1015;Vrouwen;Herkomst: niet-westerse allochtoon;2003;205.0;5.0;;;;;173.0;14.0;14.0;89.0;45.0;18.0;15.0;37.0;69.0;36.0;46.0;15.0;13.0;4.0;24.0
1016;Vrouwen;Herkomst: niet-westerse allochtoon;2004;210.0;4.0;;;;;179.0;12.0;14.0;89.0;44.0;22.0;14.0;41.0;72.0;31.0;52.0;16.0;12.0;4.0;22.0
1017;Vrouwen;Herkomst: niet-westerse allochtoon;2005;216.0;7.0;;;;;183.0;11.0;15.0;91.0;45.0;21.0;13.0;45.0;73.0;34.0;50.0;13.0;12.0;8.0;26.0
1018;Vrouwen;Herkomst: niet-westerse allochtoon;2006;221.0;5.0;;;;;187.0;11.0;18.0;84.0;44.0;27.0;14.0;52.0;76.0;37.0;47.0;21.0;10.0;5.0;25.0
1019;Vrouwen;Herkomst: niet-westerse allochtoon;2007;256.0;7.0;;;;;212.0;14.0;23.0;103.0;49.0;29.0;17.0;59.0;83.0;46.0;55.0;17.0;18.0;7.0;30.0
1020;Vrouwen;Herkomst: niet-westerse allochtoon;2008;281.0;17.0;16.0;5.0;11.0;;246.0;17.0;;113.0;52.0;27.0;14.0;74.0;93.0;45.0;60.0;17.0;15.0;7.0;43.0
1021;Vrouwen;Herkomst: niet-westerse allochtoon;2009;281.0;18.0;14.0;6.0;9.0;4.0;241.0;22.0;;108.0;55.0;24.0;15.0;78.0;90.0;46.0;59.0;17.0;17.0;4.0;47.0
1022;Vrouwen;Herkomst: niet-westerse allochtoon;2010;284.0;18.0;16.0;6.0;10.0;2.0;243.0;24.0;;;;;;;;;;;;;
1023;Vrouwen;Herkomst: niet-westerse allochtoon;2011;300.0;21.0;19.0;7.0;11.0;2.0;256.0;22.0;;;;;;;;;;;;;
1024;Vrouwen;Herkomst: niet-westerse allochtoon;2012;308.0;25.0;23.0;13.0;10.0;2.0;262.0;20.0;;;;;;;;;;;;;
1025;Vrouwen;Herkomst: niet-westerse allochtoon;2013;301.0;19.0;18.0;7.0;11.0;2.0;254.0;28.0;;;;;;;;;;;;;
1026;Vrouwen;Herkomst: onbekend;1996;;;;;;;;;;;;;;;;;;;;;
1027;Vrouwen;Herkomst: onbekend;1997;;;;;;;;;;;;;;;;;;;;;
1028;Vrouwen;Herkomst: onbekend;1998;;;;;;;;;;;;;;;;;;;;;
1029;Vrouwen;Herkomst: onbekend;1999;;;;;;;;;;;;;;;;;;;;;
1030;Vrouwen;Herkomst: onbekend;2000;;;;;;;;;;;;;;;;;;;;;
1031;Vrouwen;Herkomst: onbekend;2001 voor revisie;;;;;;;;;;;;;;;;;;;;;
1032;Vrouwen;Herkomst: onbekend;2001 na revisie;;;;;;;;;;;;;;;;;;;;;
1033;Vrouwen;Herkomst: onbekend;2002;;;;;;;;;;;;;;;;;;;;;
1034;Vrouwen;Herkomst: onbekend;2003;;;;;;;;;;;;;;;;;;;;;
1035;Vrouwen;Herkomst: onbekend;2004;;;;;;;;;;;;;;;;;;;;;
1036;Vrouwen;Herkomst: onbekend;2005;;;;;;;;;;;;;;;;;;;;;
1037;Vrouwen;Herkomst: onbekend;2006;;;;;;;;;;;;;;;;;;;;;
1038;Vrouwen;Herkomst: onbekend;2007;;;;;;;;;;;;;;;;;;;;;
1039;Vrouwen;Herkomst: onbekend;2008;;;;;;;;;;;;;;;;;;;;;
1040;Vrouwen;Herkomst: onbekend;2009;;;;;;;;;;;;;;;;;;;;;
1041;Vrouwen;Herkomst: onbekend;2010;;;;;;;;;;;;;;;;;;;;;
1042;Vrouwen;Herkomst: onbekend;2011;;;;;;;;;;;;;;;;;;;;;
1043;Vrouwen;Herkomst: onbekend;2012;;;;;;;;;;;;;;;;;;;;;
1044;Vrouwen;Herkomst: onbekend;2013;;;;;;;;;;;;;;;;;;;;;
1045;Vrouwen;4010;1996;318.0;10.0;;;;;272.0;17.0;19.0;147.0;61.0;36.0;29.0;46.0;126.0;92.0;26.0;19.0;16.0;6.0;33.0
1046;Vrouwen;4010;1997;345.0;10.0;;;;;288.0;21.0;26.0;151.0;71.0;41.0;35.0;48.0;135.0;103.0;26.0;22.0;12.0;7.0;39.0
1047;Vrouwen;4010;1998;341.0;10.0;;;;;288.0;21.0;21.0;152.0;67.0;39.0;34.0;48.0;129.0;98.0;33.0;22.0;15.0;5.0;40.0
1048;Vrouwen;4010;1999;377.0;11.0;;;;;320.0;20.0;25.0;172.0;74.0;44.0;32.0;54.0;150.0;105.0;32.0;23.0;15.0;8.0;44.0
1049;Vrouwen;4010;2000;382.0;14.0;;;;;324.0;19.0;24.0;176.0;71.0;49.0;32.0;53.0;147.0;107.0;37.0;27.0;17.0;6.0;39.0
1050;Vrouwen;4010;2001 voor revisie;391.0;13.0;;;;;335.0;24.0;19.0;171.0;78.0;49.0;33.0;61.0;151.0;111.0;34.0;26.0;16.0;7.0;45.0
1051;Vrouwen;4010;2001 na revisie;381.0;14.0;;;;;323.0;25.0;20.0;165.0;77.0;47.0;32.0;60.0;146.0;109.0;32.0;26.0;15.0;7.0;46.0
1052;Vrouwen;4010;2002;393.0;14.0;;;;;328.0;30.0;21.0;171.0;80.0;45.0;29.0;68.0;150.0;104.0;39.0;23.0;15.0;8.0;54.0
1053;Vrouwen;4010;2003;391.0;17.0;;;;;333.0;25.0;16.0;170.0;74.0;47.0;39.0;61.0;148.0;112.0;31.0;28.0;18.0;5.0;50.0
1054;Vrouwen;4010;2004;404.0;18.0;;;;;343.0;23.0;20.0;176.0;75.0;50.0;38.0;64.0;159.0;115.0;30.0;28.0;19.0;5.0;48.0
1055;Vrouwen;4010;2005;384.0;15.0;;;;;317.0;32.0;20.0;150.0;79.0;48.0;35.0;72.0;153.0;101.0;26.0;26.0;16.0;6.0;56.0
1056;Vrouwen;4010;2006;410.0;17.0;;;;;340.0;29.0;24.0;170.0;75.0;50.0;41.0;75.0;159.0;114.0;25.0;31.0;18.0;8.0;56.0
1057;Vrouwen;4010;2007;428.0;13.0;;;;;357.0;32.0;26.0;169.0;86.0;52.0;43.0;79.0;165.0;122.0;26.0;29.0;20.0;6.0;59.0
1058;Vrouwen;4010;2008;420.0;41.0;36.0;11.0;25.0;5.0;349.0;30.0;;163.0;73.0;54.0;34.0;96.0;160.0;108.0;26.0;25.0;17.0;7.0;78.0
1059;Vrouwen;4010;2009;426.0;43.0;37.0;10.0;27.0;6.0;355.0;29.0;;159.0;73.0;55.0;35.0;104.0;160.0;111.0;27.0;25.0;17.0;7.0;79.0
1060;Vrouwen;4010;2010;439.0;45.0;42.0;13.0;29.0;3.0;364.0;30.0;;;;;;;;;;;;;
1061;Vrouwen;4010;2011;440.0;48.0;42.0;17.0;24.0;6.0;361.0;31.0;;;;;;;;;;;;;
1062;Vrouwen;4010;2012;453.0;57.0;52.0;18.0;34.0;4.0;364.0;31.0;;;;;;;;;;;;;
1063;Vrouwen;4010;2013;472.0;53.0;49.0;13.0;36.0;4.0;391.0;28.0;;;;;;;;;;;;;
1064;Vrouwen;4060;1996;96.0;4.0;;;;;81.0;6.0;4.0;45.0;19.0;9.0;5.0;18.0;38.0;29.0;10.0;3.0;4.0;;12.0
1065;Vrouwen;4060;1997;103.0;4.0;;;;;86.0;7.0;6.0;46.0;21.0;12.0;5.0;19.0;37.0;30.0;11.0;5.0;5.0;2.0;14.0
1066;Vrouwen;4060;1998;107.0;5.0;;;;;87.0;10.0;5.0;48.0;23.0;10.0;5.0;22.0;40.0;29.0;12.0;2.0;4.0;3.0;18.0
1067;Vrouwen;4060;1999;118.0;4.0;;;;;97.0;9.0;8.0;60.0;21.0;12.0;4.0;21.0;44.0;33.0;15.0;4.0;4.0;2.0;16.0
1068;Vrouwen;4060;2000;129.0;4.0;;;;;106.0;9.0;9.0;65.0;25.0;9.0;6.0;23.0;50.0;36.0;12.0;4.0;5.0;2.0;19.0
1069;Vrouwen;4060;2001 voor revisie;143.0;7.0;;;;;116.0;10.0;11.0;65.0;30.0;15.0;6.0;26.0;58.0;35.0;16.0;4.0;7.0;4.0;19.0
1070;Vrouwen;4060;2001 na revisie;134.0;7.0;;;;;108.0;9.0;10.0;60.0;29.0;14.0;5.0;25.0;53.0;32.0;16.0;4.0;6.0;3.0;19.0
1071;Vrouwen;4060;2002;144.0;5.0;;;;;121.0;12.0;6.0;65.0;29.0;15.0;7.0;28.0;62.0;35.0;13.0;5.0;6.0;3.0;19.0
1072;Vrouwen;4060;2003;153.0;7.0;;;;;126.0;13.0;7.0;75.0;26.0;13.0;7.0;31.0;59.0;40.0;15.0;5.0;7.0;2.0;24.0
1073;Vrouwen;4060;2004;154.0;6.0;;;;;129.0;14.0;5.0;71.0;29.0;17.0;5.0;32.0;62.0;39.0;14.0;4.0;6.0;3.0;26.0
1074;Vrouwen;4060;2005;164.0;5.0;;;;;141.0;14.0;5.0;71.0;36.0;17.0;8.0;32.0;67.0;40.0;14.0;8.0;6.0;4.0;25.0
1075;Vrouwen;4060;2006;171.0;4.0;;;;;146.0;14.0;7.0;74.0;37.0;20.0;9.0;32.0;75.0;42.0;14.0;8.0;7.0;3.0;23.0
1076;Vrouwen;4060;2007;196.0;9.0;;;;;162.0;16.0;9.0;83.0;37.0;25.0;8.0;43.0;83.0;48.0;15.0;7.0;9.0;3.0;32.0
1077;Vrouwen;4060;2008;199.0;17.0;16.0;4.0;11.0;;166.0;15.0;;79.0;40.0;20.0;9.0;52.0;80.0;47.0;16.0;8.0;6.0;5.0;38.0
1078;Vrouwen;4060;2009;210.0;21.0;18.0;6.0;12.0;3.0;169.0;20.0;;77.0;40.0;23.0;9.0;61.0;85.0;48.0;16.0;5.0;6.0;2.0;47.0
1079;Vrouwen;4060;2010;211.0;20.0;17.0;6.0;12.0;3.0;172.0;19.0;;;;;;;;;;;;;
1080;Vrouwen;4060;2011;211.0;21.0;19.0;7.0;11.0;2.0;171.0;20.0;;;;;;;;;;;;;
1081;Vrouwen;4060;2012;207.0;24.0;22.0;8.0;14.0;2.0;166.0;17.0;;;;;;;;;;;;;
1082;Vrouwen;4060;2013;221.0;22.0;21.0;10.0;11.0;2.0;180.0;19.0;;;;;;;;;;;;;
1083;Vrouwen;4090;1996;844.0;41.0;;;;;727.0;49.0;27.0;339.0;185.0;120.0;87.0;113.0;387.0;212.0;51.0;47.0;29.0;18.0;99.0
1084;Vrouwen;4090;1997;862.0;43.0;;;;;743.0;52.0;25.0;342.0;188.0;119.0;92.0;122.0;399.0;217.0;52.0;44.0;27.0;18.0;107.0
1085;Vrouwen;4090;1998;911.0;43.0;;;;;790.0;50.0;28.0;362.0;198.0;135.0;97.0;118.0;438.0;215.0;58.0;48.0;27.0;21.0;104.0
1086;Vrouwen;4090;1999;924.0;44.0;;;;;800.0;52.0;29.0;370.0;200.0;131.0;102.0;120.0;441.0;220.0;59.0;47.0;30.0;19.0;108.0
1087;Vrouwen;4090;2000;928.0;54.0;;;;;788.0;49.0;36.0;371.0;210.0;127.0;92.0;128.0;433.0;219.0;59.0;53.0;29.0;19.0;116.0
1088;Vrouwen;4090;2001 voor revisie;909.0;42.0;;;;;789.0;55.0;24.0;362.0;200.0;135.0;92.0;120.0;448.0;211.0;53.0;43.0;27.0;20.0;107.0
1089;Vrouwen;4090;2001 na revisie;819.0;42.0;;;;;705.0;50.0;22.0;331.0;180.0;117.0;78.0;113.0;397.0;191.0;48.0;38.0;25.0;19.0;102.0
1090;Vrouwen;4090;2002;821.0;50.0;;;;;694.0;51.0;25.0;332.0;174.0;110.0;77.0;127.0;384.0;192.0;53.0;39.0;26.0;16.0;111.0
1091;Vrouwen;4090;2003;828.0;49.0;;;;;705.0;52.0;22.0;329.0;181.0;116.0;77.0;126.0;393.0;198.0;44.0;39.0;27.0;15.0;113.0
1092;Vrouwen;4090;2004;818.0;49.0;;;;;694.0;50.0;25.0;318.0;182.0;115.0;80.0;124.0;385.0;194.0;41.0;44.0;28.0;18.0;110.0
1093;Vrouwen;4090;2005;834.0;56.0;;;;;704.0;48.0;25.0;312.0;183.0;122.0;82.0;135.0;389.0;201.0;43.0;44.0;27.0;12.0;118.0
1094;Vrouwen;4090;2006;862.0;49.0;;;;;724.0;61.0;28.0;326.0;180.0;122.0;88.0;145.0;401.0;206.0;43.0;51.0;22.0;16.0;122.0
1095;Vrouwen;4090;2007;863.0;50.0;;;;;733.0;56.0;25.0;318.0;181.0;127.0;98.0;140.0;408.0;208.0;43.0;46.0;24.0;16.0;118.0
1096;Vrouwen;4090;2008;924.0;112.0;83.0;33.0;50.0;29.0;755.0;56.0;;322.0;191.0;126.0;86.0;199.0;406.0;204.0;42.0;53.0;24.0;19.0;176.0
1097;Vrouwen;4090;2009;956.0;116.0;90.0;35.0;55.0;25.0;781.0;59.0;;331.0;191.0;131.0;95.0;208.0;413.0;215.0;42.0;57.0;27.0;18.0;183.0
1098;Vrouwen;4090;2010;942.0;107.0;80.0;28.0;53.0;27.0;773.0;61.0;;;;;;;;;;;;;
1099;Vrouwen;4090;2011;931.0;108.0;85.0;34.0;50.0;23.0;771.0;51.0;;;;;;;;;;;;;
1100;Vrouwen;4090;2012;917.0;114.0;94.0;38.0;56.0;20.0;745.0;57.0;;;;;;;;;;;;;
1101;Vrouwen;4090;2013;894.0;105.0;91.0;38.0;53.0;15.0;725.0;62.0;2.0;;;;;;;;;;;;
1102;Vrouwen;4100;1996;825.0;84.0;;;;;656.0;54.0;32.0;355.0;171.0;84.0;48.0;167.0;366.0;208.0;36.0;22.0;28.0;13.0;152.0
1103;Vrouwen;4100;1997;888.0;90.0;;;;;704.0;58.0;36.0;389.0;175.0;90.0;56.0;178.0;375.0;236.0;40.0;27.0;33.0;13.0;163.0
1104;Vrouwen;4100;1998;955.0;87.0;;;;;775.0;59.0;35.0;419.0;191.0;112.0;56.0;178.0;433.0;247.0;36.0;29.0;28.0;17.0;166.0
1105;Vrouwen;4100;1999;999.0;88.0;;;;;822.0;55.0;35.0;441.0;207.0;111.0;62.0;177.0;456.0;257.0;44.0;28.0;35.0;17.0;163.0
1106;Vrouwen;4100;2000;1065.0;92.0;;;;;872.0;62.0;39.0;483.0;224.0;116.0;57.0;184.0;496.0;269.0;40.0;31.0;39.0;16.0;175.0
1107;Vrouwen;4100;2001 voor revisie;1122.0;90.0;;;;;926.0;68.0;38.0;500.0;236.0;129.0;59.0;197.0;527.0;278.0;46.0;31.0;36.0;22.0;182.0
1108;Vrouwen;4100;2001 na revisie;1145.0;97.0;;;;;939.0;69.0;39.0;513.0;238.0;129.0;58.0;207.0;532.0;283.0;46.0;31.0;38.0;23.0;192.0
1109;Vrouwen;4100;2002;1196.0;100.0;;;;;985.0;74.0;37.0;539.0;239.0;134.0;58.0;225.0;560.0;310.0;47.0;29.0;32.0;19.0;199.0
1110;Vrouwen;4100;2003;1216.0;95.0;;;;;1007.0;81.0;34.0;541.0;262.0;125.0;64.0;224.0;568.0;311.0;43.0;33.0;38.0;17.0;208.0
1111;Vrouwen;4100;2004;1243.0;99.0;;;;;1035.0;79.0;31.0;531.0;265.0;141.0;71.0;235.0;588.0;305.0;54.0;30.0;34.0;20.0;211.0
1112;Vrouwen;4100;2005;1258.0;98.0;;;;;1046.0;84.0;31.0;510.0;273.0;152.0;79.0;244.0;596.0;304.0;43.0;38.0;35.0;20.0;221.0
1113;Vrouwen;4100;2006;1302.0;102.0;;;;;1074.0;92.0;33.0;526.0;272.0;158.0;85.0;260.0;619.0;319.0;45.0;41.0;31.0;15.0;231.0
1114;Vrouwen;4100;2007;1361.0;102.0;;;;;1125.0;95.0;39.0;538.0;285.0;168.0;93.0;277.0;642.0;326.0;48.0;41.0;37.0;21.0;246.0
1115;Vrouwen;4100;2008;1398.0;174.0;126.0;54.0;72.0;48.0;1131.0;92.0;;533.0;278.0;170.0;82.0;335.0;646.0;313.0;48.0;40.0;36.0;16.0;300.0
1116;Vrouwen;4100;2009;1396.0;167.0;122.0;51.0;71.0;46.0;1145.0;83.0;;524.0;284.0;173.0;88.0;327.0;637.0;324.0;47.0;44.0;34.0;20.0;291.0
1117;Vrouwen;4100;2010;1414.0;186.0;140.0;58.0;82.0;46.0;1140.0;88.0;;;;;;;;;;;;;
1118;Vrouwen;4100;2011;1429.0;183.0;137.0;60.0;77.0;45.0;1167.0;78.0;2.0;;;;;;;;;;;;
1119;Vrouwen;4100;2012;1458.0;191.0;149.0;69.0;81.0;42.0;1181.0;85.0;;;;;;;;;;;;;
1120;Vrouwen;4100;2013;1421.0;196.0;161.0;69.0;92.0;35.0;1136.0;89.0;;;;;;;;;;;;;
1121;Vrouwen;4140;1996;232.0;4.0;;;;;189.0;8.0;31.0;103.0;56.0;29.0;19.0;25.0;88.0;74.0;22.0;9.0;8.0;14.0;16.0
1122;Vrouwen;4140;1997;245.0;4.0;;;;;200.0;10.0;31.0;106.0;60.0;31.0;18.0;30.0;85.0;77.0;25.0;10.0;10.0;16.0;21.0
1123;Vrouwen;4140;1998;237.0;3.0;;;;;199.0;6.0;29.0;103.0;57.0;27.0;23.0;27.0;90.0;71.0;24.0;12.0;7.0;16.0;17.0
1124;Vrouwen;4140;1999;245.0;3.0;;;;;200.0;9.0;33.0;118.0;56.0;26.0;19.0;27.0;83.0;78.0;29.0;9.0;10.0;17.0;19.0
1125;Vrouwen;4140;2000;253.0;2.0;;;;;207.0;8.0;35.0;127.0;54.0;28.0;14.0;30.0;86.0;76.0;31.0;12.0;14.0;16.0;17.0
1126;Vrouwen;4140;2001 voor revisie;272.0;3.0;;;;;226.0;10.0;33.0;134.0;59.0;33.0;13.0;33.0;94.0;83.0;38.0;10.0;15.0;13.0;21.0
1127;Vrouwen;4140;2001 na revisie;280.0;4.0;;;;;233.0;10.0;33.0;138.0;59.0;35.0;14.0;35.0;97.0;86.0;36.0;11.0;15.0;13.0;22.0
1128;Vrouwen;4140;2002;280.0;3.0;;;;;232.0;13.0;32.0;134.0;59.0;31.0;17.0;39.0;98.0;85.0;33.0;11.0;12.0;16.0;26.0
1129;Vrouwen;4140;2003;268.0;2.0;;;;;222.0;8.0;36.0;137.0;53.0;31.0;17.0;30.0;90.0;86.0;33.0;16.0;11.0;12.0;19.0
1130;Vrouwen;4140;2004;254.0;4.0;;;;;205.0;11.0;33.0;121.0;56.0;26.0;15.0;36.0;96.0;72.0;29.0;13.0;8.0;12.0;22.0
1131;Vrouwen;4140;2005;264.0;4.0;;;;;210.0;9.0;40.0;127.0;54.0;27.0;17.0;39.0;97.0;82.0;29.0;15.0;9.0;11.0;22.0
1132;Vrouwen;4140;2006;252.0;3.0;;;;;200.0;11.0;39.0;110.0;55.0;28.0;15.0;44.0;91.0;73.0;27.0;16.0;9.0;11.0;25.0
1133;Vrouwen;4140;2007;275.0;4.0;;;;;219.0;10.0;42.0;127.0;57.0;27.0;15.0;49.0;93.0;88.0;34.0;15.0;10.0;9.0;25.0
1134;Vrouwen;4140;2008;294.0;8.0;8.0;2.0;6.0;;266.0;19.0;;136.0;56.0;29.0;14.0;58.0;95.0;92.0;31.0;12.0;13.0;13.0;38.0
1135;Vrouwen;4140;2009;280.0;10.0;7.0;2.0;5.0;3.0;251.0;20.0;;121.0;54.0;31.0;15.0;59.0;88.0;78.0;38.0;16.0;12.0;12.0;38.0
1136;Vrouwen;4140;2010;266.0;9.0;8.0;3.0;5.0;;239.0;18.0;;;;;;;;;;;;;
1137;Vrouwen;4140;2011;287.0;10.0;9.0;3.0;6.0;;257.0;19.0;;;;;;;;;;;;;
1138;Vrouwen;4140;2012;284.0;7.0;6.0;2.0;3.0;;260.0;17.0;;;;;;;;;;;;;
