ID;SoortTeler;RegioS;Perioden;BoomteeltEnVastePlantenTotaal_1;GewassenTotaal_2;BosEnHaagplantsoen_3;LaanEnParkbomenTotaal_4;Onderstammen_5;Spillen_6;Opzetters_7;Rozenstruiken_8;Sierconiferen_9;SierheestersEnKlimplantenTotaal_10;Buxus_11;Ericaceae_12;TrekEnBesheester_13;OverigeSierheestersEnKlimplanten_14;VastePlanten_15;VruchtbomenTotaal_16;Moerbomen_17;Onderstammen_18;OverigeVruchtbomen_19;TeeltwijzeTotaal_20;TeeltInDeVolleGrond_21;TeeltInPottenEnContainers_22;OnderGlasTotaal_23;Vermeerdering_24;VolledigeTeeltOnderGlas_25;BoomteeltEnVastePlantenTotaal_26;GewassenTotaal_27;BosEnHaagplantsoen_28;LaanEnParkbomenTotaal_29;Onderstammen_30;Spillen_31;Opzetters_32;Rozenstruiken_33;Sierconiferen_34;SierheestersEnKlimplantenTotaal_35;Buxus_36;Ericaceae_37;TrekEnBesheester_38;OverigeSierheestersEnKlimplanten_39;VastePlanten_40;VruchtbomenTotaal_41;Moerbomen_42;Onderstammen_43;OverigeVruchtbomen_44;TeeltwijzeTotaal_45;TeeltInDeVolleGrond_46;TeeltInPottenEnContainers_47;OnderGlasTotaal_48;Vermeerdering_49;VolledigeTeeltOnderGlas_50
1653;Vruchtbomen telers;Noord-Holland (PV);2003;17.0;17.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;17.0;;;;17.0;17.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;2.0;;;;2.0;2.0;0.0;0.0;0.0;0.0
1654;Vruchtbomen telers;Noord-Holland (PV);2004;6.0;6.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;6.0;;;;6.0;6.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;2.0;;;;2.0;2.0;0.0;0.0;0.0;0.0
1655;Vruchtbomen telers;Noord-Holland (PV);2005;1.0;1.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;1.0;;;;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;1.0;;;;1.0;1.0;0.0;0.0;0.0;0.0
1656;Vruchtbomen telers;Noord-Holland (PV);2006;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;8.0;9.0;9.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;3.0;4.0;4.0;0.0;0.0;0.0;0.0
1657;Vruchtbomen telers;Noord-Holland (PV);2007;13.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;13.0;13.0;13.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0;6.0;6.0;0.0;0.0;0.0;0.0
1658;Vruchtbomen telers;Noord-Holland (PV);2008;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0
1659;Vruchtbomen telers;Noord-Holland (PV);2009;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;1.0;5.0;5.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;2.0;3.0;3.0;0.0;0.0;0.0;0.0
1660;Vruchtbomen telers;Zuid-Holland (PV);2000;11.0;11.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;11.0;;;;11.0;11.0;0.0;0.0;0.0;0.0;11.0;11.0;1.0;1.0;;;;0.0;0.0;0.0;;;;;0.0;11.0;;;;11.0;11.0;0.0;0.0;0.0;0.0
1661;Vruchtbomen telers;Zuid-Holland (PV);2001;8.0;8.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;8.0;;;;8.0;8.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;8.0;;;;8.0;8.0;0.0;0.0;0.0;0.0
1662;Vruchtbomen telers;Zuid-Holland (PV);2002;14.0;14.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;14.0;;;;14.0;14.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;8.0;;;;8.0;8.0;0.0;0.0;0.0;0.0
1663;Vruchtbomen telers;Zuid-Holland (PV);2003;24.0;24.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;24.0;;;;24.0;24.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;11.0;;;;11.0;11.0;0.0;0.0;0.0;0.0
1664;Vruchtbomen telers;Zuid-Holland (PV);2004;2.0;2.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;2.0;;;;2.0;2.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;3.0;;;;3.0;3.0;0.0;0.0;0.0;0.0
1665;Vruchtbomen telers;Zuid-Holland (PV);2005;6.0;6.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;6.0;;;;6.0;6.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;4.0;;;;4.0;4.0;0.0;0.0;0.0;0.0
1666;Vruchtbomen telers;Zuid-Holland (PV);2006;50.0;50.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0;4.0;0.0;42.0;50.0;28.0;22.0;0.0;0.0;0.0;12.0;12.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;1.0;0.0;11.0;12.0;11.0;1.0;0.0;0.0;0.0
1667;Vruchtbomen telers;Zuid-Holland (PV);2007;23.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;1.0;5.0;17.0;23.0;23.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;3.0;6.0;8.0;8.0;0.0;0.0;0.0;0.0
1668;Vruchtbomen telers;Zuid-Holland (PV);2008;36.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;8.0;0.0;28.0;36.0;35.0;1.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;2.0;0.0;5.0;6.0;6.0;1.0;0.0;0.0;0.0
1669;Vruchtbomen telers;Zuid-Holland (PV);2009;23.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;1.0;22.0;23.0;22.0;1.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;5.0;6.0;5.0;1.0;0.0;0.0;0.0
1670;Vruchtbomen telers;Zeeland (PV);2000;106.0;106.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;106.0;;;;106.0;103.0;3.0;0.0;0.0;0.0;49.0;49.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;49.0;;;;49.0;49.0;2.0;2.0;2.0;0.0
1671;Vruchtbomen telers;Zeeland (PV);2001;93.0;93.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;93.0;;;;93.0;92.0;1.0;0.0;0.0;0.0;46.0;46.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;46.0;;;;46.0;46.0;2.0;2.0;1.0;1.0
1672;Vruchtbomen telers;Zeeland (PV);2002;102.0;102.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;102.0;;;;102.0;101.0;1.0;0.0;0.0;0.0;46.0;46.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;46.0;;;;46.0;46.0;2.0;2.0;1.0;1.0
1673;Vruchtbomen telers;Zeeland (PV);2003;62.0;62.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;62.0;;;;62.0;61.0;1.0;0.0;0.0;0.0;36.0;36.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;36.0;;;;36.0;36.0;2.0;2.0;1.0;1.0
1674;Vruchtbomen telers;Zeeland (PV);2004;56.0;56.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;56.0;;;;56.0;50.0;6.0;0.0;0.0;0.0;33.0;33.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;33.0;;;;33.0;31.0;4.0;2.0;1.0;1.0
1675;Vruchtbomen telers;Zeeland (PV);2005;57.0;57.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;57.0;;;;57.0;52.0;5.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;25.0;;;;25.0;24.0;3.0;1.0;1.0;0.0
1676;Vruchtbomen telers;Zeeland (PV);2006;53.0;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;9.0;8.0;37.0;53.0;53.0;0.0;0.0;0.0;0.0;24.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;4.0;10.0;14.0;24.0;24.0;1.0;1.0;1.0;0.0
1677;Vruchtbomen telers;Zeeland (PV);2007;55.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;6.0;6.0;43.0;55.0;54.0;0.0;0.0;0.0;0.0;21.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;3.0;10.0;11.0;21.0;21.0;1.0;1.0;1.0;0.0
1678;Vruchtbomen telers;Zeeland (PV);2008;51.0;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;1.0;5.0;45.0;51.0;51.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;2.0;10.0;15.0;20.0;20.0;1.0;1.0;1.0;0.0
1679;Vruchtbomen telers;Zeeland (PV);2009;65.0;65.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;5.0;15.0;44.0;65.0;64.0;0.0;0.0;0.0;0.0;18.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;3.0;10.0;10.0;18.0;18.0;1.0;1.0;1.0;0.0
1680;Vruchtbomen telers;Noord-Brabant (PV);2000;274.0;274.0;3.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;272.0;;;;274.0;274.0;0.0;0.0;0.0;0.0;31.0;31.0;1.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;31.0;;;;31.0;31.0;0.0;0.0;0.0;0.0
1681;Vruchtbomen telers;Noord-Brabant (PV);2001;221.0;221.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;221.0;;;;221.0;220.0;1.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;20.0;;;;20.0;20.0;1.0;0.0;0.0;0.0
1682;Vruchtbomen telers;Noord-Brabant (PV);2002;250.0;250.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;250.0;;;;250.0;247.0;2.0;0.0;0.0;0.0;27.0;27.0;1.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;27.0;;;;27.0;26.0;2.0;0.0;0.0;0.0
1683;Vruchtbomen telers;Noord-Brabant (PV);2003;260.0;260.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;260.0;;;;260.0;259.0;2.0;0.0;0.0;0.0;27.0;27.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;27.0;;;;27.0;27.0;1.0;0.0;0.0;0.0
1684;Vruchtbomen telers;Noord-Brabant (PV);2004;279.0;279.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;279.0;;;;279.0;279.0;0.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;25.0;;;;25.0;25.0;0.0;0.0;0.0;0.0
1685;Vruchtbomen telers;Noord-Brabant (PV);2005;345.0;345.0;2.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;344.0;;;;345.0;345.0;0.0;0.0;0.0;0.0;19.0;19.0;1.0;0.0;;;;0.0;0.0;0.0;;;;;0.0;19.0;;;;19.0;19.0;1.0;0.0;0.0;0.0
1686;Vruchtbomen telers;Noord-Brabant (PV);2006;389.0;389.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;389.0;48.0;33.0;308.0;389.0;386.0;3.0;0.0;0.0;0.0;32.0;32.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;7.0;10.0;22.0;32.0;29.0;4.0;0.0;0.0;0.0
1687;Vruchtbomen telers;Noord-Brabant (PV);2007;390.0;390.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;389.0;50.0;44.0;295.0;390.0;372.0;18.0;0.0;0.0;0.0;33.0;33.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;8.0;10.0;23.0;33.0;30.0;6.0;1.0;0.0;1.0
1688;Vruchtbomen telers;Noord-Brabant (PV);2008;376.0;376.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;373.0;50.0;45.0;278.0;376.0;367.0;9.0;0.0;0.0;0.0;43.0;43.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;8.0;10.0;29.0;43.0;41.0;3.0;0.0;0.0;0.0
1689;Vruchtbomen telers;Noord-Brabant (PV);2009;429.0;428.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;428.0;38.0;69.0;321.0;428.0;380.0;48.0;0.0;0.0;0.0;38.0;38.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;8.0;10.0;25.0;38.0;36.0;2.0;1.0;1.0;0.0
1690;Vruchtbomen telers;Limburg (PV);2000;342.0;342.0;3.0;5.0;;;;7.0;6.0;0.0;;;;;0.0;322.0;;;;342.0;335.0;7.0;0.0;0.0;0.0;63.0;63.0;1.0;2.0;;;;3.0;4.0;0.0;;;;;0.0;63.0;;;;63.0;60.0;3.0;1.0;1.0;0.0
1691;Vruchtbomen telers;Limburg (PV);2001;315.0;315.0;2.0;8.0;;;;5.0;7.0;0.0;;;;;1.0;292.0;;;;315.0;314.0;1.0;0.0;0.0;0.0;49.0;49.0;2.0;4.0;;;;2.0;5.0;0.0;;;;;1.0;49.0;;;;49.0;48.0;2.0;2.0;2.0;0.0
1692;Vruchtbomen telers;Limburg (PV);2002;404.0;404.0;4.0;26.0;;;;3.0;8.0;1.0;;;;;0.0;362.0;;;;404.0;402.0;1.0;0.0;0.0;0.0;46.0;46.0;1.0;5.0;;;;2.0;5.0;2.0;;;;;0.0;46.0;;;;46.0;45.0;3.0;1.0;1.0;0.0
1693;Vruchtbomen telers;Limburg (PV);2003;413.0;413.0;6.0;23.0;;;;4.0;6.0;1.0;;;;;0.0;373.0;;;;413.0;410.0;3.0;0.0;0.0;0.0;41.0;41.0;2.0;4.0;;;;3.0;6.0;2.0;;;;;0.0;41.0;;;;41.0;40.0;3.0;2.0;2.0;0.0
1694;Vruchtbomen telers;Limburg (PV);2004;362.0;362.0;4.0;26.0;;;;5.0;2.0;0.0;;;;;0.0;325.0;;;;362.0;352.0;10.0;0.0;0.0;0.0;35.0;35.0;1.0;5.0;;;;3.0;5.0;2.0;;;;;1.0;35.0;;;;35.0;33.0;3.0;1.0;1.0;0.0
1695;Vruchtbomen telers;Limburg (PV);2005;386.0;386.0;3.0;24.0;;;;4.0;2.0;0.0;;;;;0.0;352.0;;;;386.0;383.0;2.0;0.0;0.0;0.0;32.0;32.0;1.0;6.0;;;;4.0;5.0;2.0;;;;;1.0;32.0;;;;32.0;31.0;4.0;1.0;1.0;0.0
1696;Vruchtbomen telers;Limburg (PV);2006;380.0;379.0;0.0;18.0;0.0;3.0;15.0;7.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;351.0;110.0;39.0;201.0;379.0;371.0;8.0;0.0;0.0;0.0;40.0;40.0;2.0;4.0;0.0;2.0;4.0;3.0;5.0;2.0;1.0;0.0;0.0;1.0;0.0;40.0;14.0;17.0;23.0;40.0;38.0;2.0;1.0;1.0;0.0
1697;Vruchtbomen telers;Limburg (PV);2007;416.0;416.0;4.0;20.0;0.0;3.0;16.0;8.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;380.0;126.0;37.0;217.0;416.0;407.0;9.0;0.0;0.0;0.0;40.0;40.0;2.0;4.0;0.0;2.0;4.0;5.0;5.0;4.0;0.0;0.0;1.0;3.0;1.0;40.0;16.0;18.0;22.0;40.0;38.0;7.0;2.0;1.0;1.0
1698;Vruchtbomen telers;Limburg (PV);2008;409.0;409.0;5.0;27.0;8.0;3.0;16.0;6.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;369.0;90.0;54.0;224.0;409.0;404.0;5.0;0.0;0.0;0.0;36.0;36.0;4.0;6.0;1.0;3.0;4.0;3.0;3.0;2.0;0.0;1.0;0.0;1.0;0.0;36.0;11.0;16.0;26.0;36.0;34.0;5.0;1.0;1.0;0.0
1699;Vruchtbomen telers;Limburg (PV);2009;435.0;435.0;4.0;21.0;0.0;3.0;18.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;405.0;115.0;48.0;243.0;435.0;419.0;16.0;0.0;0.0;0.0;32.0;32.0;2.0;3.0;0.0;1.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;32.0;13.0;16.0;20.0;32.0;30.0;6.0;1.0;1.0;0.0
1700;Glastuinders met boomteelt;Nederland;2000;471.0;245.0;35.0;13.0;;;;18.0;51.0;99.0;;;;;25.0;3.0;;;;245.0;121.0;124.0;227.0;89.0;138.0;400.0;236.0;25.0;19.0;;;;21.0;86.0;131.0;;;;;61.0;9.0;;;;236.0;144.0;150.0;400.0;218.0;269.0
1701;Glastuinders met boomteelt;Nederland;2001;468.0;240.0;32.0;6.0;;;;13.0;55.0;93.0;;;;;40.0;2.0;;;;240.0;108.0;132.0;228.0;82.0;146.0;384.0;220.0;20.0;17.0;;;;13.0;81.0;118.0;;;;;62.0;9.0;;;;220.0;130.0;150.0;384.0;210.0;259.0
1702;Glastuinders met boomteelt;Nederland;2002;479.0;244.0;21.0;6.0;;;;17.0;50.0;102.0;;;;;44.0;4.0;;;;244.0;105.0;139.0;235.0;94.0;141.0;359.0;215.0;19.0;12.0;;;;17.0;64.0;126.0;;;;;55.0;6.0;;;;215.0;128.0;146.0;359.0;207.0;241.0
1703;Glastuinders met boomteelt;Nederland;2003;469.0;244.0;32.0;3.0;;;;12.0;45.0;90.0;;;;;60.0;2.0;;;;244.0;111.0;133.0;225.0;73.0;153.0;348.0;194.0;18.0;7.0;;;;8.0;55.0;112.0;;;;;60.0;4.0;;;;194.0;113.0;127.0;348.0;182.0;242.0
1704;Glastuinders met boomteelt;Nederland;2004;522.0;280.0;27.0;5.0;;;;10.0;49.0;107.0;;;;;81.0;1.0;;;;280.0;111.0;169.0;243.0;73.0;170.0;372.0;208.0;16.0;10.0;;;;8.0;55.0;123.0;;;;;62.0;3.0;;;;208.0;112.0;149.0;372.0;197.0;260.0
1705;Glastuinders met boomteelt;Nederland;2005;552.0;278.0;33.0;10.0;;;;13.0;48.0;102.0;;;;;72.0;0.0;;;;278.0;121.0;157.0;274.0;93.0;182.0;389.0;210.0;18.0;12.0;;;;9.0;50.0;122.0;;;;;65.0;3.0;;;;210.0;105.0;148.0;389.0;224.0;247.0
1706;Glastuinders met boomteelt;Nederland;2006;534.0;271.0;27.0;3.0;1.0;1.0;0.0;13.0;53.0;121.0;8.0;5.0;2.0;106.0;52.0;2.0;0.0;0.0;2.0;271.0;123.0;149.0;263.0;75.0;188.0;343.0;204.0;17.0;12.0;6.0;3.0;3.0;10.0;63.0;132.0;19.0;8.0;4.0;113.0;53.0;6.0;2.0;0.0;4.0;204.0;110.0;154.0;343.0;182.0;249.0
1707;Glastuinders met boomteelt;Nederland;2007;480.0;217.0;19.0;5.0;2.0;3.0;0.0;11.0;47.0;104.0;8.0;4.0;2.0;90.0;30.0;1.0;0.0;0.0;0.0;217.0;81.0;136.0;263.0;73.0;190.0;321.0;165.0;23.0;9.0;6.0;2.0;2.0;7.0;50.0;98.0;20.0;7.0;4.0;75.0;40.0;4.0;2.0;0.0;2.0;165.0;83.0;124.0;321.0;161.0;243.0
1708;Glastuinders met boomteelt;Nederland;2008;480.0;229.0;35.0;2.0;0.0;1.0;2.0;10.0;46.0;92.0;8.0;4.0;7.0;74.0;40.0;3.0;0.0;0.0;3.0;229.0;128.0;100.0;252.0;76.0;175.0;296.0;162.0;25.0;9.0;3.0;2.0;5.0;7.0;40.0;84.0;15.0;6.0;7.0;69.0;44.0;6.0;3.0;0.0;3.0;162.0;104.0;95.0;296.0;153.0;216.0
1709;Glastuinders met boomteelt;Nederland;2009;545.0;261.0;32.0;1.0;0.0;0.0;1.0;7.0;41.0;114.0;10.0;6.0;6.0;91.0;65.0;0.0;0.0;0.0;0.0;261.0;144.0;117.0;285.0;54.0;231.0;321.0;165.0;18.0;7.0;3.0;2.0;4.0;5.0;45.0;87.0;17.0;11.0;6.0;69.0;57.0;3.0;2.0;0.0;1.0;165.0;113.0;83.0;321.0;144.0;260.0
1710;Glastuinders met boomteelt;Noord-Nederland (LD);2000;17.0;11.0;5.0;0.0;;;;0.0;1.0;3.0;;;;;1.0;0.0;;;;11.0;8.0;3.0;6.0;3.0;4.0;19.0;10.0;1.0;0.0;;;;0.0;5.0;7.0;;;;;2.0;0.0;;;;10.0;3.0;8.0;19.0;10.0;15.0
1711;Glastuinders met boomteelt;Noord-Nederland (LD);2001;7.0;3.0;0.0;0.0;;;;0.0;0.0;3.0;;;;;0.0;0.0;;;;3.0;0.0;3.0;4.0;1.0;3.0;15.0;7.0;0.0;0.0;;;;0.0;2.0;6.0;;;;;1.0;0.0;;;;7.0;0.0;7.0;15.0;8.0;11.0
1712;Glastuinders met boomteelt;Noord-Nederland (LD);2002;11.0;6.0;0.0;0.0;;;;0.0;4.0;1.0;;;;;1.0;0.0;;;;6.0;4.0;3.0;5.0;3.0;2.0;11.0;7.0;0.0;0.0;;;;0.0;3.0;2.0;;;;;3.0;0.0;;;;7.0;1.0;6.0;11.0;7.0;8.0
1713;Glastuinders met boomteelt;Noord-Nederland (LD);2003;9.0;3.0;0.0;0.0;;;;0.0;0.0;2.0;;;;;1.0;0.0;;;;3.0;1.0;2.0;6.0;1.0;5.0;13.0;6.0;0.0;0.0;;;;0.0;1.0;4.0;;;;;2.0;0.0;;;;6.0;1.0;5.0;13.0;4.0;12.0
1714;Glastuinders met boomteelt;Noord-Nederland (LD);2004;14.0;5.0;1.0;0.0;;;;0.0;1.0;1.0;;;;;2.0;0.0;;;;5.0;2.0;2.0;10.0;8.0;2.0;17.0;10.0;1.0;0.0;;;;0.0;3.0;5.0;;;;;4.0;0.0;;;;10.0;5.0;6.0;17.0;9.0;11.0
1715;Glastuinders met boomteelt;Noord-Nederland (LD);2005;11.0;4.0;1.0;0.0;;;;0.0;0.0;3.0;;;;;1.0;0.0;;;;4.0;1.0;3.0;6.0;3.0;3.0;22.0;11.0;1.0;0.0;;;;0.0;2.0;8.0;;;;;2.0;0.0;;;;11.0;6.0;5.0;22.0;14.0;12.0
1716;Glastuinders met boomteelt;Noord-Nederland (LD);2006;14.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;2.0;10.0;5.0;5.0;18.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;6.0;1.0;0.0;0.0;6.0;3.0;0.0;0.0;0.0;0.0;9.0;3.0;6.0;18.0;11.0;13.0
1717;Glastuinders met boomteelt;Noord-Nederland (LD);2007;14.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;2.0;10.0;2.0;8.0;17.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;3.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;8.0;4.0;4.0;17.0;8.0;12.0
1718;Glastuinders met boomteelt;Noord-Nederland (LD);2008;14.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;2.0;3.0;8.0;1.0;8.0;10.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;4.0;3.0;3.0;10.0;5.0;7.0
1719;Glastuinders met boomteelt;Noord-Nederland (LD);2009;13.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;3.0;8.0;1.0;7.0;12.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;2.0;1.0;1.0;1.0;0.0;0.0;5.0;4.0;3.0;12.0;7.0;8.0
1720;Glastuinders met boomteelt;Oost-Nederland (LD);2000;75.0;41.0;3.0;4.0;;;;1.0;10.0;13.0;;;;;9.0;0.0;;;;41.0;19.0;21.0;35.0;19.0;15.0;62.0;41.0;5.0;6.0;;;;3.0;17.0;21.0;;;;;12.0;4.0;;;;41.0;25.0;23.0;62.0;34.0;40.0
1721;Glastuinders met boomteelt;Oost-Nederland (LD);2001;71.0;34.0;1.0;1.0;;;;0.0;9.0;14.0;;;;;9.0;0.0;;;;34.0;10.0;23.0;38.0;18.0;20.0;65.0;40.0;3.0;5.0;;;;1.0;14.0;21.0;;;;;12.0;3.0;;;;40.0;18.0;30.0;65.0;38.0;43.0
