ID;Contouren;RegioS;Perioden;AantalInwoners_1;ToenameInwonersTOVHetJaar2000_2;AantalWoningen_3;ToenameWoningenTOVHetJaar2000_4
4604;4;Veluwe (CR);2000;0;;0;
4605;4;Veluwe (CR);2002;0;0.0;0;0.0
4606;4;Veluwe (CR);2004;0;0.0;0;0.0
4607;4;Veluwe (CR);2006;0;0.0;0;0.0
4608;4;Achterhoek (CR);2000;0;;0;
4609;4;Achterhoek (CR);2002;0;0.0;0;0.0
4610;4;Achterhoek (CR);2004;0;0.0;0;0.0
4611;4;Achterhoek (CR);2006;0;0.0;0;0.0
4612;4;Arnhem/Nijmegen (CR);2000;0;;0;
4613;4;Arnhem/Nijmegen (CR);2002;0;0.0;0;0.0
4614;4;Arnhem/Nijmegen (CR);2004;0;0.0;0;0.0
4615;4;Arnhem/Nijmegen (CR);2006;0;0.0;0;0.0
4616;4;Zuidwest-Gelderland (CR);2000;0;;0;
4617;4;Zuidwest-Gelderland (CR);2002;0;0.0;0;0.0
4618;4;Zuidwest-Gelderland (CR);2004;0;0.0;0;0.0
4619;4;Zuidwest-Gelderland (CR);2006;0;0.0;0;0.0
4620;4;Utrecht (CR);2000;14274;;5162;
4621;4;Utrecht (CR);2002;14410;136.0;5209;47.0
4622;4;Utrecht (CR);2004;14236;-38.0;5221;59.0
4623;4;Utrecht (CR);2006;14211;-63.0;5227;65.0
4624;4;Kop van Noord-Holland (CR);2000;0;;0;
4625;4;Kop van Noord-Holland (CR);2002;0;0.0;0;0.0
4626;4;Kop van Noord-Holland (CR);2004;0;0.0;0;0.0
4627;4;Kop van Noord-Holland (CR);2006;0;0.0;0;0.0
4628;4;Alkmaar en omgeving (CR);2000;0;;0;
4629;4;Alkmaar en omgeving (CR);2002;0;0.0;0;0.0
4630;4;Alkmaar en omgeving (CR);2004;0;0.0;0;0.0
4631;4;Alkmaar en omgeving (CR);2006;0;0.0;0;0.0
4632;4;IJmond (CR);2000;141;;55;
4633;4;IJmond (CR);2002;201;60.0;55;0.0
4634;4;IJmond (CR);2004;145;4.0;56;1.0
4635;4;IJmond (CR);2006;140;-1.0;57;2.0
4636;4;Agglomeratie Haarlem (CR);2000;3824;;1455;
4637;4;Agglomeratie Haarlem (CR);2002;4027;203.0;1516;61.0
4638;4;Agglomeratie Haarlem (CR);2004;4015;191.0;1521;66.0
4639;4;Agglomeratie Haarlem (CR);2006;3963;139.0;1529;74.0
4640;4;Zaanstreek (CR);2000;4810;;1701;
4641;4;Zaanstreek (CR);2002;4818;8.0;1707;6.0
4642;4;Zaanstreek (CR);2004;4831;21.0;1716;15.0
4643;4;Zaanstreek (CR);2006;4829;19.0;1718;17.0
4644;4;Groot-Amsterdam (CR);2000;49440;;19543;
4645;4;Groot-Amsterdam (CR);2002;49790;350.0;19826;283.0
4646;4;Groot-Amsterdam (CR);2004;50088;648.0;20051;508.0
4647;4;Groot-Amsterdam (CR);2006;49882;442.0;20211;668.0
4648;4;Het Gooi en Vechtstreek (CR);2000;8740;;3238;
4649;4;Het Gooi en Vechtstreek (CR);2002;8635;-105.0;3238;0.0
4650;4;Het Gooi en Vechtstreek (CR);2004;8575;-165.0;3246;8.0
4651;4;Het Gooi en Vechtstreek (CR);2006;8590;-150.0;3270;32.0
4652;4;Agglom. Leiden en Bollenstreek (CR);2000;6814;;2348;
4653;4;Agglom. Leiden en Bollenstreek (CR);2002;6809;-5.0;2359;11.0
4654;4;Agglom. Leiden en Bollenstreek (CR);2004;6721;-93.0;2348;0.0
4655;4;Agglom. Leiden en Bollenstreek (CR);2006;6703;-111.0;2382;34.0
4656;4;Agglomeratie 's-Gravenhage (CR);2000;29752;;12853;
4657;4;Agglomeratie 's-Gravenhage (CR);2002;29617;-135.0;12966;113.0
4658;4;Agglomeratie 's-Gravenhage (CR);2004;29455;-297.0;13038;185.0
4659;4;Agglomeratie 's-Gravenhage (CR);2006;29509;-243.0;13211;358.0
4660;4;Delft en Westland (CR);2000;2793;;880;
4661;4;Delft en Westland (CR);2002;2828;35.0;893;13.0
4662;4;Delft en Westland (CR);2004;2895;102.0;916;36.0
4663;4;Delft en Westland (CR);2006;2886;93.0;921;41.0
4664;4;Oost-Zuid-Holland (CR);2000;17;;6;
4665;4;Oost-Zuid-Holland (CR);2002;17;0.0;6;0.0
4666;4;Oost-Zuid-Holland (CR);2004;17;0.0;6;0.0
4667;4;Oost-Zuid-Holland (CR);2006;17;0.0;6;0.0
4668;4;Groot-Rijnmond (CR);2000;4126;;1591;
4669;4;Groot-Rijnmond (CR);2002;4236;110.0;1628;37.0
4670;4;Groot-Rijnmond (CR);2004;4168;42.0;1649;58.0
4671;4;Groot-Rijnmond (CR);2006;4098;-28.0;1648;57.0
4672;4;Zuidoost-Zuid-Holland (CR);2000;3819;;1588;
4673;4;Zuidoost-Zuid-Holland (CR);2002;3908;89.0;1610;22.0
4674;4;Zuidoost-Zuid-Holland (CR);2004;4050;231.0;1667;79.0
4675;4;Zuidoost-Zuid-Holland (CR);2006;4072;253.0;1727;139.0
4676;4;Zeeuwsch-Vlaanderen (CR);2000;0;;0;
4677;4;Zeeuwsch-Vlaanderen (CR);2002;0;0.0;0;0.0
4678;4;Zeeuwsch-Vlaanderen (CR);2004;0;0.0;0;0.0
4679;4;Zeeuwsch-Vlaanderen (CR);2006;0;0.0;0;0.0
4680;4;Overig Zeeland (CR);2000;0;;0;
4681;4;Overig Zeeland (CR);2002;0;0.0;0;0.0
4682;4;Overig Zeeland (CR);2004;0;0.0;0;0.0
4683;4;Overig Zeeland (CR);2006;0;0.0;0;0.0
4684;4;West-Noord-Brabant (CR);2000;0;;0;
4685;4;West-Noord-Brabant (CR);2002;0;0.0;0;0.0
4686;4;West-Noord-Brabant (CR);2004;0;0.0;0;0.0
4687;4;West-Noord-Brabant (CR);2006;0;0.0;0;0.0
4688;4;Midden-Noord-Brabant (CR);2000;0;;0;
4689;4;Midden-Noord-Brabant (CR);2002;0;0.0;0;0.0
4690;4;Midden-Noord-Brabant (CR);2004;0;0.0;0;0.0
4691;4;Midden-Noord-Brabant (CR);2006;0;0.0;0;0.0
4692;4;Noordoost-Noord-Brabant (CR);2000;0;;0;
4693;4;Noordoost-Noord-Brabant (CR);2002;0;0.0;0;0.0
4694;4;Noordoost-Noord-Brabant (CR);2004;0;0.0;0;0.0
4695;4;Noordoost-Noord-Brabant (CR);2006;0;0.0;0;0.0
4696;4;Zuidoost-Noord-Brabant (CR);2000;0;;0;
4697;4;Zuidoost-Noord-Brabant (CR);2002;0;0.0;0;0.0
4698;4;Zuidoost-Noord-Brabant (CR);2004;0;0.0;0;0.0
4699;4;Zuidoost-Noord-Brabant (CR);2006;0;0.0;0;0.0
4700;4;Noord-Limburg (CR);2000;0;;0;
4701;4;Noord-Limburg (CR);2002;0;0.0;0;0.0
4702;4;Noord-Limburg (CR);2004;0;0.0;0;0.0
4703;4;Noord-Limburg (CR);2006;0;0.0;0;0.0
4704;4;Midden-Limburg (CR);2000;0;;0;
4705;4;Midden-Limburg (CR);2002;0;0.0;0;0.0
4706;4;Midden-Limburg (CR);2004;0;0.0;0;0.0
4707;4;Midden-Limburg (CR);2006;0;0.0;0;0.0
4708;4;Zuid-Limburg (CR);2000;42133;;16386;
4709;4;Zuid-Limburg (CR);2002;41758;-375.0;16502;116.0
4710;4;Zuid-Limburg (CR);2004;41303;-830.0;16629;243.0
4711;4;Zuid-Limburg (CR);2006;40748;-1385.0;16825;439.0
4712;4;Flevoland (CR);2000;0;;0;
4713;4;Flevoland (CR);2002;0;0.0;0;0.0
4714;4;Flevoland (CR);2004;0;0.0;0;0.0
4715;4;Flevoland (CR);2006;0;0.0;0;0.0
4716;4;Groningen (GA);2000;0;;0;
4717;4;Groningen (GA);2002;0;0.0;0;0.0
4718;4;Groningen (GA);2004;0;0.0;0;0.0
4719;4;Groningen (GA);2006;0;0.0;0;0.0
4720;4;Leeuwarden (GA);2000;0;;0;
4721;4;Leeuwarden (GA);2002;0;0.0;0;0.0
4722;4;Leeuwarden (GA);2004;0;0.0;0;0.0
4723;4;Leeuwarden (GA);2006;0;0.0;0;0.0
4724;4;Zwolle (GA);2000;0;;0;
4725;4;Zwolle (GA);2002;0;0.0;0;0.0
4726;4;Zwolle (GA);2004;0;0.0;0;0.0
4727;4;Zwolle (GA);2006;0;0.0;0;0.0
4728;4;Enschede (GA);2000;0;;0;
4729;4;Enschede (GA);2002;0;0.0;0;0.0
4730;4;Enschede (GA);2004;0;0.0;0;0.0
4731;4;Enschede (GA);2006;0;0.0;0;0.0
4732;4;Apeldoorn (GA);2000;0;;0;
4733;4;Apeldoorn (GA);2002;0;0.0;0;0.0
4734;4;Apeldoorn (GA);2004;0;0.0;0;0.0
4735;4;Apeldoorn (GA);2006;0;0.0;0;0.0
4736;4;Arnhem (GA);2000;0;;0;
4737;4;Arnhem (GA);2002;0;0.0;0;0.0
4738;4;Arnhem (GA);2004;0;0.0;0;0.0
4739;4;Arnhem (GA);2006;0;0.0;0;0.0
4740;4;Nijmegen (GA);2000;0;;0;
4741;4;Nijmegen (GA);2002;0;0.0;0;0.0
4742;4;Nijmegen (GA);2004;0;0.0;0;0.0
4743;4;Nijmegen (GA);2006;0;0.0;0;0.0
4744;4;Amersfoort (GA);2000;0;;0;
4745;4;Amersfoort (GA);2002;0;0.0;0;0.0
4746;4;Amersfoort (GA);2004;0;0.0;0;0.0
4747;4;Amersfoort (GA);2006;0;0.0;0;0.0
4748;4;Utrecht (GA);2000;2877;;811;
4749;4;Utrecht (GA);2002;2812;-65.0;813;2.0
4750;4;Utrecht (GA);2004;2775;-102.0;815;4.0
4751;4;Utrecht (GA);2006;2695;-182.0;817;6.0
4752;4;Amsterdam (GA);2000;27216;;10618;
4753;4;Amsterdam (GA);2002;27463;247.0;10792;174.0
4754;4;Amsterdam (GA);2004;27758;542.0;10902;284.0
4755;4;Amsterdam (GA);2006;27515;299.0;10937;319.0
4756;4;Haarlem (GA);2000;685;;316;
4757;4;Haarlem (GA);2002;680;-5.0;313;-3.0
4758;4;Haarlem (GA);2004;680;-5.0;315;-1.0
4759;4;Haarlem (GA);2006;686;1.0;316;0.0
4760;4;Leiden (GA);2000;959;;320;
4761;4;Leiden (GA);2002;934;-25.0;323;3.0
4762;4;Leiden (GA);2004;966;7.0;324;4.0
4763;4;Leiden (GA);2006;937;-22.0;321;1.0
4764;4;'s-Gravenhage (GA);2000;28710;;12486;
4765;4;'s-Gravenhage (GA);2002;28475;-235.0;12553;67.0
4766;4;'s-Gravenhage (GA);2004;28197;-513.0;12596;110.0
4767;4;'s-Gravenhage (GA);2006;28301;-409.0;12766;280.0
4768;4;Rotterdam (GA);2000;925;;318;
4769;4;Rotterdam (GA);2002;930;5.0;319;1.0
4770;4;Rotterdam (GA);2004;929;4.0;327;9.0
4771;4;Rotterdam (GA);2006;877;-48.0;327;9.0
4772;4;Dordrecht (GA);2000;3642;;1509;
4773;4;Dordrecht (GA);2002;3725;83.0;1531;22.0
4774;4;Dordrecht (GA);2004;3867;225.0;1588;79.0
4775;4;Dordrecht (GA);2006;3884;242.0;1648;139.0
4776;4;Breda (GA);2000;0;;0;
4777;4;Breda (GA);2002;0;0.0;0;0.0
4778;4;Breda (GA);2004;0;0.0;0;0.0
4779;4;Breda (GA);2006;0;0.0;0;0.0
4780;4;Tilburg (GA);2000;0;;0;
4781;4;Tilburg (GA);2002;0;0.0;0;0.0
4782;4;Tilburg (GA);2004;0;0.0;0;0.0
4783;4;Tilburg (GA);2006;0;0.0;0;0.0
4784;4;'s-Hertogenbosch (GA);2000;0;;0;
4785;4;'s-Hertogenbosch (GA);2002;0;0.0;0;0.0
4786;4;'s-Hertogenbosch (GA);2004;0;0.0;0;0.0
4787;4;'s-Hertogenbosch (GA);2006;0;0.0;0;0.0
4788;4;Eindhoven (GA);2000;0;;0;
4789;4;Eindhoven (GA);2002;0;0.0;0;0.0
4790;4;Eindhoven (GA);2004;0;0.0;0;0.0
4791;4;Eindhoven (GA);2006;0;0.0;0;0.0
4792;4;Geleen/Sittard (GA);2000;6543;;2438;
4793;4;Geleen/Sittard (GA);2002;6491;-52.0;2439;1.0
4794;4;Geleen/Sittard (GA);2004;6288;-255.0;2439;1.0
4795;4;Geleen/Sittard (GA);2006;6104;-439.0;2450;12.0
4796;4;Heerlen (GA);2000;388;;65;
4797;4;Heerlen (GA);2002;182;-206.0;65;0.0
4798;4;Heerlen (GA);2004;151;-237.0;65;0.0
4799;4;Heerlen (GA);2006;148;-240.0;65;0.0
4800;4;Maastricht (GA);2000;3022;;1223;
4801;4;Maastricht (GA);2002;2935;-87.0;1229;6.0
4802;4;Maastricht (GA);2004;2894;-128.0;1242;19.0
4803;4;Maastricht (GA);2006;2880;-142.0;1276;53.0
4804;4;Geen grootstedelijke agglomeratie (GA);2000;95716;;36702;
4805;4;Geen grootstedelijke agglomeratie (GA);2002;96427;711.0;37138;436.0
4806;4;Geen grootstedelijke agglomeratie (GA);2004;95994;278.0;37451;749.0
4807;4;Geen grootstedelijke agglomeratie (GA);2006;95621;-95.0;37809;1107.0
4808;4;Groningen (SG);2000;0;;0;
4809;4;Groningen (SG);2002;0;0.0;0;0.0
4810;4;Groningen (SG);2004;0;0.0;0;0.0
4811;4;Groningen (SG);2006;0;0.0;0;0.0
4812;4;Leeuwarden (SG);2000;0;;0;
4813;4;Leeuwarden (SG);2002;0;0.0;0;0.0
4814;4;Leeuwarden (SG);2004;0;0.0;0;0.0
4815;4;Leeuwarden (SG);2006;0;0.0;0;0.0
4816;4;Zwolle (SG);2000;0;;0;
4817;4;Zwolle (SG);2002;0;0.0;0;0.0
4818;4;Zwolle (SG);2004;0;0.0;0;0.0
4819;4;Zwolle (SG);2006;0;0.0;0;0.0
4820;4;Enschede (SG);2000;0;;0;
4821;4;Enschede (SG);2002;0;0.0;0;0.0
4822;4;Enschede (SG);2004;0;0.0;0;0.0
4823;4;Enschede (SG);2006;0;0.0;0;0.0
4824;4;Apeldoorn (SG);2000;0;;0;
4825;4;Apeldoorn (SG);2002;0;0.0;0;0.0
4826;4;Apeldoorn (SG);2004;0;0.0;0;0.0
4827;4;Apeldoorn (SG);2006;0;0.0;0;0.0
4828;4;Arnhem (SG);2000;0;;0;
4829;4;Arnhem (SG);2002;0;0.0;0;0.0
4830;4;Arnhem (SG);2004;0;0.0;0;0.0
4831;4;Arnhem (SG);2006;0;0.0;0;0.0
4832;4;Nijmegen (SG);2000;0;;0;
4833;4;Nijmegen (SG);2002;0;0.0;0;0.0
4834;4;Nijmegen (SG);2004;0;0.0;0;0.0
4835;4;Nijmegen (SG);2006;0;0.0;0;0.0
4836;4;Amersfoort (SG);2000;0;;0;
4837;4;Amersfoort (SG);2002;0;0.0;0;0.0
4838;4;Amersfoort (SG);2004;0;0.0;0;0.0
4839;4;Amersfoort (SG);2006;0;0.0;0;0.0
4840;4;Utrecht (SG);2000;12439;;4453;
4841;4;Utrecht (SG);2002;12586;147.0;4499;46.0
4842;4;Utrecht (SG);2004;12412;-27.0;4506;53.0
4843;4;Utrecht (SG);2006;12348;-91.0;4508;55.0
4844;4;Amsterdam (SG);2000;61426;;24130;
4845;4;Amsterdam (SG);2002;61679;253.0;24417;287.0
4846;4;Amsterdam (SG);2004;61923;497.0;24653;523.0
4847;4;Amsterdam (SG);2006;61729;303.0;24814;684.0
4848;4;Haarlem (SG);2000;3965;;1510;
4849;4;Haarlem (SG);2002;4228;263.0;1571;61.0
4850;4;Haarlem (SG);2004;4160;195.0;1577;67.0
4851;4;Haarlem (SG);2006;4103;138.0;1586;76.0
4852;4;Leiden (SG);2000;6814;;2348;
4853;4;Leiden (SG);2002;6809;-5.0;2359;11.0
4854;4;Leiden (SG);2004;6721;-93.0;2348;0.0
4855;4;Leiden (SG);2006;6703;-111.0;2382;34.0
4856;4;'s-Gravenhage (SG);2000;32545;;13733;
4857;4;'s-Gravenhage (SG);2002;32445;-100.0;13859;126.0
4858;4;'s-Gravenhage (SG);2004;32350;-195.0;13954;221.0
4859;4;'s-Gravenhage (SG);2006;32395;-150.0;14132;399.0
4860;4;Rotterdam (SG);2000;4126;;1591;
4861;4;Rotterdam (SG);2002;4236;110.0;1628;37.0
4862;4;Rotterdam (SG);2004;4168;42.0;1649;58.0
4863;4;Rotterdam (SG);2006;4098;-28.0;1648;57.0
4864;4;Dordrecht (SG);2000;3819;;1588;
4865;4;Dordrecht (SG);2002;3908;89.0;1610;22.0
4866;4;Dordrecht (SG);2004;4050;231.0;1667;79.0
4867;4;Dordrecht (SG);2006;4072;253.0;1727;139.0
4868;4;Breda (SG);2000;0;;0;
4869;4;Breda (SG);2002;0;0.0;0;0.0
4870;4;Breda (SG);2004;0;0.0;0;0.0
4871;4;Breda (SG);2006;0;0.0;0;0.0
4872;4;Tilburg (SG);2000;0;;0;
4873;4;Tilburg (SG);2002;0;0.0;0;0.0
4874;4;Tilburg (SG);2004;0;0.0;0;0.0
4875;4;Tilburg (SG);2006;0;0.0;0;0.0
4876;4;'s-Hertogenbosch (SG);2000;0;;0;
4877;4;'s-Hertogenbosch (SG);2002;0;0.0;0;0.0
4878;4;'s-Hertogenbosch (SG);2004;0;0.0;0;0.0
4879;4;'s-Hertogenbosch (SG);2006;0;0.0;0;0.0
4880;4;Eindhoven (SG);2000;0;;0;
4881;4;Eindhoven (SG);2002;0;0.0;0;0.0
4882;4;Eindhoven (SG);2004;0;0.0;0;0.0
4883;4;Eindhoven (SG);2006;0;0.0;0;0.0
4884;4;Geleen/Sittard (SG);2000;19746;;7615;
4885;4;Geleen/Sittard (SG);2002;19650;-96.0;7671;56.0
4886;4;Geleen/Sittard (SG);2004;19422;-324.0;7738;123.0
4887;4;Geleen/Sittard (SG);2006;19042;-704.0;7823;208.0
4888;4;Heerlen (SG);2000;9958;;3961;
4889;4;Heerlen (SG);2002;9714;-244.0;3985;24.0
4890;4;Heerlen (SG);2004;9585;-373.0;4021;60.0
4891;4;Heerlen (SG);2006;9501;-457.0;4057;96.0
4892;4;Maastricht (SG);2000;12429;;4810;
4893;4;Maastricht (SG);2002;12394;-35.0;4846;36.0
4894;4;Maastricht (SG);2004;12296;-133.0;4870;60.0
4895;4;Maastricht (SG);2006;12205;-224.0;4945;135.0
4896;4;Geen stadsgewest (SG);2000;3416;;1067;
4897;4;Geen stadsgewest (SG);2002;3405;-11.0;1070;3.0
4898;4;Geen stadsgewest (SG);2004;3412;-4.0;1081;14.0
4899;4;Geen stadsgewest (SG);2006;3452;36.0;1110;43.0
4900;4;Aa en Hunze;2000;0;;0;
4901;4;Aa en Hunze;2002;0;0.0;0;0.0
4902;4;Aa en Hunze;2004;0;0.0;0;0.0
4903;4;Aa en Hunze;2006;0;0.0;0;0.0
4904;4;Aalburg;2000;0;;0;
4905;4;Aalburg;2002;0;0.0;0;0.0
4906;4;Aalburg;2004;0;0.0;0;0.0
4907;4;Aalburg;2006;0;0.0;0;0.0
4908;4;Aalsmeer;2000;0;;0;
4909;4;Aalsmeer;2002;0;0.0;0;0.0
4910;4;Aalsmeer;2004;0;0.0;0;0.0
4911;4;Aalsmeer;2006;0;0.0;0;0.0
4912;4;Aalten;2000;0;;0;
4913;4;Aalten;2002;0;0.0;0;0.0
4914;4;Aalten;2004;0;0.0;0;0.0
4915;4;Aalten;2006;0;0.0;0;0.0
4916;4;Ter Aar;2000;0;;0;
4917;4;Ter Aar;2002;0;0.0;0;0.0
4918;4;Ter Aar;2004;0;0.0;0;0.0
4919;4;Ter Aar;2006;0;0.0;0;0.0
4920;4;Abcoude;2000;383;;146;
4921;4;Abcoude;2002;360;-23.0;145;-1.0
4922;4;Abcoude;2004;364;-19.0;145;-1.0
4923;4;Abcoude;2006;389;6.0;145;-1.0
4924;4;Achtkarspelen;2000;0;;0;
4925;4;Achtkarspelen;2002;0;0.0;0;0.0
4926;4;Achtkarspelen;2004;0;0.0;0;0.0
4927;4;Achtkarspelen;2006;0;0.0;0;0.0
4928;4;Alblasserdam;2000;0;;0;
4929;4;Alblasserdam;2002;0;0.0;0;0.0
4930;4;Alblasserdam;2004;0;0.0;0;0.0
4931;4;Alblasserdam;2006;0;0.0;0;0.0
4932;4;Albrandswaard;2000;0;;0;
4933;4;Albrandswaard;2002;0;0.0;0;0.0
4934;4;Albrandswaard;2004;0;0.0;0;0.0
4935;4;Albrandswaard;2006;0;0.0;0;0.0
4936;4;Alkemade;2000;0;;0;
4937;4;Alkemade;2002;0;0.0;0;0.0
4938;4;Alkemade;2004;0;0.0;0;0.0
4939;4;Alkemade;2006;0;0.0;0;0.0
4940;4;Alkmaar;2000;0;;0;
4941;4;Alkmaar;2002;0;0.0;0;0.0
4942;4;Alkmaar;2004;0;0.0;0;0.0
4943;4;Alkmaar;2006;0;0.0;0;0.0
4944;4;Almelo;2000;0;;0;
4945;4;Almelo;2002;0;0.0;0;0.0
4946;4;Almelo;2004;0;0.0;0;0.0
4947;4;Almelo;2006;0;0.0;0;0.0
4948;4;Almere;2000;0;;0;
4949;4;Almere;2002;0;0.0;0;0.0
4950;4;Almere;2004;0;0.0;0;0.0
4951;4;Almere;2006;0;0.0;0;0.0
4952;4;Alphen aan den Rijn;2000;0;;0;
4953;4;Alphen aan den Rijn;2002;0;0.0;0;0.0
4954;4;Alphen aan den Rijn;2004;0;0.0;0;0.0
4955;4;Alphen aan den Rijn;2006;0;0.0;0;0.0
4956;4;Alphen-Chaam;2000;0;;0;
4957;4;Alphen-Chaam;2002;0;0.0;0;0.0
4958;4;Alphen-Chaam;2004;0;0.0;0;0.0
4959;4;Alphen-Chaam;2006;0;0.0;0;0.0
4960;4;Ambt Montfort;2000;0;;0;
4961;4;Ambt Montfort;2002;0;0.0;0;0.0
4962;4;Ambt Montfort;2004;0;0.0;0;0.0
4963;4;Ambt Montfort;2006;0;0.0;0;0.0
4964;4;Ameland;2000;0;;0;
4965;4;Ameland;2002;0;0.0;0;0.0
4966;4;Ameland;2004;0;0.0;0;0.0
4967;4;Ameland;2006;0;0.0;0;0.0
4968;4;Amersfoort;2000;0;;0;
4969;4;Amersfoort;2002;0;0.0;0;0.0
4970;4;Amersfoort;2004;0;0.0;0;0.0
4971;4;Amersfoort;2006;0;0.0;0;0.0
4972;4;Amstelveen;2000;1608;;664;
4973;4;Amstelveen;2002;1612;4.0;668;4.0
4974;4;Amstelveen;2004;1591;-17.0;669;5.0
4975;4;Amstelveen;2006;1584;-24.0;670;6.0
4976;4;Amsterdam;2000;1680;;596;
4977;4;Amsterdam;2002;1693;13.0;609;13.0
4978;4;Amsterdam;2004;1683;3.0;618;22.0
4979;4;Amsterdam;2006;1661;-19.0;615;19.0
4980;4;Andijk;2000;0;;0;
4981;4;Andijk;2002;0;0.0;0;0.0
4982;4;Andijk;2004;0;0.0;0;0.0
4983;4;Andijk;2006;0;0.0;0;0.0
4984;4;Anna Paulowna;2000;0;;0;
4985;4;Anna Paulowna;2002;0;0.0;0;0.0
4986;4;Anna Paulowna;2004;0;0.0;0;0.0
4987;4;Anna Paulowna;2006;0;0.0;0;0.0
4988;4;Apeldoorn;2000;0;;0;
4989;4;Apeldoorn;2002;0;0.0;0;0.0
4990;4;Apeldoorn;2004;0;0.0;0;0.0
4991;4;Apeldoorn;2006;0;0.0;0;0.0
4992;4;Appingedam;2000;0;;0;
4993;4;Appingedam;2002;0;0.0;0;0.0
4994;4;Appingedam;2004;0;0.0;0;0.0
4995;4;Appingedam;2006;0;0.0;0;0.0
4996;4;Arcen en Velden;2000;0;;0;
4997;4;Arcen en Velden;2002;0;0.0;0;0.0
4998;4;Arcen en Velden;2004;0;0.0;0;0.0
4999;4;Arcen en Velden;2006;0;0.0;0;0.0
5000;4;Arnhem;2000;0;;0;
5001;4;Arnhem;2002;0;0.0;0;0.0
5002;4;Arnhem;2004;0;0.0;0;0.0
5003;4;Arnhem;2006;0;0.0;0;0.0
5004;4;Assen;2000;0;;0;
5005;4;Assen;2002;0;0.0;0;0.0
5006;4;Assen;2004;0;0.0;0;0.0
5007;4;Assen;2006;0;0.0;0;0.0
5008;4;Asten;2000;0;;0;
5009;4;Asten;2002;0;0.0;0;0.0
5010;4;Asten;2004;0;0.0;0;0.0
5011;4;Asten;2006;0;0.0;0;0.0
5012;4;Baarle-Nassau;2000;0;;0;
5013;4;Baarle-Nassau;2002;0;0.0;0;0.0
5014;4;Baarle-Nassau;2004;0;0.0;0;0.0
5015;4;Baarle-Nassau;2006;0;0.0;0;0.0
5016;4;Baarn;2000;0;;0;
5017;4;Baarn;2002;0;0.0;0;0.0
5018;4;Baarn;2004;0;0.0;0;0.0
5019;4;Baarn;2006;0;0.0;0;0.0
5020;4;Barendrecht;2000;421;;164;
5021;4;Barendrecht;2002;418;-3.0;163;-1.0
5022;4;Barendrecht;2004;404;-17.0;166;2.0
5023;4;Barendrecht;2006;396;-25.0;162;-2.0
5024;4;Barneveld;2000;0;;0;
5025;4;Barneveld;2002;0;0.0;0;0.0
5026;4;Barneveld;2004;0;0.0;0;0.0
5027;4;Barneveld;2006;0;0.0;0;0.0
5028;4;Bedum;2000;0;;0;
5029;4;Bedum;2002;0;0.0;0;0.0
5030;4;Bedum;2004;0;0.0;0;0.0
5031;4;Bedum;2006;0;0.0;0;0.0
5032;4;Beek;2000;45;;24;
5033;4;Beek;2002;52;7.0;25;1.0
5034;4;Beek;2004;41;-4.0;25;1.0
5035;4;Beek;2006;44;-1.0;25;1.0
5036;4;Beemster;2000;0;;0;
5037;4;Beemster;2002;0;0.0;0;0.0
5038;4;Beemster;2004;0;0.0;0;0.0
5039;4;Beemster;2006;0;0.0;0;0.0
5040;4;Beesel;2000;0;;0;
5041;4;Beesel;2002;0;0.0;0;0.0
5042;4;Beesel;2004;0;0.0;0;0.0
5043;4;Beesel;2006;0;0.0;0;0.0
5044;4;Bellingwedde;2000;0;;0;
5045;4;Bellingwedde;2002;0;0.0;0;0.0
5046;4;Bellingwedde;2004;0;0.0;0;0.0
5047;4;Bellingwedde;2006;0;0.0;0;0.0
5048;4;Bennebroek;2000;0;;0;
5049;4;Bennebroek;2002;0;0.0;0;0.0
5050;4;Bennebroek;2004;0;0.0;0;0.0
5051;4;Bennebroek;2006;0;0.0;0;0.0
5052;4;Bergambacht;2000;0;;0;
5053;4;Bergambacht;2002;0;0.0;0;0.0
5054;4;Bergambacht;2004;0;0.0;0;0.0
5055;4;Bergambacht;2006;0;0.0;0;0.0
5056;4;Bergeijk;2000;0;;0;
5057;4;Bergeijk;2002;0;0.0;0;0.0
5058;4;Bergeijk;2004;0;0.0;0;0.0
5059;4;Bergeijk;2006;0;0.0;0;0.0
5060;4;Bergen (L.);2000;0;;0;
5061;4;Bergen (L.);2002;0;0.0;0;0.0
5062;4;Bergen (L.);2004;0;0.0;0;0.0
5063;4;Bergen (L.);2006;0;0.0;0;0.0
5064;4;Bergen (NH.);2000;0;;0;
5065;4;Bergen (NH.);2002;0;0.0;0;0.0
5066;4;Bergen (NH.);2004;0;0.0;0;0.0
5067;4;Bergen (NH.);2006;0;0.0;0;0.0
5068;4;Bergen op Zoom;2000;0;;0;
5069;4;Bergen op Zoom;2002;0;0.0;0;0.0
5070;4;Bergen op Zoom;2004;0;0.0;0;0.0
5071;4;Bergen op Zoom;2006;0;0.0;0;0.0
5072;4;Bergschenhoek;2000;0;;0;
5073;4;Bergschenhoek;2002;0;0.0;0;0.0
5074;4;Bergschenhoek;2004;0;0.0;0;0.0
5075;4;Bergschenhoek;2006;0;0.0;0;0.0
5076;4;Berkel en Rodenrijs;2000;0;;0;
5077;4;Berkel en Rodenrijs;2002;0;0.0;0;0.0
5078;4;Berkel en Rodenrijs;2004;0;0.0;0;0.0
5079;4;Berkel en Rodenrijs;2006;0;0.0;0;0.0
5080;4;Berkelland;2000;0;;0;
