ID;BronTechniek;Energietoepassingen;Perioden;VermedenVerbruik_1;VermedenVerbruikRelatief_2;VermedenEmissie_3;VermedenEmissieRelatief_4
1765;Bodemwarmte, warmtepompen;Vervoer;2021;;;;
1766;Bodemwarmte, warmtepompen;Vervoer;2022;;;;
1767;Bodemwarmte, warmtepompen;Vervoer;2023;;;;
1768;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;1990;1.0;0.0;0.0;0.0
1769;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;1991;1.0;0.0;0.0;0.0
1770;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;1992;2.0;0.0;0.0;0.0
1771;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;1993;4.0;0.0;0.0;0.0
1772;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;1994;5.0;0.0;0.0;0.0
1773;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;1995;7.0;0.0;0.0;0.0
1774;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;1996;11.0;0.0;1.0;0.0
1775;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;1997;16.0;0.0;1.0;0.0
1776;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;1998;24.0;0.0;1.0;0.0
1777;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;1999;33.0;0.0;2.0;0.0
1778;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2000;42.0;0.0;2.0;0.0
1779;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2001;54.0;0.0;3.0;0.0
1780;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2002;63.0;0.0;4.0;0.0
1781;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2003;75.0;0.0;4.0;0.0
1782;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2004;83.0;0.0;5.0;0.0
1783;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2005;104.0;0.0;6.0;0.0
1784;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2006;128.0;0.0;7.0;0.0
1785;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2007;134.0;0.0;8.0;0.0
1786;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2008;157.0;0.0;9.0;0.01
1787;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2009;172.0;0.01;10.0;0.01
1788;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2010;194.0;0.01;11.0;0.01
1789;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2011;165.0;0.01;9.0;0.01
1790;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2012;173.0;0.01;10.0;0.01
1791;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2013;177.0;0.01;10.0;0.01
1792;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2014;162.0;0.01;9.0;0.01
1793;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2015;155.0;0.0;9.0;0.01
1794;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2016;173.0;0.01;10.0;0.01
1795;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2017;169.0;0.01;10.0;0.01
1796;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2018;167.0;0.01;9.0;0.01
1797;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2019;164.0;0.01;9.0;0.01
1798;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2020;185.0;0.01;10.0;0.01
1799;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2021;187.0;0.01;11.0;0.01
1800;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2022;190.0;0.01;11.0;0.01
1801;Bodemwarmte, zonder warmtepompen;Totaal energietoepassingen;2023;190.0;0.01;11.0;0.01
1802;Bodemwarmte, zonder warmtepompen;Elektriciteit;1990;;;;
1803;Bodemwarmte, zonder warmtepompen;Elektriciteit;1991;;;;
1804;Bodemwarmte, zonder warmtepompen;Elektriciteit;1992;;;;
1805;Bodemwarmte, zonder warmtepompen;Elektriciteit;1993;;;;
1806;Bodemwarmte, zonder warmtepompen;Elektriciteit;1994;;;;
1807;Bodemwarmte, zonder warmtepompen;Elektriciteit;1995;;;;
1808;Bodemwarmte, zonder warmtepompen;Elektriciteit;1996;;;;
1809;Bodemwarmte, zonder warmtepompen;Elektriciteit;1997;;;;
1810;Bodemwarmte, zonder warmtepompen;Elektriciteit;1998;;;;
1811;Bodemwarmte, zonder warmtepompen;Elektriciteit;1999;;;;
1812;Bodemwarmte, zonder warmtepompen;Elektriciteit;2000;;;;
1813;Bodemwarmte, zonder warmtepompen;Elektriciteit;2001;;;;
1814;Bodemwarmte, zonder warmtepompen;Elektriciteit;2002;;;;
1815;Bodemwarmte, zonder warmtepompen;Elektriciteit;2003;;;;
1816;Bodemwarmte, zonder warmtepompen;Elektriciteit;2004;;;;
1817;Bodemwarmte, zonder warmtepompen;Elektriciteit;2005;;;;
1818;Bodemwarmte, zonder warmtepompen;Elektriciteit;2006;;;;
1819;Bodemwarmte, zonder warmtepompen;Elektriciteit;2007;;;;
1820;Bodemwarmte, zonder warmtepompen;Elektriciteit;2008;;;;
1821;Bodemwarmte, zonder warmtepompen;Elektriciteit;2009;;;;
1822;Bodemwarmte, zonder warmtepompen;Elektriciteit;2010;;;;
1823;Bodemwarmte, zonder warmtepompen;Elektriciteit;2011;;;;
1824;Bodemwarmte, zonder warmtepompen;Elektriciteit;2012;;;;
1825;Bodemwarmte, zonder warmtepompen;Elektriciteit;2013;;;;
1826;Bodemwarmte, zonder warmtepompen;Elektriciteit;2014;;;;
1827;Bodemwarmte, zonder warmtepompen;Elektriciteit;2015;;;;
1828;Bodemwarmte, zonder warmtepompen;Elektriciteit;2016;;;;
1829;Bodemwarmte, zonder warmtepompen;Elektriciteit;2017;;;;
1830;Bodemwarmte, zonder warmtepompen;Elektriciteit;2018;;;;
1831;Bodemwarmte, zonder warmtepompen;Elektriciteit;2019;;;;
1832;Bodemwarmte, zonder warmtepompen;Elektriciteit;2020;;;;
1833;Bodemwarmte, zonder warmtepompen;Elektriciteit;2021;;;;
1834;Bodemwarmte, zonder warmtepompen;Elektriciteit;2022;;;;
1835;Bodemwarmte, zonder warmtepompen;Elektriciteit;2023;;;;
1836;Bodemwarmte, zonder warmtepompen;Warmte;1990;1.0;0.0;0.0;0.0
1837;Bodemwarmte, zonder warmtepompen;Warmte;1991;1.0;0.0;0.0;0.0
1838;Bodemwarmte, zonder warmtepompen;Warmte;1992;2.0;0.0;0.0;0.0
1839;Bodemwarmte, zonder warmtepompen;Warmte;1993;4.0;0.0;0.0;0.0
1840;Bodemwarmte, zonder warmtepompen;Warmte;1994;5.0;0.0;0.0;0.0
1841;Bodemwarmte, zonder warmtepompen;Warmte;1995;7.0;0.0;0.0;0.0
1842;Bodemwarmte, zonder warmtepompen;Warmte;1996;11.0;0.0;1.0;0.0
1843;Bodemwarmte, zonder warmtepompen;Warmte;1997;16.0;0.0;1.0;0.0
1844;Bodemwarmte, zonder warmtepompen;Warmte;1998;24.0;0.0;1.0;0.0
1845;Bodemwarmte, zonder warmtepompen;Warmte;1999;33.0;0.0;2.0;0.0
1846;Bodemwarmte, zonder warmtepompen;Warmte;2000;42.0;0.0;2.0;0.0
1847;Bodemwarmte, zonder warmtepompen;Warmte;2001;54.0;0.0;3.0;0.0
1848;Bodemwarmte, zonder warmtepompen;Warmte;2002;63.0;0.0;4.0;0.0
1849;Bodemwarmte, zonder warmtepompen;Warmte;2003;75.0;0.0;4.0;0.0
1850;Bodemwarmte, zonder warmtepompen;Warmte;2004;83.0;0.0;5.0;0.0
1851;Bodemwarmte, zonder warmtepompen;Warmte;2005;104.0;0.0;6.0;0.0
1852;Bodemwarmte, zonder warmtepompen;Warmte;2006;128.0;0.0;7.0;0.0
1853;Bodemwarmte, zonder warmtepompen;Warmte;2007;134.0;0.0;8.0;0.0
1854;Bodemwarmte, zonder warmtepompen;Warmte;2008;157.0;0.0;9.0;0.01
1855;Bodemwarmte, zonder warmtepompen;Warmte;2009;172.0;0.01;10.0;0.01
1856;Bodemwarmte, zonder warmtepompen;Warmte;2010;194.0;0.01;11.0;0.01
1857;Bodemwarmte, zonder warmtepompen;Warmte;2011;165.0;0.01;9.0;0.01
1858;Bodemwarmte, zonder warmtepompen;Warmte;2012;173.0;0.01;10.0;0.01
1859;Bodemwarmte, zonder warmtepompen;Warmte;2013;177.0;0.01;10.0;0.01
1860;Bodemwarmte, zonder warmtepompen;Warmte;2014;162.0;0.01;9.0;0.01
1861;Bodemwarmte, zonder warmtepompen;Warmte;2015;155.0;0.0;9.0;0.01
1862;Bodemwarmte, zonder warmtepompen;Warmte;2016;173.0;0.01;10.0;0.01
1863;Bodemwarmte, zonder warmtepompen;Warmte;2017;169.0;0.01;10.0;0.01
1864;Bodemwarmte, zonder warmtepompen;Warmte;2018;167.0;0.01;9.0;0.01
1865;Bodemwarmte, zonder warmtepompen;Warmte;2019;164.0;0.01;9.0;0.01
1866;Bodemwarmte, zonder warmtepompen;Warmte;2020;185.0;0.01;10.0;0.01
1867;Bodemwarmte, zonder warmtepompen;Warmte;2021;187.0;0.01;11.0;0.01
1868;Bodemwarmte, zonder warmtepompen;Warmte;2022;190.0;0.01;11.0;0.01
1869;Bodemwarmte, zonder warmtepompen;Warmte;2023;190.0;0.01;11.0;0.01
1870;Bodemwarmte, zonder warmtepompen;Vervoer;1990;;;;
1871;Bodemwarmte, zonder warmtepompen;Vervoer;1991;;;;
1872;Bodemwarmte, zonder warmtepompen;Vervoer;1992;;;;
1873;Bodemwarmte, zonder warmtepompen;Vervoer;1993;;;;
1874;Bodemwarmte, zonder warmtepompen;Vervoer;1994;;;;
1875;Bodemwarmte, zonder warmtepompen;Vervoer;1995;;;;
1876;Bodemwarmte, zonder warmtepompen;Vervoer;1996;;;;
1877;Bodemwarmte, zonder warmtepompen;Vervoer;1997;;;;
1878;Bodemwarmte, zonder warmtepompen;Vervoer;1998;;;;
1879;Bodemwarmte, zonder warmtepompen;Vervoer;1999;;;;
1880;Bodemwarmte, zonder warmtepompen;Vervoer;2000;;;;
1881;Bodemwarmte, zonder warmtepompen;Vervoer;2001;;;;
1882;Bodemwarmte, zonder warmtepompen;Vervoer;2002;;;;
1883;Bodemwarmte, zonder warmtepompen;Vervoer;2003;;;;
1884;Bodemwarmte, zonder warmtepompen;Vervoer;2004;;;;
1885;Bodemwarmte, zonder warmtepompen;Vervoer;2005;;;;
1886;Bodemwarmte, zonder warmtepompen;Vervoer;2006;;;;
1887;Bodemwarmte, zonder warmtepompen;Vervoer;2007;;;;
1888;Bodemwarmte, zonder warmtepompen;Vervoer;2008;;;;
1889;Bodemwarmte, zonder warmtepompen;Vervoer;2009;;;;
1890;Bodemwarmte, zonder warmtepompen;Vervoer;2010;;;;
1891;Bodemwarmte, zonder warmtepompen;Vervoer;2011;;;;
1892;Bodemwarmte, zonder warmtepompen;Vervoer;2012;;;;
1893;Bodemwarmte, zonder warmtepompen;Vervoer;2013;;;;
1894;Bodemwarmte, zonder warmtepompen;Vervoer;2014;;;;
1895;Bodemwarmte, zonder warmtepompen;Vervoer;2015;;;;
1896;Bodemwarmte, zonder warmtepompen;Vervoer;2016;;;;
1897;Bodemwarmte, zonder warmtepompen;Vervoer;2017;;;;
1898;Bodemwarmte, zonder warmtepompen;Vervoer;2018;;;;
1899;Bodemwarmte, zonder warmtepompen;Vervoer;2019;;;;
1900;Bodemwarmte, zonder warmtepompen;Vervoer;2020;;;;
1901;Bodemwarmte, zonder warmtepompen;Vervoer;2021;;;;
1902;Bodemwarmte, zonder warmtepompen;Vervoer;2022;;;;
1903;Bodemwarmte, zonder warmtepompen;Vervoer;2023;;;;
1904;Bodemkoude;Totaal energietoepassingen;1990;4.0;0.0;0.0;0.0
1905;Bodemkoude;Totaal energietoepassingen;1991;4.0;0.0;0.0;0.0
1906;Bodemkoude;Totaal energietoepassingen;1992;7.0;0.0;0.0;0.0
1907;Bodemkoude;Totaal energietoepassingen;1993;10.0;0.0;1.0;0.0
1908;Bodemkoude;Totaal energietoepassingen;1994;12.0;0.0;1.0;0.0
1909;Bodemkoude;Totaal energietoepassingen;1995;25.0;0.0;2.0;0.0
1910;Bodemkoude;Totaal energietoepassingen;1996;41.0;0.0;3.0;0.0
1911;Bodemkoude;Totaal energietoepassingen;1997;63.0;0.0;5.0;0.0
1912;Bodemkoude;Totaal energietoepassingen;1998;92.0;0.0;7.0;0.0
1913;Bodemkoude;Totaal energietoepassingen;1999;124.0;0.0;9.0;0.01
1914;Bodemkoude;Totaal energietoepassingen;2000;153.0;0.0;11.0;0.01
1915;Bodemkoude;Totaal energietoepassingen;2001;195.0;0.01;14.0;0.01
1916;Bodemkoude;Totaal energietoepassingen;2002;255.0;0.01;18.0;0.01
1917;Bodemkoude;Totaal energietoepassingen;2003;304.0;0.01;21.0;0.01
1918;Bodemkoude;Totaal energietoepassingen;2004;339.0;0.01;24.0;0.01
1919;Bodemkoude;Totaal energietoepassingen;2005;405.0;0.01;28.0;0.02
1920;Bodemkoude;Totaal energietoepassingen;2006;497.0;0.02;35.0;0.02
1921;Bodemkoude;Totaal energietoepassingen;2007;528.0;0.02;36.0;0.02
1922;Bodemkoude;Totaal energietoepassingen;2008;629.0;0.02;43.0;0.02
1923;Bodemkoude;Totaal energietoepassingen;2009;734.0;0.02;50.0;0.03
1924;Bodemkoude;Totaal energietoepassingen;2010;876.0;0.03;59.0;0.03
1925;Bodemkoude;Totaal energietoepassingen;2011;870.0;0.03;59.0;0.03
1926;Bodemkoude;Totaal energietoepassingen;2012;967.0;0.03;69.0;0.04
1927;Bodemkoude;Totaal energietoepassingen;2013;1011.0;0.03;75.0;0.04
1928;Bodemkoude;Totaal energietoepassingen;2014;979.0;0.03;72.0;0.05
1929;Bodemkoude;Totaal energietoepassingen;2015;949.0;0.03;70.0;0.04
1930;Bodemkoude;Totaal energietoepassingen;2016;1054.0;0.03;82.0;0.05
1931;Bodemkoude;Totaal energietoepassingen;2017;1142.0;0.04;85.0;0.05
1932;Bodemkoude;Totaal energietoepassingen;2018;1102.0;0.04;81.0;0.05
1933;Bodemkoude;Totaal energietoepassingen;2019;1064.0;0.03;68.0;0.04
1934;Bodemkoude;Totaal energietoepassingen;2020;1238.0;0.04;70.0;0.05
1935;Bodemkoude;Totaal energietoepassingen;2021;1265.0;0.04;80.0;0.06
1936;Bodemkoude;Totaal energietoepassingen;2022;1310.0;0.04;83.0;0.06
1937;Bodemkoude;Totaal energietoepassingen;2023;1319.0;0.05;84.0;0.06
1938;Bodemkoude;Elektriciteit;1990;;;;
1939;Bodemkoude;Elektriciteit;1991;;;;
1940;Bodemkoude;Elektriciteit;1992;;;;
1941;Bodemkoude;Elektriciteit;1993;;;;
1942;Bodemkoude;Elektriciteit;1994;;;;
1943;Bodemkoude;Elektriciteit;1995;;;;
1944;Bodemkoude;Elektriciteit;1996;;;;
1945;Bodemkoude;Elektriciteit;1997;;;;
1946;Bodemkoude;Elektriciteit;1998;;;;
1947;Bodemkoude;Elektriciteit;1999;;;;
1948;Bodemkoude;Elektriciteit;2000;;;;
1949;Bodemkoude;Elektriciteit;2001;;;;
1950;Bodemkoude;Elektriciteit;2002;;;;
1951;Bodemkoude;Elektriciteit;2003;;;;
1952;Bodemkoude;Elektriciteit;2004;;;;
1953;Bodemkoude;Elektriciteit;2005;;;;
1954;Bodemkoude;Elektriciteit;2006;;;;
1955;Bodemkoude;Elektriciteit;2007;;;;
1956;Bodemkoude;Elektriciteit;2008;;;;
1957;Bodemkoude;Elektriciteit;2009;;;;
1958;Bodemkoude;Elektriciteit;2010;;;;
1959;Bodemkoude;Elektriciteit;2011;;;;
1960;Bodemkoude;Elektriciteit;2012;;;;
1961;Bodemkoude;Elektriciteit;2013;;;;
1962;Bodemkoude;Elektriciteit;2014;;;;
1963;Bodemkoude;Elektriciteit;2015;;;;
1964;Bodemkoude;Elektriciteit;2016;;;;
1965;Bodemkoude;Elektriciteit;2017;;;;
1966;Bodemkoude;Elektriciteit;2018;;;;
1967;Bodemkoude;Elektriciteit;2019;;;;
1968;Bodemkoude;Elektriciteit;2020;;;;
1969;Bodemkoude;Elektriciteit;2021;;;;
1970;Bodemkoude;Elektriciteit;2022;;;;
1971;Bodemkoude;Elektriciteit;2023;;;;
1972;Bodemkoude;Warmte;1990;4.0;0.0;0.0;0.0
1973;Bodemkoude;Warmte;1991;4.0;0.0;0.0;0.0
1974;Bodemkoude;Warmte;1992;7.0;0.0;0.0;0.0
1975;Bodemkoude;Warmte;1993;10.0;0.0;1.0;0.0
1976;Bodemkoude;Warmte;1994;12.0;0.0;1.0;0.0
1977;Bodemkoude;Warmte;1995;25.0;0.0;2.0;0.0
1978;Bodemkoude;Warmte;1996;41.0;0.0;3.0;0.0
1979;Bodemkoude;Warmte;1997;63.0;0.0;5.0;0.0
1980;Bodemkoude;Warmte;1998;92.0;0.0;7.0;0.0
1981;Bodemkoude;Warmte;1999;124.0;0.0;9.0;0.01
1982;Bodemkoude;Warmte;2000;153.0;0.0;11.0;0.01
1983;Bodemkoude;Warmte;2001;195.0;0.01;14.0;0.01
1984;Bodemkoude;Warmte;2002;255.0;0.01;18.0;0.01
1985;Bodemkoude;Warmte;2003;304.0;0.01;21.0;0.01
1986;Bodemkoude;Warmte;2004;339.0;0.01;24.0;0.01
1987;Bodemkoude;Warmte;2005;405.0;0.01;28.0;0.02
1988;Bodemkoude;Warmte;2006;497.0;0.02;35.0;0.02
1989;Bodemkoude;Warmte;2007;528.0;0.02;36.0;0.02
1990;Bodemkoude;Warmte;2008;629.0;0.02;43.0;0.02
1991;Bodemkoude;Warmte;2009;734.0;0.02;50.0;0.03
1992;Bodemkoude;Warmte;2010;876.0;0.03;59.0;0.03
1993;Bodemkoude;Warmte;2011;870.0;0.03;59.0;0.03
1994;Bodemkoude;Warmte;2012;967.0;0.03;69.0;0.04
1995;Bodemkoude;Warmte;2013;1011.0;0.03;75.0;0.04
1996;Bodemkoude;Warmte;2014;979.0;0.03;72.0;0.05
1997;Bodemkoude;Warmte;2015;949.0;0.03;70.0;0.04
1998;Bodemkoude;Warmte;2016;1054.0;0.03;82.0;0.05
1999;Bodemkoude;Warmte;2017;1142.0;0.04;85.0;0.05
2000;Bodemkoude;Warmte;2018;1102.0;0.04;81.0;0.05
2001;Bodemkoude;Warmte;2019;1064.0;0.03;68.0;0.04
2002;Bodemkoude;Warmte;2020;1238.0;0.04;70.0;0.05
2003;Bodemkoude;Warmte;2021;1265.0;0.04;80.0;0.06
2004;Bodemkoude;Warmte;2022;1310.0;0.04;83.0;0.06
2005;Bodemkoude;Warmte;2023;1319.0;0.05;84.0;0.06
2006;Bodemkoude;Vervoer;1990;;;;
2007;Bodemkoude;Vervoer;1991;;;;
2008;Bodemkoude;Vervoer;1992;;;;
2009;Bodemkoude;Vervoer;1993;;;;
2010;Bodemkoude;Vervoer;1994;;;;
2011;Bodemkoude;Vervoer;1995;;;;
2012;Bodemkoude;Vervoer;1996;;;;
2013;Bodemkoude;Vervoer;1997;;;;
2014;Bodemkoude;Vervoer;1998;;;;
2015;Bodemkoude;Vervoer;1999;;;;
2016;Bodemkoude;Vervoer;2000;;;;
2017;Bodemkoude;Vervoer;2001;;;;
2018;Bodemkoude;Vervoer;2002;;;;
2019;Bodemkoude;Vervoer;2003;;;;
2020;Bodemkoude;Vervoer;2004;;;;
2021;Bodemkoude;Vervoer;2005;;;;
2022;Bodemkoude;Vervoer;2006;;;;
2023;Bodemkoude;Vervoer;2007;;;;
2024;Bodemkoude;Vervoer;2008;;;;
2025;Bodemkoude;Vervoer;2009;;;;
2026;Bodemkoude;Vervoer;2010;;;;
2027;Bodemkoude;Vervoer;2011;;;;
2028;Bodemkoude;Vervoer;2012;;;;
2029;Bodemkoude;Vervoer;2013;;;;
2030;Bodemkoude;Vervoer;2014;;;;
2031;Bodemkoude;Vervoer;2015;;;;
2032;Bodemkoude;Vervoer;2016;;;;
2033;Bodemkoude;Vervoer;2017;;;;
2034;Bodemkoude;Vervoer;2018;;;;
2035;Bodemkoude;Vervoer;2019;;;;
2036;Bodemkoude;Vervoer;2020;;;;
2037;Bodemkoude;Vervoer;2021;;;;
2038;Bodemkoude;Vervoer;2022;;;;
2039;Bodemkoude;Vervoer;2023;;;;
2040;Buitenluchtwarmte;Totaal energietoepassingen;1990;;;;
2041;Buitenluchtwarmte;Totaal energietoepassingen;1991;;;;
2042;Buitenluchtwarmte;Totaal energietoepassingen;1992;;;;
2043;Buitenluchtwarmte;Totaal energietoepassingen;1993;;;;
2044;Buitenluchtwarmte;Totaal energietoepassingen;1994;0.0;0.0;0.0;0.0
2045;Buitenluchtwarmte;Totaal energietoepassingen;1995;0.0;0.0;0.0;0.0
2046;Buitenluchtwarmte;Totaal energietoepassingen;1996;1.0;0.0;0.0;0.0
2047;Buitenluchtwarmte;Totaal energietoepassingen;1997;2.0;0.0;0.0;0.0
2048;Buitenluchtwarmte;Totaal energietoepassingen;1998;3.0;0.0;0.0;0.0
2049;Buitenluchtwarmte;Totaal energietoepassingen;1999;3.0;0.0;0.0;0.0
2050;Buitenluchtwarmte;Totaal energietoepassingen;2000;3.0;0.0;0.0;0.0
2051;Buitenluchtwarmte;Totaal energietoepassingen;2001;3.0;0.0;0.0;0.0
2052;Buitenluchtwarmte;Totaal energietoepassingen;2002;5.0;0.0;-1.0;0.0
2053;Buitenluchtwarmte;Totaal energietoepassingen;2003;7.0;0.0;-1.0;0.0
2054;Buitenluchtwarmte;Totaal energietoepassingen;2004;10.0;0.0;-1.0;0.0
2055;Buitenluchtwarmte;Totaal energietoepassingen;2005;12.0;0.0;-1.0;0.0
2056;Buitenluchtwarmte;Totaal energietoepassingen;2006;16.0;0.0;-1.0;0.0
2057;Buitenluchtwarmte;Totaal energietoepassingen;2007;20.0;0.0;-1.0;0.0
2058;Buitenluchtwarmte;Totaal energietoepassingen;2008;36.0;0.0;-2.0;0.0
2059;Buitenluchtwarmte;Totaal energietoepassingen;2009;73.0;0.0;-2.0;0.0
2060;Buitenluchtwarmte;Totaal energietoepassingen;2010;133.0;0.0;-1.0;0.0
2061;Buitenluchtwarmte;Totaal energietoepassingen;2011;215.0;0.01;1.0;0.0
2062;Buitenluchtwarmte;Totaal energietoepassingen;2012;232.0;0.01;-7.0;0.0
2063;Buitenluchtwarmte;Totaal energietoepassingen;2013;316.0;0.01;-13.0;-0.01
2064;Buitenluchtwarmte;Totaal energietoepassingen;2014;355.0;0.01;-20.0;-0.01
2065;Buitenluchtwarmte;Totaal energietoepassingen;2015;439.0;0.01;-39.0;-0.02
2066;Buitenluchtwarmte;Totaal energietoepassingen;2016;697.0;0.02;-30.0;-0.02
2067;Buitenluchtwarmte;Totaal energietoepassingen;2017;1129.0;0.04;-17.0;-0.01
2068;Buitenluchtwarmte;Totaal energietoepassingen;2018;1598.0;0.05;1.0;0.0
2069;Buitenluchtwarmte;Totaal energietoepassingen;2019;2370.0;0.08;74.0;0.05
2070;Buitenluchtwarmte;Totaal energietoepassingen;2020;3311.0;0.11;184.0;0.13
2071;Buitenluchtwarmte;Totaal energietoepassingen;2021;3535.0;0.11;99.0;0.07
2072;Buitenluchtwarmte;Totaal energietoepassingen;2022;4249.0;0.14;103.0;0.07
2073;Buitenluchtwarmte;Totaal energietoepassingen;2023;5874.0;0.2;283.0;0.22
2074;Buitenluchtwarmte;Elektriciteit;1990;;;;
2075;Buitenluchtwarmte;Elektriciteit;1991;;;;
2076;Buitenluchtwarmte;Elektriciteit;1992;;;;
2077;Buitenluchtwarmte;Elektriciteit;1993;;;;
2078;Buitenluchtwarmte;Elektriciteit;1994;;;;
2079;Buitenluchtwarmte;Elektriciteit;1995;;;;
2080;Buitenluchtwarmte;Elektriciteit;1996;;;;
2081;Buitenluchtwarmte;Elektriciteit;1997;;;;
2082;Buitenluchtwarmte;Elektriciteit;1998;;;;
2083;Buitenluchtwarmte;Elektriciteit;1999;;;;
2084;Buitenluchtwarmte;Elektriciteit;2000;;;;
2085;Buitenluchtwarmte;Elektriciteit;2001;;;;
2086;Buitenluchtwarmte;Elektriciteit;2002;;;;
2087;Buitenluchtwarmte;Elektriciteit;2003;;;;
2088;Buitenluchtwarmte;Elektriciteit;2004;;;;
2089;Buitenluchtwarmte;Elektriciteit;2005;;;;
2090;Buitenluchtwarmte;Elektriciteit;2006;;;;
2091;Buitenluchtwarmte;Elektriciteit;2007;;;;
2092;Buitenluchtwarmte;Elektriciteit;2008;;;;
2093;Buitenluchtwarmte;Elektriciteit;2009;;;;
2094;Buitenluchtwarmte;Elektriciteit;2010;;;;
2095;Buitenluchtwarmte;Elektriciteit;2011;;;;
2096;Buitenluchtwarmte;Elektriciteit;2012;;;;
2097;Buitenluchtwarmte;Elektriciteit;2013;;;;
2098;Buitenluchtwarmte;Elektriciteit;2014;;;;
2099;Buitenluchtwarmte;Elektriciteit;2015;;;;
2100;Buitenluchtwarmte;Elektriciteit;2016;;;;
2101;Buitenluchtwarmte;Elektriciteit;2017;;;;
2102;Buitenluchtwarmte;Elektriciteit;2018;;;;
2103;Buitenluchtwarmte;Elektriciteit;2019;;;;
2104;Buitenluchtwarmte;Elektriciteit;2020;;;;
2105;Buitenluchtwarmte;Elektriciteit;2021;;;;
2106;Buitenluchtwarmte;Elektriciteit;2022;;;;
2107;Buitenluchtwarmte;Elektriciteit;2023;;;;
2108;Buitenluchtwarmte;Warmte;1990;;;;
2109;Buitenluchtwarmte;Warmte;1991;;;;
2110;Buitenluchtwarmte;Warmte;1992;;;;
2111;Buitenluchtwarmte;Warmte;1993;;;;
2112;Buitenluchtwarmte;Warmte;1994;0.0;0.0;0.0;0.0
2113;Buitenluchtwarmte;Warmte;1995;0.0;0.0;0.0;0.0
2114;Buitenluchtwarmte;Warmte;1996;1.0;0.0;0.0;0.0
2115;Buitenluchtwarmte;Warmte;1997;2.0;0.0;0.0;0.0
2116;Buitenluchtwarmte;Warmte;1998;3.0;0.0;0.0;0.0
2117;Buitenluchtwarmte;Warmte;1999;3.0;0.0;0.0;0.0
2118;Buitenluchtwarmte;Warmte;2000;3.0;0.0;0.0;0.0
2119;Buitenluchtwarmte;Warmte;2001;3.0;0.0;0.0;0.0
2120;Buitenluchtwarmte;Warmte;2002;5.0;0.0;-1.0;0.0
2121;Buitenluchtwarmte;Warmte;2003;7.0;0.0;-1.0;0.0
2122;Buitenluchtwarmte;Warmte;2004;10.0;0.0;-1.0;0.0
2123;Buitenluchtwarmte;Warmte;2005;12.0;0.0;-1.0;0.0
2124;Buitenluchtwarmte;Warmte;2006;16.0;0.0;-1.0;0.0
2125;Buitenluchtwarmte;Warmte;2007;20.0;0.0;-1.0;0.0
2126;Buitenluchtwarmte;Warmte;2008;36.0;0.0;-2.0;0.0
2127;Buitenluchtwarmte;Warmte;2009;73.0;0.0;-2.0;0.0
2128;Buitenluchtwarmte;Warmte;2010;133.0;0.0;-1.0;0.0
2129;Buitenluchtwarmte;Warmte;2011;215.0;0.01;1.0;0.0
2130;Buitenluchtwarmte;Warmte;2012;232.0;0.01;-7.0;0.0
2131;Buitenluchtwarmte;Warmte;2013;316.0;0.01;-13.0;-0.01
2132;Buitenluchtwarmte;Warmte;2014;355.0;0.01;-20.0;-0.01
2133;Buitenluchtwarmte;Warmte;2015;439.0;0.01;-39.0;-0.02
2134;Buitenluchtwarmte;Warmte;2016;697.0;0.02;-30.0;-0.02
2135;Buitenluchtwarmte;Warmte;2017;1129.0;0.04;-17.0;-0.01
2136;Buitenluchtwarmte;Warmte;2018;1598.0;0.05;1.0;0.0
