ID;InstitutioneleSectoren;Schuldtitels;Geldgevers;FacialeEnMarktwaarde;Perioden;OverheidsschuldTotaal_1;OverheidsschuldInVreemdeValuta_2
9050;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2012 4e kwartaal;;
9051;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2012;;
9052;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2013 1e kwartaal;;
9053;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2013 2e kwartaal;;
9054;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2013 3e kwartaal;;
9055;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2013 4e kwartaal;;
9056;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2013;;
9057;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2014 1e kwartaal;;
9058;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2014 2e kwartaal;;
9059;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2014 3e kwartaal;;
9060;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2014 4e kwartaal;;
9061;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2014;;
9062;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2015 1e kwartaal;;
9063;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2015 2e kwartaal;;
9064;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2015 3e kwartaal;;
9065;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2015 4e kwartaal;;
9066;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2015;;
9067;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2016 1e kwartaal;;
9068;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2016 2e kwartaal;;
9069;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2016 3e kwartaal;;
9070;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2016 4e kwartaal;;
9071;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2016;;
9072;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2017 1e kwartaal;;
9073;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2017 2e kwartaal;;
9074;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2017 3e kwartaal;;
9075;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2017 4e kwartaal;;
9076;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2017;;
9077;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2018 1e kwartaal;;
9078;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2018 2e kwartaal;;
9079;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2018 3e kwartaal;;
9080;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2018 4e kwartaal;;
9081;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2018;;
9082;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2019 1e kwartaal;;
9083;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2019 2e kwartaal;;
9084;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2019 3e kwartaal;;
9085;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2019 4e kwartaal;;
9086;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2019;;
9087;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2020 1e kwartaal;;
9088;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2020 2e kwartaal;;
9089;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2020 3e kwartaal;;
9090;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2020 4e kwartaal;;
9091;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2020;;
9092;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2021 1e kwartaal;;
9093;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2021 2e kwartaal;;
9094;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2021 3e kwartaal;;
9095;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2021 4e kwartaal;;
9096;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2021;;
9097;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2022 1e kwartaal;;
9098;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2022 2e kwartaal;;
9099;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2022 3e kwartaal;;
9100;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2022 4e kwartaal;;
9101;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2022;;
9102;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2023 1e kwartaal;;
9103;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2023 2e kwartaal;;
9104;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2023 3e kwartaal;;
9105;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2023 4e kwartaal;;
9106;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2023;;
9107;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2024 1e kwartaal;;
9108;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2024 2e kwartaal;;
9109;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2024 3e kwartaal;;
9110;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2024 4e kwartaal;;
9111;Overheid;AF31 Kortlopende schuldbewijzen;Overheid;Marktwaarde;2024;;
9112;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;1995;0.0;
9113;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;1996;0.0;
9114;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;1997;0.0;
9115;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;1998;0.0;
9116;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;1999 1e kwartaal;;
9117;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;1999 2e kwartaal;;
9118;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;1999 3e kwartaal;;
9119;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;1999 4e kwartaal;0.0;
9120;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;1999;0.0;
9121;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2000 1e kwartaal;;
9122;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2000 2e kwartaal;;
9123;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2000 3e kwartaal;;
9124;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2000 4e kwartaal;0.0;
9125;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2000;0.0;
9126;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2001 1e kwartaal;;
9127;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2001 2e kwartaal;;
9128;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2001 3e kwartaal;;
9129;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2001 4e kwartaal;0.0;
9130;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2001;0.0;
9131;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2002 1e kwartaal;;
9132;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2002 2e kwartaal;;
9133;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2002 3e kwartaal;;
9134;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2002 4e kwartaal;0.0;
9135;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2002;0.0;
9136;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2003 1e kwartaal;;
9137;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2003 2e kwartaal;;
9138;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2003 3e kwartaal;;
9139;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2003 4e kwartaal;0.0;
9140;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2003;0.0;
9141;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2004 1e kwartaal;;
9142;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2004 2e kwartaal;;
9143;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2004 3e kwartaal;;
9144;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2004 4e kwartaal;0.0;
9145;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2004;0.0;
9146;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2005 1e kwartaal;;
9147;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2005 2e kwartaal;;
9148;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2005 3e kwartaal;;
9149;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2005 4e kwartaal;0.0;
9150;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2005;0.0;
9151;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2006 1e kwartaal;;
9152;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2006 2e kwartaal;;
9153;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2006 3e kwartaal;;
9154;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2006 4e kwartaal;0.0;
9155;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2006;0.0;
9156;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2007 1e kwartaal;;
9157;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2007 2e kwartaal;;
9158;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2007 3e kwartaal;;
9159;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2007 4e kwartaal;0.0;
9160;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2007;0.0;
9161;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2008 1e kwartaal;0.0;
9162;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2008 2e kwartaal;0.0;
9163;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2008 3e kwartaal;0.0;
9164;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2008 4e kwartaal;0.0;
9165;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2008;0.0;
9166;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2009 1e kwartaal;0.0;
9167;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2009 2e kwartaal;0.0;
9168;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2009 3e kwartaal;0.0;
9169;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2009 4e kwartaal;0.0;
9170;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2009;0.0;
9171;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2010 1e kwartaal;0.0;
9172;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2010 2e kwartaal;0.0;
9173;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2010 3e kwartaal;0.0;
9174;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2010 4e kwartaal;0.0;
9175;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2010;0.0;
9176;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2011 1e kwartaal;0.0;
9177;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2011 2e kwartaal;0.0;
9178;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2011 3e kwartaal;0.0;
9179;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2011 4e kwartaal;0.0;
9180;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2011;0.0;
9181;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2012 1e kwartaal;0.0;
9182;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2012 2e kwartaal;0.0;
9183;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2012 3e kwartaal;0.0;
9184;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2012 4e kwartaal;0.0;
9185;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2012;0.0;
9186;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2013 1e kwartaal;0.0;
9187;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2013 2e kwartaal;0.0;
9188;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2013 3e kwartaal;0.0;
9189;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2013 4e kwartaal;0.0;
9190;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2013;0.0;
9191;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2014 1e kwartaal;0.0;
9192;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2014 2e kwartaal;0.0;
9193;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2014 3e kwartaal;0.0;
9194;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2014 4e kwartaal;0.0;
9195;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2014;0.0;
9196;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2015 1e kwartaal;0.0;
9197;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2015 2e kwartaal;0.0;
9198;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2015 3e kwartaal;0.0;
9199;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2015 4e kwartaal;0.0;
9200;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2015;0.0;
9201;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2016 1e kwartaal;0.0;
9202;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2016 2e kwartaal;0.0;
9203;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2016 3e kwartaal;0.0;
9204;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2016 4e kwartaal;0.0;
9205;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2016;0.0;
9206;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2017 1e kwartaal;0.0;
9207;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2017 2e kwartaal;0.0;
9208;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2017 3e kwartaal;0.0;
9209;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2017 4e kwartaal;0.0;
9210;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2017;0.0;
9211;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2018 1e kwartaal;0.0;
9212;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2018 2e kwartaal;0.0;
9213;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2018 3e kwartaal;0.0;
9214;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2018 4e kwartaal;0.0;
9215;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2018;0.0;
9216;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2019 1e kwartaal;0.0;
9217;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2019 2e kwartaal;0.0;
9218;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2019 3e kwartaal;0.0;
9219;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2019 4e kwartaal;0.0;
9220;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2019;0.0;
9221;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2020 1e kwartaal;4.0;
9222;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2020 2e kwartaal;3.0;
9223;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2020 3e kwartaal;10.0;
9224;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2020 4e kwartaal;0.0;
9225;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2020;0.0;
9226;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2021 1e kwartaal;0.0;
9227;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2021 2e kwartaal;0.0;
9228;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2021 3e kwartaal;0.0;
9229;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2021 4e kwartaal;0.0;
9230;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2021;0.0;
9231;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2022 1e kwartaal;0.0;
9232;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2022 2e kwartaal;0.0;
9233;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2022 3e kwartaal;0.0;
9234;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2022 4e kwartaal;7.0;
9235;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2022;7.0;
9236;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2023 1e kwartaal;40.0;
9237;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2023 2e kwartaal;232.0;
9238;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2023 3e kwartaal;222.0;
9239;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2023 4e kwartaal;57.0;
9240;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2023;57.0;
9241;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2024 1e kwartaal;328.0;
9242;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2024 2e kwartaal;503.0;
9243;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2024 3e kwartaal;498.0;
9244;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2024 4e kwartaal;244.0;
9245;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Faciale waarde;2024;244.0;
9246;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Marktwaarde;1995;0.0;
9247;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Marktwaarde;1996;0.0;
9248;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Marktwaarde;1997;0.0;
9249;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Marktwaarde;1998;0.0;
9250;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Marktwaarde;1999 1e kwartaal;;
9251;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Marktwaarde;1999 2e kwartaal;;
9252;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Marktwaarde;1999 3e kwartaal;;
9253;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Marktwaarde;1999 4e kwartaal;0.0;
9254;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Marktwaarde;1999;0.0;
9255;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Marktwaarde;2000 1e kwartaal;;
9256;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Marktwaarde;2000 2e kwartaal;;
9257;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Marktwaarde;2000 3e kwartaal;;
9258;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Marktwaarde;2000 4e kwartaal;0.0;
9259;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Marktwaarde;2000;0.0;
9260;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Marktwaarde;2001 1e kwartaal;;
9261;Overheid;AF31 Kortlopende schuldbewijzen;Huishoudens incl. IZW's t.b.v. huish.;Marktwaarde;2001 2e kwartaal;;
