ID;AfzetEnVerbruik;SBI93;Perioden;Wegingscoefficient_1;Indexcijfers_2;MaandOpMaandOntwikkeling_3;JaarOpJaarOntwikkeling_4;Wegingscoefficient_5;Indexcijfers_6;MaandOpMaandOntwikkeling_7;JaarOpJaarOntwikkeling_8
2683;Totale afzet;DK MACHINE- EN APPARATENINDUSTRIE;2008 juni;10711;115.0;0.0;1.6;10711;115.0;0.0;1.6
2684;Totale afzet;DK MACHINE- EN APPARATENINDUSTRIE;2008 juli;10711;116.0;0.6;2.1;10711;116.0;0.6;2.1
2685;Totale afzet;DK MACHINE- EN APPARATENINDUSTRIE;2008 augustus;10711;116.0;0.4;2.4;10711;116.0;0.4;2.4
2686;Totale afzet;DK MACHINE- EN APPARATENINDUSTRIE;2008 september;10711;117.0;0.2;2.8;10711;117.0;0.2;2.8
2687;Totale afzet;DK MACHINE- EN APPARATENINDUSTRIE;2008 oktober;10711;117.0;0.7;3.4;10711;117.0;0.7;3.4
2688;Totale afzet;DK MACHINE- EN APPARATENINDUSTRIE;2008 november;10711;118.0;0.2;3.9;10711;118.0;0.2;3.9
2689;Totale afzet;DK MACHINE- EN APPARATENINDUSTRIE;2008 december;10711;117.0;-0.4;3.4;10711;117.0;-0.4;3.4
2690;Totale afzet;DK MACHINE- EN APPARATENINDUSTRIE;2008;10711;116.0;;2.3;10711;116.0;;2.3
2691;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2000 januari;11861;99.0;;;11861;99.0;;
2692;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2000 februari;11861;99.0;0.1;;11861;99.0;0.1;
2693;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2000 maart;11861;99.0;0.0;;11861;99.0;0.0;
2694;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2000 april;11861;100.0;0.4;;11861;100.0;0.4;
2695;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2000 mei;11861;100.0;0.2;;11861;100.0;0.2;
2696;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2000 juni;11861;100.0;-0.1;;11861;100.0;-0.1;
2697;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2000 juli;11861;100.0;0.2;;11861;100.0;0.2;
2698;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2000 augustus;11861;100.0;0.0;;11861;100.0;0.0;
2699;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2000 september;11861;100.0;0.0;;11861;100.0;0.0;
2700;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2000 oktober;11861;100.0;0.2;;11861;100.0;0.2;
2701;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2000 november;11861;100.0;0.0;;11861;100.0;0.0;
2702;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2000 december;11861;100.0;0.0;;11861;100.0;0.0;
2703;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2000;11861;100.0;;;11861;100.0;;
2704;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2001 januari;11861;101.0;0.9;2.1;11861;101.0;0.9;2.1
2705;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2001 februari;11861;101.0;0.0;1.9;11861;101.0;0.0;1.9
2706;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2001 maart;11861;101.0;0.0;1.9;11861;101.0;0.0;1.9
2707;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2001 april;11861;101.0;-0.1;1.4;11861;101.0;-0.1;1.4
2708;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2001 mei;11861;101.0;0.0;1.3;11861;101.0;0.0;1.3
2709;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2001 juni;11861;101.0;0.1;1.4;11861;101.0;0.1;1.4
2710;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2001 juli;11861;102.0;0.2;1.4;11861;102.0;0.2;1.4
2711;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2001 augustus;11861;102.0;0.0;1.3;11861;102.0;0.0;1.3
2712;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2001 september;11861;102.0;0.1;1.4;11861;102.0;0.1;1.4
2713;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2001 oktober;11861;102.0;0.3;1.4;11861;102.0;0.3;1.4
2714;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2001 november;11861;102.0;0.1;1.6;11861;102.0;0.1;1.6
2715;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2001 december;11861;102.0;-0.2;1.4;11861;102.0;-0.2;1.4
2716;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2001;11861;102.0;;1.5;11861;102.0;;1.5
2717;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2002 januari;11861;101.0;-0.4;0.1;11861;101.0;-0.4;0.1
2718;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2002 februari;11861;102.0;0.1;0.2;11861;102.0;0.1;0.2
2719;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2002 maart;11861;102.0;0.0;0.2;11861;102.0;0.0;0.2
2720;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2002 april;11861;101.0;-0.1;0.2;11861;101.0;-0.1;0.2
2721;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2002 mei;11861;101.0;-0.1;0.1;11861;101.0;-0.1;0.1
2722;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2002 juni;11861;101.0;0.0;0.1;11861;101.0;0.0;0.1
2723;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2002 juli;11861;102.0;0.1;0.0;11861;102.0;0.1;0.0
2724;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2002 augustus;11861;102.0;0.1;0.2;11861;102.0;0.1;0.2
2725;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2002 september;11861;102.0;-0.1;0.0;11861;102.0;-0.1;0.0
2726;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2002 oktober;11861;101.0;-0.8;-1.0;11861;101.0;-0.8;-1.0
2727;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2002 november;11861;101.0;0.0;-1.2;11861;101.0;0.0;-1.2
2728;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2002 december;11861;101.0;0.0;-1.0;11861;101.0;0.0;-1.0
2729;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2002;11861;101.0;;-0.2;11861;101.0;;-0.2
2730;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2003 januari;11861;101.0;-0.1;-0.7;11861;101.0;-0.1;-0.7
2731;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2003 februari;11861;101.0;0.1;-0.8;11861;101.0;0.1;-0.8
2732;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2003 maart;11861;101.0;0.0;-0.8;11861;101.0;0.0;-0.8
2733;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2003 april;11861;100.0;-0.3;-1.0;11861;100.0;-0.3;-1.0
2734;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2003 mei;11861;100.0;-0.1;-1.1;11861;100.0;-0.1;-1.1
2735;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2003 juni;11861;100.0;0.0;-1.2;11861;100.0;0.0;-1.2
2736;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2003 juli;11861;101.0;0.4;-0.9;11861;101.0;0.4;-0.9
2737;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2003 augustus;11861;101.0;0.1;-1.0;11861;101.0;0.1;-1.0
2738;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2003 september;11861;101.0;0.0;-0.9;11861;101.0;0.0;-0.9
2739;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2003 oktober;11861;101.0;0.0;0.0;11861;101.0;0.0;0.0
2740;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2003 november;11861;101.0;0.2;0.2;11861;101.0;0.2;0.2
2741;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2003 december;11861;101.0;0.0;0.2;11861;101.0;0.0;0.2
2742;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2003;11861;101.0;;-0.7;11861;101.0;;-0.7
2743;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2004 januari;11861;101.0;-0.2;0.1;11861;101.0;-0.2;0.1
2744;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2004 februari;11861;101.0;0.1;0.2;11861;101.0;0.1;0.2
2745;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2004 maart;11861;101.0;0.2;0.3;11861;101.0;0.2;0.3
2746;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2004 april;11861;102.0;0.9;1.6;11861;102.0;0.9;1.6
2747;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2004 mei;11861;102.0;0.0;1.7;11861;102.0;0.0;1.7
2748;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2004 juni;11861;102.0;0.2;1.9;11861;102.0;0.2;1.9
2749;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2004 juli;11861;102.0;-0.1;1.4;11861;102.0;-0.1;1.4
2750;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2004 augustus;11861;102.0;0.0;1.4;11861;102.0;0.0;1.4
2751;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2004 september;11861;102.0;0.0;1.4;11861;102.0;0.0;1.4
2752;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2004 oktober;11861;102.0;0.2;1.6;11861;102.0;0.2;1.6
2753;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2004 november;11861;102.0;-0.2;1.1;11861;102.0;-0.2;1.1
2754;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2004 december;11861;102.0;-0.4;0.7;11861;102.0;-0.4;0.7
2755;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2004;11861;102.0;;1.1;11861;102.0;;1.1
2756;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2005 januari;11861;103.0;0.8;1.8;11861;103.0;0.8;1.8
2757;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2005 februari;11861;103.0;0.0;1.6;11861;103.0;0.0;1.6
2758;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2005 maart;11861;103.0;0.1;1.5;11861;103.0;0.1;1.5
2759;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2005 april;11861;103.0;0.3;1.0;11861;103.0;0.3;1.0
2760;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2005 mei;11861;103.0;0.1;1.1;11861;103.0;0.1;1.1
2761;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2005 juni;11861;104.0;0.7;1.6;11861;104.0;0.7;1.6
2762;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2005 juli;11861;104.0;0.0;1.7;11861;104.0;0.0;1.7
2763;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2005 augustus;11861;104.0;-0.2;1.4;11861;104.0;-0.2;1.4
2764;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2005 september;11861;104.0;0.1;1.5;11861;104.0;0.1;1.5
2765;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2005 oktober;11861;104.0;0.3;1.6;11861;104.0;0.3;1.6
2766;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2005 november;11861;104.0;0.1;2.0;11861;104.0;0.1;2.0
2767;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2005 december;11861;104.0;0.2;2.6;11861;104.0;0.2;2.6
2768;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2005;11861;103.0;;1.6;11861;103.0;;1.6
2769;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2006 januari;11861;104.0;-0.2;1.6;11861;104.0;-0.2;1.6
2770;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2006 februari;11861;104.0;0.2;1.8;11861;104.0;0.2;1.8
2771;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2006 maart;11861;104.0;0.0;1.8;11861;104.0;0.0;1.8
2772;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2006 april;11861;104.0;-0.2;1.2;11861;104.0;-0.2;1.2
2773;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2006 mei;11861;104.0;0.1;1.3;11861;104.0;0.1;1.3
2774;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2006 juni;11861;104.0;0.1;0.7;11861;104.0;0.1;0.7
2775;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2006 juli;11861;104.0;-0.2;0.5;11861;104.0;-0.2;0.5
2776;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2006 augustus;11861;104.0;0.0;0.7;11861;104.0;0.0;0.7
2777;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2006 september;11861;104.0;0.0;0.6;11861;104.0;0.0;0.6
2778;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2006 oktober;11861;104.0;0.1;0.4;11861;104.0;0.1;0.4
2779;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2006 november;11861;104.0;-0.3;-0.1;11861;104.0;-0.3;-0.1
2780;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2006 december;11861;104.0;0.0;-0.3;11861;104.0;0.0;-0.3
2781;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2006;11861;104.0;;0.8;11861;104.0;;0.8
2782;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2007 januari;11861;106.0;1.4;1.3;11861;106.0;1.4;1.3
2783;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2007 februari;11861;105.0;-0.1;0.9;11861;105.0;-0.1;0.9
2784;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2007 maart;11861;106.0;0.1;1.0;11861;106.0;0.1;1.0
2785;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2007 april;11861;105.0;-0.4;0.8;11861;105.0;-0.4;0.8
2786;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2007 mei;11861;106.0;0.7;1.4;11861;106.0;0.7;1.4
2787;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2007 juni;11861;106.0;0.0;1.3;11861;106.0;0.0;1.3
2788;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2007 juli;11861;107.0;0.7;2.2;11861;107.0;0.7;2.2
2789;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2007 augustus;11861;107.0;0.0;2.2;11861;107.0;0.0;2.2
2790;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2007 september;11861;106.0;-0.2;2.0;11861;106.0;-0.2;2.0
2791;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2007 oktober;11861;106.0;0.0;1.9;11861;106.0;0.0;1.9
2792;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2007 november;11861;106.0;-0.3;1.9;11861;106.0;-0.3;1.9
2793;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2007 december;11861;106.0;0.0;1.9;11861;106.0;0.0;1.9
2794;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2007;11861;106.0;;1.6;11861;106.0;;1.6
2795;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2008 januari;11861;106.0;0.2;0.7;11861;106.0;0.2;0.7
2796;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2008 februari;11861;106.0;0.1;0.9;11861;106.0;0.1;0.9
2797;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2008 maart;11861;106.0;-0.2;0.6;11861;106.0;-0.2;0.6
2798;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2008 april;11861;107.0;0.7;1.7;11861;107.0;0.7;1.7
2799;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2008 mei;11861;107.0;0.1;1.1;11861;107.0;0.1;1.1
2800;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2008 juni;11861;107.0;0.0;1.0;11861;107.0;0.0;1.0
2801;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2008 juli;11861;107.0;0.4;0.8;11861;107.0;0.4;0.8
2802;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2008 augustus;11861;108.0;0.4;1.2;11861;108.0;0.4;1.2
2803;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2008 september;11861;108.0;0.5;1.9;11861;108.0;0.5;1.9
2804;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2008 oktober;11861;109.0;0.6;2.5;11861;109.0;0.6;2.5
2805;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2008 november;11861;110.0;0.6;3.5;11861;110.0;0.6;3.5
2806;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2008 december;11861;109.0;-0.6;2.9;11861;109.0;-0.6;2.9
2807;Totale afzet;DL ELEKTRISCHE EN OPTISCHE APPARATENINDU;2008;11861;108.0;;1.6;11861;108.0;;1.6
2808;Totale afzet;30 Kantoormachine- en computerindustrie;2000 januari;1238;100.0;;;1238;100.0;;
2809;Totale afzet;30 Kantoormachine- en computerindustrie;2000 februari;1238;100.0;0.0;;1238;100.0;0.0;
2810;Totale afzet;30 Kantoormachine- en computerindustrie;2000 maart;1238;100.0;0.0;;1238;100.0;0.0;
2811;Totale afzet;30 Kantoormachine- en computerindustrie;2000 april;1238;100.0;0.1;;1238;100.0;0.1;
2812;Totale afzet;30 Kantoormachine- en computerindustrie;2000 mei;1238;100.0;0.0;;1238;100.0;0.0;
2813;Totale afzet;30 Kantoormachine- en computerindustrie;2000 juni;1238;100.0;0.0;;1238;100.0;0.0;
2814;Totale afzet;30 Kantoormachine- en computerindustrie;2000 juli;1238;100.0;0.1;;1238;100.0;0.1;
2815;Totale afzet;30 Kantoormachine- en computerindustrie;2000 augustus;1238;100.0;0.0;;1238;100.0;0.0;
2816;Totale afzet;30 Kantoormachine- en computerindustrie;2000 september;1238;100.0;-0.1;;1238;100.0;-0.1;
2817;Totale afzet;30 Kantoormachine- en computerindustrie;2000 oktober;1238;100.0;0.1;;1238;100.0;0.1;
2818;Totale afzet;30 Kantoormachine- en computerindustrie;2000 november;1238;100.0;0.0;;1238;100.0;0.0;
2819;Totale afzet;30 Kantoormachine- en computerindustrie;2000 december;1238;100.0;-0.1;;1238;100.0;-0.1;
2820;Totale afzet;30 Kantoormachine- en computerindustrie;2000;1238;100.0;;;1238;100.0;;
2821;Totale afzet;30 Kantoormachine- en computerindustrie;2001 januari;1238;102.0;1.9;2.0;1238;102.0;1.9;2.0
2822;Totale afzet;30 Kantoormachine- en computerindustrie;2001 februari;1238;102.0;0.0;2.0;1238;102.0;0.0;2.0
2823;Totale afzet;30 Kantoormachine- en computerindustrie;2001 maart;1238;102.0;0.0;2.0;1238;102.0;0.0;2.0
2824;Totale afzet;30 Kantoormachine- en computerindustrie;2001 april;1238;102.0;0.0;1.9;1238;102.0;0.0;1.9
2825;Totale afzet;30 Kantoormachine- en computerindustrie;2001 mei;1238;102.0;0.0;1.9;1238;102.0;0.0;1.9
2826;Totale afzet;30 Kantoormachine- en computerindustrie;2001 juni;1238;102.0;0.0;1.9;1238;102.0;0.0;1.9
2827;Totale afzet;30 Kantoormachine- en computerindustrie;2001 juli;1238;102.0;0.0;1.8;1238;102.0;0.0;1.8
2828;Totale afzet;30 Kantoormachine- en computerindustrie;2001 augustus;1238;102.0;0.0;1.7;1238;102.0;0.0;1.7
2829;Totale afzet;30 Kantoormachine- en computerindustrie;2001 september;1238;102.0;0.0;1.8;1238;102.0;0.0;1.8
2830;Totale afzet;30 Kantoormachine- en computerindustrie;2001 oktober;1238;102.0;0.2;1.9;1238;102.0;0.2;1.9
2831;Totale afzet;30 Kantoormachine- en computerindustrie;2001 november;1238;102.0;0.0;1.9;1238;102.0;0.0;1.9
2832;Totale afzet;30 Kantoormachine- en computerindustrie;2001 december;1238;102.0;0.1;2.2;1238;102.0;0.1;2.2
2833;Totale afzet;30 Kantoormachine- en computerindustrie;2001;1238;102.0;;1.9;1238;102.0;;1.9
2834;Totale afzet;30 Kantoormachine- en computerindustrie;2002 januari;1238;101.0;-1.1;-0.8;1238;101.0;-1.1;-0.8
2835;Totale afzet;30 Kantoormachine- en computerindustrie;2002 februari;1238;101.0;0.1;-0.7;1238;101.0;0.1;-0.7
2836;Totale afzet;30 Kantoormachine- en computerindustrie;2002 maart;1238;101.0;0.0;-0.7;1238;101.0;0.0;-0.7
2837;Totale afzet;30 Kantoormachine- en computerindustrie;2002 april;1238;101.0;-0.1;-0.8;1238;101.0;-0.1;-0.8
2838;Totale afzet;30 Kantoormachine- en computerindustrie;2002 mei;1238;101.0;-0.1;-0.9;1238;101.0;-0.1;-0.9
2839;Totale afzet;30 Kantoormachine- en computerindustrie;2002 juni;1238;101.0;-0.1;-1.0;1238;101.0;-0.1;-1.0
2840;Totale afzet;30 Kantoormachine- en computerindustrie;2002 juli;1238;101.0;0.4;-0.5;1238;101.0;0.4;-0.5
2841;Totale afzet;30 Kantoormachine- en computerindustrie;2002 augustus;1238;101.0;0.0;-0.5;1238;101.0;0.0;-0.5
2842;Totale afzet;30 Kantoormachine- en computerindustrie;2002 september;1238;101.0;0.0;-0.5;1238;101.0;0.0;-0.5
2843;Totale afzet;30 Kantoormachine- en computerindustrie;2002 oktober;1238;101.0;0.0;-0.7;1238;101.0;0.0;-0.7
2844;Totale afzet;30 Kantoormachine- en computerindustrie;2002 november;1238;101.0;-0.1;-0.8;1238;101.0;-0.1;-0.8
2845;Totale afzet;30 Kantoormachine- en computerindustrie;2002 december;1238;101.0;-0.1;-1.0;1238;101.0;-0.1;-1.0
2846;Totale afzet;30 Kantoormachine- en computerindustrie;2002;1238;101.0;;-0.7;1238;101.0;;-0.7
2847;Totale afzet;30 Kantoormachine- en computerindustrie;2003 januari;1238;100.0;-0.7;-0.6;1238;100.0;-0.7;-0.6
2848;Totale afzet;30 Kantoormachine- en computerindustrie;2003 februari;1238;100.0;0.0;-0.7;1238;100.0;0.0;-0.7
2849;Totale afzet;30 Kantoormachine- en computerindustrie;2003 maart;1238;100.0;0.0;-0.7;1238;100.0;0.0;-0.7
2850;Totale afzet;30 Kantoormachine- en computerindustrie;2003 april;1238;98.0;-2.3;-2.9;1238;98.0;-2.3;-2.9
2851;Totale afzet;30 Kantoormachine- en computerindustrie;2003 mei;1238;98.0;-0.2;-3.0;1238;98.0;-0.2;-3.0
2852;Totale afzet;30 Kantoormachine- en computerindustrie;2003 juni;1238;98.0;-0.1;-2.9;1238;98.0;-0.1;-2.9
2853;Totale afzet;30 Kantoormachine- en computerindustrie;2003 juli;1238;99.0;0.8;-2.6;1238;99.0;0.8;-2.6
2854;Totale afzet;30 Kantoormachine- en computerindustrie;2003 augustus;1238;99.0;0.0;-2.6;1238;99.0;0.0;-2.6
2855;Totale afzet;30 Kantoormachine- en computerindustrie;2003 september;1238;99.0;0.0;-2.6;1238;99.0;0.0;-2.6
2856;Totale afzet;30 Kantoormachine- en computerindustrie;2003 oktober;1238;100.0;1.1;-1.5;1238;100.0;1.1;-1.5
2857;Totale afzet;30 Kantoormachine- en computerindustrie;2003 november;1238;100.0;0.0;-1.4;1238;100.0;0.0;-1.4
2858;Totale afzet;30 Kantoormachine- en computerindustrie;2003 december;1238;100.0;0.5;-0.8;1238;100.0;0.5;-0.8
2859;Totale afzet;30 Kantoormachine- en computerindustrie;2003;1238;99.0;;-1.9;1238;99.0;;-1.9
2860;Totale afzet;30 Kantoormachine- en computerindustrie;2004 januari;1238;99.0;-1.6;-1.7;1238;99.0;-1.6;-1.7
2861;Totale afzet;30 Kantoormachine- en computerindustrie;2004 februari;1238;99.0;0.0;-1.7;1238;99.0;0.0;-1.7
2862;Totale afzet;30 Kantoormachine- en computerindustrie;2004 maart;1238;99.0;0.2;-1.5;1238;99.0;0.2;-1.5
2863;Totale afzet;30 Kantoormachine- en computerindustrie;2004 april;1238;98.0;-0.6;0.3;1238;98.0;-0.6;0.3
2864;Totale afzet;30 Kantoormachine- en computerindustrie;2004 mei;1238;97.0;-1.0;-0.6;1238;97.0;-1.0;-0.6
2865;Totale afzet;30 Kantoormachine- en computerindustrie;2004 juni;1238;97.0;0.0;-0.5;1238;97.0;0.0;-0.5
2866;Totale afzet;30 Kantoormachine- en computerindustrie;2004 juli;1238;98.0;0.2;-1.2;1238;98.0;0.2;-1.2
2867;Totale afzet;30 Kantoormachine- en computerindustrie;2004 augustus;1238;98.0;0.0;-1.1;1238;98.0;0.0;-1.1
2868;Totale afzet;30 Kantoormachine- en computerindustrie;2004 september;1238;98.0;-0.1;-1.2;1238;98.0;-0.1;-1.2
2869;Totale afzet;30 Kantoormachine- en computerindustrie;2004 oktober;1238;97.0;-0.1;-2.4;1238;97.0;-0.1;-2.4
2870;Totale afzet;30 Kantoormachine- en computerindustrie;2004 november;1238;97.0;-0.2;-2.6;1238;97.0;-0.2;-2.6
2871;Totale afzet;30 Kantoormachine- en computerindustrie;2004 december;1238;97.0;-0.2;-3.3;1238;97.0;-0.2;-3.3
2872;Totale afzet;30 Kantoormachine- en computerindustrie;2004;1238;98.0;;-1.5;1238;98.0;;-1.5
2873;Totale afzet;30 Kantoormachine- en computerindustrie;2005 januari;1238;97.0;0.2;-1.5;1238;97.0;0.2;-1.5
2874;Totale afzet;30 Kantoormachine- en computerindustrie;2005 februari;1238;97.0;0.0;-1.5;1238;97.0;0.0;-1.5
2875;Totale afzet;30 Kantoormachine- en computerindustrie;2005 maart;1238;97.0;-0.1;-1.8;1238;97.0;-0.1;-1.8
2876;Totale afzet;30 Kantoormachine- en computerindustrie;2005 april;1238;97.0;-0.2;-1.4;1238;97.0;-0.2;-1.4
2877;Totale afzet;30 Kantoormachine- en computerindustrie;2005 mei;1238;97.0;0.1;-0.4;1238;97.0;0.1;-0.4
