ID;BedrijfstakkenBranchesSBI2008;Perioden;Ongecorrigeerd_1;Kalendergecorrigeerd_2;Seizoengecorrigeerd_3;Ongecorrigeerd_4;Kalendergecorrigeerd_5;Ongecorrigeerd_6;Seizoengecorrigeerd_7;Ongecorrigeerd_8;Kalendergecorrigeerd_9;Seizoengecorrigeerd_10;Ongecorrigeerd_11;Kalendergecorrigeerd_12;Ongecorrigeerd_13;Seizoengecorrigeerd_14;Ongecorrigeerd_15;Kalendergecorrigeerd_16;Seizoengecorrigeerd_17;Ongecorrigeerd_18;Kalendergecorrigeerd_19;Ongecorrigeerd_20;Seizoengecorrigeerd_21
1296;354600;2000 4e kwartaal;;;;;;;;;;;;;;;;;;;;;
1297;354600;2000;;;;;;;;;;;;;;;;;;;;;
1298;354600;2001 januari;;;;;;;;;;;;;;;;;;;;;
1299;354600;2001 februari;;;;;;;;;;;;;;;;;;;;;
1300;354600;2001 maart;;;;;;;;;;;;;;;;;;;;;
1301;354600;2001 1e kwartaal;;;;;;;;;;;;;;;;;;;;;
1302;354600;2001 april;;;;;;;;;;;;;;;;;;;;;
1303;354600;2001 mei;;;;;;;;;;;;;;;;;;;;;
1304;354600;2001 juni;;;;;;;;;;;;;;;;;;;;;
1305;354600;2001 2e kwartaal;;;;;;;;;;;;;;;;;;;;;
1306;354600;2001 juli;;;;;;;;;;;;;;;;;;;;;
1307;354600;2001 augustus;;;;;;;;;;;;;;;;;;;;;
1308;354600;2001 september;;;;;;;;;;;;;;;;;;;;;
1309;354600;2001 3e kwartaal;;;;;;;;;;;;;;;;;;;;;
1310;354600;2001 oktober;;;;;;;;;;;;;;;;;;;;;
1311;354600;2001 november;;;;;;;;;;;;;;;;;;;;;
1312;354600;2001 december;;;;;;;;;;;;;;;;;;;;;
1313;354600;2001 4e kwartaal;;;;;;;;;;;;;;;;;;;;;
1314;354600;2001;;;;;;;;;;;;;;;;;;;;;
1315;354600;2002 januari;;;;;;;;;;;;;;;;;;;;;
1316;354600;2002 februari;;;;;;;;;;;;;;;;;;;;;
1317;354600;2002 maart;;;;;;;;;;;;;;;;;;;;;
1318;354600;2002 1e kwartaal;;;;;;;;;;;;;;;;;;;;;
1319;354600;2002 april;;;;;;;;;;;;;;;;;;;;;
1320;354600;2002 mei;;;;;;;;;;;;;;;;;;;;;
1321;354600;2002 juni;;;;;;;;;;;;;;;;;;;;;
1322;354600;2002 2e kwartaal;;;;;;;;;;;;;;;;;;;;;
1323;354600;2002 juli;;;;;;;;;;;;;;;;;;;;;
1324;354600;2002 augustus;;;;;;;;;;;;;;;;;;;;;
1325;354600;2002 september;;;;;;;;;;;;;;;;;;;;;
1326;354600;2002 3e kwartaal;;;;;;;;;;;;;;;;;;;;;
1327;354600;2002 oktober;;;;;;;;;;;;;;;;;;;;;
1328;354600;2002 november;;;;;;;;;;;;;;;;;;;;;
1329;354600;2002 december;;;;;;;;;;;;;;;;;;;;;
1330;354600;2002 4e kwartaal;;;;;;;;;;;;;;;;;;;;;
1331;354600;2002;;;;;;;;;;;;;;;;;;;;;
1332;354600;2003 januari;;;;;;;;;;;;;;;;;;;;;
1333;354600;2003 februari;;;;;;;;;;;;;;;;;;;;;
1334;354600;2003 maart;;;;;;;;;;;;;;;;;;;;;
1335;354600;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;;
1336;354600;2003 april;;;;;;;;;;;;;;;;;;;;;
1337;354600;2003 mei;;;;;;;;;;;;;;;;;;;;;
1338;354600;2003 juni;;;;;;;;;;;;;;;;;;;;;
1339;354600;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;;
1340;354600;2003 juli;;;;;;;;;;;;;;;;;;;;;
1341;354600;2003 augustus;;;;;;;;;;;;;;;;;;;;;
1342;354600;2003 september;;;;;;;;;;;;;;;;;;;;;
1343;354600;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;;
1344;354600;2003 oktober;;;;;;;;;;;;;;;;;;;;;
1345;354600;2003 november;;;;;;;;;;;;;;;;;;;;;
1346;354600;2003 december;;;;;;;;;;;;;;;;;;;;;
1347;354600;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;;
1348;354600;2003;;;;;;;;;;;;;;;;;;;;;
1349;354600;2004 januari;;;;;;;;;;;;;;;;;;;;;
1350;354600;2004 februari;;;;;;;;;;;;;;;;;;;;;
1351;354600;2004 maart;;;;;;;;;;;;;;;;;;;;;
1352;354600;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;;
1353;354600;2004 april;;;;;;;;;;;;;;;;;;;;;
1354;354600;2004 mei;;;;;;;;;;;;;;;;;;;;;
1355;354600;2004 juni;;;;;;;;;;;;;;;;;;;;;
1356;354600;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;;
1357;354600;2004 juli;;;;;;;;;;;;;;;;;;;;;
1358;354600;2004 augustus;;;;;;;;;;;;;;;;;;;;;
1359;354600;2004 september;;;;;;;;;;;;;;;;;;;;;
1360;354600;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;;
1361;354600;2004 oktober;;;;;;;;;;;;;;;;;;;;;
1362;354600;2004 november;;;;;;;;;;;;;;;;;;;;;
1363;354600;2004 december;;;;;;;;;;;;;;;;;;;;;
1364;354600;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;;
1365;354600;2004;;;;;;;;;;;;;;;;;;;;;
1366;354600;2005 januari;;;;;;;;;;;;;;;;;;;;;
1367;354600;2005 februari;;;;;;;;;;;;;;;;;;;;;
1368;354600;2005 maart;;;;;;;;;;;;;;;;;;;;;
1369;354600;2005 1e kwartaal;96.7;;;;;;;;;;;;;;;;;;;;
1370;354600;2005 april;;;;;;;;;;;;;;;;;;;;;
1371;354600;2005 mei;;;;;;;;;;;;;;;;;;;;;
1372;354600;2005 juni;;;;;;;;;;;;;;;;;;;;;
1373;354600;2005 2e kwartaal;109.4;;;;;13.1;;;;;;;;;;;;;;;
1374;354600;2005 juli;;;;;;;;;;;;;;;;;;;;;
1375;354600;2005 augustus;;;;;;;;;;;;;;;;;;;;;
1376;354600;2005 september;;;;;;;;;;;;;;;;;;;;;
1377;354600;2005 3e kwartaal;93.8;;;;;-14.2;;;;;;;;;;;;;;;
1378;354600;2005 oktober;;;;;;;;;;;;;;;;;;;;;
1379;354600;2005 november;;;;;;;;;;;;;;;;;;;;;
1380;354600;2005 december;;;;;;;;;;;;;;;;;;;;;
1381;354600;2005 4e kwartaal;108.5;;;;;15.7;;;;;;;;;;;;;;;
1382;354600;2005;102.1;;;;;;;;;;;;;;;;;;;;
1383;354600;2006 januari;;;;;;;;;;;;;;;;;;;;;
1384;354600;2006 februari;;;;;;;;;;;;;;;;;;;;;
1385;354600;2006 maart;;;;;;;;;;;;;;;;;;;;;
1386;354600;2006 1e kwartaal;105.7;;;9.3;;-2.6;;;;;;;;;;;;;;;
1387;354600;2006 april;;;;;;;;;;;;;;;;;;;;;
1388;354600;2006 mei;;;;;;;;;;;;;;;;;;;;;
1389;354600;2006 juni;;;;;;;;;;;;;;;;;;;;;
1390;354600;2006 2e kwartaal;115.8;;;5.8;;9.6;;;;;;;;;;;;;;;
1391;354600;2006 juli;;;;;;;;;;;;;;;;;;;;;
1392;354600;2006 augustus;;;;;;;;;;;;;;;;;;;;;
1393;354600;2006 september;;;;;;;;;;;;;;;;;;;;;
1394;354600;2006 3e kwartaal;98.5;;;5.0;;-15.0;;;;;;;;;;;;;;;
1395;354600;2006 oktober;;;;;;;;;;;;;;;;;;;;;
1396;354600;2006 november;;;;;;;;;;;;;;;;;;;;;
1397;354600;2006 december;;;;;;;;;;;;;;;;;;;;;
1398;354600;2006 4e kwartaal;111.7;;;2.9;;13.4;;;;;;;;;;;;;;;
1399;354600;2006;107.9;;;5.7;;5.7;;;;;;;;;;;;;;;
1400;354600;2007 januari;;;;;;;;;;;;;;;;;;;;;
1401;354600;2007 februari;;;;;;;;;;;;;;;;;;;;;
1402;354600;2007 maart;;;;;;;;;;;;;;;;;;;;;
1403;354600;2007 1e kwartaal;110.5;;;4.5;;-1.1;;;;;;;;;;;;;;;
1404;354600;2007 april;;;;;;;;;;;;;;;;;;;;;
1405;354600;2007 mei;;;;;;;;;;;;;;;;;;;;;
1406;354600;2007 juni;;;;;;;;;;;;;;;;;;;;;
1407;354600;2007 2e kwartaal;119.0;;;2.8;;7.8;;;;;;;;;;;;;;;
1408;354600;2007 juli;;;;;;;;;;;;;;;;;;;;;
1409;354600;2007 augustus;;;;;;;;;;;;;;;;;;;;;
1410;354600;2007 september;;;;;;;;;;;;;;;;;;;;;
1411;354600;2007 3e kwartaal;102.9;;;4.5;;-13.5;;;;;;;;;;;;;;;
1412;354600;2007 oktober;;;;;;;;;;;;;;;;;;;;;
1413;354600;2007 november;;;;;;;;;;;;;;;;;;;;;
1414;354600;2007 december;;;;;;;;;;;;;;;;;;;;;
1415;354600;2007 4e kwartaal;114.1;;;2.2;;10.9;;;;;;;;;;;;;;;
1416;354600;2007;111.6;;;3.4;;3.4;;;;;;;;;;;;;;;
1417;354600;2008 januari;;;;;;;;;;;;;;;;;;;;;
1418;354600;2008 februari;;;;;;;;;;;;;;;;;;;;;
1419;354600;2008 maart;;;;;;;;;;;;;;;;;;;;;
1420;354600;2008 1e kwartaal;114.1;;;3.3;;0.0;;;;;;;;;;;;;;;
1421;354600;2008 april;;;;;;;;;;;;;;;;;;;;;
1422;354600;2008 mei;;;;;;;;;;;;;;;;;;;;;
1423;354600;2008 juni;;;;;;;;;;;;;;;;;;;;;
1424;354600;2008 2e kwartaal;111.3;;;-6.5;;-2.5;;;;;;;;;;;;;;;
1425;354600;2008 juli;;;;;;;;;;;;;;;;;;;;;
1426;354600;2008 augustus;;;;;;;;;;;;;;;;;;;;;
1427;354600;2008 september;;;;;;;;;;;;;;;;;;;;;
1428;354600;2008 3e kwartaal;96.7;;;-6.0;;-13.1;;;;;;;;;;;;;;;
1429;354600;2008 oktober;;;;;;;;;;;;;;;;;;;;;
1430;354600;2008 november;;;;;;;;;;;;;;;;;;;;;
1431;354600;2008 december;;;;;;;;;;;;;;;;;;;;;
1432;354600;2008 4e kwartaal;88.3;;;-22.6;;-8.7;;;;;;;;;;;;;;;
1433;354600;2008;102.6;;;-8.1;;-8.1;;;;;;;;;;;;;;;
1434;354600;2009 januari;;;;;;;;;;;;;;;;;;;;;
1435;354600;2009 februari;;;;;;;;;;;;;;;;;;;;;
1436;354600;2009 maart;;;;;;;;;;;;;;;;;;;;;
1437;354600;2009 1e kwartaal;78.0;;;-31.6;;-11.6;;;;;;;;;;;;;;;
1438;354600;2009 april;;;;;;;;;;;;;;;;;;;;;
1439;354600;2009 mei;;;;;;;;;;;;;;;;;;;;;
1440;354600;2009 juni;;;;;;;;;;;;;;;;;;;;;
1441;354600;2009 2e kwartaal;74.5;;;-33.0;;-4.5;;;;;;;;;;;;;;;
1442;354600;2009 juli;;;;;;;;;;;;;;;;;;;;;
1443;354600;2009 augustus;;;;;;;;;;;;;;;;;;;;;
1444;354600;2009 september;;;;;;;;;;;;;;;;;;;;;
1445;354600;2009 3e kwartaal;70.3;;;-27.3;;-5.7;;;;;;;;;;;;;;;
1446;354600;2009 oktober;;;;;;;;;;;;;;;;;;;;;
1447;354600;2009 november;;;;;;;;;;;;;;;;;;;;;
1448;354600;2009 december;;;;;;;;;;;;;;;;;;;;;
1449;354600;2009 4e kwartaal;77.2;;;-12.5;;9.9;;;;;;;;;;;;;;;
1450;354600;2009;75.0;;;-26.9;;-26.9;;;;;;;;;;;;;;;
1451;354600;2010 januari;;;;;;;;;;;;;;;;;;;;;
1452;354600;2010 februari;;;;;;;;;;;;;;;;;;;;;
1453;354600;2010 maart;;;;;;;;;;;;;;;;;;;;;
1454;354600;2010 1e kwartaal;84.1;;;7.7;;8.8;;;;;;;;;;;;;;;
1455;354600;2010 april;;;;;;;;;;;;;;;;;;;;;
1456;354600;2010 mei;;;;;;;;;;;;;;;;;;;;;
1457;354600;2010 juni;;;;;;;;;;;;;;;;;;;;;
1458;354600;2010 2e kwartaal;89.4;;;19.9;;6.3;;;;;;;;;;;;;;;
1459;354600;2010 juli;;;;;;;;;;;;;;;;;;;;;
1460;354600;2010 augustus;;;;;;;;;;;;;;;;;;;;;
1461;354600;2010 september;;;;;;;;;;;;;;;;;;;;;
1462;354600;2010 3e kwartaal;86.4;;;22.8;;-3.4;;;;;;;;;;;;;;;
1463;354600;2010 oktober;;;;;;;;;;;;;;;;;;;;;
1464;354600;2010 november;;;;;;;;;;;;;;;;;;;;;
1465;354600;2010 december;;;;;;;;;;;;;;;;;;;;;
1466;354600;2010 4e kwartaal;98.4;;;27.3;;13.9;;;;;;;;;;;;;;;
1467;354600;2010;89.5;;;19.3;;19.3;;;;;;;;;;;;;;;
1468;354600;2011 januari;;;;;;;;;;;;;;;;;;;;;
1469;354600;2011 februari;;;;;;;;;;;;;;;;;;;;;
1470;354600;2011 maart;;;;;;;;;;;;;;;;;;;;;
1471;354600;2011 1e kwartaal;104.0;;;23.7;;5.7;;;;;;;;;;;;;;;
1472;354600;2011 april;;;;;;;;;;;;;;;;;;;;;
1473;354600;2011 mei;;;;;;;;;;;;;;;;;;;;;
1474;354600;2011 juni;;;;;;;;;;;;;;;;;;;;;
1475;354600;2011 2e kwartaal;103.7;;;16.0;;-0.3;;;;;;;;;;;;;;;
1476;354600;2011 juli;;;;;;;;;;;;;;;;;;;;;
1477;354600;2011 augustus;;;;;;;;;;;;;;;;;;;;;
1478;354600;2011 september;;;;;;;;;;;;;;;;;;;;;
1479;354600;2011 3e kwartaal;92.6;;;7.2;;-10.7;;;;;;;;;;;;;;;
1480;354600;2011 oktober;;;;;;;;;;;;;;;;;;;;;
1481;354600;2011 november;;;;;;;;;;;;;;;;;;;;;
1482;354600;2011 december;;;;;;;;;;;;;;;;;;;;;
1483;354600;2011 4e kwartaal;103.3;;;5.0;;11.5;;;;;;;;;;;;;;;
1484;354600;2011;100.9;;;12.7;;12.7;;;;;;;;;;;;;;;
1485;354600;2012 januari;;;;;;;;;;;;;;;;;;;;;
1486;354600;2012 februari;;;;;;;;;;;;;;;;;;;;;
1487;354600;2012 maart;;;;;;;;;;;;;;;;;;;;;
1488;354600;2012 1e kwartaal;104.0;;;0.0;;0.7;;;;;;;;;;;;;;;
1489;354600;2012 april;;;;;;;;;;;;;;;;;;;;;
1490;354600;2012 mei;;;;;;;;;;;;;;;;;;;;;
1491;354600;2012 juni;;;;;;;;;;;;;;;;;;;;;
1492;354600;2012 2e kwartaal;129.3;;;24.7;;24.3;;;;;;;;;;;;;;;
1493;354600;2012 juli;;;;;;;;;;;;;;;;;;;;;
1494;354600;2012 augustus;;;;;;;;;;;;;;;;;;;;;
1495;354600;2012 september;;;;;;;;;;;;;;;;;;;;;
1496;354600;2012 3e kwartaal;77.6;;;-16.3;;-40.0;;;;;;;;;;;;;;;
1497;354600;2012 oktober;;;;;;;;;;;;;;;;;;;;;
1498;354600;2012 november;;;;;;;;;;;;;;;;;;;;;
1499;354600;2012 december;;;;;;;;;;;;;;;;;;;;;
1500;354600;2012 4e kwartaal;94.7;;;-8.4;;22.1;;;;;;;;;;;;;;;
1501;354600;2012;101.4;;;0.5;;0.5;;;;;;;;;;;;;;;
1502;354600;2013 januari;;;;;;;;;;;;;;;;;;;;;
1503;354600;2013 februari;;;;;;;;;;;;;;;;;;;;;
1504;354600;2013 maart;;;;;;;;;;;;;;;;;;;;;
1505;354600;2013 1e kwartaal;80.0;;;-23.1;;-15.5;;;;;;;;;;;;;;;
1506;354600;2013 april;;;;;;;;;;;;;;;;;;;;;
1507;354600;2013 mei;;;;;;;;;;;;;;;;;;;;;
1508;354600;2013 juni;;;;;;;;;;;;;;;;;;;;;
1509;354600;2013 2e kwartaal;88.7;;;-31.4;;10.9;;;;;;;;;;;;;;;
1510;354600;2013 juli;;;;;;;;;;;;;;;;;;;;;
1511;354600;2013 augustus;;;;;;;;;;;;;;;;;;;;;
1512;354600;2013 september;;;;;;;;;;;;;;;;;;;;;
1513;354600;2013 3e kwartaal;79.0;;;1.9;;-10.9;;;;;;;;;;;;;;;
1514;354600;2013 oktober;;;;;;;;;;;;;;;;;;;;;
1515;354600;2013 november;;;;;;;;;;;;;;;;;;;;;
1516;354600;2013 december;;;;;;;;;;;;;;;;;;;;;
1517;354600;2013 4e kwartaal;117.5;;;24.2;;48.7;;;;;;;;;;;;;;;
1518;354600;2013;91.3;;;-9.9;;-9.9;;;;;;;;;;;;;;;
1519;354600;2014 januari;;;;;;;;;;;;;;;;;;;;;
1520;354600;2014 februari;;;;;;;;;;;;;;;;;;;;;
1521;354600;2014 maart;;;;;;;;;;;;;;;;;;;;;
1522;354600;2014 1e kwartaal;80.8;;;1.0;;-31.3;;;;;;;;;;;;;;;
1523;354600;2014 april;;;;;;;;;;;;;;;;;;;;;
1524;354600;2014 mei;;;;;;;;;;;;;;;;;;;;;
1525;354600;2014 juni;;;;;;;;;;;;;;;;;;;;;
1526;354600;2014 2e kwartaal;88.2;;;-0.5;;9.2;;;;;;;;;;;;;;;
1527;354600;2014 juli;;;;;;;;;;;;;;;;;;;;;
1528;354600;2014 augustus;;;;;;;;;;;;;;;;;;;;;
1529;354600;2014 september;;;;;;;;;;;;;;;;;;;;;
1530;354600;2014 3e kwartaal;78.2;;;-1.1;;-11.4;;;;;;;;;;;;;;;
1531;354600;2014 oktober;;;;;;;;;;;;;;;;;;;;;
1532;354600;2014 november;;;;;;;;;;;;;;;;;;;;;
1533;354600;2014 december;;;;;;;;;;;;;;;;;;;;;
1534;354600;2014 4e kwartaal;105.7;;;-10.1;;35.2;;;;;;;;;;;;;;;
1535;354600;2014;88.2;;;-3.4;;-3.4;;;;;;;;;;;;;;;
1536;354600;2015 januari;;;;;;;;;;;;;;;;;;;;;
1537;354600;2015 februari;;;;;;;;;;;;;;;;;;;;;
1538;354600;2015 maart;;;;;;;;;;;;;;;;;;;;;
1539;354600;2015 1e kwartaal;78.8;;;-2.4;;-25.4;;;;;;;;;;;;;;;
1540;354600;2015 april;;;;;;;;;;;;;;;;;;;;;
1541;354600;2015 mei;;;;;;;;;;;;;;;;;;;;;
1542;354600;2015 juni;;;;;;;;;;;;;;;;;;;;;
1543;354600;2015 2e kwartaal;95.7;;;8.5;;21.5;;;;;;;;;;;;;;;
1544;354600;2015 juli;;;;;;;;;;;;;;;;;;;;;
1545;354600;2015 augustus;;;;;;;;;;;;;;;;;;;;;
1546;354600;2015 september;;;;;;;;;;;;;;;;;;;;;
1547;354600;2015 3e kwartaal;95.8;;;22.5;;0.1;;;;;;;;;;;;;;;
1548;354600;2015 oktober;;;;;;;;;;;;;;;;;;;;;
1549;354600;2015 november;;;;;;;;;;;;;;;;;;;;;
1550;354600;2015 december;;;;;;;;;;;;;;;;;;;;;
1551;354600;2015 4e kwartaal;148.5;;;40.5;;55.1;;;;;;;;;;;;;;;
1552;354600;2015;104.7;;;18.7;;18.7;;;;;;;;;;;;;;;
1553;354600;2016 januari;;;;;;;;;;;;;;;;;;;;;
1554;354600;2016 februari;;;;;;;;;;;;;;;;;;;;;
1555;354600;2016 maart;;;;;;;;;;;;;;;;;;;;;
1556;354600;2016 1e kwartaal;85.5;;;8.5;;-42.5;;;;;;;;;;;;;;;
1557;354600;2016 april;;;;;;;;;;;;;;;;;;;;;
1558;354600;2016 mei;;;;;;;;;;;;;;;;;;;;;
1559;354600;2016 juni;;;;;;;;;;;;;;;;;;;;;
1560;354600;2016 2e kwartaal;99.9;;;4.3;;16.8;;;;;;;;;;;;;;;
1561;354600;2016 juli;;;;;;;;;;;;;;;;;;;;;
1562;354600;2016 augustus;;;;;;;;;;;;;;;;;;;;;
1563;354600;2016 september;;;;;;;;;;;;;;;;;;;;;
1564;354600;2016 3e kwartaal;86.8;;;-9.4;;-13.1;;;;;;;;;;;;;;;
1565;354600;2016 oktober;;;;;;;;;;;;;;;;;;;;;
1566;354600;2016 november;;;;;;;;;;;;;;;;;;;;;
1567;354600;2016 december;;;;;;;;;;;;;;;;;;;;;
1568;354600;2016 4e kwartaal;124.7;;;-16.1;;43.7;;;;;;;;;;;;;;;
1569;354600;2016;99.2;;;-5.3;;-5.3;;;;;;;;;;;;;;;
1570;354600;2017 januari;;;;;;;;;;;;;;;;;;;;;
1571;354600;2017 februari;;;;;;;;;;;;;;;;;;;;;
1572;354600;2017 maart;;;;;;;;;;;;;;;;;;;;;
1573;354600;2017 1e kwartaal;90.7;;;6.1;;-27.3;;;;;;;;;;;;;;;
1574;354600;2017 april;;;;;;;;;;;;;;;;;;;;;
1575;354600;2017 mei;;;;;;;;;;;;;;;;;;;;;
1576;354600;2017 juni;;;;;;;;;;;;;;;;;;;;;
1577;354600;2017 2e kwartaal;110.1;;;10.3;;21.4;;;;;;;;;;;;;;;
1578;354600;2017 juli;;;;;;;;;;;;;;;;;;;;;
1579;354600;2017 augustus;;;;;;;;;;;;;;;;;;;;;
1580;354600;2017 september;;;;;;;;;;;;;;;;;;;;;
1581;354600;2017 3e kwartaal;92.7;;;6.9;;-15.8;;;;;;;;;;;;;;;
1582;354600;2017 oktober;;;;;;;;;;;;;;;;;;;;;
1583;354600;2017 november;;;;;;;;;;;;;;;;;;;;;
1584;354600;2017 december;;;;;;;;;;;;;;;;;;;;;
1585;354600;2017 4e kwartaal;125.4;;;0.6;;35.3;;;;;;;;;;;;;;;
1586;354600;2017;104.7;;;5.6;;5.6;;;;;;;;;;;;;;;
1587;354600;2018 januari;;;;;;;;;;;;;;;;;;;;;
1588;354600;2018 februari;;;;;;;;;;;;;;;;;;;;;
1589;354600;2018 maart;;;;;;;;;;;;;;;;;;;;;
1590;354600;2018 1e kwartaal;99.0;;;9.2;;-21.0;;;;;;;;;;;;;;;
1591;354600;2018 april;;;;;;;;;;;;;;;;;;;;;
1592;354600;2018 mei;;;;;;;;;;;;;;;;;;;;;
1593;354600;2018 juni;;;;;;;;;;;;;;;;;;;;;
1594;354600;2018 2e kwartaal;121.8;;;10.6;;23.0;;;;;;;;;;;;;;;
1595;354600;2018 juli;;;;;;;;;;;;;;;;;;;;;
1596;354600;2018 augustus;;;;;;;;;;;;;;;;;;;;;
1597;354600;2018 september;;;;;;;;;;;;;;;;;;;;;
1598;354600;2018 3e kwartaal;91.0;;;-1.8;;-25.3;;;;;;;;;;;;;;;
1599;354600;2018 oktober;;;;;;;;;;;;;;;;;;;;;
1600;354600;2018 november;;;;;;;;;;;;;;;;;;;;;
1601;354600;2018 december;;;;;;;;;;;;;;;;;;;;;
1602;354600;2018 4e kwartaal;115.6;;;-7.8;;27.0;;;;;;;;;;;;;;;
1603;354600;2018;106.9;;;2.1;;2.1;;;;;;;;;;;;;;;
1604;354600;2019 januari;;;;;;;;;;;;;;;;;;;;;
1605;354600;2019 februari;;;;;;;;;;;;;;;;;;;;;
1606;354600;2019 maart;;;;;;;;;;;;;;;;;;;;;
1607;354600;2019 1e kwartaal;104.7;;;5.7;;-9.5;;;;;;;;;;;;;;;
1608;354600;2019 april;;;;;;;;;;;;;;;;;;;;;
1609;354600;2019 mei;;;;;;;;;;;;;;;;;;;;;
1610;354600;2019 juni;;;;;;;;;;;;;;;;;;;;;
1611;354600;2019 2e kwartaal;113.4;;;-6.9;;8.3;;;;;;;;;;;;;;;
1612;354600;2019 juli;;;;;;;;;;;;;;;;;;;;;
1613;354600;2019 augustus;;;;;;;;;;;;;;;;;;;;;
1614;354600;2019 september;;;;;;;;;;;;;;;;;;;;;
1615;354600;2019 3e kwartaal;97.4;;;7.0;;-14.1;;;;;;;;;;;;;;;
1616;354600;2019 oktober;;;;;;;;;;;;;;;;;;;;;
1617;354600;2019 november;;;;;;;;;;;;;;;;;;;;;
1618;354600;2019 december;;;;;;;;;;;;;;;;;;;;;
1619;354600;2019 4e kwartaal;133.4;;;15.3;;36.9;;;;;;;;;;;;;;;
1620;354600;2019;112.2;;;5.0;;5.0;;;;;;;;;;;;;;;
1621;354600;2020 januari;;;;;;;;;;;;;;;;;;;;;
1622;354600;2020 februari;;;;;;;;;;;;;;;;;;;;;
1623;354600;2020 maart;;;;;;;;;;;;;;;;;;;;;
1624;354600;2020 1e kwartaal;93.7;;;-10.5;;-29.8;;;;;;;;;;;;;;;
1625;354600;2020 april;;;;;;;;;;;;;;;;;;;;;
1626;354600;2020 mei;;;;;;;;;;;;;;;;;;;;;
1627;354600;2020 juni;;;;;;;;;;;;;;;;;;;;;
1628;354600;2020 2e kwartaal;67.3;;;-40.6;;-28.1;;;;;;;;;;;;;;;
1629;354600;2020 juli;;;;;;;;;;;;;;;;;;;;;
1630;354600;2020 augustus;;;;;;;;;;;;;;;;;;;;;
1631;354600;2020 september;;;;;;;;;;;;;;;;;;;;;
1632;354600;2020 3e kwartaal;96.0;;;-1.4;;42.6;;;;;;;;;;;;;;;
1633;354600;2020 oktober;;;;;;;;;;;;;;;;;;;;;
1634;354600;2020 november;;;;;;;;;;;;;;;;;;;;;
1635;354600;2020 december;;;;;;;;;;;;;;;;;;;;;
1636;354600;2020 4e kwartaal;133.5;;;0.1;;39.0;;;;;;;;;;;;;;;
1637;354600;2020;97.6;;;-13.0;;-13.0;;;;;;;;;;;;;;;
1638;354600;2021 januari;77.1;;;;;;;;;;;;;;;;;;;;
1639;354600;2021 februari;75.8;;;;;-1.6;;;;;;;;;;;;;;;
1640;354600;2021 maart;106.7;;;;;40.7;;;;;;;;;;;;;;;
1641;354600;2021 1e kwartaal;86.6;;;-7.6;;-35.2;;;;;;;;;;;;;;;
1642;354600;2021 april;97.2;;;;;-8.9;;;;;;;;;;;;;;;
1643;354600;2021 mei;99.2;;;;;2.0;;;;;;;;;;;;;;;
1644;354600;2021 juni;109.4;;;;;10.3;;;;;;;;;;;;;;;
1645;354600;2021 2e kwartaal;101.9;;;51.4;;17.8;;;;;;;;;;;;;;;
1646;354600;2021 juli;91.8;;;;;-16.1;;;;;;;;;;;;;;;
1647;354600;2021 augustus;78.1;;;;;-14.9;;;;;;;;;;;;;;;
1648;354600;2021 september;96.0;;;;;23.0;;;;;;;;;;;;;;;
1649;354600;2021 3e kwartaal;88.6;;;-7.7;;-13.1;;;;;;;;;;;;;;;
1650;354600;2021 oktober;104.0;;;;;8.3;;;;;;;;;;;;;;;
1651;354600;2021 november;106.9;;;;;2.8;;;;;;;;;;;;;;;
1652;354600;2021 december;157.7;;;;;47.6;;;;;;;;;;;;;;;
1653;354600;2021 4e kwartaal;122.9;;;-8.0;;38.6;;;;;;;;;;;;;;;
1654;354600;2021;100.0;;;2.4;;2.4;;;;;;;;;;;;;;;
1655;354600;2022 januari;82.4;;;6.8;;-47.8;;;;;;;;;;;;;;;
1656;354600;2022 februari;90.4;;;19.3;;9.8;;;;;;;;;;;;;;;
1657;354600;2022 maart;108.4;;;1.6;;19.8;;;;;;;;;;;;;;;
1658;354600;2022 1e kwartaal;93.7;;;8.3;;-23.7;;;;;;;;;;;;;;;
1659;354600;2022 april;100.5;;;3.4;;-7.2;;;;;;;;;;;;;;;
1660;354600;2022 mei;104.0;;;4.8;;3.4;;;;;;;;;;;;;;;
1661;354600;2022 juni;125.7;;;14.9;;20.9;;;;;;;;;;;;;;;
1662;354600;2022 2e kwartaal;110.1;;;8.0;;17.4;;;;;;;;;;;;;;;
1663;354600;2022 juli;93.7;;;2.1;;-25.5;;;;;;;;;;;;;;;
1664;354600;2022 augustus;93.7;;;20.0;;0.0;;;;;;;;;;;;;;;
1665;354600;2022 september;127.5;;;32.8;;36.1;;;;;;;;;;;;;;;
1666;354600;2022 3e kwartaal;105.0;;;18.4;;-4.6;;;;;;;;;;;;;;;
1667;354600;2022 oktober;136.5;;;31.2;;7.0;;;;;;;;;;;;;;;
1668;354600;2022 november;143.7;;;34.5;;5.3;;;;;;;;;;;;;;;
