ID;Onderwijsvolgend;UitkeringSocialeZekerheid;RegioS;Perioden;TotaalJongeren_1;TotaalWerkzaam_2;Werknemer_3;Zelfstandige_4;WerknemerEnZelfstandige_5;NietWerkzameJongeren_6
5641;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;'s-Hertogenbosch (SG);2012;2100;600;600;0;0;1500
5642;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;'s-Hertogenbosch (SG);2013;2400;700;700;0;0;1700
5643;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Eindhoven (SG);2005 ;3100;1000;900;0;0;2100
5644;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Eindhoven (SG);2006 ;3000;1000;1000;0;0;1900
5645;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Eindhoven (SG);2007 ;3000;1100;1000;0;0;1900
5646;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Eindhoven (SG);2008 ;2900;1000;900;100;0;1900
5647;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Eindhoven (SG);2009 ;3700;1200;1100;100;0;2500
5648;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Eindhoven (SG);2010;3700;1200;1000;100;0;2600
5649;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Eindhoven (SG);2011;3700;1200;1100;100;0;2400
5650;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Eindhoven (SG);2012;3800;1200;1100;100;0;2600
5651;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Eindhoven (SG);2013;4200;1400;1300;100;0;2800
5652;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Geleen/Sittard (SG);2005 ;1500;400;400;0;0;1100
5653;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Geleen/Sittard (SG);2006 ;1300;400;400;0;0;900
5654;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Geleen/Sittard (SG);2007 ;1300;400;400;0;0;800
5655;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Geleen/Sittard (SG);2008 ;1200;400;400;0;0;800
5656;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Geleen/Sittard (SG);2009 ;1500;500;500;0;0;1000
5657;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Geleen/Sittard (SG);2010;1400;400;400;0;0;1100
5658;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Geleen/Sittard (SG);2011;1400;400;400;0;0;1000
5659;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Geleen/Sittard (SG);2012;1500;400;400;0;0;1100
5660;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Geleen/Sittard (SG);2013;1700;500;500;0;0;1200
5661;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Heerlen (SG);2005 ;3300;1000;1000;0;0;2300
5662;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Heerlen (SG);2006 ;2900;1000;900;0;0;1900
5663;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Heerlen (SG);2007 ;2900;1000;900;0;0;1900
5664;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Heerlen (SG);2008 ;2900;900;900;0;0;2000
5665;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Heerlen (SG);2009 ;3600;1100;1000;0;0;2600
5666;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Heerlen (SG);2010;3700;1100;1000;0;0;2600
5667;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Heerlen (SG);2011;3600;1000;1000;0;0;2600
5668;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Heerlen (SG);2012;3600;1000;1000;0;0;2600
5669;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Heerlen (SG);2013;3700;1100;1000;0;0;2600
5670;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Maastricht (SG);2005 ;1600;500;400;0;0;1200
5671;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Maastricht (SG);2006 ;1400;400;400;0;0;1000
5672;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Maastricht (SG);2007 ;1400;400;400;0;0;1000
5673;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Maastricht (SG);2008 ;1300;400;300;0;0;1000
5674;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Maastricht (SG);2009 ;1700;500;500;0;0;1200
5675;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Maastricht (SG);2010;1700;500;400;0;0;1200
5676;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Maastricht (SG);2011;1700;500;500;0;0;1200
5677;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Maastricht (SG);2012;1700;500;500;0;0;1200
5678;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Maastricht (SG);2013;1900;600;500;0;0;1400
5679;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Niet in te delen (SG);2005 ;0;0;0;0;0;0
5680;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Niet in te delen (SG);2006 ;0;0;0;0;0;0
5681;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Niet in te delen (SG);2007 ;0;0;0;0;0;0
5682;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Niet in te delen (SG);2008 ;0;0;0;0;0;0
5683;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Niet in te delen (SG);2009 ;0;0;0;0;0;0
5684;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Niet in te delen (SG);2010;0;0;0;0;0;0
5685;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Niet in te delen (SG);2011;0;0;0;0;0;0
5686;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Niet in te delen (SG);2012;0;0;0;0;0;0
5687;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Niet in te delen (SG);2013;0;0;0;0;0;0
5688;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Geen grootstedelijke agglomeratie (GA);2005 ;67500;23400;22600;600;300;44100
5689;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Geen grootstedelijke agglomeratie (GA);2006 ;61300;22100;21200;700;200;39200
5690;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Geen grootstedelijke agglomeratie (GA);2007 ;61500;22800;22000;600;200;38700
5691;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Geen grootstedelijke agglomeratie (GA);2008 ;62500;22200;21200;700;200;40300
5692;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Geen grootstedelijke agglomeratie (GA);2009 ;80400;27900;26300;1200;300;52600
5693;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Geen grootstedelijke agglomeratie (GA);2010;83700;27100;25600;1200;300;56600
5694;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Geen grootstedelijke agglomeratie (GA);2011;85900;28300;26700;1200;400;57600
5695;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Geen grootstedelijke agglomeratie (GA);2012;93100;30800;29000;1400;400;62300
5696;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Geen grootstedelijke agglomeratie (GA);2013;103200;35800;33400;1600;800;67400
5697;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Groningen (GA);2005 ;3000;1000;900;0;0;2100
5698;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Groningen (GA);2006 ;2600;900;800;100;0;1700
5699;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Groningen (GA);2007 ;2600;900;800;0;0;1700
5700;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Groningen (GA);2008 ;2500;900;800;0;0;1700
5701;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Groningen (GA);2009 ;3000;1000;900;100;0;2000
5702;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Groningen (GA);2010;3200;900;800;100;0;2200
5703;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Groningen (GA);2011;3400;1000;900;100;0;2300
5704;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Groningen (GA);2012;3500;1000;900;100;0;2500
5705;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Groningen (GA);2013;3900;1200;1100;100;0;2700
5706;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Leeuwarden (GA);2005 ;1700;600;500;0;0;1100
5707;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Leeuwarden (GA);2006 ;1500;600;500;0;0;1000
5708;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Leeuwarden (GA);2007 ;1400;500;500;0;0;900
5709;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Leeuwarden (GA);2008 ;1400;500;500;0;0;900
5710;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Leeuwarden (GA);2009 ;1700;500;500;0;0;1100
5711;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Leeuwarden (GA);2010;1600;500;400;0;0;1100
5712;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Leeuwarden (GA);2011;1800;500;500;0;0;1300
5713;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Leeuwarden (GA);2012;2100;600;500;0;0;1500
5714;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Leeuwarden (GA);2013;2000;500;500;0;0;1500
5715;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Zwolle (GA);2005 ;1300;500;400;0;0;900
5716;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Zwolle (GA);2006 ;1300;500;500;0;0;800
5717;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Zwolle (GA);2007 ;1300;500;500;0;0;800
5718;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Zwolle (GA);2008 ;1300;500;500;0;0;800
5719;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Zwolle (GA);2009 ;1600;600;500;0;0;1000
5720;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Zwolle (GA);2010;1700;500;500;0;0;1100
5721;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Zwolle (GA);2011;1700;600;500;0;0;1200
5722;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Zwolle (GA);2012;1800;600;500;0;0;1200
5723;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Zwolle (GA);2013;1900;600;500;0;0;1300
5724;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Enschede (GA);2005 ;2500;1000;1000;0;0;1500
5725;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Enschede (GA);2006 ;2200;800;700;0;0;1400
5726;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Enschede (GA);2007 ;2000;700;600;0;0;1300
5727;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Enschede (GA);2008 ;2000;700;600;0;0;1300
5728;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Enschede (GA);2009 ;2400;800;700;0;0;1700
5729;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Enschede (GA);2010;2400;700;600;0;0;1700
5730;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Enschede (GA);2011;2300;700;600;0;0;1600
5731;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Enschede (GA);2012;2500;600;600;0;0;1900
5732;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Enschede (GA);2013;2900;800;700;0;0;2100
5733;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Apeldoorn (GA);2005 ;1200;400;400;0;0;800
5734;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Apeldoorn (GA);2006 ;1100;400;400;0;0;700
5735;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Apeldoorn (GA);2007 ;1200;400;400;0;0;800
5736;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Apeldoorn (GA);2008 ;1200;400;400;0;0;800
5737;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Apeldoorn (GA);2009 ;1600;500;400;0;0;1100
5738;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Apeldoorn (GA);2010;1600;500;500;0;0;1100
5739;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Apeldoorn (GA);2011;1700;500;500;0;0;1200
5740;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Apeldoorn (GA);2012;2000;600;600;0;0;1400
5741;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Apeldoorn (GA);2013;2200;700;700;0;0;1500
5742;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Arnhem (GA);2005 ;1800;600;500;0;0;1300
5743;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Arnhem (GA);2006 ;1600;500;500;0;0;1100
5744;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Arnhem (GA);2007 ;1600;500;500;0;0;1100
5745;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Arnhem (GA);2008 ;1700;500;500;0;0;1200
5746;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Arnhem (GA);2009 ;2100;600;600;0;0;1500
5747;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Arnhem (GA);2010;2100;600;500;100;0;1500
5748;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Arnhem (GA);2011;2400;600;600;100;0;1700
5749;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Arnhem (GA);2012;2500;600;600;0;0;1900
5750;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Arnhem (GA);2013;2700;700;600;0;0;2000
5751;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Nijmegen (GA);2005 ;1800;500;500;0;0;1300
5752;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Nijmegen (GA);2006 ;1500;400;400;0;0;1100
5753;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Nijmegen (GA);2007 ;1500;400;400;0;0;1100
5754;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Nijmegen (GA);2008 ;1600;400;400;0;0;1100
5755;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Nijmegen (GA);2009 ;2000;600;500;0;0;1400
5756;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Nijmegen (GA);2010;2100;500;500;0;0;1600
5757;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Nijmegen (GA);2011;2400;600;500;0;0;1800
5758;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Nijmegen (GA);2012;2500;600;600;0;0;1900
5759;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Nijmegen (GA);2013;2700;700;600;0;0;2000
5760;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Amersfoort (GA);2005 ;1200;400;400;0;0;800
5761;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Amersfoort (GA);2006 ;1100;400;300;0;0;700
5762;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Amersfoort (GA);2007 ;1100;400;400;0;0;700
5763;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Amersfoort (GA);2008 ;1200;400;400;0;0;800
5764;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Amersfoort (GA);2009 ;1400;400;400;0;0;900
5765;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Amersfoort (GA);2010;1400;400;400;0;0;1000
5766;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Amersfoort (GA);2011;1400;400;400;0;0;1000
5767;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Amersfoort (GA);2012;1500;400;400;0;0;1100
5768;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Amersfoort (GA);2013;1600;500;500;0;0;1100
5769;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Utrecht (GA);2005 ;3700;1100;1000;100;100;2600
5770;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Utrecht (GA);2006 ;3400;1100;1000;100;0;2200
5771;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Utrecht (GA);2007 ;3100;1100;1000;100;0;2000
5772;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Utrecht (GA);2008 ;3000;1000;900;100;0;2000
5773;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Utrecht (GA);2009 ;3700;1200;1100;100;100;2500
5774;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Utrecht (GA);2010;3800;1100;1000;100;100;2700
5775;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Utrecht (GA);2011;4000;1200;1000;100;100;2800
5776;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Utrecht (GA);2012;4300;1100;1000;100;0;3200
5777;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Utrecht (GA);2013;4900;1400;1300;100;0;3500
5778;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Amsterdam (GA);2005 ;7700;1900;1800;100;0;5800
5779;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Amsterdam (GA);2006 ;7000;1800;1700;100;0;5100
5780;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Amsterdam (GA);2007 ;6700;2000;1900;100;0;4600
5781;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Amsterdam (GA);2008 ;6600;2000;1800;100;0;4600
5782;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Amsterdam (GA);2009 ;8200;2400;2200;200;100;5700
5783;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Amsterdam (GA);2010;8300;2500;2200;200;100;5900
5784;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Amsterdam (GA);2011;9800;2500;2200;200;100;7300
5785;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Amsterdam (GA);2012;9800;2400;2200;100;0;7400
5786;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Amsterdam (GA);2013;11200;3000;2700;200;100;8200
5787;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Haarlem (GA);2005 ;1100;300;300;0;0;800
5788;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Haarlem (GA);2006 ;1000;300;300;0;0;700
5789;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Haarlem (GA);2007 ;1000;300;300;0;0;700
5790;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Haarlem (GA);2008 ;1000;300;300;0;0;700
5791;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Haarlem (GA);2009 ;1200;400;400;0;0;800
5792;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Haarlem (GA);2010;1400;400;300;0;0;1000
5793;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Haarlem (GA);2011;1400;300;300;0;0;1000
5794;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Haarlem (GA);2012;1400;400;400;0;0;1000
5795;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Haarlem (GA);2013;1600;500;400;0;0;1100
5796;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Leiden (GA);2005 ;1400;400;400;0;0;1000
5797;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Leiden (GA);2006 ;1400;500;500;0;0;900
5798;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Leiden (GA);2007 ;1400;500;400;0;0;1000
5799;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Leiden (GA);2008 ;1400;400;400;0;0;900
5800;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Leiden (GA);2009 ;1800;500;500;0;0;1200
5801;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Leiden (GA);2010;1800;500;500;0;0;1300
5802;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Leiden (GA);2011;1900;600;500;0;0;1300
5803;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Leiden (GA);2012;2000;600;600;0;0;1400
5804;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Leiden (GA);2013;2300;800;700;0;0;1600
5805;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;'s-Gravenhage (GA);2005 ;5800;1200;1100;100;0;4600
5806;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;'s-Gravenhage (GA);2006 ;5200;1100;1100;100;0;4100
5807;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;'s-Gravenhage (GA);2007 ;5100;1300;1300;0;0;3700
5808;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;'s-Gravenhage (GA);2008 ;4800;1200;1100;0;0;3700
5809;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;'s-Gravenhage (GA);2009 ;6100;1400;1300;100;0;4600
5810;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;'s-Gravenhage (GA);2010;6400;1500;1400;100;0;5000
5811;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;'s-Gravenhage (GA);2011;6600;1500;1400;100;0;5100
5812;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;'s-Gravenhage (GA);2012;6800;1600;1500;100;0;5300
5813;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;'s-Gravenhage (GA);2013;7900;2000;1900;100;0;5900
5814;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Rotterdam (GA);2005 ;11700;2400;2300;100;0;9300
5815;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Rotterdam (GA);2006 ;9600;2300;2200;100;0;7300
5816;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Rotterdam (GA);2007 ;9100;2500;2400;100;0;6600
5817;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Rotterdam (GA);2008 ;8700;2400;2300;100;0;6300
5818;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Rotterdam (GA);2009 ;11100;2900;2800;100;0;8200
5819;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Rotterdam (GA);2010;12500;3000;2800;200;0;9500
5820;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Rotterdam (GA);2011;12400;3000;2800;200;0;9400
5821;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Rotterdam (GA);2012;12700;3000;2800;100;0;9700
5822;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Rotterdam (GA);2013;13600;3500;3200;200;100;10200
