ID;BedrijfstakkenBranchesSBI2008;BedrijfsgrootteLeeftijdBestelauto;Perioden;BedrijfsbestelautoS_1;KilometersBedrijfsbestelautoS_2;GemiddeldJaarkilometrage_3
1047;P Onderwijs;Leeftijd bestelauto: 4 tot 10 jaar;2021;2797;47.6;17032.0
1048;P Onderwijs;Leeftijd bestelauto: 4 tot 10 jaar;2022;2967;53.2;17920.0
1049;P Onderwijs;Leeftijd bestelauto: 4 tot 10 jaar;2023;3019;53.0;17544.0
1050;P Onderwijs;Leeftijd bestelauto: 10 jaar en ouder;2018;3572;48.3;13528.0
1051;P Onderwijs;Leeftijd bestelauto: 10 jaar en ouder;2019;3646;48.1;13194.0
1052;P Onderwijs;Leeftijd bestelauto: 10 jaar en ouder;2020;3742;42.4;11325.0
1053;P Onderwijs;Leeftijd bestelauto: 10 jaar en ouder;2021;4015;47.7;11870.0
1054;P Onderwijs;Leeftijd bestelauto: 10 jaar en ouder;2022;4186;50.3;12020.0
1055;P Onderwijs;Leeftijd bestelauto: 10 jaar en ouder;2023;4282;52.5;12267.0
1056;Q Gezondheids- en welzijnszorg;Totaal;2018;10639;165.4;15544.0
1057;Q Gezondheids- en welzijnszorg;Totaal;2019;10991;173.2;15758.0
1058;Q Gezondheids- en welzijnszorg;Totaal;2020;11284;166.6;14768.0
1059;Q Gezondheids- en welzijnszorg;Totaal;2021;11599;163.9;14133.0
1060;Q Gezondheids- en welzijnszorg;Totaal;2022;11896;171.8;14440.0
1061;Q Gezondheids- en welzijnszorg;Totaal;2023;12305;177.7;14443.0
1062;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;6075;96.8;15930.0
1063;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;6287;101.4;16134.0
1064;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;6555;95.4;14547.0
1065;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;6828;97.9;14332.0
1066;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;7078;105.0;14841.0
1067;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;7119;104.7;14705.0
1068;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;1031;15.9;15384.0
1069;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;1099;15.8;14401.0
1070;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;1098;14.9;13570.0
1071;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;1141;15.0;13115.0
1072;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;1181;16.1;13594.0
1073;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;1258;17.7;14096.0
1074;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: >= 100 werkzame pers.;2018;3533;52.7;14926.0
1075;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: >= 100 werkzame pers.;2019;3605;55.9;15515.0
1076;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: >= 100 werkzame pers.;2020;3631;56.4;15529.0
1077;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: >= 100 werkzame pers.;2021;3630;51.1;14079.0
1078;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: >= 100 werkzame pers.;2022;3637;50.7;13935.0
1079;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: >= 100 werkzame pers.;2023;3928;55.3;14079.0
1080;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
1081;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
1082;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
1083;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
1084;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
1085;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
1086;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 0 tot 4 jaar;2018;2297;49.0;21351.0
1087;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 0 tot 4 jaar;2019;2517;57.5;22861.0
1088;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 0 tot 4 jaar;2020;2509;55.7;22217.0
1089;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 0 tot 4 jaar;2021;2354;44.5;18921.0
1090;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 0 tot 4 jaar;2022;2169;42.6;19630.0
1091;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 0 tot 4 jaar;2023;2164;41.8;19313.0
1092;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 4 tot 10 jaar;2018;3285;54.3;16523.0
1093;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 4 tot 10 jaar;2019;3249;52.1;16051.0
1094;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 4 tot 10 jaar;2020;3476;53.0;15239.0
1095;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 4 tot 10 jaar;2021;3608;55.9;15506.0
1096;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 4 tot 10 jaar;2022;3810;60.4;15857.0
1097;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 4 tot 10 jaar;2023;4071;64.7;15894.0
1098;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 10 jaar en ouder;2018;5057;62.1;12270.0
1099;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 10 jaar en ouder;2019;5225;63.5;12154.0
1100;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 10 jaar en ouder;2020;5299;57.9;10932.0
1101;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 10 jaar en ouder;2021;5637;63.4;11255.0
1102;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 10 jaar en ouder;2022;5917;68.8;11625.0
1103;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 10 jaar en ouder;2023;6070;71.2;11733.0
1104;R Cultuur, sport en recreatie;Totaal;2018;17170;282.0;16423.0
1105;R Cultuur, sport en recreatie;Totaal;2019;17610;285.3;16202.0
1106;R Cultuur, sport en recreatie;Totaal;2020;17407;240.7;13829.0
1107;R Cultuur, sport en recreatie;Totaal;2021;17520;251.1;14329.0
1108;R Cultuur, sport en recreatie;Totaal;2022;17408;268.5;15422.0
1109;R Cultuur, sport en recreatie;Totaal;2023;17800;276.8;15550.0
1110;R Cultuur, sport en recreatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;14768;242.3;16408.0
1111;R Cultuur, sport en recreatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;15033;243.9;16221.0
1112;R Cultuur, sport en recreatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;14759;203.3;13774.0
1113;R Cultuur, sport en recreatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;14944;215.0;14387.0
1114;R Cultuur, sport en recreatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;14583;226.5;15530.0
1115;R Cultuur, sport en recreatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;14724;229.4;15578.0
1116;R Cultuur, sport en recreatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;1620;25.9;15984.0
1117;R Cultuur, sport en recreatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;1732;27.8;16036.0
1118;R Cultuur, sport en recreatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;1792;24.4;13642.0
1119;R Cultuur, sport en recreatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;1673;22.8;13630.0
1120;R Cultuur, sport en recreatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;1811;27.4;15151.0
1121;R Cultuur, sport en recreatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;1988;32.3;16233.0
1122;R Cultuur, sport en recreatie;Bedrijfsgrootte: >= 100 werkzame pers.;2018;782;13.8;17612.0
1123;R Cultuur, sport en recreatie;Bedrijfsgrootte: >= 100 werkzame pers.;2019;845;13.7;16201.0
1124;R Cultuur, sport en recreatie;Bedrijfsgrootte: >= 100 werkzame pers.;2020;856;13.0;15166.0
1125;R Cultuur, sport en recreatie;Bedrijfsgrootte: >= 100 werkzame pers.;2021;903;13.2;14672.0
1126;R Cultuur, sport en recreatie;Bedrijfsgrootte: >= 100 werkzame pers.;2022;1014;14.6;14350.0
1127;R Cultuur, sport en recreatie;Bedrijfsgrootte: >= 100 werkzame pers.;2023;1088;15.1;13922.0
1128;R Cultuur, sport en recreatie;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
1129;R Cultuur, sport en recreatie;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
1130;R Cultuur, sport en recreatie;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
1131;R Cultuur, sport en recreatie;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
1132;R Cultuur, sport en recreatie;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
1133;R Cultuur, sport en recreatie;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
1134;R Cultuur, sport en recreatie;Leeftijd bestelauto: 0 tot 4 jaar;2018;3106;64.3;20713.0
1135;R Cultuur, sport en recreatie;Leeftijd bestelauto: 0 tot 4 jaar;2019;3277;67.7;20668.0
1136;R Cultuur, sport en recreatie;Leeftijd bestelauto: 0 tot 4 jaar;2020;3076;56.9;18489.0
1137;R Cultuur, sport en recreatie;Leeftijd bestelauto: 0 tot 4 jaar;2021;2841;52.1;18333.0
1138;R Cultuur, sport en recreatie;Leeftijd bestelauto: 0 tot 4 jaar;2022;2695;52.1;19350.0
1139;R Cultuur, sport en recreatie;Leeftijd bestelauto: 0 tot 4 jaar;2023;2621;51.4;19618.0
1140;R Cultuur, sport en recreatie;Leeftijd bestelauto: 4 tot 10 jaar;2018;4799;92.1;19194.0
1141;R Cultuur, sport en recreatie;Leeftijd bestelauto: 4 tot 10 jaar;2019;5122;96.1;18761.0
1142;R Cultuur, sport en recreatie;Leeftijd bestelauto: 4 tot 10 jaar;2020;5365;82.8;15438.0
1143;R Cultuur, sport en recreatie;Leeftijd bestelauto: 4 tot 10 jaar;2021;5515;89.8;16284.0
1144;R Cultuur, sport en recreatie;Leeftijd bestelauto: 4 tot 10 jaar;2022;5664;101.8;17972.0
1145;R Cultuur, sport en recreatie;Leeftijd bestelauto: 4 tot 10 jaar;2023;6144;111.5;18151.0
1146;R Cultuur, sport en recreatie;Leeftijd bestelauto: 10 jaar en ouder;2018;9265;125.5;13549.0
1147;R Cultuur, sport en recreatie;Leeftijd bestelauto: 10 jaar en ouder;2019;9211;121.5;13190.0
1148;R Cultuur, sport en recreatie;Leeftijd bestelauto: 10 jaar en ouder;2020;8966;101.0;11267.0
1149;R Cultuur, sport en recreatie;Leeftijd bestelauto: 10 jaar en ouder;2021;9164;109.2;11912.0
1150;R Cultuur, sport en recreatie;Leeftijd bestelauto: 10 jaar en ouder;2022;9049;114.5;12655.0
1151;R Cultuur, sport en recreatie;Leeftijd bestelauto: 10 jaar en ouder;2023;9035;113.9;12601.0
1152;S Overige dienstverlening;Totaal;2018;14384;263.6;18326.0
1153;S Overige dienstverlening;Totaal;2019;14680;271.9;18522.0
1154;S Overige dienstverlening;Totaal;2020;14570;252.7;17343.0
1155;S Overige dienstverlening;Totaal;2021;14920;260.1;17434.0
1156;S Overige dienstverlening;Totaal;2022;15896;288.7;18164.0
1157;S Overige dienstverlening;Totaal;2023;15601;282.4;18103.0
1158;S Overige dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;12246;207.1;16914.0
1159;S Overige dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;12456;213.1;17110.0
1160;S Overige dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;12389;196.0;15820.0
1161;S Overige dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;12622;200.7;15901.0
1162;S Overige dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;12498;205.1;16414.0
1163;S Overige dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;12230;199.0;16271.0
1164;S Overige dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;1645;42.1;25578.0
1165;S Overige dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;1694;43.2;25495.0
1166;S Overige dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;1600;39.5;24686.0
1167;S Overige dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;1682;41.0;24385.0
1168;S Overige dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;1731;40.3;23300.0
1169;S Overige dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;1670;38.7;23163.0
1170;S Overige dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2018;493;14.4;29214.0
1171;S Overige dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2019;530;15.6;29407.0
1172;S Overige dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2020;581;17.2;29594.0
1173;S Overige dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2021;616;18.4;29865.0
1174;S Overige dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2022;1667;43.3;25951.0
1175;S Overige dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2023;1701;44.7;26303.0
1176;S Overige dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
1177;S Overige dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
1178;S Overige dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
1179;S Overige dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
1180;S Overige dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
1181;S Overige dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
1182;S Overige dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2018;3307;83.7;25300.0
1183;S Overige dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2019;3517;94.8;26964.0
1184;S Overige dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2020;3349;86.1;25723.0
1185;S Overige dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2021;3349;84.2;25149.0
1186;S Overige dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2022;3439;86.4;25122.0
1187;S Overige dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2023;2991;74.4;24873.0
1188;S Overige dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2018;4480;91.3;20371.0
1189;S Overige dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2019;4647;92.3;19865.0
1190;S Overige dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2020;4796;89.1;18571.0
1191;S Overige dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2021;4998;95.0;19011.0
1192;S Overige dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2022;5710;116.6;20421.0
1193;S Overige dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2023;5714;119.2;20860.0
1194;S Overige dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2018;6597;88.7;13442.0
1195;S Overige dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2019;6516;84.8;13007.0
1196;S Overige dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2020;6425;77.5;12057.0
1197;S Overige dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2021;6573;80.9;12305.0
1198;S Overige dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2022;6747;85.7;12707.0
1199;S Overige dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2023;6896;88.8;12881.0
1200;SBI-code onbekend;Totaal;2018;8;;
1201;SBI-code onbekend;Totaal;2019;13;;
1202;SBI-code onbekend;Totaal;2020;7;;
1203;SBI-code onbekend;Totaal;2021;10;;
1204;SBI-code onbekend;Totaal;2022;6;;
1205;SBI-code onbekend;Totaal;2023;9;;
1206;SBI-code onbekend;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;4;;
1207;SBI-code onbekend;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;7;;
1208;SBI-code onbekend;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;7;;
1209;SBI-code onbekend;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;10;;
1210;SBI-code onbekend;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;6;;
1211;SBI-code onbekend;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;9;;
1212;SBI-code onbekend;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;4;;
1213;SBI-code onbekend;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;6;;
1214;SBI-code onbekend;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;0;0.0;0.0
1215;SBI-code onbekend;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;0;0.0;0.0
1216;SBI-code onbekend;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;0;0.0;0.0
1217;SBI-code onbekend;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;0;0.0;0.0
1218;SBI-code onbekend;Bedrijfsgrootte: >= 100 werkzame pers.;2018;0;0.0;0.0
1219;SBI-code onbekend;Bedrijfsgrootte: >= 100 werkzame pers.;2019;0;0.0;0.0
1220;SBI-code onbekend;Bedrijfsgrootte: >= 100 werkzame pers.;2020;0;0.0;0.0
1221;SBI-code onbekend;Bedrijfsgrootte: >= 100 werkzame pers.;2021;0;0.0;0.0
1222;SBI-code onbekend;Bedrijfsgrootte: >= 100 werkzame pers.;2022;0;0.0;0.0
1223;SBI-code onbekend;Bedrijfsgrootte: >= 100 werkzame pers.;2023;0;0.0;0.0
1224;SBI-code onbekend;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
1225;SBI-code onbekend;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
1226;SBI-code onbekend;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
1227;SBI-code onbekend;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
1228;SBI-code onbekend;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
1229;SBI-code onbekend;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
1230;SBI-code onbekend;Leeftijd bestelauto: 0 tot 4 jaar;2018;4;;
1231;SBI-code onbekend;Leeftijd bestelauto: 0 tot 4 jaar;2019;5;;
1232;SBI-code onbekend;Leeftijd bestelauto: 0 tot 4 jaar;2020;1;;
1233;SBI-code onbekend;Leeftijd bestelauto: 0 tot 4 jaar;2021;0;0.0;0.0
1234;SBI-code onbekend;Leeftijd bestelauto: 0 tot 4 jaar;2022;0;0.0;0.0
1235;SBI-code onbekend;Leeftijd bestelauto: 0 tot 4 jaar;2023;6;;
1236;SBI-code onbekend;Leeftijd bestelauto: 4 tot 10 jaar;2018;2;;
1237;SBI-code onbekend;Leeftijd bestelauto: 4 tot 10 jaar;2019;2;;
1238;SBI-code onbekend;Leeftijd bestelauto: 4 tot 10 jaar;2020;2;;
1239;SBI-code onbekend;Leeftijd bestelauto: 4 tot 10 jaar;2021;5;;
1240;SBI-code onbekend;Leeftijd bestelauto: 4 tot 10 jaar;2022;2;;
1241;SBI-code onbekend;Leeftijd bestelauto: 4 tot 10 jaar;2023;0;0.0;0.0
1242;SBI-code onbekend;Leeftijd bestelauto: 10 jaar en ouder;2018;2;;
1243;SBI-code onbekend;Leeftijd bestelauto: 10 jaar en ouder;2019;6;;
1244;SBI-code onbekend;Leeftijd bestelauto: 10 jaar en ouder;2020;4;;
1245;SBI-code onbekend;Leeftijd bestelauto: 10 jaar en ouder;2021;5;;
1246;SBI-code onbekend;Leeftijd bestelauto: 10 jaar en ouder;2022;4;;
1247;SBI-code onbekend;Leeftijd bestelauto: 10 jaar en ouder;2023;3;;
