ID;Geslacht;Leeftijd31December;RegioS;Perioden;BinnenGemeentenVerhuisdePersonen_1;GevestigdInDeGemeente_2;VertrokkenUitDeGemeente_3
5918;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2010 september;1448;1136;1398
5919;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2010 oktober;1484;995;1121
5920;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2010 november;1491;1056;1095
5921;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2010 december;1589;1046;1004
5922;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2010;16853;12092;12832
5923;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2011 januari;1561;1036;1112
5924;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2011 februari;1289;1004;1008
5925;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2011 maart;1429;1000;1021
5926;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2011 april;1480;919;885
5927;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2011 mei;1388;873;821
5928;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2011 juni;1342;960;888
5929;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2011 juli;1409;1201;1073
5930;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2011 augustus;1414;1275;1581
5931;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2011 september;1271;1075;1372
5932;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2011 oktober;1288;948;1046
5933;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2011 november;1405;1011;1084
5934;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2011 december;1451;1049;995
5935;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2011;16727;12351;12886
5936;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2012 januari;1508;1214;1209
5937;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2012 februari;1342;1050;1044
5938;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2012 maart;1345;1013;1028
5939;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2012 april;1344;848;898
5940;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2012 mei;1426;1017;904
5941;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2012 juni;1591;1146;1072
5942;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2012 juli;1442;1331;1244
5943;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2012 augustus;1421;1312;1625
5944;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2012 september;1282;967;1311
5945;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2012 oktober;1333;1079;1143
5946;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2012 november;1435;995;1074
5947;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2012 december;1328;978;979
5948;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2012;16797;12950;13531
5949;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2013 januari;1457;1117;1093
5950;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2013 februari;1392;1102;1070
5951;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2013 maart;1451;1018;1020
5952;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2013 april;1188;874;914
5953;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2013 mei;1489;912;939
5954;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2013 juni;1239;938;905
5955;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2013 juli;1413;1323;1241
5956;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2013 augustus;1280;1248;1587
5957;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2013 september;1430;1138;1477
5958;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2013 oktober;1501;1077;1252
5959;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2013 november;1353;905;961
5960;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2013 december;1443;1096;1052
5961;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2013;16636;12748;13511
5962;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2014 januari;1585;1217;1197
5963;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2014 februari;1299;1020;1092
5964;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2014 maart;1335;971;1071
5965;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2014 april;1341;1044;1064
5966;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2014 mei;1273;941;992
5967;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2014 juni;1213;950;1009
5968;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2014 juli;1344;1295;1199
5969;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2014 augustus;1247;1230;1657
5970;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2014 september;1416;1210;1502
5971;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2014 oktober;1525;1223;1268
5972;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2014 november;1362;917;1041
5973;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2014 december;1677;1158;1152
5974;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2014;16617;13176;14244
5975;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2015 januari;1660;1166;1212
5976;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2015 februari;1475;1127;1168
5977;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2015 maart;1561;1192;1118
5978;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2015 april;1460;1036;1004
5979;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2015 mei;1473;899;944
5980;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2015 juni;1564;1047;1023
5981;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2015 juli;1950;1509;1329
5982;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2015 augustus;1592;1350;1600
5983;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2015 september;1589;1366;1366
5984;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2015 oktober;1724;1138;1186
5985;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2015 november;1477;1206;1082
5986;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2015 december;1689;1229;1184
5987;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2015;19214;14265;14216
5988;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2016 januari;1480;1167;1435
5989;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2016 februari;1542;1247;1484
5990;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2016 maart;1530;1221;1549
5991;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2016 april;1478;1149;1414
5992;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2016 mei;1468;1140;1391
5993;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2016 juni;1509;1192;1527
5994;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2016 juli;1731;1585;1726
5995;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2016 augustus;1758;1758;1907
5996;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2016 september;1677;1453;1691
5997;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2016 oktober;1755;1319;1320
5998;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2016 november;1662;1304;1314
5999;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2016 december;1935;1501;1337
6000;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2016;19525;16036;18095
6001;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2017 januari;1770;1499;1448
6002;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2017 februari;1858;1378;1309
6003;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2017 maart;2090;1669;1543
6004;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2017 april;1684;1237;1066
6005;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2017 mei;1681;1334;1283
6006;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2017 juni;1777;1419;1235
6007;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2017 juli;1890;1690;1437
6008;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2017 augustus;1800;1709;1719
6009;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2017 september;1779;1478;1666
6010;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2017 oktober;1860;1465;1397
6011;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2017 november;1963;1278;1251
6012;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2017 december;2109;1528;1290
6013;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2017;22261;17684;16644
6014;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2018 januari;1778;1477;1347
6015;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2018 februari;1645;1237;1192
6016;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2018 maart;1868;1401;1270
6017;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2018 april;1590;1205;1122
6018;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2018 mei;1655;1277;1164
6019;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2018 juni;1772;1158;1133
6020;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2018 juli;1798;1535;1288
6021;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2018 augustus;1805;1633;1590
6022;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2018 september;1574;1278;1386
6023;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2018 oktober;1656;1488;1462
6024;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2018 november;1572;1245;1226
6025;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2018 december;1623;1248;1171
6026;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2018;20336;16182;15351
6027;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2019 januari;1795;1315;1305
6028;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2019 februari;1776;1268;1187
6029;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2019 maart;1643;1260;1238
6030;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2019 april;1626;1221;1202
6031;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2019 mei;1818;1310;1201
6032;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2019 juni;1616;1136;1045
6033;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2019 juli;1735;1774;1488
6034;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2019 augustus;1743;1633;1530
6035;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2019 september;1567;1386;1397
6036;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2019 oktober;1713;1340;1199
6037;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2019 november;1582;1252;1267
6038;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2019 december;1915;1343;1208
6039;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2019;20529;16238;15267
6040;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2020 januari;1681;1383;1316
6041;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2020 februari;1484;1298;1151
6042;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2020 maart;1499;1258;1119
6043;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2020 april;1531;1202;1036
6044;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2020 mei;1566;1278;1054
6045;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2020 juni;1606;1379;1217
6046;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2020 juli;1763;1694;1421
6047;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2020 augustus;1813;1605;1539
6048;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2020 september;1988;1465;1342
6049;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2020 oktober;1750;1548;1377
6050;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2020 november;1590;1267;1118
6051;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2020 december;1760;1486;1261
6052;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2020;20031;16863;14951
6053;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2021 januari;1809;1593;1308
6054;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2021 februari;1434;1410;1217
6055;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2021 maart;1837;1512;1407
6056;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2021 april;1682;1407;1205
6057;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2021 mei;1478;1261;1061
6058;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2021 juni;1516;1428;1188
6059;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2021 juli;1462;1696;1354
6060;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2021 augustus;1354;1531;1396
6061;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2021 september;1196;1253;1161
6062;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2021 oktober;1247;1344;1259
6063;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2021 november;1168;1274;1121
6064;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2021 december;1356;1486;1157
6065;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2021;17539;17195;14834
6066;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2022 januari;1320;1343;1258
6067;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2022 februari;1208;1200;1080
6068;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2022 maart;1172;1258;1053
6069;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2022 april;1392;1385;1160
6070;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2022 mei;1220;1224;1012
6071;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2022 juni;1206;1287;1013
6072;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2022 juli;1483;1582;1163
6073;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2022 augustus;1330;1610;1337
6074;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2022 september;1449;1452;1263
6075;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2022 oktober;1534;1377;1282
6076;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2022 november;1410;1305;1135
6077;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2022 december;1568;1542;1248
6078;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2022;16292;16565;14004
6079;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2023 januari;1479;1464;1243
6080;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2023 februari;1310;1267;1195
6081;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2023 maart;1402;1437;1251
6082;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2023 april;1237;1352;1166
6083;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2023 mei;1466;1297;1091
6084;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2023 juni;1366;1374;1332
6085;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2023 juli;1404;1537;1376
6086;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2023 augustus;1263;1514;1562
6087;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2023 september;1227;1393;1442
6088;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2023 oktober;1348;1286;1220
6089;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2023 november;1402;1284;1124
6090;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2023 december;1435;1364;1157
6091;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2023;16339;16569;15159
6092;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2024 januari;1320;1386;1191
6093;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2024 februari;1215;1241;1135
6094;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2024 maart;1399;1278;1166
6095;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2024 april;1248;1275;1007
6096;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2024 mei;1338;1171;1077
6097;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2024 juni;1158;1137;979
6098;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2024 juli;1192;1428;1147
6099;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2024 augustus;1234;1553;1327
6100;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2024 september;1186;1383;1215
6101;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2024 oktober;1236;1425;1205
6102;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2024 november;1367;1357;1114
6103;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2024 december;1306;1356;1079
6104;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2024;15199;15990;13642
6105;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2025 januari;1379;1382;1237
6106;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2025 februari;1262;1259;1115
6107;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2010 januari;3355;2789;2576
6108;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2010 februari;3185;2582;2481
6109;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2010 maart;3372;2683;2583
6110;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2010 april;3028;2223;2238
6111;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2010 mei;2566;2176;2092
6112;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2010 juni;3018;2329;2337
6113;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2010 juli;3155;2852;2841
6114;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2010 augustus;3175;3452;3217
6115;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2010 september;3086;3281;2932
6116;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2010 oktober;2808;2548;2415
6117;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2010 november;2932;2458;2406
6118;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2010 december;2979;2515;2443
6119;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2010;36659;31888;30561
6120;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2011 januari;3089;2761;2572
6121;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2011 februari;2921;2471;2345
6122;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2011 maart;3304;2476;2351
6123;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2011 april;2691;2111;2113
6124;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2011 mei;2759;2159;2133
6125;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2011 juni;2690;2201;2209
6126;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2011 juli;3188;2622;2735
6127;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2011 augustus;3101;3654;3484
6128;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2011 september;3081;3407;3077
6129;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2011 oktober;2924;2547;2498
6130;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2011 november;2881;2585;2493
6131;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2011 december;3090;2412;2343
6132;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2011;35719;31406;30353
6133;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2012 januari;3197;2814;2653
6134;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2012 februari;3044;2808;2591
6135;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2012 maart;3164;2493;2482
6136;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2012 april;2773;2179;2062
6137;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2012 mei;3193;2200;2236
6138;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2012 juni;3532;2671;2660
6139;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2012 juli;3420;3120;3077
6140;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2012 augustus;3189;3849;3525
6141;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2012 september;2911;3255;3019
6142;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2012 oktober;3210;3093;2803
6143;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2012 november;3201;2592;2331
6144;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2012 december;3011;2393;2400
6145;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2012;37845;33467;31839
6146;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2013 januari;3213;2854;2883
6147;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2013 februari;2863;2624;2546
6148;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2013 maart;3079;2460;2413
6149;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2013 april;2722;2203;2192
6150;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2013 mei;2988;2342;2322
6151;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2013 juni;2763;2288;2219
6152;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2013 juli;3237;3184;3084
6153;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2013 augustus;3175;3877;3528
6154;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2013 september;2995;3738;3364
6155;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2013 oktober;3013;2869;2738
6156;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2013 november;2937;2781;2489
6157;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2013 december;3240;2630;2541
6158;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2013;36225;33850;32319
6159;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2014 januari;3400;2970;2800
6160;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2014 februari;3030;2778;2738
6161;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2014 maart;3016;2758;2577
6162;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2014 april;2973;2443;2271
6163;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2014 mei;2924;2426;2420
6164;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2014 juni;3037;2561;2330
6165;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2014 juli;3478;3209;3199
6166;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2014 augustus;3131;3876;3579
6167;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2014 september;3336;3696;3338
6168;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2014 oktober;3240;2996;2846
6169;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2014 november;2933;2679;2414
6170;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2014 december;3951;3038;2934
6171;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2014;38449;35430;33446
6172;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2015 januari;3501;2971;2844
6173;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2015 februari;3407;3024;2799
6174;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2015 maart;3602;2604;2681
6175;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2015 april;3209;2687;2475
6176;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2015 mei;3130;2408;2277
6177;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2015 juni;3462;2533;2526
6178;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2015 juli;3756;3541;3555
6179;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2015 augustus;3620;4028;3807
6180;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2015 september;3496;3423;3285
6181;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2015 oktober;3474;3043;2924
6182;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2015 november;3355;2798;2577
