ID;Populatie;Gemeenten;Schoolsoorten;Herkomstgroepering;Perioden;TotaalAantalLeerlingen_1;AantalVertraagdeLeerlingen_2;VertragingIn_3
6428;Woongemeente;Almere;Leerjaar 2 totaal;Overig niet-westerse allochtonen;2003/'04;190.0;;
6429;Woongemeente;Almere;Leerjaar 2 totaal;Herkomst onbekend;2003/'04;;;
6430;Woongemeente;Almere;Leerjaar 3 totaal;Totaal herkomstgroeperingen;2003/'04;2430.0;160.0;7.0
6431;Woongemeente;Almere;Leerjaar 3 totaal;Autochtonen;2003/'04;1580.0;110.0;7.0
6432;Woongemeente;Almere;Leerjaar 3 totaal;Niet-westerse allochtonen;2003/'04;650.0;40.0;6.0
6433;Woongemeente;Almere;Leerjaar 3 totaal;Westerse allochtonen;2003/'04;190.0;;
6434;Woongemeente;Almere;Leerjaar 3 totaal;Turken;2003/'04;40.0;;
6435;Woongemeente;Almere;Leerjaar 3 totaal;Marokkanen;2003/'04;60.0;;
6436;Woongemeente;Almere;Leerjaar 3 totaal;Surinamers;2003/'04;280.0;20.0;6.0
6437;Woongemeente;Almere;Leerjaar 3 totaal;Antillianen en Arubanen;2003/'04;70.0;;
6438;Woongemeente;Almere;Leerjaar 3 totaal;Overig niet-westerse allochtonen;2003/'04;200.0;10.0;6.0
6439;Woongemeente;Almere;Leerjaar 3 totaal;Herkomst onbekend;2003/'04;;;
6440;Woongemeente;Almere;Leerjaar 4 totaal;Totaal herkomstgroeperingen;2003/'04;2390.0;140.0;6.0
6441;Woongemeente;Almere;Leerjaar 4 totaal;Autochtonen;2003/'04;1570.0;80.0;5.0
6442;Woongemeente;Almere;Leerjaar 4 totaal;Niet-westerse allochtonen;2003/'04;640.0;40.0;7.0
6443;Woongemeente;Almere;Leerjaar 4 totaal;Westerse allochtonen;2003/'04;180.0;10.0;6.0
6444;Woongemeente;Almere;Leerjaar 4 totaal;Turken;2003/'04;30.0;;
6445;Woongemeente;Almere;Leerjaar 4 totaal;Marokkanen;2003/'04;40.0;;
6446;Woongemeente;Almere;Leerjaar 4 totaal;Surinamers;2003/'04;310.0;30.0;9.0
6447;Woongemeente;Almere;Leerjaar 4 totaal;Antillianen en Arubanen;2003/'04;80.0;;
6448;Woongemeente;Almere;Leerjaar 4 totaal;Overig niet-westerse allochtonen;2003/'04;180.0;10.0;5.0
6449;Woongemeente;Almere;Leerjaar 4 totaal;Herkomst onbekend;2003/'04;;;
6450;Woongemeente;Almere;Leerjaar 5 totaal;Totaal herkomstgroeperingen;2003/'04;720.0;40.0;6.0
6451;Woongemeente;Almere;Leerjaar 5 totaal;Autochtonen;2003/'04;490.0;20.0;5.0
6452;Woongemeente;Almere;Leerjaar 5 totaal;Niet-westerse allochtonen;2003/'04;170.0;10.0;8.0
6453;Woongemeente;Almere;Leerjaar 5 totaal;Westerse allochtonen;2003/'04;70.0;;
6454;Woongemeente;Almere;Leerjaar 5 totaal;Turken;2003/'04;;;
6455;Woongemeente;Almere;Leerjaar 5 totaal;Marokkanen;2003/'04;;;
6456;Woongemeente;Almere;Leerjaar 5 totaal;Surinamers;2003/'04;70.0;;
6457;Woongemeente;Almere;Leerjaar 5 totaal;Antillianen en Arubanen;2003/'04;20.0;;
6458;Woongemeente;Almere;Leerjaar 5 totaal;Overig niet-westerse allochtonen;2003/'04;60.0;;
6459;Woongemeente;Almere;Leerjaar 5 totaal;Herkomst onbekend;2003/'04;;;
6460;Woongemeente;Almere;Leerjaren 1-2 totaal;Totaal herkomstgroeperingen;2003/'04;4990.0;70.0;1.0
6461;Woongemeente;Almere;Leerjaren 1-2 totaal;Autochtonen;2003/'04;3250.0;50.0;1.0
6462;Woongemeente;Almere;Leerjaren 1-2 totaal;Niet-westerse allochtonen;2003/'04;1320.0;20.0;1.0
6463;Woongemeente;Almere;Leerjaren 1-2 totaal;Westerse allochtonen;2003/'04;430.0;;
6464;Woongemeente;Almere;Leerjaren 1-2 totaal;Turken;2003/'04;80.0;;
6465;Woongemeente;Almere;Leerjaren 1-2 totaal;Marokkanen;2003/'04;130.0;;
6466;Woongemeente;Almere;Leerjaren 1-2 totaal;Surinamers;2003/'04;540.0;;
6467;Woongemeente;Almere;Leerjaren 1-2 totaal;Antillianen en Arubanen;2003/'04;160.0;;
6468;Woongemeente;Almere;Leerjaren 1-2 totaal;Overig niet-westerse allochtonen;2003/'04;410.0;;
6469;Woongemeente;Almere;Leerjaren 1-2 totaal;Herkomst onbekend;2003/'04;;;
6470;Woongemeente;Almere;Vmbo leerjaar 3-4 totaal;Totaal herkomstgroeperingen;2003/'04;3200.0;150.0;5.0
6471;Woongemeente;Almere;Vmbo leerjaar 3-4 totaal;Autochtonen;2003/'04;2020.0;100.0;5.0
6472;Woongemeente;Almere;Vmbo leerjaar 3-4 totaal;Niet-westerse allochtonen;2003/'04;960.0;40.0;5.0
6473;Woongemeente;Almere;Vmbo leerjaar 3-4 totaal;Westerse allochtonen;2003/'04;220.0;;
6474;Woongemeente;Almere;Vmbo leerjaar 3-4 totaal;Turken;2003/'04;60.0;;
6475;Woongemeente;Almere;Vmbo leerjaar 3-4 totaal;Marokkanen;2003/'04;90.0;;
6476;Woongemeente;Almere;Vmbo leerjaar 3-4 totaal;Surinamers;2003/'04;450.0;20.0;5.0
6477;Woongemeente;Almere;Vmbo leerjaar 3-4 totaal;Antillianen en Arubanen;2003/'04;130.0;;
6478;Woongemeente;Almere;Vmbo leerjaar 3-4 totaal;Overig niet-westerse allochtonen;2003/'04;240.0;10.0;5.0
6479;Woongemeente;Almere;Vmbo leerjaar 3-4 totaal;Herkomst onbekend;2003/'04;;;
6480;Woongemeente;Almere;Havo leerjaar 3-5 totaal;Totaal herkomstgroeperingen;2003/'04;1480.0;140.0;9.0
6481;Woongemeente;Almere;Havo leerjaar 3-5 totaal;Autochtonen;2003/'04;1010.0;90.0;8.0
6482;Woongemeente;Almere;Havo leerjaar 3-5 totaal;Niet-westerse allochtonen;2003/'04;340.0;40.0;12.0
6483;Woongemeente;Almere;Havo leerjaar 3-5 totaal;Westerse allochtonen;2003/'04;130.0;10.0;10.0
6484;Woongemeente;Almere;Havo leerjaar 3-5 totaal;Turken;2003/'04;10.0;;
6485;Woongemeente;Almere;Havo leerjaar 3-5 totaal;Marokkanen;2003/'04;10.0;;
6486;Woongemeente;Almere;Havo leerjaar 3-5 totaal;Surinamers;2003/'04;160.0;20.0;14.0
6487;Woongemeente;Almere;Havo leerjaar 3-5 totaal;Antillianen en Arubanen;2003/'04;30.0;;
6488;Woongemeente;Almere;Havo leerjaar 3-5 totaal;Overig niet-westerse allochtonen;2003/'04;120.0;;
6489;Woongemeente;Almere;Havo leerjaar 3-5 totaal;Herkomst onbekend;2003/'04;;;
6490;Woongemeente;Almere;Vwo leerjaar 3-6 totaal;Totaal herkomstgroeperingen;2003/'04;1100.0;70.0;6.0
6491;Woongemeente;Almere;Vwo leerjaar 3-6 totaal;Autochtonen;2003/'04;780.0;40.0;5.0
6492;Woongemeente;Almere;Vwo leerjaar 3-6 totaal;Niet-westerse allochtonen;2003/'04;210.0;20.0;8.0
6493;Woongemeente;Almere;Vwo leerjaar 3-6 totaal;Westerse allochtonen;2003/'04;110.0;;
6494;Woongemeente;Almere;Vwo leerjaar 3-6 totaal;Turken;2003/'04;;;
6495;Woongemeente;Almere;Vwo leerjaar 3-6 totaal;Marokkanen;2003/'04;;;
6496;Woongemeente;Almere;Vwo leerjaar 3-6 totaal;Surinamers;2003/'04;80.0;;
6497;Woongemeente;Almere;Vwo leerjaar 3-6 totaal;Antillianen en Arubanen;2003/'04;10.0;;
6498;Woongemeente;Almere;Vwo leerjaar 3-6 totaal;Overig niet-westerse allochtonen;2003/'04;100.0;;
6499;Woongemeente;Almere;Vwo leerjaar 3-6 totaal;Herkomst onbekend;2003/'04;;;
6500;Woongemeente;Almere;Vmbo-1;Totaal herkomstgroeperingen;2003/'04;480.0;;
6501;Woongemeente;Almere;Vmbo-1;Autochtonen;2003/'04;280.0;;
6502;Woongemeente;Almere;Vmbo-1;Niet-westerse allochtonen;2003/'04;160.0;;
6503;Woongemeente;Almere;Vmbo-1;Westerse allochtonen;2003/'04;40.0;;
6504;Woongemeente;Almere;Vmbo-1;Turken;2003/'04;10.0;;
6505;Woongemeente;Almere;Vmbo-1;Marokkanen;2003/'04;20.0;;
6506;Woongemeente;Almere;Vmbo-1;Surinamers;2003/'04;70.0;;
6507;Woongemeente;Almere;Vmbo-1;Antillianen en Arubanen;2003/'04;20.0;;
6508;Woongemeente;Almere;Vmbo-1;Overig niet-westerse allochtonen;2003/'04;40.0;;
6509;Woongemeente;Almere;Vmbo-1;Herkomst onbekend;2003/'04;;;
6510;Woongemeente;Almere;Vmbo/havo/vwo-1;Totaal herkomstgroeperingen;2003/'04;1630.0;10.0;1.0
6511;Woongemeente;Almere;Vmbo/havo/vwo-1;Autochtonen;2003/'04;1040.0;;
6512;Woongemeente;Almere;Vmbo/havo/vwo-1;Niet-westerse allochtonen;2003/'04;450.0;;
6513;Woongemeente;Almere;Vmbo/havo/vwo-1;Westerse allochtonen;2003/'04;140.0;;
6514;Woongemeente;Almere;Vmbo/havo/vwo-1;Turken;2003/'04;30.0;;
6515;Woongemeente;Almere;Vmbo/havo/vwo-1;Marokkanen;2003/'04;50.0;;
6516;Woongemeente;Almere;Vmbo/havo/vwo-1;Surinamers;2003/'04;170.0;;
6517;Woongemeente;Almere;Vmbo/havo/vwo-1;Antillianen en Arubanen;2003/'04;50.0;;
6518;Woongemeente;Almere;Vmbo/havo/vwo-1;Overig niet-westerse allochtonen;2003/'04;150.0;;
6519;Woongemeente;Almere;Vmbo/havo/vwo-1;Herkomst onbekend;2003/'04;;;
6520;Woongemeente;Almere;Vmbo-t/havo/vwo-1;Totaal herkomstgroeperingen;2003/'04;470.0;;
6521;Woongemeente;Almere;Vmbo-t/havo/vwo-1;Autochtonen;2003/'04;340.0;;
6522;Woongemeente;Almere;Vmbo-t/havo/vwo-1;Niet-westerse allochtonen;2003/'04;100.0;;
6523;Woongemeente;Almere;Vmbo-t/havo/vwo-1;Westerse allochtonen;2003/'04;40.0;;
6524;Woongemeente;Almere;Vmbo-t/havo/vwo-1;Turken;2003/'04;;;
6525;Woongemeente;Almere;Vmbo-t/havo/vwo-1;Marokkanen;2003/'04;;;
6526;Woongemeente;Almere;Vmbo-t/havo/vwo-1;Surinamers;2003/'04;40.0;;
6527;Woongemeente;Almere;Vmbo-t/havo/vwo-1;Antillianen en Arubanen;2003/'04;10.0;;
6528;Woongemeente;Almere;Vmbo-t/havo/vwo-1;Overig niet-westerse allochtonen;2003/'04;30.0;;
6529;Woongemeente;Almere;Vmbo-t/havo/vwo-1;Herkomst onbekend;2003/'04;;;
6530;Woongemeente;Almere;Vmbo-2;Totaal herkomstgroeperingen;2003/'04;510.0;;
6531;Woongemeente;Almere;Vmbo-2;Autochtonen;2003/'04;320.0;;
6532;Woongemeente;Almere;Vmbo-2;Niet-westerse allochtonen;2003/'04;150.0;;
6533;Woongemeente;Almere;Vmbo-2;Westerse allochtonen;2003/'04;40.0;;
6534;Woongemeente;Almere;Vmbo-2;Turken;2003/'04;10.0;;
6535;Woongemeente;Almere;Vmbo-2;Marokkanen;2003/'04;20.0;;
6536;Woongemeente;Almere;Vmbo-2;Surinamers;2003/'04;60.0;;
6537;Woongemeente;Almere;Vmbo-2;Antillianen en Arubanen;2003/'04;30.0;;
6538;Woongemeente;Almere;Vmbo-2;Overig niet-westerse allochtonen;2003/'04;40.0;;
6539;Woongemeente;Almere;Vmbo-2;Herkomst onbekend;2003/'04;;;
6540;Woongemeente;Almere;Vmbo/havo/vwo-2;Totaal herkomstgroeperingen;2003/'04;1490.0;50.0;3.0
6541;Woongemeente;Almere;Vmbo/havo/vwo-2;Autochtonen;2003/'04;980.0;30.0;3.0
6542;Woongemeente;Almere;Vmbo/havo/vwo-2;Niet-westerse allochtonen;2003/'04;390.0;10.0;4.0
6543;Woongemeente;Almere;Vmbo/havo/vwo-2;Westerse allochtonen;2003/'04;130.0;;
6544;Woongemeente;Almere;Vmbo/havo/vwo-2;Turken;2003/'04;20.0;;
6545;Woongemeente;Almere;Vmbo/havo/vwo-2;Marokkanen;2003/'04;30.0;;
6546;Woongemeente;Almere;Vmbo/havo/vwo-2;Surinamers;2003/'04;170.0;;
6547;Woongemeente;Almere;Vmbo/havo/vwo-2;Antillianen en Arubanen;2003/'04;40.0;;
6548;Woongemeente;Almere;Vmbo/havo/vwo-2;Overig niet-westerse allochtonen;2003/'04;120.0;;
6549;Woongemeente;Almere;Vmbo/havo/vwo-2;Herkomst onbekend;2003/'04;;;
6550;Woongemeente;Almere;Vmbo-t/havo/vwo-2;Totaal herkomstgroeperingen;2003/'04;410.0;;
6551;Woongemeente;Almere;Vmbo-t/havo/vwo-2;Autochtonen;2003/'04;290.0;;
6552;Woongemeente;Almere;Vmbo-t/havo/vwo-2;Niet-westerse allochtonen;2003/'04;70.0;;
6553;Woongemeente;Almere;Vmbo-t/havo/vwo-2;Westerse allochtonen;2003/'04;50.0;;
6554;Woongemeente;Almere;Vmbo-t/havo/vwo-2;Turken;2003/'04;;;
6555;Woongemeente;Almere;Vmbo-t/havo/vwo-2;Marokkanen;2003/'04;;;
6556;Woongemeente;Almere;Vmbo-t/havo/vwo-2;Surinamers;2003/'04;30.0;;
6557;Woongemeente;Almere;Vmbo-t/havo/vwo-2;Antillianen en Arubanen;2003/'04;;;
6558;Woongemeente;Almere;Vmbo-t/havo/vwo-2;Overig niet-westerse allochtonen;2003/'04;30.0;;
6559;Woongemeente;Almere;Vmbo-t/havo/vwo-2;Herkomst onbekend;2003/'04;;;
6560;Woongemeente;Almere;Havo/vwo-3 totaal;Totaal herkomstgroeperingen;2003/'04;780.0;70.0;8.0
6561;Woongemeente;Almere;Havo/vwo-3 totaal;Autochtonen;2003/'04;550.0;50.0;8.0
6562;Woongemeente;Almere;Havo/vwo-3 totaal;Niet-westerse allochtonen;2003/'04;160.0;10.0;8.0
6563;Woongemeente;Almere;Havo/vwo-3 totaal;Westerse allochtonen;2003/'04;80.0;;
6564;Woongemeente;Almere;Havo/vwo-3 totaal;Turken;2003/'04;;;
6565;Woongemeente;Almere;Havo/vwo-3 totaal;Marokkanen;2003/'04;;;
6566;Woongemeente;Almere;Havo/vwo-3 totaal;Surinamers;2003/'04;70.0;;
6567;Woongemeente;Almere;Havo/vwo-3 totaal;Antillianen en Arubanen;2003/'04;;;
6568;Woongemeente;Almere;Havo/vwo-3 totaal;Overig niet-westerse allochtonen;2003/'04;70.0;;
6569;Woongemeente;Almere;Havo/vwo-3 totaal;Herkomst onbekend;2003/'04;;;
6570;Woongemeente;Almere;Havo/vwo-4 totaal;Totaal herkomstgroeperingen;2003/'04;840.0;90.0;10.0
6571;Woongemeente;Almere;Havo/vwo-4 totaal;Autochtonen;2003/'04;580.0;50.0;9.0
6572;Woongemeente;Almere;Havo/vwo-4 totaal;Niet-westerse allochtonen;2003/'04;180.0;30.0;16.0
6573;Woongemeente;Almere;Havo/vwo-4 totaal;Westerse allochtonen;2003/'04;80.0;;
6574;Woongemeente;Almere;Havo/vwo-4 totaal;Turken;2003/'04;10.0;;
6575;Woongemeente;Almere;Havo/vwo-4 totaal;Marokkanen;2003/'04;;;
6576;Woongemeente;Almere;Havo/vwo-4 totaal;Surinamers;2003/'04;80.0;20.0;22.0
6577;Woongemeente;Almere;Havo/vwo-4 totaal;Antillianen en Arubanen;2003/'04;10.0;;
6578;Woongemeente;Almere;Havo/vwo-4 totaal;Overig niet-westerse allochtonen;2003/'04;70.0;;
6579;Woongemeente;Almere;Havo/vwo-4 totaal;Herkomst onbekend;2003/'04;;;
6580;Woongemeente;Almere;Algemeen leerjaar 3;Totaal herkomstgroeperingen;2003/'04;330.0;40.0;11.0
6581;Woongemeente;Almere;Algemeen leerjaar 3;Autochtonen;2003/'04;250.0;30.0;11.0
6582;Woongemeente;Almere;Algemeen leerjaar 3;Niet-westerse allochtonen;2003/'04;60.0;;
6583;Woongemeente;Almere;Algemeen leerjaar 3;Westerse allochtonen;2003/'04;30.0;;
6584;Woongemeente;Almere;Algemeen leerjaar 3;Turken;2003/'04;;;
6585;Woongemeente;Almere;Algemeen leerjaar 3;Marokkanen;2003/'04;;;
6586;Woongemeente;Almere;Algemeen leerjaar 3;Surinamers;2003/'04;20.0;;
6587;Woongemeente;Almere;Algemeen leerjaar 3;Antillianen en Arubanen;2003/'04;;;
6588;Woongemeente;Almere;Algemeen leerjaar 3;Overig niet-westerse allochtonen;2003/'04;30.0;;
6589;Woongemeente;Almere;Algemeen leerjaar 3;Herkomst onbekend;2003/'04;;;
6590;Woongemeente;Almere;Vwo-3;Totaal herkomstgroeperingen;2003/'04;240.0;;
6591;Woongemeente;Almere;Vwo-3;Autochtonen;2003/'04;170.0;;
6592;Woongemeente;Almere;Vwo-3;Niet-westerse allochtonen;2003/'04;40.0;;
6593;Woongemeente;Almere;Vwo-3;Westerse allochtonen;2003/'04;30.0;;
6594;Woongemeente;Almere;Vwo-3;Turken;2003/'04;;;
6595;Woongemeente;Almere;Vwo-3;Marokkanen;2003/'04;;;
6596;Woongemeente;Almere;Vwo-3;Surinamers;2003/'04;20.0;;
6597;Woongemeente;Almere;Vwo-3;Antillianen en Arubanen;2003/'04;;;
6598;Woongemeente;Almere;Vwo-3;Overig niet-westerse allochtonen;2003/'04;20.0;;
6599;Woongemeente;Almere;Vwo-3;Herkomst onbekend;2003/'04;;;
6600;Woongemeente;Almere;Vwo-4;Totaal herkomstgroeperingen;2003/'04;310.0;30.0;9.0
6601;Woongemeente;Almere;Vwo-4;Autochtonen;2003/'04;210.0;20.0;9.0
6602;Woongemeente;Almere;Vwo-4;Niet-westerse allochtonen;2003/'04;60.0;;
6603;Woongemeente;Almere;Vwo-4;Westerse allochtonen;2003/'04;30.0;;
6604;Woongemeente;Almere;Vwo-4;Turken;2003/'04;;;
6605;Woongemeente;Almere;Vwo-4;Marokkanen;2003/'04;;;
6606;Woongemeente;Almere;Vwo-4;Surinamers;2003/'04;30.0;;
6607;Woongemeente;Almere;Vwo-4;Antillianen en Arubanen;2003/'04;;;
6608;Woongemeente;Almere;Vwo-4;Overig niet-westerse allochtonen;2003/'04;30.0;;
6609;Woongemeente;Almere;Vwo-4;Herkomst onbekend;2003/'04;;;
6610;Woongemeente;Almere;Vwo-5;Totaal herkomstgroeperingen;2003/'04;310.0;20.0;7.0
6611;Woongemeente;Almere;Vwo-5;Autochtonen;2003/'04;220.0;10.0;5.0
6612;Woongemeente;Almere;Vwo-5;Niet-westerse allochtonen;2003/'04;70.0;;
6613;Woongemeente;Almere;Vwo-5;Westerse allochtonen;2003/'04;20.0;;
6614;Woongemeente;Almere;Vwo-5;Turken;2003/'04;;;
6615;Woongemeente;Almere;Vwo-5;Marokkanen;2003/'04;;;
6616;Woongemeente;Almere;Vwo-5;Surinamers;2003/'04;30.0;;
6617;Woongemeente;Almere;Vwo-5;Antillianen en Arubanen;2003/'04;;;
6618;Woongemeente;Almere;Vwo-5;Overig niet-westerse allochtonen;2003/'04;30.0;;
6619;Woongemeente;Almere;Vwo-5;Herkomst onbekend;2003/'04;;;
6620;Woongemeente;Almere;Vwo-6;Totaal herkomstgroeperingen;2003/'04;250.0;10.0;4.0
6621;Woongemeente;Almere;Vwo-6;Autochtonen;2003/'04;180.0;;
6622;Woongemeente;Almere;Vwo-6;Niet-westerse allochtonen;2003/'04;40.0;;
6623;Woongemeente;Almere;Vwo-6;Westerse allochtonen;2003/'04;20.0;;
6624;Woongemeente;Almere;Vwo-6;Turken;2003/'04;;;
6625;Woongemeente;Almere;Vwo-6;Marokkanen;2003/'04;;;
6626;Woongemeente;Almere;Vwo-6;Surinamers;2003/'04;20.0;;
6627;Woongemeente;Almere;Vwo-6;Antillianen en Arubanen;2003/'04;;;
6628;Woongemeente;Almere;Vwo-6;Overig niet-westerse allochtonen;2003/'04;20.0;;
6629;Woongemeente;Almere;Vwo-6;Herkomst onbekend;2003/'04;;;
6630;Woongemeente;Almere;Havo-3;Totaal herkomstgroeperingen;2003/'04;210.0;20.0;10.0
6631;Woongemeente;Almere;Havo-3;Autochtonen;2003/'04;130.0;10.0;9.0
6632;Woongemeente;Almere;Havo-3;Niet-westerse allochtonen;2003/'04;60.0;;
6633;Woongemeente;Almere;Havo-3;Westerse allochtonen;2003/'04;20.0;;
6634;Woongemeente;Almere;Havo-3;Turken;2003/'04;;;
6635;Woongemeente;Almere;Havo-3;Marokkanen;2003/'04;;;
6636;Woongemeente;Almere;Havo-3;Surinamers;2003/'04;30.0;;
6637;Woongemeente;Almere;Havo-3;Antillianen en Arubanen;2003/'04;;;
6638;Woongemeente;Almere;Havo-3;Overig niet-westerse allochtonen;2003/'04;20.0;;
6639;Woongemeente;Almere;Havo-3;Herkomst onbekend;2003/'04;;;
6640;Woongemeente;Almere;Havo-4;Totaal herkomstgroeperingen;2003/'04;530.0;60.0;11.0
6641;Woongemeente;Almere;Havo-4;Autochtonen;2003/'04;370.0;30.0;9.0
6642;Woongemeente;Almere;Havo-4;Niet-westerse allochtonen;2003/'04;120.0;20.0;19.0
6643;Woongemeente;Almere;Havo-4;Westerse allochtonen;2003/'04;40.0;;
6644;Woongemeente;Almere;Havo-4;Turken;2003/'04;;;
6645;Woongemeente;Almere;Havo-4;Marokkanen;2003/'04;;;
6646;Woongemeente;Almere;Havo-4;Surinamers;2003/'04;50.0;20.0;28.0
6647;Woongemeente;Almere;Havo-4;Antillianen en Arubanen;2003/'04;10.0;;
6648;Woongemeente;Almere;Havo-4;Overig niet-westerse allochtonen;2003/'04;40.0;;
6649;Woongemeente;Almere;Havo-4;Herkomst onbekend;2003/'04;;;
6650;Woongemeente;Almere;Havo-5;Totaal herkomstgroeperingen;2003/'04;410.0;20.0;5.0
6651;Woongemeente;Almere;Havo-5;Autochtonen;2003/'04;270.0;10.0;5.0
6652;Woongemeente;Almere;Havo-5;Niet-westerse allochtonen;2003/'04;100.0;;
6653;Woongemeente;Almere;Havo-5;Westerse allochtonen;2003/'04;40.0;;
6654;Woongemeente;Almere;Havo-5;Turken;2003/'04;;;
6655;Woongemeente;Almere;Havo-5;Marokkanen;2003/'04;;;
6656;Woongemeente;Almere;Havo-5;Surinamers;2003/'04;50.0;;
6657;Woongemeente;Almere;Havo-5;Antillianen en Arubanen;2003/'04;20.0;;
6658;Woongemeente;Almere;Havo-5;Overig niet-westerse allochtonen;2003/'04;30.0;;
6659;Woongemeente;Almere;Havo-5;Herkomst onbekend;2003/'04;;;
6660;Woongemeente;Almere;Vmbo-3 totaal;Totaal herkomstgroeperingen;2003/'04;1640.0;100.0;6.0
6661;Woongemeente;Almere;Vmbo-3 totaal;Autochtonen;2003/'04;1030.0;70.0;6.0
6662;Woongemeente;Almere;Vmbo-3 totaal;Niet-westerse allochtonen;2003/'04;490.0;30.0;6.0
6663;Woongemeente;Almere;Vmbo-3 totaal;Westerse allochtonen;2003/'04;120.0;;
6664;Woongemeente;Almere;Vmbo-3 totaal;Turken;2003/'04;30.0;;
6665;Woongemeente;Almere;Vmbo-3 totaal;Marokkanen;2003/'04;60.0;;
6666;Woongemeente;Almere;Vmbo-3 totaal;Surinamers;2003/'04;210.0;10.0;6.0
6667;Woongemeente;Almere;Vmbo-3 totaal;Antillianen en Arubanen;2003/'04;60.0;;
6668;Woongemeente;Almere;Vmbo-3 totaal;Overig niet-westerse allochtonen;2003/'04;130.0;;
6669;Woongemeente;Almere;Vmbo-3 totaal;Herkomst onbekend;2003/'04;;;
6670;Woongemeente;Almere;Vmbo-4 totaal;Totaal herkomstgroeperingen;2003/'04;1550.0;50.0;3.0
6671;Woongemeente;Almere;Vmbo-4 totaal;Autochtonen;2003/'04;980.0;30.0;3.0
6672;Woongemeente;Almere;Vmbo-4 totaal;Niet-westerse allochtonen;2003/'04;470.0;20.0;3.0
6673;Woongemeente;Almere;Vmbo-4 totaal;Westerse allochtonen;2003/'04;110.0;;
6674;Woongemeente;Almere;Vmbo-4 totaal;Turken;2003/'04;20.0;;
6675;Woongemeente;Almere;Vmbo-4 totaal;Marokkanen;2003/'04;40.0;;
6676;Woongemeente;Almere;Vmbo-4 totaal;Surinamers;2003/'04;230.0;10.0;4.0
6677;Woongemeente;Almere;Vmbo-4 totaal;Antillianen en Arubanen;2003/'04;60.0;;
6678;Woongemeente;Almere;Vmbo-4 totaal;Overig niet-westerse allochtonen;2003/'04;110.0;;
6679;Woongemeente;Almere;Vmbo-4 totaal;Herkomst onbekend;2003/'04;;;
6680;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-3;Totaal herkomstgroeperingen;2003/'04;1080.0;70.0;6.0
6681;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-3;Autochtonen;2003/'04;640.0;50.0;7.0
6682;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-3;Niet-westerse allochtonen;2003/'04;380.0;20.0;5.0
6683;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-3;Westerse allochtonen;2003/'04;60.0;;
6684;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-3;Turken;2003/'04;30.0;;
6685;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-3;Marokkanen;2003/'04;50.0;;
6686;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-3;Surinamers;2003/'04;160.0;10.0;6.0
6687;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-3;Antillianen en Arubanen;2003/'04;50.0;;
6688;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-3;Overig niet-westerse allochtonen;2003/'04;90.0;;
6689;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-3;Herkomst onbekend;2003/'04;;;
6690;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-4;Totaal herkomstgroeperingen;2003/'04;950.0;20.0;2.0
6691;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-4;Autochtonen;2003/'04;590.0;10.0;2.0
6692;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-4;Niet-westerse allochtonen;2003/'04;320.0;;
6693;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-4;Westerse allochtonen;2003/'04;50.0;;
6694;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-4;Turken;2003/'04;20.0;;
6695;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-4;Marokkanen;2003/'04;30.0;;
6696;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-4;Surinamers;2003/'04;160.0;;
6697;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-4;Antillianen en Arubanen;2003/'04;50.0;;
6698;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-4;Overig niet-westerse allochtonen;2003/'04;70.0;;
6699;Woongemeente;Almere;Vmbo kader- basisberoepsgericht-4;Herkomst onbekend;2003/'04;;;
6700;Woongemeente;Almere;Vmbo basisberoepsgericht-3;Totaal herkomstgroeperingen;2003/'04;500.0;30.0;6.0
6701;Woongemeente;Almere;Vmbo basisberoepsgericht-3;Autochtonen;2003/'04;280.0;20.0;6.0
6702;Woongemeente;Almere;Vmbo basisberoepsgericht-3;Niet-westerse allochtonen;2003/'04;190.0;10.0;6.0
6703;Woongemeente;Almere;Vmbo basisberoepsgericht-3;Westerse allochtonen;2003/'04;30.0;;
6704;Woongemeente;Almere;Vmbo basisberoepsgericht-3;Turken;2003/'04;10.0;;
6705;Woongemeente;Almere;Vmbo basisberoepsgericht-3;Marokkanen;2003/'04;30.0;;
6706;Woongemeente;Almere;Vmbo basisberoepsgericht-3;Surinamers;2003/'04;80.0;;
6707;Woongemeente;Almere;Vmbo basisberoepsgericht-3;Antillianen en Arubanen;2003/'04;30.0;;
