ID;Soortwoning;RegioS;Perioden;VoorraadPer1Januari_1;Nieuwbouw_2;AankoopTotaal_3;ToegelatenInstellingen_4;Gemeenten_5;OverigeInstellingen_6;VerkoopTotaal_7;ZittendeHuurders_8;ToegelatenInstellingen_9;OverigeParticulieren_10;Beleggers_11;Anderen_12;Sloop_13;VoorraadPer31december_14
251;Totaal woningen;Angerlo;2001;340;0;0;0;0;0;1;1;0;0;0;0;0;339
252;Totaal woningen;Anna Paulowna;2000;1647;0;0;0;0;0;0;0;0;0;0;0;0;1647
253;Totaal woningen;Anna Paulowna;2001;1647;0;0;0;0;0;0;0;0;0;0;0;0;1644
254;Totaal woningen;Sint Anthonis;2000;690;0;0;0;0;0;0;0;0;0;0;0;8;682
255;Totaal woningen;Sint Anthonis;2001;728;0;0;0;0;0;0;0;0;0;0;0;0;728
256;Totaal woningen;Apeldoorn;2000;21075;56;0;0;0;0;55;29;26;0;0;0;0;21054
257;Totaal woningen;Apeldoorn;2001;21054;146;87;84;0;3;158;44;28;86;0;0;0;21110
258;Totaal woningen;Appingedam;2000;2871;0;0;0;0;0;53;19;34;0;0;0;24;2794
259;Totaal woningen;Appingedam;2001;2794;0;0;0;0;0;27;5;22;0;0;0;0;2712
260;Totaal woningen;Arcen en Velden;2000;596;0;0;0;0;0;0;0;0;0;0;0;10;586
261;Totaal woningen;Arcen en Velden;2001;586;0;0;0;0;0;0;0;0;0;0;0;1;585
262;Totaal woningen;Arnhem;2000;28825;57;5;0;0;5;60;24;16;0;0;20;0;28822
263;Totaal woningen;Arnhem;2001;28825;53;5;0;0;5;65;53;12;0;0;0;65;28749
264;Totaal woningen;Assen;2000;8402;77;60;60;0;0;136;10;66;60;0;0;93;8310
265;Totaal woningen;Assen;2001;8310;53;0;0;0;0;25;4;21;0;0;0;160;8178
266;Totaal woningen;Asten;2000;1444;0;0;0;0;0;2;2;0;0;0;0;0;1442
267;Totaal woningen;Asten;2001;1442;0;0;0;0;0;6;6;0;0;0;0;0;1436
268;Totaal woningen;Avereest;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
269;Totaal woningen;Avereest;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270;Totaal woningen;Axel;2000;1506;0;30;30;0;0;76;41;5;30;0;0;0;1460
271;Totaal woningen;Axel;2001;1461;0;0;0;0;0;2;2;0;0;0;0;22;1437
272;Totaal woningen;Baarle-Nassau;2000;276;0;0;0;0;0;0;0;0;0;0;0;0;276
273;Totaal woningen;Baarle-Nassau;2001;280;20;0;0;0;0;0;0;0;0;0;0;0;300
274;Totaal woningen;Baarn;2000;2878;0;0;0;0;0;0;0;0;0;0;0;0;2888
275;Totaal woningen;Baarn;2001;2888;0;0;0;0;0;0;0;0;0;0;0;6;2882
276;Totaal woningen;Barendrecht;2000;3110;165;0;0;0;0;38;28;10;0;0;0;0;3237
277;Totaal woningen;Barendrecht;2001;3237;214;0;0;0;0;2;0;2;0;0;0;0;3449
278;Totaal woningen;Barneveld;2000;3658;86;1;0;0;1;0;0;0;0;0;0;0;3745
279;Totaal woningen;Barneveld;2001;3745;34;0;0;0;0;0;0;0;0;0;0;86;3693
280;Totaal woningen;Bathmen;2000;266;0;0;0;0;0;0;0;0;0;0;0;0;266
281;Totaal woningen;Bathmen;2001;266;10;0;0;0;0;0;0;0;0;0;0;0;276
282;Totaal woningen;Bedum;2000;980;0;0;0;0;0;0;0;0;0;0;0;0;980
283;Totaal woningen;Bedum;2001;964;0;0;0;0;0;1;1;0;0;0;0;0;963
284;Totaal woningen;Beek;2000;1631;0;0;0;0;0;3;3;0;0;0;0;0;1628
285;Totaal woningen;Beek;2001;1628;0;0;0;0;0;31;0;0;0;31;0;0;1597
286;Totaal woningen;Beemster;2000;769;0;0;0;0;0;0;0;0;0;0;0;0;769
287;Totaal woningen;Beemster;2001;769;0;0;0;0;0;0;0;0;0;0;0;0;769
288;Totaal woningen;Beesel;2000;1756;48;0;0;0;0;35;0;35;0;0;0;0;1769
289;Totaal woningen;Beesel;2001;1769;6;0;0;0;0;17;0;17;0;0;0;0;1758
290;Totaal woningen;Belfeld;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
291;Totaal woningen;Belfeld;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
292;Totaal woningen;Bellingwedde;2000;1019;0;0;0;0;0;12;12;0;0;0;0;12;995
293;Totaal woningen;Bellingwedde;2001;995;0;1;0;0;1;8;8;0;0;0;0;7;981
294;Totaal woningen;Bemmel;2000;4004;0;0;0;0;0;32;32;0;0;0;0;0;3972
295;Totaal woningen;Bemmel;2001;3972;41;0;0;0;0;38;20;12;0;6;0;5;3970
296;Totaal woningen;Bennebroek;2000;493;0;0;0;0;0;0;0;0;0;0;0;0;493
297;Totaal woningen;Bennebroek;2001;493;0;0;0;0;0;0;0;0;0;0;0;0;493
298;Totaal woningen;Bergambacht;2000;1010;8;0;0;0;0;0;0;0;0;0;0;0;1018
299;Totaal woningen;Bergambacht;2001;1017;0;0;0;0;0;0;0;0;0;0;0;0;1017
300;Totaal woningen;Bergeijk;2000;901;2;0;0;0;0;15;15;0;0;0;0;0;888
301;Totaal woningen;Bergeijk;2001;887;0;0;0;0;0;2;2;0;0;0;0;0;885
302;Totaal woningen;Bergen (L.);2000;1304;0;0;0;0;0;1;0;0;0;0;1;0;1303
303;Totaal woningen;Bergen (L.);2001;1302;0;0;0;0;0;0;0;0;0;0;0;0;1302
304;Totaal woningen;Bergen (NH.);2000;2582;0;0;0;0;0;12;0;12;0;0;0;0;2570
305;Totaal woningen;Bergen (NH.);2001;2570;20;0;0;0;0;0;0;0;0;0;0;18;2572
306;Totaal woningen;Bergen op Zoom;2000;9593;0;1;0;0;1;16;9;7;0;0;0;125;9453
307;Totaal woningen;Bergen op Zoom;2001;9453;14;259;0;0;259;73;48;13;0;12;0;0;9653
308;Totaal woningen;Bergh;2000;1611;0;0;0;0;0;7;4;3;0;0;0;0;1604
309;Totaal woningen;Bergh;2001;1604;0;0;0;0;0;6;2;4;0;0;0;0;1599
310;Totaal woningen;Bergschenhoek;2000;876;0;0;0;0;0;5;0;5;0;0;0;0;871
311;Totaal woningen;Bergschenhoek;2001;871;19;0;0;0;0;1;0;1;0;0;0;0;889
312;Totaal woningen;Berkel en Rodenrijs;2000;1538;100;0;0;0;0;27;20;7;0;0;0;3;1608
313;Totaal woningen;Berkel en Rodenrijs;2001;1608;0;0;0;0;0;14;0;14;0;0;0;0;1594
314;Totaal woningen;Bernheze;2000;2197;11;0;0;0;0;6;0;6;0;0;0;0;2202
315;Totaal woningen;Bernheze;2001;2202;2;0;0;0;0;2;0;2;0;0;0;0;2202
316;Totaal woningen;Bernisse;2000;1334;0;0;0;0;0;0;0;0;0;0;0;0;1334
317;Totaal woningen;Bernisse;2001;1334;12;0;0;0;0;1;0;1;0;0;0;0;1345
318;Totaal woningen;Best;2000;2303;22;0;0;0;0;2;0;2;0;0;0;0;2324
319;Totaal woningen;Best;2001;2324;0;0;0;0;0;17;7;10;0;0;0;0;2303
320;Totaal woningen;Beuningen;2000;2544;22;0;0;0;0;3;0;3;0;0;0;0;2563
321;Totaal woningen;Beuningen;2001;2563;0;0;0;0;0;2;1;1;0;0;0;0;2561
322;Totaal woningen;Beverwijk;2000;7688;0;1;0;0;1;48;0;48;0;0;0;0;7641
323;Totaal woningen;Beverwijk;2001;7641;8;35;35;0;0;65;24;41;0;0;0;0;7619
324;Totaal woningen;het Bildt;2000;1401;0;0;0;0;0;16;0;16;0;0;0;6;1379
325;Totaal woningen;het Bildt;2001;1379;19;0;0;0;0;11;0;11;0;0;0;2;1385
326;Totaal woningen;De Bilt;2000;4789;9;0;0;0;0;0;0;0;0;0;0;0;4798
327;Totaal woningen;De Bilt;2001;4798;70;0;0;0;0;0;0;0;0;0;0;0;4868
328;Totaal woningen;Binnenmaas;2000;1996;19;3;0;0;3;10;10;0;0;0;0;0;2008
329;Totaal woningen;Binnenmaas;2001;2008;0;2;0;1;1;8;8;0;0;0;0;20;1982
330;Totaal woningen;Bladel;2000;1059;0;0;0;0;0;0;0;0;0;0;0;0;1059
331;Totaal woningen;Bladel;2001;1059;0;0;0;0;0;0;0;0;0;0;0;0;1059
332;Totaal woningen;Blaricum;2000;1007;0;0;0;0;0;1;0;1;0;0;0;0;1006
333;Totaal woningen;Blaricum;2001;1006;6;0;0;0;0;33;33;0;0;0;0;0;978
334;Totaal woningen;Bleiswijk;2000;880;0;0;0;0;0;0;0;0;0;0;0;0;880
335;Totaal woningen;Bleiswijk;2001;880;0;0;0;0;0;0;0;0;0;0;0;0;880
336;Totaal woningen;Bloemendaal;2000;1211;0;0;0;0;0;1;0;0;1;0;0;0;1210
337;Totaal woningen;Bloemendaal;2001;1210;0;0;0;0;0;1;0;1;0;0;0;0;1208
338;Totaal woningen;Boarnsterhim;2000;2490;0;0;0;0;0;9;7;2;0;0;0;0;2481
339;Totaal woningen;Boarnsterhim;2001;2481;0;0;0;0;0;9;4;5;0;0;0;0;2472
340;Totaal woningen;Bodegraven;2000;1770;0;0;0;0;0;10;0;10;0;0;0;0;1760
341;Totaal woningen;Bodegraven;2001;1760;19;0;0;0;0;3;3;0;0;0;0;0;1776
342;Totaal woningen;Boekel;2000;524;0;0;0;0;0;0;0;0;0;0;0;0;524
343;Totaal woningen;Boekel;2001;524;0;0;0;0;0;0;0;0;0;0;0;0;524
344;Totaal woningen;Ten Boer;2000;467;0;0;0;0;0;0;0;0;0;0;0;0;467
345;Totaal woningen;Ten Boer;2001;467;0;0;0;0;0;0;0;0;0;0;0;0;467
346;Totaal woningen;Bolsward;2000;1794;0;0;0;0;0;44;38;6;0;0;0;2;1748
347;Totaal woningen;Bolsward;2001;1748;0;0;0;0;0;41;11;30;0;0;0;2;1705
348;Totaal woningen;Borculo;2000;1036;27;0;0;0;0;4;4;0;0;0;0;0;1059
349;Totaal woningen;Borculo;2001;1059;0;0;0;0;0;2;2;0;0;0;0;0;1057
350;Totaal woningen;Borger-Odoorn;2000;2915;34;0;0;0;0;32;21;11;0;0;0;48;2897
351;Totaal woningen;Borger-Odoorn;2001;2896;23;0;0;0;0;62;28;20;14;0;0;39;2818
352;Totaal woningen;Born;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
353;Totaal woningen;Born;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
354;Totaal woningen;Borne;2000;2337;0;1;0;0;1;2;0;2;0;0;0;0;2336
355;Totaal woningen;Borne;2001;2237;18;15;0;0;15;60;25;0;15;20;0;0;2210
356;Totaal woningen;Borsele;2000;1818;42;0;0;0;0;9;1;8;0;0;0;0;1851
357;Totaal woningen;Borsele;2001;1851;0;0;0;0;0;8;0;8;0;0;0;0;1843
358;Totaal woningen;Boskoop;2000;1912;0;0;0;0;0;0;0;0;0;0;0;0;1912
359;Totaal woningen;Boskoop;2001;1912;28;0;0;0;0;0;0;0;0;0;0;0;1940
360;Totaal woningen;Boxmeer;2000;2694;3;0;0;0;0;1;1;0;0;0;0;0;2696
361;Totaal woningen;Boxmeer;2001;2773;62;0;0;0;0;0;0;0;0;0;0;0;2835
362;Totaal woningen;Boxtel;2000;3892;0;0;0;0;0;20;20;0;0;0;0;36;3837
363;Totaal woningen;Boxtel;2001;3837;8;0;0;0;0;13;0;13;0;0;0;50;3782
364;Totaal woningen;Breda;2000;24797;93;42;0;0;42;231;96;67;0;0;68;0;24701
365;Totaal woningen;Breda;2001;24701;67;4;0;0;4;131;90;41;0;0;0;192;24408
366;Totaal woningen;Brederwiede;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
367;Totaal woningen;Brederwiede;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
368;Totaal woningen;Breukelen;2000;1602;0;0;0;0;0;0;0;0;0;0;0;0;1602
369;Totaal woningen;Breukelen;2001;1602;0;0;0;0;0;8;0;0;0;0;8;0;1594
370;Totaal woningen;Brielle;2000;1671;0;243;0;243;0;0;0;0;0;0;0;0;1914
371;Totaal woningen;Brielle;2001;1914;9;0;0;0;0;0;0;0;0;0;0;41;1882
372;Totaal woningen;Broekhuizen;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
373;Totaal woningen;Broekhuizen;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
374;Totaal woningen;Brummen;2000;2857;0;2;0;0;2;2;0;2;0;0;0;0;2857
375;Totaal woningen;Brummen;2001;2857;0;0;0;0;0;2;0;2;0;0;0;0;2855
376;Totaal woningen;Brunssum;2000;5017;0;0;0;0;0;7;2;3;0;0;2;0;5010
377;Totaal woningen;Brunssum;2001;5062;32;0;0;0;0;83;29;14;0;40;0;74;4937
378;Totaal woningen;Bunnik;2000;862;0;0;0;0;0;3;1;2;0;0;0;0;859
379;Totaal woningen;Bunnik;2001;859;13;0;0;0;0;10;1;9;0;0;0;0;862
380;Totaal woningen;Bunschoten;2000;1024;36;1;0;0;1;14;8;6;0;0;0;0;1047
381;Totaal woningen;Bunschoten;2001;1047;0;0;0;0;0;4;0;4;0;0;0;0;1043
382;Totaal woningen;Buren;2000;1229;40;0;0;0;0;0;0;0;0;0;0;0;1269
383;Totaal woningen;Buren;2001;1268;50;0;0;0;0;1;0;1;0;0;0;5;1312
384;Totaal woningen;Bussum;2000;2885;0;788;775;0;13;0;0;0;0;0;0;0;3673
385;Totaal woningen;Bussum;2001;3673;11;0;0;0;0;6;0;0;0;0;6;0;3677
386;Totaal woningen;Capelle aan den IJssel;2000;12714;73;67;56;0;11;36;34;2;0;0;0;55;12756
387;Totaal woningen;Capelle aan den IJssel;2001;12756;82;0;0;0;0;141;37;0;0;0;104;0;12697
388;Totaal woningen;Castricum;2000;1803;48;0;0;0;0;0;0;0;0;0;0;0;1851
389;Totaal woningen;Castricum;2001;2396;50;31;0;0;31;0;0;0;0;0;0;0;2483
390;Totaal woningen;Coevorden;2000;3779;36;4;0;1;3;21;6;15;0;0;0;10;3788
391;Totaal woningen;Coevorden;2001;3791;62;3;0;0;3;11;6;5;0;0;0;55;3790
392;Totaal woningen;Cranendonck;2000;1540;0;15;15;0;0;4;3;1;0;0;0;0;1551
393;Totaal woningen;Cranendonck;2001;1551;52;0;0;0;0;19;17;2;0;0;0;0;1584
394;Totaal woningen;Cromstrijen;2000;1393;0;18;0;0;18;3;2;1;0;0;0;0;1408
395;Totaal woningen;Cromstrijen;2001;1409;0;0;0;0;0;1;1;0;0;0;0;0;1408
396;Totaal woningen;Cuijk;2000;3019;0;1;0;0;1;0;0;0;0;0;0;0;3020
397;Totaal woningen;Cuijk;2001;3105;0;0;0;0;0;2;2;0;0;0;0;4;3099
398;Totaal woningen;Culemborg;2000;3351;118;0;0;0;0;35;35;0;0;0;0;0;3435
399;Totaal woningen;Culemborg;2001;3444;16;0;0;0;0;8;8;0;0;0;0;0;3447
400;Totaal woningen;Dalfsen;2000;880;19;1001;0;1001;0;24;22;2;0;0;0;0;1876
401;Totaal woningen;Dalfsen;2001;1876;0;32;0;0;32;2;2;0;0;0;0;0;1906
402;Totaal woningen;Dantumadeel;2000;2612;10;2;0;0;2;11;3;8;0;0;0;20;2593
403;Totaal woningen;Dantumadeel;2001;2593;0;1;0;0;1;10;0;10;0;0;0;2;2582
404;Totaal woningen;Delft;2000;22454;148;486;185;0;301;161;34;127;0;0;0;19;22832
405;Totaal woningen;Delft;2001;22958;0;10;0;0;10;17;16;0;0;0;1;6;22822
406;Totaal woningen;Delfzijl;2000;5178;55;0;0;0;0;129;84;45;0;0;0;21;5081
407;Totaal woningen;Delfzijl;2001;5081;0;0;0;0;0;129;124;5;0;0;0;53;4902
408;Totaal woningen;Den Ham;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
409;Totaal woningen;Den Ham;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410;Totaal woningen;Den Helder;2000;11787;8;1;0;0;1;24;15;1;0;0;8;0;11784
411;Totaal woningen;Den Helder;2001;11784;0;17;0;0;17;60;16;0;0;44;0;0;11745
412;Totaal woningen;Denekamp;2000;1413;16;0;0;0;0;21;21;0;0;0;0;4;1404
413;Totaal woningen;Denekamp;2001;1404;0;1;0;0;1;7;7;0;0;0;0;0;1398
414;Totaal woningen;Deurne;2000;3402;0;3;0;0;3;3;3;0;0;0;0;0;3402
415;Totaal woningen;Deurne;2001;3399;0;0;0;0;0;3;3;0;0;0;0;0;3396
416;Totaal woningen;Deventer;2000;14683;67;115;108;0;7;145;7;37;100;0;1;81;14599
417;Totaal woningen;Deventer;2001;14599;79;7;0;0;7;36;3;33;0;0;0;141;14490
418;Totaal woningen;Didam;2000;1683;5;0;0;0;0;0;0;0;0;0;0;0;1688
419;Totaal woningen;Didam;2001;1688;0;0;0;0;0;0;0;0;0;0;0;0;1688
420;Totaal woningen;Diemen;2000;2744;57;0;0;0;0;12;0;12;0;0;0;0;2789
421;Totaal woningen;Diemen;2001;3148;45;0;0;0;0;27;23;4;0;0;0;2;3162
422;Totaal woningen;Diepenheim;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
423;Totaal woningen;Diepenheim;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424;Totaal woningen;Dinxperlo;2000;1071;20;0;0;0;0;0;0;0;0;0;0;0;1091
425;Totaal woningen;Dinxperlo;2001;1091;0;0;0;0;0;26;22;4;0;0;0;0;1071
426;Totaal woningen;Dirksland;2000;935;0;0;0;0;0;38;38;0;0;0;0;0;894
427;Totaal woningen;Dirksland;2001;894;0;0;0;0;0;4;1;3;0;0;0;0;890
428;Totaal woningen;Dodewaard;2000;600;0;0;0;0;0;0;0;0;0;0;0;0;600
429;Totaal woningen;Dodewaard;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
430;Totaal woningen;Doesburg;2000;2099;0;9;7;0;2;21;21;0;0;0;0;0;2088
431;Totaal woningen;Doesburg;2001;2088;0;0;0;0;0;11;0;11;0;0;0;0;2077
432;Totaal woningen;Doetinchem;2000;7531;29;0;0;0;0;216;216;0;0;0;0;0;7344
433;Totaal woningen;Doetinchem;2001;7344;61;4;0;0;4;79;79;0;0;0;0;0;7325
434;Totaal woningen;Dongen;2000;2409;6;2;0;0;2;8;2;5;0;0;1;0;2409
435;Totaal woningen;Dongen;2001;2409;0;33;0;0;33;7;0;7;0;0;0;23;2412
436;Totaal woningen;Dongeradeel;2000;3394;0;0;0;0;0;91;40;51;0;0;0;22;3281
437;Totaal woningen;Dongeradeel;2001;3281;0;0;0;0;0;57;19;38;0;0;0;0;3224
438;Totaal woningen;Doorn;2000;957;9;0;0;0;0;0;0;0;0;0;0;0;966
439;Totaal woningen;Doorn;2001;966;0;0;0;0;0;0;0;0;0;0;0;0;966
440;Totaal woningen;Dordrecht;2000;19802;129;0;0;0;0;146;43;103;0;0;0;102;19635
441;Totaal woningen;Dordrecht;2001;19634;265;6;0;0;6;127;17;110;0;0;0;412;17608
442;Totaal woningen;Drechterland;2000;802;0;0;0;0;0;1;0;0;0;0;1;0;801
443;Totaal woningen;Drechterland;2001;801;16;0;0;0;0;1;1;0;0;0;0;0;816
444;Totaal woningen;Driebergen-Rijsenburg;2000;1919;0;0;0;0;0;0;0;0;0;0;0;0;1919
445;Totaal woningen;Driebergen-Rijsenburg;2001;1919;0;0;0;0;0;0;0;0;0;0;0;0;1919
446;Totaal woningen;Drimmelen;2000;2408;48;0;0;0;0;10;10;0;0;0;0;0;2446
447;Totaal woningen;Drimmelen;2001;2446;6;0;0;0;0;13;13;0;0;0;0;0;2439
448;Totaal woningen;Dronten;2000;4127;0;0;0;0;0;30;0;30;0;0;0;0;4097
449;Totaal woningen;Dronten;2001;4097;0;0;0;0;0;21;0;21;0;0;0;0;4076
450;Totaal woningen;Druten;2000;2047;0;0;0;0;0;1;1;0;0;0;0;0;2046
451;Totaal woningen;Druten;2001;2046;0;1;0;0;1;4;1;3;0;0;0;0;2042
452;Totaal woningen;Duiven;2000;2603;41;0;0;0;0;5;0;0;0;0;5;1;2638
453;Totaal woningen;Duiven;2001;2638;0;0;0;0;0;10;10;0;0;0;0;0;2628
454;Totaal woningen;Echt;2000;1769;0;0;0;0;0;21;21;0;0;0;0;0;1748
455;Totaal woningen;Echt;2001;1761;0;0;0;0;0;7;0;7;0;0;0;0;1754
456;Totaal woningen;Echteld;2000;700;0;0;0;0;0;4;0;4;0;0;0;0;696
457;Totaal woningen;Echteld;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
458;Totaal woningen;Edam-Volendam;2000;1920;0;0;0;0;0;10;9;1;0;0;0;0;1910
459;Totaal woningen;Edam-Volendam;2001;1910;24;1;0;0;1;7;6;1;0;0;0;0;1928
460;Totaal woningen;Ede;2000;9791;58;223;0;0;223;36;36;0;0;0;0;24;10012
461;Totaal woningen;Ede;2001;10012;127;5;0;0;5;25;25;0;0;0;0;14;10110
462;Totaal woningen;Eemnes;2000;869;0;0;0;0;0;4;0;4;0;0;0;0;865
463;Totaal woningen;Eemnes;2001;865;0;0;0;0;0;1;0;1;0;0;0;0;864
464;Totaal woningen;Eemsmond;2000;2180;13;0;0;0;0;18;5;13;0;0;0;0;2312
465;Totaal woningen;Eemsmond;2001;2312;12;0;0;0;0;6;1;3;0;0;2;0;2340
466;Totaal woningen;Eersel;2000;1051;17;0;0;0;0;0;0;0;0;0;0;0;1068
467;Totaal woningen;Eersel;2001;1068;0;0;0;0;0;1;0;1;0;0;0;0;1067
468;Totaal woningen;Egmond;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
469;Totaal woningen;Egmond;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
470;Totaal woningen;Eibergen;2000;1613;0;0;0;0;0;2;2;0;0;0;0;0;1611
471;Totaal woningen;Eibergen;2001;1611;4;0;0;0;0;1;1;0;0;0;0;13;1601
472;Totaal woningen;Eijsden;2000;735;0;0;0;0;0;5;5;0;0;0;0;0;730
473;Totaal woningen;Eijsden;2001;734;0;0;0;0;0;1;1;0;0;0;0;4;730
474;Totaal woningen;Eindhoven;2000;43081;373;8;0;0;8;205;73;111;16;0;5;6;43256
475;Totaal woningen;Eindhoven;2001;43096;342;4;1;0;3;167;30;137;0;0;0;11;43227
476;Totaal woningen;Elburg;2000;2138;0;0;0;0;0;0;0;0;0;0;0;0;2138
477;Totaal woningen;Elburg;2001;2138;42;0;0;0;0;0;0;0;0;0;0;0;2180
478;Totaal woningen;Elst;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
479;Totaal woningen;Elst;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
480;Totaal woningen;Emmen;2000;16265;3;0;0;0;0;211;146;65;0;0;0;74;15983
481;Totaal woningen;Emmen;2001;15979;0;0;0;0;0;227;146;81;0;0;0;130;15624
482;Totaal woningen;Enkhuizen;2000;2789;0;0;0;0;0;28;14;14;0;0;0;28;2733
483;Totaal woningen;Enkhuizen;2001;2733;6;0;0;0;0;60;7;13;0;40;0;0;2679
484;Totaal woningen;Enschede;2000;28566;141;41;0;0;41;320;264;36;20;0;0;440;27979
485;Totaal woningen;Enschede;2001;27977;76;1;0;0;1;166;108;58;0;0;0;58;27830
486;Totaal woningen;Epe;2000;3618;0;50;0;0;50;1;1;0;0;0;0;7;3660
487;Totaal woningen;Epe;2001;3660;28;0;0;0;0;1;0;1;0;0;0;0;3686
488;Totaal woningen;Ermelo;2000;2392;0;0;0;0;0;7;0;0;0;0;7;12;2376
489;Totaal woningen;Ermelo;2001;2376;54;0;0;0;0;0;0;0;0;0;0;0;2430
490;Totaal woningen;Etten-Leur;2000;4367;68;0;0;0;0;6;0;0;0;0;6;10;4419
491;Totaal woningen;Etten-Leur;2001;4419;24;2;0;0;2;7;0;7;0;0;0;0;4436
492;Totaal woningen;Ferwerderadiel;2000;888;0;0;0;0;0;14;0;14;0;0;0;1;873
493;Totaal woningen;Ferwerderadiel;2001;873;0;0;0;0;0;24;0;24;0;0;0;1;848
494;Totaal woningen;Franekeradeel;2000;2594;23;0;0;0;0;25;3;22;0;0;0;23;2703
495;Totaal woningen;Franekeradeel;2001;2703;0;0;0;0;0;19;1;18;0;0;0;16;2668
496;Totaal woningen;Gaasterlân-Sleat;2000;1073;14;0;0;0;0;14;2;12;0;0;0;3;1070
497;Totaal woningen;Gaasterlân-Sleat;2001;1070;25;0;0;0;0;9;1;8;0;0;0;0;1086
498;Totaal woningen;Geertruidenberg;2000;3127;11;1;0;0;1;8;8;0;0;0;0;0;3131
499;Totaal woningen;Geertruidenberg;2001;3131;24;7;0;0;7;13;13;0;0;0;0;0;3186
500;Totaal woningen;Geldermalsen;2000;2195;33;0;0;0;0;0;0;0;0;0;0;0;2228
501;Totaal woningen;Geldermalsen;2001;2228;0;0;0;0;0;1;0;1;0;0;0;0;2227
502;Totaal woningen;Geldrop;2000;3779;0;12;0;9;3;19;2;9;0;0;8;0;3773
503;Totaal woningen;Geldrop;2001;3775;0;0;0;0;0;14;4;10;0;0;0;0;3761
504;Totaal woningen;Geleen;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
505;Totaal woningen;Geleen;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
506;Totaal woningen;Gemert-Bakel;2000;2706;0;1;0;0;1;8;3;5;0;0;0;0;2698
507;Totaal woningen;Gemert-Bakel;2001;2704;46;0;0;0;0;14;2;12;0;0;0;0;2739
508;Totaal woningen;Gendringen;2000;2265;0;0;0;0;0;6;0;6;0;0;0;0;2259
509;Totaal woningen;Gendringen;2001;2261;6;0;0;0;0;2;0;2;0;0;0;0;2265
510;Totaal woningen;Gendt;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511;Totaal woningen;Gendt;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
512;Totaal woningen;Genemuiden;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
513;Totaal woningen;Genemuiden;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
514;Totaal woningen;Gennep;2000;1761;0;0;0;0;0;0;0;0;0;0;0;0;1761
515;Totaal woningen;Gennep;2001;1761;0;0;0;0;0;0;0;0;0;0;0;0;1761
516;Totaal woningen;Giessenlanden;2000;60;0;0;0;0;0;0;0;0;0;0;0;0;60
517;Totaal woningen;Giessenlanden;2001;60;0;0;0;0;0;0;0;0;0;0;0;0;61
518;Totaal woningen;Gilze en Rijen;2000;3053;24;0;0;0;0;20;20;0;0;0;0;0;3057
519;Totaal woningen;Gilze en Rijen;2001;3055;0;0;0;0;0;45;45;0;0;0;0;0;3010
520;Totaal woningen;Goedereede;2000;1115;0;0;0;0;0;0;0;0;0;0;0;0;1115
521;Totaal woningen;Goedereede;2001;1115;0;0;0;0;0;0;0;0;0;0;0;0;1111
522;Totaal woningen;Goes;2000;5183;0;0;0;0;0;27;27;0;0;0;0;35;5121
523;Totaal woningen;Goes;2001;5037;0;0;0;0;0;15;15;0;0;0;0;23;4994
524;Totaal woningen;Goirle;2000;2332;0;0;0;0;0;15;15;0;0;0;0;0;2317
525;Totaal woningen;Goirle;2001;2310;26;0;0;0;0;20;20;0;0;0;0;0;2316
526;Totaal woningen;Goor;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
527;Totaal woningen;Goor;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
528;Totaal woningen;Gorinchem;2000;6866;15;616;0;0;616;21;9;12;0;0;0;0;7476
529;Totaal woningen;Gorinchem;2001;7476;0;0;0;0;0;30;17;13;0;0;0;0;7446
530;Totaal woningen;Gorssel;2000;1038;7;0;0;0;0;1;0;1;0;0;0;7;1037
531;Totaal woningen;Gorssel;2001;1037;0;0;0;0;0;3;3;0;0;0;0;0;1034
532;Totaal woningen;Gouda;2000;11066;0;10;0;10;0;52;28;24;0;0;0;24;10998
